EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Travels,Loose Ball Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceCorner3FGM,HeaveAttempts,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,LongMidRangePctAssisted,SecondChanceTurnovers,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,DefensiveGoaltends,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedLongMidRange
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,5219.0,87.0,24.0,179.0,178.0,72.0,93.0,24.0,357.0,8.0,12.0,4.0,6.0,4.0,6.0,1.0,1.0,1.0,8.0,14.0,1.0,3.0,19.0,190.0,4.0,7.0,3.0,11.0,4.0,6.0,1.0,9.0,8.0,8.0,8.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,4.0,8.0,1.0,5.0,5.0,1.0,11.0,13.0,24.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,9.0,72.0,2.0,0.5,1.0,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5333333333333333,0.5714285714285714,0.6666666666666666,0.5588235294117647,0.6111111111111112,0.6428571428571429,0.06666666666666667,0.2857142857142857,0.25,1.0,9.178743961352657,0.3333333333333333,0.3333333333333333,0.13513513513513514,0.17777777777777778,0.14705882352941177,0.10256410256410256,0.14084507042253522,0.14285714285714285,0.13793103448275862,0.36363636363636365,0.06666666666666667,0.2222222222222222,0.11764705882352941,0.23076923076923078,0.125,0.2,0.8,0.6666666666666666,0.8888888888888888,0.5,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.8571428571428571,0.6666666666666666,1.0,0.6666666666666666,0.8666666666666667,0.5531766666666666,0.56634,0.6723666666666667,0.11764705882352941,0.125,0.5789473684210527,0.47368421052631576,2.7357142857142853,24.8,0.4022346368715084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,8048.0,134.0,24.0,274.0,270.0,104.0,114.0,30.0,544.0,2.0,3.0,1.0,2.0,,1.0,17.0,5.0,32.0,12.0,25.0,37.0,2.0,71.0,269.0,1.0,2.0,,5.0,3.0,8.0,2.0,29.0,6.0,18.0,,32.0,,5.0,5.0,10.0,4.0,5.0,,,25.0,2.0,2.0,1.0,2.0,10.0,,12.0,5.0,17.0,7.0,5.0,,1.0,4.0,2.0,5.0,9.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,,29.0,104.0,,0.25,0.25,0.48,0.5,0.375,0.5564516129032258,0.4166666666666667,0.5869565217391305,0.5634920634920635,0.4166666666666667,0.6041666666666666,0.5967741935483871,,,,21.405750798722046,,0.25,0.1694915254237288,0.024096385542168676,0.03571428571428571,0.03125,0.10434782608695652,0.027210884353741496,,0.06896551724137931,0.03773584905660377,,0.12,0.1,0.025,0.0625,0.04838709677419355,0.6666666666666666,0.6666666666666666,0.5,0.27419354838709675,0.08064516129032258,0.5161290322580645,0.3333333333333333,0.5,0.043478260869565216,,0.6451612903225806,0.4915435483870968,0.5889000000000001,0.4722217391304348,0.015873015873015872,0.038461538461538464,0.07042253521126761,0.4084507042253521,10.136000000000001,25.481081081081083,0.3795620437956204,8.0,2.0,2.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,6.0,14.0,15.0,1.0,4.0,7.0,15.0,36.0,9.0,13.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.8,0.40540540540540543,0.25,0.4666666666666667,0.40540540540540543,0.75,0.35714285714285715,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.25,0.4,0.4,0.08064516129032258,0.4,0.4,1.0,0.40625,0.40625,0.7692307692307693,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.043478260869565216,1.0,0.6086956521739131,0.42857142857142855,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,8706.0,145.0,35.0,300.0,304.0,118.0,131.0,32.0,604.0,3.0,6.0,1.0,2.0,1.0,4.0,4.0,2.0,19.0,7.0,12.0,26.0,,47.0,286.0,1.0,2.0,,5.0,3.0,6.0,,15.0,6.0,8.0,,19.0,,10.0,4.0,14.0,3.0,7.0,2.0,1.0,32.0,2.0,1.0,,8.0,6.0,1.0,15.0,3.0,18.0,7.0,4.0,3.0,4.0,7.0,1.0,8.0,19.0,1.0,8.0,,,,,,,15.0,118.0,3.0,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.5,0.5,0.618421052631579,0.625,0.6818181818181818,0.618421052631579,0.625,0.6818181818181818,0.6842105263157895,,,,13.47305389221557,0.08333333333333333,,0.09230769230769231,0.012048192771084338,0.11764705882352941,0.03389830508474576,0.10526315789473684,0.02112676056338028,0.022222222222222223,,0.04,,0.03225806451612903,0.19047619047619047,0.13725490196078433,0.058823529411764705,0.15789473684210525,0.5,0.5,0.6666666666666666,0.10526315789473684,0.05263157894736842,0.5,0.5,0.5,0.36363636363636365,0.25,0.8421052631578947,0.5106013157894737,0.47026666666666667,0.48115909090909087,,,0.10638297872340426,0.3191489361702128,7.2749999999999995,25.538461538461544,0.3933333333333333,3.0,1.0,5.0,7.0,,1.0,1.0,6.0,1.0,2.0,2.0,4.0,11.0,1.0,2.0,3.0,5.0,24.0,9.0,6.0,1.0,,3.0,3.0,1.0,1.0,,,,0.7272727272727273,0.4230769230769231,0.5,0.6,0.4230769230769231,0.42857142857142855,0.07692307692307693,,0.75,0.75,0.3333333333333333,0.5,0.5,0.18421052631578946,0.7142857142857143,0.7142857142857143,1.0,0.3157894736842105,0.3157894736842105,0.5,,,0.5,0.5,1.0,0.09090909090909091,1.0,0.36363636363636365,0.5,0.3157894736842105,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627885,1610612741,Shaquille Harrison,Shaquille Harrison,1627885,CHI,29060.0,484.0,61.0,997.0,1003.0,281.0,355.0,116.0,2000.0,49.0,91.0,6.0,14.0,9.0,27.0,29.0,3.0,25.0,61.0,123.0,42.0,38.0,208.0,1029.0,7.0,16.0,10.0,30.0,14.0,43.0,20.0,54.0,62.0,60.0,10.0,24.0,13.0,25.0,24.0,49.0,14.0,20.0,5.0,,122.0,8.0,14.0,,34.0,26.0,4.0,64.0,22.0,86.0,34.0,18.0,1.0,6.0,19.0,4.0,20.0,55.0,,42.0,49.0,23.0,15.0,11.0,19.0,,54.0,280.0,12.0,0.5081967213114754,0.5535714285714286,0.4959349593495935,0.4375,0.32558139534883723,0.5151515151515151,0.5263157894736842,0.30357142857142855,0.5531914893617021,0.625,0.40298507462686567,0.2545454545454545,0.10569105691056911,0.13186813186813187,0.034482758620689655,18.253968253968253,0.13333333333333333,,0.1187214611872146,0.04895104895104895,0.16748768472906403,0.04020100502512563,0.14218009478672985,0.04536082474226804,0.04516129032258064,0.06593406593406594,0.03125,0.07692307692307693,0.09433962264150944,0.14102564102564102,0.12949640287769784,0.25,0.5515151515151515,0.5384615384615384,0.620253164556962,0.5306122448979592,0.17575757575757575,0.01818181818181818,0.15151515151515152,0.7368421052631579,0.42857142857142855,0.48214285714285715,0.3333333333333333,0.806060606060606,0.554162883435583,0.5588071428571428,0.5311148148148148,0.12432432432432433,0.16083916083916083,0.14423076923076922,0.25961538461538464,3.3821138211382102,25.87142857142857,0.2818455366098295,12.0,,6.0,17.0,1.0,1.0,5.0,10.0,1.0,2.0,1.0,8.0,16.0,2.0,3.0,2.0,13.0,39.0,9.0,10.0,10.0,4.0,16.0,13.0,10.0,2.0,4.0,,,0.8125,0.38095238095238093,0.6666666666666666,0.15384615384615385,0.3902439024390244,0.6842105263157895,0.14285714285714285,0.05714285714285714,0.41379310344827586,0.42857142857142855,0.4166666666666667,,,0.10303030303030303,0.35294117647058826,0.35294117647058826,1.0,0.4,0.4,0.7,0.16666666666666666,0.05263157894736842,0.10526315789473684,0.5,1.0,0.08928571428571429,0.2,0.14285714285714285,0.125,0.4166666666666667,3.0,,4.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,13.0,3.0,0.025,0.6842105263157895,1.0,1.0,,,,,,,,,,True,,,,,,,,
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,3136.0,52.0,14.0,108.0,109.0,36.0,31.0,5.0,217.0,5.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,7.0,13.0,4.0,5.0,25.0,104.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,8.0,6.0,,2.0,1.0,,,,,,,,,,,,3.0,2.0,1.0,6.0,,6.0,4.0,2.0,,,3.0,2.0,3.0,3.0,,8.0,9.0,6.0,,,,,9.0,36.0,,0.5714285714285714,0.5714285714285714,0.5384615384615384,1.0,1.0,0.5882352941176471,1.0,1.0,0.625,1.5,1.125,0.23529411764705882,0.07692307692307693,0.16666666666666666,,20.17543859649123,1.0,,0.09090909090909091,,0.11538461538461539,,0.10416666666666667,,,,,,0.08333333333333333,,0.05263157894736842,0.2857142857142857,0.35294117647058826,0.8333333333333334,1.0,0.6,0.35294117647058826,0.058823529411764705,0.11764705882352941,1.0,1.0,0.25,1.0,0.5882352941176471,0.5353058823529412,0.607,0.5618125,0.3,0.375,0.12,0.36,6.453846153846154,24.1,0.3333333333333333,2.0,,1.0,2.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,,,2.0,3.0,6.0,,1.0,,,2.0,3.0,2.0,,,,,1.0,0.5,,0.6666666666666666,0.5,1.0,0.2,,0.3333333333333333,0.3333333333333333,0.5,,,0.11764705882352941,0.5,0.5,1.0,0.5,0.5,1.0,1.0,,,,,0.25,1.0,0.5,0.5,0.5,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,16713.0,279.0,61.0,584.0,592.0,190.0,216.0,63.0,1176.0,27.0,47.0,2.0,4.0,10.0,19.0,21.0,24.0,60.0,44.0,92.0,68.0,32.0,192.0,606.0,2.0,4.0,2.0,12.0,13.0,32.0,11.0,67.0,18.0,70.0,,60.0,9.0,30.0,15.0,45.0,9.0,22.0,6.0,2.0,105.0,4.0,,,14.0,18.0,3.0,35.0,4.0,39.0,10.0,7.0,3.0,9.0,18.0,4.0,3.0,14.0,,35.0,39.0,22.0,1.0,1.0,1.0,,67.0,189.0,,0.20454545454545456,0.20454545454545456,0.4782608695652174,0.5,0.40625,0.5,0.5,0.5,0.5457142857142857,0.5454545454545454,0.5403225806451613,0.425,0.09782608695652174,0.19148936170212766,,29.198184568835096,0.15789473684210525,,0.1592920353982301,,0.1346153846153846,0.034482758620689655,0.14746543778801843,0.014814814814814815,,,0.03125,0.05,0.14285714285714285,0.21951219512195122,0.10810810810810811,0.2,0.29375,0.574468085106383,0.7105263157894737,0.18518518518518517,0.13125,0.15,0.375,0.4,0.5,0.3392857142857143,0.5263157894736842,0.71875,0.5134371875,0.561525,0.5116571428571429,0.12643678160919541,0.20754716981132076,0.0625,0.3489583333333333,7.7956521739130435,25.700000000000003,0.3253424657534247,8.0,9.0,4.0,8.0,1.0,1.0,3.0,20.0,2.0,5.0,9.0,21.0,24.0,2.0,6.0,10.0,24.0,48.0,24.0,20.0,6.0,,3.0,9.0,2.0,,,1.0,2.0,0.6666666666666666,0.35294117647058826,0.3333333333333333,0.4166666666666667,0.35294117647058826,0.5,0.0625,,0.38095238095238093,0.38095238095238093,0.375,0.375,0.375,0.05,0.5,0.5,0.75,0.3333333333333333,0.3333333333333333,0.65,,0.1,0.5,0.4,1.0,0.05357142857142857,0.3333333333333333,0.375,0.42857142857142855,0.3333333333333333,7.0,2.0,3.0,,,1.0,8.0,1.0,,,,,,1.0,,,,,3.0,1.0,1.0,0.1111111111111111,,,,,,True,,,,,,,,
1629690,1610612741,Adam Mokoka,Adam Mokoka,1629690,CHI,3958.0,66.0,34.0,134.0,134.0,68.0,67.0,15.0,268.0,3.0,8.0,1.0,3.0,3.0,7.0,,1.0,4.0,3.0,9.0,9.0,,15.0,128.0,1.0,3.0,,2.0,3.0,8.0,,15.0,4.0,2.0,,4.0,3.0,2.0,,2.0,,2.0,,,4.0,2.0,2.0,,,2.0,,2.0,4.0,6.0,2.0,,,,1.0,,1.0,8.0,,2.0,2.0,2.0,,,,,15.0,68.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.375,0.4166666666666667,0.3333333333333333,0.46875,0.4166666666666667,0.3333333333333333,0.46875,0.5,0.3333333333333333,0.25,,12.337662337662337,,,0.0625,0.05714285714285714,,0.07407407407407407,0.03636363636363636,0.06451612903225806,0.09523809523809523,,0.09523809523809523,,0.07142857142857142,,,,0.4444444444444444,0.375,0.5,0.6666666666666666,,0.05555555555555555,0.2222222222222222,1.0,0.3333333333333333,0.4375,0.42857142857142855,0.9444444444444444,0.5999138888888891,0.7038,0.606165625,0.1111111111111111,0.2222222222222222,0.13333333333333333,1.0,3.033333333333333,23.92222222222222,0.5074626865671642,,,2.0,5.0,,2.0,4.0,1.0,,,1.0,4.0,3.0,,,3.0,8.0,9.0,,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,0.3333333333333333,,0.375,0.3333333333333333,1.0,0.16666666666666666,0.1111111111111111,,,,,,0.2777777777777778,0.4,0.4,1.0,0.25,0.25,1.0,1.0,,,,,0.25,0.5,0.25,0.25,0.25,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,
201152,1610612741,Thaddeus Young,Thaddeus Young,201152,CHI,11415.0,190.0,-8.0,395.0,403.0,118.0,165.0,53.0,798.0,20.0,35.0,5.0,8.0,6.0,10.0,15.0,1.0,15.0,24.0,51.0,26.0,4.0,76.0,437.0,6.0,9.0,,15.0,6.0,10.0,2.0,23.0,22.0,26.0,8.0,15.0,5.0,11.0,6.0,17.0,4.0,10.0,1.0,,40.0,4.0,6.0,,16.0,12.0,6.0,34.0,10.0,44.0,15.0,7.0,3.0,5.0,7.0,1.0,10.0,18.0,,13.0,9.0,5.0,4.0,2.0,4.0,,23.0,117.0,2.0,0.4583333333333333,0.55,0.47058823529411764,0.6666666666666666,0.6,0.4675324675324675,0.5769230769230769,0.65625,0.4691358024691358,0.5769230769230769,0.6388888888888888,0.33766233766233766,0.09803921568627451,0.08571428571428572,0.13333333333333333,19.25601750547046,0.4,,0.16,0.04878048780487805,0.1951219512195122,0.05194805194805195,0.17834394904458598,0.05,0.04477611940298507,0.075,0.03389830508474576,0.1111111111111111,0.10256410256410256,0.08333333333333333,0.21052631578947367,0.16,0.45454545454545453,0.5714285714285714,0.625,0.45,0.19480519480519481,0.012987012987012988,0.19480519480519481,0.6153846153846154,0.625,0.625,0.6,0.7922077922077922,0.539211038961039,0.5682090909090909,0.5716593750000001,0.06172839506172839,0.09090909090909091,0.19736842105263158,0.3026315789473684,3.411764705882353,24.407692307692308,0.29873417721518986,4.0,,6.0,11.0,2.0,2.0,2.0,2.0,,2.0,1.0,4.0,8.0,1.0,4.0,3.0,6.0,24.0,,2.0,2.0,1.0,8.0,2.0,2.0,,1.0,,,1.0,0.3076923076923077,0.25,0.5,0.3076923076923077,0.2857142857142857,0.5,0.025,0.26666666666666666,0.3076923076923077,0.5,,,0.14285714285714285,0.5454545454545454,0.5454545454545454,1.0,0.13333333333333333,0.13333333333333333,1.0,,0.15384615384615385,0.15384615384615385,,,0.125,1.0,0.25,0.25,0.13333333333333333,,3.0,1.0,1.0,,,1.0,,,,,2.0,2.0,,,0.5,0.5,1.0,1.0,,1.0,,1.0,,,,,True,,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,9334.0,156.0,-3.0,319.0,323.0,60.0,108.0,44.0,642.0,23.0,39.0,2.0,4.0,9.0,12.0,8.0,6.0,29.0,28.0,53.0,36.0,14.0,100.0,348.0,2.0,4.0,4.0,8.0,9.0,13.0,,18.0,20.0,36.0,4.0,29.0,5.0,9.0,13.0,22.0,8.0,6.0,3.0,,57.0,1.0,2.0,,9.0,6.0,,15.0,3.0,18.0,8.0,4.0,2.0,7.0,16.0,3.0,2.0,7.0,,15.0,18.0,8.0,3.0,2.0,4.0,,18.0,60.0,1.0,0.35714285714285715,0.38461538461538464,0.5283018867924528,0.5,0.6923076923076923,0.48314606741573035,0.3333333333333333,0.391304347826087,0.515625,0.5,0.391304347826087,0.4044943820224719,0.09433962264150944,0.07692307692307693,0.25,30.434782608695652,,,0.07692307692307693,0.021505376344086023,0.13432835820895522,0.015151515151515152,0.10344827586206896,0.018867924528301886,0.03508771929824561,,0.02040816326530612,,0.05128205128205128,0.13333333333333333,0.17391304347826086,0.047619047619047616,0.43820224719101125,0.5897435897435898,0.6388888888888888,0.34782608695652173,0.0898876404494382,0.06741573033707865,0.3258426966292135,0.6666666666666666,0.5,0.5217391304347826,0.75,0.8426966292134831,0.5523775280898877,0.6095333333333334,0.534004347826087,0.09375,0.13559322033898305,0.08,0.18,4.556603773584905,25.71388888888889,0.18808777429467086,3.0,2.0,3.0,7.0,1.0,,,7.0,,1.0,,10.0,10.0,,2.0,,10.0,24.0,6.0,7.0,5.0,1.0,4.0,9.0,8.0,1.0,,1.0,,0.8,0.2777777777777778,,,0.2777777777777778,0.5625,,0.022222222222222223,0.375,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07865168539325842,0.42857142857142855,0.42857142857142855,1.0,0.2413793103448276,0.2413793103448276,0.7142857142857143,,0.16666666666666666,0.16666666666666666,,,,,0.43478260869565216,,0.2413793103448276,1.0,,,,,,2.0,,1.0,1.0,,1.0,3.0,,,0.75,,,1.0,1.0,2.0,0.5,,,1.0,0.02702702702702703,,True,,,,,,,,
203107,1610612741,Tomas Satoransky,Tomas Satoransky,203107,CHI,12420.0,207.0,7.0,414.0,413.0,50.0,106.0,47.0,827.0,11.0,22.0,1.0,3.0,2.0,5.0,24.0,7.0,17.0,28.0,53.0,21.0,10.0,87.0,433.0,1.0,3.0,,8.0,4.0,7.0,3.0,14.0,16.0,40.0,,17.0,3.0,23.0,17.0,40.0,13.0,17.0,6.0,,97.0,3.0,4.0,,9.0,14.0,3.0,26.0,7.0,33.0,10.0,7.0,5.0,6.0,16.0,1.0,7.0,13.0,,12.0,10.0,6.0,1.0,,1.0,,14.0,50.0,1.0,0.2857142857142857,0.2857142857142857,0.5283018867924528,0.3333333333333333,0.5714285714285714,0.5202702702702703,0.5714285714285714,0.55,0.5576923076923077,0.5714285714285714,0.6363636363636364,0.28378378378378377,0.05660377358490566,0.09090909090909091,0.041666666666666664,20.0,0.2727272727272727,,0.13725490196078433,0.03333333333333333,0.10112359550561797,0.037037037037037035,0.12041884816753927,0.03482587064676617,0.015873015873015872,0.04878048780487805,0.047619047619047616,,0.0625,0.16216216216216217,0.125,0.06060606060606061,0.2972972972972973,0.5,0.55,0.45454545454545453,0.32432432432432434,0.0945945945945946,0.22972972972972974,0.42857142857142855,0.3333333333333333,0.5,0.4,0.581081081081081,0.5093398648648648,0.5355000000000001,0.47664999999999996,0.07692307692307693,0.10526315789473684,0.09195402298850575,0.16091954022988506,6.849056603773587,25.014285714285712,0.12077294685990338,14.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,,2.0,7.0,2.0,4.0,1.0,3.0,21.0,,4.0,4.0,2.0,3.0,10.0,8.0,,1.0,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.625,0.29411764705882354,0.05555555555555555,0.5833333333333334,0.6086956521739131,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.05405405405405406,0.75,0.75,1.0,0.23529411764705882,0.23529411764705882,1.0,1.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,0.1,1.0,0.2,,0.23529411764705882,2.0,,1.0,1.0,,,2.0,,,,,1.0,,,0.0625,,1.0,1.0,,1.0,,,,,,,,True,,,,,,,,
