EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PtsUnassisted3s,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,Blocked3s,BlockedArc3,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,LongMidRangePctBlocked,on,BlockedCorner3,Clear Path Fouls,HeaveMakes
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,14666.0,244,23,514,517,135.0,169.0,72,1031,9.0,16.0,1.0,1.0,6.0,19.0,6.0,15.0,3.0,10.0,1.0,3.0,4.0,10.0,36.0,1.0,1.0,2.0,8.0,21.0,50,13.0,46.0,18.0,99.0,572,3.0,8.0,2.0,4.0,1.0,13.0,2.0,6.0,2.0,12.0,11.0,21.0,28.0,14.0,39.0,36.0,10.0,7.0,2.0,9.0,7.0,16.0,4.0,3.0,6.0,1.0,2.0,39.0,1.0,1.0,12.0,7.0,2.0,21.0,2.0,23.0,1.0,15.0,7.0,8.0,4.0,1.0,3.0,10.0,2.0,1.0,2.0,14.0,4.0,6.0,14.0,1.0,1.0,1.0,13.0,1.0,1.0,18.0,1.0,6.0,3.0,3.0,1.0,2.0,3.0,2.0,17.0,132.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.2826086956521739,0.5,0.16666666666666666,0.2826086956521739,0.42,0.375,0.3333333333333333,0.421875,0.5,0.2777777777777778,0.4666666666666667,0.5,0.43478260869565216,0.4791666666666667,0.043478260869565216,0.14,0.25,0.15789473684210525,0.1,0.027777777777777776,19.5364238410596,0.2857142857142857,0.08333333333333333,0.0603448275862069,0.006329113924050633,0.11428571428571428,0.010526315789473684,0.08597285067873303,0.007905138339920948,0.01639344262295082,0.014285714285714285,0.06521739130434782,0.041666666666666664,0.09090909090909091,0.12162162162162163,0.0967741935483871,0.02,0.6666666666666666,0.16666666666666666,0.5625,0.75,0.5555555555555556,0.19791666666666666,0.3157894736842105,0.375,0.6666666666666666,0.15625,0.4,0.4,0.8333333333333334,0.10416666666666667,0.3,0.3333333333333333,1.0,0.375,0.2777777777777778,0.2857142857142857,1.0,0.08333333333333333,1.0,0.25,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,0.2222222222222222,0.4444444444444444,0.25,0.6458333333333334,0.2777777777777778,0.4929760416666667,0.43899444444444446,0.4664416666666667,0.058823529411764705,0.10714285714285714,0.13131313131313133,0.21212121212121213,9.462000000000002,25.62608695652174,0.26264591439688717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,14386.0,240,46,481,472,161.0,94.0,45,953,17.0,23.0,1.0,2.0,7.0,19.0,8.0,21.0,2.0,6.0,,1.0,1.0,11.0,32.0,,1.0,4.0,11.0,32.0,63,13.0,38.0,25.0,128.0,547,2.0,3.0,,2.0,,4.0,9.0,20.0,5.0,12.0,8.0,41.0,32.0,32.0,21.0,32.0,11.0,3.0,,31.0,9.0,40.0,8.0,1.0,18.0,5.0,8.0,89.0,1.0,4.0,13.0,14.0,,27.0,5.0,32.0,3.0,5.0,5.0,,12.0,3.0,8.0,7.0,1.0,4.0,2.0,19.0,5.0,4.0,8.0,,,1.0,20.0,,1.0,29.0,3.0,9.0,3.0,1.0,,1.0,1.0,,41.0,158.0,,0.5,0.5,0.5384615384615384,0.34210526315789475,,0.4166666666666667,0.34210526315789475,0.5079365079365079,0.6666666666666666,0.45,0.5099009900990099,0.4,0.515625,0.5580357142857143,0.4,0.5540540540540541,0.37623762376237624,,0.047619047619047616,,0.15789473684210525,,,24.394785847299815,0.631578947368421,,0.12173913043478261,0.032520325203252036,0.10833333333333334,0.012658227848101266,0.1148936170212766,0.024752475247524754,0.02040816326530612,,0.14,0.1,0.12,0.1125,0.1,0.057692307692307696,,0.22772277227722773,0.7391304347826086,0.7391304347826086,0.6470588235294118,0.18811881188118812,0.3684210526315789,0.4375,0.42857142857142855,0.2079207920792079,0.38095238095238093,0.38095238095238093,0.25,0.0594059405940594,0.3333333333333333,0.3333333333333333,1.0,0.31683168316831684,0.34375,0.34375,0.45454545454545453,0.4,0.5,0.2,,,0.2,,,0.03125,0.34375,0.36363636363636365,0.6039603960396039,0.34375,0.49171534653465354,0.553875,0.4617828125000001,0.10091743119266056,0.12857142857142856,0.03125,0.3203125,9.377777777777778,25.44736842105263,0.33471933471933474,4.0,5.0,1.0,18.0,2.0,1.0,2.0,1.0,2.0,2.0,0.046511627906976744,0.03225806451612903,0.058823529411764705,1.0,0.15625,0.8,1.0,0.05128205128205128,,,,,,,,,,,,,,True,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,34826.0,580,-1,1206,1189,345.0,345.0,141,2395,29.0,48.0,1.0,2.0,25.0,64.0,23.0,41.0,13.0,27.0,1.0,2.0,4.0,12.0,38.0,1.0,3.0,5.0,12.0,77.0,153,25.0,65.0,30.0,259.0,1383,2.0,10.0,2.0,5.0,,10.0,26.0,50.0,7.0,16.0,15.0,88.0,48.0,106.0,60.0,38.0,12.0,9.0,,57.0,30.0,87.0,22.0,8.0,37.0,5.0,15.0,204.0,4.0,7.0,25.0,11.0,,36.0,11.0,47.0,2.0,20.0,16.0,4.0,9.0,2.0,7.0,5.0,,2.0,2.0,14.0,4.0,10.0,28.0,,1.0,1.0,36.0,2.0,2.0,34.0,1.0,15.0,2.0,4.0,2.0,2.0,5.0,4.0,88.0,341.0,4.0,0.3116883116883117,0.3157894736842105,0.8,0.38461538461538464,0.4,0.4375,0.38461538461538464,0.5032679738562091,0.2,0.52,0.5252293577981652,0.3333333333333333,0.553030303030303,0.5560344827586207,0.3333333333333333,0.5878378378378378,0.2981651376146789,,0.058823529411764705,0.0625,0.09375,,,17.864923747276688,0.6428571428571429,,0.039285714285714285,0.020771513353115726,0.10548523206751055,0.017543859649122806,0.06963249516441006,0.019469026548672566,0.008264462809917356,0.018518518518518517,0.024793388429752067,0.047619047619047616,0.05555555555555555,0.11931818181818182,0.06557377049180328,0.018867924528301886,0.8,0.22018348623853212,0.6041666666666666,0.6444444444444445,0.4482758620689655,0.29357798165137616,0.390625,0.43103448275862066,0.2,0.18807339449541285,0.5609756097560976,0.5609756097560976,0.2608695652173913,0.12385321100917432,0.48148148148148145,0.48148148148148145,1.0,0.1743119266055046,0.3157894736842105,0.3157894736842105,0.5833333333333334,0.13333333333333333,0.5,0.13333333333333333,0.5,1.0,0.2,0.3333333333333333,,0.06060606060606061,0.18181818181818182,0.4166666666666667,0.518348623853211,0.3157894736842105,0.48819861751152066,0.46652222222222217,0.4742265151515151,0.06956521739130435,0.09146341463414634,0.03861003861003861,0.33976833976833976,9.58496732026144,24.735384615384607,0.2860696517412935,10.0,18.0,2.0,15.0,1.0,,4.0,,1.0,2.0,0.03597122302158273,0.012987012987012988,0.015151515151515152,,0.2727272727272727,0.5555555555555556,0.5,0.015151515151515152,2.0,1.0,1.0,,,,,,,,,,,True,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,54195.0,903,21,1859,1847,506.0,497.0,228,3706,97.0,145.0,30.0,52.0,13.0,40.0,23.0,51.0,17.0,39.0,3.0,4.0,4.0,45.0,108.0,2.0,4.0,9.0,23.0,133.0,236,62.0,147.0,60.0,512.0,2137,34.0,58.0,5.0,8.0,8.0,91.0,30.0,49.0,11.0,27.0,23.0,116.0,168.0,98.0,156.0,107.0,45.0,27.0,,37.0,9.0,46.0,5.0,4.0,28.0,5.0,4.0,101.0,25.0,40.0,80.0,95.0,18.0,193.0,66.0,259.0,3.0,27.0,19.0,8.0,19.0,6.0,12.0,30.0,3.0,7.0,3.0,49.0,14.0,54.0,100.0,7.0,5.0,2.0,59.0,,3.0,72.0,,33.0,7.0,25.0,15.0,9.0,25.0,12.0,116.0,500.0,8.0,0.631578947368421,0.7706422018348624,0.8387096774193549,0.4217687074829932,0.625,0.4074074074074074,0.4246575342465753,0.5635593220338984,0.5862068965517241,0.6122448979591837,0.5900783289817232,0.6287878787878788,0.6118421052631579,0.6183574879227053,0.65,0.6444444444444445,0.3838120104438642,,0.11440677966101695,0.1310344827586207,0.2,,,21.737089201877932,0.3877551020408163,0.33962264150943394,0.21541950113378686,0.07692307692307693,0.2094240837696335,0.07183908045977011,0.212636695018226,0.0748847926267281,0.09230769230769231,0.06177606177606178,0.14285714285714285,0.23170731707317074,0.3409090909090909,0.22939068100358423,0.1553398058252427,0.018867924528301886,0.48,0.3785900783289817,0.6689655172413793,0.7698412698412699,0.6185567010309279,0.10443864229765012,0.325,0.40625,0.46153846153846156,0.13315926892950392,0.45098039215686275,0.45098039215686275,0.782608695652174,0.10182767624020887,0.4358974358974359,0.4358974358974359,1.0,0.2819843342036554,0.4166666666666667,0.4166666666666667,0.7777777777777778,0.7878787878787878,0.5769230769230769,0.06060606060606061,0.75,1.0,0.06060606060606061,0.5,1.0,0.05263157894736842,0.3026315789473684,0.391304347826087,0.762402088772846,0.4205607476635514,0.5326283464566927,0.5565351063829788,0.5353263513513512,0.08353808353808354,0.12692307692307692,0.177734375,0.2265625,6.3974576271186425,25.286394557823133,0.27218934911242604,22.0,28.0,2.0,30.0,5.0,3.0,9.0,1.0,1.0,7.0,0.06698564593301436,0.06896551724137931,0.10112359550561797,0.13333333333333333,0.3684210526315789,0.7857142857142857,0.5,0.006802721088435374,48.0,,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,0.02127659574468085,,True,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,24384.0,406,28,822,816,217.0,185.0,98,1638,43.0,61.0,15.0,23.0,31.0,51.0,14.0,28.0,1.0,1.0,,,1.0,14.0,48.0,1.0,2.0,6.0,14.0,88.0,140,15.0,49.0,66.0,287.0,968,17.0,27.0,1.0,2.0,10.0,47.0,24.0,33.0,7.0,15.0,25.0,94.0,78.0,98.0,39.0,46.0,14.0,4.0,,68.0,30.0,98.0,15.0,15.0,54.0,10.0,4.0,226.0,6.0,24.0,30.0,38.0,9.0,77.0,31.0,108.0,12.0,16.0,15.0,1.0,25.0,11.0,18.0,18.0,,7.0,1.0,43.0,8.0,16.0,38.0,,3.0,5.0,73.0,,3.0,76.0,6.0,24.0,13.0,4.0,2.0,2.0,4.0,3.0,94.0,212.0,4.0,0.4431818181818182,0.5064935064935064,0.8666666666666667,0.30612244897959184,0.5,0.4666666666666667,0.3191489361702128,0.6285714285714286,0.6296296296296297,0.7272727272727273,0.5846560846560847,0.6379310344827587,0.71875,0.6386363636363637,0.7121212121212122,0.7459016393442623,0.25925925925925924,,0.02857142857142857,0.06557377049180328,,,,27.948990435706694,0.5813953488372093,0.4090909090909091,0.18811881188118812,0.10714285714285714,0.18867924528301888,0.037037037037037035,0.1883656509695291,0.07772020725388601,0.1839080459770115,0.03305785123966942,0.2077922077922078,0.21428571428571427,0.0975609756097561,0.17647058823529413,0.225,0.15,0.75,0.32275132275132273,0.7049180327868853,0.7543859649122807,0.3953488372093023,0.2698412698412698,0.6078431372549019,0.6078431372549019,0.3225806451612903,0.14814814814814814,0.5,0.5,0.8571428571428571,0.005291005291005291,1.0,1.0,1.0,0.25396825396825395,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.7931034482758621,0.6521739130434783,,,,0.06896551724137931,0.5,1.0,0.020833333333333332,0.2916666666666667,0.42857142857142855,0.582010582010582,0.30434782608695654,0.4765002673796792,0.5745590909090907,0.4973063829787235,0.12077294685990338,0.15286624203821655,0.16376306620209058,0.32752613240418116,7.511428571428571,27.710204081632654,0.2639902676399027,14.0,17.0,1.0,6.0,2.0,3.0,7.0,,1.0,13.0,0.07407407407407407,0.03571428571428571,0.04878048780487805,0.06666666666666667,0.3541666666666667,0.8235294117647058,1.0,0.02,22.0,,,2.0,1.0,,,,1.0,,,0.06666666666666667,,True,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,997.0,17,-7,33,35,17.0,26.0,5,68,2.0,3.0,1.0,2.0,,1.0,,,,1.0,,,,,2.0,,,,1.0,2.0,4,,3.0,,4.0,40,1.0,2.0,,,,2.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,2.0,,1.0,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,17.0,,0.5,1.0,,,,,,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,0.42857142857142855,,,,,,,17.94871794871795,,,0.3333333333333333,0.2,,,0.09090909090909091,0.09523809523809523,0.25,,1.0,,,,,0.2,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,,,,,0.14285714285714285,,,,0.2857142857142857,,,,1.0,0.5,,,,,,,,0.5,,0.8571428571428571,,0.5236142857142857,0.6335,0.424475,,,0.5,0.5,3.8,24.766666666666666,0.5151515151515151,1.0,1.0,,,,,,,,,0.2,,,,0.5,1.0,,,2.0,,,,,,,,,,,,,True,,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,14700.0,245,-46,491,504,122.0,127.0,68,995,24.0,31.0,7.0,8.0,2.0,7.0,1.0,7.0,3.0,11.0,,,3.0,6.0,24.0,,2.0,1.0,6.0,27.0,45,9.0,35.0,3.0,84.0,609,7.0,9.0,,2.0,,14.0,7.0,12.0,2.0,9.0,,20.0,32.0,22.0,24.0,23.0,6.0,2.0,2.0,7.0,2.0,9.0,1.0,1.0,6.0,,1.0,20.0,12.0,5.0,9.0,10.0,1.0,20.0,17.0,37.0,2.0,8.0,6.0,2.0,,,,,,,,,,15.0,26.0,,5.0,,13.0,,2.0,6.0,,2.0,1.0,5.0,2.0,2.0,5.0,4.0,20.0,121.0,4.0,0.5925925925925926,0.7272727272727273,0.8888888888888888,0.2571428571428571,,0.2222222222222222,0.2647058823529412,0.6,0.7777777777777778,0.5833333333333334,0.50625,0.6363636363636364,0.47619047619047616,0.5060240963855421,0.6363636363636364,0.47619047619047616,0.4375,0.05714285714285714,0.044444444444444446,0.06451612903225806,,,0.08333333333333333,14.56140350877193,,0.07692307692307693,0.08547008547008547,0.03731343283582089,0.09278350515463918,0.10256410256410256,0.08878504672897196,0.06772908366533864,0.01818181818181818,0.11764705882352941,0.06,0.11627906976744186,0.08333333333333333,0.10606060606060606,0.06451612903225806,0.05128205128205128,0.8,0.3875,0.7741935483870968,0.8275862068965517,0.5833333333333334,0.0875,0.2857142857142857,0.2857142857142857,0.5,0.0875,0.14285714285714285,0.14285714285714285,1.0,0.1375,0.2727272727272727,0.2727272727272727,1.0,0.3,0.25,0.2727272727272727,0.8333333333333334,0.7272727272727273,0.875,,,,0.18181818181818182,,,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.825,0.2608695652173913,0.5499639240506329,0.5229142857142858,0.5505,0.024390243902439025,0.0425531914893617,0.16666666666666666,0.23809523809523808,5.288888888888889,25.54285714285714,0.2484725050916497,6.0,9.0,1.0,3.0,,1.0,,,,,0.08888888888888889,,0.0625,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.3333333333333333,,10.0,,,1.0,,,1.0,,,,,,,True,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,14511.0,242,50,509,502,136.0,137.0,63,1011,15.0,32.0,2.0,5.0,13.0,29.0,8.0,14.0,,4.0,,1.0,,16.0,29.0,4.0,5.0,3.0,7.0,36.0,75,16.0,33.0,14.0,134.0,590,2.0,6.0,4.0,6.0,1.0,17.0,8.0,19.0,3.0,7.0,1.0,26.0,24.0,48.0,24.0,29.0,16.0,8.0,,25.0,15.0,40.0,12.0,3.0,15.0,4.0,6.0,95.0,1.0,7.0,8.0,12.0,1.0,21.0,8.0,29.0,6.0,5.0,2.0,3.0,9.0,3.0,6.0,6.0,1.0,3.0,1.0,15.0,7.0,9.0,15.0,1.0,,,11.0,,1.0,18.0,2.0,9.0,,2.0,1.0,1.0,2.0,2.0,26.0,133.0,2.0,0.3333333333333333,0.34285714285714286,0.5,0.48484848484848486,0.6666666666666666,0.42857142857142855,0.48484848484848486,0.48,0.3333333333333333,0.42105263157894735,0.5555555555555556,0.6666666666666666,0.4807692307692308,0.5739130434782609,0.6538461538461539,0.48148148148148145,0.3055555555555556,,0.10666666666666667,0.1875,0.06896551724137931,,,22.375215146299485,0.6,0.1,0.09836065573770492,0.05185185185185185,0.08247422680412371,0.011494252873563218,0.091324200913242,0.036036036036036036,0.05454545454545454,0.014084507042253521,0.09433962264150944,0.08163265306122448,0.15,0.0684931506849315,0.125,0.13953488372093023,1.0,0.2962962962962963,0.46875,0.5769230769230769,0.5333333333333333,0.26851851851851855,0.4482758620689655,0.48148148148148145,0.15384615384615385,0.12962962962962962,0.5714285714285714,0.5714285714285714,0.25,0.037037037037037035,,,,0.26851851851851855,0.5517241379310345,0.5517241379310345,0.5,0.4166666666666667,0.4,0.08333333333333333,,,0.4166666666666667,0.8,1.0,,0.2692307692307692,0.42857142857142855,0.6018518518518519,0.5517241379310345,0.48769675925925926,0.524488888888889,0.46715000000000007,0.0782608695652174,0.10975609756097561,0.12686567164179105,0.19402985074626866,7.205333333333333,25.581818181818182,0.26719056974459726,4.0,7.0,,24.0,,,2.0,,,,0.07692307692307693,,,0.5,0.2692307692307692,0.5714285714285714,,,2.0,,,,,,,1.0,,,,,,True,,,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,25653.0,428,-17,883,881,226.0,238.0,109,1764,73.0,95.0,16.0,25.0,4.0,22.0,1.0,6.0,,,,,,,,,,,,78.0,123,,,40.0,196.0,1005,17.0,30.0,,,7.0,41.0,19.0,28.0,,,13.0,51.0,110.0,46.0,,,,11.0,,45.0,20.0,65.0,13.0,7.0,28.0,7.0,10.0,150.0,6.0,29.0,43.0,45.0,9.0,97.0,35.0,132.0,5.0,14.0,9.0,5.0,21.0,6.0,18.0,21.0,,3.0,3.0,42.0,7.0,24.0,58.0,1.0,4.0,7.0,64.0,2.0,,71.0,,33.0,7.0,12.0,10.0,2.0,12.0,7.0,51.0,224.0,7.0,0.7051282051282052,0.8461538461538461,,,,,,0.6341463414634146,0.5666666666666667,0.6785714285714286,0.6341463414634146,0.5666666666666667,0.6785714285714286,0.6282051282051282,0.5540540540540541,0.6071428571428571,,,0.08943089430894309,0.05263157894736842,0.22727272727272727,,,19.565217391304348,0.5,0.45,0.20930232558139536,0.11462450592885376,0.2182741116751269,0.04081632653061224,0.21359223300970873,0.0875,0.125,0.03669724770642202,0.18556701030927836,0.20833333333333334,0.2608695652173913,0.20714285714285716,0.24561403508771928,0.15151515151515152,0.5833333333333334,0.7723577235772358,0.7684210526315789,0.8111111111111111,0.7123287671232876,0.17886178861788618,0.18181818181818182,0.23529411764705882,0.75,0.04878048780487805,0.16666666666666666,0.2,,,,,,,,,,0.8333333333333334,0.64,,,,,,,,,,0.7723577235772358,,0.5489878048780489,0.5295107142857143,0.5344642857142857,0.2214765100671141,0.2214765100671141,0.20918367346938777,0.2602040816326531,3.1699186991869928,,0.2559456398640997,18.0,21.0,,,3.0,9.0,7.0,,,6.0,0.11016949152542373,0.10638297872340426,0.05263157894736842,0.1875,0.75,0.8571428571428571,,,26.0,,,,,2.0,,,,2.0,,,0.16666666666666666,True,,,
203924,1610612743,Jerami Grant,Jerami Grant,203924,DEN,32016.0,534,40,1101,1086,332.0,300.0,123,2187,40.0,63.0,5.0,9.0,7.0,32.0,8.0,23.0,8.0,25.0,1.0,3.0,3.0,24.0,53.0,2.0,5.0,7.0,15.0,55.0,118,32.0,78.0,37.0,243.0,1248,5.0,14.0,3.0,8.0,6.0,25.0,15.0,31.0,7.0,18.0,16.0,67.0,86.0,24.0,96.0,53.0,24.0,15.0,,16.0,15.0,31.0,11.0,4.0,11.0,3.0,2.0,77.0,5.0,9.0,29.0,22.0,3.0,54.0,14.0,68.0,2.0,15.0,5.0,10.0,5.0,1.0,3.0,7.0,1.0,2.0,1.0,12.0,4.0,17.0,39.0,1.0,3.0,3.0,53.0,3.0,2.0,53.0,,22.0,6.0,18.0,12.0,6.0,20.0,11.0,63.0,329.0,5.0,0.7818181818181819,0.8113207547169812,1.0,0.41025641025641024,0.375,0.3888888888888889,0.41025641025641024,0.4661016949152542,0.35714285714285715,0.4838709677419355,0.5255102040816326,0.4318181818181818,0.5204081632653061,0.5522727272727272,0.5,0.5583333333333333,0.3979591836734694,,0.1271186440677966,0.15873015873015872,0.15625,,,18.634538152610443,0.4166666666666667,0.0967741935483871,0.08365019011406843,0.02912621359223301,0.12946428571428573,0.026455026455026454,0.10472279260780287,0.028112449799196786,0.045871559633027525,0.028169014084507043,0.08547008547008547,0.07291666666666667,0.1,0.11976047904191617,0.15789473684210525,0.021739130434782608,0.55,0.32142857142857145,0.6349206349206349,0.7547169811320755,0.85,0.16326530612244897,0.21875,0.25925925925925924,0.42857142857142855,0.11734693877551021,0.34782608695652173,0.34782608695652173,0.75,0.12755102040816327,0.32,0.32,1.0,0.27040816326530615,0.4528301886792453,0.4528301886792453,1.0,0.4090909090909091,0.5555555555555556,0.13636363636363635,0.3333333333333333,1.0,0.22727272727272727,0.4,1.0,0.061224489795918366,0.30612244897959184,0.4666666666666667,0.7193877551020408,0.4528301886792453,0.5174522959183673,0.5189941176470588,0.5064020408163266,0.10747663551401869,0.16176470588235295,0.102880658436214,0.2757201646090535,6.415254237288136,25.01025641025641,0.30154405086285196,12.0,18.0,,,2.0,2.0,4.0,1.0,1.0,4.0,0.02459016393442623,0.01282051282051282,0.02127659574468085,0.6,0.3673469387755102,0.6666666666666666,,0.01282051282051282,4.0,2.0,2.0,,,,,,,,,,,True,,,
