EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,Steals,BadPassSteals,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefTwoPtRebounds,FTDefRebounds,DefFTReboundPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceArc3Frequency,SecondChanceFtPoints,LostBallTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,RecoveredBlocks,DefensiveGoaltends,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3FGM,Fg2aBlocked,Offensive Fouls,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,ShortMidRangePctAssisted,Charge Fouls,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffFTReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,HeaveAttempts,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls
1626171,1610612752,Bobby Portis,Bobby Portis,1626171,NYK,846.0,14,3,26,26,17.0,8.0,4.0,52,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,25,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,17.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,17.64705882352941,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.125,0.2,0.2,0.25,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.4,0.5,0.4,0.6666666666666666,0.4487666666666666,0.5055,0.4614599999999999,0.5,0.5,4.975,25.35,0.6538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,386.0,6,-12,12,14,8.0,5.0,,26,,,,,,,,,,,,,,,21,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,2561.0,43,-3,80,83,47.0,53.0,9.0,163,,1.0,,,,,,,6.0,4.0,4.0,7.0,9.0,18.0,94,,,,2.0,3.0,6.0,11.0,4.0,,6.0,1.0,1.0,2.0,,,5.0,3.0,,2.0,2.0,3.0,5.0,1.0,2.0,,,,11.0,47.0,0.5714285714285714,,0.6666666666666666,0.53125,,0.5555555555555556,0.5294117647058824,,0.55,0.5625,20.652173913043477,,0.15384615384615385,0.13043478260869565,0.07142857142857142,0.075,,0.1111111111111111,0.1111111111111111,0.0625,,,,,,0.375,,,,,0.4444444444444444,0.625,0.47525624999999994,,0.49773888888888884,,0.6111111111111112,16.928571428571427,25.000000000000004,0.5875,1.0,,,4.0,6.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2,0.25,0.1111111111111111,0.375,0.6666666666666666,0.6666666666666666,0.5,0.1875,0.5,0.5,0.6666666666666666,0.2222222222222222,0.5,0.5,0.058823529411764705,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,2164.0,36,-16,70,73,36.0,34.0,6.0,143,1.0,2.0,,,1.0,1.0,,,6.0,3.0,1.0,3.0,7.0,6.0,94,,,,1.0,1.0,3.0,6.0,,,6.0,,3.0,3.0,,,9.0,,1.0,2.0,4.0,1.0,5.0,1.0,1.0,,,,6.0,36.0,0.3333333333333333,,1.0,0.25,,0.625,0.2727272727272727,,0.6,0.7,14.102564102564102,0.08333333333333333,0.16666666666666666,,0.13043478260869565,0.029411764705882353,,,0.1111111111111111,0.2,0.5,0.5,,,,0.6,,,0.25,1.0,0.75,0.9,0.5256,,0.564075,,1.0,7.733333333333333,25.214285714285715,0.5142857142857142,3.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,,,,,2.0,,,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,,0.1,,,,0.1,0.16666666666666666,0.16666666666666666,1.0,,0.3333333333333333,0.16666666666666666,0.09090909090909091,0.25,1.0,1.0,0.3333333333333333,0.09090909090909091,0.16666666666666666,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629649,1610612752,Ignas Brazdeikis,Ignas Brazdeikis,1629649,NYK,3195.0,53,-12,102,105,56.0,53.0,10.0,207,5.0,6.0,,1.0,2.0,3.0,,3.0,8.0,2.0,5.0,13.0,9.0,17.0,125,,1.0,,2.0,8.0,3.0,6.0,8.0,,8.0,3.0,1.0,4.0,1.0,,9.0,1.0,1.0,,3.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,6.0,56.0,0.38461538461538464,,0.25,0.29545454545454547,,0.18181818181818182,0.3541666666666667,,0.25,0.4090909090909091,22.222222222222225,0.047619047619047616,,0.03225806451612903,0.05263157894736842,0.038461538461538464,0.125,0.04,,0.2727272727272727,0.8333333333333334,0.8333333333333334,0.13636363636363635,,,0.36363636363636365,0.3333333333333333,,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.6818181818181818,0.49669090909090907,0.6903,0.49857727272727265,,0.35294117647058826,8.307692307692308,26.27777777777778,0.5490196078431373,,,,,4.0,1.0,1.0,1.0,,1.0,4.0,,2.0,2.0,3.0,,1.0,3.0,,1.0,1.0,1.0,,2.0,2.0,3.0,,,5.0,3.0,0.2,0.2,1.0,0.1111111111111111,,0.1111111111111111,0.5,,,,0.18181818181818182,,,,0.045454545454545456,0.125,0.125,1.0,0.09090909090909091,,0.125,0.125,0.2,2.0,1.0,0.25,0.09523809523809523,,0.10526315789473684,0.2,2.0,2.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,2383.0,40,-15,78,80,39.0,33.0,6.0,158,6.0,8.0,1.0,3.0,2.0,2.0,,,,,6.0,8.0,,15.0,104,1.0,3.0,3.0,2.0,2.0,,6.0,2.0,2.0,,,1.0,1.0,,,3.0,1.0,4.0,2.0,7.0,5.0,12.0,3.0,4.0,3.0,3.0,5.0,6.0,39.0,0.75,0.3333333333333333,1.0,0.75,0.3333333333333333,1.0,0.75,0.3,1.0,,12.941176470588236,0.4,0.18181818181818182,0.043478260869565216,0.25,0.15151515151515152,0.3333333333333333,0.058823529411764705,0.2222222222222222,1.0,0.75,0.75,,,,,1.0,0.3333333333333333,1.0,1.0,,1.0,0.5996375,0.6023,0.61885,0.2,0.4,1.5125000000000002,,0.5,1.0,1.0,1.0,,,,,,,,3.0,,2.0,10.0,,,,,1.0,1.0,,,,1.0,1.0,5.0,,,6.0,4.0,0.8333333333333334,1.0,,,,,1.0,,,0.5,,,,,,,,,,,,0.4,0.4,5.0,,,0.29411764705882354,,0.25,0.8333333333333334,,,,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.6,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628443,1610612752,Kadeem Allen,Kadeem Allen,1628443,NYK,1291.0,22,-8,41,40,9.0,12.0,4.0,81,,,,,,,1.0,3.0,3.0,,1.0,3.0,5.0,11.0,53,,,,,,,,2.0,,3.0,4.0,,4.0,,2.0,8.0,,,,,,,1.0,2.0,,,,,9.0,0.3333333333333333,,,0.6875,,,0.6875,,,0.625,21.73913043478261,,,,,,,,,,,,0.375,0.3333333333333333,0.5,0.375,,,,,,0.625,0.41924375,,,,,10.566666666666668,25.520000000000003,0.21951219512195122,,1.0,1.0,,,2.0,,2.0,,3.0,,,,,6.0,3.0,2.0,2.0,,1.0,,1.0,,2.0,1.0,,,,,,,,0.6666666666666666,0.6,,0.6,0.5,,,,,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629019,1610612752,Allonzo Trier,Allonzo Trier,1629019,NYK,1371.0,23,1,46,48,36.0,29.0,4.0,94,1.0,1.0,,,1.0,1.0,,,8.0,5.0,3.0,3.0,8.0,24.0,51,,,3.0,3.0,3.0,5.0,18.0,6.0,,8.0,1.0,1.0,2.0,,,5.0,,,2.0,4.0,,4.0,1.0,1.0,,,,18.0,36.0,1.0,,1.0,0.8181818181818182,1.5,0.75,0.8571428571428571,1.5,0.8181818181818182,0.7272727272727273,30.769230769230766,,0.3333333333333333,,0.21428571428571427,,,,0.4,0.09090909090909091,1.0,1.0,,,,0.7272727272727273,,,0.125,1.0,0.625,0.8181818181818182,0.5179909090909092,0.61365,0.5020125,0.125,0.75,12.733333333333334,26.087500000000002,0.782608695652174,1.0,,,2.0,2.0,,,4.0,2.0,4.0,6.0,2.0,6.0,,6.0,6.0,4.0,1.0,,1.0,1.0,1.0,,2.0,1.0,4.0,,1.0,8.0,1.0,,,0.5,0.5,0.4,0.5,0.5,,,,0.18181818181818182,1.0,1.0,,,0.5,0.5,0.5,,0.4,0.5,0.15384615384615385,0.25,1.0,1.0,0.3333333333333333,0.125,,0.14285714285714285,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,617.0,10,-4,20,20,17.0,11.0,3.0,40,2.0,3.0,,,2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,10.0,23,,,,2.0,3.0,3.0,5.0,2.0,,4.0,1.0,,1.0,,,2.0,,,,2.0,,2.0,,,,,,5.0,17.0,0.75,,0.6666666666666666,0.5,,0.3333333333333333,0.5,,0.35714285714285715,0.5555555555555556,40.74074074074074,,,,0.2857142857142857,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,1.0,1.0,0.4444444444444444,,,0.5,0.6666666666666666,0.5,0.8888888888888888,0.5673111111111111,0.5181,0.5981,,0.5,2.8,25.12,0.85,,,,,,1.0,,,,1.0,1.0,,1.0,4.0,3.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.2,1.0,,,,,,,,0.1111111111111111,,,,,,,0.1,0.2,2.0,,,0.4,,0.4,0.5,2.0,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,273.0,5,-4,8,9,8.0,9.0,1.0,17,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,9,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,3.0,8.0,1.0,,1.0,1.0,,1.0,0.75,,0.75,,30.0,,,,0.25,,,,,,,,1.0,1.0,1.0,,,,,,,,0.3652,,0.3652,,1.0,10.2,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
