EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG3A,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,DefensiveGoaltends,3SecondViolations,AtRimPctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3FGA,FTOffRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffFTReboundPct,SecondChanceCorner3Frequency,Corner3Assists,SelfOReb,Travels,SelfORebPct,Corner3FGM,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Defensive 3 Seconds Violations,HeaveAttempts,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends
1626168,1610612759,Trey Lyles,Trey Lyles,1626168,SAS,1736.0,29,15,61,55,33,32.0,6,116,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,8,55,2.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,4.0,33,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.88235294117647,0.5,0.058823529411764705,0.21052631578947367,0.125,0.14285714285714285,0.08,0.16666666666666666,0.14285714285714285,0.2,0.25,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.4876666666666667,0.5856,0.3942,0.5,0.5,7.433333333333334,0.5409836065573771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,2981.0,50,10,105,99,29,30.0,12,204,4.0,7.0,1.0,2.0,5.0,7.0,12.0,20.0,5.0,29,111,1.0,3.0,2.0,3.0,6.0,3.0,9.0,2.0,22.0,2.0,6.0,10.0,4.0,24.0,,2.0,6.0,,9.0,2.0,11.0,2.0,5.0,5.0,,9.0,29,,,0.08333333333333333,0.09090909090909091,0.6,0.3333333333333333,0.5,0.5454545454545454,0.3333333333333333,0.5,0.6041666666666666,0.3333333333333333,0.6428571428571429,23.96694214876033,,0.0625,0.23076923076923078,,0.19148936170212766,0.043478260869565216,0.1,,0.2,0.3333333333333333,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.3181818181818182,0.7142857142857143,0.8333333333333334,,0.6666666666666666,0.5,0.4090909090909091,0.5145068181818183,0.5598,0.5830333333333333,0.06896551724137931,0.3103448275862069,8.545,0.2761904761904762,2.0,4.0,3.0,6.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.05,0.14285714285714285,0.8,0.14285714285714285,0.1,0.2222222222222222,0.3333333333333333,1.0,0.25,0.2727272727272727,0.5,0.5,0.09090909090909091,0.6666666666666666,0.5,0.125,0.13636363636363635,22.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,1359.0,23,9,48,44,24,28.0,3,92,1.0,1.0,,,,,2.0,4.0,,10,45,,,3.0,,2.0,,6.0,4.0,,,2.0,2.0,,4.0,,1.0,,,,1.0,1.0,,,,,6.0,24,,,1.0,1.0,0.5,,,0.5,1.5,0.6,0.5,1.5,0.6,19.607843137254903,,0.08333333333333333,,,,0.05555555555555555,,,,,0.1,1.0,1.0,,,,,,,0.7,0.49322499999999997,0.4638,0.43984000000000006,0.3,0.6,14.65,0.5,,,1.0,3.0,1.0,6.0,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,0.6,,,,,1.0,,,,1.0,0.3,0.3333333333333333,0.3333333333333333,0.1,,,,,25.633333333333336,2.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,2.0,0.5,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.4,0.4,0.5,1.0,1.0,0.6,0.6666666666666666,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1629002,1610612759,Chimezie Metu,Chimezie Metu,1629002,SAS,6315.0,105,-9,225,218,83,70.0,25,443,13.0,17.0,5.0,8.0,7.0,13.0,24.0,40.0,10.0,58,239,5.0,9.0,12.0,12.0,18.0,5.0,29.0,34.0,14.0,10.0,6.0,10.0,1.0,24.0,3.0,9.0,9.0,4.0,21.0,12.0,33.0,7.0,8.0,13.0,2.0,29.0,83,,2.0,0.7083333333333334,0.8947368421052632,0.6,0.5555555555555556,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.6041666666666666,0.6,0.6590909090909091,22.222222222222225,0.6666666666666666,0.12,0.15517241379310345,0.10344827586206896,0.1619047619047619,0.11538461538461539,0.10344827586206896,0.043478260869565216,0.17391304347826086,0.08333333333333333,0.40476190476190477,0.7647058823529411,0.8666666666666667,0.30952380952380953,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.8888888888888888,0.625,0.4523809523809524,0.5126321428571429,0.6151875,0.5186833333333333,0.20689655172413793,0.5,8.162499999999998,0.3688888888888889,5.0,9.0,4.0,10.0,,2.0,2.0,4.0,4.0,3.0,2.0,8.0,3.0,2.0,4.0,,2.0,6.0,2.0,10.0,1.0,1.0,5.0,6.0,1.0,6.0,5.0,0.047619047619047616,0.05,,0.4,0.1702127659574468,0.17391304347826086,0.2,0.125,0.8333333333333334,0.6153846153846154,0.23809523809523808,0.4,0.4,,0.5,0.5555555555555556,0.10869565217391304,0.11363636363636363,25.25,,2.0,,,,,,,,,,,,2.0,,,,,,,0.75,0.047619047619047616,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,0.11764705882352941,0.08695652173913043,0.3333333333333333,0.15789473684210525,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1629022,1610612759,Lonnie Walker IV,Lonnie Walker IV,1629022,SAS,4803.0,80,-4,173,166,75,48.0,19,339,3.0,10.0,,1.0,1.0,8.0,6.0,27.0,1.0,22,178,,2.0,,3.0,15.0,1.0,7.0,4.0,8.0,,9.0,9.0,5.0,18.0,1.0,1.0,7.0,,11.0,3.0,14.0,4.0,5.0,5.0,,7.0,75,,,0.3333333333333333,0.3333333333333333,0.2222222222222222,,0.2,0.3181818181818182,,0.1875,0.3142857142857143,,0.19444444444444445,20.39800995024876,,0.016129032258064516,0.14893617021276595,0.05263157894736842,0.13414634146341464,0.024691358024691357,,0.06666666666666667,0.13513513513513514,0.2,0.30303030303030304,0.3,0.375,0.24242424242424243,0.125,0.125,,0.3333333333333333,,0.48484848484848486,0.50705,0.3949,0.524640625,,0.3181818181818182,9.148148148148149,0.43352601156069365,1.0,7.0,2.0,9.0,1.0,6.0,2.0,,,3.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,6.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,0.18181818181818182,0.07407407407407407,,0.8333333333333334,0.11428571428571428,0.045454545454545456,0.0625,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.030303030303030304,0.4375,0.14285714285714285,0.08571428571428572,0.10344827586206896,25.599999999999998,3.0,5.0,,,,1.0,3.0,,1.0,,1.0,6.0,3.0,5.0,3.0,0.6666666666666666,0.5,,,0.5,0.5,0.15151515151515152,0.6,0.6,0.6666666666666666,,,0.0625,,0.6,,,,4.0,,,,1.0,,,0.2,,,0.15384615384615385,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201942,1610612759,DeMar DeRozan,DeMar DeRozan,201942,SAS,868.0,14,-4,28,29,5,10.0,1,57,2.0,2.0,,,2.0,3.0,4.0,6.0,5.0,13,40,,,,1.0,1.0,,2.0,2.0,6.0,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,6.0,,2.0,5,,,0.25,0.25,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.7222222222222222,,1.0,30.0,,,0.16666666666666666,,0.16666666666666666,,,,0.2,,0.3333333333333333,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,,,0.3333333333333333,0.5183166666666666,,0.6608,,0.15384615384615385,7.516666666666667,0.17857142857142858,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,0.16666666666666666,,0.5,,,,0.16666666666666666,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,2070.0,34,7,77,73,24,17.0,8,150,2.0,4.0,1.0,1.0,4.0,8.0,6.0,13.0,2.0,14,74,1.0,1.0,2.0,2.0,5.0,,4.0,8.0,4.0,,1.0,3.0,,8.0,,2.0,4.0,,5.0,2.0,7.0,3.0,2.0,4.0,,4.0,24,,,0.6666666666666666,0.6666666666666666,0.46153846153846156,1.0,0.4,0.42857142857142855,1.0,0.4,0.4375,1.0,0.4,21.176470588235293,,0.09090909090909091,0.19047619047619047,,0.14285714285714285,0.06666666666666667,,,0.2,,0.2857142857142857,0.5,0.5,0.5714285714285714,0.5,0.5714285714285714,0.75,1.0,1.0,0.35714285714285715,0.45312142857142856,0.4303,0.38824000000000003,0.14285714285714285,0.2857142857142857,6.36153846153846,0.3116883116883117,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,2.0,,,2.0,,,,,0.07142857142857142,0.07692307692307693,0.125,0.5,0.07142857142857142,0.5,,,,0.5,0.07142857142857142,,,0.07142857142857142,,,0.125,0.13333333333333333,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.14285714285714285,,,,,,,1.0,2.0,1.0,0.2857142857142857,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,3938.0,66,-13,141,140,45,35.0,19,281,2.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,40,156,1.0,1.0,5.0,1.0,2.0,1.0,9.0,6.0,2.0,2.0,3.0,3.0,1.0,6.0,1.0,,,,3.0,1.0,4.0,3.0,7.0,7.0,,9.0,45,1.0,,0.75,1.0,0.6666666666666666,1.0,0.5,0.7291666666666666,0.625,1.0,0.7222222222222222,0.625,0.9,15.882352941176471,,,,0.05,0.045454545454545456,0.014084507042253521,,0.06666666666666667,,,0.08333333333333333,1.0,1.0,0.041666666666666664,1.0,1.0,1.0,0.25,1.0,0.8333333333333334,0.5013333333333333,0.5275,0.464325,0.125,0.225,12.283333333333333,0.3191489361702128,,,1.0,3.0,3.0,18.0,,,,2.0,,3.0,2.0,1.0,,,,,,,,,3.0,,,,,0.75,,,,0.09375,,0.07692307692307693,,,0.5,0.125,0.3333333333333333,0.3333333333333333,0.125,,,0.1111111111111111,0.3333333333333333,25.488888888888887,7.0,15.0,1.0,3.0,2.0,2.0,9.0,1.0,3.0,2.0,2.0,24.0,3.0,15.0,7.0,0.8888888888888888,0.5,0.3333333333333333,1.0,0.5,1.0,0.625,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.75,0.3333333333333333,0.5,1.0,0.4666666666666667,,1.0,,,,,,,,,,,,0.14285714285714285,,,,1.0,,,,,,,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,558.0,9,-7,19,19,6,,1,38,,,,,1.0,1.0,1.0,2.0,3.0,5,20,,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,3.0,,2.0,6,,,1.0,1.0,0.5,,0.5,0.25,,0.5,0.5,,0.5,28.571428571428573,,,,,0.125,,,,,,,,,0.25,1.0,1.0,1.0,,,0.5,0.477675,,0.3942,,0.4,11.45,0.3157894736842105,,,,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,0.5,,,,0.3333333333333333,,,0.5,,,0.25,,,,,,0.2,,25.4,,2.0,,,,,,,,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,282.0,5,1,10,9,3,2.0,4,19,,,,,,,,,2.0,2,13,,,2.0,,,2.0,2.0,,,,,,,,,,1.0,,1.0,,1.0,,2.0,4.0,1.0,2.0,3,,1.0,,,,,,,,,0.5,1.0,1.0,14.285714285714285,,,1.0,,0.25,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,0.3,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
