EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedCorner3,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,3SecondViolations,on,Clear Path Fouls,HeaveMakes,Corner3PctBlocked
1626174,1610612765,Christian Wood,Christian Wood,1626174,DET,36914.0,615,19,1215,1236,394.0,320.0,147.0,2451,86.0,109.0,22.0,29.0,28.0,38.0,13.0,40.0,5.0,10.0,7.0,26.0,4.0,8.0,18.0,51.0,3.0,5.0,3.0,18.0,104.0,159.0,25.0,77.0,86.0,369,1362,22.0,30.0,3.0,5.0,17.0,70.0,34.0,52.0,7.0,26.0,37.0,126.0,150.0,58.0,69.0,6.0,34.0,1.0,50.0,18.0,11.0,17.0,9.0,26.0,5.0,4.0,11.0,3.0,3.0,61.0,15.0,31.0,2.0,52.0,69.0,8.0,129.0,48.0,177.0,8.0,13.0,12.0,1.0,17.0,3.0,5.0,18.0,3.0,12.0,1.0,3.0,35.0,2.0,11.0,20.0,42.0,3.0,2.0,5.0,96.0,4.0,6.0,114.0,13.0,47.0,2.0,14.0,29.0,1.0,1.0,18.0,1.0,10.0,30.0,16.0,1.0,2.0,126.0,394.0,1.0,13.0,0.7211538461538461,0.8620689655172413,0.92,0.3246753246753247,0.6,0.2692307692307692,0.32894736842105265,0.6540880503144654,0.7333333333333333,0.6538461538461539,0.5995762711864406,0.7571428571428571,0.5705128205128205,0.6451048951048951,0.7954545454545454,0.6428571428571429,0.326271186440678,0.06918238993710692,0.03669724770642202,0.175,23.28966521106259,0.4857142857142857,0.2962962962962963,0.06060606060606061,0.19060773480662985,0.1040268456375839,0.22317596566523606,0.06437768240343347,0.20336134453781513,0.08662900188323917,0.136,0.08759124087591241,0.05555555555555555,0.06626506024096386,0.05970149253731343,0.20863309352517986,0.1891891891891892,0.16,0.22340425531914893,0.2222222222222222,0.08602150537634409,0.5333333333333333,0.461864406779661,0.7889908256880734,0.819047619047619,0.7093023255813954,0.1694915254237288,0.325,0.3939393939393939,0.8461538461538461,0.0423728813559322,0.5,0.5,0.6,0.11016949152542373,0.2692307692307692,0.2692307692307692,1.0,0.21610169491525424,0.35294117647058826,0.35294117647058826,0.8888888888888888,0.8285714285714286,0.7586206896551724,0.18181818181818182,0.14285714285714285,0.6,1.0,0.48717948717948717,0.7368421052631579,0.10256410256410256,0.5,0.23076923076923078,0.16666666666666666,0.788135593220339,0.36,0.5373097872340425,0.5567534482758622,0.5480064935064937,0.1801470588235294,0.24352331606217617,0.02531645569620253,0.1897018970189702,0.34146341463414637,3.875471698113208,25.379220779220784,0.3242798353909465,,,,,,,,,,,,,,,,True,,,
1627748,1610612765,Thon Maker,Thon Maker,1627748,DET,22144.3,369,-73,711,723,211.0,182.0,84.0,1434,28.0,41.0,6.0,11.0,10.0,13.0,6.0,14.0,3.0,9.0,4.0,10.0,1.0,5.0,6.0,14.0,,,2.0,3.0,37.0,64.0,10.0,24.0,31.0,135,837,7.0,14.0,,,5.0,19.0,13.0,20.0,3.0,8.0,13.0,48.0,60.0,14.0,30.0,,10.0,,14.0,6.0,6.0,9.0,8.0,17.0,6.0,2.0,5.0,4.0,,42.0,8.0,17.0,,14.0,29.0,5.0,48.0,25.0,73.0,2.0,11.0,5.0,6.0,12.0,5.0,7.0,12.0,,5.0,,2.0,24.0,2.0,4.0,26.0,44.0,,3.0,4.0,37.0,3.0,1.0,48.0,4.0,20.0,,6.0,17.0,1.0,,11.0,1.0,5.0,18.0,5.0,2.0,,48.0,211.0,2.0,6.0,0.8108108108108109,0.9375,1.0,0.4166666666666667,,0.375,0.4166666666666667,0.578125,0.5,0.65,0.5909090909090909,0.5,0.625,0.6136363636363636,0.5277777777777778,0.6153846153846154,0.2727272727272727,0.09375,0.0975609756097561,0.14285714285714285,16.64596273291925,0.5,0.25,,0.15343915343915343,0.09289617486338798,0.1076923076923077,0.053691275167785234,0.13479623824451412,0.07530120481927711,0.10975609756097561,0.11940298507462686,,0.058823529411764705,0.0425531914893617,0.17333333333333334,0.16666666666666666,0.08333333333333333,0.09,0.16666666666666666,0.05714285714285714,0.2777777777777778,0.4659090909090909,0.6829268292682927,0.7567567567567568,0.7857142857142857,0.1590909090909091,0.42857142857142855,0.5,0.8333333333333334,0.10227272727272728,0.3333333333333333,0.3333333333333333,1.0,0.11363636363636363,0.4,0.4,1.0,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.7857142857142857,0.5454545454545454,0.16666666666666666,,,,0.4642857142857143,0.7692307692307693,0.17857142857142858,0.2,0.10714285714285714,0.6666666666666666,0.7386363636363636,0.42857142857142855,0.5285954545454544,0.5082636363636364,0.5339857142857142,0.19230769230769232,0.25,,0.14074074074074075,0.35555555555555557,5.390625000000001,24.88333333333333,0.2967651195499297,1.0,1.0,,,,,,,,,,,,,,True,,,
1628379,1610612765,Luke Kennard,Luke Kennard,1628379,DET,32441.0,541,-17,1062,1053,166.0,164.0,108.0,2115,17.0,25.0,,,2.0,3.0,14.0,42.0,14.0,28.0,10.0,21.0,,1.0,38.0,88.0,4.0,7.0,10.0,19.0,45.0,95.0,48.0,109.0,31.0,265,1196,1.0,2.0,5.0,9.0,3.0,20.0,6.0,11.0,10.0,20.0,20.0,62.0,38.0,52.0,108.0,36.0,2.0,,88.0,38.0,7.0,52.0,21.0,73.0,10.0,11.0,43.0,7.0,2.0,167.0,1.0,4.0,,25.0,22.0,1.0,48.0,5.0,53.0,1.0,8.0,5.0,3.0,16.0,1.0,9.0,6.0,1.0,7.0,,1.0,22.0,1.0,3.0,16.0,37.0,,2.0,3.0,26.0,1.0,1.0,36.0,1.0,6.0,3.0,6.0,2.0,,,1.0,,1.0,2.0,1.0,,,61.0,160.0,3.0,4.0,0.4222222222222222,0.4318181818181818,0.75,0.44036697247706424,0.5555555555555556,0.5,0.44036697247706424,0.47368421052631576,0.5,0.5454545454545454,0.5735294117647058,0.7727272727272727,0.6774193548387096,0.6009174311926605,0.7692307692307693,0.7625,0.5343137254901961,0.07368421052631578,0.08,0.07142857142857142,20.100502512562816,0.7272727272727273,0.04,,0.07457627118644068,0.01384083044982699,0.11904761904761904,0.0048543689320388345,0.09306930693069307,0.010101010101010102,0.017094017094017096,0.014705882352941176,,,0.014705882352941176,0.05309734513274336,0.088,0.08771929824561403,0.10526315789473684,0.1794871794871795,0.009615384615384616,0.5,0.12254901960784313,0.68,0.7391304347826086,0.5294117647058824,0.20588235294117646,0.3333333333333333,0.358974358974359,0.2857142857142857,0.13725490196078433,0.5,0.5384615384615384,0.42857142857142855,0.10294117647058823,0.47619047619047616,0.47619047619047616,0.9,0.43137254901960786,0.4318181818181818,0.4318181818181818,0.7105263157894737,,,,0.6363636363636364,0.5714285714285714,1.0,0.0967741935483871,0.6666666666666666,0.03225806451612903,,0.6129032258064516,0.5263157894736842,0.6568627450980392,0.4318181818181818,0.5034600490196078,0.48575,0.4761096774193549,0.04245283018867924,0.06,0.026785714285714284,0.07547169811320754,0.2339622641509434,9.682105263157894,25.54036697247706,0.15630885122410546,,,1.0,2.0,4.0,0.07142857142857142,0.18181818181818182,0.5,1.0,,,,,,,True,,,
1628971,1610612765,Bruce Brown,Bruce Brown,1628971,DET,98041.3,1634,-139,3239,3265,729.0,639.0,370.0,6504,116.0,214.0,21.0,38.0,22.0,44.0,48.0,130.0,1.0,7.0,25.0,60.0,4.0,8.0,8.0,36.0,,5.0,1.0,11.0,165.0,351.0,33.0,96.0,88.0,517,3678,23.0,45.0,1.0,9.0,4.0,53.0,33.0,76.0,5.0,19.0,35.0,116.0,126.0,204.0,96.0,3.0,36.0,,36.0,8.0,43.0,140.0,90.0,230.0,64.0,26.0,96.0,38.0,6.0,550.0,16.0,44.0,1.0,84.0,122.0,7.0,213.0,61.0,274.0,14.0,63.0,39.0,24.0,64.0,18.0,43.0,36.0,4.0,21.0,,3.0,100.0,6.0,22.0,85.0,162.0,3.0,6.0,6.0,104.0,2.0,8.0,119.0,11.0,54.0,,11.0,25.0,4.0,3.0,10.0,2.0,13.0,29.0,15.0,1.0,,112.0,722.0,9.0,8.0,0.38181818181818183,0.42857142857142855,0.9696969696969697,0.34375,0.1111111111111111,0.2631578947368421,0.34375,0.4700854700854701,0.5111111111111111,0.4342105263157895,0.4798657718120805,0.4537037037037037,0.4263157894736842,0.5159680638722555,0.4649122807017544,0.5,0.21476510067114093,0.1225071225071225,0.12149532710280374,0.13076923076923078,16.42525280131183,0.64,0.09090909090909091,0.011627906976744186,0.13347921225382933,0.049943246311010214,0.13793103448275862,0.025889967637540454,0.13525935653315824,0.0400266844563042,0.04838709677419355,0.06060606060606061,0.017699115044247787,0.03416856492027335,0.00558659217877095,0.11549295774647887,0.13774104683195593,0.15816326530612246,0.13692946058091288,0.14173228346456693,0.06965174129353234,0.5172413793103449,0.47874720357941836,0.5420560747663551,0.6170212765957447,0.4482758620689655,0.29082774049217003,0.36923076923076925,0.4247787610619469,0.20833333333333334,0.015659955257270694,0.14285714285714285,0.14285714285714285,1.0,0.1342281879194631,0.4166666666666667,0.4166666666666667,0.96,0.08053691275167785,0.2222222222222222,0.2222222222222222,1.0,0.7037037037037037,0.5526315789473685,0.09523809523809523,0.09259259259259259,,,0.4631578947368421,0.5,0.08421052631578947,0.5,0.11578947368421053,0.09090909090909091,0.6935123042505593,0.2222222222222222,0.5049061521252797,0.534583695652174,0.5042147368421053,0.11020408163265306,0.13705583756345177,,0.10251450676982592,0.22437137330754353,4.138176638176637,24.437500000000004,0.22506946588453225,1.0,,1.0,4.0,,,0.07407407407407407,0.25,1.0,1.0,,,,,,True,,,
1629004,1610612765,Svi Mykhailiuk,Svi Mykhailiuk,1629004,DET,24222.0,404,10,817,813,221.0,211.0,99.0,1630,14.0,25.0,,,4.0,9.0,1.0,12.0,,3.0,7.0,16.0,2.0,6.0,28.0,72.0,3.0,3.0,9.0,19.0,15.0,40.0,35.0,88.0,16.0,151,899,,1.0,5.0,6.0,4.0,19.0,5.0,15.0,11.0,25.0,1.0,44.0,18.0,12.0,96.0,9.0,,,72.0,28.0,7.0,16.0,16.0,32.0,7.0,9.0,11.0,3.0,2.0,80.0,3.0,2.0,1.0,17.0,6.0,1.0,24.0,6.0,30.0,1.0,14.0,10.0,4.0,15.0,2.0,14.0,5.0,,1.0,1.0,1.0,20.0,3.0,3.0,5.0,19.0,,,1.0,21.0,1.0,4.0,25.0,,8.0,2.0,,1.0,,,1.0,,,1.0,1.0,,,44.0,221.0,3.0,,0.6,0.6,0.9142857142857143,0.3977272727272727,0.8333333333333334,0.44,0.3977272727272727,0.375,,0.3333333333333333,0.52734375,1.0714285714285714,0.5375,0.5362318840579711,1.0555555555555556,0.5365853658536586,0.6875,0.175,0.12,0.3333333333333333,17.0995670995671,0.75,0.05263157894736842,0.038461538461538464,0.02830188679245283,0.009216589861751152,0.1223021582733813,0.018867924528301886,0.06552706552706553,0.013297872340425532,,0.02127659574468085,,0.025210084033613446,,0.011363636363636364,0.05128205128205128,0.021739130434782608,0.125,0.11428571428571428,0.014492753623188406,1.0,0.1953125,0.56,0.6363636363636364,0.6428571428571429,0.09375,0.08333333333333333,0.125,,0.0234375,,,,0.125,0.4375,0.4375,1.0,0.5625,0.3888888888888889,0.39436619718309857,0.8928571428571429,,,,0.42857142857142855,1.0,1.0,0.225,0.4444444444444444,0.15,0.3333333333333333,0.475,0.47368421052631576,0.8828125,0.3888888888888889,0.5418551181102362,0.5980500000000001,0.5336705128205128,0.07246376811594203,0.16666666666666666,0.022222222222222223,0.12582781456953643,0.2913907284768212,4.5825,25.75795454545455,0.27050183598531213,,,2.0,3.0,3.0,,0.42857142857142855,0.6666666666666666,1.0,,1.0,0.011363636363636364,0.013888888888888888,,,True,,,
201565,1610612765,Derrick Rose,Derrick Rose,201565,DET,24720.0,412,-27,847,863,224.0,219.0,92.0,1710,40.0,69.0,2.0,4.0,7.0,16.0,34.0,72.0,22.0,41.0,2.0,5.0,,,14.0,41.0,1.0,3.0,3.0,13.0,96.0,182.0,16.0,46.0,36.0,276,984,2.0,10.0,1.0,3.0,,7.0,17.0,45.0,3.0,13.0,11.0,54.0,32.0,160.0,39.0,9.0,4.0,1.0,40.0,14.0,15.0,43.0,40.0,83.0,19.0,21.0,34.0,7.0,2.0,206.0,5.0,6.0,,15.0,14.0,,29.0,11.0,40.0,3.0,10.0,6.0,4.0,27.0,6.0,15.0,13.0,3.0,12.0,,1.0,40.0,2.0,12.0,9.0,16.0,1.0,,1.0,31.0,,2.0,39.0,7.0,20.0,,3.0,3.0,1.0,1.0,2.0,,1.0,4.0,3.0,,,54.0,219.0,2.0,3.0,0.16666666666666666,0.1702127659574468,0.8125,0.34782608695652173,0.3333333333333333,0.23076923076923078,0.35555555555555557,0.5274725274725275,0.2,0.37777777777777777,0.5263157894736842,0.2692307692307692,0.3706896551724138,0.5655737704918032,0.2692307692307692,0.421875,0.20175438596491227,0.08241758241758242,0.15942028985507245,0.041666666666666664,29.926238145416228,0.675,,,0.058091286307053944,0.026785714285714284,0.09868421052631579,0.03496503496503497,0.0737913486005089,0.02997275204359673,0.02040816326530612,0.04081632653061224,,0.02857142857142857,0.05263157894736842,0.05952380952380952,0.0425531914893617,0.07936507936507936,0.1111111111111111,0.038461538461538464,0.030927835051546393,0.75,0.3026315789473684,0.5797101449275363,0.6896551724137931,0.15,0.3157894736842105,0.4722222222222222,0.4927536231884058,0.2647058823529412,0.17982456140350878,0.5365853658536586,0.55,0.045454545454545456,0.021929824561403508,0.4,0.4,1.0,0.17982456140350878,0.34146341463414637,0.35,0.7857142857142857,0.3076923076923077,0.5,,0.23076923076923078,0.3333333333333333,1.0,0.27586206896551724,0.4375,,,0.22413793103448276,0.23076923076923078,0.5043859649122807,0.35,0.4802766519823788,0.46044,0.47940087719298247,0.08298755186721991,0.10256410256410256,,0.025362318840579712,0.1956521739130435,8.156043956043954,26.68260869565217,0.2644628099173554,,,,,,0.024390243902439025,,,,1.0,1.0,0.021739130434782608,0.024390243902439025,,,True,,,
204038,1610612765,Langston Galloway,Langston Galloway,204038,DET,42134.3,702,-113,1399,1418,390.0,347.0,166.0,2817,15.0,26.0,1.0,1.0,5.0,7.0,21.0,48.0,10.0,25.0,32.0,55.0,11.0,17.0,23.0,79.0,3.0,7.0,7.0,21.0,46.0,99.0,55.0,134.0,43.0,300,1632,3.0,4.0,3.0,10.0,6.0,21.0,17.0,24.0,18.0,38.0,8.0,96.0,66.0,26.0,162.0,3.0,2.0,,79.0,23.0,6.0,26.0,16.0,42.0,13.0,3.0,18.0,8.0,,100.0,5.0,6.0,,26.0,19.0,1.0,46.0,11.0,57.0,6.0,15.0,10.0,5.0,12.0,1.0,10.0,6.0,2.0,2.0,,,18.0,2.0,4.0,9.0,39.0,1.0,5.0,2.0,38.0,3.0,4.0,47.0,1.0,7.0,9.0,3.0,7.0,,,4.0,,3.0,7.0,3.0,,,96.0,387.0,6.0,,0.717391304347826,0.7333333333333333,0.9818181818181818,0.41044776119402987,0.3,0.47368421052631576,0.41044776119402987,0.46464646464646464,0.75,0.7083333333333334,0.5515021459227468,0.5357142857142857,0.7096774193548387,0.592741935483871,0.6176470588235294,0.7230769230769231,0.575107296137339,0.06060606060606061,0.07692307692307693,0.0625,16.635160680529303,0.6666666666666666,0.025,,0.045563549160671464,0.016216216216216217,0.10441767068273092,0.01838235294117647,0.06756756756756757,0.017133956386292833,,0.025477707006369428,0.0392156862745098,0.015789473684210527,0.024390243902439025,0.05389221556886228,0.024242424242424242,0.07058823529411765,0.10880829015544041,0.08928571428571429,0.04918032786885246,0.42857142857142855,0.11158798283261803,0.5769230769230769,0.625,0.6,0.20600858369098712,0.4375,0.4666666666666667,0.8571428571428571,0.1072961373390558,0.4,0.4166666666666667,0.6,0.23605150214592274,0.5818181818181818,0.5818181818181818,0.96875,0.33905579399141633,0.2911392405063291,0.2948717948717949,1.0,0.07142857142857142,1.0,,0.5,0.42857142857142855,1.0,0.11290322580645161,0.7142857142857143,0.27419354838709675,0.6470588235294118,0.3387096774193548,0.3333333333333333,0.6866952789699571,0.2911392405063291,0.5063128755364805,0.4973545454545454,0.5029959677419354,0.0653061224489796,0.06666666666666667,0.06428571428571428,0.07,0.32,9.200000000000001,24.965671641791044,0.278770550393138,,,,3.0,9.0,0.04,0.21428571428571427,,,2.0,1.0,0.007462686567164179,0.012658227848101266,3.0,,True,,,
203503,1610612765,Tony Snell,Tony Snell,203503,DET,51598.0,860,-82,1697,1706,287.0,251.0,204.0,3403,16.0,21.0,2.0,2.0,,1.0,15.0,30.0,4.0,11.0,14.0,38.0,3.0,5.0,42.0,100.0,3.0,7.0,4.0,12.0,35.0,62.0,56.0,138.0,14.0,252,1887,4.0,5.0,6.0,13.0,1.0,27.0,6.0,7.0,7.0,17.0,8.0,41.0,36.0,34.0,150.0,18.0,,,100.0,42.0,2.0,39.0,18.0,57.0,12.0,6.0,30.0,8.0,1.0,132.0,3.0,1.0,,24.0,26.0,2.0,52.0,4.0,56.0,,17.0,10.0,7.0,6.0,5.0,5.0,8.0,2.0,1.0,,,14.0,,3.0,23.0,45.0,,1.0,1.0,26.0,,3.0,14.0,,2.0,,4.0,10.0,1.0,,7.0,1.0,2.0,11.0,6.0,,,39.0,281.0,4.0,3.0,0.5142857142857142,0.5142857142857142,0.8928571428571429,0.4057971014492754,0.46153846153846156,0.4117647058823529,0.4057971014492754,0.5645161290322581,0.8,0.8571428571428571,0.595,0.7222222222222222,0.6875,0.6067961165048543,0.7222222222222222,0.7321428571428571,0.69,0.03225806451612903,0.047619047619047616,0.03333333333333333,11.387163561076605,0.42857142857142855,0.05714285714285714,,0.0546218487394958,0.0020408163265306124,0.07164179104477612,0.009146341463414634,0.06165228113440197,0.004889975550122249,,0.004464285714285714,,0.004273504273504274,0.02127659574468085,0.06629834254143646,0.052083333333333336,0.038834951456310676,0.07307692307692308,0.06666666666666667,,0.5454545454545454,0.105,0.7619047619047619,0.8,0.625,0.15,0.5,0.5172413793103449,0.3333333333333333,0.055,0.36363636363636365,0.36363636363636365,0.75,0.19,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.5,0.42,0.42424242424242425,0.9047619047619048,0.1111111111111111,1.0,0.5,0.3888888888888889,0.42857142857142855,0.6666666666666666,0.041666666666666664,,0.20833333333333334,0.6,0.5,0.3333333333333333,0.795,0.42,0.5261005000000002,0.5464615384615386,0.49028333333333335,0.009900990099009901,0.03125,,0.10714285714285714,0.1626984126984127,8.098387096774193,25.223188405797114,0.16912197996464348,1.0,,3.0,6.0,2.0,,0.3333333333333333,0.5,1.0,,1.0,0.007246376811594203,0.01,,,True,,,
204025,1610612765,Tim Frazier,Tim Frazier,204025,DET,5958.0,99,-8,200,202,35.0,30.0,18.0,402,4.0,7.0,,,1.0,2.0,2.0,9.0,2.0,7.0,,,,,1.0,3.0,,,,,8.0,23.0,1.0,3.0,6.0,25,201,,,,,,,2.0,5.0,,,3.0,7.0,8.0,8.0,,3.0,,,3.0,1.0,1.0,18.0,14.0,32.0,9.0,5.0,16.0,1.0,1.0,78.0,,2.0,,4.0,4.0,,8.0,2.0,10.0,2.0,6.0,3.0,3.0,8.0,1.0,4.0,3.0,1.0,4.0,,1.0,11.0,,1.0,4.0,6.0,,,,12.0,,2.0,8.0,,2.0,,2.0,,,,,,,,,,,7.0,35.0,,,0.5,0.5,,0.3333333333333333,,,0.3333333333333333,0.34782608695652173,,0.4,0.36538461538461536,,0.4,0.4166666666666667,,0.5,0.11538461538461539,0.043478260869565216,,0.1111111111111111,18.72146118721461,0.7272727272727273,,,0.0784313725490196,0.03636363636363636,0.1,,0.08791208791208792,0.02247191011235955,0.0625,0.038461538461538464,,,,0.06666666666666667,0.041666666666666664,0.16666666666666666,0.10714285714285714,0.08333333333333333,0.125,,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.5,0.34615384615384615,0.2222222222222222,0.25,1.0,0.2692307692307692,0.2857142857142857,0.2857142857142857,,,,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,,,,,,,,0.4,0.5,,,,,0.38461538461538464,0.3333333333333333,0.45522500000000005,,0.5069600000000001,0.07142857142857142,0.08,,,0.28,10.291304347826086,26.633333333333336,0.175,,,,,,,,,,2.0,,,,,,True,,,
1629635,1610612765,Sekou Doumbouya,Sekou Doumbouya,1629635,DET,22756.0,379,-77,749,767,187.0,165.0,88.0,1516,28.0,46.0,5.0,8.0,5.0,14.0,5.0,17.0,1.0,4.0,6.0,20.0,,3.0,13.0,38.0,2.0,2.0,1.0,4.0,34.0,67.0,19.0,58.0,20.0,145,912,6.0,12.0,2.0,3.0,,18.0,6.0,20.0,1.0,7.0,4.0,19.0,42.0,26.0,51.0,6.0,6.0,,38.0,13.0,12.0,7.0,4.0,11.0,3.0,1.0,5.0,2.0,,26.0,1.0,6.0,,16.0,19.0,4.0,39.0,7.0,46.0,,12.0,11.0,1.0,5.0,1.0,1.0,12.0,2.0,4.0,,3.0,17.0,3.0,4.0,16.0,37.0,2.0,,2.0,26.0,,3.0,30.0,8.0,19.0,,,3.0,,,3.0,,,3.0,1.0,,,19.0,187.0,2.0,,0.6176470588235294,0.6774193548387096,0.8947368421052632,0.3275862068965517,0.6666666666666666,0.14285714285714285,0.3275862068965517,0.5074626865671642,0.5,0.3,0.5,0.6,0.2777777777777778,0.5330882352941176,0.6,0.3275862068965517,0.464,0.1791044776119403,0.13043478260869565,0.35294117647058826,18.12796208530806,0.29411764705882354,0.2,,0.09595959595959595,0.028985507246376812,0.11851851851851852,0.007407407407407408,0.10510510510510511,0.02046783625730994,0.05102040816326531,0.011111111111111112,,0.010309278350515464,,0.06097560975609756,0.08108108108108109,0.19047619047619047,0.11,0.14285714285714285,,0.3333333333333333,0.368,0.6086956521739131,0.7,0.6785714285714286,0.136,0.29411764705882354,0.45454545454545453,0.2,0.032,0.25,0.25,1.0,0.16,0.3,0.3,1.0,0.304,0.34210526315789475,0.34210526315789475,0.8461538461538461,0.5333333333333333,0.625,0.4,0.13333333333333333,1.0,1.0,0.5185185185185185,0.35714285714285715,0.1111111111111111,,0.14814814814814814,0.25,0.832,0.34210526315789475,0.5266107999999999,0.5156181818181818,0.5119074074074074,0.13970588235294118,0.24358974358974358,,0.12413793103448276,0.1310344827586207,4.223880597014926,25.041379310344826,0.24966622162883845,,,,1.0,,,0.06666666666666667,,,,,,,,,True,,,
