EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,Fg2aBlocked,FG3APct,FG2APctBlocked,AtRimPctBlocked,Arc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,OffTwoPtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PenaltyAtRimFGM,Arc3Assists,Charge Fouls Drawn,2pt And 1 Free Throw Trips,OffArc3ReboundPct,DefCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,Travels,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SelfOReb,SelfORebPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,OffFTReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,3SecondViolations,Clear Path Fouls
1626195,1610612766,Willy Hernangomez,Willy Hernangomez,1626195,CHA,1035.0,17,-5,35,35,21.0,9.0,2,70,1.0,2,1.0,1.0,1.0,2.0,3,4.0,8,36,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,21.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8,0.5,21.62162162162162,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.25,0.2,0.07142857142857142,0.5,0.3333333333333333,0.5,0.2,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5755333333333333,0.6947,0.4,0.4,0.25,3.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,417.0,7,-8,13,15,5.0,6.0,1,28,1.0,3,1.0,,1.0,1.0,4,,2,16,2.0,,,2.0,,1.0,,1.0,,1.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,5.0,1.0,1.0,0.25,0.2,0.2,,35.71428571428571,,,0.6666666666666666,,0.3333333333333333,,,,,0.6666666666666666,,0.6,0.3333333333333333,0.5,1.0,0.2,,,0.5,0.8,0.5461600000000001,0.46475,,,,4.625,0.38461538461538464,1.0,1.0,1.0,1.0,0.2,0.25,0.3333333333333333,0.2,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628997,1610612766,Caleb Martin,Caleb Martin,1628997,CHA,1572.0,26,-12,53,56,24.0,19.0,5,109,,3,2.0,,1.0,2.0,6,4.0,11,51,4.0,2.0,7.0,2.0,2.0,,1.0,1.0,1.0,,,3.0,,1.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,,,5.0,4.0,2.0,1.0,1.0,1.0,,,7.0,24.0,0.5,0.5,0.3333333333333333,0.3888888888888889,0.5,0.5833333333333334,25.0,0.75,0.13333333333333333,0.1111111111111111,,0.125,0.03571428571428571,,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,,,,0.1111111111111111,,,0.4,0.6666666666666666,0.5397444444444444,0.5376799999999999,0.18181818181818182,0.25,0.6363636363636364,7.833333333333332,0.4528301886792453,2.0,3.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222,26.03333333333333,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.25,0.5,0.058823529411764705,0.16666666666666666,0.16666666666666666,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,1.0,1.0,1.0,1.0,0.2,1.0,0.6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,1724.0,29,-22,57,61,21.0,15.0,5,118,4.0,5,3.0,,1.0,4.0,7,2.0,10,59,3.0,,4.0,2.0,6.0,1.0,1.0,2.0,,1.0,,5.0,1.0,2.0,,2.0,1.0,3.0,3.0,1.0,,2.0,3.0,2.0,,,3.0,3.0,2.0,1.0,1.0,1.0,,,4.0,21.0,0.25,0.25,0.5714285714285714,0.4444444444444444,0.5,0.5,20.3125,1.0,,0.2,0.1,0.08333333333333333,0.03225806451612903,,,,0.14285714285714285,,0.5555555555555556,0.8,1.0,0.25,0.1111111111111111,,,0.75,0.7777777777777778,0.5650666666666668,0.6204750000000001,0.2,0.25,0.4,6.057142857142857,0.3684210526315789,,2.0,,1.0,0.2222222222222222,0.14285714285714285,0.2,,24.0,,,1.0,,2.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,0.6666666666666666,0.5,,,,0.1111111111111111,,,,0.2222222222222222,,,,,0.25,,,2.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629147,1610612766,Joe Chealey,Joe Chealey,1629147,CHA,2007.0,33,-18,67,71,24.0,19.0,6,138,,1,,,2.0,,3,2.0,2,66,,2.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,2.0,24.0,,,,,0.125,1.0,13.333333333333334,0.5,,,,,,,,,,,0.14285714285714285,,,,0.2857142857142857,,,,0.7142857142857143,0.4861142857142857,,0.125,0.25,1.0,6.033333333333334,0.3582089552238806,1.0,4.0,1.0,1.0,0.5714285714285714,0.3333333333333333,1.0,0.14285714285714285,24.625,,,,,3.0,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,0.57045,,,,,,,,1.0,1.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,1112.0,19,-2,37,42,15.0,14.0,2,79,,1,,,2.0,,3,,6,39,,,6.0,,,2.0,,2.0,,2.0,,4.0,,2.0,1.0,3.0,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,6.0,15.0,,,,0.42857142857142855,0.42857142857142855,1.5,20.51282051282051,1.0,0.07142857142857142,0.2857142857142857,,0.14285714285714285,,,0.2,,0.25,,0.14285714285714285,,,,0.2857142857142857,,,,0.7142857142857143,0.4461071428571429,0.443925,,,1.0,6.766666666666667,0.40540540540540543,3.0,4.0,3.0,1.0,0.5714285714285714,0.3333333333333333,1.0,0.42857142857142855,26.375,,,,1.0,1.0,1.0,1.0,2.0,,,2.0,2.0,6.0,,,,,,1.0,0.5,1.0,0.5,,1.5,,,,,,,,0.14285714285714285,1.0,1.0,1.0,,0.5,1.0,0.45285,,,,,,0.3333333333333333,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629667,1610612766,Jalen McDaniels,Jalen McDaniels,1629667,CHA,1184.0,20,-12,41,41,7.0,13.0,5,82,1.0,3,1.0,,1.0,1.0,4,1.0,3,34,2.0,,,2.0,,,,,,,,,1.0,2.0,5.0,7.0,1.0,8.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,7.0,1.0,1.0,0.25,0.14285714285714285,0.1875,,18.75,,0.3125,0.2857142857142857,0.08333333333333333,0.30434782608695654,0.037037037037037035,,0.2,0.4,0.2,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,0.5,0.8571428571428571,0.5459714285714286,0.4893,0.125,0.2,,3.15,0.17073170731707318,1.0,3.0,1.0,,0.42857142857142855,,,0.14285714285714285,24.666666666666668,,,,,2.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,0.2857142857142857,,,,,,,,,,,,0.16666666666666666,0.5,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,291.0,5,-4,9,10,,,1,19,1.0,2,,,,1.0,2,,2,9,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,0.5,,20.0,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,1.0,0.6565,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,291.0,5,-4,9,10,,,1,19,1.0,2,,,1.0,1.0,3,,2,9,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,30.0,,0.25,,,0.14285714285714285,0.16666666666666666,,0.5,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,0.6666666666666666,0.5946333333333333,,,,,3.8333333333333335,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,0.2,0.5,,,,,,,,,,1.0,,,0.6255,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,402.0,7,-3,14,14,3.0,,2,28,1.0,1,,,,1.0,1,,2,11,,,,,2.0,,,,,,,,1.0,,2.0,2.0,2.0,4.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,3.0,,,1.0,1.0,1.0,,11.11111111111111,,0.4,,0.2,0.4,0.2222222222222222,0.5,0.5,0.5,,,1.0,1.0,1.0,,,,,,1.0,0.3963,,,,,2.8,0.21428571428571427,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,1.0,,,0.3963,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
