EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,HeaveAttempts,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,DefCorner3ReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,on
1626196,1610612755,Josh Richardson,Josh Richardson,1626196,PHI,31763.0,529,52.0,1105,1085,384,373,126.0,2190,21.0,33.0,3.0,3.0,6.0,11.0,16.0,54.0,30.0,51.0,1.0,11.0,1.0,3.0,19.0,66.0,1.0,6.0,9.0,26.0,67.0,138,20.0,77.0,37.0,231,1191,4.0,9.0,1.0,7.0,11.0,20.0,47.0,9.0,29.0,21.0,88.0,52.0,82.0,42.0,18.0,4.0,66.0,19.0,12.0,3.0,28.0,26.0,54.0,20.0,6.0,16.0,9.0,3.0,134.0,4.0,5.0,16.0,23.0,1.0,40.0,9.0,49.0,4.0,22.0,13.0,9.0,13.0,5.0,10.0,18.0,3.0,1.0,4.0,31.0,8.0,19.0,39.0,3.0,3.0,4.0,51.0,3.0,5.0,49.0,1.0,1.0,11.0,2.0,11.0,10.0,2.0,3.0,5.0,10.0,3.0,1.0,86.0,382,4.0,8.0,0.3880597014925373,0.4,0.7,0.2597402597402597,0.14285714285714285,0.3103448275862069,0.2597402597402597,0.4855072463768116,0.4444444444444444,0.425531914893617,0.4511627906976744,0.34375,0.4407894736842105,0.4852941176470588,0.3235294117647059,0.4943820224719101,0.3581395348837209,0.03896103896103896,0.08695652173913043,0.09090909090909091,0.14814814814814814,0.0196078431372549,0.045454545454545456,21.52,0.41935483870967744,0.021739130434782608,0.07278481012658228,0.015625,0.08205128205128205,0.01932367149758454,0.07632093933463796,0.017077798861480076,0.009009009009009009,0.02142857142857143,0.014492753623188406,0.017964071856287425,0.025,0.0847457627118644,0.08955223880597014,0.015625,0.1038961038961039,0.037037037037037035,0.3,0.15348837209302327,0.6363636363636364,0.7,0.47619047619047616,0.25116279069767444,0.2962962962962963,0.34782608695652173,0.375,0.2372093023255814,0.5882352941176471,0.6,0.3333333333333333,0.05116279069767442,0.09090909090909091,0.09090909090909091,1.0,0.30697674418604654,0.2878787878787879,0.30158730158730157,0.6842105263157895,0.1875,1.0,0.3333333333333333,0.0625,0.375,0.16666666666666666,1.0,0.14473684210526316,0.5454545454545454,0.039473684210526314,0.34210526315789475,0.34615384615384615,0.5116279069767442,0.2878787878787879,0.4703137209302326,0.535795,0.4596078947368421,0.05726872246696035,0.0738255033557047,0.02564102564102564,0.047619047619047616,0.38095238095238093,10.339855072463767,25.818181818181817,0.34751131221719456,,,,,,,,,,,,,,,,,,,,,,True
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,48479.0,808,39.0,1688,1686,435,436,177.0,3374,119.0,178.0,19.0,29.0,29.0,40.0,23.0,73.0,1.0,5.0,1.0,1.0,,,,2.0,,,,1.0,143.0,256,1.0,3.0,86.0,375,1847,20.0,36.0,,,44.0,31.0,61.0,,1.0,38.0,100.0,120.0,166.0,3.0,,28.0,,,14.0,,105.0,123.0,228.0,103.0,20.0,67.0,21.0,17.0,579.0,16.0,28.0,54.0,79.0,19.0,152.0,44.0,196.0,11.0,45.0,30.0,15.0,45.0,22.0,36.0,53.0,9.0,2.0,5.0,98.0,31.0,32.0,88.0,7.0,4.0,12.0,118.0,6.0,7.0,134.0,,,51.0,,20.0,10.0,4.0,,6.0,10.0,5.0,1.0,99.0,431,9.0,13.0,0.4195804195804196,0.46511627906976744,1.0,0.3333333333333333,,,1.0,0.55859375,0.5555555555555556,0.5081967213114754,0.5579150579150579,0.5555555555555556,0.5,0.5822981366459627,0.5789473684210527,0.5747126436781609,0.011583011583011582,,0.0546875,0.033707865168539325,0.1095890410958904,,,22.24576271186441,0.45918367346938777,0.37254901960784315,0.16458333333333333,0.06557377049180328,0.18181818181818182,0.04481792717086835,0.17117117117117117,0.05612244897959184,0.09395973154362416,0.05102040816326531,0.04878048780487805,0.0456140350877193,0.041666666666666664,0.17318435754189945,0.1276595744680851,0.21238938053097345,0.204,0.11224489795918367,0.5,0.6872586872586872,0.6685393258426966,0.6918604651162791,0.4369747899159664,0.28185328185328185,0.3150684931506849,0.35384615384615387,0.34782608695652173,0.019305019305019305,0.2,0.2,,0.003861003861003861,1.0,1.0,1.0,0.007722007722007722,,,,0.8055555555555556,0.6551724137931034,0.2631578947368421,,,,,0.6451612903225806,0.725,,0.016129032258064516,,0.6988416988416989,,0.5518334630350195,0.5259833333333334,0.5475688524590164,0.16887417218543047,0.1705685618729097,,0.11733333333333333,0.26666666666666666,3.342187500000001,38.93333333333333,0.25770142180094785,4.0,2.0,2.0,4.0,3.0,8.0,2.0,1.0,0.06382978723404255,,,,,,,,,,,,,True
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,93535.0,1559,90.0,3238,3231,1014,977,340.0,6469,48.0,78.0,7.0,14.0,13.0,25.0,32.0,81.0,19.0,48.0,43.0,87.0,6.0,26.0,100.0,269.0,7.0,22.0,28.0,86.0,99.0,207,143.0,356.0,77.0,704,3540,11.0,20.0,10.0,28.0,54.0,26.0,56.0,41.0,112.0,38.0,213.0,144.0,54.0,417.0,12.0,10.0,268.0,100.0,5.0,3.0,50.0,29.0,79.0,20.0,9.0,37.0,11.0,2.0,187.0,6.0,11.0,74.0,71.0,5.0,150.0,18.0,168.0,5.0,41.0,33.0,8.0,31.0,4.0,22.0,28.0,9.0,8.0,7.0,59.0,14.0,46.0,98.0,2.0,3.0,3.0,90.0,,7.0,102.0,4.0,1.0,25.0,14.0,10.0,16.0,10.0,2.0,4.0,16.0,12.0,,210.0,1010,11.0,8.0,0.7272727272727273,0.7659574468085106,0.972027972027972,0.40168539325842695,0.35714285714285715,0.36607142857142855,0.4028169014084507,0.4782608695652174,0.55,0.4642857142857143,0.5568383658969804,0.5416666666666666,0.5208333333333334,0.5809917355371901,0.5510204081632653,0.5634920634920635,0.6323268206039077,0.008426966292134831,0.024154589371980676,0.01282051282051282,0.037037037037037035,0.020833333333333332,0.007434944237918215,18.307140887786048,0.5254237288135594,0.05263157894736842,0.08040770101925254,0.012941176470588235,0.12312811980033278,0.009244992295839754,0.0977088948787062,0.01134089392928619,0.023411371237458192,0.010810810810810811,,0.009560229445506692,0.007936507936507936,0.10030395136778116,0.0584958217270195,0.08717948717948718,0.11776859504132231,0.016611295681063124,0.75,0.13854351687388988,0.6153846153846154,0.6233766233766234,0.7083333333333334,0.1438721136767318,0.3950617283950617,0.41025641025641024,0.65625,0.0852575488454707,0.3958333333333333,0.40425531914893614,0.8947368421052632,0.15452930728241562,0.4942528735632184,0.5,1.0,0.477797513321492,0.37174721189591076,0.37453183520599254,0.96,0.2916666666666667,0.5,0.14285714285714285,0.125,0.4583333333333333,0.3181818181818182,1.0,0.1488095238095238,0.52,0.15476190476190477,0.5119047619047619,0.32558139534883723,0.7708703374777975,0.373134328358209,0.515985142348754,0.5314914285714285,0.5125673652694611,0.06554621848739496,0.1091703056768559,0.03825136612021858,0.07670454545454546,0.3025568181818182,8.074879227053147,25.598033707865174,0.31315626930203827,2.0,1.0,2.0,3.0,6.0,3.0,,,0.1452991452991453,3.0,13.0,1.0,1.0,0.011494252873563218,0.011494252873563218,0.5,1.0,0.5,,,,True
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,28311.0,472,46.0,990,998,314,299,90.0,1988,24.0,29.0,1.0,2.0,7.0,7.0,1.0,3.0,1.0,5.0,7.0,15.0,3.0,4.0,12.0,37.0,1.0,4.0,5.0,12.0,26.0,37,19.0,52.0,9.0,118,1053,1.0,2.0,1.0,7.0,5.0,8.0,10.0,7.0,16.0,5.0,42.0,34.0,18.0,57.0,,2.0,36.0,12.0,1.0,1.0,17.0,15.0,32.0,9.0,6.0,15.0,2.0,,79.0,4.0,6.0,8.0,8.0,1.0,17.0,11.0,28.0,,31.0,17.0,14.0,12.0,2.0,9.0,9.0,3.0,1.0,3.0,21.0,7.0,25.0,42.0,,2.0,1.0,17.0,1.0,3.0,10.0,1.0,,4.0,1.0,1.0,11.0,4.0,1.0,6.0,15.0,6.0,,42.0,314,8.0,1.0,0.6538461538461539,0.68,1.0,0.36538461538461536,0.14285714285714285,0.4375,0.37254901960784315,0.7027027027027027,0.5,0.8,0.6123595505617978,0.2777777777777778,0.7115384615384616,0.6344086021505376,0.2777777777777778,0.75,0.5842696629213483,0.019230769230769232,0.02702702702702703,0.034482758620689655,,,0.02702702702702703,10.373066424021838,0.5714285714285714,0.041666666666666664,0.03278688524590164,0.025,0.04,0.019417475728155338,0.036036036036036036,0.02242152466367713,0.0125,0.020618556701030927,0.047619047619047616,0.023255813953488372,,0.043010752688172046,0.0392156862745098,,0.05,,0.4,0.3258426966292135,0.8275862068965517,0.8571428571428571,0.6666666666666666,0.033707865168539325,0.3333333333333333,0.3333333333333333,1.0,0.056179775280898875,0.2,0.2,,0.16853932584269662,0.4666666666666667,0.4666666666666667,1.0,0.4157303370786517,0.32432432432432434,0.3333333333333333,1.0,0.2222222222222222,0.5,,0.3333333333333333,0.4444444444444444,0.25,1.0,0.2692307692307692,1.0,0.15384615384615385,0.46153846153846156,0.4166666666666667,0.9101123595505618,0.3333333333333333,0.5749460227272726,0.5902000000000001,0.56678,0.05434782608695652,0.1,0.019230769230769232,0.0423728813559322,0.3559322033898305,3.7108108108108095,26.046153846153853,0.31717171717171716,,1.0,2.0,2.0,,1.0,,,,,2.0,1.0,,,0.03333333333333333,,,0.5,4.0,4.0,,True
201143,1610612755,Al Horford,Al Horford,201143,PHI,50688.0,845,93.0,1758,1753,472,429,170.0,3511,51.0,68.0,12.0,16.0,9.0,13.0,25.0,66.0,24.0,48.0,7.0,15.0,,6.0,44.0,105.0,3.0,6.0,20.0,29.0,100.0,182,51.0,120.0,25.0,378,1916,14.0,22.0,3.0,6.0,37.0,23.0,40.0,25.0,35.0,8.0,129.0,114.0,86.0,150.0,3.0,24.0,105.0,44.0,9.0,,73.0,44.0,117.0,33.0,11.0,42.0,18.0,13.0,278.0,15.0,29.0,51.0,87.0,13.0,151.0,45.0,196.0,1.0,23.0,15.0,8.0,14.0,6.0,10.0,17.0,4.0,1.0,3.0,31.0,4.0,34.0,59.0,,4.0,6.0,32.0,1.0,,30.0,,,12.0,,5.0,26.0,17.0,,9.0,29.0,16.0,,129.0,470,4.0,4.0,0.57,0.6477272727272727,0.9803921568627451,0.425,0.5,0.7142857142857143,0.425,0.5494505494505495,0.6363636363636364,0.575,0.5844370860927153,0.6607142857142857,0.8066666666666666,0.6,0.6607142857142857,0.8164556962025317,0.3973509933774834,,0.04945054945054945,0.08823529411764706,0.045454545454545456,,,17.656090071647903,0.45161290322580644,0.25,0.18049792531120332,0.06712962962962964,0.16139240506329114,0.04120879120879121,0.17293233082706766,0.05527638190954774,0.07006369426751592,0.06043956043956044,0.07526881720430108,0.03103448275862069,0.08108108108108109,0.13793103448275862,0.22885572139303484,0.1588785046728972,0.15789473684210525,0.007042253521126761,0.5517241379310345,0.2251655629139073,0.75,0.8225806451612904,0.6078431372549019,0.2185430463576159,0.3787878787878788,0.3968253968253968,0.36,0.15894039735099338,0.5,0.5,0.7083333333333334,0.04966887417218543,0.4666666666666667,0.4666666666666667,1.0,0.347682119205298,0.41904761904761906,0.41904761904761906,0.9772727272727273,0.5714285714285714,0.75,,,0.21428571428571427,0.5,1.0,0.17333333333333334,0.6923076923076923,0.08,0.38666666666666666,0.6896551724137931,0.6225165562913907,0.41904761904761906,0.49919321192052996,0.5489521739130435,0.48879266666666665,0.03870967741935484,0.06315789473684211,,0.09788359788359788,0.3412698412698413,8.652747252747252,25.775833333333342,0.2684869169510808,,,1.0,,,4.0,,,0.18,,5.0,1.0,3.0,,0.022727272727272728,,,0.8333333333333334,3.0,1.0,2.0,True
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,56606.0,943,72.0,1941,1934,432,395,193.0,3875,88.0,138.0,19.0,32.0,21.0,32.0,53.0,127.0,23.0,63.0,10.0,25.0,5.0,7.0,43.0,124.0,4.0,7.0,6.0,20.0,164.0,328,53.0,149.0,68.0,555,2107,26.0,46.0,8.0,12.0,81.0,37.0,73.0,9.0,27.0,21.0,122.0,172.0,156.0,141.0,18.0,30.0,124.0,43.0,29.0,,41.0,35.0,76.0,23.0,12.0,27.0,7.0,7.0,187.0,12.0,21.0,49.0,95.0,13.0,157.0,34.0,191.0,6.0,23.0,11.0,12.0,16.0,3.0,6.0,22.0,10.0,,7.0,38.0,10.0,35.0,68.0,3.0,2.0,4.0,63.0,1.0,,83.0,,6.0,42.0,,4.0,18.0,11.0,,7.0,18.0,10.0,,122.0,428,6.0,4.0,0.524390243902439,0.5771812080536913,0.8867924528301887,0.35570469798657717,0.6666666666666666,0.3333333333333333,0.35570469798657717,0.5,0.5652173913043478,0.5068493150684932,0.510482180293501,0.6551724137931034,0.505,0.5423228346456693,0.675,0.55,0.31236897274633124,,0.08841463414634146,0.12318840579710146,0.09448818897637795,,,25.277777777777775,0.42105263157894735,0.2765957446808511,0.1806083650190114,0.041501976284584984,0.13031914893617022,0.029850746268656716,0.15964523281596452,0.03634361233480176,0.06043956043956044,0.04128440366972477,0.009433962264150943,0.033950617283950615,0.01282051282051282,0.15816326530612246,0.20095693779904306,0.18181818181818182,0.13225806451612904,0.026200873362445413,0.5555555555555556,0.2893081761006289,0.6376811594202898,0.7272727272727273,0.6022727272727273,0.2662473794549266,0.41732283464566927,0.4608695652173913,0.4528301886792453,0.1320754716981132,0.36507936507936506,0.36507936507936506,0.391304347826087,0.05241090146750524,0.4,0.4,1.0,0.259958071278826,0.3467741935483871,0.3467741935483871,0.8604651162790697,0.5517241379310345,0.59375,0.21052631578947367,0.08620689655172414,0.1206896551724138,0.5714285714285714,1.0,0.32,0.65625,0.07,0.2,0.3,0.6016771488469602,0.3467741935483871,0.5022197064989519,0.5123189189189189,0.49819100000000005,0.08333333333333333,0.11830985915492957,,0.14594594594594595,0.21981981981981982,7.279268292682925,25.55503355704698,0.22256568778979907,5.0,,4.0,1.0,,15.0,,1.0,0.12121212121212122,4.0,3.0,1.0,,,0.019230769230769232,0.8,1.0,0.42857142857142855,,,,True
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,32287.0,538,69.0,1122,1124,451,451,141.0,2246,27.0,42.0,13.0,20.0,9.0,14.0,9.0,19.0,2.0,7.0,6.0,23.0,4.0,13.0,22.0,63.0,1.0,4.0,11.0,25.0,38.0,68,28.0,86.0,20.0,180,1203,15.0,24.0,1.0,8.0,39.0,14.0,25.0,16.0,38.0,8.0,84.0,54.0,22.0,84.0,,16.0,61.0,22.0,4.0,,15.0,6.0,21.0,4.0,2.0,11.0,,4.0,48.0,14.0,16.0,37.0,47.0,12.0,96.0,31.0,127.0,3.0,12.0,7.0,5.0,7.0,2.0,5.0,6.0,2.0,,,13.0,5.0,20.0,49.0,,9.0,2.0,16.0,2.0,,23.0,,1.0,8.0,1.0,2.0,3.0,2.0,,1.0,3.0,3.0,,84.0,451,9.0,2.0,0.7105263157894737,0.9,1.0,0.32558139534883723,0.125,0.42105263157894735,0.3333333333333333,0.5588235294117647,0.625,0.56,0.5194805194805194,0.515625,0.6031746031746031,0.5457317073170732,0.5571428571428572,0.6268656716417911,0.5584415584415584,,0.058823529411764705,0.07142857142857142,0.05263157894736842,,,13.785046728971963,0.5384615384615384,0.2926829268292683,0.1540983606557377,0.05228758169934641,0.19270833333333334,0.06140350877192982,0.16901408450704225,0.056179775280898875,0.08411214953271028,0.029850746268656716,0.046153846153846156,0.06989247311827956,0.023809523809523808,0.1896551724137931,0.109375,0.18032786885245902,0.1891891891891892,0.037037037037037035,1.0,0.2727272727272727,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.12337662337662338,0.47368421052631576,0.5,0.8888888888888888,0.045454545454545456,0.2857142857142857,0.2857142857142857,0.5,0.14935064935064934,0.2608695652173913,0.2608695652173913,1.0,0.4090909090909091,0.3492063492063492,0.3492063492063492,1.0,0.625,0.65,0.38461538461538464,0.125,0.125,0.25,1.0,0.2222222222222222,0.6428571428571429,0.20634920634920634,0.3968253968253968,0.44,0.8311688311688312,0.36065573770491804,0.5396296052631582,0.5479472222222221,0.542682786885246,0.049689440993788817,0.10666666666666667,,0.21666666666666667,0.4666666666666667,5.210294117647059,25.940697674418605,0.4019607843137255,6.0,2.0,2.0,1.0,,1.0,,,0.20454545454545456,,5.0,1.0,,,0.034482758620689655,,,0.38461538461538464,,,,True
203516,1610612755,James Ennis III,James Ennis III,203516,PHI,15328.0,255,-6.0,517,531,148,133,68.0,1048,23.0,37.0,5.0,11.0,3.0,10.0,1.0,5.0,1.0,1.0,5.0,13.0,1.0,,3.0,17.0,,2.0,,2.0,25.0,43,8.0,30.0,14.0,88,600,6.0,12.0,,3.0,15.0,4.0,13.0,,2.0,7.0,15.0,32.0,18.0,24.0,,12.0,17.0,3.0,3.0,,5.0,6.0,11.0,5.0,1.0,3.0,1.0,1.0,28.0,10.0,8.0,22.0,14.0,1.0,37.0,18.0,55.0,1.0,7.0,4.0,3.0,5.0,2.0,3.0,7.0,2.0,,,12.0,,13.0,27.0,,2.0,4.0,19.0,5.0,3.0,16.0,,,6.0,1.0,1.0,5.0,4.0,,1.0,5.0,5.0,,15.0,146,3.0,1.0,0.64,0.8421052631578947,1.0,0.26666666666666666,,,0.26666666666666666,0.5813953488372093,0.5,0.3076923076923077,0.5068493150684932,0.4,0.26666666666666666,0.55,0.46875,0.4166666666666667,0.410958904109589,,0.06976744186046512,0.05405405405405406,0.2,,,15.488215488215488,0.4166666666666667,0.06666666666666667,0.0880503144654088,0.058823529411764705,0.2268041237113402,0.08620689655172414,0.140625,0.07142857142857142,0.03508771929824561,0.05555555555555555,0.12,0.07446808510638298,0.13636363636363635,0.109375,0.078125,0.06451612903225806,0.24691358024691357,0.02702702702702703,1.0,0.5068493150684932,0.6216216216216216,0.6571428571428571,0.6956521739130435,0.0684931506849315,0.2,0.25,,0.0136986301369863,1.0,1.0,,0.1780821917808219,0.38461538461538464,0.38461538461538464,1.0,0.2328767123287671,0.17647058823529413,0.17647058823529413,1.0,0.7333333333333333,0.45454545454545453,,0.06666666666666667,0.13333333333333333,,,0.6666666666666666,0.3,,0.13333333333333333,,0.9178082191780822,0.17647058823529413,0.5838890410958905,0.5952937500000001,0.53683,0.08860759493670886,0.125,0.03225806451612903,0.17045454545454544,0.17045454545454544,2.513953488372093,24.87666666666667,0.2862669245647969,3.0,,1.0,2.0,2.0,1.0,,,0.125,,,,,,,,,,,,,True
203526,1610612755,Raul Neto,Raul Neto,203526,PHI,20996.0,350,,730,727,216,237,66.0,1457,30.0,51.0,2.0,3.0,10.0,16.0,6.0,26.0,3.0,8.0,4.0,5.0,,3.0,20.0,42.0,2.0,2.0,5.0,16.0,39.0,85,24.0,47.0,26.0,176,784,3.0,6.0,2.0,2.0,13.0,13.0,29.0,7.0,19.0,16.0,63.0,16.0,62.0,60.0,12.0,,40.0,20.0,10.0,,31.0,23.0,54.0,15.0,8.0,20.0,8.0,3.0,131.0,,4.0,8.0,17.0,,25.0,5.0,30.0,3.0,10.0,6.0,4.0,25.0,2.0,17.0,6.0,8.0,,,31.0,6.0,16.0,27.0,,2.0,1.0,37.0,1.0,9.0,31.0,,,9.0,1.0,7.0,1.0,1.0,,,2.0,2.0,,63.0,216,2.0,7.0,0.20512820512820512,0.20512820512820512,0.8333333333333334,0.5106382978723404,1.0,0.3684210526315789,0.5333333333333333,0.4588235294117647,0.5,0.4482758620689655,0.5681818181818182,0.75,0.4895833333333333,0.6068965517241379,0.8125,0.5526315789473685,0.3560606060606061,,0.11764705882352941,0.1568627450980392,0.038461538461538464,0.125,,21.782178217821784,0.8064516129032258,,0.0821256038647343,0.01990049751243781,0.06060606060606061,,0.07374631268436578,0.011976047904191617,0.02564102564102564,0.024390243902439025,,,,0.05333333333333334,0.08974358974358974,0.1111111111111111,0.07547169811320754,0.05454545454545454,1.0,0.38636363636363635,0.5882352941176471,0.6976744186046512,0.2,0.19696969696969696,0.23076923076923078,0.24,0.3333333333333333,0.06060606060606061,0.375,0.42857142857142855,,0.03787878787878788,0.8,0.8,1.0,0.3181818181818182,0.47619047619047616,0.47619047619047616,0.8,0.375,0.6666666666666666,1.0,,0.25,1.0,1.0,0.3333333333333333,0.625,0.0625,0.3333333333333333,0.3125,0.7424242424242424,0.5,0.5125357692307694,0.534825,0.4908532608695651,0.07246376811594203,0.1,0.020833333333333332,0.07386363636363637,0.35795454545454547,5.410588235294118,26.70425531914894,0.2958904109589041,1.0,2.0,1.0,1.0,2.0,4.0,,1.0,,,2.0,1.0,,,0.06666666666666667,,,0.6666666666666666,1.0,1.0,,True
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,33502.0,558,60.0,1159,1154,405,370,119.0,2313,54.0,96.0,21.0,32.0,15.0,28.0,26.0,76.0,21.0,56.0,1.0,1.0,,,17.0,56.0,3.0,4.0,5.0,20.0,101.0,228,18.0,57.0,144.0,400,1207,24.0,46.0,3.0,4.0,81.0,32.0,80.0,5.0,20.0,76.0,155.0,80.0,122.0,45.0,9.0,36.0,56.0,17.0,14.0,,45.0,26.0,71.0,23.0,3.0,21.0,9.0,15.0,168.0,22.0,34.0,61.0,92.0,14.0,167.0,58.0,225.0,12.0,15.0,10.0,5.0,22.0,11.0,11.0,38.0,11.0,,4.0,60.0,19.0,28.0,66.0,4.0,9.0,12.0,132.0,9.0,2.0,180.0,,1.0,71.0,,28.0,30.0,21.0,,9.0,30.0,22.0,,155.0,403,5.0,25.0,0.39603960396039606,0.4819277108433735,0.8333333333333334,0.3157894736842105,0.75,0.25,0.3157894736842105,0.44298245614035087,0.5217391304347826,0.4,0.44912280701754387,0.57,0.395,0.5421195652173914,0.6230769230769231,0.5310344827586206,0.2,,0.06140350877192982,0.10416666666666667,0.039473684210526314,0.017857142857142856,,32.642089093702,0.36666666666666664,0.42424242424242425,0.26136363636363635,0.1059190031152648,0.2798165137614679,0.10784313725490197,0.26842105263157895,0.10666666666666667,0.1391304347826087,0.1076923076923077,0.05263157894736842,0.11949685534591195,0.06666666666666667,0.1810344827586207,0.27972027972027974,0.3333333333333333,0.27218934911242604,0.08,0.7333333333333333,0.3368421052631579,0.5625,0.627906976744186,0.42592592592592593,0.26666666666666666,0.34210526315789475,0.3561643835616438,0.2692307692307692,0.19649122807017544,0.375,0.38181818181818183,0.47619047619047616,0.0035087719298245615,1.0,1.0,1.0,0.19649122807017544,0.30357142857142855,0.30357142857142855,0.8235294117647058,0.64,0.65625,0.09523809523809523,,0.08,0.75,0.6666666666666666,0.28,0.5357142857142857,,0.2,0.25,0.5368421052631579,0.30357142857142855,0.4767728070175441,0.5137024390243904,0.4584445000000001,0.2088235294117647,0.2508833922261484,,0.2025,0.3875,8.113157894736842,26.566666666666663,0.34943917169974115,24.0,,3.0,3.0,2.0,16.0,1.0,1.0,0.30612244897959184,,,2.0,1.0,,0.05714285714285714,,,,,,,True
