EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,Fg2aBlocked,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,Technical Free Throw Trips,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,Defensive 3 Seconds Violations,Corner3PctBlocked,DefensiveGoaltends,3SecondViolations,on
101107,1610612749,Marvin Williams,Marvin Williams,101107,MIL,6333.0,106,33,232,238,84.0,72.0,15.0,470,2.0,4,2.0,3.0,1.0,2.0,2.0,6.0,11.0,1.0,4.0,7.0,1.0,6.0,1.0,3.0,4.0,6,7.0,17.0,3.0,32.0,252,2.0,3.0,1.0,1.0,5.0,1.0,2.0,5.0,10.0,2.0,19.0,4.0,4.0,21.0,4.0,6.0,1.0,4.0,4.0,8,3.0,1.0,2.0,2.0,20,4.0,1.0,12.0,8.0,2.0,22.0,5.0,27.0,1.0,5.0,5.0,1.0,1.0,8.0,14.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,82.0,2.0,1.0,0.5,1.0,1.0,0.4117647058823529,0.5,0.4117647058823529,0.6666666666666666,0.6666666666666666,0.5,0.6304347826086957,0.5,0.7083333333333334,0.6666666666666666,0.625,0.7307692307692307,0.7391304347826086,10.04016064257028,0.3333333333333333,0.14545454545454545,0.022727272727272728,0.21428571428571427,0.08888888888888889,0.18018018018018017,0.056179775280898875,0.05263157894736842,0.11764705882352941,0.11538461538461539,0.29411764705882354,0.2558139534883721,0.07692307692307693,0.09090909090909091,0.17391304347826086,0.5,0.5,0.08695652173913043,1.0,1.0,1.0,0.4782608695652174,0.5454545454545454,0.5454545454545454,1.0,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.75,0.6666666666666666,0.25,0.08333333333333333,0.5833333333333334,0.5714285714285714,0.25,0.3333333333333333,0.9130434782608695,0.16666666666666666,0.5720586956521738,0.72195,0.5512083333333334,0.043478260869565216,0.16666666666666666,0.15625,0.59375,4.8,24.464705882352938,0.3620689655172414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,19941.0,332,-42,734,742,213.0,103.0,65.0,1476,24.0,40,7.0,10.0,14.0,4.0,9.0,3.0,14.0,,2.0,5.0,12.0,29.0,3.0,8.0,30.0,53,15.0,43.0,21.0,126.0,839,9.0,13.0,1.0,5.0,23.0,11.0,19.0,5.0,13.0,10.0,47.0,46.0,14.0,45.0,14.0,29.0,12.0,7.0,3.0,10,1.0,2.0,5.0,2.0,23,11.0,8.0,35.0,41.0,3.0,79.0,19.0,98.0,3.0,13.0,11.0,4.0,8.0,17.0,41.0,3.0,27.0,3.0,24.0,1.0,10.0,2.0,6.0,4.0,7.0,,47.0,213.0,2.0,2.0,0.7666666666666667,1.0,1.0,0.3488372093023256,0.38461538461538464,0.3488372093023256,0.5660377358490566,0.6923076923076923,0.5789473684210527,0.546875,0.6428571428571429,0.578125,0.5887850467289719,0.6764705882352942,0.6351351351351351,0.4479166666666667,14.33915211970075,0.23076923076923078,0.2303370786516854,0.0449438202247191,0.20833333333333334,0.06666666666666667,0.21965317919075145,0.05539358600583091,0.028169014084507043,0.061068702290076333,0.19736842105263158,0.22807017543859648,0.22764227642276422,0.15555555555555556,0.06666666666666667,0.4166666666666667,0.6,0.631578947368421,0.09375,0.4444444444444444,0.5714285714285714,0.5,0.14583333333333334,0.21428571428571427,0.21428571428571427,1.0,0.3020833333333333,0.41379310344827586,0.41379310344827586,1.0,0.7142857142857143,0.7,,0.4375,0.15625,0.4,0.25,0.375,0.8645833333333334,0.41379310344827586,0.5247671875000001,0.561675,0.4995203125,0.10476190476190476,0.16129032258064516,0.18253968253968253,0.373015873015873,4.0150943396226415,25.320930232558137,0.2901907356948229,9.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,0.07547169811320754,0.05,0.2222222222222222,0.5,0.07042253521126761,0.027777777777777776,0.08823529411764706,0.28888888888888886,0.8571428571428571,0.7916666666666666,0.041666666666666664,0.5,0.5,1.0,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.023255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,22080.0,368,-51,800,817,212.0,167.0,75.0,1617,22.0,27,7.0,7.0,4.0,1.0,2.0,,6.0,,,3.0,19.0,41.0,3.0,10.0,23.0,32,19.0,47.0,13.0,116.0,934,7.0,9.0,3.0,2.0,22.0,4.0,4.0,3.0,13.0,5.0,22.0,34.0,12.0,57.0,12.0,41.0,19.0,10.0,11.0,21,8.0,3.0,8.0,1.0,53,11.0,7.0,28.0,28.0,1.0,57.0,18.0,75.0,2.0,8.0,5.0,6.0,15.0,17.0,27.0,,12.0,,15.0,3.0,7.0,2.0,7.0,1.0,12.0,,20.0,211.0,1.0,1.0,0.7391304347826086,1.0,1.0,0.40425531914893614,0.23076923076923078,0.40425531914893614,0.71875,0.7777777777777778,1.0,0.6518987341772152,0.8333333333333334,0.5,0.6823529411764706,0.8461538461538461,0.55,0.5949367088607594,11.22334455667789,0.041666666666666664,0.13793103448275862,0.03723404255319149,0.15469613259668508,0.06321839080459771,0.14583333333333334,0.049723756906077346,0.024096385542168676,0.058394160583941604,0.0945945945945946,0.15294117647058825,0.16551724137931034,0.1111111111111111,0.05555555555555555,0.34177215189873417,0.8148148148148148,0.8461538461538461,0.02531645569620253,0.5,0.5,1.0,0.0759493670886076,,,,0.5189873417721519,0.4634146341463415,0.4634146341463415,1.0,0.5833333333333334,1.0,,0.23529411764705882,0.17647058823529413,,0.5882352941176471,0.3,0.9367088607594937,0.4634146341463415,0.5629746835443037,0.544785,0.5496911764705883,0.08433734939759036,0.19444444444444445,0.1896551724137931,0.1896551724137931,3.30625,26.140425531914893,0.265,4.0,,3.0,3.0,1.0,3.0,9.0,2.0,6.0,3.0,2.0,4.0,,,2.0,,,5.0,,3.0,6.0,0.03125,0.037037037037037035,,0.6,0.043478260869565216,0.05555555555555555,0.08108108108108109,0.18181818181818182,0.5,0.7272727272727273,0.0379746835443038,,,,0.14285714285714285,0.25,1.0,,2.0,2.0,1.0,2.0,1.0,5.0,3.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,True
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,98779.0,1646,433,3635,3635,683.0,539.0,305.0,7270,182.0,272,10.0,15.0,50.0,49.0,142.0,8.0,31.0,6.0,1.0,7.0,66.0,184.0,7.0,30.0,260.0,488,74.0,215.0,169.0,911.0,3738,10.0,26.0,17.0,5.0,34.0,47.0,100.0,8.0,37.0,55.0,173.0,166.0,354.0,102.0,12.0,184.0,66.0,185.0,143.0,328,108.0,35.0,145.0,25.0,799,17.0,25.0,117.0,112.0,10.0,239.0,43.0,282.0,13.0,57.0,38.0,63.0,148.0,39.0,128.0,4.0,178.0,3.0,214.0,31.0,102.0,16.0,22.0,8.0,26.0,,171.0,674.0,8.0,15.0,0.3192307692307692,0.32677165354330706,0.4594594594594595,0.34418604651162793,0.21621621621621623,0.34418604651162793,0.5327868852459017,0.38461538461538464,0.47,0.5277382645803699,0.3372093023255814,0.4306569343065693,0.5744010088272383,0.3695652173913043,0.5118343195266272,0.3058321479374111,23.702770780856422,0.14084507042253522,0.10831721470019343,0.03238341968911917,0.13978494623655913,0.02103960396039604,0.12239444147514698,0.026582278481012658,0.03858520900321544,0.018867924528301886,0.10714285714285714,0.09367088607594937,0.13423831070889894,0.16091954022988506,0.039634146341463415,0.3869132290184922,0.6691176470588235,0.7137254901960784,0.2019914651493599,0.34507042253521125,0.4016393442622951,0.20408163265306123,0.044096728307254626,0.25806451612903225,0.25806451612903225,0.875,0.26173541963015645,0.358695652173913,0.36065573770491804,0.4090909090909091,0.3488372093023256,0.6666666666666666,0.13953488372093023,0.36496350364963503,0.051094890510948905,0.14285714285714285,0.21897810218978103,0.23333333333333334,0.6927453769559033,0.358695652173913,0.5251956614509243,0.5006307692307692,0.5025273722627738,0.13513513513513514,0.18246869409660108,0.03732162458836443,0.18990120746432493,6.225819672131149,25.834418604651155,0.18789546079779917,31.0,29.0,74.0,11.0,38.0,19.0,85.0,22.0,53.0,32.0,5.0,25.0,14.0,1.0,12.0,,3.0,4.0,,10.0,16.0,0.0778688524590164,0.0625,0.14084507042253522,0.5743243243243243,0.02258064516129032,0.039735099337748346,0.029069767441860465,0.13360323886639677,0.6153846153846154,0.37362637362637363,0.10526315789473684,0.3918918918918919,0.3972602739726027,0.1724137931034483,0.2,0.2558139534883721,0.62,0.013761467889908258,2.0,3.0,15.0,7.0,6.0,4.0,4.0,0.17647058823529413,0.18181818181818182,1.0,1.0,120.0,1.0,1.0,1.0,10.0,0.004651162790697674,0.013513513513513514,0.005434782608695652,0.008771929824561403,0.16666666666666666,,,,,,,,,True
2594,1610612749,Kyle Korver,Kyle Korver,2594,MIL,17294.0,288,55,648,638,132.0,104.0,60.0,1286,,3,,2.0,3.0,1.0,3.0,7.0,19.0,3.0,1.0,3.0,21.0,58.0,5.0,11.0,8.0,17,28.0,77.0,10.0,110.0,688,1.0,3.0,7.0,2.0,13.0,1.0,4.0,6.0,14.0,5.0,25.0,14.0,2.0,81.0,,58.0,21.0,9.0,5.0,14,4.0,1.0,8.0,1.0,33,3.0,3.0,14.0,9.0,1.0,24.0,7.0,31.0,1.0,5.0,3.0,10.0,15.0,14.0,27.0,2.0,12.0,2.0,13.0,,,3.0,3.0,1.0,3.0,,25.0,132.0,1.0,1.0,0.875,0.875,0.9642857142857143,0.36363636363636365,0.42857142857142855,0.36363636363636365,0.47058823529411764,0.3333333333333333,0.25,0.5319148936170213,0.55,0.5555555555555556,0.5510204081632653,0.5909090909090909,0.6,0.8191489361702128,15.686274509803923,0.07692307692307693,0.05172413793103448,0.023255813953488372,0.10071942446043165,0.019230769230769232,0.07348242811501597,0.021052631578947368,0.02040816326530612,0.02727272727272727,0.07792207792207792,0.04918032786885246,0.09649122807017543,0.12,0.017543859649122806,0.031914893617021274,,,0.031914893617021274,0.3333333333333333,0.3333333333333333,1.0,0.20212765957446807,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.6170212765957447,0.3620689655172414,0.3620689655172414,1.0,0.2,,0.3,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6111111111111112,0.45454545454545453,0.851063829787234,0.3620689655172414,0.5229170212765957,0.49032,0.5385861111111111,0.021052631578947368,,0.11818181818181818,0.22727272727272727,13.923529411764704,25.7961038961039,0.2037037037037037,,7.0,11.0,4.0,,2.0,5.0,4.0,4.0,1.0,2.0,4.0,2.0,,3.0,1.0,2.0,,,1.0,1.0,,,,0.3333333333333333,0.034482758620689655,,,,0.3333333333333333,,0.11702127659574468,0.6363636363636364,0.6363636363636364,0.8571428571428571,,0.4,,0.02564102564102564,1.0,3.0,,,3.0,,1.0,0.42857142857142855,0.25,1.0,2.0,3.0,,1.0,1.0,,,,,0.041666666666666664,0.6666666666666666,4.0,0.5,,,,,,,True
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,10807.0,180,42,391,398,122.0,93.0,39.0,789,8.0,15,2.0,2.0,3.0,2.0,6.0,6.0,14.0,2.0,3.0,7.0,4.0,14.0,2.0,3.0,11.0,23,10.0,28.0,8.0,60.0,425,3.0,3.0,3.0,2.0,14.0,3.0,6.0,5.0,10.0,1.0,22.0,8.0,14.0,30.0,4.0,14.0,4.0,5.0,6.0,11,3.0,3.0,3.0,2.0,28,2.0,3.0,19.0,25.0,2.0,46.0,5.0,51.0,,6.0,5.0,2.0,3.0,6.0,13.0,1.0,8.0,,9.0,1.0,5.0,,2.0,1.0,2.0,,22.0,121.0,3.0,,0.36363636363636365,0.4444444444444444,1.0,0.35714285714285715,0.5,0.35714285714285715,0.4782608695652174,1.0,0.5,0.5098039215686274,1.0,0.65625,0.5454545454545454,1.0,0.6875,0.5490196078431373,13.457076566125291,0.25,0.22522522522522523,0.03296703296703297,0.2375,0.029850746268656716,0.23036649214659685,0.03164556962025317,0.022222222222222223,0.03773584905660377,0.2,0.20512820512820512,0.22388059701492538,0.3076923076923077,,0.29411764705882354,0.5333333333333333,0.6153846153846154,0.11764705882352941,0.3333333333333333,0.5,,0.27450980392156865,0.42857142857142855,0.42857142857142855,1.0,0.27450980392156865,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.3333333333333333,0.1875,0.4375,0.42857142857142855,0.1875,0.6666666666666666,0.8431372549019608,0.2857142857142857,0.5336950980392158,0.5639875000000001,0.5292374999999999,0.09090909090909091,0.18518518518518517,0.23333333333333334,0.36666666666666664,4.443478260869567,24.88928571428571,0.31202046035805625,2.0,1.0,2.0,1.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,0.17391304347826086,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.06896551724137931,,,0.28125,1.0,0.5,0.0392156862745098,0.5,0.5,,0.5,0.16666666666666666,0.6666666666666666,,1.0,2.0,,,1.0,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,0.5,,1.0,,,,,,,True
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,32885.0,548,180,1199,1210,282.0,230.0,118.0,2409,43.0,72,4.0,8.0,15.0,2.0,6.0,5.0,16.0,1.0,1.0,4.0,25.0,57.0,4.0,10.0,50.0,87,30.0,73.0,12.0,202.0,1239,5.0,9.0,3.0,,10.0,11.0,19.0,5.0,14.0,5.0,42.0,70.0,30.0,75.0,4.0,57.0,25.0,27.0,13.0,40,8.0,5.0,23.0,3.0,93,7.0,6.0,37.0,53.0,1.0,91.0,13.0,104.0,,25.0,16.0,8.0,22.0,19.0,35.0,1.0,28.0,,16.0,,7.0,1.0,5.0,4.0,7.0,,42.0,277.0,1.0,1.0,0.7,0.7291666666666666,0.8333333333333334,0.410958904109589,0.35714285714285715,0.410958904109589,0.5747126436781609,0.5555555555555556,0.5789473684210527,0.59375,0.4166666666666667,0.5606060606060606,0.6011904761904762,0.4166666666666667,0.5833333333333334,0.45625,14.264264264264265,0.038461538461538464,0.15142857142857144,0.022222222222222223,0.14015151515151514,0.029045643153526972,0.1465798045602606,0.025440313111545987,0.02830188679245283,0.026041666666666668,0.10135135135135136,0.16030534351145037,0.13953488372093023,0.14285714285714285,,0.45,0.5972222222222222,0.6515151515151515,0.0375,0.3333333333333333,0.4,0.5,0.1,0.3125,0.3125,0.8,0.35625,0.43859649122807015,0.45454545454545453,0.84,0.6666666666666666,0.5,0.08333333333333333,0.45454545454545453,0.12121212121212122,0.25,0.30303030303030304,0.4,0.90625,0.43859649122807015,0.56655,0.542525,0.5474151515151515,0.041916167664670656,0.07446808510638298,0.04950495049504951,0.2079207920792079,3.9678160919540235,25.77260273972603,0.23519599666388658,10.0,5.0,9.0,2.0,7.0,9.0,14.0,3.0,8.0,6.0,6.0,4.0,2.0,5.0,8.0,,,2.0,,1.0,4.0,0.08045977011494253,0.08333333333333333,0.16666666666666666,0.6363636363636364,,0.058823529411764705,0.04081632653061224,0.23943661971830985,0.5714285714285714,0.7441860465116279,0.05625,0.5555555555555556,0.5555555555555556,0.4,0.5,0.16666666666666666,0.6666666666666666,,,,1.0,,1.0,2.0,,,,,,15.0,2.0,,1.0,1.0,0.0273972602739726,,0.03508771929824561,,,,,,,,,,,True
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,61403.0,1023,268,2266,2260,333.0,325.0,165.0,4526,43.0,59,4.0,6.0,9.0,42.0,96.0,18.0,32.0,3.0,2.0,5.0,60.0,137.0,9.0,27.0,148.0,270,78.0,169.0,97.0,627.0,2315,9.0,15.0,9.0,3.0,36.0,21.0,41.0,11.0,32.0,27.0,102.0,112.0,184.0,192.0,8.0,136.0,60.0,100.0,31.0,131,23.0,8.0,83.0,11.0,293,8.0,3.0,90.0,91.0,6.0,187.0,13.0,200.0,2.0,24.0,19.0,25.0,62.0,32.0,78.0,5.0,71.0,1.0,104.0,4.0,32.0,9.0,1.0,,1.0,,98.0,327.0,5.0,7.0,0.3783783783783784,0.3888888888888889,0.8205128205128205,0.46153846153846156,0.34375,0.4642857142857143,0.5481481481481482,0.6,0.5121951219512195,0.6036446469248291,0.6875,0.5136986301369864,0.6434511434511434,0.72,0.5872093023255814,0.38496583143507973,22.244981564932406,0.13043478260869565,0.14845024469820556,0.006211180124223602,0.16544117647058823,0.015810276679841896,0.15643906655142611,0.011122345803842264,0.005235602094240838,0.017676767676767676,0.1085972850678733,0.15966386554621848,0.16037735849056603,0.18333333333333332,0.01020408163265306,0.13439635535307518,0.7288135593220338,0.7543859649122807,0.21867881548974943,0.4375,0.4772727272727273,0.3333333333333333,0.07289293849658314,0.5625,0.6,0.9444444444444444,0.3120728929384966,0.43795620437956206,0.4444444444444444,0.7833333333333333,0.25,0.6666666666666666,0.125,0.1232876712328767,0.0684931506849315,0.4,0.3698630136986301,0.3333333333333333,0.5193621867881549,0.4411764705882353,0.4935730593607306,0.53985,0.47915833333333335,0.0847457627118644,0.10738255033557047,0.05741626794258373,0.16267942583732056,11.238888888888889,25.72662721893491,0.146954986760812,6.0,63.0,115.0,6.0,12.0,5.0,37.0,6.0,19.0,18.0,1.0,9.0,9.0,2.0,4.0,3.0,8.0,,,1.0,,0.044444444444444446,0.03389830508474576,0.08333333333333333,0.5967741935483871,0.005128205128205128,0.010309278350515464,0.00909090909090909,0.18831168831168832,,0.5348837209302325,0.2619589977220957,0.5478260869565217,0.5575221238938053,0.30158730158730157,,0.25,0.6666666666666666,0.04597701149425287,4.0,5.0,6.0,1.0,2.0,,,0.5555555555555556,0.6666666666666666,1.0,1.0,42.0,4.0,2.0,,5.0,0.023668639053254437,0.017391304347826087,0.014598540145985401,0.038461538461538464,0.3333333333333333,8.0,1.0,1.0,1.0,1.0,0.0625,,,True
201588,1610612749,George Hill,George Hill,201588,MIL,9745.0,162,77,357,356,193.0,158.0,38.0,713,10.0,14,3.0,4.0,8.0,1.0,2.0,3.0,4.0,,2.0,3.0,5.0,10.0,3.0,4.0,12.0,17,8.0,14.0,14.0,62.0,355,3.0,4.0,2.0,1.0,10.0,7.0,9.0,5.0,7.0,9.0,38.0,10.0,14.0,18.0,4.0,10.0,5.0,8.0,5.0,13,3.0,2.0,4.0,3.0,31,3.0,4.0,8.0,10.0,,18.0,7.0,25.0,,5.0,1.0,2.0,5.0,9.0,14.0,,15.0,,15.0,1.0,6.0,2.0,1.0,1.0,1.0,,36.0,189.0,1.0,1.0,0.4166666666666667,0.5,0.75,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7058823529411765,0.75,0.7777777777777778,0.7741935483870968,0.75,0.90625,0.8157894736842105,0.7142857142857143,0.9047619047619048,0.45161290322580644,10.75,,0.09523809523809523,0.056338028169014086,0.0963855421686747,0.04054054054054054,0.09574468085106383,0.04827586206896552,,0.05084745762711865,0.13043478260869565,0.10810810810810811,0.08823529411764706,0.13333333333333333,,0.45161290322580644,0.7142857142857143,0.7692307692307693,0.06451612903225806,0.5,0.5,,0.12903225806451613,0.75,0.75,1.0,0.3225806451612903,0.5,0.5,0.6,0.6666666666666666,0.75,,0.5,0.1875,0.6666666666666666,0.25,0.75,0.9032258064516129,0.5,0.5457016129032258,0.5686,0.513275,0.16666666666666666,0.2727272727272727,0.16129032258064516,0.6129032258064516,3.4000000000000004,25.38571428571429,0.5406162464985994,6.0,1.0,1.0,2.0,1.0,4.0,3.0,,1.0,2.0,1.0,3.0,,,3.0,,,,,,,0.058823529411764705,0.07142857142857142,,0.6,0.10344827586206896,0.07142857142857142,,,,0.5,0.03225806451612903,1.0,1.0,,,0.3333333333333333,0.75,,1.0,1.0,1.0,1.0,1.0,,,0.5,0.5,,,6.0,,,,,,,,,,,,,,,,,,True
202083,1610612749,Wesley Matthews,Wesley Matthews,202083,MIL,61289.0,1021,368,2267,2259,296.0,204.0,165.0,4526,25.0,36,3.0,4.0,6.0,7.0,23.0,22.0,59.0,4.0,3.0,9.0,50.0,134.0,3.0,14.0,37.0,70,72.0,193.0,28.0,318.0,2237,5.0,10.0,14.0,1.0,38.0,6.0,10.0,6.0,23.0,4.0,34.0,48.0,26.0,204.0,4.0,134.0,50.0,36.0,27.0,63,21.0,6.0,29.0,5.0,153,7.0,8.0,57.0,45.0,,102.0,15.0,117.0,3.0,22.0,13.0,12.0,24.0,22.0,59.0,1.0,48.0,4.0,35.0,1.0,11.0,2.0,3.0,1.0,4.0,,34.0,291.0,6.0,2.0,0.6486486486486487,0.6857142857142857,0.9444444444444444,0.37305699481865284,0.2608695652173913,0.37305699481865284,0.5285714285714286,0.5,0.6,0.5513307984790875,0.7708333333333334,0.45454545454545453,0.5670289855072463,0.7708333333333334,0.4857142857142857,0.7338403041825095,12.249897917517355,,0.06656804733727811,0.017278617710583154,0.10594795539033457,0.01338432122370937,0.08401976935749589,0.015212981744421906,0.01639344262295082,0.01179245283018868,0.06557377049180328,0.04961832061068702,0.10817307692307693,0.09836065573770492,0.020689655172413793,0.13688212927756654,0.6944444444444444,0.7575757575757576,0.08745247148288973,0.30434782608695654,0.3684210526315789,0.42857142857142855,0.22433460076045628,0.3728813559322034,0.3728813559322034,0.9545454545454546,0.5095057034220533,0.373134328358209,0.37593984962406013,0.94,0.16666666666666666,0.75,0.16666666666666666,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.42424242424242425,0.21428571428571427,0.870722433460076,0.373134328358209,0.5527349809885932,0.5088294117647059,0.5666060606060607,0.04744525547445255,0.1375,0.11949685534591195,0.1069182389937107,6.462857142857142,25.441968911917094,0.1305690339655933,5.0,5.0,11.0,10.0,8.0,9.0,12.0,6.0,8.0,4.0,1.0,4.0,1.0,3.0,14.0,1.0,2.0,1.0,,2.0,2.0,0.11428571428571428,0.08333333333333333,0.17391304347826086,0.5,0.010526315789473684,0.03333333333333333,0.020202020202020204,0.09411764705882353,0.5,0.68,0.04182509505703422,0.45454545454545453,0.5,0.8,0.3333333333333333,0.4166666666666667,0.8333333333333334,0.010309278350515464,8.0,9.0,2.0,3.0,2.0,1.0,,0.6428571428571429,0.8,0.875,1.0,12.0,1.0,,,,0.0051813471502590676,0.09090909090909091,0.007462686567164179,,0.25,6.0,,,,,,,,True
