EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg3Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Charge Fouls Drawn,OffensiveGoaltends,3SecondViolations,BlockedLongMidRange,Defensive 3 Seconds Violations,on,BlockedCorner3,Corner3PctBlocked
1627740,1610612751,Henry Ellenson,Henry Ellenson,1627740,BKN,86.0,1,3,2,3,2.0,3,5,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629033,1610612751,Theo Pinson,Theo Pinson,1629033,BKN,2953.0,49,-10,102,107,45.0,37,209,4.0,8.0,3.0,20.0,2.0,3.0,3.0,45.0,0.06060606060606061,0.058823529411764705,,0.14285714285714285,0.4411764705882353,10.0,5.0,10.0,1.0,2.0,1.0,3.0,15.0,1.0,2.0,7.0,5.0,11.0,3.0,15.0,3.0,22.0,116.0,1.0,1.0,2.0,2.0,7.0,8.0,10.0,6.0,3.0,15.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,8.0,1.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,0.6666666666666666,0.2,0.2857142857142857,0.2,0.45454545454545453,0.5,0.36538461538461536,0.4444444444444444,0.4074074074074074,0.4444444444444444,0.5769230769230769,0.09090909090909091,0.1,27.927927927927925,0.5,0.05555555555555555,0.16666666666666666,0.38461538461538464,0.5,0.5555555555555556,0.038461538461538464,0.5769230769230769,0.2,0.2,0.6666666666666666,1.0,0.2222222222222222,0.5,0.7777777777777778,0.2857142857142857,0.9615384615384616,0.2,0.5427020000000001,0.48,0.49047500000000005,0.07407407407407407,0.16666666666666666,0.36363636363636365,2.6,27.380000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629058,1610612751,Dzanan Musa,Dzanan Musa,1629058,BKN,1776.0,30,6,61,63,34.0,36,124,1.0,2.0,,5.0,,,1.0,34.0,,,,,0.5573770491803278,8.0,6.0,9.0,5.0,7.0,2.0,2.0,3.0,,2.0,3.0,6.0,12.0,3.0,4.0,4.0,25.0,66.0,,5.0,7.0,2.0,3.0,20.0,6.0,9.0,,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,3.0,,,4.0,4.0,,,20.0,2.0,1.0,0.75,0.6666666666666666,0.75,0.5,0.7142857142857143,0.65625,0.8,0.6944444444444444,0.8333333333333334,0.25,,,26.086956521739133,,,,0.5625,0.6666666666666666,0.6666666666666666,0.125,0.1875,0.6666666666666666,0.6666666666666666,1.0,,0.7,0.7142857142857143,0.3,0.6666666666666666,0.8125,0.6666666666666666,0.552690625,0.5019,0.5440449999999999,,,0.8,4.108333333333333,26.1,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,0.5,0.058823529411764705,0.03571428571428571,0.14285714285714285,0.5,0.0625,0.0625,1.0,1.0,1.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,9469.0,158,-33,340,341,109.0,79,681,6.0,12.0,2.0,30.0,10.0,21.0,25.0,109.0,0.11363636363636363,0.13245033112582782,0.17391304347826086,0.0975609756097561,0.3205882352941177,38.0,12.0,14.0,5.0,6.0,4.0,6.0,16.0,,2.0,5.0,12.0,19.0,8.0,20.0,8.0,56.0,366.0,1.0,5.0,9.0,2.0,6.0,20.0,,24.0,,16.0,6.0,3.0,6.0,4.0,5.0,1.0,10.0,3.0,2.0,8.0,5.0,3.0,3.0,11.0,5.0,8.0,17.0,2.0,,9.0,10.0,,3.0,20.0,1.0,1.0,0.4,0.3333333333333333,0.4,0.631578947368421,0.5555555555555556,0.6153846153846154,0.5333333333333333,0.6363636363636364,0.5882352941176471,0.5128205128205128,0.15789473684210525,0.07142857142857142,14.511873350923482,0.7272727272727273,0.15873015873015872,0.125,0.358974358974359,0.8571428571428571,0.9230769230769231,0.10256410256410256,0.41025641025641024,0.375,0.375,1.0,,0.4,0.8333333333333334,0.3333333333333333,0.4,0.8717948717948718,0.375,0.5426179487179487,0.475925,0.54304,0.07142857142857142,0.13636363636363635,0.35714285714285715,3.847368421052632,25.579999999999995,1.0,2.0,4.0,1.0,3.0,6.0,4.0,24.0,,2.0,4.0,,3.0,2.0,2.0,1.0,1.0,0.75,0.02631578947368421,0.025974025974025976,0.06896551724137931,1.0,0.02564102564102564,0.10256410256410256,0.5,0.5,1.0,0.10714285714285714,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.07692307692307693,0.02564102564102564,0.03125,0.08333333333333333,0.1702127659574468,0.0625,0.5,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201163,1610612751,Wilson Chandler,Wilson Chandler,201163,BKN,44049.0,734,-118,1527,1539,491.0,393,3066,21.0,39.0,12.0,99.0,72.0,134.0,145.0,489.0,0.16901408450704225,0.164,0.13709677419354838,0.19047619047619047,0.32154551407989523,172.0,15.0,22.0,7.0,9.0,32.0,25.0,89.0,7.0,5.0,21.0,37.0,62.0,37.0,121.0,20.0,205.0,1705.0,9.0,13.0,16.0,10.0,31.0,68.0,36.0,111.0,,89.0,25.0,4.0,18.0,9.0,16.0,,51.0,16.0,5.0,14.0,8.0,20.0,6.0,34.0,13.0,46.0,79.0,1.0,4.0,17.0,23.0,1.0,7.0,68.0,4.0,1.0,0.30578512396694213,0.3225806451612903,0.30578512396694213,0.5967741935483871,0.8125,0.505464480874317,0.5957446808510638,0.5310880829015544,0.6415094339622641,0.6612021857923497,0.06451612903225806,0.045454545454545456,13.190005810575247,0.4117647058823529,0.1574074074074074,0.13333333333333333,0.12021857923497267,0.6818181818181818,0.7142857142857143,0.17486338797814208,0.48633879781420764,0.2808988764044944,0.2808988764044944,1.0,0.4666666666666667,0.19148936170212766,0.7777777777777778,0.44680851063829785,0.23809523809523808,0.7814207650273224,0.2808988764044944,0.5265724043715849,0.55387,0.5322202127659573,0.04736842105263158,0.10294117647058823,0.33170731707317075,6.437096774193549,25.201652892561988,8.0,12.0,32.0,6.0,1.0,13.0,12.0,38.0,2.0,6.0,11.0,3.0,1.0,3.0,3.0,0.5135135135135135,0.5277777777777778,0.40625,0.01643835616438356,0.013986013986013986,0.014598540145985401,0.6,0.04371584699453552,0.17486338797814208,0.375,0.375,1.0,0.06341463414634146,,2.0,10.0,2.0,4.0,11.0,1.0,11.0,1.0,11.0,6.0,12.0,0.2222222222222222,0.4,0.09375,,0.24444444444444444,0.011428571428571429,0.01079136690647482,0.168141592920354,0.1646586345381526,0.009615384615384616,0.13333333333333333,,,0.2127659574468085,2.0,3.0,16.0,6.0,5.0,2.0,3.0,2.0,1.0,3.0,5.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,8.0,1.0,0.5,0.02702702702702703,0.011299435028248588,0.0392156862745098,0.013888888888888888,0.6666666666666666,0.5,0.5517241379310345,0.375,0.75,0.75,0.6666666666666666,0.2,0.6666666666666666,0.5,0.2857142857142857,1.0,0.5,0.01639344262295082,,,,,,,,,,,True,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,24342.0,406,-48,832,841,250.0,224,1673,26.0,53.0,20.0,132.0,11.0,36.0,51.0,250.0,0.046413502109704644,0.08413461538461539,0.02702702702702703,0.041237113402061855,0.3004807692307692,97.0,36.0,63.0,12.0,21.0,74.0,25.0,66.0,5.0,8.0,17.0,67.0,163.0,31.0,78.0,51.0,278.0,931.0,8.0,26.0,48.0,9.0,22.0,105.0,96.0,24.0,69.0,66.0,25.0,12.0,27.0,6.0,21.0,4.0,24.0,20.0,13.0,23.0,15.0,16.0,8.0,39.0,14.0,9.0,21.0,,1.0,47.0,71.0,4.0,26.0,105.0,2.0,0.25806451612903225,0.3974358974358974,0.4090909090909091,0.3974358974358974,0.4110429447852761,0.5416666666666666,0.470954356846473,0.5642857142857143,0.5092250922509225,0.6104651162790697,0.3236514522821577,0.0736196319018405,0.1111111111111111,32.66596417281349,0.5897435897435898,0.1340782122905028,0.07317073170731707,0.26141078838174275,0.5714285714285714,0.6428571428571429,0.3070539419087137,0.27385892116182575,0.3787878787878788,0.38461538461538464,0.12,0.19230769230769232,0.3,0.5714285714285714,0.24285714285714285,0.47058823529411764,0.5850622406639004,0.3787878787878788,0.49795560165975117,0.4942535714285715,0.4879064285714286,0.10943396226415095,0.14054054054054055,0.3776978417266187,7.430061349693251,25.421794871794866,26.0,6.0,12.0,18.0,7.0,31.0,26.0,38.0,2.0,11.0,15.0,,2.0,6.0,6.0,0.2835820895522388,0.3064516129032258,0.5166666666666667,0.05365853658536585,0.03655352480417755,0.044444444444444446,0.3888888888888889,0.1078838174273859,0.04979253112033195,0.5,0.5,0.8333333333333334,0.11151079136690648,2.0,3.0,5.0,2.0,3.0,1.0,6.0,7.0,2.0,2.0,2.0,2.0,0.25,0.46153846153846156,0.06756756756756757,,0.04,0.016853932584269662,0.021739130434782608,0.07575757575757576,0.15217391304347827,0.046875,0.11538461538461539,0.6666666666666666,1.0,0.07142857142857142,6.0,9.0,20.0,11.0,1.0,,9.0,10.0,1.0,8.0,2.0,1.0,3.0,1.0,1.0,3.0,,,,1.0,,0.5,0.045454545454545456,0.05813953488372093,0.06896551724137931,,0.5,0.2702702702702703,0.2898550724637681,0.2,0.4230769230769231,0.4230769230769231,0.09090909090909091,0.34615384615384615,0.6666666666666666,,,,0.2,0.0375,1.0,4.0,0.01282051282051282,0.015151515151515152,,,,,,,True,,
1627752,1610612751,Taurean Prince,Taurean Prince,1627752,BKN,5191.0,87,-57,185,183,81.0,48,368,1.0,2.0,,5.0,9.0,20.0,24.0,79.0,0.20454545454545456,0.2235294117647059,0.25,0.16666666666666666,0.43783783783783786,21.0,2.0,4.0,1.0,1.0,3.0,5.0,15.0,1.0,1.0,3.0,4.0,9.0,5.0,17.0,6.0,29.0,226.0,1.0,1.0,1.0,1.0,5.0,10.0,6.0,12.0,3.0,14.0,5.0,,1.0,1.0,,,10.0,2.0,1.0,5.0,4.0,5.0,1.0,10.0,3.0,1.0,4.0,,1.0,7.0,6.0,,,8.0,,0.8,0.29411764705882354,0.2,0.3125,0.4444444444444444,1.0,0.4423076923076923,0.4166666666666667,0.5,0.625,0.6538461538461539,,,18.009478672985782,0.5,0.24390243902439024,0.4444444444444444,0.15384615384615385,0.5,0.5,0.11538461538461539,0.5769230769230769,0.3333333333333333,0.35714285714285715,0.8,0.3333333333333333,0.16666666666666666,1.0,0.5,0.3333333333333333,0.8076923076923077,0.35714285714285715,0.528022,,0.5442899999999999,,,0.3448275862068966,6.911111111111111,27.27058823529412,2.0,,2.0,2.0,1.0,3.0,5.0,2.0,1.0,,4.0,1.0,,1.0,,0.25,0.25,0.3333333333333333,,0.043010752688172046,,0.5,0.07692307692307693,0.07692307692307693,,,,0.10344827586206896,,,2.0,,4.0,1.0,,1.0,1.0,2.0,,2.0,,0.3333333333333333,,,0.2,0.07547169811320754,0.08888888888888889,0.2,0.1875,,,,,0.3333333333333333,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,2.0,1.0,,,1.0,,,2.0,2.0,,0.5,,,,,1.0,0.3333333333333333,0.3333333333333333,,0.5,0.5,,0.6666666666666666,0.5,1.0,,,,,1.0,1.0,0.058823529411764705,0.06666666666666667,1.0,1.0,,,,,True,,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,20747.0,346,-81,712,729,233.0,198,1441,3.0,11.0,2.0,25.0,27.0,38.0,53.0,233.0,0.12980769230769232,0.10277777777777777,0.2,0.11494252873563218,0.32724719101123595,78.0,15.0,40.0,4.0,9.0,6.0,8.0,26.0,,,4.0,19.0,52.0,17.0,51.0,24.0,113.0,806.0,3.0,5.0,13.0,3.0,12.0,32.0,16.0,51.0,,26.0,8.0,13.0,8.0,1.0,6.0,,10.0,10.0,5.0,12.0,7.0,7.0,5.0,19.0,7.0,20.0,43.0,,3.0,17.0,30.0,2.0,10.0,32.0,2.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.36538461538461536,0.38461538461538464,0.4320388349514563,0.38,0.4827586206896552,0.5,0.49514563106796117,0.25,0.225,16.791044776119406,0.631578947368421,0.06578947368421052,0.10526315789473684,0.3883495145631068,0.375,0.4838709677419355,0.05825242718446602,0.2524271844660194,0.3076923076923077,0.3076923076923077,1.0,,0.36,0.4444444444444444,0.16,,0.883495145631068,0.3076923076923077,0.5385626213592233,0.5416277777777778,0.54442,0.09821428571428571,0.16666666666666666,0.2831858407079646,4.398076923076923,24.419607843137253,6.0,9.0,25.0,10.0,2.0,13.0,13.0,22.0,2.0,9.0,15.0,,,4.0,4.0,0.5789473684210527,0.6875,0.4642857142857143,0.05,0.04,0.017543859649122806,0.5333333333333333,0.05825242718446602,0.24271844660194175,0.36,0.36,1.0,0.11504424778761062,1.0,3.0,8.0,1.0,5.0,1.0,4.0,5.0,1.0,7.0,5.0,7.0,0.3333333333333333,0.4230769230769231,0.5,0.16666666666666666,0.043478260869565216,0.029411764705882353,0.02857142857142857,0.08196721311475409,0.05263157894736842,0.07692307692307693,0.23076923076923078,0.3333333333333333,1.0,0.32,4.0,10.0,3.0,1.0,3.0,,4.0,6.0,1.0,2.0,,1.0,1.0,4.0,,1.0,,,2.0,6.0,1.0,0.4,0.0625,0.07216494845360824,0.038461538461538464,0.03333333333333333,0.8571428571428571,0.5,1.0,0.6666666666666666,0.16666666666666666,0.2,1.0,0.7692307692307693,0.4,0.25,,,0.375,0.019230769230769232,,1.0,,,,2.0,,,,,True,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,9652.0,161,-62,337,337,126.0,81,674,1.0,3.0,1.0,7.0,17.0,35.0,51.0,126.0,0.17894736842105263,0.20125786163522014,0.09090909090909091,0.23529411764705882,0.37388724035608306,32.0,12.0,29.0,6.0,10.0,2.0,,,,,,14.0,31.0,,,23.0,51.0,405.0,,7.0,11.0,,,26.0,2.0,,,,,8.0,2.0,,1.0,1.0,15.0,1.0,1.0,,,3.0,,3.0,1.0,7.0,9.0,,,25.0,29.0,1.0,11.0,26.0,,,,,,0.45161290322580644,0.6363636363636364,0.45161290322580644,0.6363636363636364,0.5666666666666667,0.6842105263157895,,0.25806451612903225,0.27586206896551724,12.73209549071618,,0.234375,0.13043478260869565,0.9354838709677419,0.41379310344827586,0.5714285714285714,0.06451612903225806,,,,,,0.9090909090909091,0.6,,,0.9354838709677419,,0.5489838709677419,0.5549,0.5493000000000001,0.2682926829268293,0.2682926829268293,0.5098039215686274,2.0451612903225804,,,,,10.0,5.0,9.0,12.0,26.0,,10.0,16.0,4.0,1.0,4.0,4.0,0.9285714285714286,1.0,0.34615384615384615,0.11764705882352941,0.09937888198757763,0.2222222222222222,0.9166666666666666,,,,,,0.17647058823529413,,,,,6.0,3.0,,,,8.0,6.0,8.0,,0.2,,,0.6,0.07894736842105263,0.0625,0.18181818181818182,0.2926829268292683,,,,,,1.0,9.0,2.0,,,,2.0,2.0,,1.0,,,,1.0,,,,,2.0,5.0,1.0,0.2,,0.0625,0.1,0.16666666666666666,0.625,1.0,1.0,1.0,,,,0.9,0.1111111111111111,,,,,,,,,,,,1.0,1.0,,,True,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,22939.0,382,-57,794,798,280.0,188,1592,33.0,88.0,22.0,209.0,21.0,36.0,43.0,278.0,0.09722222222222222,0.09375,0.07936507936507936,0.08411214953271028,0.3526448362720403,78.0,43.0,69.0,9.0,22.0,45.0,18.0,60.0,3.0,3.0,21.0,59.0,126.0,24.0,75.0,76.0,266.0,913.0,5.0,14.0,42.0,5.0,24.0,77.0,100.0,51.0,21.0,60.0,18.0,14.0,55.0,11.0,51.0,1.0,15.0,6.0,5.0,23.0,20.0,18.0,3.0,41.0,14.0,8.0,27.0,3.0,3.0,64.0,97.0,6.0,39.0,77.0,5.0,0.7083333333333334,0.32,0.20833333333333334,0.32,0.46825396825396826,0.3333333333333333,0.472636815920398,0.32575757575757575,0.5430327868852459,0.4418604651162791,0.373134328358209,0.1111111111111111,0.13043478260869565,32.534246575342465,0.5609756097560976,0.08928571428571429,0.10526315789473684,0.34328358208955223,0.6231884057971014,0.7166666666666667,0.22388059701492538,0.29850746268656714,0.3,0.3,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.4090909090909091,0.3181818181818182,0.14285714285714285,0.7164179104477612,0.3,0.5069625000000001,0.5553777777777777,0.4997069230769231,0.18220338983050846,0.24528301886792453,0.2894736842105263,5.703174603174602,26.03466666666667,12.0,6.0,15.0,9.0,4.0,18.0,34.0,18.0,3.0,3.0,7.0,,1.0,8.0,8.0,0.15254237288135594,0.15517241379310345,0.53125,0.017341040462427744,0.020114942528735632,0.029850746268656716,0.13953488372093023,0.05970149253731343,0.07462686567164178,0.4,0.4,0.8333333333333334,0.06766917293233082,2.0,2.0,3.0,2.0,4.0,,2.0,1.0,3.0,1.0,,1.0,0.4,0.5,0.1111111111111111,,,0.022857142857142857,0.03007518796992481,0.15217391304347827,0.08461538461538462,0.020202020202020204,0.14285714285714285,1.0,1.0,0.045454545454545456,2.0,6.0,13.0,3.0,2.0,,4.0,2.0,,5.0,,4.0,2.0,,2.0,4.0,,,1.0,,,0.4444444444444444,,0.012345679012345678,,,,0.28888888888888886,0.325,0.15384615384615385,0.25,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,,,0.6666666666666666,0.05194805194805195,,1.0,,,,1.0,,,,,True,,
