EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,Corner3Assists,BlockedShortMidRange,PenaltyFg3Pct,PenaltyEfgPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyCorner3FGA,TwoPtAssists,AtRimAssists,DefTwoPtRebounds,LostBallSteals,PenaltyTurnovers,Charge Fouls,DefTwoPtReboundPct,DefLongMidRangeReboundPct,PenaltyCorner3Frequency,PtsUnassisted3s,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2A,SelfOReb,NonShootingPenaltyNonTakeFouls,SelfORebPct,PenaltyAtRimFrequency,on,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,LongMidRangeAssists,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,LongMidRangePctBlocked,Clear Path Fouls,3SecondViolations
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,117.0,2,2.0,4,5,4,5,9,2.0,2.0,5,2.0,2.0,1.0,2.0,1.0,2.0,4,1.0,1.0,25.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626259,1610612761,Malcolm Miller,Malcolm Miller,1626259,TOR,635.0,11,,23,22,10,22,45,1.0,10.0,28,,,1.0,2.0,1.0,,10,1.0,,22.22222222222222,0.2,1.0,,0.43478260869565216,2.0,2.0,2.0,1.0,2.0,3.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.125,1.0,0.25,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.4944,23.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,635.0,11,,23,22,10,22,45,,2.0,28,,,,,,,10,0.3333333333333333,,11.11111111111111,,,,0.43478260869565216,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,0.49743333333333334,,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.1,0.16666666666666666,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.5105,1.0,2.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629044,1610612761,Shamorie Ponds,Shamorie Ponds,1629044,TOR,635.0,11,,23,22,10,22,45,2.0,9.0,28,2.0,5.0,1.0,2.0,1.0,5.0,10,0.75,1.25,22.22222222222222,0.16666666666666666,0.25,0.5555555555555556,0.43478260869565216,2.0,,,1.0,2.0,1.0,2.0,3.0,2.0,1.0,,2.0,2.0,1.0,6.0,,,,1.0,,1.0,1.0,0.5,0.5,0.7,0.4,,,,,,,0.4,0.5,0.5,1.0,1.0,0.5,0.5804400000000001,26.65,2.0,3.0,,1.0,2.0,3.0,,1.0,,2.0,,1.0,1.0,,1.0,,,2.0,2.0,0.5,0.5,0.6666666666666666,,,,,0.5,0.16666666666666666,,,0.5,0.6,0.6666666666666666,0.6666666666666666,0.5,1.0,,,0.6688,,1.3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,0.52365,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629052,1610612761,Oshae Brissett,Oshae Brissett,1629052,TOR,635.0,11,,23,22,10,22,45,,,28,,,,,,,10,,,7.4074074074074066,,,,0.43478260869565216,2.0,,1.0,,,,1.0,,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,0.51885,23.9,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.51885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,417.0,7,,16,14,4,14,30,,3.0,19,,,1.0,,,,4,0.75,,11.76470588235294,,,,0.25,1.0,,,1.0,2.0,1.0,2.0,,2.0,1.0,,1.0,2.0,,5.0,,,,,,,,0.5,0.5,0.75,1.0,,,,,,,1.0,0.5,0.5,,1.0,0.5,0.519,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,0.52185,,1.0,1.0,,,,,,,,3.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629608,1610612761,Dewan Hernandez,Dewan Hernandez,1629608,TOR,101.0,2,-2.0,3,3,2,3,6,2.0,2.0,4,,,1.0,2.0,1.0,,2,0.25,,66.66666666666667,0.25,0.25,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5355333333333333,,,3.0,,1.0,,3.0,,1.0,2.0,,2.0,,1.0,2.0,3.0,,,,2.0,,,,,,0.5,0.5,,0.3333333333333333,0.5,0.5,,1.0,,,,1.0,,,0.632,1.0,1.9000000000000001,,,,,,,,,,,,0.6452,,,,1.0,,,,0.3333333333333333,1.0,,,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,8865.0,148,10.0,319,316,128,149,635,7.0,58.0,316,2.0,26.0,9.0,14.0,6.0,26.0,125,0.4461538461538462,0.5,21.40921409214092,0.09523809523809523,0.15384615384615385,0.4482758620689655,0.4012539184952978,43.0,,8.0,7.0,16.0,7.0,24.0,9.0,15.0,7.0,1.0,11.0,20.0,9.0,51.0,7.0,1.0,14.0,4.0,3.0,4.0,0.42857142857142855,0.2916666666666667,0.30434782608695654,0.4322033898305085,0.4067796610169492,0.041666666666666664,0.0625,0.13559322033898305,,,,0.2711864406779661,0.4375,0.4666666666666667,0.42857142857142855,0.7627118644067796,0.4666666666666667,0.5287379310344827,26.466666666666665,12.0,21.0,2.0,3.0,15.0,35.0,4.0,7.0,8.0,4.0,4.0,15.0,30.0,7.0,37.0,6.0,2.0,7.0,16.0,0.13333333333333333,0.16666666666666666,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.05,0.189873417721519,0.1746987951807229,0.032679738562091505,0.022222222222222223,0.23636363636363636,0.3559322033898305,0.5714285714285714,0.6666666666666666,0.16666666666666666,0.25,0.6666666666666666,0.5,0.49503636363636355,0.13793103448275862,5.748571428571429,2.0,4.0,2.0,6.0,26.0,2.0,,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5565565217391304,2.0,9.0,8.0,14.0,4.0,4.0,1.0,0.16091954022988506,0.1111111111111111,0.08333333333333333,12.0,13.0,,18.0,2.0,2.0,0.06451612903225806,0.5416666666666666,False,7.0,2.0,9.0,1.0,5.0,2.0,3.0,5.0,9.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,7.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.5,0.11428571428571428,0.14285714285714285,0.1111111111111111,0.5,0.07692307692307693,0.16666666666666666,0.0136986301369863,0.10526315789473684,0.0625,0.043478260869565216,0.13953488372093023,0.23076923076923078,0.08333333333333333,0.75,0.15254237288135594,0.2222222222222222,0.25,0.0847457627118644,0.2,0.2,0.16666666666666666,0.25,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626178,1610612761,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,TOR,67314.0,1122,79.0,2310,2332,609,745,4642,105.0,418.0,2495,31.0,101.0,130.0,143.0,69.0,101.0,603,0.5318066157760815,0.5489130434782609,16.87196715192236,0.1801566579634465,0.19166666666666668,0.24162679425837322,0.2636363636363636,300.0,,14.0,3.0,9.0,3.0,23.0,9.0,8.0,3.0,,65.0,106.0,55.0,277.0,29.0,7.0,59.0,21.0,17.0,23.0,1.0,0.13043478260869565,0.13636363636363635,0.4756838905775076,0.06990881458966565,,,0.0425531914893617,,,,0.02735562310030395,0.3333333333333333,0.3333333333333333,1.0,0.7963525835866262,0.375,0.5512814024390241,25.113043478260867,129.0,239.0,28.0,60.0,152.0,306.0,32.0,72.0,77.0,196.0,80.0,88.0,173.0,110.0,283.0,46.0,31.0,45.0,115.0,0.6447368421052632,0.784,0.49673202614379086,0.4444444444444444,0.43243243243243246,0.47530864197530864,0.1342281879194631,0.15714285714285714,0.14389799635701275,0.09553023663453111,0.15454545454545454,0.14666666666666667,0.7264437689969605,0.5397489539748954,0.5863636363636363,0.689922480620155,0.8108108108108109,0.4666666666666667,0.10714285714285714,0.5531719298245614,0.18421052631578946,3.275816993464053,2.0,3.0,2.0,8.0,108.0,10.0,4.0,0.25,0.49295774647887325,0.04225352112676056,0.6666666666666666,0.540181690140845,5.0,41.0,30.0,70.0,15.0,17.0,2.0,0.13011152416356878,0.17777777777777778,0.07042253521126761,,46.0,13.0,63.0,23.0,21.0,0.16083916083916083,0.647887323943662,False,29.0,20.0,57.0,3.0,10.0,1.0,1.0,2.0,32.0,54.0,1.0,27.0,8.0,29.0,1.0,15.0,30.0,9.0,17.0,13.0,1.0,3.0,10.0,5.0,14.0,15.0,10.0,,14.0,10.0,0.5079365079365079,0.08823529411764706,0.0794979079497908,0.14035087719298245,0.5084745762711864,0.21739130434782608,0.015873015873015872,0.05321100917431193,0.12574850299401197,0.08080808080808081,0.046875,0.0970464135021097,0.14691943127962084,0.1783783783783784,0.6086956521739131,0.17325227963525835,0.3508771929824561,0.40816326530612246,0.030395136778115502,0.3,0.3,0.013513513513513514,0.013513513513513514,0.6304347826086957,3.0,5.0,3.0,5.0,2.0,2.0,1.0,1.0,0.05515587529976019,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,88728.0,1479,148.0,3129,3128,934,890,6257,129.0,830.0,3335,46.0,242.0,116.0,153.0,59.0,235.0,921,0.6219879518072289,0.605,21.426500434908668,0.09752321981424149,0.15945945945945947,0.29156626506024097,0.2984979226589965,283.0,39.0,92.0,70.0,181.0,109.0,273.0,312.0,178.0,70.0,,36.0,91.0,25.0,218.0,39.0,5.0,77.0,19.0,11.0,21.0,0.9541284403669725,0.3992673992673993,0.40370370370370373,0.5861204013377926,0.45652173913043476,,,0.15384615384615385,0.42391304347826086,0.42391304347826086,1.0,0.30267558528428096,0.3867403314917127,0.3867403314917127,0.9285714285714286,0.8260869565217391,0.39325842696629215,0.5472032040472178,25.545421245421252,144.0,221.0,8.0,18.0,187.0,325.0,9.0,23.0,48.0,250.0,16.0,73.0,164.0,26.0,190.0,60.0,32.0,38.0,108.0,0.6684491978609626,0.6793478260869565,0.5753846153846154,0.391304347826087,0.45918367346938777,0.47,0.021505376344086023,0.0944372574385511,0.09955328653477984,0.018220042046250877,0.03125,0.09433962264150944,0.3695652173913043,0.6515837104072398,0.7164179104477612,0.7013888888888888,0.3673469387755102,0.4444444444444444,0.375,0.5428641025641027,0.05783132530120482,4.593846153846153,23.0,53.0,36.0,83.0,124.0,11.0,8.0,0.43373493975903615,0.5568181818181818,0.30113636363636365,0.4339622641509434,0.529178612716763,30.0,55.0,39.0,83.0,28.0,28.0,6.0,0.10453400503778337,0.10714285714285714,0.17045454545454544,15.0,59.0,3.0,93.0,11.0,14.0,0.04247104247104247,0.3352272727272727,False,31.0,29.0,73.0,14.0,31.0,12.0,14.0,26.0,44.0,6.0,3.0,34.0,8.0,10.0,,8.0,38.0,9.0,19.0,19.0,5.0,7.0,6.0,4.0,5.0,14.0,18.0,,11.0,12.0,0.4731182795698925,0.10461538461538461,0.09049773755656108,0.1917808219178082,0.4935064935064935,0.1111111111111111,,0.014641288433382138,0.01937984496124031,,0.024844720496894408,0.09510086455331412,0.11400651465798045,0.09465020576131687,0.5238095238095238,0.12207357859531773,0.3972602739726027,0.4915254237288136,0.051839464882943144,0.45161290322580644,0.45161290322580644,0.24489795918367346,0.2857142857142857,0.5254237288135594,8.0,4.0,,2.0,2.0,2.0,1.0,,0.011494252873563218,0.5517241379310345,0.5714285714285714,1.0,13.0,8.0,9.0,1.0,4.0,4.0,1.0,0.34615384615384615,0.08333333333333333,1.0,0.5714285714285714,1.0,0.43333333333333335,0.014492753623188406,,,,,
