EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,OffThreePtRebounds,SecondChanceTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,AtRimPctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,FTDefRebounds,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,DefFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,LongMidRangePctAssisted,on,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,3SecondViolations,Clear Path Fouls
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,379.0,6,5.0,10,12,3.0,8.0,2.0,22,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,0.3333333333333333,0.1428571428571428,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.53175,0.6715,0.5,3.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,4630.0,77,14.0,150,152,62.0,51.0,27.0,302,5.0,12.0,2.0,2.0,2.0,10.0,8.0,27.0,25.0,139.0,2.0,7.0,11.0,6.0,10.0,8.0,12.0,3.0,28.0,4.0,6.0,11.0,1.0,9.0,60.0,,0.375,0.4285714285714285,0.2962962962962963,0.2857142857142857,0.2567567567567567,0.3181818181818182,0.3,0.3846153846153846,24.431818181818183,0.0833333333333333,0.0666666666666666,0.1025641025641025,0.3243243243243243,0.4166666666666667,0.4166666666666667,0.4,0.2702702702702703,0.2,0.2222222222222222,0.1818181818181818,1.0,0.5945945945945946,0.5342702702702702,0.4908818181818182,0.44,6.985185185185185,0.4133333333333333,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,9.0,1.0,3.0,1.0,10.0,6.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,9.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,7.0,1.0,2.0,1.0,1.0,0.1,0.25,0.1,0.25,0.2,0.2,0.2702702702702703,0.1,0.037037037037037,0.1,0.1111111111111111,0.6666666666666666,0.2,0.0476190476190476,0.0816326530612244,0.0493827160493827,0.0833333333333333,0.1176470588235294,0.0434782608695652,0.0769230769230769,0.1153846153846153,0.5,0.1351351351351351,0.2,0.2,0.027027027027027,1.0,1.0,1.0,0.2432432432432432,0.6,0.3333333333333333,0.2,0.0909090909090909,1.0,0.2727272727272727,0.55615,0.0512820512820512,0.0689655172413793,0.08,25.469999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,3242.0,54,6.0,103,104,36.0,28.0,21.0,207,3.0,6.0,,1.0,5.0,9.0,8.0,15.0,34.0,107.0,3.0,6.0,13.0,10.0,6.0,6.0,8.0,1.0,18.0,1.0,7.0,9.0,4.0,13.0,36.0,,0.625,0.625,0.5333333333333333,0.5,0.5740740740740741,0.5,0.6071428571428571,0.5416666666666666,23.62204724409449,0.0357142857142857,0.1206896551724138,0.0476190476190476,0.2222222222222222,0.5,0.6,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0833333333333333,,0.6666666666666666,0.4980711538461538,0.4252772727272727,0.3823529411764705,6.153333333333333,0.3495145631067961,,,,,,3.0,,1.0,9.0,2.0,5.0,5.0,12.0,3.0,1.0,1.0,3.0,5.0,2.0,6.0,1.0,9.0,,8.0,1.0,,2.0,2.0,,5.0,,1.0,,6.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,3.0,,2.0,,0.6,0.4166666666666667,0.3333333333333333,0.4545454545454545,1.0,0.625,0.625,0.4444444444444444,,0.0666666666666666,,,0.5,,0.2,0.03125,0.0327868852459016,,,0.25,,,0.6,,,,0.1111111111111111,,,,0.3333333333333333,,,0.5,0.0833333333333333,,0.4166666666666667,0.497675,0.0714285714285714,0.125,0.1470588235294117,28.15833333333333,1.0,5.0,1.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.1666666666666666,0.0344827586206896,0.25,0.0434782608695652,0.2857142857142857,0.5555555555555556,0.5555555555555556,0.6,0.25,0.5,1.0,0.4,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,2800.0,47,4.0,86,86,27.0,6.0,21.0,172,5.0,7.0,1.0,1.0,1.0,3.0,6.0,10.0,15.0,81.0,2.0,4.0,5.0,12.0,,1.0,2.0,1.0,5.0,5.0,8.0,18.0,4.0,5.0,27.0,,1.0,1.0,0.6,0.5,0.6,0.5,0.5357142857142857,0.5,13.761467889908255,0.217391304347826,0.1568627450980392,0.2352941176470588,0.7,0.7142857142857143,0.7142857142857143,1.0,0.3,0.3333333333333333,0.3333333333333333,0.25,1.0,0.7,0.59716,0.45345,0.3333333333333333,2.8600000000000003,0.313953488372093,3.0,5.0,,,,,,,,,,,,3.0,3.0,5.0,,8.0,,,1.0,,,,,,1.0,,1.0,,,8.0,,3.0,10.0,1.0,,,,,,,1.0,,1.0,,5.0,8.0,,4.0,,,,,,0.6,0.6,0.5,,,,,,,,0.1071428571428571,0.2352941176470588,0.1694915254237288,0.2,0.3333333333333333,0.1176470588235294,0.1428571428571428,0.25,1.0,,,,,,,,,1.0,0.6,,,,,0.6853333333333333,0.2857142857142857,0.2857142857142857,0.5333333333333333,,,,,,,,,,2.0,,1.0,,,,0.08,0.1428571428571428,0.0526315789473684,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,0.1666666666666666,0.1666666666666666,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,9573.0,160,22.0,306,310,128.0,105.0,52.0,616,6.0,13.0,2.0,6.0,7.0,18.0,13.0,36.0,48.0,307.0,5.0,13.0,13.0,16.0,10.0,4.0,10.0,1.0,26.0,11.0,26.0,35.0,18.0,13.0,126.0,2.0,0.6153846153846154,0.8,0.3611111111111111,0.3846153846153846,0.3867924528301887,0.25,0.4210526315789473,0.2954545454545454,17.63085399449036,0.1195652173913043,0.1479289940828402,0.125,0.2452830188679245,0.4615384615384615,0.5454545454545454,0.5,0.3396226415094339,0.3888888888888889,0.4117647058823529,0.3,0.3333333333333333,0.5660377358490566,0.48685,0.49573,0.2708333333333333,7.416666666666667,0.4183006535947712,3.0,6.0,,5.0,3.0,6.0,,3.0,11.0,,4.0,5.0,17.0,7.0,4.0,10.0,1.0,11.0,,7.0,3.0,15.0,6.0,11.0,4.0,,6.0,4.0,2.0,3.0,,5.0,,14.0,9.0,1.0,,,,3.0,,1.0,4.0,2.0,7.0,2.0,10.0,9.0,,3.0,2.0,1.0,0.2941176470588235,,0.2941176470588235,0.4,0.5,0.5,0.320754716981132,,0.1111111111111111,0.0555555555555555,,0.4285714285714285,,0.1818181818181818,0.0543478260869565,0.0529411764705882,0.0454545454545454,0.0571428571428571,0.1463414634146341,0.2608695652173913,0.032258064516129,0.7142857142857143,0.0943396226415094,,,0.1132075471698113,0.5,0.5,1.0,0.2075471698113207,0.5454545454545454,0.5,,0.15,,0.2,0.5059850000000001,0.0545454545454545,0.0789473684210526,0.2291666666666666,25.064705882352936,1.0,2.0,,,1.0,,,2.0,4.0,,6.0,1.0,1.0,0.1538461538461538,0.0512820512820512,0.0769230769230769,0.0483870967741935,0.1538461538461538,0.1818181818181818,0.1818181818181818,1.0,0.0909090909090909,,,,0.1818181818181818,,,3.0,3.0,3.0,,0.0625,0.1,,,1.0,1.0,3.0,2.0,4.0,1.0,2.0,0.2,0.3333333333333333,1.0,1.0,,,,,True,,,,,,,,,,,,,,,
1628407,1610612766,Dwayne Bacon,Dwayne Bacon,1628407,CHA,1506.0,25,8.0,49,51,24.0,25.0,7.0,100,2.0,6.0,1.0,2.0,2.0,2.0,4.0,9.0,18.0,48.0,3.0,5.0,9.0,2.0,6.0,1.0,1.0,,2.0,2.0,3.0,4.0,,9.0,24.0,,0.25,0.25,0.4444444444444444,0.6,0.5833333333333334,0.6428571428571429,0.6,0.6428571428571429,26.31578947368421,0.2,0.1428571428571428,0.2857142857142857,0.5,0.3333333333333333,0.4,,0.1666666666666666,1.0,1.0,0.2857142857142857,0.5,0.75,0.4930375,0.4989571428571429,0.5,5.055555555555555,0.4897959183673469,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,4.0,,1.0,,3.0,1.0,2.0,,6.0,,2.0,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,4.0,6.0,,3.0,,1.0,0.6666666666666666,0.5,0.6666666666666666,,,0.5,0.25,,0.1111111111111111,,,,,0.0909090909090909,0.0714285714285714,0.0384615384615384,0.1428571428571428,,,0.1666666666666666,0.2,0.5,0.0833333333333333,,,0.0833333333333333,1.0,1.0,1.0,0.1666666666666666,1.0,,,0.1428571428571428,1.0,0.1428571428571428,0.3747,0.2,0.25,0.1666666666666666,25.23333333333333,,1.0,,,,,,1.0,,,,,,0.1666666666666666,,,,,0.5,0.5,1.0,,,,,0.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,5155.0,86,31.0,167,168,68.0,60.0,26.0,335,3.0,8.0,1.0,4.0,,,3.0,8.0,15.0,159.0,1.0,4.0,2.0,,6.0,6.0,12.0,4.0,30.0,8.0,12.0,14.0,6.0,2.0,68.0,1.0,,,0.375,0.25,0.3333333333333333,0.125,0.3947368421052631,0.125,12.82051282051282,0.16,0.1379310344827586,0.1707317073170731,0.4444444444444444,0.375,0.4285714285714285,,,,,0.5,0.25,1.0,0.56835,0.5561875000000001,0.1333333333333333,1.8625000000000005,0.4071856287425149,,1.0,,,1.0,3.0,,1.0,7.0,1.0,3.0,2.0,10.0,3.0,,1.0,1.0,3.0,,4.0,,6.0,,7.0,1.0,,6.0,4.0,2.0,2.0,,1.0,,4.0,2.0,,4.0,3.0,1.0,4.0,2.0,4.0,2.0,,6.0,3.0,7.0,3.0,,2.0,,1.0,0.2,,0.2,,0.75,0.75,0.5555555555555556,,0.125,,,0.6666666666666666,,0.1081081081081081,0.0217391304347826,0.0229885057471264,,0.0555555555555555,0.0555555555555555,0.0833333333333333,,,,,,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3888888888888889,0.5,,0.5,0.125,,0.375,0.598,0.1052631578947368,0.2222222222222222,0.2,25.17,,1.0,1.0,,1.0,,,1.0,1.0,,3.0,1.0,1.0,0.125,0.024390243902439,,0.0303030303030303,0.2857142857142857,0.1428571428571428,0.1428571428571428,1.0,,1.0,1.0,,0.1428571428571428,,,2.0,2.0,2.0,1.0,,0.1111111111111111,0.5,,,,,1.0,,4.0,,,,,,1.0,,,,True,,,,,,,,,,,,,,,
1628984,1610612766,Devonte' Graham,Devonte' Graham,1628984,CHA,5229.0,87,-11.0,162,163,67.0,54.0,27.0,325,3.0,6.0,1.0,2.0,1.0,3.0,4.0,11.0,52.0,182.0,2.0,5.0,27.0,2.0,6.0,9.0,13.0,1.0,30.0,5.0,9.0,13.0,7.0,27.0,66.0,,0.25,0.3333333333333333,0.3636363636363636,0.4,0.5125,0.59375,0.5531914893617021,0.6428571428571429,26.94300518134715,0.1020408163265306,0.0909090909090909,0.1351351351351351,0.15,0.5,0.5,0.3333333333333333,0.075,0.3333333333333333,0.3333333333333333,0.125,0.5,0.875,0.5082166666666666,0.4805733333333333,0.5192307692307693,7.418181818181819,0.4135802469135802,1.0,1.0,,2.0,2.0,4.0,,,25.0,1.0,11.0,11.0,29.0,11.0,1.0,2.0,1.0,3.0,5.0,11.0,8.0,15.0,2.0,25.0,1.0,1.0,4.0,3.0,1.0,8.0,,3.0,,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,,5.0,1.0,12.0,14.0,,4.0,3.0,0.4545454545454545,0.3793103448275862,0.4545454545454545,0.3793103448275862,0.5,0.3333333333333333,0.375,0.725,0.0344827586206896,0.0909090909090909,,0.04,0.4,,0.0769230769230769,0.0652173913043478,0.043010752688172,0.0909090909090909,0.0476190476190476,,0.2,0.1304347826086956,,0.05,,,0.1,0.5,0.5,1.0,0.625,0.3333333333333333,1.0,0.3333333333333333,,,0.6875,0.4676,0.0909090909090909,0.2666666666666666,0.0576923076923076,26.293103448275865,,9.0,,5.0,,18.0,,9.0,1.0,1.0,2.0,,,,0.0212765957446808,,,0.1666666666666666,0.36,0.375,0.3333333333333333,,,,0.4545454545454545,0.36,1.0,,2.0,1.0,2.0,2.0,0.1,,1.0,,,1.0,1.0,,,,3.0,0.5,1.0,,,,1.0,1.0,,True,,,,,,,,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,4698.0,78,-17.0,149,156,70.0,69.0,27.0,305,3.0,6.0,2.0,5.0,1.0,6.0,4.0,12.0,31.0,165.0,2.0,8.0,23.0,2.0,6.0,2.0,4.0,,10.0,8.0,13.0,15.0,8.0,22.0,68.0,,0.25,0.3333333333333333,0.3333333333333333,0.25,0.4482758620689655,0.6333333333333333,0.484375,0.6764705882352942,20.11173184357542,0.1702127659574468,0.1511627906976744,0.1081081081081081,0.2068965517241379,0.5,0.5,0.3333333333333333,0.2068965517241379,0.1666666666666666,0.25,0.3333333333333333,0.4,0.7931034482758621,0.5278568965517242,0.53044,0.7419354838709677,4.266666666666667,0.4697986577181208,1.0,1.0,,,3.0,7.0,2.0,3.0,10.0,1.0,4.0,6.0,17.0,5.0,1.0,1.0,3.0,5.0,5.0,7.0,4.0,18.0,2.0,10.0,2.0,,2.0,,2.0,2.0,,,,5.0,2.0,,2.0,,2.0,3.0,,3.0,1.0,,4.0,,6.0,8.0,,3.0,2.0,1.0,0.3529411764705882,0.7142857142857143,0.3529411764705882,1.0,0.625,0.625,0.5862068965517241,,0.1666666666666666,0.3333333333333333,,0.75,,0.1282051282051282,,0.0229885057471264,,,0.0476190476190476,0.1538461538461538,,,,,,0.2413793103448276,0.4285714285714285,0.4285714285714285,1.0,0.3448275862068966,0.25,1.0,0.25,0.2,0.6666666666666666,0.2666666666666666,,0.1,0.2307692307692307,0.1612903225806451,24.81176470588236,2.0,3.0,,3.0,1.0,,,3.0,2.0,1.0,2.0,2.0,0.3333333333333333,,0.0425531914893617,,0.054054054054054,0.4,0.3,0.3,1.0,0.5,,,0.75,0.3,,1.0,4.0,3.0,4.0,4.0,,0.4,1.0,,1.0,,,1.0,,,1.0,,,0.5,1.0,,,1.0,,True,,,,,,,,,,,,,,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,4299.0,72,,139,140,72.0,66.0,19.0,279,14.0,17.0,7.0,8.0,2.0,3.0,16.0,20.0,47.0,154.0,8.0,9.0,17.0,20.0,12.0,2.0,3.0,,7.0,13.0,20.0,27.0,7.0,17.0,71.0,2.0,0.625,0.8333333333333334,0.8,0.8888888888888888,0.6785714285714286,0.5714285714285714,0.7580645161290323,0.6071428571428571,20.625,0.2954545454545454,0.2597402597402597,0.2432432432432432,0.6071428571428571,0.8235294117647058,0.875,0.6428571428571429,0.1071428571428571,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.875,0.8928571428571429,0.5768642857142857,0.5800000000000001,0.3617021276595745,2.2,0.5179856115107914,4.0,5.0,,,,1.0,,1.0,7.0,1.0,4.0,2.0,8.0,9.0,4.0,5.0,1.0,12.0,,5.0,1.0,6.0,8.0,7.0,1.0,,1.0,1.0,,2.0,,5.0,,7.0,7.0,1.0,3.0,1.0,2.0,1.0,,1.0,1.0,,2.0,2.0,9.0,10.0,,7.0,,1.0,0.25,,0.25,0.8,0.9166666666666666,1.0,0.2857142857142857,,0.05,,,0.5,,0.2121212121212121,0.1470588235294117,0.1029411764705882,0.0555555555555555,0.2666666666666666,0.2941176470588235,0.2,0.125,0.5,,,,0.0357142857142857,,,,0.25,0.8333333333333334,0.8,0.1666666666666666,0.0714285714285714,,0.2857142857142857,0.5675000000000001,0.2258064516129032,0.3043478260869565,0.2553191489361702,24.9875,,2.0,1.0,,1.0,,,2.0,2.0,1.0,3.0,4.0,1.0,0.0588235294117647,0.0588235294117647,,0.0714285714285714,,0.2857142857142857,0.2857142857142857,1.0,,1.0,1.0,,0.2857142857142857,1.0,1.0,2.0,1.0,2.0,,,0.5714285714285714,,,,,,,1.0,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,
