EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,Arc3Assists,OffTwoPtRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,LongMidRangeFGM,SecondChanceArc3FGM,PtsUnassisted3s,ShortMidRangeAssists,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeAssists,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,HeaveAttempts,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,OffCorner3ReboundPct,LongMidRangePctAssisted,on,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,Clear Path Fouls,3SecondViolations
1626187,1610612745,Michael Frazier,Michael Frazier,1626187,HOU,3780.0,63,-36,143,145,55.0,95,9.0,288,1.0,2.0,1.0,1.0,3.0,8.0,3.0,1.0,2.0,1.0,11.0,3.0,8.0,159,1.0,3.0,2.0,2.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,1.0,1.0,2.0,55.0,3.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.5,0.19230769230769232,0.26666666666666666,0.2,0.8461538461538461,0.09090909090909091,0.5,0.5,0.125,12.418300653594772,0.05,0.1111111111111111,0.02040816326530612,0.08928571428571429,0.014925373134328358,0.023809523809523808,0.125,0.11538461538461539,0.1,0.15384615384615385,0.5,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.6153846153846154,0.25,0.75,1.0,0.5331730769230769,0.45940000000000003,0.07142857142857142,0.3333333333333333,0.25,1.9,25.654545454545453,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,4462.0,74,-33,163,160,53.0,73,13.0,323,3.0,8.0,1.0,1.0,1.0,7.0,3.0,5.0,17.0,3.0,8.0,2.0,21.0,189,3.0,3.0,,5.0,10.0,9.0,7.0,2.0,,1.0,3.0,1.0,7.0,1.0,4.0,4.0,9.0,1.0,10.0,1.0,,,3.0,1.0,6.0,2.0,3.0,6.0,,3.0,5.0,3.0,,5.0,53.0,,,1.0,1.0,1.0,0.375,0.375,0.29411764705882354,0.38,0.3888888888888889,0.4166666666666667,0.32,,0.11764705882352941,0.25,,18.75,0.12121212121212122,0.08888888888888889,0.020833333333333332,0.10256410256410256,0.012658227848101266,0.023255813953488372,0.13333333333333333,0.11764705882352941,,0.32,0.375,0.5,1.0,0.04,1.0,1.0,1.0,0.28,0.16666666666666666,0.5,0.64,0.5127260000000001,0.5098833333333334,0.1111111111111111,0.15789473684210525,0.23809523809523808,6.135294117647059,26.349999999999998,0.32515337423312884,1.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.5,0.4166666666666667,1.5,0.5,0.25,0.07692307692307693,0.2,0.32,0.25,0.25,1.0,0.04,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.5412,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628392,1610612745,Isaiah Hartenstein,Isaiah Hartenstein,1628392,HOU,6442.0,107,11,230,224,81.0,113,21.0,454,18.0,20.0,9.0,,1.0,3.0,1.0,19.0,23.0,,4.0,11.0,49.0,242,9.0,1.0,7.0,25.0,32.0,,3.0,,,5.0,12.0,2.0,29.0,3.0,12.0,8.0,22.0,8.0,30.0,3.0,,,5.0,1.0,7.0,2.0,8.0,12.0,1.0,12.0,13.0,6.0,2.0,25.0,81.0,,2.0,0.8421052631578947,1.0,,,,0.8260869565217391,0.7037037037037037,0.765625,0.8928571428571429,0.14814814814814814,,,,,15.476190476190476,0.14545454545454545,0.1875,0.046875,0.16806722689075632,0.08,0.05263157894736842,0.19047619047619047,0.1836734693877551,0.2,0.7407407407407407,0.9,0.9,0.8333333333333334,0.037037037037037035,,,,0.1111111111111111,0.9,0.1,0.8888888888888888,0.5896907407407407,0.6188749999999998,0.2,0.23076923076923078,0.5102040816326531,2.426086956521739,25.125,0.3521739130434783,9.0,1.0,2.0,1.0,,,,,,1.0,10.0,9.0,,,7.0,7.0,2.0,3.0,2.0,2.0,2.0,3.0,,,1.0,0.6,0.9,0.7142857142857143,0.2857142857142857,0.2222222222222222,0.16666666666666666,,0.07407407407407407,0.5,0.5,1.0,0.037037037037037035,,,,,,,1.0,,,0.5542875,0.20408163265306123,3.0,4.0,1.0,3.0,4.0,4.0,6.0,6.0,3.0,5.0,1.0,2.0,5.0,4.0,1.0,5.0,2.0,1.0,1.0,0.75,0.1388888888888889,0.07692307692307693,0.15789473684210525,0.25,0.4,0.8,0.75,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629598,1610612745,Chris Clemons,Chris Clemons,1629598,HOU,17431.0,291,-62,634,625,206.0,266,57.0,1259,15.0,26.0,7.0,1.0,2.0,105.0,34.0,20.0,35.0,37.0,107.0,10.0,161.0,698,9.0,34.0,5.0,58.0,12.0,63.0,105.0,3.0,1.0,10.0,27.0,2.0,64.0,3.0,12.0,14.0,26.0,4.0,30.0,9.0,2.0,3.0,9.0,1.0,19.0,8.0,14.0,26.0,,21.0,11.0,2.0,3.0,58.0,206.0,,3.0,0.3,0.3157894736842105,0.5675675675675675,0.34579439252336447,0.34579439252336447,0.5714285714285714,0.5316901408450704,0.54421768707483,0.6304347826086957,0.7535211267605634,0.009345794392523364,0.08571428571428572,0.11538461538461539,0.009523809523809525,23.850574712643677,0.10294117647058823,0.07317073170731707,0.014492753623188406,0.08666666666666667,0.01282051282051282,0.016574585635359115,0.1320754716981132,0.05217391304347826,0.12244897959183673,0.18309859154929578,0.5769230769230769,0.6521739130434783,0.4,0.014084507042253521,0.5,0.5,1.0,0.7394366197183099,0.16279069767441862,0.7906976744186046,0.9366197183098591,0.5301475352112677,0.5098279069767443,0.013888888888888888,0.05405405405405406,0.36024844720496896,4.422857142857144,27.063551401869155,0.3249211356466877,6.0,3.0,5.0,4.0,,,36.0,13.0,4.0,7.0,14.0,7.0,13.0,36.0,17.0,16.0,,7.0,10.0,8.0,1.0,,0.5714285714285714,0.38235294117647056,0.7777777777777778,0.875,0.6162790697674418,0.875,0.5263157894736842,,0.03636363636363636,0.17857142857142858,0.035211267605633804,0.6,0.6,,0.028169014084507043,0.34285714285714286,0.34615384615384615,0.5555555555555556,,,,0.8571428571428571,0.38235294117647056,0.34285714285714286,0.5905499999999999,0.08695652173913043,1.0,1.0,7.0,1.0,1.0,,28.0,2.0,8.0,1.0,1.0,1.0,6.0,2.0,4.0,6.0,3.0,,,1.0,0.009523809523809525,,0.023809523809523808,,0.5,0.125,1.0,0.875,2.0,4.0,48.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,0.025,0.5,0.5,0.5714285714285714,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629739,1610612745,William Howard,William Howard,1629739,HOU,796.0,13,-16,29,30,7.0,21,2.0,59,,,,,1.0,3.0,,,,,4.0,,,34,,,,,,,3.0,,,1.0,1.0,,3.0,,,1.0,2.0,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,7.0,,,,,,,,,,,,1.0,,,,,15.625,0.25,,,0.14285714285714285,,,,,,,,,,0.25,,,,0.75,,,1.0,0.48960000000000004,,,,,,25.375,0.2413793103448276,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200757,1610612745,Thabo Sefolosha,Thabo Sefolosha,200757,HOU,5128.0,85,18,179,181,49.0,84,19.0,360,3.0,3.0,,3.0,6.0,3.0,,3.0,7.0,3.0,9.0,,15.0,183,4.0,2.0,,3.0,4.0,9.0,3.0,,,3.0,4.0,,11.0,1.0,3.0,8.0,14.0,3.0,17.0,4.0,1.0,,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,,,,3.0,49.0,1.0,,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.46875,0.46875,0.25,0.5625,,,,,8.955223880597016,0.16326530612244897,0.07142857142857142,0.016666666666666666,0.12087912087912088,0.03333333333333333,0.02,0.0625,0.06451612903225806,0.09090909090909091,0.1875,1.0,1.0,0.6666666666666666,0.375,0.5,0.5,1.0,0.1875,,,0.75,0.5408281249999999,0.44316666666666665,,,0.2,6.7,23.744444444444444,0.2737430167597765,,,3.0,1.0,,,,,,,2.0,,1.0,,1.0,1.0,3.0,3.0,1.0,1.0,,,,0.5,,1.0,0.25,1.0,0.5,0.5,0.20833333333333334,0.2222222222222222,0.1875,,,,0.0625,,,,,,,,,,0.7252,0.13333333333333333,1.0,1.0,,1.0,1.0,,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,,2.0,2.0,,,1.0,0.06666666666666667,0.1,0.07142857142857142,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,0.1,,,,,1.0,2.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,True,,,,,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,11065.0,184,-38,408,395,134.0,173,35.0,803,14.0,24.0,8.0,1.0,6.0,29.0,10.0,17.0,40.0,8.0,35.0,13.0,71.0,436,14.0,11.0,4.0,19.0,8.0,12.0,29.0,5.0,,11.0,22.0,4.0,55.0,4.0,11.0,8.0,19.0,5.0,24.0,5.0,2.0,2.0,4.0,1.0,7.0,1.0,6.0,14.0,,14.0,15.0,7.0,1.0,19.0,134.0,1.0,1.0,0.23529411764705882,0.23529411764705882,0.5,0.22857142857142856,0.22857142857142856,0.425,0.38666666666666666,0.4329268292682927,0.35185185185185186,0.4666666666666667,,0.125,0.125,,19.910514541387027,0.0975609756097561,0.1111111111111111,0.029850746268656716,0.10497237569060773,0.024271844660194174,0.03418803418803419,0.12121212121212122,0.10144927536231885,0.13333333333333333,0.32,0.5833333333333334,0.6666666666666666,0.2857142857142857,0.08,0.16666666666666666,0.16666666666666666,1.0,0.38666666666666666,0.32,0.4,0.7866666666666666,0.5364546666666666,0.5116320000000001,0.08641975308641975,0.15217391304347827,0.2676056338028169,4.487499999999999,25.48,0.3284313725490196,6.0,2.0,14.0,2.0,,,7.0,1.0,1.0,1.0,12.0,6.0,1.0,7.0,11.0,8.0,,3.0,3.0,3.0,1.0,1.0,1.0,0.09090909090909091,0.42857142857142855,0.9,0.3,0.8571428571428571,0.42857142857142855,,0.06666666666666667,0.10526315789473684,0.18666666666666668,0.14285714285714285,0.16666666666666666,,0.02666666666666667,0.2413793103448276,0.2413793103448276,0.42857142857142855,,,,0.75,0.1,0.2413793103448276,0.5232,0.16901408450704225,2.0,3.0,1.0,3.0,4.0,3.0,26.0,,7.0,1.0,,,3.0,2.0,1.0,3.0,2.0,,,0.75,0.013888888888888888,0.02857142857142857,,,0.6666666666666666,0.6,0.6666666666666666,0.2,1.0,1.0,12.0,2.0,1.0,,,,,1.0,,0.022222222222222223,0.5,0.5,1.0,,,1.0,0.04,,1.0,0.14285714285714285,0.5,,,,,,,,,,,,,True,,,,,,,
203463,1610612745,Ben McLemore,Ben McLemore,203463,HOU,7606.0,127,-13,281,267,102.0,113,24.0,548,5.0,6.0,3.0,,7.0,29.0,8.0,6.0,8.0,11.0,36.0,11.0,56.0,323,3.0,9.0,2.0,12.0,8.0,33.0,29.0,1.0,1.0,2.0,4.0,1.0,10.0,1.0,11.0,5.0,17.0,2.0,19.0,3.0,1.0,,3.0,1.0,5.0,3.0,6.0,16.0,4.0,8.0,15.0,5.0,1.0,12.0,102.0,3.0,1.0,0.6666666666666666,0.8,1.0,0.3055555555555556,0.3055555555555556,0.75,0.5113636363636364,0.5490196078431373,0.46153846153846156,0.8181818181818182,0.027777777777777776,0.125,,0.034482758620689655,18.241042345276874,0.0847457627118644,0.15714285714285714,0.011627906976744186,0.12403100775193798,0.016129032258064516,0.013157894736842105,0.043478260869565216,0.17391304347826086,0.125,0.13636363636363635,0.8333333333333334,0.8333333333333334,0.8,0.1590909090909091,,,,0.6590909090909091,0.25,0.6666666666666666,0.9545454545454546,0.5396375,0.5314291666666667,0.12,0.38461538461538464,0.21428571428571427,2.0875000000000004,25.55833333333333,0.36298932384341637,2.0,1.0,2.0,,,,11.0,2.0,3.0,5.0,11.0,2.0,2.0,11.0,2.0,2.0,1.0,2.0,2.0,2.0,,,0.6,0.2222222222222222,0.6666666666666666,0.9166666666666666,0.4166666666666667,0.9166666666666666,0.4,0.1,0.11538461538461539,0.1,0.045454545454545456,0.5,1.0,,,0.3793103448275862,0.39285714285714285,1.0,,,,0.6666666666666666,0.25,0.3793103448275862,0.4925,0.19642857142857142,1.0,1.0,5.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.02631578947368421,0.05,,,,0.16666666666666666,1.0,0.8333333333333334,,3.0,,,,,,,,,,,,,0.6,1.0,,1.0,0.08333333333333333,,,0.5,,2.0,1.0,0.02702702702702703,,,,,,,,,,True,,,,,,,
201566,1610612745,Russell Westbrook,Russell Westbrook,201566,HOU,3135.0,52,-33,116,113,45.0,45,13.0,229,8.0,12.0,6.0,,1.0,6.0,2.0,13.0,27.0,3.0,7.0,5.0,40.0,143,11.0,3.0,2.0,19.0,2.0,3.0,4.0,4.0,,4.0,13.0,,30.0,1.0,3.0,3.0,9.0,1.0,10.0,1.0,,,4.0,1.0,8.0,3.0,2.0,5.0,,6.0,6.0,3.0,,19.0,45.0,,,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.48148148148148145,0.5147058823529411,0.5405405405405406,0.6333333333333333,0.20588235294117646,,0.14814814814814814,0.25,,35.15625,0.1,0.12,0.027777777777777776,0.10909090909090909,0.01639344262295082,0.034482758620689655,0.14285714285714285,0.15789473684210525,,0.35294117647058826,0.6666666666666666,0.8888888888888888,0.125,0.029411764705882353,,,,0.17647058823529413,0.42857142857142855,0.14285714285714285,0.5588235294117647,0.5249984848484848,0.554376923076923,0.08108108108108109,0.1,0.475,8.474074074074075,28.0,0.3879310344827586,6.0,2.0,8.0,7.0,,1.0,3.0,1.0,1.0,2.0,3.0,7.0,1.0,2.0,9.0,6.0,3.0,1.0,4.0,3.0,1.0,,0.5,0.3333333333333333,0.6363636363636364,0.375,0.6071428571428571,0.375,0.5,0.6,0.0625,0.14285714285714285,0.23529411764705882,0.25,0.2857142857142857,,0.20588235294117646,0.5,0.5,0.3333333333333333,0.25,,,1.0,0.5,0.5,0.5288833333333333,0.075,,1.0,1.0,,2.0,,24.0,,4.0,,1.0,,,,,1.0,,,,,,,,,,0.25,,0.25,3.0,1.0,6.0,3.0,,1.0,,1.0,,,,,0.42857142857142855,0.42857142857142855,1.0,,,1.0,0.07142857142857142,,,0.125,,1.0,,,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,822.0,14,-5,30,29,19.0,14,1.0,59,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,32,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,2.0,19.0,,,1.0,1.0,,,,1.0,0.5,0.6666666666666666,0.5,0.5,,,,,9.67741935483871,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,0.5,0.5,1.0,0.6097,0.6097,0.3333333333333333,0.5,0.5,0.9,25.8,0.6333333333333333,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
