EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChancePointsPct,LongMidRangeAssists,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3SecondViolations,Arc3PctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends
1626162,1610612756,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHX,282.0,5,-4,10,10,3.0,20,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,14,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.25,0.25,0.25,0.6666666666666666,1.0,30.769230769230766,0.5,0.3333333333333333,0.5,0.5,0.25,1.0,1.0,0.25,0.25,0.45385,0.3895,10.733333333333334,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,82.0,1,-1,3,3,2.0,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627767,1610612756,Cheick Diallo,Cheick Diallo,1627767,PHX,636.0,11,-14,22,23,3.0,45,,1.0,1.0,,4.0,6.0,,8.0,34,,,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,28.0,,,,,0.16666666666666666,1.0,1.0,,0.8333333333333334,0.51835,,4.483333333333333,,12.0,13.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.8333333333333334,0.6,0.75,1.0,1.0,1.0,1.0,0.4221,0.25,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629059,1610612756,Elie Okobo,Elie Okobo,1629059,PHX,737.0,12,-11,23,25,4.0,48,,,,,,,,,29,,,,,1.0,2.0,2.0,,,,,,,,,,3.7037037037037033,0.1111111111111111,0.18181818181818182,0.14285714285714285,,,,,,,,,,,18.0,19.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,18.0,,,,,,,1.0,,,,,,,,,,,0.782608695652174,2.0,2.0,2.0,4.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629745,1610612756,Tariq Owens,Tariq Owens,1629745,PHX,924.0,15,-16,31,33,4.0,64,,,1.0,1.0,1.0,3.0,2.0,4.0,42,2.0,2.0,1.0,,1.0,1.0,3.0,,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.4,,,17.142857142857142,0.09090909090909091,0.07142857142857142,0.1111111111111111,,0.2,,,0.2,0.8,0.45915999999999996,0.42945,7.7,24.75,21.0,23.0,1.0,2.0,,,,,2.0,,,,,,,,,,2.0,21.0,,,,,0.3333333333333333,,,,0.4,0.5,0.5,,,,,0.5158499999999999,0.5,0.6774193548387096,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.18181818181818182,0.10526315789473684,0.25,0.3333333333333333,0.2,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628975,1610612756,Jevon Carter,Jevon Carter,1628975,PHX,488.0,8,-5,16,17,2.0,33,,,,,1.0,1.0,,2.0,19,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,5.555555555555555,,0.1,,,,,,,1.0,0.3925,,3.5,,9.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,9.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.3925,1.0,0.5625,1.0,1.0,1.0,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204020,1610612756,Tyler Johnson,Tyler Johnson,204020,PHX,115.0,2,-3,5,4,,9,,,1.0,,,1.0,,,9,,,,,,,,,,,,,,,,,20.0,,,,,1.0,,,,,0.4353,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629607,1610612756,Jared Harper,Jared Harper,1629607,PHX,354.0,6,-10,12,13,,25,2.0,,,1.0,1.0,2.0,1.0,2.0,20,,2.0,1.0,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,25.0,,,,0.6666666666666666,,,,0.3333333333333333,0.3333333333333333,0.43274999999999997,,6.25,27.4,12.0,13.0,,,,,1.0,2.0,2.0,,,,,,,,,,2.0,12.0,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.43274999999999997,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,0.5,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629665,1610612756,Jalen Lecque,Jalen Lecque,1629665,PHX,642.0,11,-12,21,23,1.0,44,1.0,,1.0,2.0,3.0,4.0,2.0,8.0,28,,4.0,2.0,,,,,,,2.0,0.75,0.5,0.5714285714285714,0.3333333333333333,,,36.36363636363637,,,,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,0.6666666666666666,0.5312166666666666,,7.800000000000001,26.95,21.0,23.0,2.0,2.0,2.0,2.0,3.0,4.0,8.0,2.0,,,1.0,1.0,,,,,8.0,21.0,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5714285714285714,,,,0.3333333333333333,1.0,1.0,0.5,,0.3333333333333333,1.0,0.5312166666666666,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629660,1610612756,Ty Jerome,Ty Jerome,1629660,PHX,288.0,5,-2,9,10,1.0,19,,,,2.0,,1.0,2.0,,8,,,2.0,,2.0,2.0,2.0,,,,,,,0.6666666666666666,,,30.0,0.25,0.2222222222222222,0.2857142857142857,,,,,0.6666666666666666,1.0,0.46831666666666666,,3.5,27.8,9.0,10.0,,1.0,,1.0,,1.0,,,,,,,,,,,,9.0,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,0.46831666666666666,,1.0,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
