EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,on,3SecondViolations,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,Clear Path Fouls
1627780,1610612764,Gary Payton II,Gary Payton II,1627780,WAS,6439.0,107,-8,229,231,93,98,32.0,460,8.0,13.0,2.0,5.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,8.0,16.0,3.0,10.0,3.0,28.0,255,2.0,5.0,1.0,4.0,3.0,7.0,1.0,2.0,8.0,8.0,8.0,9.0,5.0,2.0,1.0,13.0,5.0,18.0,2.0,3.0,6.0,3.0,4.0,41.0,2.0,5.0,1.0,8.0,6.0,14.0,8.0,22,3.0,12.0,7.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,4.0,5.0,11.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,8.0,93,1.0,0.5,0.5,1.0,0.3,0.3,0.5,0.4,0.42857142857142855,0.4807692307692308,0.3333333333333333,0.375,0.5,0.3333333333333333,0.4444444444444444,0.38461538461538464,0.0625,0.07692307692307693,12.686567164179104,0.3333333333333333,0.1,0.13636363636363635,0.06329113924050633,0.18181818181818182,0.0625,0.1590909090909091,0.06306306306306306,0.15,0.02564102564102564,0.05,0.043478260869565216,0.1111111111111111,0.26666666666666666,0.05263157894736842,0.1,0.22857142857142856,0.21428571428571427,0.75,0.5,0.6153846153846154,0.6666666666666666,0.5,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.2,0.2,1.0,0.19230769230769232,0.4,0.4,1.0,0.8333333333333334,0.4,1.0,0.16666666666666666,0.5,0.75,0.125,0.8846153846153846,0.4,0.558778846153846,0.59392,0.5633875,0.037037037037037035,0.058823529411764705,0.14285714285714285,0.2857142857142857,2.7875,24.990000000000002,0.40611353711790393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628394,1610612764,Anzejs Pasecniks,Anzejs Pasecniks,1628394,WAS,26213.0,437,-4,916,931,323,346,114.0,1847,43.0,59.0,16.0,28.0,18.0,24.0,45.0,9.0,,,,,3.0,2.0,61.0,113.0,,3.0,34.0,156.0,1045,17.0,34.0,,37.0,23.0,43.0,2.0,19.0,65.0,78.0,44.0,,3.0,,3.0,12.0,6.0,18.0,4.0,2.0,4.0,4.0,4.0,42.0,12.0,28.0,2.0,17.0,39.0,65.0,42.0,107,4.0,9.0,5.0,4.0,10.0,2.0,5.0,14.0,5.0,2.0,24.0,8.0,35.0,75.0,,3.0,64.0,6.0,58.0,14.0,19.0,11.0,1.0,1.0,6.0,5.0,12.0,7.0,,65.0,323,15.0,0.639344262295082,0.8478260869565217,,,,0.5398230088495575,0.5,0.5348837209302325,0.5258620689655172,0.5,0.5111111111111111,0.5416666666666666,0.5,0.5158730158730159,0.02586206896551724,0.02654867256637168,,15.804597701149426,0.4166666666666667,0.06666666666666667,0.18840579710144928,0.0979020979020979,0.09444444444444444,0.075,0.14470284237726097,0.08968609865470852,0.16,0.088,0.05813953488372093,0.06923076923076923,0.1,0.22857142857142856,0.13186813186813187,0.2391304347826087,0.08275862068965517,0.0784313725490196,0.5833333333333334,0.5086206896551724,0.7288135593220338,0.7288135593220338,0.5348837209302325,0.3879310344827586,0.07758620689655173,,,,,0.02586206896551724,,,,0.8235294117647058,0.5714285714285714,0.0625,,0.5333333333333333,0.75,0.044444444444444446,0.5344827586206896,,0.49449870689655173,0.5259793103448275,0.4947166666666667,0.112,0.11475409836065574,0.23717948717948717,0.4166666666666667,5.123893805309734,26.666666666666668,0.35262008733624456,17.0,1.0,3.0,30.0,9.0,3.0,10.0,5.0,15.0,5.0,2.0,9.0,0.06666666666666667,0.32142857142857145,0.14285714285714285,0.37777777777777777,0.40476190476190477,0.8823529411764706,0.1111111111111111,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628418,1610612764,Thomas Bryant,Thomas Bryant,1628418,WAS,260.0,4,1,9,9,1,6,,18,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,11.11111111111111,,,0.5,,1.0,,0.6666666666666666,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,20116.0,335,-6,699,706,246,258,86.0,1405,24.0,34.0,6.0,6.0,4.0,5.0,34.0,28.0,9.0,15.0,1.0,6.0,19.0,4.0,47.0,96.0,15.0,34.0,23.0,162.0,786,8.0,11.0,3.0,27.0,15.0,34.0,8.0,4.0,46.0,40.0,54.0,42.0,19.0,6.0,6.0,14.0,15.0,29.0,11.0,4.0,7.0,3.0,4.0,73.0,3.0,10.0,,41.0,19.0,63.0,13.0,76,3.0,14.0,12.0,2.0,12.0,,6.0,6.0,6.0,,18.0,4.0,11.0,22.0,2.0,2.0,21.0,3.0,31.0,15.0,2.0,,,,,,,,,46.0,246,2.0,0.425531914893617,0.46511627906976744,0.9333333333333333,0.4411764705882353,0.4411764705882353,0.4895833333333333,0.7272727272727273,0.4411764705882353,0.5346153846153846,0.7857142857142857,0.5,0.5633802816901409,0.8125,0.5113636363636364,0.26153846153846155,0.0625,0.08823529411764706,20.253164556962023,0.6666666666666666,,0.125,0.04608294930875576,0.2827586206896552,0.025,0.20202020202020202,0.03857566765578635,0.018518518518518517,0.042105263157894736,0.07352941176470588,0.021505376344086023,0.037037037037037035,0.057692307692307696,0.16176470588235295,0.15625,0.2773109243697479,0.05,,0.26153846153846155,0.7058823529411765,0.7741935483870968,0.4166666666666667,0.26153846153846155,0.2153846153846154,0.11538461538461539,0.6,0.6,0.8888888888888888,0.14615384615384616,0.3157894736842105,0.3157894736842105,1.0,0.42857142857142855,1.0,0.16666666666666666,0.07142857142857142,0.11904761904761904,0.8,0.09523809523809523,0.5230769230769231,0.3157894736842105,0.4806753846153846,0.47704090909090896,0.4355666666666666,0.10714285714285714,0.14150943396226415,0.16666666666666666,0.2839506172839506,8.932291666666666,25.514705882352942,0.351931330472103,11.0,12.0,5.0,8.0,3.0,1.0,2.0,,,5.0,,2.0,0.08823529411764706,0.17647058823529413,0.3076923076923077,0.3235294117647059,0.3548387096774194,0.5454545454545454,0.42857142857142855,0.42857142857142855,0.3333333333333333,,1.0,3.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,0.6666666666666666,0.5,1.0,0.14285714285714285,0.5,1.0,0.09523809523809523,0.75,0.25,,,,,,,,,,True,,,,,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,18429.0,307,10,645,653,203,241,77.0,1298,21.0,32.0,1.0,1.0,6.0,9.0,39.0,42.0,3.0,10.0,2.0,8.0,20.0,10.0,56.0,113.0,11.0,30.0,18.0,163.0,732,3.0,4.0,7.0,12.0,16.0,36.0,12.0,11.0,58.0,14.0,98.0,24.0,20.0,8.0,2.0,31.0,31.0,62.0,22.0,9.0,24.0,6.0,1.0,155.0,2.0,,1.0,26.0,12.0,39.0,3.0,42,,14.0,10.0,4.0,8.0,1.0,7.0,2.0,1.0,,10.0,1.0,12.0,15.0,,,21.0,1.0,29.0,11.0,4.0,3.0,,,2.0,1.0,3.0,2.0,,58.0,203,3.0,0.125,0.12727272727272726,0.7272727272727273,0.36666666666666664,0.36666666666666664,0.49557522123893805,0.75,0.4444444444444444,0.506993006993007,0.5454545454545454,0.4895833333333333,0.5191082802547771,0.5454545454545454,0.5272727272727272,0.2097902097902098,0.017699115044247787,0.03125,22.90809327846365,0.8,0.043478260869565216,0.07947019867549669,,0.2,0.016666666666666666,0.13523131672597866,0.006472491909385114,,,,0.020202020202020204,,0.07142857142857142,0.04918032786885246,0.14705882352941177,0.16037735849056603,,0.6666666666666666,0.22377622377622378,0.65625,0.6774193548387096,0.19047619047619047,0.2727272727272727,0.2937062937062937,0.06993006993006994,0.3,0.3,1.0,0.13986013986013987,0.4,0.4,0.625,0.09090909090909091,1.0,,0.18181818181818182,0.1875,0.6666666666666666,0.20833333333333334,0.43356643356643354,0.4,0.4619720279720281,0.4981299999999999,0.4453052083333333,0.0718954248366013,0.08943089430894309,0.0736196319018405,0.3558282208588957,10.228318584070799,24.956666666666667,0.3147286821705426,18.0,17.0,,2.0,1.0,,,,,1.0,,1.0,0.02564102564102564,0.05263157894736842,0.375,0.46153846153846156,0.47368421052631576,0.05555555555555555,0.40476190476190477,0.40476190476190477,0.11764705882352941,,1.0,,2.0,1.0,5.0,5.0,2.0,5.0,9.0,1.0,,0.2857142857142857,0.4166666666666667,0.5,0.45454545454545453,0.2,1.0,0.041666666666666664,,0.5,1.0,,,,,,,,,True,,,,,,,
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,9156.0,153,16,320,329,126,129,35.0,649,7.0,11.0,3.0,6.0,1.0,3.0,7.0,1.0,3.0,4.0,,2.0,4.0,3.0,11.0,19.0,5.0,8.0,7.0,44.0,351,3.0,6.0,,8.0,1.0,5.0,5.0,4.0,15.0,12.0,10.0,15.0,2.0,2.0,,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,12.0,2.0,7.0,,4.0,13.0,20.0,9.0,29,1.0,7.0,6.0,1.0,1.0,1.0,,4.0,1.0,1.0,5.0,4.0,10.0,14.0,,1.0,10.0,,11.0,6.0,,,,,,,,,,15.0,126,,0.5454545454545454,0.6666666666666666,1.0,0.625,0.8333333333333334,0.5789473684210527,0.5,0.2,0.6851851851851852,0.5,0.55,0.6875,0.5714285714285714,0.625,0.2962962962962963,,,10.249307479224377,0.2,,0.18309859154929578,0.07216494845360824,0.07547169811320754,0.04081632653061224,0.13709677419354838,0.06164383561643835,0.038461538461538464,0.11363636363636363,0.037037037037037035,0.022727272727272728,0.2,0.22727272727272727,0.22580645161290322,0.05555555555555555,0.06382978723404255,0.1111111111111111,,0.4074074074074074,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.25925925925925924,0.037037037037037035,0.14814814814814814,0.75,0.75,1.0,0.14814814814814814,0.5,0.5,1.0,1.0,0.5,0.3333333333333333,,0.3,0.3333333333333333,0.3,0.7037037037037037,1.0,0.537498,0.6251,0.5391875,0.1875,0.25,0.18181818181818182,0.3409090909090909,4.4947368421052625,30.562499999999996,0.39375,3.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,,1.0,,3.0,,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.3333333333333333,1.0,1.0,1.0,,,2.0,2.0,,,1.0,,3.0,,,,,0.6,,,,,0.2,1.0,0.3333333333333333,,2.0,,,,,,,,True,,,,,,,
1629678,1610612764,Admiral Schofield,Admiral Schofield,1629678,WAS,6242.0,104,-27,208,212,81,85,29.0,420,2.0,4.0,,,1.0,1.0,4.0,,3.0,9.0,1.0,2.0,14.0,7.0,4.0,8.0,5.0,23.0,1.0,24.0,234,,,1.0,3.0,2.0,3.0,10.0,1.0,8.0,6.0,2.0,15.0,13.0,2.0,1.0,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,,,,2.0,6.0,10.0,,10,,3.0,2.0,1.0,,,,,,,,,6.0,13.0,,2.0,4.0,1.0,3.0,,2.0,3.0,,,2.0,1.0,3.0,3.0,,8.0,81,1.0,0.75,0.75,1.0,0.21739130434782608,0.22727272727272727,0.5,,0.6666666666666666,0.3709677419354839,1.5,0.2692307692307692,0.36363636363636365,1.5,0.26666666666666666,0.7419354838709677,0.125,0.25,13.445378151260504,,,0.10714285714285714,,0.046511627906976744,,0.08080808080808081,,,,,,,,0.12903225806451613,0.25,,,1.0,0.12903225806451613,0.5,0.6666666666666666,1.0,0.12903225806451613,,0.2903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.45161290322580644,0.14285714285714285,0.14285714285714285,1.0,,,,1.0,0.07692307692307693,1.0,0.5384615384615384,0.8709677419354839,0.15384615384615385,0.5334816666666667,0.61695,0.5236083333333333,,,0.125,0.3333333333333333,6.8875,26.721739130434784,0.3894230769230769,2.0,,,,2.0,,,1.0,1.0,,,1.0,,0.2857142857142857,0.18181818181818182,0.5,0.5,0.5,,,,,1.0,,3.0,,,1.0,1.0,1.0,,,,1.0,0.1,1.0,,,,0.23076923076923078,,0.14285714285714285,1.0,1.0,,,,,,,,True,,,,,,,
203895,1610612764,Jordan McRae,Jordan McRae,203895,WAS,9960.0,166,7,358,358,108,127,43.0,716,17.0,27.0,2.0,4.0,5.0,9.0,23.0,22.0,1.0,2.0,1.0,10.0,29.0,11.0,32.0,72.0,11.0,31.0,26.0,123.0,403,4.0,7.0,3.0,16.0,9.0,23.0,12.0,6.0,39.0,24.0,40.0,18.0,29.0,10.0,4.0,12.0,5.0,17.0,4.0,1.0,9.0,3.0,,39.0,2.0,5.0,,8.0,7.0,16.0,7.0,23,3.0,6.0,2.0,4.0,10.0,,5.0,1.0,5.0,1.0,11.0,,3.0,10.0,,1.0,25.0,2.0,37.0,13.0,5.0,4.0,,,1.0,2.0,4.0,3.0,,39.0,108,4.0,0.375,0.4,0.5454545454545454,0.3548387096774194,0.3548387096774194,0.4444444444444444,0.5714285714285714,0.391304347826087,0.470873786407767,0.55,0.4714285714285714,0.5168067226890757,0.6153846153846154,0.4875,0.30097087378640774,0.05555555555555555,0.07407407407407407,32.16957605985038,0.9090909090909091,,0.08139534883720931,0.045871559633027525,0.12307692307692308,0.03571428571428571,0.09933774834437085,0.04242424242424243,0.13636363636363635,0.0196078431372549,0.027777777777777776,0.04,,0.06896551724137931,0.1388888888888889,,0.14545454545454545,0.05555555555555555,0.75,0.2621359223300971,0.6296296296296297,0.68,0.5294117647058824,0.22330097087378642,0.21359223300970873,0.019417475728155338,0.5,0.5,1.0,0.2815533980582524,0.3448275862068966,0.3448275862068966,0.5,0.4,0.5,,0.1,0.2571428571428571,0.5555555555555556,0.3142857142857143,0.5631067961165048,0.3448275862068966,0.49074950980392157,0.47243571428571435,0.4906970588235295,0.12280701754385964,0.15853658536585366,0.13008130081300814,0.3170731707317073,8.95138888888889,26.31935483870968,0.3016759776536313,6.0,9.0,5.0,4.0,1.0,,,,,3.0,,3.0,0.08695652173913043,0.08333333333333333,,0.2608695652173913,0.2857142857142857,0.16666666666666666,0.4090909090909091,0.4090909090909091,0.2222222222222222,,1.0,1.0,1.0,,2.0,4.0,1.0,5.0,15.0,,1.0,0.3333333333333333,0.4166666666666667,1.0,0.2,,,0.02857142857142857,1.0,0.36363636363636365,1.0,,1.0,1.0,0.03125,,,,,True,,,,,,,
1629140,1610612764,Johnathan Williams,Johnathan Williams,1629140,WAS,2319.0,39,15,81,84,38,47,11.0,165,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,7.0,8.0,,,1.0,15.0,92,2.0,2.0,,5.0,2.0,3.0,,1.0,5.0,8.0,6.0,,,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,3.0,,3.0,1.0,4.0,5.0,9,,,,,,,,,,,,,1.0,2.0,,,3.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,5.0,38,,0.5714285714285714,0.8,,,,0.875,1.0,0.6666666666666666,0.875,1.0,0.6666666666666666,0.9375,1.25,0.8333333333333334,,,,8.333333333333334,,,0.07142857142857142,0.1,0.125,0.25,0.10526315789473684,0.13157894736842105,,0.1875,,0.25,,,0.1111111111111111,,0.14285714285714285,,1.0,0.5,1.0,1.0,0.5,0.25,0.25,,,,,,,,,1.0,1.0,,,0.3333333333333333,1.0,,0.5,,0.49572499999999997,0.5528500000000001,0.4453666666666667,0.125,0.125,0.3333333333333333,0.3333333333333333,6.7250000000000005,,0.4691358024691358,2.0,1.0,1.0,4.0,,,,,1.0,1.0,,,,,,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629620,1610612764,Justin Robinson,Justin Robinson,1629620,WAS,1412.0,24,11,46,45,21,8,6.0,91,,,,,,,,2.0,,,,2.0,4.0,3.0,,2.0,2.0,4.0,,6.0,40,,,,,,1.0,3.0,,3.0,,,6.0,4.0,2.0,,3.0,,3.0,,,2.0,1.0,,6.0,,,,1.0,,1.0,,1,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,3.0,21,,,,1.0,0.5,0.5,,,,0.5,,0.375,0.5,,0.375,0.6666666666666666,,,11.320754716981131,,,,,0.08333333333333333,,0.045454545454545456,,,,,,,,,,0.1111111111111111,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,0.75,0.6666666666666666,0.5,0.47232499999999994,,0.47525,,,,0.5,17.25,25.825,0.45652173913043476,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,True,,,,,,,
