EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsAssisted2s,PtsAssisted3s,ShootingFouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,DefAtRimReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3PctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,RecoveredBlocks,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,Charge Fouls,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,3SecondViolations,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,NonShootingPenaltyNonTakeFoulsDrawn,on,HeaveAttempts,Clear Path Fouls,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Arc3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3
1626144,1610612762,Emmanuel Mudiay,Emmanuel Mudiay,1626144,UTA,2766.0,46,-4,100,97,47,58,12.0,197,2.0,5.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,7.0,1.0,2.0,4.0,14,1.0,7.0,6.0,17.0,107,1.0,2.0,1.0,2.0,2.0,6.0,2.0,5.0,9.0,8.0,3.0,2.0,7.0,1.0,1.0,4.0,4.0,8.0,3.0,1.0,1.0,3.0,20.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,9.0,1.0,8.0,4.0,9.0,47,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,0.3333333333333333,0.2619047619047619,0.3333333333333333,0.25,0.34,0.3333333333333333,0.4090909090909091,0.3333333333333333,0.07142857142857142,0.2,24.107142857142854,0.5,0.08695652173913043,0.06666666666666667,0.05,0.07894736842105263,0.022222222222222223,0.07142857142857142,0.09090909090909091,0.2,0.08333333333333333,0.23809523809523808,0.4,0.5,0.38095238095238093,0.25,0.25,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,0.25,0.5714285714285714,0.14285714285714285,0.45219761904761907,0.400525,0.4031125,0.16,0.2222222222222222,0.11764705882352941,0.5294117647058824,7.792857142857143,25.22857142857143,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,884.0,15,1,28,30,11,10,4.0,58,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,3,1.0,1.0,2.0,9.0,34,,,,,2.0,2.0,,,4.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,,2.0,2.0,4.0,,4.0,1.0,1.0,,,,,,,2,1.0,,2.0,,4.0,11,1.0,1.0,0.6666666666666666,,1.0,0.875,,1.0,0.9,,1.0,0.25,,,15.15151515151515,,0.2,0.2222222222222222,,0.21052631578947367,,,,,0.2222222222222222,0.5,0.5,0.5,0.25,1.0,1.0,,0.25,1.0,1.0,,,,0.5,1.0,,0.75,1.0,0.4647625,,0.452,,,,0.4444444444444444,3.466666666666667,25.8,0.39285714285714285,4.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,959.0,16,7,33,34,13,21,6.0,67,2.0,2.0,,,,,3.0,6.0,1.0,1.0,4.0,,2.0,5.0,9,2.0,6.0,3.0,19.0,34,,,1.0,3.0,2.0,5.0,2.0,2.0,9.0,8.0,,,4.0,1.0,,,,,,,,,,,3.0,,3.0,,3.0,1.0,1.0,,,,,,,2,2.0,,3.0,2.0,9.0,13,0.3333333333333333,0.3333333333333333,0.5555555555555556,,0.4,0.5333333333333333,1.5,0.5,0.6,1.5,0.5714285714285714,0.4,,,38.46153846153846,,,0.375,,0.17647058823529413,,,,,0.42857142857142855,0.13333333333333333,1.0,1.0,0.4,0.5,0.5,0.06666666666666667,0.26666666666666666,0.25,0.25,,,,,,0.2857142857142857,0.5333333333333333,0.25,0.48173666666666665,0.55905,0.4390714285714286,0.13333333333333333,0.2222222222222222,0.15789473684210525,0.47368421052631576,8.877777777777778,24.766666666666666,0.3939393939393939,2.0,6.0,1.0,,,,,,0.2,0.2,1.0,,,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.13333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629752,1610612762,Juwan Morgan,Juwan Morgan,1629752,UTA,8068.0,134,30,289,286,124,138,40.0,575,11.0,17.0,4.0,8.0,3.0,6.0,1.0,1.0,,2.0,4.0,,3.0,12.0,18,3.0,8.0,3.0,36.0,298,4.0,8.0,,10.0,3.0,6.0,3.0,2.0,14.0,10.0,,8.0,4.0,2.0,,4.0,2.0,6.0,1.0,1.0,3.0,,14.0,,7.0,9.0,19.0,10.0,29.0,1.0,,4.0,3.0,2.0,1.0,6.0,2.0,19,4.0,,4.0,2.0,14.0,124,0.375,0.375,0.6666666666666666,0.5,0.5,0.6346153846153846,0.5,0.6666666666666666,0.6428571428571429,0.5555555555555556,0.7,0.3076923076923077,,,10.179640718562874,0.6666666666666666,0.10975609756097561,0.14893617021276595,,0.12403100775193798,0.07407407407407407,,0.14285714285714285,0.11764705882352941,0.15789473684210525,0.6538461538461539,0.6470588235294118,0.6470588235294118,0.038461538461538464,1.0,1.0,,0.15384615384615385,0.5,0.5,1.0,0.5,,0.6666666666666666,0.5,0.3333333333333333,0.9615384615384616,0.5,0.5758346153846156,0.6110500000000001,0.5848555555555556,0.07142857142857142,0.1,0.2777777777777778,0.3888888888888889,1.7,24.9375,0.4290657439446367,14.0,9.0,14.0,,2.0,1.0,1.0,2.0,0.5833333333333334,0.875,1.0,0.06666666666666667,0.6363636363636364,,1.0,1.0,4.0,,,2.0,,2.0,,,4.0,,0.6666666666666666,0.15384615384615385,0.25,0.25,1.0,,,,0.6666666666666666,2.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.21428571428571427,0.14285714285714285,0.2413793103448276,0.05714285714285714,0.16666666666666666,0.1111111111111111,0.18181818181818182,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,3234.0,54,20,112,112,29,34,17.0,224,8.0,12.0,,,2.0,4.0,2.0,7.0,2.0,6.0,13.0,2.0,4.0,11.0,21,9.0,17.0,5.0,54.0,115,,,3.0,5.0,2.0,4.0,5.0,3.0,19.0,18.0,6.0,,13.0,6.0,4.0,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,,4.0,3.0,8.0,2.0,10.0,1.0,,5.0,1.0,1.0,,6.0,2.0,3,3.0,,5.0,3.0,19.0,29,0.5294117647058824,0.5294117647058824,0.5238095238095238,,0.5,0.6447368421052632,0.5,0.8888888888888888,0.675,0.625,0.95,0.4473684210526316,0.19047619047619047,0.25,35.38461538461539,0.8333333333333334,0.08571428571428572,0.18181818181818182,,0.12280701754385964,0.03508771929824561,,0.1,0.25,0.15,0.3157894736842105,0.6666666666666666,0.8888888888888888,0.18421052631578946,0.2857142857142857,0.3333333333333333,0.05263157894736842,0.34210526315789475,0.46153846153846156,0.46153846153846156,,,0.6666666666666666,0.4444444444444444,0.5,0.4444444444444444,0.7631578947368421,0.46153846153846156,0.5069578947368422,0.620625,0.4912944444444444,0.075,0.13043478260869565,0.09259259259259259,0.35185185185185186,5.680952380952381,25.15294117647059,0.25892857142857145,4.0,21.0,1.0,,,,,,0.18181818181818182,0.18181818181818182,0.7777777777777778,,0.25,,0.6666666666666666,3.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,,1.0,0.3333333333333333,0.8,0.10526315789473684,0.75,0.75,1.0,0.3333333333333333,1.0,1.0,0.75,2.0,,2.0,1.0,,1.0,,4.0,1.0,1.0,,,0.2,0.0625,0.07692307692307693,0.0625,,0.5,,,1.0,1.0,1.0,0.14285714285714285,0.5,0.5,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,1882.0,31,2,63,65,28,26,10.0,128,4.0,6.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,,1.0,,,5.0,12,,1.0,2.0,12.0,77,1.0,1.0,,4.0,3.0,5.0,,2.0,8.0,8.0,,,1.0,,1.0,3.0,3.0,6.0,1.0,2.0,1.0,2.0,15.0,,2.0,1.0,4.0,2.0,6.0,,,,,2.0,,2.0,1.0,4,2.0,,2.0,1.0,8.0,28,,,0.4166666666666667,1.0,0.6,0.38461538461538464,1.0,0.6,0.4230769230769231,1.5,0.7,0.07692307692307693,0.08333333333333333,,20.27027027027027,,0.06666666666666667,0.11764705882352941,,0.09375,0.06896551724137931,,,,0.13333333333333333,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.2,0.25,0.07692307692307693,0.07692307692307693,,,1.0,1.0,,0.4,1.0,,0.5384615384615384,,0.463376923076923,0.5313,0.42888000000000004,0.07692307692307693,0.08333333333333333,0.3333333333333333,0.6666666666666666,6.416666666666667,28.5,0.4444444444444444,2.0,,2.0,,,,,,0.2,0.2,,0.1,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,,2.0,1.0,,,1.0,,,,,,0.25,0.1111111111111111,0.2,,,,,,,,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,4629.0,77,40,171,170,88,92,25.0,341,4.0,7.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,4.0,14.0,1.0,9.0,11.0,17,7.0,21.0,2.0,45.0,160,1.0,1.0,1.0,5.0,6.0,8.0,12.0,2.0,23.0,16.0,,2.0,14.0,4.0,2.0,3.0,4.0,7.0,3.0,1.0,2.0,1.0,18.0,1.0,6.0,5.0,13.0,3.0,16.0,2.0,1.0,1.0,1.0,4.0,,5.0,2.0,6,3.0,1.0,2.0,1.0,23.0,88,0.3333333333333333,0.3333333333333333,0.6470588235294118,1.0,0.75,0.5657894736842105,1.25,0.525,0.5769230769230769,1.25,0.5476190476190477,0.5526315789473685,0.11764705882352941,0.14285714285714285,22.33502538071066,0.2,0.09803921568627451,0.21428571428571427,0.027777777777777776,0.13924050632911392,0.04225352112676056,0.037037037037037035,0.041666666666666664,0.16666666666666666,0.19047619047619047,0.18421052631578946,0.5714285714285714,0.6666666666666666,0.23684210526315788,0.6666666666666666,0.75,0.02631578947368421,0.3684210526315789,0.2857142857142857,0.2857142857142857,0.5,1.0,0.5,0.05,1.0,0.45,0.7368421052631579,0.2857142857142857,0.4944184210526315,0.52075,0.48541750000000006,0.02564102564102564,0.05555555555555555,0.1111111111111111,0.5111111111111111,6.411764705882353,24.823809523809523,0.5146198830409356,6.0,21.0,3.0,,,,,,0.2727272727272727,0.3,1.0,0.13333333333333333,0.25,0.3333333333333333,1.0,3.0,7.0,,,2.0,1.0,3.0,,,,1.0,0.25,0.18421052631578946,0.42857142857142855,0.42857142857142855,1.0,,,,0.2222222222222222,,,2.0,2.0,,1.0,,,1.0,1.0,,,0.25,0.05714285714285714,0.14285714285714285,,,0.2857142857142857,,,1.0,1.0,3.0,0.1111111111111111,1.0,1.0,0.15,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,3169.0,53,12,114,114,61,74,15.0,228,14.0,16.0,6.0,7.0,6.0,7.0,,1.0,,,,,,14.0,17,,,2.0,30.0,107,6.0,7.0,,12.0,6.0,7.0,,1.0,13.0,12.0,,12.0,,,,1.0,1.0,2.0,1.0,,,1.0,5.0,2.0,2.0,9.0,13.0,9.0,22.0,1.0,1.0,1.0,1.0,1.0,,2.0,,6,5.0,1.0,6.0,3.0,13.0,61,,,0.8235294117647058,0.8571428571428571,0.8571428571428571,0.8235294117647058,0.8571428571428571,0.8571428571428571,0.75,0.8571428571428571,0.7222222222222222,,,,16.923076923076923,0.5,0.2571428571428571,0.1111111111111111,0.07407407407407407,0.20754716981132076,0.16981132075471697,0.09090909090909091,0.20833333333333334,0.5,0.14285714285714285,0.9411764705882353,0.875,0.875,0.058823529411764705,,,,,,,1.0,0.8571428571428571,,1.0,0.8571428571428571,,0.9411764705882353,,0.567935294117647,0.5903428571428571,0.5712571428571428,0.15,0.15,0.4,0.43333333333333335,1.8882352941176472,,0.5350877192982456,16.0,,3.0,,4.0,2.0,2.0,4.0,0.5714285714285714,1.0,,0.3333333333333333,0.5714285714285714,,,,,,,,,,,,1.0,,,,,,,,,,,,,7.0,2.0,1.0,,,,1.0,2.0,,2.0,0.4,0.2692307692307692,0.5,0.21052631578947367,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,
1629730,1610612762,Rayjon Tucker,Rayjon Tucker,1629730,UTA,4057.0,68,2,151,147,73,78,18.0,298,5.0,6.0,1.0,1.0,3.0,4.0,6.0,10.0,,2.0,8.0,1.0,3.0,11.0,16,2.0,9.0,3.0,31.0,157,1.0,1.0,1.0,5.0,6.0,10.0,4.0,2.0,17.0,14.0,,2.0,8.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,4.0,4.0,9.0,1.0,10.0,,,1.0,1.0,3.0,,4.0,2.0,5,7.0,2.0,5.0,3.0,17.0,73,0.2222222222222222,0.2222222222222222,0.6875,1.0,0.6,0.56,1.25,0.5357142857142857,0.5740740740740741,1.25,0.53125,0.36,0.125,0.16666666666666666,17.91907514450867,0.25,0.11428571428571428,0.2,,0.14545454545454545,0.014705882352941176,,0.1111111111111111,0.125,0.21428571428571427,0.24,0.8333333333333334,1.0,0.4,0.6,0.6666666666666666,,0.32,0.25,0.25,0.5,1.0,0.5,0.2857142857142857,0.75,0.21428571428571427,0.6,0.25,0.47713200000000006,0.5640499999999999,0.45154285714285713,0.1111111111111111,0.16666666666666666,0.16129032258064516,0.5483870967741935,5.7625,25.11111111111111,0.48344370860927155,8.0,6.0,1.0,,,,,,0.36363636363636365,0.4,1.0,0.1111111111111111,0.4,0.3333333333333333,1.0,,1.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,0.25,0.04,,,,,,,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,0.16666666666666666,0.029411764705882353,,0.058823529411764705,,0.16666666666666666,0.1111111111111111,,,,1.0,0.1,,,0.07142857142857142,,2.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,1646.0,27,-2,60,58,27,11,6.0,118,1.0,3.0,,1.0,,2.0,,,2.0,2.0,4.0,,2.0,2.0,5,2.0,5.0,4.0,14.0,69,,2.0,,2.0,1.0,3.0,3.0,2.0,7.0,,,,4.0,2.0,,1.0,,1.0,,,1.0,,2.0,4.0,1.0,2.0,3.0,5.0,8.0,3.0,1.0,2.0,2.0,,,2.0,1.0,2,3.0,1.0,4.0,2.0,7.0,27,0.4,0.4,0.4,,0.3333333333333333,0.5,,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.5,0.5,,,20.28985507246377,1.0,0.11764705882352941,0.14285714285714285,0.23529411764705882,0.125,0.1724137931034483,0.2857142857142857,,0.25,,0.3,0.3333333333333333,0.3333333333333333,,,,0.2,0.4,0.5,0.5,0.5,,,0.3333333333333333,,0.3333333333333333,0.8,0.5,0.555185,0.4241,0.570675,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.5,7.88,24.72,0.45,4.0,6.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.2,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,0.3333333333333333,0.1,,,,,,,0.5,2.0,,1.0,,2.0,2.0,,,,,,,,0.08333333333333333,0.14285714285714285,,,0.3333333333333333,0.4,,1.0,,1.0,,0.5,0.5,0.16666666666666666,,,,,,,,,,,1.0,0.2,1.0,1.0,,,,,,True,,,,,,,,,,,,,,
