EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,Arc3PctBlocked,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends,on
1626162,1610612756,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHX,116001.0,1933,-27,4052,4064,912.0,1140.0,408.0,8116,173.0,302.0,25.0,54.0,28.0,60.0,67.0,161.0,25.0,56.0,30.0,91.0,1.0,5.0,4.0,14.0,78.0,216.0,8.0,17.0,23.0,51.0,265.0,519.0,108.0,307.0,192.0,1046.0,4577,34.0,75.0,9.0,22.0,21.0,116.0,40.0,99.0,27.0,65.0,60.0,221.0,304.0,226.0,309.0,15.0,42.0,1.0,215.0,78.0,73.0,2.0,57.0,28.0,85.0,24.0,4.0,32.0,19.0,6.0,198.0,15.0,51.0,1.0,155.0,108.0,31.0,294.0,67.0,361.0,17.0,71.0,47.0,24.0,48.0,4.0,33.0,35.0,8.0,15.0,4.0,5.0,83.0,7.0,18.0,75.0,192.0,8.0,4.0,5.0,199.0,3.0,7.0,19.0,246.0,26.0,4.0,1.0,111.0,9.0,15.0,38.0,2.0,1.0,21.0,1.0,5.0,12.0,40.0,27.0,2.0,219.0,891.0,14.0,11.0,0.5735849056603773,0.6229508196721312,0.9537037037037037,0.3517915309446254,0.4090909090909091,0.4153846153846154,0.35294117647058826,0.5105973025048169,0.4533333333333333,0.40404040404040403,0.5169491525423728,0.4896907216494845,0.49085365853658536,0.5612244897959183,0.5272727272727272,0.5583756345177665,0.37167070217917675,0.006514657980456026,0.14065510597302505,0.152317880794702,0.16149068322981366,0.017857142857142856,0.02197802197802198,22.3841059602649,0.5783132530120482,0.2719298245614035,0.01098901098901099,0.11099691675231244,0.047530288909599254,0.19183168316831684,0.019430051813471502,0.1476698483997754,0.03577235772357724,0.06150341685649203,0.05,0.017094017094017096,0.022146507666098807,0.010810810810810811,0.06585365853658537,0.11977715877437325,0.18627450980392157,0.18888888888888888,0.20224719101123595,0.04521276595744681,0.675,0.36561743341404357,0.5728476821192053,0.67578125,0.6647398843930635,0.19491525423728814,0.4161490683229814,0.4962962962962963,0.3582089552238806,0.06779661016949153,0.44642857142857145,0.45454545454545453,0.52,0.11016949152542373,0.32967032967032966,0.33707865168539325,0.9666666666666667,0.26150121065375304,0.3611111111111111,0.3611111111111111,0.9487179487179487,0.5567010309278351,0.46296296296296297,0.16,0.05154639175257732,0.2,1.0,0.17525773195876287,0.47058823529411764,0.875,0.36585365853658536,0.4666666666666667,0.08536585365853659,0.2857142857142857,0.31097560975609756,0.45098039215686275,0.7372881355932204,0.3627906976744186,0.5455794902912622,0.5429775362318839,0.529331790123457,0.13100436681222707,0.1837748344370861,0.028846153846153848,0.11089866156787763,0.2112810707456979,5.419653179190751,25.079804560260573,0.2250740375123396,,,,,,True
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,27875.0,465,-36,992,979,242.0,250.0,93.0,1971,31.0,58.0,7.0,10.0,6.0,11.0,18.0,32.0,4.0,12.0,3.0,5.0,,,2.0,2.0,26.0,62.0,2.0,3.0,5.0,10.0,53.0,102.0,29.0,67.0,31.0,224.0,1116,10.0,14.0,2.0,3.0,,26.0,12.0,20.0,7.0,12.0,9.0,54.0,78.0,28.0,87.0,,8.0,,62.0,26.0,10.0,,24.0,18.0,42.0,13.0,5.0,16.0,4.0,4.0,102.0,7.0,11.0,2.0,28.0,43.0,5.0,76.0,20.0,96.0,1.0,7.0,7.0,,10.0,,8.0,10.0,2.0,2.0,1.0,5.0,20.0,,5.0,23.0,44.0,,1.0,2.0,50.0,5.0,,2.0,52.0,6.0,,,25.0,,4.0,6.0,,,5.0,,,1.0,6.0,3.0,,53.0,240.0,4.0,2.0,0.7358490566037735,0.7959183673469388,1.0,0.43283582089552236,0.6666666666666666,0.5833333333333334,0.43283582089552236,0.5196078431372549,0.7142857142857143,0.6,0.5710059171597633,0.7647058823529411,0.703125,0.5833333333333334,0.7647058823529411,0.7105263157894737,0.39644970414201186,,0.09803921568627451,0.1724137931034483,,,,19.378427787934186,0.5,0.17857142857142858,0.08695652173913043,0.1963470319634703,0.042801556420233464,0.13725490196078433,0.032407407407407406,0.16784869976359337,0.03805496828752643,0.02586206896551724,0.05747126436781609,0.05555555555555555,0.03571428571428571,0.020833333333333332,0.20388349514563106,0.16417910447761194,0.22448979591836735,0.1282051282051282,0.16666666666666666,0.013157894736842105,0.5,0.3431952662721893,0.5344827586206896,0.6458333333333334,0.7419354838709677,0.1893491124260355,0.5625,0.5625,0.7222222222222222,0.07100591715976332,0.3333333333333333,0.3333333333333333,0.75,0.029585798816568046,0.6,0.6,1.0,0.3668639053254438,0.41935483870967744,0.41935483870967744,1.0,0.5882352941176471,0.7,0.42857142857142855,,,,0.17647058823529413,0.6666666666666666,1.0,0.34375,0.5454545454545454,0.0625,1.0,0.3125,0.5,0.7396449704142012,0.41935483870967744,0.532526627218935,0.4987615384615385,0.53489375,0.13297872340425532,0.2066115702479339,,0.11607142857142858,0.24107142857142858,5.355882352941176,25.2134328358209,0.2439516129032258,,,,,,True
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,88278.0,1471,-2,3103,3099,722.0,942.0,310.0,6202,123.0,168.0,7.0,14.0,31.0,40.0,86.0,183.0,57.0,134.0,7.0,24.0,1.0,5.0,1.0,6.0,70.0,199.0,8.0,18.0,15.0,48.0,266.0,485.0,77.0,223.0,267.0,1030.0,3517,13.0,29.0,9.0,23.0,12.0,65.0,56.0,103.0,16.0,54.0,122.0,282.0,260.0,272.0,147.0,84.0,4.0,1.0,198.0,70.0,34.0,6.0,155.0,98.0,253.0,75.0,23.0,117.0,27.0,11.0,604.0,9.0,12.0,,82.0,68.0,4.0,154.0,21.0,175.0,2.0,30.0,21.0,9.0,82.0,23.0,53.0,69.0,8.0,29.0,1.0,2.0,151.0,6.0,36.0,32.0,120.0,11.0,2.0,19.0,247.0,1.0,2.0,12.0,286.0,18.0,,21.0,103.0,3.0,35.0,9.0,,,8.0,,,1.0,9.0,6.0,,264.0,703.0,17.0,23.0,0.48872180451127817,0.49242424242424243,0.6363636363636364,0.3452914798206278,0.391304347826087,0.2962962962962963,0.34684684684684686,0.5484536082474227,0.4482758620689655,0.5436893203883495,0.5388418079096046,0.5096153846153846,0.5095541401273885,0.6101083032490975,0.5508474576271186,0.6399082568807339,0.3149717514124294,0.026905829596412557,0.07010309278350516,0.10119047619047619,0.07103825136612021,0.029850746268656716,0.08333333333333333,28.290993071593533,0.543046357615894,0.047619047619047616,,0.09251700680272108,0.014634146341463415,0.13141025641025642,0.015228426395939087,0.11037527593818984,0.014883061658398299,0.018292682926829267,0.00946372239747634,0.017142857142857144,0.018306636155606407,0.006493506493506494,0.07278481012658228,0.1,0.12080536912751678,0.1413934426229508,0.09558823529411764,0.006230529595015576,0.6666666666666666,0.23728813559322035,0.7321428571428571,0.8145695364238411,0.5934959349593496,0.2584745762711864,0.46994535519125685,0.5058823529411764,0.4186046511627907,0.18926553672316385,0.4253731343283582,0.43846153846153846,0.3684210526315789,0.03389830508474576,0.2916666666666667,0.3181818181818182,0.8571428571428571,0.2810734463276836,0.35175879396984927,0.358974358974359,0.6142857142857143,0.2692307692307692,0.5,0.7142857142857143,0.09615384615384616,0.2,1.0,0.34615384615384615,0.4444444444444444,0.75,0.25477707006369427,0.775,0.03821656050955414,0.16666666666666666,0.3057324840764331,0.3125,0.5522598870056498,0.35353535353535354,0.5040490070921984,0.5372526315789474,0.5007351612903227,0.13316582914572864,0.18070175438596492,0.01327433628318584,0.06310679611650485,0.2737864077669903,8.998144329896904,25.94977578475336,0.2326780534966162,2.0,0.020100502512562814,,,,True
1627767,1610612756,Cheick Diallo,Cheick Diallo,1627767,PHX,11356.0,189,-94,391,395,94.0,128.0,37.0,786,25.0,35.0,3.0,5.0,3.0,4.0,6.0,9.0,3.0,9.0,,,,,,,,,,,,,34.0,53.0,,,11.0,79.0,479,3.0,6.0,,,2.0,8.0,5.0,7.0,,,8.0,18.0,56.0,12.0,,,2.0,,,,6.0,,7.0,4.0,11.0,4.0,,4.0,2.0,1.0,26.0,3.0,6.0,,17.0,13.0,5.0,35.0,9.0,44.0,,5.0,3.0,2.0,5.0,,3.0,6.0,1.0,2.0,,1.0,11.0,,4.0,18.0,28.0,1.0,3.0,2.0,11.0,,2.0,,12.0,2.0,,,5.0,,2.0,3.0,,,2.0,,,1.0,3.0,3.0,1.0,18.0,94.0,2.0,2.0,0.8235294117647058,0.8484848484848485,,,,,,0.6415094339622641,0.5,0.7142857142857143,0.6415094339622641,0.5,0.7142857142857143,0.6810344827586207,0.5714285714285714,0.8181818181818182,,,0.11320754716981132,0.14285714285714285,0.1111111111111111,,,15.935334872979215,0.45454545454545453,0.3125,,0.13402061855670103,0.05172413793103448,0.2361111111111111,0.045454545454545456,0.17751479289940827,0.04945054945054945,0.023255813953488372,0.11363636363636363,,0.061224489795918366,,0.11904761904761904,0.14634146341463414,0.14285714285714285,0.22950819672131148,0.2727272727272727,,1.0,0.660377358490566,0.7142857142857143,0.8333333333333334,0.84,0.16981132075471697,0.6666666666666666,0.75,0.6666666666666666,0.16981132075471697,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8333333333333334,0.6,0.3333333333333333,,,,,,,0.5714285714285714,0.75,,,,,0.660377358490566,,0.5484735849056603,0.61076,0.5099714285714285,0.08928571428571429,0.08928571428571429,,0.10126582278481013,0.22784810126582278,5.509433962264151,,0.24040920716112532,1.0,,,,,True
1629059,1610612756,Elie Okobo,Elie Okobo,1629059,PHX,18134.0,302,-34,607,617,182.0,187.0,67.0,1224,11.0,19.0,,1.0,2.0,3.0,5.0,15.0,1.0,4.0,2.0,4.0,,,,1.0,1.0,13.0,,1.0,1.0,4.0,17.0,38.0,3.0,17.0,10.0,53.0,712,,5.0,,1.0,,,3.0,10.0,1.0,5.0,5.0,14.0,12.0,22.0,6.0,3.0,,,13.0,1.0,3.0,,36.0,15.0,51.0,12.0,3.0,17.0,10.0,9.0,117.0,4.0,2.0,,15.0,13.0,,28.0,6.0,34.0,2.0,10.0,4.0,6.0,10.0,2.0,7.0,6.0,1.0,3.0,,2.0,16.0,1.0,8.0,16.0,24.0,,,1.0,20.0,,4.0,1.0,14.0,,,,5.0,,2.0,1.0,,,,,,1.0,1.0,,1.0,14.0,180.0,1.0,2.0,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.17647058823529413,,0.2,0.17647058823529413,0.4473684210526316,,0.3,0.39090909090909093,,0.3,0.4274193548387097,,0.3888888888888889,0.3090909090909091,,0.07894736842105263,0.10526315789473684,0.06666666666666667,,,11.320754716981133,0.625,,,0.09154929577464789,0.011560693641618497,0.12195121951219512,0.03636363636363636,0.10566037735849057,0.02120141342756184,0.02702702702702703,,,0.03614457831325301,0.037037037037037035,0.12280701754385964,0.07462686567164178,0.05555555555555555,0.12087912087912088,0.125,0.06896551724137931,,0.34545454545454546,0.5789473684210527,0.6470588235294118,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.35714285714285715,0.2,0.07272727272727272,0.25,0.25,1.0,0.07272727272727272,0.5,0.5,1.0,0.23636363636363636,0.07692307692307693,0.07692307692307693,,0.16666666666666666,,,,,,0.16666666666666666,,,0.2,0.6666666666666666,0.06666666666666667,,0.26666666666666666,0.25,0.6545454545454545,0.07692307692307693,0.523548181818182,0.40092500000000003,0.50062,0.08333333333333333,0.11627906976744186,,,0.2641509433962264,6.989473684210527,25.470588235294116,0.29983525535420097,,,,,,True
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,52184.0,870,68,1830,1851,442.0,578.0,182.0,3681,69.0,97.0,12.0,14.0,16.0,22.0,10.0,32.0,4.0,10.0,10.0,25.0,,1.0,1.0,4.0,8.0,33.0,,3.0,2.0,9.0,83.0,139.0,18.0,58.0,44.0,264.0,2011,12.0,16.0,,4.0,6.0,30.0,19.0,31.0,3.0,13.0,24.0,71.0,128.0,38.0,54.0,,14.0,1.0,32.0,8.0,19.0,1.0,31.0,20.0,51.0,13.0,7.0,20.0,8.0,3.0,122.0,12.0,18.0,1.0,51.0,43.0,4.0,98.0,31.0,129.0,3.0,50.0,33.0,17.0,18.0,1.0,15.0,13.0,3.0,3.0,3.0,3.0,31.0,3.0,5.0,43.0,83.0,3.0,5.0,,54.0,,6.0,9.0,49.0,3.0,,,19.0,,7.0,22.0,,,14.0,,,8.0,22.0,12.0,,70.0,425.0,7.0,5.0,0.7710843373493976,0.8421052631578947,1.0,0.3103448275862069,,0.23076923076923078,0.3157894736842105,0.5971223021582733,0.75,0.6129032258064516,0.5583756345177665,0.6,0.5340909090909091,0.6,0.6521739130434783,0.6120689655172413,0.29441624365482233,0.017241379310344827,0.1366906474820144,0.14432989690721648,0.125,0.1,,12.328094302554028,0.5806451612903226,0.07692307692307693,0.022727272727272728,0.09409190371991247,0.03711340206185567,0.1349206349206349,0.039473684210526314,0.1125748502994012,0.03802281368821293,0.031914893617021274,0.043010752688172046,0.036036036036036036,0.03418803418803419,0.05714285714285714,0.08333333333333333,0.10227272727272728,0.10112359550561797,0.13333333333333333,0.14102564102564102,0.0410958904109589,0.5454545454545454,0.49238578680203043,0.711340206185567,0.8313253012048193,0.782608695652174,0.16243654822335024,0.3125,0.35714285714285715,0.7,0.050761421319796954,0.4,0.4444444444444444,0.75,0.12690355329949238,0.4,0.4,1.0,0.16751269035532995,0.24242424242424243,0.25,1.0,0.7,0.8571428571428571,0.3333333333333333,0.05,,,0.15,,,0.5,0.7272727272727273,0.09090909090909091,0.25,0.20454545454545456,0.2222222222222222,0.7868020304568528,0.25,0.569373469387755,0.586975,0.5453116279069767,0.0892018779342723,0.12258064516129032,,0.11363636363636363,0.2689393939393939,4.297122302158274,24.936206896551727,0.24153005464480876,,0.030303030303030304,,,,True
1628975,1610612756,Jevon Carter,Jevon Carter,1628975,PHX,14198.0,237,-30,483,488,134.0,163.0,50.0,971,3.0,12.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,8.0,3.0,7.0,,,1.0,1.0,11.0,27.0,2.0,5.0,3.0,8.0,9.0,25.0,14.0,34.0,6.0,66.0,524,1.0,5.0,2.0,5.0,,8.0,3.0,6.0,4.0,9.0,4.0,22.0,10.0,8.0,39.0,3.0,2.0,,27.0,11.0,2.0,,11.0,10.0,21.0,9.0,1.0,7.0,2.0,2.0,52.0,4.0,4.0,,8.0,10.0,5.0,23.0,8.0,31.0,4.0,11.0,9.0,2.0,4.0,1.0,4.0,4.0,,,1.0,,8.0,1.0,2.0,11.0,18.0,,,2.0,13.0,,,7.0,7.0,1.0,,,2.0,,2.0,5.0,,,4.0,,,1.0,5.0,3.0,,22.0,134.0,2.0,2.0,0.5555555555555556,0.625,0.9285714285714286,0.4117647058823529,0.4,0.4444444444444444,0.4117647058823529,0.36,0.2,0.5,0.5084745762711864,0.4,0.6,0.532258064516129,0.4,0.6470588235294118,0.576271186440678,,0.08,0.08333333333333333,0.2,,,12.962962962962962,0.5,0.29411764705882354,,0.08403361344537816,0.028368794326241134,0.07476635514018691,0.042105263157894736,0.07964601769911504,0.03389830508474576,0.03389830508474576,0.04,,0.04054054054054054,0.047619047619047616,0.08888888888888889,0.057692307692307696,0.13636363636363635,0.08139534883720931,0.047619047619047616,0.11764705882352941,0.6,0.2033898305084746,0.25,0.2727272727272727,0.3333333333333333,0.0847457627118644,0.2,0.25,,0.13559322033898305,0.625,0.625,0.8,0.11864406779661017,0.42857142857142855,0.42857142857142855,1.0,0.4576271186440678,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.3,0.3333333333333333,,,,,0.5,0.4,1.0,0.2,0.3333333333333333,0.06666666666666667,1.0,0.5333333333333333,0.375,0.7796610169491526,0.4074074074074074,0.5277457627118645,0.55065,0.5187533333333333,0.03333333333333333,0.07692307692307693,,0.12121212121212122,0.3333333333333333,8.508,25.317647058823535,0.2774327122153209,,,1.0,,,True
1629660,1610612756,Ty Jerome,Ty Jerome,1629660,PHX,6255.0,104,-65,209,217,82.0,75.0,29.0,426,3.0,7.0,1.0,1.0,2.0,5.0,5.0,10.0,1.0,3.0,,2.0,,,,1.0,5.0,15.0,1.0,2.0,3.0,7.0,9.0,20.0,5.0,17.0,5.0,38.0,276,2.0,2.0,1.0,2.0,,7.0,4.0,10.0,3.0,8.0,5.0,22.0,,18.0,12.0,3.0,2.0,1.0,14.0,5.0,2.0,,7.0,6.0,13.0,5.0,1.0,3.0,,4.0,32.0,,2.0,,9.0,5.0,1.0,15.0,2.0,17.0,1.0,4.0,1.0,3.0,5.0,2.0,5.0,3.0,,,1.0,,8.0,,,5.0,15.0,,1.0,,5.0,,,,8.0,,,,1.0,,3.0,1.0,,,,,,1.0,1.0,,,22.0,82.0,3.0,2.0,,,0.8,0.29411764705882354,0.5,0.375,0.3125,0.45,1.0,0.4,0.44594594594594594,0.875,0.4722222222222222,0.4634146341463415,0.875,0.5,0.4594594594594595,,0.1,,0.2,,,19.91869918699187,0.625,0.125,,0.09615384615384616,0.03636363636363636,0.24324324324324326,,0.15730337078651685,0.019417475728155338,0.07692307692307693,,,,,0.09523809523809523,0.09523809523809523,0.1,0.21875,0.4,0.05263157894736842,,0.1891891891891892,0.42857142857142855,0.42857142857142855,,0.2702702702702703,0.5,0.625,,0.08108108108108109,0.3333333333333333,0.3333333333333333,,0.05405405405405406,,,,0.40540540540540543,0.3333333333333333,0.3333333333333333,0.8,0.25,1.0,,,,,0.5,0.5,1.0,0.2777777777777778,0.4,0.05555555555555555,,0.3888888888888889,0.42857142857142855,0.6486486486486487,0.35714285714285715,0.4832583333333333,0.6038250000000001,0.4855882352941176,0.02631578947368421,0.047619047619047616,,0.18421052631578946,0.5789473684210527,7.714999999999999,27.811764705882354,0.3923444976076555,,,,,,True
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,21208.0,353,-46,737,753,255.0,277.0,72.0,1490,13.0,21.0,6.0,11.0,6.0,10.0,2.0,5.0,1.0,2.0,11.0,27.0,,1.0,5.0,15.0,18.0,48.0,3.0,6.0,5.0,14.0,16.0,28.0,29.0,75.0,16.0,135.0,869,7.0,12.0,3.0,7.0,3.0,26.0,7.0,13.0,10.0,29.0,9.0,53.0,16.0,16.0,87.0,,12.0,,48.0,18.0,3.0,1.0,13.0,8.0,21.0,7.0,1.0,8.0,3.0,2.0,50.0,7.0,9.0,,18.0,15.0,3.0,36.0,16.0,52.0,,9.0,5.0,4.0,2.0,2.0,1.0,5.0,,1.0,1.0,2.0,7.0,,1.0,15.0,27.0,,,,16.0,3.0,1.0,2.0,20.0,2.0,,1.0,7.0,1.0,2.0,4.0,,,3.0,,,1.0,4.0,2.0,,52.0,249.0,3.0,1.0,0.5,0.8,1.0,0.38666666666666666,0.42857142857142855,0.3448275862068966,0.38666666666666666,0.5714285714285714,0.5833333333333334,0.5384615384615384,0.5776699029126213,0.6052631578947368,0.5238095238095238,0.6036036036036037,0.5952380952380952,0.5652173913043478,0.7281553398058253,0.013333333333333334,0.10714285714285714,0.09523809523809523,0.2,,,14.285714285714286,0.2857142857142857,0.125,,0.0967741935483871,0.04918032786885246,0.12413793103448276,0.04294478527607362,0.11,0.046242774566473986,0.06593406593406594,0.03278688524590164,0.03225806451612903,0.04132231404958678,0.047619047619047616,0.09090909090909091,0.08771929824561403,0.125,0.14285714285714285,0.06060606060606061,,0.5,0.20388349514563106,0.6190476190476191,0.6842105263157895,0.46153846153846156,0.04854368932038835,0.4,0.5,0.5,0.019417475728155338,0.5,0.5,1.0,0.2621359223300971,0.4074074074074074,0.4074074074074074,1.0,0.46601941747572817,0.375,0.3829787234042553,1.0,0.5789473684210527,0.5454545454545454,,0.05263157894736842,,,0.3157894736842105,0.5,1.0,0.23809523809523808,0.6,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.9320388349514563,0.375,0.5490325242718448,0.5651423076923078,0.5625428571428571,0.07339449541284404,0.21212121212121213,0.013157894736842105,0.1925925925925926,0.3925925925925926,3.8535714285714278,24.962666666666667,0.34599728629579374,,0.020833333333333332,,,,True
201937,1610612756,Ricky Rubio,Ricky Rubio,201937,PHX,76074.0,1268,151,2684,2669,497.0,682.0,265.0,5353,58.0,114.0,1.0,7.0,12.0,21.0,38.0,96.0,32.0,80.0,15.0,37.0,2.0,5.0,1.0,7.0,28.0,87.0,3.0,11.0,6.0,21.0,128.0,290.0,43.0,124.0,105.0,490.0,2944,4.0,15.0,5.0,16.0,3.0,26.0,21.0,44.0,7.0,28.0,42.0,105.0,76.0,180.0,108.0,21.0,,,87.0,28.0,25.0,,258.0,107.0,365.0,78.0,29.0,189.0,44.0,25.0,837.0,10.0,12.0,,49.0,93.0,4.0,146.0,22.0,168.0,3.0,65.0,34.0,31.0,72.0,17.0,58.0,32.0,3.0,14.0,3.0,7.0,104.0,3.0,17.0,34.0,97.0,1.0,7.0,1.0,136.0,5.0,1.0,29.0,126.0,13.0,,2.0,50.0,1.0,17.0,8.0,,,6.0,,1.0,1.0,8.0,5.0,,99.0,480.0,12.0,12.0,0.296875,0.296875,0.8372093023255814,0.3467741935483871,0.3125,0.25,0.3467741935483871,0.4413793103448276,0.26666666666666666,0.4772727272727273,0.46497584541062803,0.3709677419354839,0.4375,0.5223880597014925,0.40625,0.5526315789473685,0.2995169082125604,,0.08620689655172414,0.12280701754385964,0.11458333333333333,,,19.085752419085754,0.6923076923076923,0.05555555555555555,,0.14463452566096424,0.01729106628242075,0.0945945945945946,0.0199203187250996,0.1223083548664944,0.01839464882943144,0.025454545454545455,0.015267175572519083,0.006369426751592357,0.018229166666666668,0.025423728813559324,0.12403100775193798,0.14102564102564102,0.18543046357615894,0.08933002481389578,0.11304347826086956,0.013953488372093023,0.625,0.2753623188405797,0.5087719298245614,0.58,0.39655172413793105,0.2318840579710145,0.3958333333333333,0.4470588235294118,0.18421052631578946,0.1932367149758454,0.4,0.4,0.25,0.0893719806763285,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.21014492753623187,0.3218390804597701,0.3218390804597701,0.7857142857142857,0.22580645161290322,0.14285714285714285,1.0,0.16129032258064516,0.4,1.0,0.3548387096774194,0.2727272727272727,0.6666666666666666,0.2916666666666667,0.5714285714285714,0.09722222222222222,0.14285714285714285,0.2916666666666667,0.2857142857142857,0.5748792270531401,0.3218390804597701,0.5121032608695651,0.5163447368421054,0.5133777777777778,0.11283185840707964,0.1529051987767584,0.008,0.053061224489795916,0.21428571428571427,8.722068965517238,24.751612903225798,0.18517138599105812,,,,,,True
