EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceTurnovers,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,HeaveAttempts,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Charge Fouls,LongMidRangePctBlocked,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Corner3PctBlocked,3SecondViolations
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,369.0,6,-11,16,15,3.0,15.0,31,16,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,11.76470588235294,1.0,0.3333333333333333,0.2,0.3333333333333333,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626195,1610612766,Willy Hernangomez,Willy Hernangomez,1626195,CHA,6829.0,114,35,225,220,78.0,75.0,445,209,13.0,26.0,37.0,6.0,2.0,7.0,2.0,6.0,78.0,,20.3921568627451,0.8571428571428571,0.22413793103448276,0.20175438596491227,0.2619047619047619,0.3466666666666667,27.0,18.0,26.0,9.0,10.0,2.0,4.0,3.0,9.0,1.0,1.0,1.0,4.0,1.0,2.0,21.0,35.0,1.0,5.0,10.0,55.0,9.0,10.0,1.0,19.0,3.0,8.0,1.0,3.0,2.0,11.0,18.0,24.0,3.0,14.0,4.0,1.0,3.0,5.0,4.0,9.0,2.0,2.0,2.0,2.0,1.0,22.0,4.0,6.0,1.0,10.0,3.0,11.0,1.0,4.0,3.0,1.0,1.0,4.0,3.0,2.0,11.0,11.0,1.0,6.0,4.0,3.0,1.0,4.0,3.0,1.0,11.0,0.42857142857142855,0.6428571428571429,1.0,0.2,0.3333333333333333,0.2,0.6,0.9,0.375,0.5625,0.9,0.4090909090909091,0.6111111111111112,0.95,0.4583333333333333,0.125,0.08571428571428572,0.11538461538461539,0.6,0.125,0.17857142857142858,0.09375,0.10526315789473684,0.09803921568627451,0.13513513513513514,0.047619047619047616,0.36363636363636365,0.14285714285714285,0.2631578947368421,0.1111111111111111,0.125,0.06666666666666667,0.75,0.65,0.6923076923076923,0.782608695652174,0.4444444444444444,0.225,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.025,0.1,0.25,0.25,1.0,1.0,0.9,0.2222222222222222,0.36363636363636365,0.5,0.09090909090909091,0.18181818181818182,0.5,0.775,0.25,0.5389425,0.6072428571428572,0.5149909090909092,0.13333333333333333,0.15,0.34545454545454546,0.2,3.105714285714286,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628407,1610612766,Dwayne Bacon,Dwayne Bacon,1628407,CHA,1025.0,17,4,38,36,11.0,15.0,74,32,,3.0,4.0,1.0,1.0,1.0,,,11.0,,12.195121951219512,1.0,,0.11764705882352941,,0.2894736842105263,3.0,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,3.0,,1.0,,2.0,,,,,,,,1.0,,,2.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,0.3333333333333333,0.5,1.0,,0.25,0.1111111111111111,,0.06666666666666667,,0.25,,0.3333333333333333,0.25,,,,,0.5,0.5,1.0,1.0,0.25,,,,,0.25,,,,,,,,,,1.0,,0.75,,0.45265,,0.5496,0.25,0.3333333333333333,,,6.333333333333333,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628997,1610612766,Caleb Martin,Caleb Martin,1628997,CHA,19005.0,317,6,621,615,139.0,133.0,1236,647,17.0,28.0,38.0,8.0,6.0,15.0,3.0,32.0,135.0,3.0,15.593705293276109,0.5333333333333333,0.1118421052631579,0.09090909090909091,0.1188118811881188,0.22383252818035426,67.0,14.0,35.0,4.0,6.0,4.0,7.0,1.0,3.0,7.0,3.0,16.0,30.0,,2.0,17.0,47.0,20.0,37.0,17.0,111.0,4.0,7.0,1.0,12.0,6.0,12.0,1.0,5.0,8.0,23.0,20.0,14.0,60.0,6.0,30.0,16.0,3.0,13.0,10.0,23.0,7.0,3.0,9.0,3.0,1.0,56.0,5.0,5.0,,11.0,,10.0,1.0,12.0,9.0,3.0,7.0,2.0,15.0,1.0,25.0,21.0,1.0,10.0,7.0,4.0,3.0,7.0,3.0,,23.0,0.5882352941176471,0.7142857142857143,1.0,0.5405405405405406,0.2,0.5405405405405406,0.3617021276595745,0.5714285714285714,0.5,0.5595238095238095,0.6875,0.4411764705882353,0.5904255319148937,0.6666666666666666,0.5476190476190477,0.44047619047619047,0.06382978723404255,0.08571428571428572,,,0.07051282051282051,0.029069767441860465,0.03816793893129771,0.033003300330033,0.021505376344086023,0.05084745762711865,0.09090909090909091,0.08450704225352113,0.034482758620689655,0.1111111111111111,0.09803921568627451,0.023255813953488372,0.42857142857142855,0.4166666666666667,0.4,0.4375,0.6428571428571429,0.03571428571428571,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.35714285714285715,0.5333333333333333,0.5333333333333333,1.0,0.75,0.6666666666666666,0.25,0.4117647058823529,0.5714285714285714,0.17647058823529413,0.11764705882352941,,0.8571428571428571,0.5333333333333333,0.5472011904761904,0.6052599999999999,0.5092558823529413,0.10752688172043011,0.17857142857142858,0.10810810810810811,0.2072072072072072,5.374468085106383,25.772972972972973,,2.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.02040816326530612,0.10714285714285714,0.2222222222222222,0.2222222222222222,0.5,0.5714285714285714,0.5714285714285714,1.0,0.125,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,9610.0,160,-8,314,314,105.0,94.0,628,317,14.0,25.0,30.0,6.0,1.0,6.0,5.0,7.0,103.0,,15.340909090909092,1.0,0.17721518987341772,0.15527950310559005,0.18181818181818182,0.3343949044585987,34.0,10.0,17.0,,,4.0,6.0,,1.0,10.0,3.0,,4.0,,3.0,10.0,22.0,1.0,14.0,18.0,41.0,,2.0,,,4.0,8.0,,6.0,9.0,17.0,6.0,14.0,3.0,,4.0,,2.0,10.0,8.0,18.0,7.0,1.0,10.0,,,44.0,3.0,2.0,,11.0,,5.0,,5.0,5.0,,,5.0,3.0,,17.0,26.0,2.0,12.0,2.0,1.0,1.0,2.0,1.0,,17.0,0.3,0.3,1.0,0.07142857142857142,,0.07142857142857142,0.45454545454545453,,0.5,0.3194444444444444,,0.2857142857142857,0.4270833333333333,,0.425,0.3888888888888889,0.09090909090909091,0.11764705882352941,,,0.13414634146341464,0.023255813953488372,0.04477611940298507,0.032679738562091505,,0.038461538461538464,0.043478260869565216,0.05405405405405406,0.22580645161290322,0.14285714285714285,0.16666666666666666,,0.5,0.4722222222222222,0.5882352941176471,0.6666666666666666,0.3,0.027777777777777776,,,,0.2777777777777778,0.1111111111111111,,,,,,,0.42857142857142855,0.6666666666666666,0.21428571428571427,0.21428571428571427,,0.8611111111111112,,0.5440805555555557,,0.5307678571428571,0.2608695652173913,0.375,,0.4146341463414634,5.472727272727273,24.24285714285714,,,4.0,1.0,,,,,,,,,,2.0,,1.0,2.0,2.0,,0.045454545454545456,0.1111111111111111,,,,0.1,0.1,1.0,,,,,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628984,1610612766,Devonte' Graham,Devonte' Graham,1628984,CHA,9182.0,153,24,301,290,46.0,52.0,591,322,9.0,14.0,16.0,5.0,3.0,6.0,,7.0,42.0,,29.793510324483776,0.8333333333333334,0.13432835820895522,0.09701492537313433,0.1794871794871795,0.15282392026578073,31.0,7.0,16.0,,1.0,1.0,2.0,5.0,13.0,4.0,,18.0,44.0,3.0,7.0,16.0,36.0,21.0,48.0,21.0,116.0,,1.0,,3.0,5.0,7.0,3.0,7.0,8.0,27.0,4.0,28.0,33.0,,44.0,18.0,2.0,11.0,18.0,29.0,14.0,4.0,10.0,1.0,,76.0,1.0,1.0,,4.0,1.0,2.0,1.0,3.0,3.0,,1.0,2.0,,,25.0,25.0,3.0,12.0,1.0,,1.0,1.0,,,25.0,0.125,0.125,0.5238095238095238,0.4375,0.42857142857142855,0.4375,0.4444444444444444,,0.7142857142857143,0.5654761904761905,0.3,0.6785714285714286,0.6105263157894737,0.3,0.75,0.5714285714285714,0.05555555555555555,0.125,0.1,,0.05970149253731343,0.013513513513513514,0.015151515151515152,0.014285714285714285,,0.037037037037037035,0.058823529411764705,0.08571428571428572,,0.07692307692307693,0.07142857142857142,0.022222222222222223,,0.19047619047619047,0.4375,0.5,0.14285714285714285,0.15476190476190477,0.38461538461538464,0.38461538461538464,0.2,0.047619047619047616,0.5238095238095238,0.4090909090909091,0.4090909090909091,0.4444444444444444,0.2,,,0.14285714285714285,0.5,,0.5,0.42857142857142855,0.7619047619047619,0.4090909090909091,0.5071666666666668,0.5568,0.4577964285714286,0.12903225806451613,0.26666666666666666,0.02586206896551724,0.23275862068965517,7.48611111111111,25.889583333333334,2.0,4.0,7.0,3.0,,,3.0,1.0,4.0,,1.0,,,1.0,,,2.0,1.0,0.25,,0.08333333333333333,0.5714285714285714,0.5714285714285714,,0.75,0.75,1.0,0.6,,,,,,1.0,1.0,30.0,0.2,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,3265.0,54,-19,109,108,32.0,28.0,217,120,2.0,5.0,6.0,3.0,2.0,6.0,1.0,1.0,30.0,,20.967741935483872,0.5,0.08333333333333333,0.09090909090909091,,0.29357798165137616,14.0,3.0,6.0,,,,1.0,1.0,3.0,,,3.0,8.0,1.0,2.0,4.0,10.0,3.0,8.0,3.0,20.0,,,,3.0,1.0,2.0,1.0,2.0,,5.0,,8.0,6.0,,8.0,3.0,2.0,4.0,1.0,5.0,1.0,,4.0,,,11.0,1.0,,,3.0,,1.0,,2.0,2.0,,3.0,1.0,1.0,,4.0,4.0,,2.0,,,,,,,5.0,,,0.6666666666666666,0.375,0.5,0.375,0.4,,0.5,0.4722222222222222,1.5,0.625,0.5,1.5,0.625,0.4444444444444444,0.2,0.16666666666666666,,,0.0967741935483871,,0.041666666666666664,0.01694915254237288,,,1.0,0.058823529411764705,0.18181818181818182,,0.25,,,0.3333333333333333,0.5,0.6,,0.16666666666666666,0.3333333333333333,0.5,,,0.4444444444444444,0.375,0.375,0.6666666666666666,,,,0.25,,,0.5,0.5,0.7777777777777778,0.375,0.5547277777777777,,0.5235375,0.1,0.16666666666666666,0.15,0.25,4.239999999999999,26.7375,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,,0.05555555555555555,,,,,,,1.0,1.0,1.0,,,,,,3.0,,,,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,9961.0,166,46,324,321,59.0,68.0,645,339,18.0,27.0,33.0,5.0,4.0,9.0,,11.0,55.0,,25.683060109289617,0.5555555555555556,0.21428571428571427,0.16129032258064516,0.2222222222222222,0.18209876543209877,38.0,15.0,28.0,1.0,3.0,3.0,7.0,1.0,15.0,14.0,1.0,4.0,19.0,1.0,2.0,17.0,44.0,10.0,33.0,16.0,80.0,1.0,5.0,2.0,7.0,4.0,9.0,2.0,3.0,10.0,24.0,24.0,10.0,27.0,2.0,18.0,4.0,5.0,3.0,5.0,8.0,4.0,1.0,3.0,,,21.0,4.0,2.0,,7.0,2.0,6.0,2.0,3.0,3.0,,4.0,1.0,5.0,,12.0,19.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,,18.0,0.7058823529411765,0.75,0.9,0.30303030303030304,0.6666666666666666,0.3125,0.38636363636363635,0.2,0.4444444444444444,0.4155844155844156,0.3125,0.5833333333333334,0.47058823529411764,0.3888888888888889,0.7058823529411765,0.42857142857142855,0.11363636363636363,0.10714285714285714,0.2222222222222222,,0.09859154929577464,0.02564102564102564,0.05714285714285714,0.04054054054054054,,0.06666666666666667,,0.09090909090909091,0.08333333333333333,0.14285714285714285,0.2,0.046511627906976744,0.6666666666666666,0.36363636363636365,0.5357142857142857,0.6,0.7333333333333333,0.19480519480519481,0.06666666666666667,0.07692307692307693,,0.18181818181818182,0.24675324675324675,0.21052631578947367,0.21052631578947367,0.75,0.375,0.3333333333333333,,0.5833333333333334,0.42857142857142855,0.08333333333333333,0.16666666666666666,0.5,0.7922077922077922,0.2222222222222222,0.5404565789473684,0.50611,0.5646590909090908,0.08536585365853659,0.125,0.0875,0.3,4.077272727272727,26.26969696969697,,1.0,1.0,6.0,1.0,1.0,3.0,1.0,3.0,,,,4.0,,,2.0,3.0,,0.3333333333333333,0.07692307692307693,0.012987012987012988,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.375,0.3333333333333333,1.0,1.0,,,,,3.0,,,,,0.13333333333333333,1.0,1.0,1.0,1.0,0.029411764705882353,,,,,,True,,,,,,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,9695.0,162,-9,320,315,59.0,46.0,635,321,10.0,22.0,27.0,7.0,5.0,10.0,1.0,12.0,55.0,,19.83240223463687,0.7,0.12195121951219512,0.10588235294117647,0.10909090909090909,0.184375,32.0,10.0,17.0,3.0,5.0,1.0,1.0,3.0,10.0,7.0,2.0,7.0,23.0,1.0,2.0,13.0,27.0,9.0,30.0,5.0,58.0,4.0,6.0,,11.0,1.0,2.0,2.0,4.0,2.0,10.0,16.0,10.0,27.0,6.0,23.0,7.0,4.0,6.0,4.0,10.0,4.0,,6.0,,,24.0,2.0,3.0,,8.0,4.0,5.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,,10.0,9.0,1.0,4.0,6.0,3.0,3.0,6.0,2.0,,10.0,0.6153846153846154,0.8,1.0,0.3,0.5,0.3,0.48148148148148145,0.6666666666666666,0.5,0.4649122807017544,0.55,0.6666666666666666,0.47540983606557374,0.55,0.7142857142857143,0.5263157894736842,0.14814814814814814,0.11764705882352941,0.5714285714285714,,0.09090909090909091,0.031578947368421054,0.03076923076923077,0.03125,0.038461538461538464,0.03125,0.07142857142857142,0.08333333333333333,0.10810810810810811,0.06666666666666667,0.14814814814814814,0.03225806451612903,0.3333333333333333,0.2982456140350877,0.5882352941176471,0.6666666666666666,0.7,0.17543859649122806,0.3,0.375,0.3333333333333333,0.12280701754385964,0.40350877192982454,0.30434782608695654,0.30434782608695654,1.0,0.5,0.6,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,0.8245614035087719,0.30434782608695654,0.5114868421052631,0.5634642857142858,0.48398333333333327,0.06666666666666667,0.13333333333333333,0.1896551724137931,0.1724137931034483,3.5925925925925926,25.416666666666668,2.0,,,2.0,1.0,1.0,3.0,1.0,4.0,,,1.0,1.0,,,,1.0,1.0,0.25,0.0196078431372549,,,,,0.2857142857142857,0.2857142857142857,1.0,0.3,0.3333333333333333,1.0,0.5,,,,1.0,,0.1,,,,0.2,,,,,,1.0,,,,,True,,,,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,6175.0,103,-29,199,200,36.0,22.0,399,251,5.0,18.0,29.0,2.0,2.0,4.0,,10.0,36.0,,14.035087719298247,0.5,0.13513513513513514,0.20224719101123595,0.11538461538461539,0.18090452261306533,22.0,14.0,17.0,4.0,5.0,,,1.0,6.0,,,,,,,15.0,23.0,,,7.0,37.0,5.0,6.0,3.0,13.0,,1.0,,,3.0,3.0,22.0,8.0,,8.0,,,2.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,15.0,6.0,5.0,,13.0,,11.0,1.0,,,,2.0,,6.0,,13.0,12.0,1.0,4.0,3.0,3.0,,4.0,2.0,1.0,3.0,0.7333333333333333,1.0,,,,,0.6521739130434783,0.8333333333333334,,0.6521739130434783,0.8333333333333334,,0.6379310344827587,0.7222222222222222,0.375,,0.08695652173913043,,,,0.25,0.09433962264150944,0.125,0.10891089108910891,0.125,0.08695652173913043,0.1,0.09090909090909091,0.45,0.2,0.18181818181818182,0.16666666666666666,0.5,0.7391304347826086,0.8235294117647058,0.8235294117647058,0.7857142857142857,0.2608695652173913,0.16666666666666666,0.25,,,,,,,0.8333333333333334,0.8,0.25,,,,,,0.7391304347826086,,0.6006173913043478,0.59565,0.434,0.15384615384615385,0.15384615384615385,0.35135135135135137,0.08108108108108109,2.5130434782608693,,,,,,,,,,,,,,1.0,,5.0,,3.0,2.0,,0.13157894736842105,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,1.0,,,,,,,True,,,,,,,,
