EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,SecondChanceCorner3FGM,PtsPutbacks,FTOffRebounds,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,DefensiveGoaltends,Clear Path Fouls,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3
1626203,1610612737,Treveon Graham,Treveon Graham,1626203,ATL,193.0,3,-3.0,8,7,4.0,7.0,2.0,15,1.0,1.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,0.5,0.5,0.5,9.090909090909092,0.3333333333333333,0.1428571428571428,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,22478.0,375,-93.0,793,804,160.0,219.0,83.0,1597,19.0,140.0,896,,9.0,3.0,27.0,5.0,8.0,67.0,22.0,3.0,24.0,1.0,27.0,160.0,1.0,0.4666666666666667,0.4090909090909091,0.5192307692307693,20.608108108108105,0.0263157894736842,0.0202020202020202,0.0328947368421052,0.0642857142857142,0.1928571428571428,0.201765447667087,18.0,29.0,3.0,4.0,5.0,5.0,5.0,24.0,6.0,23.0,11.0,25.0,1.0,2.0,6.0,10.0,38.0,1.0,4.0,2.0,7.0,29.0,76.0,21.0,63.0,3.0,6.0,1.0,5.0,6.0,11.0,4.0,13.0,34.0,24.0,51.0,12.0,38.0,10.0,9.0,11.0,11.0,22.0,5.0,6.0,6.0,3.0,2.0,55.0,3.0,25.0,31.0,3.0,59.0,1.0,10.0,4.0,6.0,13.0,7.0,7.0,20.0,3.0,6.0,1.0,5.0,33.0,3.0,7.0,13.0,29.0,3.0,2.0,2.0,12.0,5.0,1.0,1.0,4.0,1.0,6.0,5.0,1.0,3.0,0.5862068965517241,0.5862068965517241,0.8095238095238095,0.3333333333333333,0.2,0.3076923076923077,0.3333333333333333,0.3815789473684211,0.5,0.5454545454545454,0.4352517985611511,0.4090909090909091,0.5,0.4532374100719424,0.1184210526315789,0.1034482758620689,0.1666666666666666,0.0869565217391304,0.3939393939393939,0.1071428571428571,0.1353711790393013,0.0145631067961165,0.1724137931034483,0.1497326203208556,0.0147058823529411,0.0229885057471264,0.1470588235294117,0.075,0.2127659574468085,0.1826086956521739,0.1333333333333333,0.0128205128205128,0.8333333333333334,0.2086330935251798,0.6206896551724138,0.6923076923076923,0.5,0.1726618705035971,0.2083333333333333,0.25,0.8,0.1654676258992805,0.2608695652173913,0.2857142857142857,0.6666666666666666,0.1798561151079136,0.44,0.44,0.9090909090909092,0.2733812949640288,0.2631578947368421,0.2631578947368421,0.7,0.3636363636363636,0.75,0.6666666666666666,0.0909090909090909,0.3636363636363636,0.25,1.0,0.2083333333333333,1.0,0.25,0.3333333333333333,0.2916666666666667,0.2857142857142857,0.6618705035971223,0.2631578947368421,0.5246507194244604,0.6299,0.53668125,0.0805369127516778,0.1395348837209302,9.11315789473684,24.87142857142857,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1713,1610612737,Vince Carter,Vince Carter,1713,ATL,11989.0,200,-37.0,436,421,153.0,199.0,39.0,857,2.0,62.0,477,1.0,6.0,,25.0,,,18.0,5.0,1.0,4.0,,25.0,152.0,,0.4189189189189189,0.6,0.5208333333333334,17.263157894736842,,,,0.0967741935483871,0.4032258064516129,0.3509174311926605,1.0,6.0,,,1.0,3.0,4.0,10.0,1.0,7.0,1.0,6.0,,,3.0,15.0,43.0,1.0,2.0,7.0,15.0,6.0,23.0,16.0,49.0,1.0,2.0,1.0,2.0,2.0,6.0,7.0,18.0,4.0,8.0,45.0,3.0,43.0,15.0,,10.0,9.0,19.0,3.0,6.0,7.0,2.0,1.0,47.0,,7.0,8.0,3.0,18.0,,4.0,3.0,1.0,5.0,,5.0,3.0,,,1.0,,8.0,1.0,2.0,10.0,20.0,1.0,,,2.0,5.0,1.0,1.0,5.0,,6.0,1.0,,4.0,0.3333333333333333,0.3333333333333333,0.9375,0.3265306122448979,0.5,0.3888888888888889,0.3265306122448979,0.2608695652173913,0.5,0.3333333333333333,0.4166666666666667,0.625,0.5208333333333334,0.6805555555555556,,,,,0.625,0.1764705882352941,0.0677966101694915,,0.0823529411764705,0.0738916256157635,,,0.08,0.025,0.1071428571428571,0.0869565217391304,0.0625,,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.1666666666666666,1.0,0.1388888888888889,0.4,0.4,0.25,0.0972222222222222,0.1428571428571428,0.1428571428571428,,0.0833333333333333,0.1666666666666666,0.1666666666666666,1.0,0.5972222222222222,0.3488372093023256,0.3488372093023256,0.9333333333333332,,,,,0.5,0.5,1.0,0.125,0.3333333333333333,0.125,,0.625,0.4666666666666667,0.7638888888888888,0.3488372093023256,0.5122937499999999,0.4720333333333333,0.5164708333333333,0.027027027027027,0.08,10.839130434782607,26.11020408163265,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,1130.0,19,-5.0,43,42,17.0,20.0,4.0,85,,4.0,46,,,,,,,,2.0,,,,,17.0,,0.3333333333333333,,,14.893617021276595,,,,,,0.3953488372093023,,1.0,,,,1.0,2.0,3.0,,1.0,,,,,,,1.0,,,,1.0,2.0,5.0,,1.0,,,,,,1.0,,1.0,,4.0,,,1.0,,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.4,,,0.3333333333333333,,,0.1666666666666666,,,,,1.0,,,,,,,,,,,,,,,0.1666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,,0.1666666666666666,,,,,,,,0.1666666666666666,,,,,,,,,,,0.5,,,,0.5,,0.3333333333333333,,0.3894416666666667,,0.3717249999999999,,,8.84,26.2,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,
203458,1610612737,Alex Len,Alex Len,203458,ATL,44713.0,745,-132.0,1580,1577,448.0,535.0,175.0,3157,51.0,349.0,1788,13.0,78.0,20.0,110.0,17.0,69.0,230.0,67.0,1.0,81.0,5.0,110.0,447.0,4.0,0.5855704697986577,0.609375,0.6043956043956044,18.88701517706577,0.0449735449735449,0.0858257477243173,0.0405405405405405,0.2234957020057306,0.3151862464183381,0.2835443037974683,101.0,148.0,28.0,47.0,31.0,40.0,26.0,50.0,1.0,6.0,9.0,26.0,1.0,2.0,9.0,5.0,30.0,,2.0,2.0,7.0,128.0,204.0,14.0,56.0,31.0,54.0,1.0,3.0,39.0,60.0,4.0,16.0,188.0,68.0,42.0,,30.0,5.0,18.0,23.0,19.0,42.0,18.0,1.0,8.0,7.0,8.0,103.0,49.0,48.0,88.0,25.0,161.0,9.0,20.0,15.0,5.0,16.0,5.0,4.0,23.0,1.0,12.0,,2.0,39.0,7.0,11.0,57.0,93.0,3.0,11.0,6.0,39.0,31.0,2.0,2.0,15.0,2.0,33.0,22.0,3.0,6.0,0.734375,0.903846153846154,1.0,0.25,0.3333333333333333,0.25,0.25,0.6274509803921569,0.5740740740740741,0.65,0.573076923076923,0.5701754385964912,0.5921052631578947,0.2153846153846154,0.088235294117647,0.0743243243243243,0.14,,0.4102564102564102,0.4310344827586206,0.1884368308351177,0.1253196930946291,0.1610738255033557,0.1777777777777777,0.1437908496732026,0.1265822784810126,0.2233502538071066,0.1828571428571428,0.1263157894736842,0.1589958158995816,0.1694915254237288,0.0918367346938775,0.6666666666666666,0.5692307692307692,0.6824324324324325,0.7372262773722628,0.7425742574257426,0.1923076923076923,0.52,0.6046511627906976,0.7307692307692307,0.023076923076923,0.1666666666666666,0.1666666666666666,,0.1,0.3461538461538461,0.3461538461538461,1.0,0.1153846153846153,0.1666666666666666,0.1666666666666666,1.0,0.8245614035087719,0.5957446808510638,0.1785714285714285,0.0175438596491228,0.0350877192982456,,,0.5263157894736842,0.775,0.1184210526315789,0.2222222222222222,0.0921052631578947,0.2857142857142857,0.7846153846153846,0.1666666666666666,0.5619146153846154,0.5782635416666666,0.5442157894736842,0.1331058020477815,0.1645569620253164,3.3862745098039224,24.528571428571432,11.0,8.0,,1.0,48.0,3.0,14.0,1.0,2.0,0.0769230769230769,0.0875,0.0609756097560975,1.0,1.0,,,,,,,,,True,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,25897.0,432,-42.0,895,902,189.0,247.0,99.0,1797,20.0,161.0,991,2.0,7.0,9.0,29.0,1.0,2.0,49.0,30.0,4.0,24.0,2.0,29.0,188.0,2.0,0.5160256410256411,0.3181818181818182,0.4393939393939394,17.128712871287128,0.0046728971962616,0.0044742729306487,0.0058823529411764,0.0434782608695652,0.1801242236024844,0.2111731843575419,24.0,36.0,,2.0,2.0,7.0,8.0,24.0,10.0,26.0,8.0,17.0,2.0,2.0,5.0,11.0,42.0,,5.0,2.0,8.0,42.0,86.0,19.0,59.0,1.0,3.0,1.0,7.0,4.0,14.0,4.0,13.0,48.0,36.0,54.0,3.0,41.0,11.0,8.0,10.0,12.0,22.0,7.0,5.0,4.0,5.0,1.0,56.0,1.0,18.0,26.0,3.0,47.0,,10.0,3.0,7.0,11.0,3.0,8.0,6.0,,3.0,1.0,2.0,17.0,,6.0,9.0,28.0,,,2.0,11.0,5.0,,,5.0,,5.0,3.0,,3.0,0.5714285714285714,0.5714285714285714,0.9473684210526316,0.3220338983050847,0.1428571428571428,0.3076923076923077,0.3275862068965517,0.4883720930232558,0.3333333333333333,0.2857142857142857,0.4862068965517241,0.25,0.3703703703703703,0.4068965517241379,0.0930232558139534,0.0833333333333333,0.1666666666666666,0.0384615384615384,0.6470588235294118,0.1034482758620689,0.0955882352941176,0.0042918454935622,0.1005586592178771,0.0975609756097561,,0.0106382978723404,0.0789473684210526,0.0638297872340425,0.171875,0.0866666666666666,0.1724137931034483,,0.6,0.2482758620689655,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.1655172413793103,0.3333333333333333,0.4,0.375,0.1793103448275862,0.3846153846153846,0.4,0.7,0.1172413793103448,0.4705882352941176,0.5,1.0,0.2896551724137931,0.2619047619047619,0.2619047619047619,0.9090909090909092,0.2,,,0.2,0.5,,,0.2592592592592592,0.2857142857142857,0.1851851851851851,0.4,0.2962962962962963,0.25,0.6551724137931034,0.2682926829268293,0.5128642361111111,0.51039375,0.5247326923076922,0.0714285714285714,0.1157894736842105,8.591860465116277,26.011864406779665,1.0,,2.0,1.0,,,,,,,,,0.5,1.0,1.0,1.0,0.0169491525423728,0.0588235294117647,,,,,True,,,,,
1627745,1610612737,Damian Jones,Damian Jones,1627745,ATL,312.0,5,4.0,10,9,4.0,,,19,,,5,,,,,,,1.0,,,,,,4.0,,,,,10.0,,,,,,0.4,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.5142,,,,,,27.6,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,16646.0,277,-123.0,588,595,223.0,227.0,69.0,1183,7.0,62.0,697,,7.0,4.0,12.0,6.0,10.0,53.0,10.0,2.0,11.0,1.0,12.0,223.0,1.0,0.4189189189189189,0.3888888888888889,0.375,13.622754491017965,0.044776119402985,0.0350877192982456,0.0612244897959183,0.1129032258064516,0.1935483870967742,0.3792517006802721,20.0,36.0,2.0,5.0,3.0,7.0,3.0,9.0,,1.0,1.0,10.0,1.0,,3.0,2.0,13.0,,2.0,,3.0,23.0,46.0,3.0,23.0,2.0,6.0,1.0,3.0,4.0,8.0,,6.0,26.0,20.0,9.0,,11.0,2.0,7.0,14.0,10.0,24.0,6.0,4.0,11.0,,3.0,58.0,4.0,21.0,22.0,,43.0,,15.0,10.0,5.0,10.0,4.0,8.0,7.0,,2.0,,1.0,17.0,1.0,4.0,16.0,32.0,1.0,1.0,1.0,5.0,7.0,,,6.0,,7.0,6.0,,4.0,0.5652173913043478,0.6190476190476191,1.0,0.1304347826086956,0.3333333333333333,,0.1428571428571428,0.5,0.3333333333333333,0.5,0.3985507246376811,0.3888888888888889,0.2857142857142857,0.3333333333333333,0.1521739130434782,0.1666666666666666,0.1111111111111111,,0.5882352941176471,,0.1208791208791208,0.0264900662251655,0.1858407079646017,0.1457627118644067,0.0147058823529411,0.0338983050847457,0.0746268656716417,0.1052631578947368,0.2307692307692307,0.1888888888888888,0.1739130434782608,,0.8571428571428571,0.5217391304347826,0.5555555555555556,0.6666666666666666,0.6,0.1304347826086956,0.3333333333333333,0.375,0.3333333333333333,0.0144927536231884,,,,0.144927536231884,0.1,0.1,1.0,0.1884057971014492,0.1538461538461538,0.1538461538461538,1.0,0.5555555555555556,0.4,,0.1111111111111111,0.2222222222222222,,,0.5,0.4285714285714285,0.2142857142857142,,0.2142857142857142,,0.855072463768116,0.1818181818181818,0.5643268656716418,0.4804666666666666,0.5948041666666667,0.0684931506849315,0.1,3.1260869565217395,26.55652173913043,,1.0,,1.0,4.0,,1.0,,,,0.0416666666666666,,1.0,1.0,2.0,,,,,,,,True,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,28924.0,482,-51.0,1026,1027,279.0,332.0,112.0,2053,120.0,395.0,1178,4.0,29.0,51.0,151.0,3.0,12.0,76.0,119.0,5.0,144.0,17.0,150.0,278.0,14.0,0.5573065902578797,0.6590909090909091,0.6198347107438017,35.75757575757576,0.0121457489878542,0.024390243902439,0.0157068062827225,0.0734177215189873,0.3822784810126582,0.2719298245614035,27.0,53.0,1.0,2.0,7.0,15.0,28.0,73.0,12.0,22.0,5.0,7.0,1.0,2.0,3.0,42.0,134.0,6.0,10.0,14.0,37.0,67.0,148.0,47.0,141.0,2.0,8.0,7.0,11.0,26.0,54.0,16.0,40.0,22.0,112.0,57.0,84.0,134.0,42.0,20.0,83.0,38.0,121.0,22.0,16.0,65.0,13.0,5.0,280.0,9.0,30.0,32.0,2.0,64.0,4.0,16.0,12.0,4.0,35.0,13.0,23.0,29.0,3.0,12.0,2.0,3.0,64.0,2.0,17.0,10.0,28.0,2.0,1.0,4.0,36.0,1.0,,,,,1.0,,,4.0,0.1641791044776119,0.1666666666666666,0.4042553191489361,0.3333333333333333,0.6363636363636364,0.4,0.3333333333333333,0.4527027027027027,0.25,0.4814814814814814,0.4757785467128028,0.6578947368421053,0.5319148936170213,0.4878892733564013,0.1351351351351351,0.1886792452830188,0.136986301369863,,0.546875,0.0512820512820512,0.1045751633986928,0.036734693877551,0.15625,0.1244979919678714,0.0404040404040404,0.0510204081632653,0.0757575757575757,0.1351351351351351,0.1111111111111111,0.1633986928104575,0.1282051282051282,0.0266666666666666,,0.1833910034602076,0.5094339622641509,0.627906976744186,0.2222222222222222,0.2525951557093425,0.3835616438356164,0.4444444444444444,0.1071428571428571,0.0761245674740484,0.5454545454545454,0.5454545454545454,0.1666666666666666,0.0242214532871972,0.7142857142857143,0.7142857142857143,0.8,0.4636678200692041,0.3134328358208955,0.3230769230769231,0.3571428571428571,0.1052631578947368,0.5,,0.0526315789473684,0.5263157894736842,0.6,0.8333333333333334,0.1595744680851064,0.4666666666666667,0.0319148936170212,0.6666666666666666,0.3936170212765957,0.3783783783783784,0.671280276816609,0.3134328358208955,0.4975536585365853,0.4878470588235294,0.4758576086956521,0.1415662650602409,0.2,8.102702702702706,27.14113475177305,1.0,4.0,4.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,4.0,0.0283687943262411,,9.0,11.0,0.0298507462686567,0.0723684210526315,True,,,,,
1627820,1610612737,Tyrone Wallace,Tyrone Wallace,1627820,ATL,2903.0,48,11.0,103,94,48.0,49.0,15.0,197,4.0,6.0,90,2.0,2.0,,,,1.0,6.0,2.0,,4.0,,,48.0,,0.25,0.25,,11.666666666666668,,0.0185185185185185,,0.3333333333333333,,0.4660194174757281,1.0,3.0,,1.0,,2.0,,2.0,,1.0,,2.0,1.0,,,,2.0,,,,1.0,1.0,6.0,,4.0,,2.0,,1.0,,3.0,,1.0,,2.0,,,2.0,,,4.0,1.0,5.0,1.0,,3.0,1.0,,11.0,1.0,2.0,3.0,,5.0,1.0,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,2.0,1.0,3.0,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,0.1666666666666666,,,0.1,,,0.4,,,,,0.5,,0.09375,0.0333333333333333,0.0952380952380952,0.0943396226415094,,0.1111111111111111,,0.1333333333333333,0.5,0.1111111111111111,,0.125,1.0,0.3,0.3333333333333333,0.3333333333333333,,0.2,,,,0.1,,,,0.2,,,,0.2,,,,0.3333333333333333,,,0.3333333333333333,,,,0.5,,,,0.25,,0.7,,0.572235,0.703675,0.621575,0.1666666666666666,0.25,6.366666666666666,24.2,,,,,,,1.0,,,,,,,,,1.0,0.25,0.5,,,,,True,,,,,
