EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,on,Clear Path Fouls,HeaveMakes,OffensiveGoaltends
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,23714.0,395,100.0,811,826,274,304,106,1637,36,62,6.0,15.0,12.0,20.0,23.0,48,9.0,15.0,6.0,15.0,2.0,1.0,3.0,22.0,55.0,1.0,5.0,8.0,24.0,68,125,28.0,70.0,43.0,263,861,10.0,23.0,1.0,7.0,3.0,26.0,20,37,9.0,27.0,13.0,80,56,80.0,75.0,9.0,8.0,55.0,22.0,17.0,1.0,19.0,6.0,25.0,5.0,1.0,15.0,3.0,1.0,56.0,8.0,10.0,28,32.0,4.0,64,18.0,82,7.0,15.0,9.0,6.0,15.0,2.0,7.0,18.0,6.0,8.0,1.0,4.0,33,10.0,13,34,2.0,3.0,41,2.0,2.0,54.0,4.0,1.0,22.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,80,270,8.0,4.0,0.4117647058823529,0.4375,0.8928571428571429,0.4,0.14285714285714285,0.3333333333333333,0.4,0.544,0.43478260869565216,0.5405405405405406,0.5641025641025641,0.38333333333333336,0.5234375,0.6004566210045662,0.40625,0.5555555555555556,0.358974358974359,0.014285714285714285,0.136,0.1774193548387097,0.125,0.01818181818181818,26.787620064034154,0.45454545454545453,0.13793103448275862,0.1641025641025641,0.04926108374384237,0.14736842105263157,0.04597701149425287,0.15584415584415584,0.04774535809018567,0.05555555555555555,0.05063291139240506,0.029411764705882353,0.03597122302158273,0.08571428571428572,0.1780821917808219,0.15294117647058825,0.16216216216216217,0.16352201257861634,0.06451612903225806,0.08641975308641975,0.25,0.31794871794871793,0.5806451612903226,0.7058823529411765,0.5,0.24615384615384617,0.4791666666666667,0.5476190476190477,0.30434782608695654,0.07692307692307693,0.6,0.6,0.3333333333333333,0.07692307692307693,0.4,0.4,1.0,0.28205128205128205,0.4,0.4074074074074074,0.8636363636363636,0.5,0.4,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.2,1.0,0.3125,0.6,0.046875,0.3333333333333333,0.375,0.3333333333333333,0.676923076923077,0.4,0.5060828205128206,0.456609375,0.5034132812500001,0.11214953271028037,0.15384615384615385,0.028169014084507043,0.09885931558935361,0.3041825095057034,6.206399999999997,25.422857142857143,0.33785450061652283,,,,,,,,,,,,,,,,,,,,True,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,30582.0,510,128.0,1052,1055,320,345,135,2107,67,103,13.0,20.0,19.0,32.0,28.0,60,17.0,40.0,8.0,26.0,3.0,1.0,10.0,48.0,119.0,,7.0,11.0,34.0,112,203,56.0,145.0,65.0,457,1105,17.0,29.0,3.0,10.0,4.0,47.0,33,61,12.0,44.0,30.0,132,86,138.0,66.0,102.0,10.0,118.0,48.0,21.0,1.0,22.0,20.0,42.0,15.0,5.0,12.0,8.0,2.0,104.0,6.0,12.0,48,29.0,12.0,89,18.0,107,8.0,22.0,13.0,9.0,18.0,3.0,6.0,16.0,2.0,12.0,1.0,1.0,34,7.0,8,31,,2.0,58,2.0,2.0,79.0,3.0,,27.0,1.0,12.0,16.0,8.0,6.0,16.0,8.0,128,315,3.0,9.0,0.38392857142857145,0.40186915887850466,0.39285714285714285,0.38620689655172413,0.3,0.2727272727272727,0.3888888888888889,0.5517241379310345,0.5862068965517241,0.5409836065573771,0.5632183908045977,0.5512820512820513,0.4857142857142857,0.5909090909090909,0.5595238095238095,0.5365853658536586,0.4166666666666667,0.006896551724137931,0.10344827586206896,0.1553398058252427,0.05,0.008403361344537815,34.660033167495854,0.5294117647058824,0.4444444444444444,0.11740890688259109,0.045112781954887216,0.192,0.024896265560165973,0.15492957746478872,0.03550295857988166,0.05217391304347826,0.05102040816326531,0.018867924528301886,0.027472527472527472,0.01694915254237288,0.05,0.10204081632653061,0.21739130434782608,0.2079207920792079,0.125,0.052980132450331126,0.5,0.2959770114942529,0.6504854368932039,0.7701149425287356,0.44776119402985076,0.1724137931034483,0.4666666666666667,0.49122807017543857,0.25,0.11494252873563218,0.425,0.4473684210526316,0.35294117647058826,0.07471264367816093,0.3076923076923077,0.3076923076923077,0.625,0.34195402298850575,0.40336134453781514,0.4067796610169492,0.3541666666666667,0.5128205128205128,0.65,0.3076923076923077,0.07692307692307693,0.1794871794871795,,,0.3047619047619048,0.59375,0.09523809523809523,0.1,0.3238095238095238,0.3235294117647059,0.7126436781609196,0.4067796610169492,0.5113380057803466,0.5368689655172414,0.49819174757281554,0.07506702412868632,0.11894273127753303,0.00684931506849315,0.10284463894967177,0.2888402625820569,6.9438423645320215,25.956551724137935,0.3041825095057034,3.0,1.0,1.0,7.0,2.0,2.0,1.0,0.05,1.0,0.3333333333333333,,,,,,,,,,True,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,12395.0,207,-42.0,425,439,147,153,45,864,4,4,1.0,1.0,1.0,1.0,3.0,5,,1.0,1.0,6.0,,,,6.0,13.0,1.0,2.0,,2.0,7,10,7.0,19.0,7.0,42,465,1.0,1.0,1.0,2.0,2.0,7.0,2,3,,2.0,2.0,6,8,6.0,18.0,3.0,2.0,13.0,6.0,1.0,,6.0,1.0,7.0,1.0,,2.0,3.0,1.0,15.0,4.0,,10,8.0,9.0,27,4.0,31,,2.0,1.0,1.0,,,,1.0,1.0,,,,1,,12,20,,1.0,13,2.0,1.0,10.0,4.0,,7.0,,,1.0,1.0,,1.0,,6,145,2.0,,0.5714285714285714,0.6666666666666666,0.8571428571428571,0.3684210526315789,0.5,,0.3684210526315789,0.7,1.0,0.6666666666666666,0.603448275862069,0.8333333333333334,0.4,0.65625,0.875,0.5,0.6551724137931034,,0.1,,0.2,,6.903765690376568,,0.47368421052631576,0.07017543859649122,,0.09345794392523364,0.04081632653061224,0.08144796380090498,0.018433179723502304,,,,0.02631578947368421,0.09090909090909091,0.05454545454545454,0.08108108108108109,0.09090909090909091,0.09411764705882353,0.09090909090909091,,,0.13793103448275862,1.0,1.0,0.5,0.1724137931034483,0.6,0.75,0.6666666666666666,0.034482758620689655,,,,0.20689655172413793,0.16666666666666666,0.16666666666666666,1.0,0.4482758620689655,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.3333333333333333,1.0,,,0.6666666666666666,0.5,1.0,0.2,1.0,,,0.4,,0.7931034482758621,0.46153846153846156,0.5196379310344829,0.573,0.47441000000000005,0.21875,0.5384615384615384,,0.16666666666666666,0.14285714285714285,5.43,25.273684210526312,0.3458823529411765,,,,,,,,,,,3.0,,,,,,,,,True,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,62589.0,1043,131.0,2168,2184,671,768,251,4352,45,68,14.0,23.0,14.0,21.0,15.0,38,3.0,9.0,13.0,44.0,2.0,4.0,12.0,11.0,52.0,,5.0,,10.0,63,115,24.0,96.0,39.0,237,2319,18.0,31.0,1.0,7.0,3.0,42.0,21,40,4.0,22.0,20.0,74,78,48.0,63.0,9.0,34.0,50.0,11.0,12.0,2.0,43.0,25.0,68.0,22.0,3.0,25.0,10.0,8.0,161.0,27.0,32.0,49,61.0,9.0,119,59.0,178,3.0,30.0,20.0,10.0,20.0,5.0,17.0,30.0,3.0,3.0,1.0,1.0,50,13.0,85,163,2.0,10.0,58,7.0,7.0,54.0,7.0,,22.0,,9.0,32.0,22.0,7.0,36.0,21.0,74,665,16.0,8.0,0.6190476190476191,0.8478260869565217,0.875,0.25,0.14285714285714285,0.18181818181818182,0.2553191489361702,0.5478260869565217,0.5806451612903226,0.525,0.46919431279620855,0.5131578947368421,0.43548387096774194,0.5042553191489362,0.5384615384615384,0.5,0.4549763033175355,0.020833333333333332,0.10434782608695652,0.1323529411764706,0.05263157894736842,,11.544715447154472,0.4,0.12,0.11444652908067542,0.05755395683453238,0.10082304526748971,0.056842105263157895,0.10794896957801767,0.05722599418040737,0.03896103896103896,0.08,0.05,0.0610079575596817,0.04081632653061224,0.1256544502617801,0.10377358490566038,0.11538461538461539,0.1,0.10416666666666667,0.02857142857142857,0.5833333333333334,0.3222748815165877,0.6617647058823529,0.7627118644067796,0.6444444444444445,0.18009478672985782,0.39473684210526316,0.4166666666666667,0.4666666666666667,0.04265402843601896,0.3333333333333333,0.375,1.0,0.20853080568720378,0.29545454545454547,0.30952380952380953,0.9230769230769231,0.24644549763033174,0.21153846153846154,0.21153846153846154,0.8181818181818182,0.6052631578947368,0.6086956521739131,,0.05263157894736842,0.13157894736842105,,,0.3387096774193548,0.6666666666666666,0.1935483870967742,0.3333333333333333,0.16129032258064516,,0.7772511848341233,0.22,0.5222100478468898,0.5474199999999999,0.5076624999999998,0.09734513274336283,0.16923076923076924,,0.17721518987341772,0.31223628691983124,4.980869565217393,25.196874999999995,0.3095018450184502,1.0,2.0,1.0,17.0,,3.0,,0.1111111111111111,0.5,1.0,5.0,4.0,2.0,2.0,1.0,1.0,0.045454545454545456,,,True,,,
202689,1610612738,Kemba Walker,Kemba Walker,202689,BOS,25024.0,417,83.0,863,864,241,253,90,1727,28,51,3.0,5.0,7.0,12.0,10.0,25,15.0,28.0,,2.0,1.0,,,56.0,131.0,1.0,4.0,15.0,40.0,53,104,56.0,133.0,62.0,336,951,6.0,9.0,1.0,5.0,3.0,18.0,11,22,15.0,40.0,25.0,92,20,86.0,78.0,90.0,,129.0,56.0,12.0,1.0,42.0,28.0,70.0,19.0,9.0,27.0,12.0,3.0,168.0,2.0,5.0,19,26.0,1.0,46,7.0,53,1.0,8.0,6.0,2.0,17.0,3.0,9.0,10.0,5.0,8.0,,2.0,27,6.0,11,16,,1.0,61,3.0,5.0,69.0,4.0,1.0,21.0,7.0,5.0,3.0,1.0,1.0,3.0,2.0,91,238,2.0,4.0,0.18867924528301888,0.18867924528301888,0.4642857142857143,0.42105263157894735,0.2,0.375,0.42748091603053434,0.5096153846153846,0.6666666666666666,0.5,0.5780590717299579,0.5357142857142857,0.5403225806451613,0.630188679245283,0.5625,0.6216216216216216,0.5611814345991561,0.007518796992481203,0.11538461538461539,0.11764705882352941,0.24,0.007633587786259542,29.856850715746422,0.6296296296296297,0.04,0.12206572769953052,0.022935779816513763,0.09693877551020408,0.010526315789473684,0.1100244498777506,0.01715686274509804,0.00909090909090909,0.0410958904109589,0.02857142857142857,0.006622516556291391,0.02564102564102564,0.12195121951219512,0.0945945945945946,0.15789473684210525,0.10256410256410256,0.075,0.00909090909090909,0.6666666666666666,0.21518987341772153,0.5490196078431373,0.6222222222222222,0.17857142857142858,0.10548523206751055,0.4,0.5263157894736842,,0.11814345991561181,0.5357142857142857,0.5357142857142857,0.3333333333333333,0.008438818565400843,,,,0.5527426160337553,0.42748091603053434,0.4307692307692308,0.4642857142857143,0.35714285714285715,0.6,0.3333333333333333,0.07142857142857142,0.2857142857142857,0.25,1.0,0.1935483870967742,0.5833333333333334,,,0.6451612903225806,0.375,0.7763713080168776,0.43410852713178294,0.5133914893617022,0.4899958333333334,0.4952550000000001,0.1076923076923077,0.17355371900826447,0.050359712230215826,0.05357142857142857,0.27380952380952384,7.6634615384615365,26.48195488721804,0.27925840092699883,,2.0,2.0,,2.0,1.0,,,,,8.0,,,,,,,,,True,,,
202954,1610612738,Brad Wanamaker,Brad Wanamaker,202954,BOS,33560.0,559,10.0,1168,1172,322,409,117,2340,33,54,1.0,2.0,11.0,17.0,11.0,40,6.0,17.0,2.0,3.0,,,,13.0,36.0,3.0,3.0,4.0,14.0,50,111,15.0,39.0,52.0,197,1287,1.0,5.0,3.0,3.0,,11.0,16,33,4.0,14.0,20.0,64,42,58.0,36.0,9.0,,36.0,13.0,12.0,,44.0,38.0,82.0,30.0,8.0,30.0,7.0,7.0,202.0,3.0,2.0,24,28.0,,52,5.0,57,1.0,24.0,4.0,20.0,18.0,6.0,11.0,17.0,2.0,7.0,1.0,6.0,35,3.0,28,60,1.0,2.0,41,,,55.0,5.0,,25.0,,5.0,3.0,2.0,1.0,3.0,2.0,62,319,6.0,4.0,0.42,0.42,0.8,0.38461538461538464,1.0,0.2857142857142857,0.38461538461538464,0.45045045045045046,0.2,0.48484848484848486,0.48333333333333334,0.6875,0.46808510638297873,0.5628571428571428,0.6875,0.5614035087719298,0.26,,0.10810810810810811,0.09259259259259259,0.15,,16.129032258064516,0.5142857142857142,,0.10606060606060606,0.007220216606498195,0.0933852140077821,0.012096774193548387,0.09980806142034548,0.009523809523809525,,0.008130081300813009,0.018518518518518517,0.009950248756218905,0.02127659574468085,0.14606741573033707,0.09009009009009009,0.078125,0.07211538461538461,0.1836734693877551,0.013888888888888888,0.6666666666666666,0.36,0.6111111111111112,0.673469387755102,0.45454545454545453,0.26666666666666666,0.275,0.3235294117647059,0.45454545454545453,0.11333333333333333,0.35294117647058826,0.375,0.16666666666666666,0.02,0.6666666666666666,0.6666666666666666,1.0,0.24,0.3611111111111111,0.3611111111111111,0.7692307692307693,0.25,0.5,1.0,,0.375,1.0,1.0,0.3617021276595745,0.6470588235294118,,,0.2978723404255319,0.2857142857142857,0.62,0.3611111111111111,0.5016879999999998,0.42402500000000004,0.48740851063829804,0.14705882352941177,0.19083969465648856,,0.05583756345177665,0.3248730964467005,7.074774774774776,25.88461538461539,0.2756849315068493,,,6.0,,,,,0.058823529411764705,,,2.0,,,,,,,,,True,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,29344.0,489,46.0,1018,1028,355,338,126,2046,9,25,2.0,6.0,2.0,9.0,18.0,43,4.0,11.0,7.0,18.0,1.0,1.0,4.0,27.0,99.0,4.0,13.0,6.0,34.0,31,79,34.0,117.0,38.0,202,1081,3.0,12.0,5.0,14.0,3.0,24.0,12,28,7.0,38.0,16.0,61,18,44.0,69.0,33.0,2.0,97.0,27.0,4.0,,48.0,24.0,72.0,17.0,7.0,34.0,7.0,7.0,168.0,4.0,6.0,25,30.0,2.0,57,10.0,67,4.0,23.0,19.0,4.0,17.0,4.0,14.0,12.0,,3.0,3.0,3.0,29,14.0,24,41,1.0,,42,1.0,4.0,45.0,1.0,1.0,12.0,4.0,6.0,11.0,7.0,4.0,11.0,8.0,61,352,4.0,6.0,0.2903225806451613,0.3,0.6764705882352942,0.2905982905982906,0.35714285714285715,0.18421052631578946,0.2956521739130435,0.3924050632911392,0.25,0.42857142857142855,0.41836734693877553,0.40384615384615385,0.3409090909090909,0.4675925925925926,0.42857142857142855,0.4066666666666667,0.5969387755102041,,0.05063291139240506,0.08,0.046511627906976744,,21.04810996563574,0.5862068965517241,0.05714285714285714,0.11627906976744186,0.022058823529411766,0.11061946902654868,0.016877637130801686,0.11363636363636363,0.019646365422396856,0.026785714285714284,0.008620689655172414,0.045454545454545456,0.016216216216216217,0.019230769230769232,0.13333333333333333,0.10476190476190476,0.1111111111111111,0.11702127659574468,0.07894736842105263,0.03278688524590164,0.7272727272727273,0.12755102040816327,0.36,0.391304347826087,0.4444444444444444,0.2193877551020408,0.4186046511627907,0.43902439024390244,0.2222222222222222,0.05612244897959184,0.36363636363636365,0.36363636363636365,0.25,0.09183673469387756,0.3888888888888889,0.3888888888888889,1.0,0.5051020408163265,0.2727272727272727,0.2727272727272727,0.5925925925925926,0.23076923076923078,0.3333333333333333,1.0,0.038461538461538464,0.5,0.3076923076923077,1.0,0.13636363636363635,0.2222222222222222,0.06060606060606061,0.25,0.5151515151515151,0.17647058823529413,0.7244897959183674,0.27835051546391754,0.5140311855670103,0.48057857142857136,0.49256093749999996,0.0761904761904762,0.13333333333333333,0.03333333333333333,0.1188118811881188,0.30198019801980197,7.179746835443039,26.19059829059829,0.3487229862475442,1.0,2.0,,1.0,,,,,1.0,1.0,4.0,,,,1.0,,,,,True,,,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,12524.0,209,11.0,420,430,115,110,53,850,19,24,5.0,7.0,6.0,6.0,9.0,17,2.0,4.0,1.0,2.0,,,,3.0,10.0,,1.0,,2.0,30,45,4.0,12.0,13.0,85,446,6.0,9.0,,1.0,1.0,13.0,10,11,,2.0,5.0,25,50,10.0,12.0,,8.0,10.0,3.0,4.0,,6.0,4.0,10.0,4.0,,3.0,2.0,1.0,24.0,3.0,13.0,18,15.0,5.0,38,18.0,56,,8.0,8.0,,6.0,1.0,5.0,3.0,1.0,1.0,,,9,2.0,18,30,,3.0,19,1.0,2.0,18.0,2.0,,8.0,,2.0,7.0,5.0,2.0,7.0,5.0,25,115,4.0,2.0,0.8333333333333334,0.9615384615384616,1.0,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.631578947368421,0.6,0.7692307692307693,0.6538461538461539,0.5909090909090909,0.78125,0.21052631578947367,,0.08888888888888889,0.125,0.058823529411764705,,15.416666666666668,0.6666666666666666,0.35714285714285715,0.1485148514851485,0.11607142857142858,0.1956521739130435,0.02654867256637168,0.17098445595854922,0.07111111111111111,0.07317073170731707,0.11627906976744186,0.17857142857142858,0.011764705882352941,0.07142857142857142,0.14285714285714285,0.1875,0.1111111111111111,0.20270270270270271,0.16666666666666666,,0.7142857142857143,0.42105263157894735,0.7916666666666666,0.9047619047619048,0.7368421052631579,0.2982456140350877,0.5294117647058824,0.5625,1.0,0.07017543859649122,0.5,0.5,1.0,0.03508771929824561,0.5,0.5,1.0,0.17543859649122806,0.3,0.3,1.0,0.7,0.7142857142857143,,,0.1,,,0.46153846153846156,1.0,,,0.15384615384615385,,0.631578947368421,0.3,0.5127692982456139,0.56983125,0.5028653846153847,0.12698412698412698,0.1568627450980392,,0.15294117647058825,0.29411764705882354,5.208888888888889,25.825000000000003,0.27380952380952384,,,1.0,1.0,,,,,,,3.0,,,,1.0,,,2.0,0.18181818181818182,True,,,
202330,1610612738,Gordon Hayward,Gordon Hayward,202330,BOS,22785.0,380,109.0,816,810,289,323,91,1626,32,50,6.0,8.0,12.0,19.0,19.0,47,14.0,38.0,4.0,13.0,1.0,,3.0,22.0,45.0,4.0,6.0,9.0,18.0,65,135,26.0,58.0,24.0,232,821,7.0,11.0,4.0,7.0,6.0,32.0,21,45,9.0,21.0,13.0,82,72,58.0,69.0,9.0,12.0,45.0,22.0,12.0,,21.0,14.0,35.0,12.0,2.0,17.0,4.0,,84.0,7.0,7.0,34,28.0,7.0,69,14.0,83,3.0,7.0,6.0,1.0,13.0,1.0,8.0,7.0,,5.0,,2.0,20,8.0,8,21,1.0,2.0,26,2.0,1.0,30.0,3.0,,12.0,,4.0,5.0,2.0,3.0,5.0,3.0,80,286,4.0,3.0,0.5538461538461539,0.6101694915254238,0.8846153846153846,0.4482758620689655,0.5714285714285714,0.42857142857142855,0.4482758620689655,0.48148148148148145,0.6363636363636364,0.4666666666666667,0.538860103626943,0.7222222222222222,0.5227272727272727,0.5631067961165048,0.7619047619047619,0.5694444444444444,0.3005181347150259,,0.08888888888888889,0.06,0.19148936170212766,,24.753559693318728,0.65,0.25925925925925924,0.13023255813953488,0.03365384615384615,0.2111801242236025,0.040229885057471264,0.16489361702127658,0.03664921465968586,0.025,0.046511627906976744,0.023809523809523808,0.03676470588235294,0.05263157894736842,0.09876543209876543,0.1348314606741573,0.17777777777777778,0.20149253731343283,0.25925925925925924,0.033707865168539325,0.6,0.25906735751295334,0.64,0.6808510638297872,0.65625,0.24352331606217617,0.40425531914893614,0.5,0.5789473684210527,0.19689119170984457,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.06735751295336788,0.3076923076923077,0.3076923076923077,1.0,0.23316062176165803,0.4888888888888889,0.4888888888888889,0.8636363636363636,0.4444444444444444,0.75,,0.05555555555555555,0.3333333333333333,0.6666666666666666,0.5,0.2878787878787879,0.631578947368421,0.045454545454545456,,0.2727272727272727,0.5,0.5595854922279793,0.4888888888888889,0.49249766839378234,0.4935,0.4875750000000001,0.0594059405940594,0.08333333333333333,,0.13793103448275862,0.35344827586206895,8.962962962962965,25.565517241379304,0.3541666666666667,,,,3.0,1.0,,,,,,,,,,,,,,,True,,,
1629035,1610612738,Carsen Edwards,Carsen Edwards,1629035,BOS,9943.0,166,-31.0,360,365,123,140,33,725,5,12,,2.0,1.0,3.0,,6,7.0,13.0,,3.0,,,,13.0,38.0,,,4.0,14.0,12,31,13.0,41.0,10.0,73,357,,2.0,,,2.0,2.0,3,8,4.0,14.0,2.0,20,14,10.0,24.0,15.0,,38.0,13.0,3.0,1.0,9.0,3.0,12.0,2.0,1.0,8.0,,1.0,27.0,,3.0,12,9.0,,21,3.0,24,,5.0,4.0,1.0,4.0,,4.0,3.0,,,1.0,,7,1.0,7,13,,,12,1.0,1.0,14.0,1.0,,4.0,1.0,2.0,1.0,,1.0,2.0,1.0,20,123,3.0,1.0,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.3170731707317073,,0.2857142857142857,0.3170731707317073,0.3870967741935484,,0.375,0.4375,,0.4090909090909091,0.46794871794871795,0.3333333333333333,0.4166666666666667,0.5694444444444444,0.024390243902439025,0.0967741935483871,0.16666666666666666,0.16666666666666666,0.02631578947368421,20.895522388059703,0.5714285714285714,,0.10227272727272728,0.030612244897959183,0.14814814814814814,,0.1242603550295858,0.015957446808510637,0.07142857142857142,,,,,,0.15625,0.2,0.14285714285714285,0.16666666666666666,,0.5,0.16666666666666666,0.4166666666666667,0.5,0.4,0.08333333333333333,,,,0.18055555555555555,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.041666666666666664,,,,0.5277777777777778,0.34210526315789475,0.35135135135135137,0.6153846153846154,1.0,,,,,,,0.13636363636363635,0.3333333333333333,,,0.6363636363636364,0.2857142857142857,0.7361111111111112,0.34210526315789475,0.5102729166666667,0.5916,0.5107909090909091,0.06578947368421052,0.11764705882352941,0.023809523809523808,0.0273972602739726,0.273972602739726,9.861290322580647,25.870731707317074,0.3416666666666667,,,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,True,,,
