EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,Usage,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,Fouls,Charge Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Avg2ptShotDistance,AtRimFGM,SecondChanceFG2A,PtsUnassisted2s,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceShotQualityAvg,LongMidRangeFGA,SecondChanceFG2M,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangeFrequency,PenaltyFtPoints,Fg2aBlocked,DefTwoPtRebounds,ShootingFouls,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,DefShortMidRangeReboundPct,Corner3Assists,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockedCorner3,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Technical Free Throw Trips,Corner3PctBlocked
1627884,1610612748,Derrick Jones Jr.,Derrick Jones Jr.,1627884,MIA,193.0,3,5,6,2.0,1.0,3.0,11,2.0,2.0,7,2.0,2.0,2.0,4.0,2.0,2.0,0.5,1.0,28.57142857142857,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1363.0,23,42,43,11.0,11.0,4.0,85,,9.0,55,,,1.0,,,11.0,0.9,,13.043478260869565,,,,0.2619047619047619,-13.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,6.0,9.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.6,1.0,0.6,0.9,1.5,1.5,1.0,1.0,0.09090909090909091,0.0625,0.25,0.4,0.5,0.5,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,1.0,0.6666666666666666,0.5510999999999999,0.527775,0.6666666666666666,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,807.0,13,26,26,9.0,8.0,4.0,52,,8.0,31,,,,,,9.0,0.4,,34.375,,,,0.34615384615384615,-5.0,,1.0,,,2.0,6.0,1.0,5.0,2.0,7.0,1.0,5.0,5.0,3.0,5.0,2.0,,,,,,,1.0,,,1.0,,5.0,0.5,0.2857142857142857,0.2,0.3333333333333333,0.4,0.4166666666666667,0.4166666666666667,0.7,,,,,0.1,,,,0.6,0.3333333333333333,0.3333333333333333,0.5,,,0.8333333333333334,0.2,0.8,0.4,0.49031666666666673,0.48202,0.625,27.24285714285714,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,0.07692307692307693,0.2,0.16666666666666666,0.1,0.2,0.5,0.5,1.0,6.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629644,1610612748,KZ Okpala,KZ Okpala,1629644,MIA,1557.0,26,47,50,11.0,11.0,5.0,97,1.0,7.0,59,,,3.0,2.0,2.0,11.0,0.7,,11.320754716981131,0.4,0.5,,0.23404255319148937,-15.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,3.0,3.0,4.0,5.0,1.0,1.0,1.0,,,,,,,0.6,,,0.2,1.0,0.2,0.13636363636363635,0.5,0.2,,,,,,,,,,,,0.8,,0.6093599999999999,,,23.9,3.0,,1.0,3.0,4.0,,,2.0,,,,1.0,,,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.75,,,0.043478260869565216,,,0.6,0.2,,,,3.5000000000000004,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.1111111111111111,0.16666666666666666,0.09090909090909091,1.0,1.0,0.3333333333333333,0.5136,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,1207.0,20,35,37,5.0,3.0,5.0,72,,7.0,45,,2.0,1.0,,,5.0,0.35,0.5,31.707317073170735,,,0.2857142857142857,0.14285714285714285,-9.0,,,,,1.0,5.0,,,1.0,5.0,,,2.0,,5.0,1.0,2.0,3.0,1.0,7.0,3.0,3.0,3.0,2.0,,3.0,1.0,2.0,,0.2,,0.2,0.35,0.5,0.5,0.5,0.6666666666666666,0.2727272727272727,0.2,,,,,,0.5,0.2,0.2,,,,,,0.5,0.2,0.46229499999999996,0.41155,0.2857142857142857,25.42,,2.0,3.0,2.0,5.0,1.0,2.0,,3.0,,,,,1.0,,,,,,,,0.4,0.5,,,,,,0.3,0.6666666666666666,0.6666666666666666,,11.18,,2.0,4.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,0.3333333333333333,,,,0.3837,2.0,1.0,1.0,1.0,2.0,0.5,0.5,0.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629735,1610612748,Chris Silva,Chris Silva,1629735,MIA,750.0,12,25,27,11.0,9.0,2.0,52,2.0,2.0,30,2.0,2.0,2.0,2.0,,11.0,0.5,0.5,7.4074074074074066,,,1.0,0.44,-7.0,,,,,,,,,,,,,2.0,,,,,1.0,,3.0,,2.0,2.0,,,,1.0,2.0,,,,,,,0.5,,,,0.09090909090909091,,,,,,,,,,,,,,,,0.3424,0.3424,1.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,5.9,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,1.0,0.5,,,,,,,0.3424,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,692.0,12,19,20,,2.0,1.0,39,,6.0,24,,,,,,,0.6,,38.095238095238095,,,,,-7.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,3.0,,,,,,,0.6,,,,0.3333333333333333,0.16666666666666666,0.2,,,,,,,,,,,,,,0.6,,0.54482,,,,3.0,,2.0,3.0,5.0,,,6.0,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.6,,,,,,0.6,0.4,,,,5.0200000000000005,3.0,1.0,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.42,,,,,1.0,,,,,,1.0,,,,,,,0.25,,,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,815.0,14,25,26,5.0,5.0,,51,,3.0,33,,,1.0,,,5.0,0.5,,12.0,,,,0.2,-10.0,,1.0,,,1.0,2.0,,,1.0,3.0,,,,3.0,2.0,1.0,1.0,3.0,1.0,8.0,,,,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,,1.0,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,1.0,,,,,1.0,0.5,0.50745,,,25.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,194.0,3,5,7,,,1.0,12,,,4,,,1.0,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,88.0,1,2,3,,,,5,,,1,,,1.0,,,,,,50.0,,,,,-1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,0.5754,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
