EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,SecondChanceArc3FGM,PtsPutbacks,Fg2aBlocked,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,BlockedLongMidRange,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,FTOffRebounds,Charge Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,BlockedCorner3,DefensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,on,HeaveMakes,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,23171.0,386,96.0,787,783,187.0,161,88.0,1570,12.0,16.0,2.0,2.0,3.0,7.0,20.0,42.0,26.0,50.0,1.0,6.0,1.0,2.0,1.0,21.0,59.0,2.0,5.0,20.0,58.0,108.0,22.0,65.0,40.0,222.0,798,2.0,4.0,1.0,4.0,7.0,11.0,25.0,5.0,21.0,33.0,70.0,10.0,106.0,24.0,42.0,3.0,56.0,21.0,70.0,34.0,104.0,25.0,9.0,49.0,14.0,7.0,242.0,1.0,3.0,25.0,33.0,1.0,59.0,4.0,63.0,3.0,20.0,14.0,6.0,21.0,3.0,17.0,6.0,4.0,27.0,3.0,4.0,9.0,29.0,3.0,3.0,42.0,1.0,1.0,44.0,3.0,1.0,2.0,5.0,1.0,17.0,1.0,1.0,1.0,1.0,70.0,187.0,1.0,17.0,0.08620689655172414,0.08620689655172414,0.36363636363636365,0.3384615384615385,0.25,0.23809523809523808,0.3548387096774194,0.5370370370370371,0.5,0.44,0.5260115606936416,0.4375,0.40217391304347827,0.5729166666666666,0.4375,0.546875,0.37572254335260113,24.858115777525537,0.7777777777777778,0.045454545454545456,0.13924050632911392,0.014354066985645933,0.15151515151515152,0.006944444444444444,0.14427860696517414,0.0113314447592068,0.0125,0.023529411764705882,0.009259259259259259,0.08536585365853659,0.1566265060240964,0.18055555555555555,0.168,0.1,0.03529411764705882,1.0,0.09248554913294797,0.75,0.75,0.16666666666666666,0.24277456647398843,0.47619047619047616,0.47619047619047616,0.05,0.28901734104046245,0.52,0.52,0.07692307692307693,0.03468208092485549,0.16666666666666666,0.16666666666666666,0.34104046242774566,0.3559322033898305,0.3559322033898305,0.38095238095238093,0.25,1.0,0.25,0.5,0.25,0.15217391304347827,0.42857142857142855,0.021739130434782608,0.43478260869565216,0.25,0.4682080924855491,0.375,0.46501005917159766,0.46900000000000003,0.44460595238095246,0.03428571428571429,0.045454545454545456,0.015384615384615385,0.03153153153153153,0.3153153153153153,12.234259259259261,27.892307692307693,0.23761118170266837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,12069.0,201,-48.0,421,424,149.0,137,37.0,845,16.0,23.0,1.0,1.0,7.0,10.0,5.0,13.0,4.0,6.0,5.0,9.0,1.0,2.0,5.0,6.0,21.0,2.0,2.0,3.0,25.0,42.0,11.0,30.0,8.0,91.0,464,2.0,2.0,3.0,4.0,13.0,8.0,16.0,3.0,8.0,4.0,29.0,30.0,20.0,33.0,,,21.0,6.0,3.0,6.0,9.0,4.0,2.0,2.0,1.0,,24.0,1.0,3.0,14.0,11.0,,25.0,4.0,29.0,1.0,5.0,3.0,2.0,5.0,1.0,4.0,9.0,1.0,14.0,,7.0,9.0,20.0,2.0,1.0,7.0,2.0,,9.0,1.0,,,4.0,,1.0,5.0,1.0,5.0,5.0,29.0,149.0,4.0,1.0,0.6,0.625,1.0,0.36666666666666664,0.75,0.375,0.36666666666666664,0.5952380952380952,1.0,0.5,0.5763888888888888,1.0833333333333333,0.5208333333333334,0.5986842105263158,1.0833333333333333,0.5576923076923077,0.4166666666666667,19.354838709677416,0.35714285714285715,,0.10091743119266056,0.024390243902439025,0.14,0.014285714285714285,0.11961722488038277,0.02072538860103627,0.075,,0.017543859649122806,0.06976744186046512,0.05555555555555555,0.2,0.15789473684210525,0.08333333333333333,0.029411764705882353,1.0,0.3194444444444444,0.6956521739130435,0.7272727272727273,0.5625,0.18055555555555555,0.38461538461538464,0.4166666666666667,0.6,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.125,0.5555555555555556,0.5555555555555556,0.2916666666666667,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.7,0.20833333333333334,0.125,0.6666666666666666,0.7361111111111112,0.2857142857142857,0.5235395833333333,0.5383166666666667,0.5293104166666668,0.05333333333333334,0.08888888888888889,,0.14285714285714285,0.31868131868131866,5.58095238095238,25.19666666666667,0.35391923990498814,1.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,0.047619047619047616,0.043478260869565216,0.07692307692307693,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,True,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,7947.0,132,-38.0,264,278,83.0,103,29.0,542,1.0,3.0,,1.0,,1.0,,4.0,,2.0,,4.0,,,1.0,4.0,14.0,1.0,3.0,6.0,1.0,9.0,4.0,18.0,1.0,15.0,289,,2.0,,1.0,,,4.0,3.0,7.0,,9.0,2.0,,12.0,,,14.0,4.0,3.0,2.0,5.0,1.0,1.0,,,3.0,12.0,1.0,,1.0,4.0,,5.0,1.0,6.0,,1.0,1.0,,2.0,,1.0,,1.0,2.0,1.0,,4.0,13.0,1.0,,5.0,,3.0,3.0,1.0,,,2.0,,,4.0,1.0,4.0,2.0,9.0,83.0,2.0,,1.0,1.0,1.0,0.2222222222222222,,0.42857142857142855,0.2222222222222222,0.1111111111111111,,,0.25925925925925924,,0.4090909090909091,0.26785714285714285,,0.4090909090909091,0.6666666666666666,10.06711409395973,1.0,,0.04819277108433735,,0.017857142857142856,0.017543859649122806,0.03597122302158273,0.007692307692307693,,,0.020833333333333332,,0.0625,0.09090909090909091,0.022222222222222223,,,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.14814814814814814,,,,0.07407407407407407,,,,0.14814814814814814,,,0.5185185185185185,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,,,0.3333333333333333,0.09090909090909091,,0.09090909090909091,0.5454545454545454,0.5,0.7777777777777778,0.2857142857142857,0.4997666666666667,0.4788,0.5087636363636364,0.07142857142857142,0.2,,,0.6,8.677777777777779,25.544444444444444,0.3143939393939394,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,53734.0,896,13.0,1861,1870,557.0,515,199.0,3731,91.0,158.0,21.0,36.0,23.0,47.0,17.0,61.0,8.0,20.0,12.0,37.0,,2.0,6.0,4.0,20.0,,,5.0,116.0,239.0,16.0,57.0,38.0,318.0,1960,23.0,41.0,,2.0,50.0,31.0,72.0,4.0,11.0,13.0,87.0,148.0,84.0,45.0,3.0,,20.0,4.0,16.0,20.0,36.0,17.0,3.0,11.0,4.0,1.0,92.0,10.0,33.0,52.0,61.0,10.0,123.0,44.0,167.0,10.0,37.0,18.0,19.0,23.0,4.0,12.0,27.0,11.0,50.0,5.0,18.0,47.0,101.0,8.0,6.0,65.0,4.0,18.0,63.0,9.0,1.0,,33.0,1.0,3.0,8.0,5.0,9.0,5.0,87.0,557.0,8.0,1.0,0.6379310344827587,0.74,0.9375,0.2807017543859649,,0.36363636363636365,0.2807017543859649,0.48535564853556484,0.5609756097560976,0.4305555555555556,0.47297297297297297,0.5348837209302325,0.4457831325301205,0.49226006191950467,0.5555555555555556,0.47802197802197804,0.19256756756756757,17.833173537871524,0.46,0.19230769230769232,0.11753371868978806,0.06077348066298342,0.12967581047381546,0.03048780487804878,0.12282608695652174,0.04936854190585534,0.07109004739336493,0.0639269406392694,0.023346303501945526,0.12371134020618557,0.08947368421052632,0.14814814814814814,0.10967741935483871,0.1978021978021978,0.072992700729927,0.5555555555555556,0.5337837837837838,0.5759493670886076,0.6232876712328768,0.6483516483516484,0.20608108108108109,0.2786885245901639,0.3269230769230769,0.5294117647058824,0.06756756756756757,0.4,0.4,0.75,0.125,0.32432432432432434,0.32432432432432434,0.06756756756756757,0.2,0.2,1.0,0.8372093023255814,0.5833333333333334,0.046511627906976744,,,0.5662650602409639,0.48936170212765956,0.07228915662650602,0.060240963855421686,,0.7263513513513513,0.2,0.5387817567567568,0.5487785714285713,0.5214704819277111,0.10625,0.12547528517110265,0.017543859649122806,0.15723270440251572,0.27358490566037735,4.570292887029288,24.41929824561404,0.29930145083288556,4.0,,32.0,21.0,5.0,5.0,7.0,1.0,2.0,0.08786610878661087,0.0759493670886076,0.14754098360655737,0.9166666666666666,,,,0.6666666666666666,4.0,1.0,1.0,1.0,1.0,1.0,0.017857142857142856,0.035398230088495575,0.056338028169014086,0.19047619047619047,,,,,,,,,True,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,30265.0,504,21.0,1048,1050,326.0,305,122.0,2098,28.0,49.0,6.0,11.0,8.0,15.0,7.0,29.0,3.0,9.0,5.0,16.0,,3.0,5.0,22.0,49.0,5.0,6.0,11.0,38.0,87.0,27.0,65.0,20.0,177.0,1078,8.0,16.0,2.0,8.0,30.0,10.0,22.0,7.0,16.0,6.0,47.0,46.0,30.0,69.0,12.0,,49.0,22.0,10.0,12.0,22.0,10.0,2.0,5.0,2.0,3.0,56.0,2.0,12.0,42.0,52.0,9.0,103.0,15.0,118.0,8.0,9.0,5.0,4.0,12.0,2.0,10.0,8.0,2.0,20.0,1.0,7.0,14.0,23.0,,,27.0,1.0,6.0,31.0,1.0,,,14.0,,2.0,14.0,12.0,17.0,12.0,47.0,326.0,1.0,2.0,0.6052631578947368,0.696969696969697,0.8518518518518519,0.4153846153846154,0.25,0.4375,0.4153846153846154,0.4367816091954023,0.5,0.45454545454545453,0.5164473684210527,0.4583333333333333,0.5394736842105263,0.5299401197604791,0.5357142857142857,0.5340909090909091,0.4276315789473684,15.780590717299578,0.6,0.32142857142857145,0.17627118644067796,0.04067796610169491,0.17355371900826447,0.010638297872340425,0.1750465549348231,0.028985507246376812,0.06837606837606838,0.03361344537815126,0.014388489208633094,0.20535714285714285,0.14912280701754385,0.17391304347826086,0.1794871794871795,0.14893617021276595,0.10666666666666667,0.7058823529411765,0.3223684210526316,0.5714285714285714,0.5957446808510638,0.5,0.19078947368421054,0.2413793103448276,0.3333333333333333,0.8571428571428571,0.05921052631578947,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,0.3125,0.3125,0.3223684210526316,0.4489795918367347,0.4489795918367347,0.8181818181818182,0.4583333333333333,0.5454545454545454,0.125,,0.20833333333333334,0.39473684210526316,0.5333333333333333,0.13157894736842105,0.2894736842105263,0.5454545454545454,0.75,0.4489795918367347,0.5248809210526316,0.5485524999999999,0.5271355263157895,0.08484848484848485,0.14,,0.1694915254237288,0.2655367231638418,5.339080459770115,25.006153846153843,0.3110687022900763,1.0,2.0,10.0,10.0,1.0,2.0,3.0,1.0,1.0,0.11494252873563218,0.04081632653061224,0.27586206896551724,1.0,,0.4,0.5,0.2,8.0,1.0,,3.0,2.0,1.0,0.03333333333333333,,,,1.0,,,,,,,,True,,,,
1628987,1610612760,Kevin Hervey,Kevin Hervey,1628987,OKC,2210.0,37,-27.0,86,85,23.0,24,13.0,171,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,13.0,,,3.0,2.0,4.0,2.0,14.0,,10.0,88,,1.0,,,,,,,3.0,,,,4.0,3.0,3.0,,13.0,1.0,3.0,,3.0,,,3.0,,,6.0,1.0,,5.0,3.0,,8.0,1.0,9.0,,1.0,,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,1.0,,1.0,1.0,,23.0,,,,,0.5,0.14285714285714285,,,0.14285714285714285,0.5,,,0.2777777777777778,,,0.2777777777777778,,,0.7777777777777778,17.647058823529413,,,0.16666666666666666,,0.2777777777777778,0.03571428571428571,0.2222222222222222,0.01694915254237288,,,0.038461538461538464,0.1111111111111111,0.2222222222222222,,0.25,0.3333333333333333,,1.0,0.05555555555555555,1.0,1.0,,0.05555555555555555,,,,0.1111111111111111,0.5,0.5,,0.05555555555555555,1.0,1.0,0.7222222222222222,0.07692307692307693,0.07692307692307693,,,,,,,,,,1.0,,0.8333333333333334,0.07692307692307693,0.4819083333333334,0.4146,0.4247,,,,,,11.024999999999999,26.32857142857143,0.26744186046511625,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,16408.0,273,21.0,553,555,193.0,140,69.0,1108,31.0,39.0,10.0,13.0,9.0,11.0,7.0,16.0,3.0,8.0,,1.0,,,,,,,,,41.0,63.0,,1.0,17.0,99.0,574,10.0,15.0,,,29.0,10.0,16.0,,,7.0,27.0,62.0,20.0,,,,,,11.0,7.0,18.0,4.0,3.0,7.0,1.0,3.0,43.0,9.0,21.0,24.0,32.0,7.0,63.0,30.0,93.0,,8.0,,8.0,12.0,2.0,9.0,10.0,3.0,22.0,3.0,8.0,26.0,50.0,7.0,3.0,22.0,3.0,,22.0,2.0,,,6.0,,6.0,24.0,20.0,24.0,16.0,27.0,193.0,7.0,5.0,0.7560975609756098,0.96875,,,,,,0.6507936507936508,0.6666666666666666,0.625,0.640625,0.6666666666666666,0.625,0.668918918918919,0.6904761904761905,0.6428571428571429,0.015625,15.286624203821656,0.5454545454545454,0.4375,0.1787709497206704,0.12209302325581395,0.19834710743801653,0.0989010989010989,0.18666666666666668,0.11406844106463879,0.21666666666666667,0.0684931506849315,0.10144927536231885,0.1506849315068493,0.20634920634920634,0.18604651162790697,0.16666666666666666,0.2903225806451613,,0.6666666666666666,0.609375,0.7948717948717948,0.8857142857142857,0.6774193548387096,0.25,0.4375,0.5,1.0,0.125,0.375,0.375,1.0,0.015625,,,,,,,0.8666666666666667,0.7692307692307693,,,,0.6875,0.8181818181818182,,,,0.625,,0.539734375,0.5846666666666667,0.5335312499999999,0.08823529411764706,0.08955223880597014,,0.29292929292929293,0.2727272727272727,5.0396825396825395,23.9,0.34900542495479203,,,18.0,6.0,,3.0,,,4.0,0.09523809523809523,0.10256410256410256,0.125,,,,,,9.0,,3.0,,,,,0.07692307692307693,0.09090909090909091,,,3.0,1.0,,,,,,True,,,,
1629126,1610612760,Deonte Burton,Deonte Burton,1629126,OKC,9415.0,157,-62.0,350,347,106.0,119,33.0,697,17.0,29.0,3.0,4.0,7.0,9.0,,4.0,,3.0,1.0,5.0,,,1.0,3.0,15.0,1.0,,5.0,17.0,36.0,4.0,20.0,5.0,51.0,368,3.0,5.0,,1.0,6.0,7.0,11.0,1.0,6.0,3.0,20.0,24.0,10.0,12.0,,3.0,12.0,3.0,2.0,7.0,9.0,4.0,3.0,2.0,,,25.0,1.0,,10.0,9.0,3.0,22.0,2.0,24.0,,4.0,2.0,2.0,4.0,1.0,3.0,6.0,1.0,10.0,2.0,1.0,7.0,9.0,,,6.0,2.0,,7.0,1.0,,,3.0,,1.0,5.0,4.0,5.0,4.0,20.0,106.0,,1.0,0.7058823529411765,0.8,1.0,0.2,,0.16666666666666666,0.23529411764705882,0.4722222222222222,0.6,0.6363636363636364,0.4107142857142857,0.5,0.5,0.4322033898305085,0.5,0.5555555555555556,0.35714285714285715,17.875647668393782,0.4,0.1875,0.10975609756097561,,0.11363636363636363,0.014705882352941176,0.11176470588235295,0.00546448087431694,,,,0.10256410256410256,0.12903225806451613,0.08333333333333333,0.10144927536231885,0.15789473684210525,,0.8,0.5178571428571429,0.5862068965517241,0.6538461538461539,0.7058823529411765,0.07142857142857142,,,,0.05357142857142857,,,,0.08928571428571429,0.2,0.2,0.26785714285714285,0.2,0.2,1.0,0.6666666666666666,0.75,,,0.16666666666666666,0.5294117647058824,0.7777777777777778,0.058823529411764705,0.29411764705882354,,0.875,0.25,0.5533216981132075,0.5231375,0.5511233333333334,0.05172413793103448,0.07894736842105263,,0.11764705882352941,0.39215686274509803,3.708333333333334,32.614999999999995,0.3028571428571429,1.0,,4.0,4.0,,3.0,1.0,,1.0,0.1111111111111111,0.10344827586206896,0.25,1.0,,,,1.0,,1.0,1.0,,,,0.09090909090909091,,0.07692307692307693,,,1.0,,1.0,,,,,True,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,4860.0,81,-2.0,176,174,59.0,61,21.0,350,5.0,12.0,2.0,5.0,1.0,4.0,1.0,4.0,,,1.0,1.0,,,,1.0,8.0,,,2.0,6.0,16.0,2.0,9.0,8.0,26.0,199,2.0,5.0,,,5.0,1.0,5.0,,2.0,4.0,6.0,4.0,8.0,6.0,,,8.0,1.0,3.0,1.0,4.0,1.0,,3.0,,,9.0,1.0,3.0,3.0,3.0,1.0,7.0,4.0,11.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,4.0,,1.0,6.0,10.0,,,9.0,1.0,2.0,9.0,1.0,,,4.0,,1.0,1.0,1.0,1.0,,6.0,59.0,,1.0,0.3333333333333333,0.5,1.0,0.2222222222222222,,,0.2222222222222222,0.375,0.4,0.2,0.36,0.4,0.14285714285714285,0.4482758620689655,0.4166666666666667,0.3333333333333333,0.36,16.582914572864322,0.75,0.16666666666666666,0.07142857142857142,0.05454545454545454,0.07317073170731707,0.037037037037037035,0.07228915662650602,0.04878048780487805,0.03571428571428571,0.1111111111111111,0.04,,,0.21428571428571427,0.09090909090909091,,0.06666666666666667,,0.48,0.4166666666666667,0.45454545454545453,0.2,0.16,0.25,0.25,1.0,,,,,0.04,1.0,1.0,0.32,0.125,0.14285714285714285,1.0,1.0,0.4,,,,0.5714285714285714,0.25,,0.2857142857142857,,0.84,0.125,0.5513020000000001,0.635775,0.5266142857142857,0.14285714285714285,0.21052631578947367,,0.19230769230769232,0.23076923076923078,2.9000000000000004,26.01111111111111,0.3352272727272727,,,4.0,1.0,,,,,,0.0625,0.08333333333333333,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,0.1111111111111111,0.125,,True,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,16686.0,278,,561,575,135.0,124,63.0,1136,35.0,47.0,12.0,18.0,10.0,13.0,12.0,32.0,,,,,,,,,1.0,,,1.0,47.0,79.0,,1.0,24.0,118.0,605,13.0,22.0,,,30.0,13.0,20.0,,1.0,8.0,34.0,62.0,32.0,,,1.0,,,18.0,1.0,19.0,,1.0,10.0,5.0,3.0,39.0,5.0,29.0,27.0,36.0,2.0,65.0,37.0,102.0,4.0,7.0,5.0,2.0,13.0,,10.0,7.0,3.0,20.0,2.0,5.0,6.0,15.0,3.0,5.0,43.0,3.0,,43.0,7.0,,,21.0,,4.0,9.0,4.0,11.0,8.0,34.0,135.0,1.0,4.0,0.6595744680851063,0.8611111111111112,,,,,,0.5949367088607594,0.5909090909090909,0.65,0.5875,0.5909090909090909,0.6190476190476191,0.6020408163265306,0.6,0.6296296296296297,0.0125,18.582677165354333,0.65,0.2,0.2222222222222222,0.15934065934065933,0.22131147540983606,0.07142857142857142,0.22183098591549297,0.1349206349206349,0.16129032258064516,0.1518987341772152,0.058823529411764705,0.2,0.25806451612903225,0.2,0.23958333333333334,0.15384615384615385,0.16666666666666666,0.7272727272727273,0.5875,0.7446808510638298,0.7954545454545454,0.6,0.4,0.375,0.42857142857142855,0.8333333333333334,,,,,,,,0.0125,,,,0.8181818181818182,0.6666666666666666,,,,0.6190476190476191,0.7692307692307693,,0.047619047619047616,,0.6,,0.5000354430379746,0.5472714285714285,0.5171850000000001,0.22340425531914893,0.22580645161290322,,0.2542372881355932,0.288135593220339,4.0,41.4,0.24064171122994651,,,22.0,7.0,,1.0,,,5.0,0.08860759493670886,0.06382978723404255,0.125,,,,,,4.0,3.0,1.0,2.0,1.0,,0.14285714285714285,0.17073170731707318,0.10526315789473684,,1.0,,1.0,,,,,,True,,,,
