EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,Steals,LostBallSteals,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,DefFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,SelfOReb,Loose Ball Fouls Drawn,DefensiveGoaltends,OffFTReboundPct,SelfORebPct,BlockedShortMidRange,OffLongMidRangeReboundPct,LongMidRangePctBlocked,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,on,HeaveAttempts,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Defensive 3 Seconds Violations,Charge Fouls,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,3SecondViolations
1626156,1610612744,D'Angelo Russell,D'Angelo Russell,1626156,GSW,4413.0,74,-47.0,171,167,38.0,36.0,17.0,338,5.0,7.0,1.0,1.0,2.0,2.0,6.0,12.0,2.0,6.0,1.0,2.0,1.0,1.0,6.0,15.0,2.0,3.0,13.0,25.0,7.0,17.0,2.0,49.0,217,2.0,2.0,1.0,1.0,7.0,3.0,4.0,2.0,3.0,1.0,13.0,6.0,20.0,21.0,15.0,6.0,1.0,12.0,12.0,12.0,24.0,1.0,1.0,2.0,5.0,7.0,2.0,9.0,5.0,1.0,3.0,1.0,2.0,6.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,13.0,38.0,1.0,0.23076923076923078,0.23076923076923078,1.0,0.4117647058823529,1.0,0.6666666666666666,0.4117647058823529,0.52,1.0,0.75,0.5595238095238095,1.1666666666666667,0.8571428571428571,0.5568181818181818,1.1666666666666667,0.8125,0.40476190476190477,0.04,0.08333333333333333,26.595744680851066,0.8333333333333334,0.1388888888888889,0.022222222222222223,0.05555555555555555,0.03125,0.09722222222222222,0.025974025974025976,0.05263157894736842,0.041666666666666664,0.15384615384615385,0.2727272727272727,0.06451612903225806,0.16666666666666666,0.7142857142857143,0.7142857142857143,0.2,0.2857142857142857,0.5,0.5454545454545454,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.047619047619047616,0.5,0.5,1.0,0.35714285714285715,0.4,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.2857142857142857,1.0,0.42857142857142855,0.6666666666666666,0.5714285714285714,0.4,0.5010928571428572,0.4608,0.5181857142857142,0.023255813953488372,0.038461538461538464,0.14285714285714285,0.2653061224489796,8.936,26.400000000000006,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626161,1610612744,Willie Cauley-Stein,Willie Cauley-Stein,1626161,GSW,241.0,4,-19.0,10,9,,,,19,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,19,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,,0.5,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,2171.0,36,13.0,80,80,19.0,17.0,16.0,160,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,4.0,,,4.0,9.0,,2.0,3.0,4.0,6.0,13.0,3.0,27.0,97,1.0,2.0,2.0,4.0,8.0,1.0,1.0,,2.0,,2.0,4.0,2.0,18.0,9.0,4.0,,2.0,2.0,1.0,4.0,2.0,,1.0,1.0,3.0,2.0,5.0,,,,1.0,,1.0,1.0,5.0,4.0,1.0,6.0,2.0,1.0,2.0,19.0,1.0,0.6666666666666666,1.0,1.0,0.46153846153846156,0.5,,0.46153846153846156,0.75,0.5,1.0,0.7058823529411765,0.6666666666666666,0.3333333333333333,0.675,0.6666666666666666,0.25,0.7647058823529411,,,20.588235294117645,,0.07142857142857142,,0.0625,0.07142857142857142,0.06666666666666667,0.045454545454545456,,0.045454545454545456,,,0.08333333333333333,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,1.0,1.0,1.0,,,,,0.23529411764705882,0.5,0.5,1.0,0.5294117647058824,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,0.5,,,,0.3333333333333333,1.0,0.6666666666666666,,0.9411764705882353,0.4444444444444444,0.5129735294117647,0.347325,0.48323333333333335,0.10526315789473684,0.3333333333333333,0.2962962962962963,0.07407407407407407,4.8,26.138461538461534,0.2375,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,8359.0,139,-43.0,313,310,71.0,79.0,46.0,623,12.0,18.0,1.0,1.0,4.0,4.0,3.0,5.0,6.0,10.0,2.0,6.0,,,10.0,43.0,1.0,12.0,21.0,33.0,12.0,49.0,26.0,104.0,391,3.0,4.0,2.0,4.0,13.0,5.0,8.0,1.0,13.0,13.0,26.0,14.0,28.0,24.0,43.0,10.0,3.0,22.0,33.0,18.0,77.0,1.0,3.0,12.0,10.0,22.0,4.0,26.0,11.0,1.0,8.0,5.0,3.0,16.0,3.0,11.0,19.0,1.0,26.0,10.0,2.0,26.0,71.0,2.0,0.3333333333333333,0.3684210526315789,0.6666666666666666,0.24489795918367346,0.5,0.07692307692307693,0.24489795918367346,0.6363636363636364,0.75,0.625,0.47560975609756095,0.75,0.30952380952380953,0.5591397849462365,0.8125,0.48148148148148145,0.5975609756097561,0.09090909090909091,0.2,29.53929539295393,0.6875,0.16393442622950818,0.0379746835443038,0.19672131147540983,0.011904761904761904,0.18032786885245902,0.024539877300613498,,0.014705882352941176,0.13636363636363635,0.16666666666666666,0.23076923076923078,0.21951219512195122,0.6666666666666666,0.75,0.4166666666666667,0.06097560975609756,0.6,0.75,0.3333333333333333,0.12195121951219512,0.6,0.6,0.16666666666666666,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.524390243902439,0.23255813953488372,0.23809523809523808,0.6,0.125,1.0,,,,0.19047619047619047,1.0,0.5714285714285714,0.08333333333333333,0.8170731707317073,0.23255813953488372,0.521678125,0.52058125,0.50067,0.13186813186813187,0.24390243902439024,0.125,0.25,8.324242424242424,27.52244897959184,0.2268370607028754,,2.0,4.0,4.0,1.0,,5.0,3.0,2.0,,2.0,,,0.19047619047619047,0.5,0.5,1.0,1.0,1.0,12.0,1.0,11.0,7.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.02040816326530612,0.1111111111111111,0.023255813953488372,0.15,1.0,0.047619047619047616,0.04,,,,,,,,,,,,,,,,True,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,5144.0,86,-41.0,194,195,29.0,36.0,25.0,389,10.0,14.0,2.0,3.0,2.0,2.0,2.0,4.0,,3.0,,1.0,,,,4.0,,,12.0,21.0,,5.0,3.0,27.0,243,2.0,3.0,,,4.0,2.0,2.0,,,,4.0,22.0,2.0,,4.0,,1.0,10.0,18.0,9.0,44.0,,2.0,11.0,9.0,24.0,2.0,26.0,4.0,1.0,4.0,2.0,,6.0,5.0,5.0,6.0,,4.0,3.0,,4.0,29.0,,0.9166666666666666,0.9166666666666666,,,,,,0.5714285714285714,0.6666666666666666,1.0,0.46153846153846156,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.19230769230769232,0.047619047619047616,,14.999999999999998,0.6666666666666666,0.20454545454545456,0.04,0.2558139534883721,,0.22988505747126436,0.02127659574468085,0.08,,0.3333333333333333,0.13333333333333333,0.19444444444444445,0.5384615384615384,0.7142857142857143,0.7692307692307693,0.9,0.15384615384615385,0.5,0.5,1.0,0.11538461538461539,,,,0.038461538461538464,,,,0.15384615384615385,,,,1.0,0.6666666666666666,,,,1.0,1.0,,,0.7307692307692307,,0.562023076923077,0.6466000000000001,0.75545,0.1111111111111111,0.13636363636363635,0.14814814814814814,0.14814814814814814,5.561904761904762,26.040000000000003,0.14948453608247422,,,,,,4.0,2.0,1.0,,,,0.5714285714285714,,0.17647058823529413,,,,,,,,8.0,6.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,0.07142857142857142,,,,,,1.0,0.5714285714285714,0.5,,,,,,,,,,,,,True,,,,,,,,,
203922,1610612744,Glenn Robinson III,Glenn Robinson III,203922,GSW,4585.0,76,-22.0,171,169,32.0,23.0,25.0,340,6.0,17.0,,4.0,2.0,6.0,2.0,3.0,,1.0,,5.0,,,,2.0,,,8.0,21.0,,7.0,5.0,21.0,210,,5.0,,,2.0,2.0,6.0,,1.0,2.0,6.0,14.0,2.0,,2.0,,4.0,1.0,5.0,1.0,14.0,4.0,2.0,2.0,4.0,7.0,7.0,14.0,2.0,,1.0,1.0,1.0,3.0,2.0,3.0,5.0,,6.0,3.0,,6.0,32.0,,0.875,0.875,,,,,,0.38095238095238093,,0.3333333333333333,0.2857142857142857,,0.2857142857142857,0.3387096774193548,0.16666666666666666,0.375,0.25,0.19047619047619047,,17.171717171717173,0.6666666666666666,0.1,0.046511627906976744,0.05555555555555555,0.0975609756097561,0.07894736842105263,0.07142857142857142,0.08695652173913043,0.1,,0.15384615384615385,,0.6071428571428571,0.35294117647058826,0.46153846153846156,0.8333333333333334,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.03571428571428571,,,,0.17857142857142858,,,,0.07142857142857142,,,,0.8,,,,,0.8571428571428571,0.3333333333333333,,,0.8571428571428571,,0.5736446428571428,0.635,0.6600642857142857,0.0967741935483871,0.125,0.09523809523809523,0.2857142857142857,3.5999999999999996,23.87142857142857,0.1871345029239766,,,,,,1.0,3.0,1.0,,,,0.3333333333333333,0.09090909090909091,0.13333333333333333,,,,1.0,2.0,,,4.0,4.0,,,2.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,0.23529411764705882,,,1.0,0.14285714285714285,,,0.3333333333333333,,1.0,1.0,1.0,1.0,0.3333333333333333,0.06666666666666667,,,,,,,True,,,,,,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,627.0,10,-4.0,23,22,,10.0,5.0,45,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,3.0,1.0,1.0,,3.0,22,,1.0,1.0,1.0,3.0,,,,,,,,,3.0,,,,1.0,1.0,,2.0,3.0,2.0,1.0,3.0,4.0,5.0,9.0,,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,0.375,0.75,,0.375,0.75,,0.25,,,17.24137931034483,,0.5,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.2777777777777778,,0.375,,0.6666666666666666,0.5,0.25,,,,0.25,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,0.5,,0.5,1.0,1.0,,,,,0.5,,0.503275,0.6247,,,,1.0,,8.500000000000002,23.3,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,True,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,2743.0,46,4.0,106,104,22.0,31.0,17.0,210,1.0,5.0,,1.0,1.0,4.0,,2.0,,1.0,,,,,4.0,11.0,,3.0,1.0,8.0,4.0,11.0,,14.0,108,,2.0,2.0,5.0,6.0,1.0,5.0,,3.0,,2.0,2.0,,12.0,11.0,4.0,1.0,1.0,3.0,1.0,8.0,,,2.0,2.0,4.0,,4.0,,1.0,,2.0,,2.0,3.0,6.0,2.0,1.0,,,,2.0,22.0,,1.0,1.0,1.0,0.36363636363636365,0.4,,0.36363636363636365,0.125,,0.2,0.3684210526315789,0.42857142857142855,0.125,0.3684210526315789,0.42857142857142855,0.125,0.5789473684210527,0.125,,16.666666666666668,,0.08695652173913043,,0.08695652173913043,,0.08695652173913043,,,,0.14285714285714285,,0.10526315789473684,0.2631578947368421,0.2,0.25,1.0,0.10526315789473684,,,,0.05263157894736842,,,,,,,,0.5789473684210527,0.36363636363636365,0.36363636363636365,1.0,0.14285714285714285,,,,,0.5,0.25,0.375,,0.8421052631578947,0.36363636363636365,0.5267394736842106,0.5433916666666666,0.52931875,,,0.42857142857142855,0.14285714285714285,5.4375,26.59090909090909,0.20754716981132076,,2.0,5.0,,,,3.0,2.0,,,1.0,,,0.1111111111111111,0.7142857142857143,0.4,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,0.2,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629672,1610612744,Eric Paschall,Eric Paschall,1629672,GSW,3883.0,65,2.0,149,144,54.0,58.0,22.0,293,12.0,13.0,,1.0,5.0,6.0,,2.0,,,,1.0,,,,2.0,,,12.0,15.0,,3.0,2.0,26.0,173,,1.0,,,,5.0,7.0,,,1.0,11.0,24.0,,,2.0,,,3.0,6.0,3.0,15.0,4.0,,4.0,1.0,5.0,4.0,9.0,2.0,1.0,2.0,1.0,,3.0,2.0,4.0,2.0,,3.0,2.0,,11.0,54.0,,1.0,1.0,,,,,,0.8,,0.7142857142857143,0.6666666666666666,,0.7142857142857143,0.6842105263157895,,0.7857142857142857,0.16666666666666666,,,12.359550561797752,0.6666666666666666,0.041666666666666664,,0.16,0.09523809523809523,0.10204081632653061,0.0547945205479452,,0.1111111111111111,,0.125,0.13636363636363635,0.7222222222222222,0.9230769230769231,0.9230769230769231,1.0,0.1111111111111111,,,,,,,,0.05555555555555555,,,,0.1111111111111111,,,,1.0,,,,,0.8571428571428571,0.8333333333333334,,,0.8888888888888888,,0.6214777777777777,,0.6131857142857143,0.10526315789473684,0.125,,0.4230769230769231,2.14,24.96666666666667,0.3624161073825503,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,1.0,,,2.0,,,1.0,2.0,1.0,1.0,,,,,0.5,,,,0.3333333333333333,,,,,,,,1.0,,,,,,True,,,,,,,,,
1627737,1610612744,Marquese Chriss,Marquese Chriss,1627737,GSW,3327.0,55,-28.0,120,121,24.0,29.0,18.0,241,8.0,15.0,1.0,3.0,,,,2.0,,2.0,,,,,,2.0,,,8.0,19.0,,2.0,12.0,28.0,177,1.0,4.0,,1.0,4.0,,,,,7.0,7.0,16.0,,,2.0,,,2.0,4.0,,10.0,2.0,4.0,5.0,2.0,10.0,7.0,17.0,2.0,,,1.0,2.0,3.0,7.0,11.0,9.0,,14.0,5.0,2.0,7.0,24.0,2.0,1.0,1.0,,,,,,0.42105263157894735,0.25,,0.38095238095238093,0.2,,0.5,0.3333333333333333,0.875,0.09523809523809523,,,21.52777777777778,0.6666666666666666,0.15384615384615385,0.14814814814814814,0.23809523809523808,0.058823529411764705,0.20588235294117646,0.09836065573770492,0.15384615384615385,0.07407407407407407,0.4,,0.2631578947368421,0.7142857142857143,0.5333333333333333,0.5333333333333333,1.0,0.09523809523809523,,,,0.09523809523809523,,,,,,,,0.09523809523809523,,,,0.6,0.3333333333333333,,,,,,,,0.8095238095238095,,0.5360595238095238,0.5948125,,0.19230769230769232,0.20833333333333334,0.14285714285714285,0.25,4.121052631578948,26.85,0.2,1.0,,1.0,,,3.0,5.0,3.0,1.0,,,0.6,,,0.2,,,,2.0,,,2.0,1.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,0.2,0.07692307692307693,1.0,0.3333333333333333,,,,,True,,,,,,,,,
