EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeAssists,Clear Path Fouls,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctAssisted,Technical Free Throw Trips,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,on
1626187,1610612745,Michael Frazier,Michael Frazier,1626187,HOU,2211.0,37,-18,74,79,28.0,28,10.0,153,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,11.0,102,1.0,2.0,1.0,2.0,1.0,6.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2,2,1.0,1.0,5.0,10.0,4.0,1.0,6.0,1.0,2.0,6.0,28.0,2.0,2.0,1.0,1.0,1.0,0.4,0.5,0.4,0.5,0.5,0.5714285714285714,0.625,0.55,0.5,0.7142857142857143,0.5,0.5,11.904761904761905,0.05,0.1111111111111111,0.06896551724137931,0.1,0.16666666666666666,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.25,0.25,1.0,0.5,0.5,0.5,0.5,1.0,0.25,0.5475,0.5414625,0.125,0.3333333333333333,0.5454545454545454,2.8,24.939999999999998,0.3783783783783784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,84632.0,1411,122,2991,3003,552.0,657,294.0,5994,65.0,105.0,10.0,17.0,42.0,114.0,56.0,144.0,6.0,26.0,75.0,138.0,98.0,258.0,50.0,494.0,3328,11.0,20.0,14.0,46.0,21.0,85.0,106.0,282.0,142.0,56.0,15.0,32.0,62.0,19.0,156.0,82.0,61.0,144,193,50.0,14.0,46.0,94.0,63.0,4.0,64.0,23.0,5.0,85.0,538.0,9.0,4.0,0.7066666666666667,0.7681159420289855,0.9591836734693877,0.3798449612403101,0.30434782608695654,0.3828125,0.5434782608695652,0.55,0.5606060606060606,0.48484848484848486,0.5825471698113207,0.551948051948052,0.6515151515151515,0.10869565217391304,0.10476190476190476,13.97785094283149,0.07663316582914573,0.12752721617418353,0.09937456567060458,0.07894736842105263,0.13763440860215054,0.26515151515151514,0.6190476190476191,0.6914893617021277,0.7230769230769231,0.2878787878787879,0.3684210526315789,0.375,0.9523809523809523,0.36363636363636365,0.3888888888888889,0.3888888888888889,0.9642857142857143,0.25757575757575757,0.5882352941176471,0.3939393939393939,0.23076923076923078,0.9166666666666666,0.39436619718309857,0.5699526649746194,0.5597921875,0.06443914081145585,0.1464968152866242,0.1720647773279352,3.679710144927536,24.929457364341083,0.18455366098294884,11.0,19.0,9.0,26.0,1.0,7.0,7.0,12.0,8.0,20.0,8.0,19.0,12.0,21.0,15.0,31.0,7.0,76.0,44.0,12.0,12.0,2.0,2.0,30.0,13.0,27.0,3.0,30.0,18.0,1.0,1.0,49.0,6.0,36.0,20.0,5.0,16.0,23.0,4.0,4.0,1.0,7.0,43.0,6.0,3.0,3.0,6.0,2.0,6.0,13.0,4.0,4.0,25.0,1.0,1.0,17.0,2.0,6.0,26.0,12.0,1.0,0.4838709677419355,0.5714285714285714,0.6634615384615384,0.6785714285714286,0.007751937984496124,0.11538461538461539,0.14285714285714285,0.017543859649122806,0.46511627906976744,0.014705882352941176,0.011764705882352941,0.029900332225913623,0.03654080389768575,0.03373155305692199,0.028125,0.03684210526315789,0.021739130434782608,0.04421768707482993,0.017167381974248927,0.06050955414012739,0.10714285714285714,0.10112359550561797,0.029850746268656716,0.46153846153846156,0.06565656565656566,0.34615384615384615,0.391304347826087,0.6666666666666666,0.017676767676767676,0.14285714285714285,0.16666666666666666,0.36538461538461536,0.5789473684210527,0.36363636363636365,0.23076923076923078,0.5833333333333334,0.8571428571428571,0.36538461538461536,0.42105263157894735,1.0,0.30303030303030304,0.4,0.5587708333333333,0.015267175572519083,0.15384615384615385,,,,,,,,,,,,True
200757,1610612745,Thabo Sefolosha,Thabo Sefolosha,200757,HOU,6927.0,115,14,241,239,104.0,114,36.0,480,7.0,9.0,3.0,3.0,1.0,6.0,2.0,9.0,1.0,3.0,7.0,12.0,3.0,15.0,,23.0,272,3.0,3.0,2.0,7.0,,12.0,10.0,9.0,9.0,2.0,1.0,4.0,7.0,3.0,18.0,3.0,15.0,18,23,4.0,,3.0,11.0,3.0,,3.0,1.0,1.0,12.0,103.0,2.0,,0.7142857142857143,1.0,1.0,0.2,0.2857142857142857,0.2,0.5833333333333334,1.0,0.42592592592592593,0.6,0.4107142857142857,0.5454545454545454,0.5555555555555556,0.08333333333333333,0.1111111111111111,11.469534050179211,0.234375,0.061224489795918366,0.1592920353982301,0.21875,0.04878048780487805,0.3333333333333333,0.7777777777777778,0.875,0.7142857142857143,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.3,1.0,0.3,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.5368277777777777,0.5480849999999999,0.037037037037037035,0.08333333333333333,0.5217391304347826,5.0,25.06,0.4315352697095436,3.0,4.0,,1.0,,2.0,,1.0,1.0,4.0,,,3.0,4.0,,1.0,,6.0,4.0,,4.0,,,3.0,1.0,2.0,1.0,3.0,2.0,,,5.0,1.0,4.0,2.0,,2.0,2.0,,,,1.0,4.0,1.0,2.0,,,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,3.0,5.0,3.0,,,0.75,0.6,0.6,,,,,0.5,,,0.05405405405405406,0.034482758620689655,0.04032258064516129,0.16666666666666666,,,0.014705882352941176,0.10526315789473684,0.2857142857142857,0.18181818181818182,0.125,0.06666666666666667,0.6,0.037037037037037035,,,,0.07407407407407407,,,0.8,0.75,0.3333333333333333,0.2,,,,,,0.4,0.25,0.7252,,0.2608695652173913,,,,,,,,,,,,True
200782,1610612745,P.J. Tucker,P.J. Tucker,200782,HOU,148033.4,2467,155,5240,5236,1152.0,1377,538.0,10476,44.0,73.0,11.0,17.0,91.0,237.0,16.0,62.0,1.0,4.0,70.0,127.0,107.0,299.0,39.0,500.0,5794,11.0,20.0,13.0,39.0,29.0,90.0,102.0,318.0,62.0,16.0,8.0,56.0,115.0,11.0,286.0,151.0,175.0,364,476,77.0,29.0,121.0,229.0,107.0,23.0,48.0,11.0,14.0,88.0,1126.0,18.0,13.0,0.7285714285714285,0.9107142857142857,0.9906542056074766,0.35785953177257523,0.3333333333333333,0.35785953177257523,0.5511811023622047,0.55,0.5410798122065728,0.5169491525423728,0.5567928730512249,0.6,0.7018779342723005,0.06299212598425197,0.0684931506849315,8.874127065235905,0.1276440554339898,0.13494191242180517,0.13092369477911647,0.14262023217247097,0.1325153374233129,0.17136150234741784,0.6027397260273972,0.6470588235294118,0.6363636363636364,0.5563380281690141,0.38396624472573837,0.3922413793103448,1.0,0.14553990610328638,0.25806451612903225,0.25806451612903225,0.9375,0.288135593220339,0.6470588235294118,0.06779661016949153,0.25,0.8732394366197183,0.25806451612903225,0.5555707746478874,0.5398949152542374,0.02528735632183908,0.08088235294117647,0.18,5.687401574803149,23.77224080267558,0.2198473282442748,14.0,22.0,20.0,43.0,6.0,11.0,8.0,19.0,12.0,35.0,2.0,6.0,20.0,33.0,10.0,25.0,1.0,71.0,38.0,3.0,28.0,,5.0,59.0,45.0,49.0,9.0,78.0,28.0,6.0,38.0,112.0,9.0,48.0,28.0,15.0,20.0,44.0,1.0,8.0,7.0,4.0,72.0,10.0,14.0,,12.0,15.0,18.0,19.0,2.0,,35.0,1.0,,15.0,2.0,18.0,36.0,21.0,1.0,0.4,0.6060606060606061,0.603448275862069,0.6016949152542372,0.016722408026755852,0.06976744186046512,,0.02109704641350211,0.3888888888888889,0.2878787878787879,0.04,0.026871401151631478,0.05412907702984039,0.04269029399919452,0.02857142857142857,0.029154518950437316,0.014388489208633094,0.05338417540514776,0.05612244897959184,0.11153119092627599,0.12552301255230125,0.14144736842105263,0.0391304347826087,0.5833333333333334,0.10093896713615023,0.46511627906976744,0.5,0.85,0.025821596244131457,0.5454545454545454,0.5454545454545454,0.3793103448275862,0.6363636363636364,0.14285714285714285,0.3275862068965517,0.42105263157894735,1.0,0.10344827586206896,0.3333333333333333,0.5,0.5932203389830508,0.34285714285714286,0.5599729166666666,,0.142,1.0,1.0,1.0,1.0,1.0,,,,,,,True
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,41756.0,696,-53,1517,1521,456.0,483,142.0,3038,48.0,84.0,14.0,22.0,5.0,19.0,60.0,186.0,13.0,44.0,55.0,110.0,65.0,205.0,61.0,366.0,1738,17.0,32.0,14.0,47.0,23.0,99.0,60.0,156.0,184.0,60.0,15.0,22.0,36.0,9.0,94.0,22.0,20.0,44,49,20.0,8.0,25.0,48.0,65.0,,77.0,33.0,4.0,97.0,438.0,2.0,2.0,0.5454545454545454,0.5454545454545454,0.8,0.3170731707317073,0.2978723404255319,0.32019704433497537,0.5,0.53125,0.48412698412698413,0.4810126582278481,0.5262390670553936,0.5444444444444444,0.6507936507936508,0.13636363636363635,0.14285714285714285,22.136038186157517,0.05333333333333334,0.06875,0.060431654676258995,0.040229885057471264,0.07053941908713693,0.26666666666666666,0.5714285714285714,0.6666666666666666,0.5833333333333334,0.06031746031746032,0.2631578947368421,0.2631578947368421,0.8,0.5904761904761905,0.3225806451612903,0.32967032967032966,0.8,0.27848101265822783,0.6363636363636364,0.5569620253164557,0.29545454545454547,0.9174603174603174,0.32608695652173914,0.529176837060703,0.5071590909090908,0.10619469026548672,0.25190839694656486,0.27049180327868855,3.946363636363637,26.835121951219513,0.3005932762030323,4.0,5.0,7.0,21.0,,5.0,,1.0,1.0,3.0,2.0,13.0,4.0,7.0,2.0,14.0,3.0,17.0,50.0,39.0,,2.0,4.0,14.0,13.0,14.0,,3.0,2.0,,2.0,5.0,1.0,12.0,15.0,,8.0,13.0,4.0,7.0,1.0,2.0,28.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,12.0,3.0,8.0,1.0,1.0,4.0,1.0,3.0,9.0,4.0,,0.14285714285714285,0.5714285714285714,0.3333333333333333,0.38636363636363635,0.01951219512195122,0.14285714285714285,,,0.5357142857142857,0.05714285714285714,,0.007142857142857143,0.007042253521126761,0.007082152974504249,0.012658227848101266,,,0.006042296072507553,0.010526315789473684,0.05517241379310345,0.08928571428571429,0.06329113924050633,0.005813953488372093,0.4444444444444444,0.06666666666666667,0.3333333333333333,0.3888888888888889,0.2857142857142857,0.015873015873015872,,,0.23809523809523808,0.8,1.0,0.047619047619047616,,,0.6190476190476191,0.15384615384615385,1.0,0.0379746835443038,0.3333333333333333,0.4898227272727272,0.014423076923076924,0.04644808743169399,,,,,,6.0,0.021505376344086023,,,,,True
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,52093.0,868,39,1802,1813,448.0,602,193.0,3615,47.0,80.0,16.0,23.0,19.0,43.0,33.0,99.0,7.0,19.0,60.0,119.0,52.0,142.0,38.0,314.0,2087,21.0,32.0,13.0,30.0,11.0,92.0,36.0,114.0,99.0,33.0,17.0,33.0,58.0,16.0,149.0,46.0,34.0,81,94,24.0,10.0,39.0,68.0,58.0,1.0,61.0,30.0,5.0,92.0,445.0,11.0,4.0,0.3,0.3050847457627119,0.7307692307692307,0.36619718309859156,0.43333333333333335,0.36619718309859156,0.5042016806722689,0.65625,0.5287356321839081,0.6532258064516129,0.5470383275261324,0.6666666666666666,0.5440613026819924,0.14285714285714285,0.125,15.487382483918852,0.0737527114967462,0.11886304909560723,0.09433962264150944,0.06829268292682927,0.1276595744680851,0.3065134099616858,0.5875,0.6714285714285714,0.3191489361702128,0.16475095785440613,0.4418604651162791,0.4418604651162791,0.8947368421052632,0.3793103448275862,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.3709677419354839,0.6956521739130435,0.3064516129032258,0.3684210526315789,0.8505747126436781,0.3333333333333333,0.5369222222222221,0.5286951612903227,0.10638297872340426,0.21428571428571427,0.2929936305732484,3.8470588235294114,25.20281690140846,0.2486126526082131,4.0,6.0,12.0,36.0,1.0,3.0,1.0,4.0,6.0,11.0,3.0,11.0,7.0,11.0,4.0,15.0,3.0,29.0,84.0,42.0,2.0,,,25.0,17.0,19.0,5.0,7.0,6.0,,1.0,13.0,3.0,14.0,14.0,4.0,9.0,12.0,2.0,5.0,2.0,1.0,26.0,3.0,7.0,,1.0,3.0,,11.0,9.0,,6.0,1.0,1.0,3.0,,3.0,7.0,3.0,,0.26666666666666666,0.6363636363636364,0.5,0.5178571428571429,,0.19444444444444445,,,0.5384615384615384,0.022727272727272728,,0.017341040462427744,0.013592233009708738,0.015098722415795587,0.020618556701030927,0.017391304347826087,,0.017721518987341773,,0.04093567251461988,0.15294117647058825,0.09523809523809523,0.022900763358778626,0.42857142857142855,0.13793103448275862,0.3333333333333333,0.41379310344827586,0.25,0.011494252873563218,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.6666666666666666,,0.15384615384615385,0.25,,0.4230769230769231,0.2727272727272727,0.6666666666666666,0.1774193548387097,0.5454545454545454,0.507871052631579,,0.09235668789808917,1.0,,,,,,,,,,,True
201566,1610612745,Russell Westbrook,Russell Westbrook,201566,HOU,93550.4,1559,127,3394,3371,792.0,883,337.0,6765,263.0,428.0,57.0,91.0,9.0,39.0,34.0,120.0,8.0,26.0,392.0,774.0,43.0,159.0,204.0,1117.0,3659,78.0,156.0,9.0,34.0,74.0,257.0,212.0,96.0,118.0,33.0,53.0,153.0,287.0,77.0,727.0,113.0,125.0,258,335,72.0,32.0,51.0,160.0,192.0,2.0,259.0,123.0,19.0,247.0,769.0,13.0,13.0,0.27040816326530615,0.2826666666666667,0.7441860465116279,0.27044025157232704,0.2647058823529412,0.26582278481012656,0.5064599483204134,0.5,0.4892818863879957,0.48157894736842105,0.5319656488549618,0.5538793103448276,0.17041800643086816,0.06847545219638243,0.08411214953271028,32.3490640653836,0.14551804423748546,0.15650969529085873,0.15053763440860216,0.16576086956521738,0.15555555555555556,0.4587352625937835,0.6144859813084113,0.6709183673469388,0.33460076045627374,0.04180064308681672,0.23076923076923078,0.23076923076923078,0.7777777777777778,0.12861736334405144,0.2833333333333333,0.2833333333333333,0.7352941176470589,0.4789473684210526,0.6263736263736264,0.1368421052631579,0.3076923076923077,0.6291532690246516,0.2796610169491525,0.5306191192266381,0.5439364361702127,0.119533527696793,0.1413793103448276,0.23008057296329454,7.0958656330749355,25.518238993710685,0.23335297583971715,32.0,51.0,64.0,163.0,65.0,183.0,,5.0,1.0,8.0,4.0,12.0,41.0,75.0,4.0,17.0,11.0,105.0,572.0,33.0,34.0,1.0,,134.0,76.0,110.0,20.0,36.0,41.0,,20.0,77.0,22.0,40.0,118.0,18.0,78.0,61.0,12.0,40.0,5.0,5.0,179.0,9.0,28.0,15.0,19.0,5.0,6.0,3.0,27.0,,15.0,1.0,1.0,10.0,,5.0,16.0,5.0,1.0,0.23529411764705882,0.5466666666666666,0.5108695652173914,0.5357142857142857,,0.09815950920245399,0.00546448087431694,,0.659217877094972,0.21052631578947367,,0.05452127659574468,0.04290822407628129,0.04839723444374607,0.060209424083769635,0.06198347107438017,0.0234375,0.04230118443316413,0.04435483870967742,0.09850746268656717,0.1987179487179487,0.15934065934065933,0.049886621315192746,0.3125,0.17470525187566988,0.39263803680981596,0.43537414965986393,0.15625,0.19614147909967847,0.3551912568306011,0.35714285714285715,0.5543478260869565,0.6274509803921569,0.25,0.05434782608695652,,,0.13043478260869565,0.3333333333333333,0.75,0.042105263157894736,0.125,0.5034862068965518,,0.09400179051029543,4.0,,,,0.12307692307692308,2.0,,1.0,,,,True
201935,1610612745,James Harden,James Harden,201935,HOU,121805.4,2030,189,4296,4299,915.0,1127,448.0,8595,220.0,345.0,31.0,61.0,12.0,34.0,222.0,631.0,58.0,149.0,301.0,549.0,234.0,665.0,549.0,1853.0,4698,50.0,99.0,59.0,154.0,196.0,473.0,86.0,120.0,630.0,222.0,64.0,158.0,408.0,51.0,974.0,148.0,131.0,297,358,97.0,39.0,65.0,181.0,423.0,7.0,637.0,206.0,54.0,449.0,890.0,16.0,36.0,0.14285714285714285,0.14930555555555555,0.17094017094017094,0.3518796992481203,0.38311688311688313,0.35240963855421686,0.5482695810564663,0.5050505050505051,0.5370675453047776,0.5474308300395256,0.6225323349217154,0.6623931623931624,0.5477759472817133,0.11657559198542805,0.10434782608695652,35.3294653957729,0.1145104895104895,0.15982721382289417,0.13478260869565217,0.12103174603174603,0.13988095238095238,0.2841845140032949,0.6376811594202898,0.7119741100323624,0.14545454545454545,0.02800658978583196,0.35294117647058826,0.36363636363636365,0.3333333333333333,0.5197693574958814,0.3518225039619651,0.3557692307692308,0.16216216216216217,0.24110671936758893,0.5081967213114754,0.5889328063241107,0.38926174496644295,0.8319604612850082,0.3523809523809524,0.5239647980214345,0.5019236111111111,0.18117480537862704,0.2909604519774011,0.25526173772261196,3.9233151183970856,26.627819548872168,0.21298882681564246,23.0,38.0,75.0,194.0,6.0,10.0,6.0,13.0,1.0,5.0,9.0,55.0,33.0,60.0,15.0,68.0,32.0,143.0,516.0,582.0,26.0,1.0,8.0,250.0,107.0,215.0,24.0,25.0,34.0,2.0,18.0,61.0,35.0,58.0,146.0,29.0,83.0,92.0,11.0,63.0,8.0,4.0,238.0,13.0,53.0,16.0,6.0,21.0,7.0,3.0,47.0,52.0,51.0,4.0,2.0,20.0,1.0,30.0,55.0,33.0,,0.22058823529411764,0.55,0.43359375,0.49310344827586206,0.012030075187969926,0.14432989690721648,,0.029411764705882353,0.6134453781512605,0.1592920353982301,0.01694915254237288,0.04,0.020833333333333332,0.02878048780487805,0.036016949152542374,0.05734767025089606,0.010101010101010102,0.018583042973286876,0.02654867256637168,0.08928571428571429,0.15625,0.2125984251968504,0.058823529411764705,0.6,0.15980230642504117,0.3865979381443299,0.45180722891566266,0.13333333333333333,0.008237232289950576,0.6,0.6,0.296875,0.6052631578947368,0.08695652173913043,0.1015625,0.46153846153846156,0.16666666666666666,0.4296875,0.16363636363636364,0.6666666666666666,0.019762845849802372,0.2,0.5057459459459459,0.07092198581560284,0.07717215326497572,11.0,,2.0,1.0,0.16666666666666666,29.0,0.011093502377179081,,10.0,1.0,,True
203463,1610612745,Ben McLemore,Ben McLemore,203463,HOU,58462.0,974,157,2054,2032,450.0,545,208.0,4086,31.0,47.0,7.0,9.0,40.0,91.0,74.0,195.0,14.0,33.0,32.0,54.0,114.0,286.0,20.0,426.0,2245,8.0,11.0,18.0,52.0,8.0,78.0,58.0,330.0,194.0,74.0,9.0,26.0,36.0,18.0,98.0,36.0,36.0,73,82,23.0,10.0,42.0,90.0,33.0,1.0,25.0,9.0,1.0,78.0,442.0,9.0,,0.90625,0.90625,0.9649122807017544,0.3986013986013986,0.34615384615384615,0.4,0.5925925925925926,0.7272727272727273,0.5970588235294118,0.5555555555555556,0.6071428571428571,0.5746268656716418,0.8411764705882353,0.16666666666666666,0.14893617021276595,16.695652173913043,0.06521739130434782,0.08352668213457076,0.07324516785350967,0.05761316872427984,0.08496732026143791,0.13823529411764707,0.6595744680851063,0.775,0.9032258064516129,0.2676470588235294,0.43956043956043955,0.4444444444444444,1.0,0.5735294117647058,0.37948717948717947,0.38341968911917096,0.9459459459459459,0.14285714285714285,0.7777777777777778,0.5238095238095238,0.42424242424242425,0.9794117647058823,0.38144329896907214,0.5597582840236686,0.5505249999999999,0.03151862464183381,0.14754098360655737,0.18309859154929578,2.481481481481482,25.374125874125877,0.21908471275559882,,,1.0,7.0,,,3.0,7.0,4.0,19.0,6.0,20.0,,,9.0,27.0,3.0,30.0,6.0,12.0,,1.0,3.0,10.0,8.0,7.0,3.0,6.0,3.0,,1.0,9.0,5.0,13.0,15.0,2.0,11.0,19.0,4.0,4.0,1.0,4.0,34.0,3.0,8.0,1.0,7.0,7.0,3.0,6.0,2.0,2.0,11.0,,,7.0,,4.0,11.0,4.0,,0.3333333333333333,,0.5,0.5357142857142857,0.01048951048951049,0.2857142857142857,,0.01098901098901099,0.4411764705882353,0.018518518518518517,,0.008021390374331552,0.010291595197255575,0.009404388714733543,0.009569377990430622,0.008064516129032258,,0.009685230024213076,0.011764705882352941,0.07009345794392523,0.07368421052631578,0.08,0.027777777777777776,0.36363636363636365,0.020588235294117647,0.14285714285714285,0.2,1.0,,,,,,,0.25925925925925924,0.42857142857142855,1.0,0.7407407407407407,0.3,1.0,0.30158730158730157,0.21052631578947367,0.54075,0.006944444444444444,0.07042253521126761,,,,1.0,,1.0,0.010256410256410256,,,,,True
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,9718.0,162,-24,343,341,95.0,135,32.0,684,28.0,35.0,7.0,8.0,5.0,14.0,2.0,14.0,1.0,5.0,32.0,40.0,7.0,28.0,10.0,95.0,403,8.0,9.0,4.0,10.0,5.0,33.0,48.0,21.0,13.0,2.0,2.0,8.0,12.0,2.0,32.0,7.0,8.0,17,25,5.0,1.0,11.0,19.0,7.0,1.0,11.0,3.0,3.0,33.0,95.0,1.0,3.0,0.75,0.8275862068965517,1.0,0.25,0.4,0.25925925925925924,0.8,0.8888888888888888,0.625,0.7368421052631579,0.6506849315068494,0.75,0.4117647058823529,0.05,0.05714285714285714,20.634920634920636,0.0963855421686747,0.11666666666666667,0.1048951048951049,0.06521739130434782,0.10256410256410256,0.5147058823529411,0.8,0.8484848484848485,0.7142857142857143,0.20588235294117646,0.35714285714285715,0.35714285714285715,1.0,0.20588235294117646,0.14285714285714285,0.15384615384615385,1.0,0.42105263157894735,0.875,0.2631578947368421,0.2,0.9264705882352942,0.15384615384615385,0.5546219696969698,0.5647794117647058,0.04285714285714286,0.07142857142857142,0.3473684210526316,2.9825,26.882142857142856,0.27696793002915454,4.0,5.0,3.0,4.0,1.0,1.0,,1.0,3.0,5.0,,3.0,4.0,5.0,,4.0,,8.0,16.0,,6.0,1.0,1.0,4.0,6.0,4.0,,3.0,5.0,,2.0,8.0,2.0,4.0,2.0,,,3.0,1.0,2.0,,1.0,5.0,,2.0,1.0,2.0,,1.0,,1.0,,3.0,,,2.0,,1.0,3.0,1.0,,,0.8,0.4444444444444444,0.4444444444444444,0.03571428571428571,,,,0.4,0.13333333333333333,,0.09803921568627451,0.030927835051546393,0.05405405405405406,0.11538461538461539,0.1111111111111111,,0.030303030303030304,0.03225806451612903,0.2,,0.14285714285714285,0.08333333333333333,0.3333333333333333,0.058823529411764705,0.75,0.75,1.0,0.014705882352941176,1.0,1.0,0.5555555555555556,0.8,,0.1111111111111111,,,0.3333333333333333,,,0.2631578947368421,0.6,0.5627583333333334,,0.08421052631578947,,,,,1.0,,0.07142857142857142,,,,,True
