EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,LongMidRangePctBlocked,Clear Path Fouls,BlockedCorner3,on
1627739,1610612741,Kris Dunn,Kris Dunn,1627739,CHI,34529.0,575,19.0,1163,1177,196,225,141,2340,34.0,56.0,3.0,3.0,3.0,4.0,17.0,44.0,3.0,8.0,3.0,14.0,1.0,1.0,9.0,37.0,2.0,3.0,2.0,8.0,54.0,108.0,12.0,51.0,18.0,162.0,1209,5.0,6.0,2.0,3.0,16.0,7.0,14.0,3.0,9.0,3.0,26.0,44.0,64.0,33.0,3.0,4.0,37.0,9.0,8.0,46.0,35.0,81.0,26.0,9.0,32.0,10.0,4.0,197.0,4.0,6.0,32.0,34.0,2.0,68.0,10.0,78.0,7.0,43.0,25.0,18.0,15.0,1.0,14.0,17.0,2.0,1.0,1.0,4.0,32.0,3.0,1.0,36.0,92.0,2.0,4.0,5.0,30.0,1.0,4.0,25.0,5.0,13.0,2.0,5.0,3.0,2.0,5.0,4.0,26.0,192,7.0,1.0,0.4074074074074074,0.4230769230769231,0.9166666666666666,0.23529411764705882,0.6666666666666666,0.3333333333333333,0.23529411764705882,0.5,0.8333333333333334,0.5,0.4528301886792453,0.8888888888888888,0.5,0.47928994082840237,0.8888888888888888,0.52,0.32075471698113206,0.07407407407407407,0.07142857142857142,0.09090909090909091,15.227272727272728,0.46875,0.06060606060606061,0.12014134275618374,0.018691588785046728,0.12598425196850394,0.015873015873015872,0.12290502793296089,0.017452006980802792,0.014598540145985401,0.031746031746031744,0.005050505050505051,0.05555555555555555,0.09016393442622951,0.09734513274336283,0.25,0.12849162011173185,0.12,0.08235294117647059,0.8,0.3522012578616352,0.6071428571428571,0.6538461538461539,0.4117647058823529,0.27672955974842767,0.38636363636363635,0.425,0.4117647058823529,0.050314465408805034,0.375,0.375,0.3333333333333333,0.0880503144654088,0.21428571428571427,0.21428571428571427,1.0,0.23270440251572327,0.24324324324324326,0.24324324324324326,0.8888888888888888,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.17391304347826086,0.75,0.043478260869565216,1.0,0.34782608695652173,0.25,0.6729559748427673,0.24324324324324326,0.5324009433962266,0.48700000000000004,0.5079847826086956,0.07784431137724551,0.11206896551724138,0.09876543209876543,0.16049382716049382,5.316666666666667,24.89803921568628,0.16852966466036112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,10688.0,178,-30.0,359,353,37,79,35,712,3.0,6.0,1.0,1.0,,,17.0,30.0,3.0,4.0,3.0,7.0,2.0,3.0,17.0,46.0,4.0,5.0,2.0,7.0,23.0,40.0,20.0,53.0,1.0,107.0,398,2.0,2.0,5.0,7.0,19.0,1.0,1.0,4.0,10.0,,14.0,18.0,28.0,51.0,9.0,,45.0,17.0,1.0,4.0,5.0,9.0,3.0,2.0,4.0,,,23.0,3.0,2.0,9.0,12.0,2.0,23.0,5.0,28.0,1.0,7.0,5.0,2.0,4.0,,4.0,2.0,,,,2.0,6.0,,1.0,9.0,17.0,,1.0,,4.0,1.0,,3.0,,1.0,,,,,1.0,1.0,14.0,37,,,0.391304347826087,0.391304347826087,0.85,0.37735849056603776,0.7142857142857143,0.4,0.38461538461538464,0.575,1.0,1.0,0.5698924731182796,1.0555555555555556,0.6363636363636364,0.5691489361702128,1.0555555555555556,0.6363636363636364,0.5698924731182796,0.025,,0.03333333333333333,25.0,0.6666666666666666,0.2857142857142857,0.12244897959183673,0.021052631578947368,0.13636363636363635,0.03529411764705882,0.12804878048780488,0.027777777777777776,0.02857142857142857,0.02127659574468085,0.041666666666666664,,0.11904761904761904,0.125,0.125,0.1111111111111111,0.19047619047619047,0.021739130434782608,1.0,0.06451612903225806,0.5,0.5,0.6666666666666666,0.3225806451612903,0.5666666666666667,0.5862068965517241,0.29411764705882354,0.043010752688172046,0.75,0.75,0.6666666666666666,0.07526881720430108,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4946236559139785,0.3695652173913043,0.3695652173913043,0.8823529411764706,0.1111111111111111,1.0,1.0,0.5555555555555556,0.8,0.75,,,0.2727272727272727,0.6666666666666666,0.6363636363636364,0.2857142857142857,0.6344086021505376,0.37777777777777777,0.49490597826086963,0.5318999999999999,0.49733499999999997,0.010638297872340425,0.024390243902439025,0.17757009345794392,0.1308411214953271,8.93,26.305660377358492,0.10306406685236769,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,,,,,True
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,16035.0,267,-2.0,542,536,114,139,84,1078,5.0,8.0,2.0,2.0,1.0,2.0,2.0,14.0,1.0,2.0,9.0,15.0,2.0,3.0,9.0,28.0,1.0,2.0,,5.0,8.0,24.0,18.0,43.0,7.0,77.0,611,3.0,6.0,2.0,4.0,14.0,3.0,4.0,2.0,8.0,5.0,17.0,8.0,8.0,51.0,3.0,4.0,28.0,9.0,1.0,14.0,18.0,32.0,16.0,2.0,7.0,5.0,2.0,82.0,7.0,4.0,12.0,6.0,,18.0,12.0,30.0,,9.0,6.0,3.0,8.0,2.0,3.0,2.0,,5.0,,,10.0,,3.0,9.0,25.0,,1.0,,26.0,2.0,6.0,12.0,,4.0,2.0,2.0,1.0,1.0,2.0,1.0,17.0,114,1.0,2.0,0.5,0.6666666666666666,0.9444444444444444,0.4186046511627907,0.5,0.25,0.4186046511627907,0.3333333333333333,0.5,0.75,0.5223880597014925,0.6,0.5,0.5273972602739726,0.5833333333333334,0.53125,0.6417910447761194,0.041666666666666664,,0.07142857142857142,13.070866141732283,0.8,,0.04918032786885246,0.024096385542168676,0.09836065573770492,0.05555555555555555,0.07377049180327869,0.03767123287671233,0.030303030303030304,0.013888888888888888,0.05263157894736842,0.06451612903225806,0.05555555555555555,0.046511627906976744,0.04,0.13253012048192772,0.02564102564102564,,0.5,0.11940298507462686,0.625,0.625,0.6,0.208955223880597,0.14285714285714285,0.15384615384615385,0.5,0.029850746268656716,0.5,0.5,,0.22388059701492538,0.6,0.6,1.0,0.417910447761194,0.32142857142857145,0.3333333333333333,0.8888888888888888,0.2,1.0,0.5,0.2,0.5,1.0,0.16666666666666666,0.5,0.25,0.6666666666666666,0.4166666666666667,,0.7611940298507462,0.32142857142857145,0.522394776119403,0.48451875,0.473825,0.056338028169014086,0.14285714285714285,0.18181818181818182,0.22077922077922077,7.541666666666665,24.911627906976744,0.21033210332103322,1.0,2.0,,,,,,0.2,0.5,2.0,1.0,1.0,4.0,0.023255813953488372,0.03571428571428571,0.08333333333333333,0.03571428571428571,1.0,,,,,,,,,,,,True
1628976,1610612741,Wendell Carter Jr.,Wendell Carter Jr.,1628976,CHI,75352.0,1256,-29.0,2571,2578,444,545,324,5149,137.0,208.0,44.0,65.0,18.0,35.0,29.0,81.0,11.0,25.0,2.0,12.0,,2.0,4.0,17.0,1.0,1.0,,,177.0,314.0,6.0,29.0,112.0,484.0,2784,48.0,82.0,1.0,3.0,129.0,23.0,48.0,,2.0,38.0,84.0,246.0,108.0,18.0,,60.0,17.0,4.0,32.0,21.0,30.0,51.0,20.0,10.0,8.0,5.0,8.0,132.0,42.0,97.0,110.0,136.0,20.0,266.0,139.0,405.0,5.0,33.0,24.0,9.0,31.0,3.0,14.0,41.0,6.0,17.0,2.0,4.0,72.0,10.0,8.0,83.0,162.0,,10.0,22.0,144.0,17.0,6.0,152.0,10.0,66.0,15.0,36.0,23.0,13.0,36.0,23.0,80.0,435,13.0,12.0,0.6949152542372882,0.8367346938775511,1.0,0.20689655172413793,0.3333333333333333,,0.20689655172413793,0.5636942675159236,0.5853658536585366,0.4791666666666667,0.5422740524781341,0.5823529411764706,0.46,0.5845410628019324,0.6201923076923077,0.5526315789473685,0.08454810495626822,0.10191082802547771,0.1201923076923077,0.08641975308641975,16.5587734241908,0.4305555555555556,0.2702702702702703,0.2236842105263158,0.13416320885200553,0.20676691729323307,0.07460035523978685,0.21578947368421053,0.10808709175738725,0.16408668730650156,0.12455516014234876,0.07390300230946882,0.07692307692307693,0.22939068100358423,0.2168141592920354,0.22330097087378642,0.1968503937007874,0.23178807947019867,0.03937007874015748,0.6388888888888888,0.6064139941690962,0.6586538461538461,0.7486338797814208,0.6715328467153284,0.23615160349854228,0.35802469135802467,0.3918918918918919,0.7241379310344828,0.0728862973760933,0.44,0.44,0.9090909090909091,0.03498542274052478,0.16666666666666666,0.16666666666666666,1.0,0.04956268221574344,0.23529411764705882,0.23529411764705882,1.0,0.7647058823529411,0.676923076923077,0.1590909090909091,0.011764705882352941,1.0,1.0,0.7,0.5142857142857142,0.04,,,,0.6909620991253644,0.23529411764705882,0.5529457725947521,0.5843985294117647,0.572905,0.16541353383458646,0.1783783783783784,0.2665289256198347,0.17355371900826447,4.3372611464968145,24.386206896551727,0.17269544924154026,,2.0,,,,,1.0,0.023529411764705882,,30.0,,,3.0,,,,0.07563025210084033,,1.0,1.0,1.0,,,,,,,,,True
201152,1610612741,Thaddeus Young,Thaddeus Young,201152,CHI,22140.0,369,-35.0,755,769,180,234,107,1524,28.0,51.0,8.0,15.0,4.0,9.0,8.0,35.0,,5.0,10.0,27.0,3.0,10.0,9.0,31.0,,4.0,3.0,9.0,36.0,91.0,19.0,58.0,10.0,139.0,807,9.0,18.0,3.0,10.0,29.0,8.0,18.0,6.0,19.0,5.0,39.0,24.0,48.0,51.0,6.0,16.0,31.0,9.0,15.0,18.0,10.0,28.0,9.0,1.0,13.0,4.0,1.0,66.0,10.0,13.0,26.0,19.0,7.0,52.0,24.0,76.0,1.0,27.0,11.0,16.0,6.0,4.0,3.0,16.0,,3.0,1.0,6.0,22.0,3.0,8.0,11.0,26.0,1.0,1.0,4.0,20.0,,2.0,12.0,2.0,6.0,1.0,5.0,4.0,1.0,5.0,4.0,39.0,176,2.0,1.0,0.3333333333333333,0.42857142857142855,0.8947368421052632,0.3275862068965517,0.3,0.3157894736842105,0.3275862068965517,0.3956043956043956,0.5,0.4444444444444444,0.43288590604026844,0.48214285714285715,0.4594594594594595,0.4512987012987013,0.5,0.5,0.38926174496644295,0.16483516483516483,0.13725490196078433,0.22857142857142856,20.045558086560366,0.2727272727272727,0.30434782608695654,0.11801242236024845,0.05439330543933055,0.1511627906976744,0.06289308176100629,0.13513513513513514,0.05778894472361809,0.027522935779816515,0.0989010989010989,0.058823529411764705,0.075,0.1016949152542373,0.14925373134328357,0.08571428571428572,0.1640625,0.11363636363636363,0.013333333333333334,0.8,0.3422818791946309,0.5490196078431373,0.6363636363636364,0.35714285714285715,0.2348993288590604,0.22857142857142856,0.2962962962962963,0.25,0.03355704697986577,,,,0.18120805369127516,0.37037037037037035,0.37037037037037035,0.8,0.2080536912751678,0.2903225806451613,0.2903225806451613,1.0,0.5357142857142857,0.5333333333333333,0.125,0.14285714285714285,,,0.24324324324324326,0.4444444444444444,0.2702702702702703,0.3,0.24324324324324326,0.3333333333333333,0.7315436241610739,0.2903225806451613,0.5113093959731544,0.5552447368421053,0.5003797297297299,0.0392156862745098,0.06315789473684211,0.20863309352517986,0.2805755395683453,4.869230769230769,24.637931034482754,0.23841059602649006,3.0,6.0,,,,,,0.21428571428571427,0.5,2.0,,1.0,3.0,,,0.05555555555555555,0.02564102564102564,0.6666666666666666,1.0,,,,,,,,,,,True
1628374,1610612741,Lauri Markkanen,Lauri Markkanen,1628374,CHI,51351.0,856,-18.0,1756,1752,244,293,204,3508,57.0,96.0,16.0,25.0,7.0,14.0,14.0,49.0,1.0,8.0,14.0,35.0,2.0,4.0,49.0,149.0,1.0,13.0,4.0,13.0,72.0,153.0,63.0,184.0,67.0,400.0,1900,16.0,27.0,1.0,13.0,43.0,7.0,21.0,6.0,17.0,20.0,52.0,78.0,66.0,186.0,3.0,26.0,149.0,49.0,21.0,23.0,21.0,44.0,11.0,10.0,21.0,2.0,,109.0,13.0,17.0,48.0,79.0,13.0,140.0,30.0,170.0,7.0,26.0,21.0,5.0,28.0,4.0,13.0,16.0,1.0,15.0,,3.0,44.0,3.0,4.0,29.0,48.0,3.0,3.0,2.0,69.0,2.0,5.0,83.0,5.0,31.0,8.0,16.0,9.0,7.0,16.0,10.0,52.0,239,5.0,7.0,0.5416666666666666,0.6610169491525424,0.9841269841269841,0.3423913043478261,0.07692307692307693,0.35294117647058826,0.3423913043478261,0.47058823529411764,0.5925925925925926,0.3333333333333333,0.4940652818991098,0.4375,0.42105263157894735,0.532171581769437,0.4777777777777778,0.5306122448979592,0.5459940652818991,0.13725490196078433,0.10416666666666667,0.22448979591836735,21.020717534108137,0.6363636363636364,0.2653061224489796,0.18160919540229886,0.035864978902953586,0.13714285714285715,0.034031413612565446,0.16178343949044585,0.035046728971962614,0.05263157894736842,0.031746031746031744,0.030201342281879196,0.047619047619047616,0.17370892018779344,0.1910828025477707,0.18461538461538463,0.13306451612903225,0.14705882352941177,0.03954802259887006,0.625,0.28486646884273,0.59375,0.6627906976744186,0.543859649122807,0.14540059347181009,0.2857142857142857,0.3684210526315789,0.5,0.02373887240356083,0.125,0.125,1.0,0.10385756676557864,0.4,0.4117647058823529,1.0,0.4421364985163205,0.3288590604026846,0.3310810810810811,0.9795918367346939,0.625,0.64,0.125,0.325,0.07692307692307693,1.0,0.3684210526315789,0.5,0.10526315789473684,0.5,0.34210526315789475,0.3076923076923077,0.8308605341246291,0.3288590604026846,0.5504949554896142,0.5591444444444446,0.5241144736842106,0.0958904109589041,0.17318435754189945,0.1075,0.13,4.155555555555555,25.345108695652165,0.13895216400911162,,,,3.0,,,1.0,,,8.0,2.0,,1.0,0.010869565217391304,0.006711409395973154,,,,1.0,,,2.0,4.0,0.02857142857142857,0.021505376344086023,,,,,True
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,54285.0,905,9.0,1853,1852,324,349,233,3705,99.0,172.0,10.0,19.0,15.0,34.0,10.0,45.0,22.0,63.0,22.0,41.0,1.0,3.0,65.0,166.0,6.0,10.0,17.0,40.0,131.0,280.0,87.0,207.0,109.0,632.0,1997,11.0,24.0,10.0,18.0,65.0,21.0,54.0,18.0,43.0,39.0,135.0,124.0,138.0,159.0,102.0,2.0,165.0,65.0,31.0,59.0,40.0,99.0,27.0,13.0,46.0,9.0,4.0,238.0,6.0,10.0,52.0,34.0,13.0,99.0,16.0,115.0,2.0,33.0,23.0,10.0,48.0,6.0,31.0,34.0,8.0,17.0,1.0,12.0,82.0,3.0,12.0,29.0,55.0,2.0,2.0,5.0,96.0,1.0,3.0,138.0,10.0,56.0,11.0,8.0,4.0,3.0,9.0,5.0,125.0,316,4.0,6.0,0.4732824427480916,0.47692307692307695,0.6091954022988506,0.42028985507246375,0.5555555555555556,0.4186046511627907,0.4223300970873786,0.46785714285714286,0.4583333333333333,0.3888888888888889,0.5369609856262834,0.6190476190476191,0.4948453608247423,0.5724770642201835,0.6632653061224489,0.5578512396694215,0.42505133470225875,0.11071428571428571,0.12790697674418605,0.13333333333333333,29.7438330170778,0.5853658536585366,0.25,0.07555555555555556,0.01953125,0.14168937329700274,0.01485148514851485,0.10526315789473684,0.017467248908296942,0.0326530612244898,0.005494505494505495,0.01282051282051282,0.021739130434782608,0.047619047619047616,0.08982035928143713,0.1232876712328767,0.14652014652014653,0.1276595744680851,0.008658008658008658,0.5555555555555556,0.3531827515400411,0.5755813953488372,0.66,0.494949494949495,0.09240246406570841,0.2222222222222222,0.2564102564102564,0.4,0.1293634496919918,0.3492063492063492,0.36666666666666664,0.4090909090909091,0.08418891170431211,0.5365853658536586,0.5641025641025641,0.7727272727272727,0.3408624229979466,0.39156626506024095,0.3987730061349693,0.5538461538461539,0.4523809523809524,0.5263157894736842,0.3,0.23809523809523808,0.6,0.6666666666666666,0.35051546391752575,0.4411764705882353,0.030927835051546393,0.3333333333333333,0.41237113402061853,0.425,0.7782340862422998,0.3939393939393939,0.5309223251028804,0.5473951612903226,0.5040395833333334,0.10861423220973783,0.17177914110429449,0.10284810126582279,0.21360759493670886,6.516785714285715,25.78164251207729,0.17485159201295197,4.0,8.0,1.0,10.0,1.0,1.0,,0.19047619047619047,0.5,13.0,5.0,,,0.024154589371980676,0.018072289156626505,,0.011764705882352941,1.0,,,,1.0,2.0,0.04878048780487805,0.009615384615384616,1.0,0.047619047619047616,,,True
1629632,1610612741,Coby White,Coby White,1629632,CHI,30776.0,513,-73.0,1056,1062,224,316,149,2118,30.0,64.0,2.0,7.0,7.0,14.0,6.0,22.0,12.0,40.0,7.0,22.0,1.0,3.0,41.0,113.0,3.0,12.0,7.0,27.0,48.0,126.0,48.0,135.0,22.0,262.0,1197,4.0,13.0,5.0,16.0,25.0,9.0,27.0,8.0,30.0,8.0,50.0,24.0,72.0,105.0,39.0,,112.0,41.0,20.0,37.0,24.0,61.0,17.0,7.0,25.0,8.0,4.0,146.0,4.0,3.0,32.0,32.0,1.0,65.0,7.0,72.0,1.0,17.0,12.0,5.0,20.0,6.0,11.0,15.0,1.0,9.0,2.0,3.0,35.0,4.0,7.0,13.0,36.0,2.0,2.0,1.0,32.0,,4.0,27.0,4.0,12.0,2.0,1.0,1.0,,1.0,1.0,50.0,222,6.0,2.0,0.25,0.25,0.7291666666666666,0.35555555555555557,0.3125,0.26666666666666666,0.3582089552238806,0.38095238095238093,0.3076923076923077,0.3333333333333333,0.45977011494252873,0.39655172413793105,0.3684210526315789,0.48161764705882354,0.4166666666666667,0.4098360655737705,0.5172413793103449,0.15873015873015872,0.265625,0.09090909090909091,24.959349593495933,0.5714285714285714,0.02564102564102564,0.14096916299559473,0.009615384615384616,0.15165876777251186,0.0163265306122449,0.1461187214611872,0.012567324955116697,0.007142857142857143,0.008547008547008548,0.01639344262295082,0.016129032258064516,0.13861386138613863,0.1111111111111111,0.2,0.1554054054054054,0.14285714285714285,0.007142857142857143,1.0,0.24521072796934865,0.46875,0.6382978723404256,0.26666666666666666,0.0842911877394636,0.2727272727272727,0.3,0.16666666666666666,0.1532567049808429,0.3,0.3076923076923077,0.25,0.0842911877394636,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.4329501915708812,0.36283185840707965,0.36283185840707965,0.7073170731707317,0.2413793103448276,0.2857142857142857,,0.41379310344827586,0.25,1.0,0.24561403508771928,0.5,0.05263157894736842,0.3333333333333333,0.47368421052631576,0.25925925925925924,0.7624521072796935,0.36607142857142855,0.5196042307692307,0.523892105263158,0.49305267857142854,0.04814814814814815,0.08955223880597014,0.09541984732824428,0.19083969465648856,8.396825396825397,25.65333333333333,0.21212121212121213,2.0,4.0,1.0,,,,1.0,0.13793103448275862,0.5,2.0,,,,,,,0.01818181818181818,1.0,,,,,1.0,,0.007352941176470588,,0.025,1.0,,True
1627885,1610612741,Shaquille Harrison,Shaquille Harrison,1627885,CHI,11277.0,188,-2.0,373,379,52,88,48,752,10.0,24.0,1.0,4.0,1.0,2.0,2.0,7.0,,,4.0,9.0,,1.0,5.0,8.0,1.0,1.0,,2.0,12.0,31.0,9.0,17.0,7.0,58.0,409,1.0,5.0,2.0,2.0,10.0,1.0,3.0,,3.0,2.0,4.0,14.0,10.0,27.0,,2.0,7.0,5.0,5.0,11.0,10.0,21.0,4.0,6.0,8.0,3.0,,52.0,2.0,6.0,13.0,7.0,,20.0,8.0,28.0,1.0,13.0,6.0,7.0,3.0,,1.0,2.0,,2.0,,1.0,5.0,,1.0,10.0,21.0,,,,14.0,2.0,2.0,12.0,,6.0,,6.0,3.0,3.0,7.0,6.0,4.0,51,2.0,,0.5833333333333334,0.6363636363636364,1.0,0.5294117647058824,1.0,,0.5625,0.3870967741935484,0.2,0.3333333333333333,0.53125,0.5714285714285714,0.16666666666666666,0.5370370370370371,0.625,0.2857142857142857,0.3541666666666667,0.16129032258064516,0.16666666666666666,0.14285714285714285,13.625866050808314,0.6,,0.08641975308641975,0.05128205128205128,0.15476190476190477,0.02666666666666667,0.12121212121212122,0.041666666666666664,0.03636363636363636,0.06818181818181818,0.016666666666666666,0.06666666666666667,0.06451612903225806,0.1111111111111111,0.07142857142857142,0.07142857142857142,0.32142857142857145,0.047619047619047616,0.8571428571428571,0.5,0.4166666666666667,0.5,0.7,0.14583333333333334,0.2857142857142857,0.3333333333333333,,,,,,0.1875,0.4444444444444444,0.4444444444444444,1.0,0.16666666666666666,0.625,0.625,1.0,0.5714285714285714,0.25,,0.14285714285714285,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,,0.3333333333333333,,0.8541666666666666,0.7142857142857143,0.5819723404255319,0.5727714285714286,0.60255,0.1111111111111111,0.16216216216216217,0.1724137931034483,0.06896551724137931,2.745161290322581,26.23529411764706,0.13941018766756033,1.0,1.0,1.0,,1.0,,,0.14285714285714285,1.0,2.0,,,,,,,0.05555555555555555,1.0,,,,,,,,,,,1.0,True
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,5299.0,88,3.0,204,198,20,3,18,402,7.0,11.0,,,,2.0,1.0,5.0,,,2.0,6.0,,,1.0,2.0,,,,,8.0,16.0,3.0,8.0,13.0,38.0,208,,,1.0,2.0,4.0,,2.0,,,4.0,4.0,10.0,6.0,9.0,,,2.0,1.0,,1.0,4.0,5.0,4.0,,1.0,,,14.0,,,9.0,5.0,3.0,17.0,,17.0,,3.0,3.0,,5.0,,5.0,2.0,,,,,7.0,,1.0,3.0,6.0,2.0,,,14.0,2.0,,16.0,2.0,7.0,2.0,1.0,1.0,,2.0,,4.0,20,,2.0,0.625,0.625,1.0,0.375,0.5,,0.375,0.5,,,0.5208333333333334,0.75,,0.6129032258064516,0.6666666666666666,0.4,0.3333333333333333,,,,17.04035874439462,0.7142857142857143,0.375,0.13157894736842105,,0.1875,,0.16279069767441862,,,,,,0.043478260869565216,0.3,0.2,0.21052631578947367,0.1,,,0.4583333333333333,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.20833333333333334,0.2,0.2,,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,0.5,0.5,1.0,,,,,,,1.0,,,,,,0.7916666666666666,0.5,0.5520354166666667,0.57585,0.46015,0.2413793103448276,0.3333333333333333,0.10526315789473684,0.10526315789473684,3.275,23.6625,0.09803921568627451,1.0,2.0,,,1.0,,,1.0,0.5,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,1.0,True
