EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,on,OffensiveGoaltends,Clear Path Fouls
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,38464.0,641,-26,1299,1297,219,243,148,2596,64.0,111.0,6.0,11.0,10.0,15.0,28.0,83.0,25.0,61.0,1.0,7.0,3.0,7.0,27.0,1.0,3.0,2.0,6.0,117.0,255,8.0,34.0,33.0,291,1470,10.0,24.0,1.0,3.0,2.0,25.0,20.0,40.0,2.0,9.0,5.0,51.0,56.0,178.0,18.0,6.0,4.0,1.0,4.0,22.0,6.0,28.0,58.0,53.0,111.0,45.0,8.0,30.0,14.0,14.0,275.0,1.0,11.0,38.0,43.0,1.0,82,12.0,94,3.0,26.0,21.0,5.0,36.0,6.0,22.0,18.0,3.0,14.0,2.0,54.0,2.0,6.0,17.0,44,3.0,1.0,3.0,41.0,44.0,10.0,23.0,4.0,4.0,3.0,1.0,4.0,3.0,51.0,217,6.0,3.0,0.23931623931623933,0.24347826086956523,0.75,0.23529411764705882,0.3333333333333333,0.2222222222222222,0.23333333333333334,0.4588235294117647,0.4166666666666667,0.5,0.4463667820069204,0.42592592592592593,0.46938775510204084,0.47549019607843135,0.46296296296296297,0.4811320754716981,0.11764705882352941,0.10980392156862745,0.16216216216216217,0.10843373493975904,0.01639344262295082,24.338983050847457,0.6666666666666666,0.03571428571428571,0.13149847094801223,0.02669902912621359,0.15767634854771784,0.004424778761061947,0.1426056338028169,0.018808777429467086,0.04032258064516129,0.02127659574468085,0.02,0.0051813471502590676,0.08264462809917356,0.1388888888888889,0.20967741935483872,0.16,0.14634146341463414,0.023076923076923078,0.75,0.38408304498269896,0.5765765765765766,0.6881720430107527,0.296875,0.28719723183391005,0.3373493975903614,0.3783783783783784,0.10714285714285714,0.21107266435986158,0.4098360655737705,0.4166666666666667,0.24,0.02422145328719723,0.14285714285714285,0.14285714285714285,1.0,0.09342560553633218,0.25925925925925924,0.25925925925925924,0.7142857142857143,0.4074074074074074,0.5454545454545454,0.5,0.1111111111111111,0.3333333333333333,1.0,0.30612244897959184,0.6666666666666666,0.061224489795918366,0.12244897959183673,0.3333333333333333,0.5017301038062284,0.2727272727272727,0.4930596491228071,0.5162681818181819,0.4874434782608695,0.076158940397351,0.08582089552238806,0.0859106529209622,0.17525773195876287,7.918039215686273,29.970588235294112,0.16859122401847576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,20807.0,347,-21,702,704,145,126,76,1406,30.0,52.0,6.0,18.0,5.0,9.0,7.0,27.0,10.0,25.0,2.0,7.0,,9.0,29.0,1.0,1.0,1.0,6.0,47.0,104,11.0,36.0,20.0,147,774,7.0,25.0,1.0,1.0,3.0,20.0,9.0,17.0,1.0,6.0,8.0,29.0,56.0,38.0,27.0,6.0,14.0,,,29.0,9.0,5.0,6.0,8.0,14.0,8.0,,1.0,3.0,2.0,36.0,5.0,17.0,33.0,23.0,9.0,65,23.0,88,7.0,17.0,14.0,3.0,10.0,1.0,4.0,6.0,,6.0,2.0,16.0,,2.0,17.0,31,2.0,1.0,,31.0,26.0,4.0,12.0,3.0,23.0,11.0,10.0,25.0,13.0,29.0,144,2.0,2.0,0.5957446808510638,0.7,0.8181818181818182,0.3055555555555556,1.0,0.16666666666666666,0.3055555555555556,0.4519230769230769,0.28,0.5294117647058824,0.45357142857142857,0.3269230769230769,0.45652173913043476,0.4867549668874172,0.35714285714285715,0.5370370370370371,0.2571428571428571,0.04807692307692308,0.038461538461538464,0.1111111111111111,,20.88050314465409,0.625,0.5625,0.12299465240641712,0.07555555555555556,0.23076923076923078,0.04424778761061947,0.1696969696969697,0.0650887573964497,0.125,0.06521739130434782,0.03278688524590164,0.04,0.08333333333333333,0.08860759493670886,0.2777777777777778,0.23577235772357724,0.2,0.09210526315789473,0.52,0.37142857142857144,0.5769230769230769,0.6,0.5,0.19285714285714287,0.25925925925925924,0.2916666666666667,0.7142857142857143,0.17857142857142858,0.4,0.4,0.8,0.05,0.2857142857142857,0.2857142857142857,1.0,0.20714285714285716,0.3103448275862069,0.3103448275862069,0.7777777777777778,0.6923076923076923,0.3333333333333333,,0.038461538461538464,1.0,1.0,0.391304347826087,0.5555555555555556,,0.2608695652173913,0.16666666666666666,0.6285714285714286,0.3103448275862069,0.5200321428571429,0.5136547619047619,0.4965500000000001,0.08108108108108109,0.10714285714285714,0.1360544217687075,0.19727891156462585,7.323076923076924,25.669444444444444,0.20655270655270655,1.0,1.0,3.0,4.0,2.0,2.0,2.0,0.05,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,True,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,17692.0,295,-30,602,596,167,154,67,1198,17.0,22.0,,2.0,4.0,7.0,1.0,11.0,8.0,21.0,1.0,7.0,1.0,6.0,19.0,,1.0,2.0,8.0,26.0,54,7.0,26.0,21.0,94,642,,3.0,,2.0,1.0,1.0,7.0,14.0,2.0,9.0,4.0,24.0,28.0,24.0,12.0,9.0,,,,19.0,6.0,2.0,15.0,3.0,18.0,1.0,2.0,9.0,2.0,4.0,39.0,,4.0,16.0,20.0,1.0,37,4.0,41,1.0,8.0,7.0,1.0,4.0,1.0,2.0,7.0,2.0,2.0,1.0,11.0,,5.0,10.0,24,,1.0,2.0,13.0,27.0,2.0,12.0,1.0,4.0,2.0,1.0,4.0,3.0,24.0,167,1.0,1.0,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.2692307692307692,,0.2222222222222222,0.2692307692307692,0.48148148148148145,,0.5,0.45625,,0.43478260869565216,0.5108695652173914,0.08333333333333333,0.46153846153846156,0.325,0.037037037037037035,,0.18181818181818182,,15.12481644640235,0.36363636363636365,0.0625,0.13157894736842105,0.020202020202020204,0.13333333333333333,,0.1323529411764706,0.013468013468013467,0.03508771929824561,0.02702702702702703,,,0.12,0.16666666666666666,0.09523809523809523,0.1320754716981132,0.14285714285714285,0.023255813953488372,0.75,0.275,0.7727272727272727,0.7727272727272727,0.5882352941176471,0.1375,0.09090909090909091,0.1111111111111111,,0.2625,0.38095238095238093,0.38095238095238093,0.5,0.0875,0.14285714285714285,0.14285714285714285,1.0,0.2375,0.3157894736842105,0.3157894736842105,0.5,0.4,,,0.2,,,0.30434782608695654,0.5714285714285714,0.043478260869565216,0.34782608695652173,0.25,0.6,0.3157894736842105,0.48769937500000005,0.5537125,0.5188195652173914,0.14285714285714285,0.1875,0.010638297872340425,0.2553191489361702,10.264814814814814,24.896153846153844,0.27740863787375414,,,,,,,1.0,,,1.0,1.0,1.0,0.2,0.037037037037037035,,,,,,,,,,,,,,,,True,,
201571,1610612753,D.J. Augustin,D.J. Augustin,201571,ORL,15544.0,259,-60,523,525,118,136,50,1048,10.0,15.0,,,3.0,4.0,6.0,16.0,8.0,20.0,3.0,5.0,2.0,13.0,38.0,,1.0,4.0,11.0,24.0,51,16.0,43.0,46.0,142,581,1.0,4.0,1.0,3.0,7.0,12.0,6.0,12.0,5.0,13.0,6.0,33.0,4.0,44.0,21.0,27.0,,,1.0,37.0,13.0,,27.0,15.0,42.0,12.0,3.0,19.0,5.0,3.0,99.0,1.0,2.0,7.0,9.0,1.0,17,3.0,20,1.0,10.0,6.0,4.0,10.0,2.0,9.0,5.0,1.0,1.0,,15.0,1.0,5.0,5.0,19,,,2.0,33.0,54.0,1.0,9.0,3.0,,,,,,33.0,117,4.0,3.0,0.08333333333333333,0.08333333333333333,0.4375,0.37209302325581395,0.3333333333333333,0.38461538461538464,0.38095238095238093,0.47058823529411764,0.25,0.5,0.5106382978723404,0.35714285714285715,0.54,0.6052631578947368,0.6,0.5892857142857143,0.4574468085106383,,,,,22.164948453608247,0.6666666666666666,0.058823529411764705,0.06164383561643835,0.012578616352201259,0.0660377358490566,0.010869565217391304,0.06349206349206349,0.01195219123505976,0.0425531914893617,,,0.012195121951219513,0.05660377358490566,0.05,0.09090909090909091,0.06382978723404255,0.08333333333333333,0.019230769230769232,,0.1595744680851064,0.6666666666666666,0.6666666666666666,,0.1702127659574468,0.375,0.375,0.16666666666666666,0.2127659574468085,0.4,0.4,0.125,0.05319148936170213,0.6,0.6,0.3333333333333333,0.40425531914893614,0.34210526315789475,0.35135135135135137,0.46153846153846156,,,,0.14285714285714285,,,0.16,0.75,0.08,0.44,0.36363636363636365,0.6170212765957447,0.35135135135135137,0.4748838709677419,0.4487375,0.48294583333333335,0.16216216216216217,0.15254237288135594,0.08450704225352113,0.2323943661971831,10.380392156862747,26.665116279069764,0.22562141491395793,,,,,,,,,,2.0,9.0,,0.2857142857142857,0.17307692307692307,1.0,1.0,1.0,3.0,4.0,0.023255813953488372,0.02631578947368421,0.5,1.0,0.5,,,,,,True,,
203920,1610612753,Khem Birch,Khem Birch,203920,ORL,55318.0,922,-130,1865,1871,374,379,210,3736,56.0,81.0,25.0,38.0,7.0,13.0,16.0,56.0,1.0,5.0,,1.0,,,,,,,,73.0,142,,1.0,66.0,212,2093,25.0,41.0,,1.0,12.0,62.0,11.0,23.0,,,21.0,43.0,98.0,48.0,,,38.0,,,,,10.0,24.0,26.0,50.0,22.0,4.0,10.0,5.0,9.0,126.0,32.0,58.0,42.0,80.0,7.0,129,91.0,220,8.0,20.0,15.0,5.0,10.0,3.0,3.0,21.0,2.0,7.0,3.0,31.0,2.0,4.0,48.0,91,4.0,13.0,8.0,81.0,101.0,5.0,46.0,7.0,23.0,16.0,6.0,23.0,13.0,43.0,372,6.0,7.0,0.6712328767123288,0.9074074074074074,,,,,,0.5140845070422535,0.6097560975609756,0.4782608695652174,0.5104895104895105,0.5952380952380952,0.4782608695652174,0.5549738219895288,0.6078431372549019,0.581081081081081,0.006993006993006993,0.07042253521126761,0.08641975308641975,0.05357142857142857,,10.466760961810467,0.3225806451612903,0.1590909090909091,0.16632016632016633,0.09682804674457429,0.11764705882352941,0.0960960960960961,0.14558472553699284,0.09656652360515021,0.11797752808988764,0.0992063492063492,0.07100591715976332,0.09722222222222222,0.14857142857142858,0.15048543689320387,0.23,0.12292358803986711,0.08928571428571429,0.13559322033898305,0.5652173913043478,0.5664335664335665,0.691358024691358,0.7567567567567568,0.5892857142857143,0.3916083916083916,0.2857142857142857,0.3018867924528302,0.9375,0.03496503496503497,0.2,0.2,1.0,0.006993006993006993,,,,,,,,0.9047619047619048,0.6578947368421053,0.08,,,,0.5652173913043478,0.5384615384615384,,,,0.5734265734265734,,0.5080692307692306,0.5740727272727273,0.4744956521739131,0.25,0.25136612021857924,0.29245283018867924,0.2028301886792453,4.4183098591549275,23.2,0.2005361930294906,1.0,1.0,5.0,10.0,,,1.0,0.017543859649122806,0.08888888888888889,1.0,,,0.023809523809523808,,,,,1.0,,,,,,,3.0,2.0,,,,True,,
202329,1610612753,Al-Farouq Aminu,Al-Farouq Aminu,202329,ORL,2534.0,42,-38,88,88,24,33,12,176,,1.0,,,,,,,,2.0,,,,1.0,5.0,,1.0,,2.0,,3,1.0,5.0,,3,108,,,,1.0,,,,,,2.0,,,,,,3.0,,,,5.0,1.0,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,1.0,3.0,4.0,2.0,9,1.0,10,,,,,1.0,,,2.0,,1.0,,3.0,,,,4,1.0,,1.0,2.0,,,,,2.0,1.0,1.0,2.0,2.0,,24,2.0,,,,,0.2,,,0.2,,,,0.1875,,,0.1875,,,0.625,,,,,10.891089108910892,0.3333333333333333,0.5,0.25,0.03571428571428571,0.17647058823529413,,0.21212121212121213,0.02127659574468085,,0.125,,,0.3333333333333333,0.2857142857142857,,0.21428571428571427,,,1.0,0.125,,,,,,,,0.25,,,,,,,,0.625,0.2,0.2,,,,,1.0,,,,,,1.0,,0.75,0.2,0.47883125,0.58365,0.4572,,,,,13.666666666666666,25.38,0.2727272727272727,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,32250.0,538,-45,1078,1084,129,148,112,2162,29.0,50.0,1.0,3.0,3.0,6.0,19.0,48.0,17.0,43.0,10.0,18.0,2.0,46.0,108.0,4.0,12.0,5.0,13.0,65.0,141,56.0,126.0,41.0,339,1211,6.0,12.0,5.0,15.0,2.0,29.0,7.0,17.0,7.0,15.0,9.0,44.0,52.0,78.0,129.0,39.0,2.0,,,108.0,46.0,7.0,35.0,9.0,44.0,7.0,2.0,19.0,11.0,5.0,97.0,2.0,3.0,14.0,26.0,1.0,41,5.0,46,3.0,20.0,16.0,4.0,23.0,6.0,9.0,18.0,1.0,14.0,4.0,41.0,,4.0,19.0,39,1.0,,5.0,43.0,47.0,7.0,20.0,6.0,3.0,1.0,2.0,3.0,1.0,42.0,127,,3.0,0.4,0.40625,0.7678571428571429,0.4444444444444444,0.3333333333333333,0.4666666666666667,0.4444444444444444,0.46099290780141844,0.5,0.4117647058823529,0.5580524344569289,0.5,0.546875,0.5888501742160279,0.5,0.5945945945945946,0.47191011235955055,0.04964539007092199,0.12,0.020833333333333332,,26.721311475409838,0.5609756097560976,0.045454545454545456,0.0912280701754386,0.008645533141210375,0.07035175879396985,0.010416666666666666,0.08264462809917356,0.00927643784786642,0.017857142857142856,0.006622516556291391,,0.011904761904761904,0.1188118811881188,0.08064516129032258,0.06666666666666667,0.06962025316455696,0.07317073170731707,0.022388059701492536,0.3333333333333333,0.18726591760299627,0.58,0.6590909090909091,0.4482758620689655,0.1797752808988764,0.3958333333333333,0.40425531914893614,0.3157894736842105,0.16104868913857678,0.3953488372093023,0.3953488372093023,0.4117647058823529,0.06741573033707865,0.5555555555555556,0.5882352941176471,0.9,0.4044943820224719,0.42592592592592593,0.4339622641509434,0.7391304347826086,0.1111111111111111,0.3333333333333333,1.0,0.4444444444444444,0.3333333333333333,1.0,0.1875,0.5,0.0625,0.40625,0.38461538461538464,0.6591760299625468,0.42592592592592593,0.5048629213483146,0.4937999999999999,0.4721609375,0.07473309608540925,0.12987012987012986,0.0855457227138643,0.12979351032448377,9.524113475177305,25.72380952380952,0.11966604823747681,,,1.0,3.0,,,,,,3.0,1.0,,0.1111111111111111,0.007874015748031496,1.0,2.0,3.0,2.0,1.0,0.023809523809523808,0.018518518518518517,0.3333333333333333,1.0,1.0,,,0.05555555555555555,,,True,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,25015.0,417,-114,849,860,215,237,98,1709,8.0,15.0,,1.0,1.0,4.0,11.0,23.0,15.0,36.0,3.0,10.0,2.0,37.0,110.0,3.0,7.0,15.0,31.0,34.0,74,40.0,120.0,51.0,239,962,2.0,5.0,3.0,7.0,5.0,18.0,8.0,19.0,15.0,33.0,27.0,88.0,42.0,26.0,93.0,27.0,,,1.0,109.0,37.0,8.0,5.0,4.0,9.0,3.0,1.0,3.0,2.0,,22.0,,1.0,33.0,19.0,3.0,55,1.0,56,,22.0,19.0,3.0,16.0,1.0,10.0,8.0,,6.0,,24.0,1.0,9.0,11.0,26,3.0,1.0,4.0,31.0,56.0,2.0,8.0,6.0,2.0,1.0,1.0,4.0,3.0,86.0,214,1.0,5.0,0.6176470588235294,0.6176470588235294,0.775,0.3333333333333333,0.42857142857142855,0.45454545454545453,0.33613445378151263,0.4594594594594595,0.4,0.42105263157894735,0.4845360824742268,0.5416666666666666,0.5865384615384616,0.5534883720930233,0.6,0.6875,0.6185567010309279,0.10810810810810811,0.06666666666666667,0.13043478260869565,0.1111111111111111,24.63917525773196,0.6666666666666666,0.10344827586206896,0.08796296296296297,0.0037593984962406013,0.20496894409937888,,0.13793103448275862,0.0022371364653243847,,0.00909090909090909,,,0.075,0.07608695652173914,0.13636363636363635,0.19402985074626866,0.25925925925925924,,0.75,0.07731958762886598,0.5333333333333333,0.5714285714285714,0.5,0.11855670103092783,0.4782608695652174,0.55,0.5454545454545454,0.18556701030927836,0.4166666666666667,0.46875,0.7333333333333333,0.05154639175257732,0.3,0.3333333333333333,1.0,0.5670103092783505,0.33636363636363636,0.3425925925925926,0.7567567567567568,0.08333333333333333,,,0.5833333333333334,0.42857142857142855,1.0,0.07692307692307693,0.25,0.038461538461538464,0.5961538461538461,0.4838709677419355,0.6958762886597938,0.3394495412844037,0.5066520725388599,0.44674545454545456,0.47580686274509804,0.09090909090909091,0.1,0.07531380753138076,0.3682008368200837,12.033783783783786,26.045833333333338,0.25323910482921086,,,,,2.0,1.0,,,,,11.0,,,0.08527131782945736,,,3.0,,1.0,0.025,0.01818181818181818,,,,,,0.1,2.0,1.0,True,,
203932,1610612753,Aaron Gordon,Aaron Gordon,203932,ORL,22646.0,377,-95,749,753,66,92,84,1502,23.0,39.0,6.0,8.0,5.0,7.0,9.0,37.0,6.0,24.0,5.0,7.0,,15.0,47.0,2.0,8.0,,3.0,38.0,100,20.0,54.0,25.0,161,856,6.0,13.0,3.0,9.0,3.0,24.0,5.0,10.0,,3.0,2.0,12.0,36.0,40.0,57.0,3.0,6.0,,1.0,46.0,15.0,5.0,22.0,9.0,31.0,7.0,2.0,15.0,4.0,3.0,71.0,2.0,16.0,30.0,30.0,1.0,61,18.0,79,3.0,8.0,7.0,1.0,9.0,1.0,4.0,8.0,1.0,5.0,2.0,17.0,2.0,1.0,8.0,21,1.0,,2.0,37.0,40.0,3.0,20.0,,6.0,5.0,1.0,7.0,5.0,12.0,65,1.0,,0.47368421052631576,0.5142857142857142,0.95,0.37037037037037035,0.3333333333333333,,0.37735849056603776,0.38,0.46153846153846156,0.5,0.44155844155844154,0.4772727272727273,0.38461538461538464,0.4680232558139535,0.5,0.4,0.35064935064935066,0.05,0.05128205128205128,0.08108108108108109,,22.20916568742656,0.5294117647058824,0.1,0.14634146341463414,0.06177606177606178,0.20833333333333334,0.015748031496062992,0.17191977077363896,0.046632124352331605,0.11688311688311688,0.05042016806722689,0.015873015873015872,0.017857142857142856,0.16176470588235295,0.14736842105263157,0.11904761904761904,0.20161290322580644,0.25,0.03409090909090909,0.7142857142857143,0.2532467532467532,0.5897435897435898,0.6216216216216216,0.6086956521739131,0.24025974025974026,0.24324324324324326,0.2647058823529412,0.3333333333333333,0.15584415584415584,0.25,0.25,0.16666666666666666,0.045454545454545456,0.7142857142857143,0.7142857142857143,1.0,0.3051948051948052,0.3191489361702128,0.3191489361702128,0.9333333333333333,0.36363636363636365,0.75,0.5,0.36363636363636365,0.25,1.0,0.5384615384615384,0.7142857142857143,,0.23076923076923078,,0.6038961038961039,0.32608695652173914,0.5088671052631579,0.5229190476190475,0.5103958333333333,0.12209302325581395,0.17094017094017094,0.14906832298136646,0.07453416149068323,8.423,26.687037037037037,0.08811748998664887,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,0.045454545454545456,0.01818181818181818,1.0,,,2.0,,,,1.0,1.0,,,,,,,True,,
203487,1610612753,Michael Carter-Williams,Michael Carter-Williams,203487,ORL,8504.0,142,-19,290,293,103,77,41,583,15.0,24.0,2.0,5.0,5.0,9.0,2.0,12.0,,3.0,,3.0,1.0,3.0,7.0,1.0,1.0,2.0,2.0,17.0,39,3.0,10.0,16.0,59,330,2.0,5.0,1.0,1.0,4.0,11.0,6.0,15.0,2.0,3.0,7.0,25.0,12.0,22.0,6.0,3.0,2.0,,,7.0,3.0,3.0,13.0,7.0,20.0,6.0,1.0,8.0,2.0,3.0,47.0,4.0,9.0,11.0,12.0,1.0,24,13.0,37,3.0,7.0,3.0,4.0,8.0,1.0,7.0,2.0,,1.0,,10.0,1.0,2.0,7.0,15,,,1.0,27.0,25.0,5.0,13.0,2.0,6.0,1.0,5.0,7.0,5.0,25.0,103,2.0,,0.35294117647058826,0.375,0.6666666666666666,0.3,1.0,0.6666666666666666,0.3,0.4358974358974359,0.4,0.4,0.4387755102040816,0.5833333333333334,0.5,0.5,0.6875,0.5208333333333334,0.20408163265306123,0.07692307692307693,0.08333333333333333,0.08333333333333333,,20.058139534883722,0.8,0.1,0.16216216216216217,0.10344827586206896,0.21153846153846154,0.07272727272727272,0.18253968253968253,0.09154929577464789,0.12,0.08823529411764706,0.10714285714285714,0.0851063829787234,0.18518518518518517,0.21212121212121213,,0.1956521739130435,0.3333333333333333,0.125,0.7142857142857143,0.4897959183673469,0.625,0.6818181818181818,0.4,0.24489795918367346,0.16666666666666666,0.18181818181818182,,0.061224489795918366,,,,0.061224489795918366,,,,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.8333333333333334,0.4,,0.16666666666666666,1.0,1.0,0.5,0.5555555555555556,0.05555555555555555,0.1111111111111111,1.0,0.6938775510204082,0.42857142857142855,0.509034693877551,0.5346,0.49749444444444435,0.22807017543859648,0.2765957446808511,0.1864406779661017,0.423728813559322,5.205128205128205,25.32,0.35517241379310344,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,True,,
