EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangeFGM,LongMidRangeAssists,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,HeaveAttempts,DefensiveGoaltends,OffLongMidRangeReboundPct,Clear Path Fouls,BlockedCorner3,BlockedLongMidRange,HeaveMakes,LongMidRangePctBlocked,3SecondViolations,on
1629739,1610612745,William Howard,William Howard,1629739,HOU,307.0,5,-9,11,12,,3.0,1.0,23,,,,2.0,,2.0,,,17,,,,,2.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,16.666666666666668,,,,,,,,,1.0,,1.0,0.480825,,,,,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203496,1610612745,Robert Covington,Robert Covington,203496,HOU,13919.0,232,36,509,504,111.0,129.0,40.0,1013,4.0,11.0,1.0,43.0,16.0,54.0,8.0,76.0,534,7.0,2.0,11.0,48.0,43.0,8.0,9.0,5.0,26.0,29.0,47.0,60.0,14.0,2.0,5.0,4.0,11.0,15.0,25.0,,12.0,10.0,5.0,,11.0,111.0,3.0,,1.0,0.2962962962962963,0.2962962962962963,0.4722222222222222,0.5,0.4230769230769231,0.75,15.789473684210527,0.45454545454545453,0.21481481481481482,0.1902654867256637,0.21875,0.1527777777777778,0.36363636363636365,0.36363636363636365,1.0,0.5972222222222222,0.08333333333333333,0.9444444444444444,0.55920625,0.5581041666666666,0.07894736842105263,0.22727272727272727,0.14473684210526316,25.490740740740737,0.2180746561886051,9.0,14.0,3.0,4.0,3.0,4.0,1.0,4.0,,,1.0,,12.0,,2.0,1.0,6.0,10.0,18.0,3.0,4.0,,3.0,1.0,7.0,3.0,5.0,1.0,14.0,6.0,,6.0,12.0,2.0,1.0,1.0,3.0,1.0,,8.0,5.0,,14.0,4.0,13.0,1.0,12.0,1.0,6.0,,1.0,,2.0,1.0,2.0,,,,1.0,1.0,1.0,19.0,13.0,6.0,19.0,10.0,0.7,1.0,,0.14285714285714285,0.5555555555555556,0.75,0.6,0.42857142857142855,0.375,0.4375,0.018518518518518517,0.1111111111111111,0.14285714285714285,,,0.3333333333333333,,0.08196721311475409,0.15384615384615385,0.047058823529411764,0.05627705627705628,0.12195121951219512,,0.05511811023622047,0.023255813953488372,0.18867924528301888,0.2777777777777778,0.1791044776119403,0.08333333333333333,0.023255813953488372,0.5263157894736842,0.19444444444444445,0.6428571428571429,0.75,0.6666666666666666,0.05555555555555555,0.25,0.25,1.0,,0.27906976744186046,0.2857142857142857,1.0,0.5714285714285714,0.75,,0.14285714285714285,,,0.2857142857142857,,,0.3333333333333333,0.75,,0.5,0.16666666666666666,0.27906976744186046,0.55569,0.018518518518518517,0.09210526315789473,2.572222222222223,,,,,2.0,1.0,,,,0.023255813953488372,,,,,,,,,,,,,True
201960,1610612745,DeMarre Carroll,DeMarre Carroll,201960,HOU,3792.0,63,-8,133,135,45.0,53.0,12.0,268,2.0,6.0,3.0,6.0,2.0,12.0,5.0,23.0,155,5.0,5.0,11.0,3.0,6.0,3.0,3.0,2.0,9.0,5.0,9.0,9.0,2.0,1.0,2.0,1.0,3.0,4.0,7.0,2.0,6.0,8.0,4.0,1.0,11.0,45.0,,1.0,0.5,0.16666666666666666,0.16666666666666666,0.47368421052631576,0.5227272727272727,0.5,0.631578947368421,17.123287671232877,0.6666666666666666,0.12195121951219512,0.1323529411764706,0.125,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.3157894736842105,0.375,0.8421052631578947,0.5570157894736841,0.5809125,0.19047619047619047,0.4444444444444444,0.4782608695652174,25.066666666666666,0.3383458646616541,4.0,4.0,,,2.0,2.0,2.0,3.0,,,,,,,,,2.0,6.0,7.0,,,,,,,3.0,3.0,,8.0,4.0,3.0,,,1.0,,,1.0,,,,,,4.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,2.0,1.0,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,,,0.8571428571428571,,1.0,,0.375,,,0.14285714285714285,,0.3333333333333333,,,,,0.14814814814814814,,,,,,,0.125,0.1111111111111111,0.2,,,1.0,0.21052631578947367,1.0,1.0,0.5,0.15789473684210525,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,0.25,1.0,,0.25,,,,,,4.585714285714286,,,,,,,,,,,,,,,,,,,,,,,True
1629109,1610612745,Gary Clark,Gary Clark,1629109,HOU,9255.0,154,33,326,328,121.0,129.0,32.0,654,6.0,14.0,2.0,23.0,15.0,37.0,5.0,56.0,367,9.0,3.0,21.0,45.0,23.0,6.0,7.0,2.0,20.0,10.0,18.0,24.0,2.0,2.0,2.0,1.0,2.0,13.0,17.0,1.0,4.0,6.0,2.0,1.0,21.0,121.0,2.0,1.0,1.0,0.40540540540540543,0.40540540540540543,0.6071428571428571,0.6222222222222222,0.75,0.8809523809523809,12.98342541436464,1.0,0.12987012987012986,0.10559006211180125,0.14814814814814814,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.5476190476190477,0.16666666666666666,0.9523809523809523,0.549607142857143,0.5439416666666667,0.045454545454545456,0.2857142857142857,0.375,24.962162162162155,0.37116564417177916,3.0,3.0,1.0,1.0,3.0,3.0,,2.0,,,,,9.0,,,4.0,7.0,3.0,5.0,1.0,2.0,,,,2.0,3.0,3.0,4.0,4.0,2.0,,2.0,9.0,,,1.0,4.0,1.0,,5.0,1.0,,7.0,1.0,6.0,,,,,,1.0,,,,,,,1.0,,,,5.0,5.0,,7.0,1.0,0.6666666666666666,1.0,,0.4444444444444444,0.6,0.5,1.0,0.5,0.75,0.5,,,,,,0.09090909090909091,,0.025,0.08333333333333333,0.05319148936170213,0.04477611940298507,,,0.05714285714285714,0.041666666666666664,0.034482758620689655,0.23809523809523808,0.1111111111111111,0.03333333333333333,,0.14285714285714285,0.07142857142857142,1.0,1.0,0.6666666666666666,0.047619047619047616,,,,,0.391304347826087,0.391304347826087,1.0,0.5,1.0,,,,,,,,0.25,1.0,,0.5833333333333334,0.5714285714285714,0.391304347826087,0.4017,,0.03571428571428571,4.279999999999999,,,,,,,,2.0,1.0,,,,,,,0.2,,1.0,,,,,True
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,21984.0,366,20,801,801,237.0,275.0,75.0,1602,2.0,5.0,3.0,117.0,36.0,122.0,28.0,204.0,905,33.0,6.0,50.0,81.0,115.0,15.0,25.0,10.0,65.0,11.0,23.0,27.0,11.0,3.0,8.0,5.0,15.0,13.0,28.0,1.0,32.0,42.0,22.0,1.0,50.0,234.0,2.0,,0.75,0.29508196721311475,0.3,0.4512820512820513,0.48104265402843605,0.423728813559322,0.6256410256410256,25.53672316384181,0.5333333333333333,0.052884615384615384,0.05865921787709497,0.0594059405940594,0.02564102564102564,0.4,0.4,1.0,0.6,0.05357142857142857,0.8871794871794871,0.5235259067357513,0.5138638888888888,0.10952380952380952,0.25287356321839083,0.24509803921568626,27.233606557377048,0.2958801498127341,27.0,51.0,1.0,1.0,6.0,17.0,7.0,18.0,4.0,,,,34.0,2.0,8.0,10.0,30.0,34.0,73.0,1.0,3.0,2.0,8.0,,8.0,7.0,23.0,10.0,36.0,32.0,27.0,,34.0,12.0,3.0,10.0,5.0,10.0,,3.0,1.0,,10.0,2.0,4.0,,8.0,1.0,7.0,2.0,3.0,,2.0,2.0,5.0,1.0,,,1.0,8.0,1.0,4.0,3.0,1.0,4.0,1.0,0.5294117647058824,0.5294117647058824,0.25,0.30303030303030304,0.4657534246575342,0.3333333333333333,0.30434782608695654,0.36363636363636365,0.39285714285714285,0.36363636363636365,0.02459016393442623,0.1643835616438356,0.19607843137254902,0.1111111111111111,,0.08695652173913043,,0.007407407407407408,0.06666666666666667,0.013333333333333334,0.011111111111111112,0.013333333333333334,,0.010869565217391304,0.024390243902439025,0.05128205128205128,0.034482758620689655,0.06796116504854369,0.06382978723404255,,0.25,0.26153846153846155,0.5294117647058824,0.6585365853658537,0.5555555555555556,0.09230769230769231,0.3888888888888889,0.4375,0.42857142857142855,0.020512820512820513,0.2905982905982906,0.2982456140350877,0.7352941176470589,0.09090909090909091,1.0,1.0,,,,0.7272727272727273,0.25,1.0,0.30357142857142855,0.35294117647058826,,0.5357142857142857,0.3333333333333333,0.2956521739130435,0.43176999999999993,0.008130081300813009,0.0392156862745098,4.546575342465754,,,,,,,1.0,,,0.02564102564102564,,,,2.0,,,,,,,,,True
201566,1610612745,Russell Westbrook,Russell Westbrook,201566,HOU,45544.0,759,72,1668,1648,418.0,489.0,183.0,3316,2.0,11.0,3.0,73.0,21.0,84.0,111.0,620.0,1847,21.0,27.0,160.0,30.0,71.0,100.0,185.0,38.0,470.0,47.0,113.0,148.0,33.0,17.0,64.0,41.0,97.0,23.0,77.0,7.0,109.0,144.0,67.0,6.0,158.0,412.0,8.0,5.0,0.47619047619047616,0.25,0.24096385542168675,0.5131048387096774,0.5533453887884268,0.5633802816901409,0.1693548387096774,34.629728289824186,0.6597938144329897,0.125,0.13333333333333333,0.15286624203821655,0.02217741935483871,0.18181818181818182,0.18181818181818182,,0.14717741935483872,0.023622047244094488,0.6310483870967742,0.5208410931174089,0.5341152,0.12614259597806216,0.14533622559652928,0.25806451612903225,25.99761904761905,0.25059952038369304,143.0,229.0,18.0,32.0,41.0,62.0,40.0,91.0,92.0,,5.0,1.0,19.0,3.0,7.0,6.0,18.0,223.0,412.0,24.0,44.0,3.0,12.0,13.0,70.0,56.0,106.0,7.0,92.0,354.0,33.0,18.0,18.0,36.0,,85.0,62.0,73.0,11.0,18.0,17.0,,47.0,19.0,35.0,8.0,16.0,9.0,33.0,8.0,23.0,3.0,4.0,7.0,20.0,4.0,2.0,3.0,2.0,18.0,2.0,5.0,4.0,1.0,6.0,1.0,0.2062780269058296,0.21495327102803738,0.25,0.3333333333333333,0.5412621359223301,0.5454545454545454,0.5283018867924528,0.5089285714285714,0.5236220472440944,0.5655737704918032,,0.08737864077669903,0.1091703056768559,0.10989010989010989,,0.3275862068965517,,0.04788732394366197,0.14285714285714285,0.04326923076923077,0.04539559014267185,0.05235602094240838,0.05454545454545454,0.05016722408026756,0.02564102564102564,0.052980132450331126,0.22058823529411764,0.1574468085106383,0.10638297872340426,0.03755868544600939,0.16666666666666666,0.46169354838709675,0.6244541484716157,0.7009803921568627,0.25874125874125875,0.18346774193548387,0.43956043956043955,0.49382716049382713,0.175,0.18548387096774194,0.2602739726027397,0.2602739726027397,0.5263157894736842,0.5714285714285714,0.5625,0.3888888888888889,0.08928571428571429,,,0.125,0.42857142857142855,0.3333333333333333,0.4881889763779528,0.6612903225806451,0.3333333333333333,0.14173228346456693,0.3333333333333333,0.2535211267605634,0.5156928571428574,0.023255813953488372,0.11290322580645161,6.974029126213592,,,40.0,1.0,5.0,,9.0,1.0,1.0,,0.43478260869565216,0.43956043956043955,0.05,1.0,1.0,0.018518518518518517,,,,1.0,0.010869565217391304,,True
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,31188.0,520,69,1102,1095,221.0,282.0,133.0,2197,,,,,,,20.0,210.0,1198,,7.0,45.0,,,10.0,20.0,2.0,50.0,91.0,169.0,253.0,13.0,5.0,12.0,5.0,23.0,13.0,37.0,11.0,35.0,33.0,15.0,4.0,45.0,219.0,3.0,4.0,,,,0.6089743589743589,0.6140350877192983,0.625,,15.33596837944664,0.5217391304347826,0.29260450160771706,0.2959558823529412,0.2890625,,,,,,,0.8205128205128205,0.5796205128205129,0.578496551724138,0.08982035928143713,0.08982035928143713,0.21428571428571427,,0.20054446460980035,85.0,128.0,27.0,48.0,16.0,24.0,10.0,27.0,1.0,,,,,,,,,95.0,156.0,28.0,52.0,,,6.0,62.0,19.0,29.0,,142.0,48.0,,40.0,,13.0,,10.0,8.0,7.0,2.0,38.0,46.0,,70.0,8.0,84.0,14.0,8.0,3.0,11.0,3.0,7.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,,30.0,20.0,10.0,31.0,19.0,0.7473684210526316,0.9466666666666667,,,0.6089743589743589,0.5384615384615384,0.6551724137931034,0.5384615384615384,0.6551724137931034,0.5535714285714286,,0.08333333333333333,0.0625,0.18518518518518517,,0.2857142857142857,,0.1908713692946058,0.30042918454935624,0.125,0.15412844036697249,0.23134328358208955,0.13793103448275862,0.1141552511415525,0.15294117647058825,0.2727272727272727,0.35294117647058826,0.31645569620253167,0.26666666666666666,0.2916666666666667,0.6129032258064516,0.8205128205128205,0.6640625,0.7083333333333334,0.7294117647058823,0.17307692307692307,0.37037037037037035,0.45454545454545453,0.9,0.00641025641025641,,,,0.9230769230769231,0.5625,0.2222222222222222,,,,,,,0.8275862068965517,0.6666666666666666,,,,,0.5739292682926829,,0.29523809523809524,2.2750000000000004,,1.0,,1.0,,,,1.0,,,,,,,2.0,0.15,,1.0,,,,2.0,True
2199,1610612745,Tyson Chandler,Tyson Chandler,2199,HOU,7167.0,119,49,258,255,93.0,79.0,30.0,513,,,,,,,1.0,13.0,269,,,6.0,,,1.0,6.0,,13.0,9.0,18.0,33.0,5.0,1.0,,,1.0,6.0,12.0,2.0,9.0,2.0,1.0,,6.0,92.0,1.0,,,,,0.6666666666666666,0.65,1.0,,3.806228373702422,,0.20454545454545456,0.16822429906542055,0.16666666666666666,,,,,,,1.0,0.6267,0.5418333333333334,0.1,0.1,0.46153846153846156,,0.36046511627906974,6.0,9.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,6.0,9.0,1.0,2.0,,,1.0,3.0,3.0,3.0,,10.0,2.0,,2.0,,,,5.0,1.0,4.0,1.0,8.0,7.0,,9.0,,15.0,,4.0,,1.0,,,,,,,1.0,1.0,4.0,1.0,,,3.0,2.0,1.0,3.0,,0.8333333333333334,1.0,,,0.6666666666666666,0.5,1.0,0.5,1.0,0.5,,,,,,,,0.1590909090909091,0.14285714285714285,0.1038961038961039,0.12396694214876033,0.11538461538461539,0.3076923076923077,0.08620689655172414,0.15789473684210525,0.19047619047619047,0.4,0.1702127659574468,0.0625,,,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,,,,,,,,,1.0,0.5,,,,,,,,1.0,1.0,,,,,0.64175,,0.23076923076923078,1.211111111111111,,,,,,,,,,,,,,,,,,,,,,,True
201601,1610612745,Luc Mbah a Moute,Luc Mbah a Moute,201601,HOU,153.0,3,-1,7,7,7.0,7.0,,14,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203998,1610612745,Bruno Caboclo,Bruno Caboclo,203998,HOU,766.0,13,1,30,28,20.0,19.0,4.0,58,,1.0,1.0,,,1.0,2.0,6.0,36,1.0,,2.0,,,1.0,1.0,,3.0,1.0,2.0,4.0,,,,,,,,,2.0,2.0,1.0,,2.0,20.0,,,,,,0.6666666666666666,0.75,0.5,0.3333333333333333,11.76470588235294,,0.1111111111111111,0.06666666666666667,,0.3333333333333333,,,,,0.5,0.6666666666666666,0.5228166666666666,0.468075,0.25,0.3333333333333333,0.3333333333333333,24.2,0.6666666666666666,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,2.0,2.0,,2.0,,,,,1.0,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,1.0,,0.3333333333333333,,,0.13333333333333333,0.5,,,,0.25,,,,,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,0.6323,,0.3333333333333333,5.05,,,,,,,,,,,,,,,,,,,,,,,True
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,445.0,7,10,17,16,,,,33,,,,3.0,,3.0,,2.0,11,,,,,3.0,2.0,2.0,,6.0,3.0,5.0,5.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.2,0.2,,0.6,35.29411764705882,1.0,0.75,0.625,1.0,,,,,0.6,,0.8,0.51101,,,,,26.400000000000002,,,1.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,0.6666666666666666,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,7.95,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,True
1626187,1610612745,Michael Frazier,Michael Frazier,1626187,HOU,5799.0,97,-20,215,221,94.0,122.0,16.0,436,2.0,4.0,,13.0,3.0,17.0,4.0,19.0,235,5.0,3.0,10.0,9.0,13.0,1.0,1.0,1.0,3.0,3.0,8.0,9.0,1.0,1.0,,,4.0,6.0,15.0,1.0,4.0,6.0,1.0,2.0,10.0,94.0,4.0,2.0,1.0,0.17647058823529413,0.17647058823529413,0.32608695652173914,0.36538461538461536,0.45454545454545453,0.7391304347826086,12.931034482758621,,0.06976744186046512,0.0851063829787234,0.10526315789473684,0.17391304347826086,0.5,0.5,1.0,0.5652173913043478,,1.0,0.5537021739130435,0.5477500000000001,0.041666666666666664,0.14285714285714285,0.5263157894736842,25.45294117647059,0.4372093023255814,3.0,6.0,,,2.0,4.0,,,,,,,1.0,,,1.0,5.0,3.0,6.0,,,,,,,2.0,4.0,1.0,6.0,,,,1.0,2.0,1.0,,,,,1.0,,,5.0,,1.0,,,3.0,4.0,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,0.2,0.5,,0.5,,0.3888888888888889,,0.058823529411764705,0.3333333333333333,0.3333333333333333,,,,,,0.09803921568627451,0.015384615384615385,0.010416666666666666,,,0.018518518518518517,,,0.09090909090909091,0.10256410256410256,0.08333333333333333,,,0.2608695652173913,0.5,0.75,1.0,,,,,,0.07692307692307693,0.08333333333333333,1.0,,,,,,,,,,0.4444444444444444,0.5,,0.5555555555555556,0.2,0.07692307692307693,,,,2.0333333333333328,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,False
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,77205.0,1287,124,2760,2762,519.0,638.0,291.0,5522,44.0,107.0,19.0,140.0,95.0,247.0,48.0,469.0,2998,47.0,22.0,74.0,276.0,138.0,27.0,55.0,13.0,137.0,57.0,124.0,163.0,45.0,13.0,17.0,15.0,32.0,41.0,92.0,6.0,60.0,62.0,23.0,4.0,74.0,508.0,10.0,3.0,0.968421052631579,0.38461538461538464,0.3877551020408163,0.5735694822888283,0.5951776649746193,0.4805194805194805,0.6730245231607629,13.737504030957755,0.53125,0.07883817427385892,0.09207547169811321,0.06840390879478828,0.29155313351498635,0.411214953271028,0.41509433962264153,0.9772727272727273,0.3814713896457766,0.2878787878787879,0.9318801089918256,0.5699121917808219,0.55278828125,0.06923076923076923,0.16546762589928057,0.15778251599147122,25.09433198380567,0.18804347826086956,59.0,95.0,6.0,12.0,10.0,16.0,8.0,19.0,6.0,5.0,11.0,6.0,51.0,7.0,16.0,4.0,28.0,68.0,120.0,7.0,14.0,12.0,27.0,7.0,57.0,11.0,19.0,10.0,106.0,30.0,9.0,6.0,51.0,11.0,1.0,28.0,14.0,25.0,3.0,22.0,16.0,1.0,65.0,2.0,39.0,4.0,32.0,2.0,15.0,3.0,2.0,,6.0,5.0,3.0,1.0,5.0,5.0,11.0,4.0,4.0,21.0,16.0,3.0,22.0,12.0,0.7794117647058824,0.8153846153846154,0.4444444444444444,0.2127659574468085,0.5666666666666667,0.5,0.5789473684210527,0.6097560975609756,0.3939393939393939,0.6333333333333333,0.004048582995951417,0.09166666666666666,0.10526315789473684,,0.009345794392523364,0.028985507246376812,0.011904761904761904,0.0273972602739726,0.1079734219269103,0.02981029810298103,0.028744326777609682,0.023026315789473683,0.036458333333333336,0.03525046382189239,0.01507537688442211,0.06181818181818182,0.1347517730496454,0.11235955056179775,0.09554140127388536,0.02127659574468085,0.5454545454545454,0.25885558583106266,0.6210526315789474,0.6941176470588235,0.8135593220338984,0.051771117166212535,0.42105263157894735,0.42105263157894735,0.625,0.01634877384196185,0.36428571428571427,0.36428571428571427,0.9607843137254902,0.2926829268292683,0.5,0.5,0.2682926829268293,0.45454545454545453,1.0,0.3902439024390244,0.4375,1.0,0.24242424242424243,0.625,0.3157894736842105,0.42424242424242425,0.14285714285714285,0.3695652173913043,0.5632105263157894,0.01593625498007968,0.12153518123667377,3.3991666666666664,,,1.0,,3.0,,,1.0,1.0,,0.16666666666666666,0.2,,2.0,1.0,0.022727272727272728,,,2.0,,0.16666666666666666,,False
1628392,1610612745,Isaiah Hartenstein,Isaiah Hartenstein,1628392,HOU,5272.0,88,16,187,188,39.0,75.0,15.0,375,,1.0,,1.0,,2.0,5.0,31.0,175,,3.0,7.0,,1.0,3.0,6.0,2.0,15.0,8.0,18.0,25.0,1.0,,,,4.0,5.0,14.0,3.0,6.0,7.0,4.0,,7.0,39.0,2.0,,,,,0.5909090909090909,0.62,0.875,0.09090909090909091,14.285714285714286,,0.16,0.1509433962264151,0.14285714285714285,0.045454545454545456,,,,0.045454545454545456,,0.8181818181818182,0.5817113636363636,0.6263,0.16,0.17391304347826086,0.22580645161290322,23.95,0.20855614973262032,12.0,16.0,4.0,5.0,2.0,2.0,1.0,3.0,1.0,,,,,,1.0,,,13.0,20.0,4.0,5.0,,1.0,,8.0,2.0,2.0,,18.0,8.0,,8.0,,,,3.0,1.0,3.0,,2.0,5.0,,8.0,2.0,7.0,,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,5.0,5.0,,5.0,4.0,0.6923076923076923,1.0,,,0.65,0.8,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,,,0.4,,0.14285714285714285,0.14285714285714285,0.04081632653061224,0.08333333333333333,0.13333333333333333,0.2,0.05128205128205128,,0.19230769230769232,0.1,0.1590909090909091,0.08333333333333333,,0.8,0.7272727272727273,0.75,0.75,0.6666666666666666,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.045454545454545456,,,,0.8333333333333334,0.8,,,,,0.16666666666666666,,,1.0,1.0,,,,,0.5613699999999999,,0.25806451612903225,2.8549999999999995,,1.0,,,,,,,,,,,,,,,,,,,,,False
