EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,FTOffRebounds,Blocked3s,BlockedCorner3,OffFTReboundPct,LongMidRangePctBlocked,Corner3PctBlocked,BlockedArc3,on,Clear Path Fouls
1626144,1610612762,Emmanuel Mudiay,Emmanuel Mudiay,1626144,UTA,1031.0,17,-14,38,37,16.0,11.0,3,75,2.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,12.0,49.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,16.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.75,1.0,0.5,0.75,1.0,0.3333333333333333,0.75,1.0,0.3333333333333333,0.5,28.571428571428573,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,1.0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.4104625,0.36685000000000006,0.16666666666666666,0.16666666666666666,10.3,26.375,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,52181.0,870,119,1776,1783,406.0,329.0,181,3559,6.0,12.0,1.0,2.0,23.0,69.0,20.0,24.0,46.0,41.0,103.0,193.0,1932.0,3.0,3.0,17.0,6.0,11.0,26.0,47.0,38.0,10.0,123.0,67.0,23.0,20.0,3.0,4.0,32.0,1.0,7.0,97.0,4.0,44.0,401.0,0.7916666666666666,0.8260869565217391,1.0,0.39805825242718446,0.40594059405940597,0.5217391304347826,1.0,0.5454545454545454,0.5738255033557047,0.6,0.44594594594594594,0.595679012345679,0.6538461538461539,0.5222222222222223,0.6912751677852349,9.77329974811083,0.08053691275167785,0.5,0.5454545454545454,1.0,0.013422818791946308,0.5,0.5,0.46308724832214765,0.3333333333333333,0.3333333333333333,1.0,0.5405405405405406,0.9060402684563759,0.34328358208955223,0.5394767123287671,0.4965279411764706,0.08808290155440414,0.24352331606217617,4.2,25.92815533980582,0.2286036036036036,17.0,32.0,2.0,2.0,4.0,9.0,18.0,34.0,1.0,3.0,2.0,6.0,1.0,4.0,5.0,22.0,2.0,7.0,5.0,7.0,14.0,2.0,2.0,3.0,37.0,42.0,79.0,26.0,16.0,28.0,6.0,3.0,200.0,5.0,4.0,79.0,86.0,11.0,176.0,9.0,185.0,1.0,26.0,17.0,9.0,12.0,4.0,7.0,5.0,1.0,41.0,3.0,4.0,32.0,1.0,2.0,6.0,27.0,1.0,7.0,7.0,14.0,8.0,6.0,14.0,6.0,1.0,10.0,4.0,0.2857142857142857,0.2692307692307692,0.06521739130434782,0.0625,0.08333333333333333,0.375,0.34375,0.16862745098039217,0.00909090909090909,0.21351351351351353,0.013157894736842105,0.1875,0.01097560975609756,0.012269938650306749,0.00975609756097561,0.017064846416382253,0.125,0.1829787234042553,0.2,0.21895424836601307,0.1875,0.013513513513513514,0.42857142857142855,0.21476510067114093,0.53125,0.5666666666666667,0.7647058823529411,0.22818791946308725,0.5294117647058824,0.5294117647058824,1.0,0.2,1.0,0.5,0.3,0.3333333333333333,1.0,0.4,0.25,1.0,0.24324324324324326,0.4444444444444444,0.16216216216216217,0.3333333333333333,0.25,0.540125,0.04516129032258064,0.1346153846153846,,,,,,,,,,,,,,,,,,,,,,,True,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,13741.0,229,6,464,459,135.0,136.0,56,923,5.0,9.0,,,1.0,1.0,,43.0,57.0,1.0,1.0,98.0,532.0,12.0,20.0,29.0,7.0,9.0,,15.0,66.0,20.0,3.0,1.0,1.0,7.0,,,8.0,1.0,3.0,37.0,1.0,15.0,134.0,0.7674418604651163,1.0,1.0,1.0,1.0,0.7543859649122807,0.6,0.7777777777777778,0.7672413793103449,0.6428571428571429,0.7777777777777778,0.765625,0.6304347826086957,0.75,0.017241379310344827,13.483146067415731,0.15517241379310345,0.5555555555555556,0.8333333333333334,1.0,,,,0.017241379310344827,1.0,1.0,1.0,,0.8448275862068966,1.0,0.5650112068965518,0.5101777777777777,0.29591836734693877,0.15306122448979592,2.3157894736842106,25.2,0.29094827586206895,38.0,48.0,12.0,18.0,5.0,6.0,,,,,,,1.0,1.0,,9.0,1.0,1.0,2.0,,1.0,20.0,,4.0,4.0,6.0,10.0,4.0,2.0,2.0,2.0,,26.0,17.0,23.0,19.0,23.0,6.0,48.0,40.0,88.0,3.0,5.0,5.0,,1.0,1.0,1.0,,1.0,23.0,2.0,4.0,9.0,,,,13.0,1.0,7.0,,16.0,9.0,7.0,16.0,8.0,4.0,3.0,,1.0,,0.07017543859649122,0.020833333333333332,0.3333333333333333,0.125,0.35294117647058826,0.1885245901639344,0.23711340206185566,0.23170731707317074,0.13934426229508196,0.20588235294117646,0.182648401826484,0.36363636363636365,0.17307692307692307,0.16666666666666666,0.2127659574468085,0.16981132075471697,0.18181818181818182,0.22388059701492538,0.26666666666666666,0.3,0.5,0.8275862068965517,0.7916666666666666,0.8085106382978723,0.7368421052631579,,,,,0.8571428571428571,0.6666666666666666,0.16666666666666666,,,,0.047619047619047616,1.0,1.0,0.6666666666666666,0.8333333333333334,,,,0.5761321428571428,0.109375,0.1111111111111111,2.0,1.0,0.16666666666666666,0.09090909090909091,,,,,,,,,,,,,,,,,,,True,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,81796.0,1363,73,2794,2774,746.0,676.0,286,5568,59.0,162.0,23.0,54.0,69.0,198.0,54.0,136.0,311.0,96.0,256.0,675.0,3068.0,5.0,18.0,64.0,32.0,72.0,65.0,162.0,70.0,202.0,180.0,194.0,69.0,35.0,8.0,4.0,92.0,4.0,22.0,104.0,4.0,160.0,739.0,0.25735294117647056,0.25735294117647056,0.625,0.375,0.38095238095238093,0.43729903536977494,0.2777777777777778,0.4444444444444444,0.49382716049382713,0.6111111111111112,0.4635036496350365,0.5344551282051282,0.6428571428571429,0.509493670886076,0.4514991181657848,22.904670505438258,0.2857142857142857,0.36419753086419754,0.38562091503267976,0.15254237288135594,0.09523809523809523,0.42592592592592593,0.42592592592592593,0.3492063492063492,0.3484848484848485,0.3520408163265306,0.5362318840579711,0.39416058394160586,0.6190476190476191,0.3556701030927835,0.4926418003565061,0.4751278625954199,0.09481481481481481,0.24,8.61897106109325,25.70859375,0.26700071581961343,54.0,95.0,2.0,5.0,11.0,21.0,27.0,58.0,6.0,11.0,3.0,11.0,9.0,16.0,18.0,115.0,15.0,27.0,9.0,21.0,35.0,,4.0,13.0,125.0,83.0,208.0,53.0,30.0,96.0,25.0,4.0,499.0,16.0,17.0,47.0,68.0,3.0,118.0,33.0,151.0,13.0,36.0,24.0,12.0,57.0,13.0,42.0,15.0,1.0,35.0,3.0,3.0,144.0,7.0,4.0,23.0,139.0,11.0,50.0,12.0,5.0,3.0,1.0,5.0,3.0,,16.0,9.0,0.5555555555555556,0.3230769230769231,0.04180064308681672,0.042105263157894736,0.05555555555555555,0.6195652173913043,0.046875,0.08762886597938144,0.024926686217008796,0.0852994555353902,0.02707275803722504,0.08666164280331574,0.025923016496465043,0.027237354085603113,0.024390243902439025,0.025943396226415096,0.0873015873015873,0.07670454545454546,0.11046511627906977,0.07727272727272727,0.11711711711711711,0.042071197411003236,0.6,0.1675485008818342,0.5684210526315789,0.5934065934065934,0.37037037037037035,0.10229276895943562,0.46551724137931033,0.46551724137931033,0.8518518518518519,0.1111111111111111,0.4,0.5,0.24444444444444444,0.5454545454545454,0.6666666666666666,0.35555555555555557,0.5625,0.5555555555555556,0.15328467153284672,0.5238095238095238,0.08029197080291971,0.2727272727272727,0.3333333333333333,0.5263316666666668,0.0915032679738562,0.14285714285714285,,,0.020618556701030927,0.029940119760479042,108.0,2.0,8.0,6.0,1.0,0.0078125,0.010101010101010102,0.2608695652173913,0.022900763358778626,,,,,,,,,,True,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,19731.0,329,64,669,664,215.0,177.0,79,1333,22.0,46.0,2.0,8.0,21.0,53.0,16.0,59.0,112.0,31.0,79.0,235.0,737.0,5.0,10.0,18.0,23.0,42.0,26.0,79.0,22.0,96.0,72.0,51.0,21.0,12.0,1.0,3.0,21.0,2.0,7.0,20.0,3.0,79.0,215.0,0.1864406779661017,0.19642857142857142,0.7741935483870968,0.3924050632911392,0.4025974025974026,0.5267857142857143,0.5,0.5476190476190477,0.5523560209424084,0.4642857142857143,0.49264705882352944,0.5845771144278606,0.5625,0.5486111111111112,0.41361256544502617,29.05759162303665,0.24083769633507854,0.4782608695652174,0.5365853658536586,0.09090909090909091,0.041884816753926704,0.25,0.25,0.2774869109947644,0.39622641509433965,0.39622641509433965,0.6666666666666666,0.23529411764705882,0.7172774869109948,0.4117647058823529,0.5072201058201058,0.5082583333333335,0.07659574468085106,0.33617021276595743,5.75,25.560759493670883,0.3213751868460389,35.0,58.0,4.0,8.0,14.0,22.0,10.0,26.0,,,4.0,10.0,1.0,4.0,3.0,24.0,1.0,4.0,5.0,7.0,12.0,6.0,2.0,14.0,9.0,10.0,19.0,5.0,5.0,8.0,1.0,,48.0,4.0,9.0,13.0,18.0,,31.0,13.0,44.0,8.0,11.0,6.0,5.0,9.0,1.0,3.0,6.0,,7.0,2.0,2.0,23.0,,,1.0,28.0,4.0,10.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.25,0.2692307692307692,0.125,0.15517241379310345,0.10869565217391304,0.42857142857142855,,0.0962566844919786,0.06293706293706294,0.1015625,0.024539877300613498,0.09841269841269841,0.042483660130718956,0.08064516129032258,0.058823529411764705,0.028846153846153848,0.11594202898550725,0.0875,0.07894736842105263,0.08653846153846154,0.16666666666666666,0.0963855421686747,1.0,0.3036649214659686,0.603448275862069,0.7142857142857143,0.2,0.13612565445026178,0.38461538461538464,0.38461538461538464,1.0,0.5714285714285714,0.5,0.25,,,,0.2857142857142857,0.25,,0.3235294117647059,0.6363636363636364,0.14705882352941177,0.4,0.1875,0.46664999999999995,0.07035175879396985,0.0847457627118644,,,,0.01694915254237288,21.0,,,4.0,,,,1.0,0.04938271604938271,2.0,1.0,,,,,,,,True,
1629752,1610612762,Juwan Morgan,Juwan Morgan,1629752,UTA,1882.0,31,2,63,65,28.0,26.0,10,128,,,,,,1.0,,5.0,9.0,1.0,2.0,13.0,77.0,2.0,4.0,4.0,2.0,4.0,,4.0,6.0,4.0,3.0,1.0,,1.0,1.0,,1.0,,,7.0,,4.0,28.0,0.6,1.0,1.0,0.5,0.5,0.5555555555555556,0.5,0.5,0.5909090909090909,0.5,0.5,0.5909090909090909,0.5,0.5,0.18181818181818182,16.216216216216218,,,,,,,,0.09090909090909091,,,,,1.0,,0.6082545454545454,0.62305,0.3076923076923077,0.3076923076923077,1.1,24.95,0.4444444444444444,5.0,9.0,2.0,4.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,4.0,,,1.0,,1.0,,,1.0,,,2.0,,4.0,5.0,2.0,,7.0,4.0,11.0,1.0,,,,,,,,,5.0,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.13333333333333333,0.2222222222222222,0.29411764705882354,,0.21875,0.13793103448275862,0.4,,,0.2,,,0.3333333333333333,,0.2,,0.8181818181818182,0.5555555555555556,0.5555555555555556,0.6,0.09090909090909091,1.0,1.0,1.0,1.0,0.5,,,,,,,,1.0,0.5,,,,0.604725,,,,,,,,,,,,,,,,,,,,,,,,,True,
201145,1610612762,Jeff Green,Jeff Green,201145,UTA,8924.0,149,-79,309,310,92.0,108.0,32,619,3.0,5.0,,1.0,2.0,13.0,4.0,9.0,17.0,4.0,22.0,43.0,364.0,,1.0,,4.0,4.0,7.0,21.0,12.0,6.0,12.0,12.0,2.0,5.0,1.0,,7.0,1.0,2.0,12.0,2.0,19.0,91.0,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,0.19047619047619047,0.5294117647058824,,1.0,0.38461538461538464,,0.7727272727272727,0.4574468085106383,,0.8076923076923077,0.5641025641025641,15.606936416184972,0.1282051282051282,0.6,0.6,0.6666666666666666,0.02564102564102564,,,0.3333333333333333,0.15384615384615385,0.15384615384615385,1.0,0.36363636363636365,0.8461538461538461,0.16666666666666666,0.5375026315789473,0.5745199999999999,,0.4883720930232558,4.552941176470587,27.55,0.2977346278317152,6.0,11.0,,1.0,3.0,3.0,2.0,9.0,,,2.0,3.0,,1.0,1.0,13.0,,1.0,,3.0,4.0,,1.0,2.0,4.0,,4.0,,,3.0,1.0,,8.0,,3.0,8.0,12.0,1.0,21.0,3.0,24.0,1.0,3.0,3.0,,2.0,,1.0,1.0,,5.0,1.0,1.0,14.0,,,,16.0,,7.0,1.0,2.0,1.0,1.0,2.0,,,3.0,,,0.42857142857142855,0.11764705882352941,0.18181818181818182,,0.2857142857142857,0.14285714285714285,0.13636363636363635,0.03225806451612903,0.12698412698412698,,0.13245033112582782,0.01910828025477707,0.02702702702702703,0.045454545454545456,,0.11538461538461539,0.16666666666666666,0.1,0.1568627450980392,,0.043478260869565216,,0.28205128205128205,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.2222222222222222,0.2222222222222222,1.0,0.5,,,,,,0.5,,,0.2727272727272727,1.0,0.2727272727272727,0.6666666666666666,0.25,0.56625,0.15217391304347827,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,True,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,61384.0,1023,84,2098,2085,528.0,452.0,201,4183,3.0,17.0,,,,,,154.0,237.0,,,417.0,2271.0,39.0,66.0,100.0,26.0,40.0,,100.0,224.0,84.0,,,,36.0,5.0,7.0,52.0,6.0,10.0,94.0,10.0,100.0,523.0,0.7272727272727273,0.9180327868852459,,,,0.6497890295358649,0.5909090909090909,0.65,0.6497890295358649,0.5909090909090909,0.65,0.6640127388535032,0.6097560975609756,0.6666666666666666,,15.685431886549205,0.07172995780590717,0.17647058823529413,0.2,1.0,,,,,,,,,0.9282700421940928,,0.5737244725738396,0.59474,0.23980815347721823,0.23980815347721823,2.028270042194093,,0.25166825548141086,151.0,220.0,38.0,62.0,25.0,36.0,,,,,,,,,,109.0,,,22.0,,48.0,64.0,,24.0,21.0,20.0,41.0,15.0,5.0,13.0,6.0,2.0,102.0,36.0,64.0,109.0,150.0,18.0,277.0,101.0,378.0,9.0,27.0,23.0,4.0,16.0,5.0,6.0,10.0,,42.0,3.0,22.0,163.0,,19.0,6.0,167.0,14.0,76.0,15.0,63.0,42.0,18.0,64.0,40.0,,9.0,14.0,,,0.10126582278481013,0.1,0.11764705882352941,0.3076923076923077,0.46153846153846156,0.25380710659898476,0.1233140655105973,0.2589073634204275,0.08571428571428572,0.25592885375494073,0.10649627263045794,0.1377551020408163,0.12550607287449392,0.07792207792207792,0.17777777777777778,0.28363636363636363,0.29411764705882354,0.2716417910447761,0.20930232558139536,0.15254237288135594,0.625,0.9282700421940928,0.6863636363636364,0.7626262626262627,0.7218543046357616,,,,,0.9393939393939394,0.6129032258064516,0.05263157894736842,,,,,,,0.9,0.6944444444444444,,,,0.5794687499999999,0.25418060200668896,0.25418060200668896,1.0,3.0,0.07894736842105263,0.10714285714285714,,,,,3.0,,,,,,1.0,1.0,1.0,1.0,0.02,,,,True,
202334,1610612762,Ed Davis,Ed Davis,202334,UTA,2885.0,48,-27,96,95,22.0,38.0,16,191,,5.0,,,,,,3.0,11.0,,,9.0,98.0,2.0,4.0,7.0,,4.0,,1.0,2.0,4.0,,,,1.0,,,3.0,,1.0,12.0,1.0,1.0,22.0,0.3333333333333333,0.5,,,,0.2727272727272727,0.5,,0.2727272727272727,0.5,,0.34615384615384615,0.5833333333333334,0.1,,14.035087719298247,0.45454545454545453,,,,,,,,,,,,0.5454545454545454,,0.4803545454545455,0.416675,0.7777777777777778,0.1111111111111111,3.3,,0.22916666666666666,3.0,6.0,2.0,4.0,,2.0,,,,,,,,,,3.0,,,3.0,,1.0,2.0,,3.0,,,,,,,,,,1.0,8.0,4.0,4.0,2.0,10.0,9.0,19.0,3.0,1.0,,1.0,2.0,,2.0,,,5.0,,3.0,5.0,,3.0,,4.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,0.2727272727272727,0.3333333333333333,0.2,0.6666666666666666,0.4,0.13793103448275862,0.22857142857142856,0.19047619047619047,0.043478260869565216,0.16,0.15517241379310345,0.2,0.3157894736842105,0.05555555555555555,0.2857142857142857,,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.6,,0.5454545454545454,0.5,0.75,0.3333333333333333,,,,,1.0,0.5,,,,,,,,0.5,,,,,0.625825,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,13565.0,226,6,453,440,151.0,122.0,57,893,3.0,10.0,,,12.0,31.0,12.0,12.0,21.0,22.0,64.0,92.0,506.0,1.0,3.0,17.0,2.0,2.0,20.0,21.0,16.0,8.0,63.0,31.0,12.0,4.0,,1.0,8.0,2.0,1.0,20.0,1.0,21.0,151.0,0.6666666666666666,0.6666666666666666,0.9545454545454546,0.34375,0.34375,0.5714285714285714,0.3333333333333333,1.0,0.5294117647058824,0.7083333333333334,0.4318181818181818,0.5348837209302325,0.7083333333333334,0.45652173913043476,0.7529411764705882,18.007662835249043,0.11764705882352941,0.3,0.3,0.3333333333333333,,,,0.36470588235294116,0.3870967741935484,0.3870967741935484,0.9166666666666666,0.5454545454545454,0.8823529411764706,0.3870967741935484,0.548735294117647,0.5618386363636364,0.18478260869565216,0.22826086956521738,4.985714285714286,24.4828125,0.3333333333333333,9.0,11.0,1.0,1.0,2.0,2.0,10.0,33.0,1.0,5.0,1.0,8.0,4.0,4.0,4.0,2.0,5.0,9.0,,5.0,2.0,,,1.0,2.0,5.0,7.0,4.0,1.0,,2.0,,19.0,4.0,1.0,13.0,8.0,4.0,25.0,5.0,30.0,2.0,4.0,4.0,,4.0,,3.0,1.0,1.0,10.0,1.0,,6.0,,,1.0,2.0,,,1.0,,,,,,,1.0,1.0,0.5555555555555556,0.25,0.047619047619047616,0.09090909090909091,,0.5,0.3076923076923077,0.06557377049180328,0.010638297872340425,0.15853658536585366,0.03361344537815126,0.10294117647058823,0.023474178403755867,,0.02,0.02631578947368421,0.06976744186046512,0.041666666666666664,0.0967741935483871,0.16923076923076924,0.11764705882352941,0.04081632653061224,,0.12941176470588237,0.8181818181818182,0.9,0.7777777777777778,0.38823529411764707,0.30303030303030304,0.30303030303030304,1.0,0.08333333333333333,1.0,1.0,0.4166666666666667,0.2,1.0,0.3333333333333333,1.0,1.0,0.09090909090909091,1.0,0.36363636363636365,0.125,0.3333333333333333,0.61365,,,,,,0.046511627906976744,3.0,,,,,,,,,,,,,,,,,,True,
