EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,ShootingFouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Fg3Pct,NonHeaveFg3Pct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,FtPoints,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted3s,FTDefRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,ShortMidRangePctBlocked,DefFTReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Corner3Assists,Offensive Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChancePointsPct,SecondChanceFtPoints,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,LostBallSteals,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,on,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,Arc3PctBlocked,Clear Path Fouls,Technical Free Throw Trips,OffensiveGoaltends
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,1891.0,32,6.0,63,64,20.0,11.0,6.0,127,1.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,10,2.0,8.0,66,1.0,4.0,1.0,2.0,2.0,6.0,1.0,1.0,3.0,3.0,3.0,6.0,7.0,4.0,11,11,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,20.0,0.25,0.25,0.4,0.25,0.3333333333333333,0.2,0.3333333333333333,0.2,0.16666666666666666,0.1,0.5,22.857142857142858,0.75,0.3076923076923077,0.4117647058823529,0.36666666666666664,0.4,0.25,0.38461538461538464,0.5,0.16666666666666666,0.5,1.0,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.25,0.25,0.08333333333333333,0.08333333333333333,0.4,0.5,0.2,0.3333333333333333,0.4537083333333333,0.46982,0.25,11.73,23.75,0.31746031746031744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,885.0,15,4.0,29,30,5.0,1.0,3.0,59,3.0,4.0,1.0,1.0,,,,,,,,3.0,4,,6.0,32,1.0,1.0,,2.0,4.0,2.0,,,3.0,3.0,1.0,6.0,2.0,1.0,3,5,,,,,,,,2.0,2.0,5.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,1.0,0.6,1.0,,,,15.625,,0.16666666666666666,0.2222222222222222,0.2,0.25,,0.14285714285714285,0.5,1.0,0.75,0.75,,,,,,,,,,1.0,1.0,,1.0,0.535525,0.6052,0.3333333333333333,2.2,,0.1724137931034483,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.18181818181818182,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.4636,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629022,1610612759,Lonnie Walker IV,Lonnie Walker IV,1629022,SAS,1299.0,22,3.0,43,45,9.0,6.0,2.0,88,1.0,2.0,,,1.0,3.0,,5.0,,1.0,,2.0,10,1.0,7.0,48,,1.0,,,4.0,,1.0,1.0,3.0,4.0,1.0,9.0,,2.0,2,2,2.0,,1.0,,1.0,2.0,1.0,,,9.0,1.0,1.0,0.2,,0.3181818181818182,,0.3181818181818182,,0.09090909090909091,0.1,0.5,28.88888888888889,1.0,0.2,,0.09090909090909091,,0.3333333333333333,,,0.18181818181818182,0.5,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,,,,0.09090909090909091,,,,0.2727272727272727,0.45168636363636366,0.4323,,11.790000000000001,24.1,0.20930232558139536,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,1829.0,30,6.0,61,64,15.0,6.0,3.0,125,1.0,1.0,,,4.0,6.0,2.0,2.0,1.0,1.0,,7.0,9,2.0,27.0,61,3.0,3.0,,11.0,6.0,8.0,1.0,1.0,,,,,2.0,,3,3,,,,1.0,,1.0,,2.0,11.0,15.0,0.42857142857142855,0.42857142857142855,0.7777777777777778,1.0,0.7727272727272727,1.0,0.7941176470588235,0.9166666666666666,0.18181818181818182,0.1111111111111111,,28.125,,,0.1,0.06451612903225806,,,0.125,,0.09090909090909091,1.0,1.0,0.5454545454545454,0.6666666666666666,0.8,0.5,0.18181818181818182,1.0,1.0,0.09090909090909091,0.09090909090909091,,,,0.2727272727272727,0.45530000000000004,0.41276666666666667,0.4074074074074074,10.38888888888889,24.2,0.2459016393442623,,,,,,2.0,2.0,1.0,7.0,13.0,1.0,6.0,,,,,,,,,,,1.0,,0.6162,0.375,0.42857142857142855,1.0,1.0,,1.0,,,0.5,0.5,,1.0,1.0,1.0,1.0,10.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629677,1610612759,Luka Samanic,Luka Samanic,1629677,SAS,2905.0,48,5.0,99,103,23.0,20.0,8.0,202,1.0,3.0,1.0,2.0,,4.0,1.0,1.0,,8.0,1.0,2.0,8,8.0,16.0,101,1.0,2.0,1.0,3.0,2.0,2.0,8.0,2.0,4.0,6.0,2.0,14.0,7.0,2.0,9,10,1.0,,,1.0,1.0,2.0,,6.0,3.0,23.0,0.5,1.0,0.25,0.5,0.40625,0.3333333333333333,0.4444444444444444,0.375,0.5,0.25,0.3333333333333333,18.34862385321101,0.5,0.09090909090909091,0.2413793103448276,0.17647058823529413,0.18181818181818182,,0.2727272727272727,0.14285714285714285,0.1875,0.3333333333333333,0.5,0.25,,,,0.0625,1.0,1.0,,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6875,0.466603125,0.4681166666666667,0.1875,6.7749999999999995,26.049999999999997,0.23232323232323232,1.0,1.0,2.0,1.0,1.0,,,,4.0,4.0,,2.0,2.0,2.0,,2.0,1.0,0.034482758620689655,0.022222222222222223,0.14285714285714285,,0.5,,0.3333333333333333,0.5536,0.1111111111111111,0.2,3.0,3.0,,3.0,2.0,1.0,0.375,0.375,,0.375,0.375,0.375,,3.0,2.0,1.0,9.0,,,,,,1.0,0.25,,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.125,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629234,1610612759,Drew Eubanks,Drew Eubanks,1629234,SAS,2091.0,35,2.0,72,75,23.0,20.0,6.0,147,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,,,,4.0,7,,12.0,70,2.0,3.0,,4.0,6.0,2.0,,1.0,1.0,2.0,1.0,5.0,5.0,1.0,7,10,,,,,,,,3.0,4.0,23.0,0.75,0.75,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.3333333333333333,11.25,,0.058823529411764705,0.23809523809523808,0.15789473684210525,,0.125,0.25,0.2,0.42857142857142855,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,,,1.0,0.6666666666666666,,0.42857142857142855,0.4399,0.48410000000000003,0.3333333333333333,6.714285714285714,,0.3194444444444444,1.0,1.0,,1.0,3.0,,,2.0,4.0,4.0,,2.0,3.0,1.0,2.0,3.0,2.0,0.05555555555555555,0.09090909090909091,,,0.6666666666666666,1.0,1.0,0.6766,0.2222222222222222,0.2222222222222222,,,,,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,,,,0.5,,,1.0,,1.0,4.0,,,,,,1.0,1.0,1.0,,1.0,,0.3333333333333333,2.0,2.0,1.0,0.13333333333333333,0.125,0.14285714285714285,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,1088.0,18,-1.0,38,40,8.0,14.0,5.0,78,2.0,2.0,,,1.0,1.0,,1.0,1.0,7.0,2.0,3.0,4,8.0,15.0,40,,,2.0,3.0,4.0,2.0,7.0,,,,,,,1.0,1,2,,,,,,,,1.0,3.0,8.0,0.6666666666666666,1.0,0.75,,0.625,0.75,0.625,0.75,0.6666666666666666,,,26.666666666666664,,0.09090909090909091,,0.05,0.2,,,,0.16666666666666666,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,,,0.08333333333333333,0.5833333333333334,,,1.0,0.8333333333333334,0.5257666666666667,0.563625,0.2,8.375,26.3125,0.21052631578947367,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.05555555555555555,,,,0.5,0.5,0.5271,,,2.0,3.0,,2.0,,,0.375,0.375,,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,1.0,,9.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,0.5,0.5,,1.0,0.5,0.13333333333333333,,1.0,,0.125,,0.14285714285714285,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,337.0,6,7.0,12,12,,,,24,2.0,2.0,,,,,,,,3.0,,2.0,2,3.0,9.0,6,,,,,,4.0,3.0,,,,,,1.0,1.0,2,2,,1.0,,1.0,,1.0,,,,,,,1.0,,0.7,,0.75,,0.6,,,58.333333333333336,,0.5,0.2,0.2857142857142857,0.5,,0.25,,0.4,1.0,1.0,,,,,,,,,0.6,,,,1.0,0.55077,,,2.8,25.53333333333333,,,,,,,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,1.0,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,2.0,,,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629002,1610612759,Chimezie Metu,Chimezie Metu,1629002,SAS,1214.0,20,-7.0,42,44,6.0,13.0,4.0,86,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,2.0,3,1.0,6.0,49,,1.0,,,4.0,,1.0,,2.0,4.0,,10.0,1.0,1.0,2,3,1.0,,,1.0,1.0,2.0,,2.0,,6.0,1.0,1.0,0.6666666666666666,,0.5,,0.6,,0.25,,,14.583333333333334,0.5,0.08333333333333333,0.1,0.09090909090909091,,0.2,0.14285714285714285,,0.5,0.5,0.5,0.25,1.0,1.0,1.0,,,,,0.25,1.0,,,0.75,0.6033000000000001,0.5794,,4.2,25.2,0.14285714285714285,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,2.0,2.0,,2.0,1.0,,0.05,,,0.5,1.0,,,0.2,0.25,,,,,2.0,2.0,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.125,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629683,1610612759,Quinndary Weatherspoon,Quinndary Weatherspoon,1629683,SAS,986.0,16,,36,38,6.0,9.0,3.0,74,,,,,,1.0,,,,1.0,,,1,1.0,,32,,,,,,,1.0,,,2.0,,6.0,1.0,,1,1,1.0,,1.0,,,1.0,,1.0,,6.0,,,,,,,,,0.5,,,7.5,1.0,,0.07692307692307693,0.05263157894736842,,,,0.3333333333333333,,,,0.5,,,,,,,,0.5,,,,0.5,0.493175,,,13.5,25.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
