EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,SecondChanceCorner3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips,on,3SecondViolations,Corner3PctBlocked,Clear Path Fouls
1626171,1610612752,Bobby Portis,Bobby Portis,1626171,NYK,34968.0,583,-60,1187,1195,320,400.0,147,2382,35.0,58,11.0,23.0,8.0,14.0,27.0,68.0,17.0,38.0,6.0,17.0,1.0,2.0,2.0,25.0,71.0,2.0,2.0,7.0,19.0,79.0,164,31.0,88.0,31.0,282.0,1297,14.0,28.0,2.0,3.0,3.0,37.0,18.0,35,9.0,21.0,16.0,79.0,86.0,72.0,90.0,3.0,18.0,71.0,25.0,13.0,1.0,23,24.0,47,16.0,8.0,15,8.0,118,10.0,21.0,1.0,51.0,50.0,21.0,122.0,32.0,154.0,5.0,18.0,13.0,5.0,10.0,5.0,14.0,1.0,5.0,5.0,24.0,10.0,20.0,44,3.0,4.0,5.0,38.0,5.0,1.0,40.0,6.0,19.0,4.0,6.0,5.0,1.0,6.0,5.0,2.0,79.0,320,10.0,4.0,0.5443037974683544,0.6142857142857143,0.967741935483871,0.3522727272727273,0.6666666666666666,0.42857142857142855,0.3522727272727273,0.4817073170731707,0.5,0.5142857142857142,0.498015873015873,0.5483870967741935,0.5625,0.5241635687732342,0.578125,0.6171875,0.3492063492063492,0.011363636363636364,0.07926829268292683,0.1724137931034483,0.04411764705882353,0.014084507042253521,21.59174649963154,0.4166666666666667,0.4666666666666667,0.02564102564102564,0.16722408026755853,0.06382978723404255,0.1875,0.03875968992248062,0.17688266199649738,0.05281090289608177,0.10256410256410256,0.05084745762711865,0.031914893617021274,0.033816425120772944,0.058823529411764705,0.13953488372093023,0.19811320754716982,0.171875,0.18518518518518517,0.19642857142857142,0.03937007874015748,0.8333333333333334,0.23015873015873015,0.603448275862069,0.7291666666666666,0.42857142857142855,0.2698412698412698,0.39705882352941174,0.4153846153846154,0.5555555555555556,0.15079365079365079,0.4473684210526316,0.4473684210526316,0.7647058823529411,0.06746031746031746,0.35294117647058826,0.35294117647058826,1.0,0.28174603174603174,0.352112676056338,0.35714285714285715,0.96,0.7419354838709677,0.4782608695652174,0.09090909090909091,0.03225806451612903,0.06451612903225806,1.0,1.0,0.25,0.5714285714285714,0.03571428571428571,1.0,0.3392857142857143,0.3684210526315789,0.5793650793650794,0.352112676056338,0.499415873015873,0.5576272727272729,0.5088160714285714,0.07169811320754717,0.10734463276836158,0.13120567375886524,0.2801418439716312,8.618292682926828,25.17613636363636,0.2695871946082561,,,,,,,,,,,,,,,,,,,,,True,,,
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,15156.0,253,-94,515,512,154,182.0,71,1027,17.0,31,3.0,5.0,5.0,10.0,3.0,15.0,6.0,27.0,3.0,5.0,,2.0,2.0,9.0,22.0,2.0,2.0,3.0,8.0,26.0,73,12.0,27.0,20.0,108.0,608,3.0,6.0,2.0,2.0,1.0,13.0,6.0,22,5.0,10.0,10.0,37.0,6.0,46.0,21.0,15.0,6.0,22.0,9.0,4.0,,26,23.0,49,19.0,4.0,13,8.0,121,6.0,6.0,,14.0,9.0,,23.0,12.0,35.0,3.0,13.0,6.0,7.0,16.0,12.0,16.0,2.0,4.0,2.0,32.0,7.0,9.0,22,,1.0,2.0,26.0,,3.0,35.0,1.0,13.0,5.0,1.0,1.0,,1.0,,,37.0,154,3.0,5.0,0.11538461538461539,0.13043478260869565,0.5833333333333334,0.4444444444444444,1.0,0.5,0.4444444444444444,0.3561643835616438,0.5,0.2727272727272727,0.44,0.75,0.421875,0.46153846153846156,0.7222222222222222,0.45121951219512196,0.27,,0.0547945205479452,0.0967741935483871,0.06666666666666667,,24.91638795986622,0.5,,,0.08256880733944955,0.04054054054054054,0.11864406779661017,0.056074766355140186,0.1013215859030837,0.047058823529411764,0.05263157894736842,0.075,,0.06593406593406594,,0.07272727272727272,0.12121212121212122,0.047619047619047616,0.11702127659574468,0.125,0.05555555555555555,,0.31,0.5483870967741935,0.6071428571428571,0.17647058823529413,0.15,0.2,0.21428571428571427,,0.27,0.2222222222222222,0.2222222222222222,,0.05,0.6,0.6,1.0,0.22,0.4090909090909091,0.4090909090909091,0.4444444444444444,0.625,0.6,,,0.25,1.0,,0.3125,0.5,0.0625,1.0,0.25,0.375,0.58,0.4090909090909091,0.4938459999999999,0.49367,0.4708,0.11607142857142858,0.15294117647058825,0.12037037037037036,0.3425925925925926,9.134246575342466,25.585185185185193,0.29902912621359223,5.0,8.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,True,,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,50160.0,836,-87,1720,1727,518,675.0,222,3447,25.0,40,3.0,4.0,3.0,6.0,8.0,22.0,28.0,65.0,9.0,27.0,3.0,3.0,9.0,50.0,136.0,3.0,8.0,13.0,39.0,61.0,127,59.0,163.0,22.0,321.0,1902,10.0,18.0,4.0,11.0,2.0,34.0,14.0,36,16.0,48.0,5.0,81.0,66.0,56.0,144.0,33.0,4.0,136.0,50.0,7.0,,27,30.0,57,20.0,10.0,14,5.0,144,4.0,5.0,1.0,49.0,31.0,1.0,81.0,10.0,91.0,3.0,23.0,18.0,5.0,12.0,9.0,8.0,1.0,3.0,2.0,20.0,6.0,28.0,44,,2.0,1.0,28.0,,2.0,33.0,2.0,10.0,1.0,4.0,3.0,1.0,4.0,4.0,,81.0,515,4.0,1.0,0.5409836065573771,0.559322033898305,0.8135593220338984,0.3619631901840491,0.36363636363636365,0.3333333333333333,0.3619631901840491,0.48031496062992124,0.5555555555555556,0.3888888888888889,0.5155172413793103,0.5517241379310345,0.4523809523809524,0.5298013245033113,0.5666666666666667,0.45977011494252873,0.5620689655172414,,0.05511811023622047,0.15,0.045454545454545456,,16.320324379118095,0.6,0.0136986301369863,0.016129032258064516,0.07259953161592506,0.010309278350515464,0.1349862258953168,0.0110803324099723,0.10126582278481013,0.010638297872340425,0.011049723756906077,0.01875,,0.010238907849829351,0.014705882352941176,0.09392265193370165,0.04054054054054054,0.08163265306122448,0.1314878892733564,0.14864864864864866,0.01910828025477707,1.0,0.13793103448275862,0.625,0.7352941176470589,0.56,0.07586206896551724,0.36363636363636365,0.38095238095238093,0.375,0.22413793103448276,0.4307692307692308,0.4307692307692308,0.5714285714285714,0.09310344827586207,0.3333333333333333,0.3333333333333333,1.0,0.4689655172413793,0.36764705882352944,0.36764705882352944,0.78,0.13793103448275862,0.75,,0.10344827586206896,0.27586206896551724,0.375,0.3333333333333333,0.07142857142857142,0.5,0.10714285714285714,0.3333333333333333,0.4642857142857143,0.3333333333333333,0.7,0.36764705882352944,0.5049794827586205,0.46555238095238094,0.47021785714285713,0.04318936877076412,0.07407407407407407,0.1059190031152648,0.2523364485981308,11.694488188976377,25.709815950920248,0.30116279069767443,8.0,4.0,,,3.0,1.0,4.0,3.0,1.0,0.3333333333333333,1.0,0.018072289156626505,,,,,,,,,True,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,27442.0,457,-6,948,961,283,318.0,125,1909,19.0,40,3.0,5.0,4.0,7.0,7.0,26.0,7.0,28.0,7.0,24.0,2.0,2.0,7.0,19.0,65.0,3.0,6.0,5.0,16.0,33.0,94,26.0,89.0,27.0,171.0,1015,3.0,12.0,3.0,8.0,2.0,17.0,7.0,24,7.0,23.0,12.0,47.0,36.0,30.0,72.0,6.0,4.0,64.0,19.0,10.0,,14,7.0,21,5.0,2.0,11,3.0,49,3.0,7.0,,34.0,29.0,6.0,69.0,10.0,79.0,2.0,8.0,5.0,3.0,11.0,6.0,7.0,,5.0,,18.0,2.0,15.0,30,2.0,3.0,3.0,31.0,1.0,1.0,36.0,2.0,17.0,2.0,9.0,7.0,1.0,10.0,7.0,,47.0,282,2.0,2.0,0.5454545454545454,0.5806451612903226,0.9230769230769231,0.29213483146067415,0.375,0.30434782608695654,0.29545454545454547,0.35106382978723405,0.25,0.2916666666666667,0.39344262295081966,0.375,0.3723404255319149,0.4275,0.40476190476190477,0.4351851851851852,0.48633879781420764,,0.10638297872340426,0.175,0.07692307692307693,,20.0,0.6111111111111112,0.14285714285714285,,0.12608695652173912,0.025735294117647058,0.1619047619047619,0.015151515151515152,0.1431818181818182,0.02127659574468085,0.052083333333333336,,0.022988505747126436,0.012738853503184714,0.024390243902439025,0.06896551724137931,0.14130434782608695,0.19607843137254902,0.16265060240963855,0.1590909090909091,0.017857142857142856,0.7,0.2185792349726776,0.475,0.5757575757575758,0.42105263157894735,0.14207650273224043,0.2692307692307692,0.2916666666666667,0.7142857142857143,0.15300546448087432,0.25,0.25925925925925924,0.7142857142857143,0.13114754098360656,0.2916666666666667,0.2916666666666667,1.0,0.3551912568306011,0.2923076923076923,0.2923076923076923,0.8947368421052632,0.25,0.6,0.3333333333333333,0.1,0.3,0.5,1.0,0.14893617021276595,0.5714285714285714,0.14893617021276595,0.2857142857142857,0.3404255319148936,0.3125,0.7049180327868853,0.296875,0.5172425824175826,0.518935294117647,0.5014670212765958,0.08585858585858586,0.1559633027522936,0.09941520467836257,0.27485380116959063,8.479787234042554,25.59325842696629,0.29852320675105487,,,2.0,3.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.03571428571428571,,,,True,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,29510.0,492,-6,993,994,315,400.0,148,1987,71.0,100,25.0,44.0,22.0,30.0,3.0,5.0,,,,,,,,,,,,,,74.0,105,,,23.0,171.0,1084,26.0,46.0,,,7.0,59.0,23.0,32,,,9.0,55.0,98.0,50.0,,,40.0,,,5.0,,9,7.0,16,7.0,,6,2.0,39,19.0,45.0,2.0,39.0,48.0,7.0,94.0,66.0,160.0,9.0,17.0,12.0,5.0,4.0,1.0,11.0,,3.0,1.0,15.0,,44.0,73,,4.0,8.0,42.0,8.0,,41.0,3.0,21.0,1.0,29.0,18.0,11.0,33.0,18.0,,55.0,315,7.0,1.0,0.6621621621621622,0.9074074074074074,,,,,,0.7047619047619048,0.5652173913043478,0.71875,0.7047619047619048,0.5652173913043478,0.71875,0.6895161290322581,0.5363636363636364,0.7236842105263158,,,0.047619047619047616,0.05,,,11.972437553832902,0.26666666666666666,0.175,0.06451612903225806,0.192,0.14950166112956811,0.17727272727272728,0.09313725490196079,0.1851063829787234,0.12673267326732673,0.15517241379310345,0.20618556701030927,0.07954545454545454,0.08333333333333333,0.1388888888888889,0.18518518518518517,0.21428571428571427,0.1724137931034483,0.17613636363636365,0.18181818181818182,0.34615384615384615,0.5454545454545454,0.9523809523809523,0.71,0.7473684210526316,0.647887323943662,0.047619047619047616,0.6,0.6,1.0,,,,,,,,,,,,,0.9565217391304348,0.5681818181818182,0.08,,,,,0.9375,0.7333333333333333,,,,,0.9523809523809523,,0.6104771428571428,0.5722864864864865,0.6120624999999998,0.17073170731707318,0.17073170731707318,0.34502923976608185,0.3216374269005848,1.4914285714285713,,0.31722054380664655,1.0,,,4.0,1.0,,,,2.0,,,,,4.0,2.0,,,2.0,2.0,,True,,,
1629019,1610612752,Allonzo Trier,Allonzo Trier,1629019,NYK,5162.0,86,10,177,177,66,85.0,22,354,5.0,7,,1.0,3.0,4.0,1.0,2.0,4.0,4.0,,1.0,,,,8.0,20.0,2.0,4.0,4.0,7.0,10.0,13,8.0,21.0,11.0,55.0,182,,1.0,2.0,4.0,,6.0,5.0,7,4.0,7.0,7.0,29.0,6.0,14.0,18.0,6.0,,20.0,8.0,1.0,,3,6.0,9,6.0,,1,1.0,24,1.0,1.0,,6.0,3.0,1.0,10.0,2.0,12.0,,1.0,,1.0,6.0,5.0,2.0,,1.0,,8.0,4.0,2.0,5,,,1.0,9.0,,1.0,14.0,,4.0,1.0,2.0,2.0,,2.0,2.0,,29.0,66,,1.0,0.3,0.3,0.75,0.38095238095238093,0.5,0.5714285714285714,0.38095238095238093,0.7692307692307693,,0.7142857142857143,0.6470588235294118,0.6,0.7857142857142857,0.6875,0.6,0.8055555555555556,0.6176470588235294,,0.07692307692307693,0.14285714285714285,,,23.52941176470588,0.75,0.1,,0.08333333333333333,0.022222222222222223,0.14634146341463414,0.021739130434782608,0.11688311688311688,0.02197802197802198,0.058823529411764705,,,0.027777777777777776,,0.11764705882352941,0.0625,,0.1875,,,1.0,0.20588235294117646,0.7142857142857143,0.8333333333333334,0.6,0.058823529411764705,0.5,0.5,,0.11764705882352941,1.0,1.0,,0.029411764705882353,,,,0.5882352941176471,0.4,0.4,0.75,0.2,,,,0.8,0.5,1.0,0.2857142857142857,0.75,,,0.5,0.5714285714285714,0.8235294117647058,0.4,0.5440867647058824,0.58725,0.5105214285714286,0.1282051282051282,0.23529411764705882,0.10909090909090909,0.5272727272727272,7.884615384615385,26.08095238095238,0.3728813559322034,1.0,1.0,,,,,1.0,1.0,,,,0.045454545454545456,,,,,,,,,True,,,
1629649,1610612752,Ignas Brazdeikis,Ignas Brazdeikis,1629649,NYK,2561.0,43,-3,80,83,47,53.0,9,163,3.0,3,,,1.0,1.0,,3.0,,4.0,,1.0,,,1.0,1.0,7.0,,2.0,,2.0,3.0,10,1.0,8.0,3.0,12.0,94,,,,2.0,,,1.0,6,,3.0,2.0,4.0,,6.0,3.0,,,7.0,1.0,,,2,,2,,,2,,4,1.0,,,,2.0,1.0,3.0,1.0,4.0,,,,,1.0,1.0,1.0,,,,2.0,2.0,2.0,2,,,,2.0,,,4.0,,2.0,,1.0,1.0,,1.0,,,4.0,47,,,,,1.0,0.125,,,0.125,0.3,,0.16666666666666666,0.25,,0.1111111111111111,0.3,,0.2,0.4444444444444444,,,,,,23.913043478260867,0.5,0.25,,0.13333333333333333,,,0.043478260869565216,0.07142857142857142,0.025,,,,0.05555555555555555,,0.14285714285714285,,,,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.2222222222222222,,,,0.05555555555555555,,,,0.3888888888888889,0.14285714285714285,0.14285714285714285,1.0,,,,,1.0,,,0.1111111111111111,1.0,0.1111111111111111,,0.2222222222222222,,0.6111111111111112,0.14285714285714285,0.4795694444444444,,0.4675722222222222,0.1,0.16666666666666666,,0.3333333333333333,10.33,25.975,0.5875,,1.0,,,,,,,,,,,,,,,,,,,True,,,
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,5299.0,88,-45,186,188,30,59.0,17,374,3.0,9,,2.0,,1.0,1.0,2.0,4.0,6.0,,,,,,,,,,,,8.0,17,,,,16.0,212,,3.0,,,,,,1,,,,,8.0,8.0,,,,,,,,2,5.0,7,4.0,1.0,2,,19,3.0,4.0,1.0,4.0,4.0,3.0,11.0,8.0,19.0,2.0,5.0,4.0,1.0,3.0,2.0,5.0,,1.0,,8.0,1.0,5.0,16,,2.0,5.0,7.0,2.0,1.0,,,,,2.0,1.0,1.0,3.0,,,,30,2.0,,0.5,0.5,,,,,,0.47058823529411764,,,0.47058823529411764,,,0.47058823529411764,,,,,,,,,12.135922330097086,0.375,0.3333333333333333,0.07692307692307693,0.10526315789473684,0.07142857142857142,0.1111111111111111,0.10714285714285714,0.10810810810810811,0.08333333333333333,0.14285714285714285,0.09523809523809523,,0.14285714285714285,,0.07142857142857142,0.07142857142857142,0.2,0.07142857142857142,0.25,0.2222222222222222,,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.11764705882352941,0.5,0.5,,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.75,,,,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,0.5294117647058824,,0.5446764705882353,0.49670000000000003,0.5809,,,,,8.13529411764706,,0.16129032258064516,,,,,,,,,,,,,,1.0,,,,1.0,,,True,,,
201961,1610612752,Wayne Ellington,Wayne Ellington,201961,NYK,6149.0,102,-1,206,203,53,74.0,29,409,,2,,1.0,,1.0,,1.0,1.0,3.0,2.0,3.0,,,1.0,6.0,18.0,,2.0,1.0,3.0,1.0,6,8.0,21.0,1.0,27.0,224,1.0,3.0,,2.0,,2.0,,2,1.0,4.0,,3.0,,2.0,24.0,,2.0,18.0,6.0,1.0,1.0,3,5.0,8,4.0,1.0,3,,21,,2.0,,6.0,4.0,1.0,11.0,2.0,13.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,5.0,8,,,1.0,3.0,,2.0,1.0,,,,,,,,,,3.0,52,1.0,,,,1.0,0.38095238095238093,,0.25,0.38095238095238093,0.16666666666666666,0.3333333333333333,,0.48148148148148145,0.2,0.25,0.48148148148148145,0.2,0.25,0.7777777777777778,0.047619047619047616,0.16666666666666666,0.5,,0.05555555555555555,12.033195020746888,0.5,0.1111111111111111,,0.08333333333333333,0.0425531914893617,0.16216216216216217,,0.11764705882352941,0.0196078431372549,,0.15384615384615385,,,,0.15,0.045454545454545456,,0.20689655172413793,,0.0625,,0.07407407407407407,,,,0.037037037037037035,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.35294117647058826,1.0,0.2,,,,0.4,,,0.16666666666666666,,0.16666666666666666,,0.5,0.3333333333333333,0.8518518518518519,0.3333333333333333,0.5249722222222223,0.43034999999999995,0.5068916666666667,,,0.07407407407407407,0.1111111111111111,10.533333333333333,25.071428571428573,0.25728155339805825,,,,,,,1.0,,,,,,,,,,,,,,True,,,
202694,1610612752,Marcus Morris Sr.,Marcus Morris Sr.,202694,NYK,13784.0,230,9,482,476,151,194.0,67,958,7.0,16,2.0,5.0,3.0,4.0,10.0,19.0,12.0,21.0,2.0,8.0,3.0,1.0,1.0,21.0,44.0,2.0,4.0,8.0,15.0,29.0,56,23.0,52.0,43.0,170.0,533,5.0,9.0,4.0,7.0,8.0,30.0,10.0,15,9.0,16.0,24.0,71.0,10.0,48.0,51.0,18.0,4.0,44.0,21.0,2.0,,11,2.0,13,1.0,1.0,7,2.0,28,8.0,4.0,1.0,15.0,24.0,4.0,43.0,13.0,56.0,7.0,5.0,3.0,2.0,8.0,4.0,9.0,2.0,4.0,1.0,17.0,4.0,12.0,29,2.0,1.0,1.0,30.0,3.0,,53.0,4.0,16.0,10.0,1.0,1.0,,1.0,,,71.0,149,1.0,8.0,0.1724137931034483,0.18518518518518517,0.7391304347826086,0.4423076923076923,0.5714285714285714,0.5625,0.4423076923076923,0.5178571428571429,0.5555555555555556,0.6666666666666666,0.5879629629629629,0.6875,0.7580645161290323,0.6412213740458015,0.725,0.7888888888888889,0.48148148148148145,,0.03571428571428571,0.125,,,26.582278481012658,0.47058823529411764,0.23529411764705882,0.05555555555555555,0.183206106870229,0.030534351145038167,0.15789473684210525,0.0851063829787234,0.17256637168141592,0.05333333333333334,0.03773584905660377,0.045454545454545456,,0.0945945945945946,0.05,0.14545454545454545,0.1794871794871795,0.24324324324324326,0.18421052631578946,0.05263157894736842,0.1346153846153846,,0.14814814814814814,0.4375,0.5,0.42857142857142855,0.17592592592592593,0.5263157894736842,0.5263157894736842,0.1,0.19444444444444445,0.5714285714285714,0.5714285714285714,0.08333333333333333,0.07407407407407407,0.25,0.25,0.5,0.4074074074074074,0.4772727272727273,0.4772727272727273,0.7619047619047619,0.3125,0.4,,0.1875,0.25,0.5,0.5,0.12903225806451613,0.75,0.03225806451612903,1.0,0.4838709677419355,0.5333333333333333,0.6296296296296297,0.4772727272727273,0.49280694444444456,0.5171833333333333,0.47756290322580647,0.1487603305785124,0.23529411764705882,0.17647058823529413,0.4176470588235294,10.467857142857143,25.484615384615385,0.3132780082987552,2.0,3.0,,2.0,,2.0,2.0,2.0,,0.6666666666666666,0.5,0.03773584905660377,,,,,,,,1.0,True,,,
