EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,LongMidRangeAssists,LostBallSteals,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGA,Blocked3s,BlockedArc3,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Charge Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,3SecondViolations,on,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,16554.0,276,39,618,601,236,235,72.0,1219,19.0,41.0,3.0,4.0,6.0,12.0,16.0,34.0,13.0,34.0,5.0,11.0,1.0,2.0,3.0,21.0,50.0,10.0,23.0,48.0,109,26.0,61.0,72.0,246,651,5.0,10.0,1.0,5.0,15.0,15.0,37.0,12.0,26.0,30.0,96.0,22.0,74.0,33.0,45.0,2.0,50.0,21.0,8.0,1.0,46.0,20.0,66.0,16.0,4.0,39.0,7.0,152.0,1.0,4.0,14.0,13.0,2.0,29.0,5.0,34.0,1.0,4.0,4.0,20.0,4.0,16.0,10.0,2.0,4.0,1.0,1.0,30.0,2.0,9.0,3.0,15.0,2.0,59.0,1.0,1.0,1.0,80.0,8.0,2.0,30.0,4.0,7.0,96.0,236,7.0,0.2291666666666666,0.2340425531914893,0.4230769230769231,0.4262295081967213,0.4615384615384615,0.4262295081967213,0.4403669724770642,0.5,0.4054054054054054,0.5117647058823529,0.4545454545454545,0.5238095238095238,0.6009852216748769,0.5769230769230769,0.6025641025641025,0.3588235294117647,0.0163934426229508,0.073394495412844,0.1219512195121951,0.088235294117647,0.0909090909090909,33.381088825214896,0.6666666666666666,0.1428571428571428,0.0783132530120482,0.0240963855421686,0.1037037037037037,0.008695652173913,0.0897009966777408,0.0177935943060498,0.0389610389610389,0.0188679245283018,0.0285714285714285,0.0684931506849315,0.0714285714285714,0.1081081081081081,0.1009174311926605,0.1153846153846153,0.0120481927710843,0.2411764705882353,0.4634146341463415,0.5277777777777778,0.2105263157894736,0.2,0.4705882352941176,0.5161290322580645,0.25,0.2,0.3823529411764705,0.3823529411764705,0.2307692307692307,0.0647058823529411,0.4545454545454545,0.5,0.8,0.2941176470588235,0.42,0.42,0.3333333333333333,0.3636363636363636,0.75,0.6666666666666666,0.0909090909090909,0.1904761904761904,0.5,0.0476190476190476,0.6666666666666666,0.365079365079365,0.4347826086956521,0.6,0.42,0.4909138235294117,0.4831499999999999,0.480168253968254,0.173469387755102,0.2290076335877862,0.0615384615384615,0.0609756097560975,0.3902439024390244,9.372477064220185,25.859016393442623,0.3818770226537217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,20269.0,338,51,740,741,300,284,92.0,1481,99.0,147.0,23.0,36.0,39.0,65.0,20.0,49.0,1.0,9.0,,,,,,,8.0,,7.0,120.0,205,,8.0,56.0,296,766,26.0,40.0,,5.0,57.0,47.0,91.0,,7.0,27.0,121.0,134.0,106.0,,,30.0,5.0,,25.0,,9.0,6.0,15.0,3.0,3.0,5.0,2.0,36.0,7.0,26.0,22.0,33.0,1.0,56.0,33.0,89.0,12.0,7.0,6.0,15.0,3.0,6.0,7.0,,9.0,,4.0,22.0,1.0,8.0,14.0,20.0,,73.0,7.0,3.0,,96.0,22.0,,55.0,,4.0,121.0,300,3.0,0.5583333333333333,0.638095238095238,,,,,0.5853658536585366,0.65,0.5164835164835165,0.5633802816901409,0.65,0.4795918367346938,0.592,0.6477272727272727,0.521551724137931,0.0375586854460093,,0.1219512195121951,0.1292517006802721,0.1224489795918367,,32.304038004750595,0.6818181818181818,0.0625,0.1563981042654028,0.125,0.1294117647058823,0.0551181102362204,0.1443569553805774,0.0985074626865671,0.1595744680851064,0.1285714285714285,0.027027027027027,0.2093023255813953,0.108433734939759,0.1428571428571428,0.1304347826086956,0.125,0.2,0.6901408450704225,0.673469387755102,0.7734375,0.5454545454545454,0.2300469483568075,0.4081632653061224,0.4651162790697674,0.65,0.0422535211267605,0.1111111111111111,0.1111111111111111,,,,,,0.0375586854460093,,,,0.9,0.6388888888888888,0.217391304347826,,0.6632653061224489,0.6,,,0.0714285714285714,,0.7276995305164319,,0.5172659523809525,0.5606774193548388,0.5088426315789473,0.2235772357723577,0.2310924369747899,,0.1925675675675675,0.4087837837837837,3.778536585365853,35.85,0.4054054054054054,3.0,2.0,1.0,1.0,14.0,6.0,2.0,6.0,14.0,4.0,1.0,1.0,0.0454545454545454,0.0666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,,,True,,,,,,,
1628476,1610612746,Derrick Walton Jr.,Derrick Walton Jr.,1628476,LAC,6714.0,112,5,240,241,114,80,24.0,481,2.0,3.0,1.0,1.0,2.0,2.0,,,3.0,7.0,1.0,3.0,,,,2.0,6.0,2.0,4.0,5.0,10,3.0,9.0,4.0,23,254,1.0,1.0,,,2.0,3.0,4.0,2.0,4.0,1.0,13.0,4.0,6.0,9.0,,,6.0,2.0,,,6.0,8.0,14.0,8.0,,5.0,1.0,36.0,1.0,1.0,3.0,2.0,,5.0,2.0,7.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,3.0,,1.0,4.0,11.0,1.0,5.0,,,,5.0,,,1.0,1.0,,13.0,114,,0.4,0.4,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.75,0.5,1.0,0.75,0.5476190476190477,1.0,0.7222222222222222,0.4736842105263157,,,,,,8.98876404494382,0.3333333333333333,,0.0344827586206896,0.0158730158730158,0.073170731707317,0.0222222222222222,0.0505050505050505,0.0185185185185185,0.0454545454545454,,0.0588235294117647,0.04,0.0555555555555555,,0.0588235294117647,0.1428571428571428,,0.1578947368421052,0.6666666666666666,0.6666666666666666,,,,,,0.3684210526315789,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.1578947368421052,0.3333333333333333,0.3333333333333333,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.25,1.0,,,0.5,0.5,0.631578947368421,0.3333333333333333,0.518634210526316,0.6073,0.5406875,0.0952380952380952,0.0909090909090909,0.1,0.0869565217391304,0.5652173913043478,12.46,24.73333333333333,0.475,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629010,1610612746,Jerome Robinson,Jerome Robinson,1629010,LAC,28553.0,476,38,1041,1047,443,441,121.0,2088,13.0,22.0,1.0,1.0,5.0,7.0,6.0,23.0,8.0,24.0,2.0,20.0,2.0,2.0,14.0,17.0,47.0,9.0,20.0,27.0,69,19.0,67.0,11.0,122,1092,1.0,4.0,4.0,,2.0,10.0,25.0,11.0,34.0,7.0,60.0,22.0,32.0,51.0,6.0,,47.0,17.0,6.0,1.0,33.0,13.0,46.0,10.0,3.0,21.0,10.0,105.0,3.0,2.0,27.0,27.0,1.0,55.0,5.0,60.0,2.0,13.0,6.0,16.0,3.0,14.0,10.0,2.0,2.0,1.0,2.0,26.0,3.0,9.0,26.0,55.0,2.0,21.0,1.0,,5.0,19.0,1.0,,6.0,,4.0,60.0,443,3.0,0.4074074074074074,0.4074074074074074,0.8947368421052632,0.2835820895522388,0.3235294117647059,0.2835820895522388,0.391304347826087,0.25,0.4,0.4080882352941176,0.125,0.4491525423728814,0.4206896551724138,0.125,0.46875,0.4926470588235294,0.0149253731343283,0.0869565217391304,0.0454545454545454,0.217391304347826,0.05,14.578005115089514,0.6153846153846154,0.0303030303030303,0.0921501706484641,0.0070175438596491,0.1261682242990654,0.0162162162162162,0.1065088757396449,0.0106382978723404,0.0083333333333333,,0.037037037037037,0.0442477876106194,0.0608695652173913,0.2307692307692307,0.1257142857142857,0.1282051282051282,0.024390243902439,0.1617647058823529,0.5909090909090909,0.6190476190476191,0.3076923076923077,0.1691176470588235,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.1764705882352941,0.3333333333333333,0.3333333333333333,0.625,0.1470588235294117,0.1,0.1052631578947368,1.0,0.3455882352941176,0.3617021276595745,0.3617021276595745,0.8823529411764706,0.125,1.0,,0.25,0.1186440677966101,0.7142857142857143,0.2372881355932203,0.1428571428571428,0.3389830508474576,0.45,0.6544117647058824,0.3617021276595745,0.5002547794117647,0.5233785714285715,0.4949593220338982,0.0425531914893617,0.081081081081081,,0.0163934426229508,0.4918032786885246,9.676811594202904,25.280597014925377,0.425552353506244,,2.0,7.0,1.0,7.0,5.0,1.0,1.0,8.0,5.0,,7.0,0.0153846153846153,0.0076335877862595,0.625,2.0,1.0,1.0,0.25,,,,,,,,,,,,,,True,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,2751.0,46,-15,97,102,47,53,15.0,199,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,1.0,,,1.0,2.0,4.0,,1.0,3.0,6,2.0,5.0,2.0,14,120,1.0,1.0,,,2.0,1.0,1.0,,2.0,2.0,4.0,,6.0,6.0,,2.0,4.0,2.0,,,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,2.0,2.0,4.0,3.0,,7.0,4.0,11.0,,,,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,,6.0,,3.0,,,1.0,2.0,,,,,1.0,4.0,47,1.0,,,1.0,0.4,,0.4,0.5,1.0,1.0,0.5454545454545454,1.0,0.3333333333333333,0.5833333333333334,1.0,0.5,0.4545454545454545,,,,,,12.280701754385966,0.5,,0.088235294117647,0.064516129032258,0.1666666666666666,0.125,0.1206896551724138,0.0851063829787234,,0.1666666666666666,,0.0833333333333333,0.0625,0.1666666666666666,0.1578947368421052,0.2,,0.1818181818181818,1.0,1.0,,0.3636363636363636,0.25,0.25,,,,,,0.0909090909090909,,,,0.3636363636363636,0.5,0.5,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,0.6363636363636364,0.5,0.4850909090909091,,0.5452666666666667,,,,0.1428571428571428,0.2857142857142857,5.483333333333334,25.06,0.4845360824742268,,,,,,,,,,,,4.0,,0.2222222222222222,,,,,,,,,,,,,,,,,,,True,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,3521.0,59,23,125,133,35,44,16.0,258,4.0,7.0,,,,3.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,8.0,18.0,1.0,6.0,8.0,16,9.0,19.0,12.0,55,116,,,1.0,,3.0,2.0,8.0,2.0,7.0,7.0,17.0,2.0,14.0,21.0,6.0,,17.0,8.0,1.0,1.0,12.0,4.0,16.0,2.0,2.0,11.0,1.0,36.0,,,6.0,12.0,1.0,19.0,,19.0,,7.0,2.0,5.0,1.0,4.0,5.0,2.0,1.0,,,10.0,,1.0,2.0,6.0,1.0,12.0,,1.0,1.0,12.0,,1.0,2.0,1.0,2.0,17.0,35,2.0,0.125,0.125,0.7777777777777778,0.4736842105263157,0.2857142857142857,0.5,0.5,,0.25,0.6142857142857143,1.5,0.3333333333333333,0.675,1.5,0.4722222222222222,0.5428571428571428,0.0526315789473684,0.0625,,0.5,,35.21126760563381,0.5,0.1428571428571428,0.2926829268292683,,0.24,,0.2727272727272727,,,,,,0.4,0.4615384615384615,0.2857142857142857,,,0.2,0.5714285714285714,0.5714285714285714,,0.0571428571428571,0.5,1.0,,0.2,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.0285714285714285,1.0,1.0,1.0,0.5142857142857142,0.4444444444444444,0.4705882352941176,0.75,,,,1.0,0.2,,0.0666666666666666,1.0,0.4,0.1666666666666666,0.7428571428571429,0.4705882352941176,0.4915264705882353,0.50145,0.4341571428571428,0.0789473684210526,0.1111111111111111,0.05,0.0545454545454545,0.3090909090909091,10.075,28.36315789473684,0.28,1.0,,5.0,,1.0,1.0,,,2.0,2.0,,2.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,0.0555555555555555,1.0,1.0,,,,,,,,True,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,2669.0,44,-5,100,101,41,48,10.0,201,4.0,8.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,4.0,,,,,,1.0,2.0,1.0,1.0,8.0,19,1.0,2.0,1.0,20,114,2.0,2.0,1.0,,7.0,5.0,8.0,1.0,1.0,,13.0,6.0,10.0,3.0,,,2.0,1.0,2.0,,4.0,2.0,6.0,,2.0,2.0,1.0,14.0,2.0,,1.0,3.0,2.0,6.0,2.0,8.0,,5.0,4.0,1.0,1.0,,3.0,,1.0,,1.0,4.0,,1.0,2.0,4.0,,3.0,,,1.0,1.0,1.0,,1.0,,,13.0,41,,0.375,0.375,1.0,0.5,1.0,0.5,0.4210526315789473,1.0,0.625,0.4523809523809524,1.1666666666666667,0.7222222222222222,0.4761904761904761,1.1666666666666667,0.7222222222222222,0.0952380952380952,,0.1052631578947368,0.25,,,22.93577981651376,0.25,0.6666666666666666,0.1666666666666666,,0.0454545454545454,0.1111111111111111,0.1,0.0425531914893617,,,0.2,,0.25,0.1666666666666666,0.0526315789473684,,,0.3809523809523809,0.5,0.6666666666666666,0.75,0.3333333333333333,0.4285714285714285,0.4285714285714285,,0.1904761904761904,0.25,0.25,,,,,,0.0952380952380952,0.5,0.5,1.0,0.3333333333333333,1.0,,,0.2222222222222222,0.5,,,0.1111111111111111,1.0,0.4761904761904761,0.5,0.4753333333333333,0.476025,0.4576388888888889,0.0476190476190476,0.0526315789473684,,0.35,0.65,8.926315789473684,26.200000000000003,0.41,,1.0,1.0,1.0,,,,,,,,,,0.0769230769230769,,1.0,,,0.3333333333333333,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,True,,,,,,,
203090,1610612746,Maurice Harkless,Maurice Harkless,203090,LAC,6485.0,108,-24,240,246,119,127,22.0,486,6.0,13.0,2.0,5.0,3.0,6.0,,3.0,1.0,2.0,2.0,4.0,,1.0,2.0,,,,,7.0,18,2.0,4.0,5.0,25,257,2.0,5.0,,1.0,5.0,4.0,8.0,1.0,2.0,3.0,14.0,6.0,8.0,6.0,,2.0,,,2.0,,2.0,1.0,3.0,1.0,,1.0,,7.0,,5.0,12.0,6.0,2.0,20.0,5.0,25.0,2.0,5.0,2.0,4.0,,3.0,1.0,,1.0,,,5.0,,2.0,3.0,5.0,1.0,5.0,,,,9.0,1.0,,4.0,,1.0,14.0,119,1.0,0.4285714285714285,0.5,1.0,0.5,0.5,0.5,0.3888888888888889,0.4,0.5,0.4545454545454545,0.4,0.55,0.4807692307692308,0.4166666666666667,0.5833333333333334,0.1818181818181818,,0.1111111111111111,0.1538461538461538,,,11.742424242424242,0.8,0.2857142857142857,0.0923076923076923,0.0714285714285714,0.2553191489361702,,0.1607142857142857,0.0462962962962962,0.1290322580645161,,,0.0454545454545454,0.0909090909090909,0.2,0.2105263157894736,0.4444444444444444,0.1818181818181818,0.5909090909090909,0.4615384615384615,0.5454545454545454,0.5,0.1363636363636363,,,,0.0909090909090909,0.5,0.5,,0.1818181818181818,0.5,0.5,1.0,,,,,1.0,0.4,0.5,,0.6,0.5,0.2,0.5,,,0.7727272727272727,,0.5393977272727274,0.613,0.5257449999999999,0.16,0.1904761904761904,,0.2,0.56,4.722222222222221,23.7,0.4958333333333333,,1.0,3.0,,6.0,3.0,,3.0,6.0,3.0,,1.0,0.0625,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,
203210,1610612746,JaMychal Green,JaMychal Green,203210,LAC,15609.0,260,16,568,566,216,240,73.0,1134,10.0,18.0,4.0,8.0,3.0,7.0,1.0,6.0,,2.0,3.0,10.0,2.0,1.0,5.0,16.0,44.0,3.0,13.0,11.0,26,19.0,54.0,8.0,87,593,4.0,9.0,4.0,3.0,14.0,3.0,9.0,4.0,18.0,3.0,21.0,12.0,10.0,57.0,,6.0,44.0,16.0,5.0,,4.0,3.0,7.0,2.0,1.0,2.0,1.0,17.0,5.0,11.0,30.0,31.0,5.0,66.0,19.0,85.0,1.0,9.0,7.0,7.0,,6.0,7.0,,1.0,1.0,3.0,14.0,2.0,4.0,15.0,37.0,2.0,8.0,,,2.0,11.0,,1.0,4.0,,1.0,21.0,216,1.0,0.5454545454545454,0.75,1.0,0.3518518518518518,0.2222222222222222,0.3518518518518518,0.4230769230769231,0.4444444444444444,0.3333333333333333,0.49375,0.4230769230769231,0.3333333333333333,0.5117647058823529,0.4666666666666667,0.3620689655172414,0.675,,0.1923076923076923,0.1666666666666666,0.3333333333333333,,15.325077399380804,0.5,0.2941176470588235,0.1962025316455696,0.0709677419354838,0.238095238095238,0.0476190476190476,0.2147887323943662,0.0615384615384615,0.0983606557377049,0.0634920634920634,,0.2238805970149253,0.1935483870967742,0.1379310344827586,0.2647058823529412,0.125,0.0227272727272727,0.225,0.5555555555555556,0.6666666666666666,0.5,0.075,0.1666666666666666,0.25,1.0,0.025,,,,0.125,0.3,0.3,1.0,0.55,0.3636363636363636,0.3636363636363636,1.0,0.6153846153846154,0.5,,0.1538461538461538,0.2592592592592592,0.4285714285714285,0.1851851851851851,0.2,0.4814814814814814,0.2307692307692307,0.9,0.3636363636363636,0.5448250000000001,0.56821875,0.5409388888888889,0.0476190476190476,0.1333333333333333,,0.160919540229885,0.2413793103448276,3.75,25.303703703703704,0.380281690140845,,1.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,,6.0,0.032258064516129,0.0609756097560975,0.5,2.0,,,0.1538461538461538,,1.0,0.25,,,,1.0,1.0,0.5,1.0,3.0,0.1034482758620689,,True,,,,,,,
1629013,1610612746,Landry Shamet,Landry Shamet,1629013,LAC,3411.0,57,-10,123,130,37,60,19.0,253,4.0,5.0,,,1.0,1.0,,1.0,,1.0,1.0,3.0,,1.0,1.0,2.0,7.0,1.0,2.0,4.0,7,3.0,10.0,3.0,20,150,,,,,,1.0,1.0,2.0,3.0,1.0,9.0,2.0,6.0,9.0,,,7.0,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,,2.0,3.0,3.0,8.0,,8.0,,,,2.0,,2.0,,,,,,2.0,1.0,,5.0,8.0,,3.0,,,,5.0,,,,1.0,1.0,9.0,37,1.0,0.25,0.25,1.0,0.3,0.6666666666666666,0.3,0.5714285714285714,,1.0,0.5,,1.0,0.5263157894736842,,0.9,0.5882352941176471,,0.1428571428571428,0.2,,,14.788732394366198,1.0,0.375,0.0857142857142857,,0.1052631578947368,,0.0925925925925925,,,,,0.1,0.0526315789473684,0.1666666666666666,0.1428571428571428,,,0.2941176470588235,0.8,1.0,0.25,0.0588235294117647,,,,0.0588235294117647,,,,0.1764705882352941,0.3333333333333333,0.3333333333333333,1.0,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,,,,,0.25,1.0,0.25,1.0,0.5,0.5,0.8823529411764706,0.2857142857142857,0.54835,,0.6455625,0.0555555555555555,,0.0909090909090909,,0.45,5.828571428571428,25.390000000000004,0.3008130081300813,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
