EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,LostBallSteals,Offensive Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedAtRim,BlockedCorner3,PenaltyCorner3FGM,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,BlockedArc3,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,DefensiveGoaltends,3SecondViolations,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on,BlockedLongMidRange,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
1626171,1610612752,Bobby Portis,Bobby Portis,1626171,NYK,14171.0,236,-39,489,491,130.0,148.0,48,980,13,23,3.0,11.0,3.0,4.0,8.0,20.0,9.0,18.0,3.0,8.0,2.0,10.0,29.0,1.0,1.0,5.0,12.0,30,61,13.0,37.0,20.0,119,550,4.0,12.0,1.0,1.0,11.0,4.0,10.0,5.0,14.0,5.0,28.0,46.0,14.0,36.0,3.0,2.0,29.0,10.0,2.0,16.0,7.0,23.0,5.0,2.0,10.0,5.0,1.0,53.0,2.0,9.0,17.0,18.0,5.0,40,11.0,51,3.0,2.0,2.0,6.0,3.0,5.0,3.0,3.0,11.0,3.0,8.0,19.0,1.0,1.0,1.0,18.0,2.0,25.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,129.0,3.0,2.0,0.7666666666666667,0.7931034482758621,0.9230769230769231,0.35135135135135137,1.0,0.35714285714285715,0.35135135135135137,0.4918032786885246,0.3333333333333333,0.4,0.5051020408163265,0.4230769230769231,0.4791666666666667,0.5458715596330275,0.4230769230769231,0.5384615384615384,0.37755102040816324,0.03278688524590164,0.08695652173913043,22.01834862385321,0.5454545454545454,0.3125,0.16071428571428573,0.0625,0.18478260869565216,0.02531645569620253,0.1715686274509804,0.04932735426008968,0.15384615384615385,0.019230769230769232,0.016129032258064516,0.058823529411764705,0.17391304347826086,0.20512820512820512,0.07407407407407407,0.18666666666666668,0.17647058823529413,0.057692307692307696,1.0,0.23469387755102042,0.5652173913043478,0.6190476190476191,0.7692307692307693,0.20408163265306123,0.4,0.4,0.75,0.1836734693877551,0.5,0.5,0.7777777777777778,0.08163265306122448,0.375,0.375,1.0,0.29591836734693877,0.3448275862068966,0.3448275862068966,0.9,0.8461538461538461,0.2727272727272727,0.6666666666666666,0.07692307692307693,1.0,1.0,0.16666666666666666,0.75,0.08333333333333333,0.5,0.4166666666666667,0.6122448979591837,0.3448275862068966,0.5032551020408162,0.5917291666666668,0.5180895833333333,0.1111111111111111,0.15714285714285714,0.02631578947368421,0.09243697478991597,0.23529411764705882,9.062295081967216,25.097297297297303,0.2658486707566462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,3830.0,64,-35,121,127,12.0,27.0,14,248,4,10,,1.0,,2.0,,5.0,,9.0,1.0,3.0,,2.0,5.0,1.0,1.0,,,4,24,3.0,8.0,3.0,20,151,,2.0,1.0,2.0,3.0,,3.0,,,1.0,1.0,4.0,4.0,3.0,6.0,,5.0,2.0,1.0,9.0,6.0,15.0,6.0,,5.0,3.0,1.0,36.0,2.0,1.0,,2.0,,2,3.0,5,,5.0,3.0,6.0,5.0,1.0,1.0,1.0,7.0,1.0,3.0,8.0,,1.0,,6.0,,6.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,12.0,,1.0,0.5,0.5,0.3333333333333333,0.375,0.5,,0.375,0.16666666666666666,,,0.265625,0.375,,0.2857142857142857,0.375,0.125,0.25,0.041666666666666664,0.1,30.65693430656934,0.8571428571428571,,0.08,0.022727272727272728,,0.1,0.044444444444444446,0.046875,,,0.125,,,0.2,,,,,1.0,0.3125,0.4,0.4444444444444444,0.5,0.15625,,,,0.28125,,,,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.15625,0.4,0.4,,0.25,,,0.25,1.0,,0.6666666666666666,,,,,0.5625,0.4,0.5058874999999999,0.52035,0.5214333333333333,0.058823529411764705,0.07692307692307693,,0.15,0.05,9.066666666666666,24.924999999999997,0.09917355371900827,1.0,2.0,1.0,0.047619047619047616,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,3023.0,50,-33,105,108,29.0,48.0,8,213,2,3,,,,1.0,,1.0,1.0,2.0,,,,5.0,11.0,,1.0,,2.0,3,6,5.0,11.0,,21,128,,,,1.0,,1.0,3.0,,2.0,,2.0,4.0,2.0,12.0,3.0,,11.0,5.0,,3.0,1.0,4.0,1.0,,1.0,2.0,,9.0,,,2.0,,1.0,3,,3,,1.0,1.0,,,,,,,,3.0,4.0,,,,1.0,,,,,,,,,,,,2.0,29.0,1.0,,0.6666666666666666,0.6666666666666666,0.8,0.45454545454545453,,,0.45454545454545453,0.5,,0.3333333333333333,0.6176470588235294,,0.2,0.6176470588235294,,0.2,0.6470588235294118,,,14.655172413793105,,0.09090909090909091,,,0.11764705882352941,,0.058823529411764705,,,,,,,,,0.13333333333333333,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,,,,0.11764705882352941,0.5,0.5,1.0,,,,,0.6470588235294118,0.45454545454545453,0.45454545454545453,0.8,,,,1.0,,,0.2,,,0.4,,0.8235294117647058,0.45454545454545453,0.5149882352941176,0.5148,0.45323,,,,,0.09523809523809523,7.916666666666668,26.1,0.2761904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,6604.0,110,-30,225,229,46.0,56.0,19,454,4,7,1.0,2.0,,2.0,3.0,6.0,1.0,2.0,,1.0,,1.0,8.0,,,1.0,1.0,8,15,1.0,9.0,1.0,20,256,1.0,2.0,,,2.0,,3.0,1.0,1.0,,3.0,10.0,6.0,3.0,,,8.0,1.0,1.0,4.0,3.0,7.0,1.0,2.0,1.0,1.0,2.0,17.0,1.0,1.0,5.0,9.0,2.0,16,2.0,18,,,,1.0,,3.0,1.0,,4.0,1.0,8.0,15.0,2.0,,,3.0,,4.0,,2.0,,,2.0,1.0,3.0,,,3.0,46.0,1.0,,0.625,0.625,1.0,0.1111111111111111,,1.0,0.1111111111111111,0.5333333333333333,0.5,,0.3958333333333333,0.5,0.375,0.38461538461538464,0.3333333333333333,0.375,0.375,0.06666666666666667,0.14285714285714285,12.345679012345679,0.25,0.2222222222222222,0.17647058823529413,0.013513513513513514,0.11627906976744186,0.027777777777777776,0.14893617021276595,0.01818181818181818,0.043478260869565216,,,0.16666666666666666,0.07142857142857142,0.2,0.2857142857142857,0.11764705882352941,0.1111111111111111,,,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.75,0.25,0.5,0.5,0.6666666666666666,0.08333333333333333,0.5,0.5,,0.041666666666666664,,,,0.3333333333333333,0.125,0.125,1.0,1.0,0.5,,,,,0.5,,,0.25,1.0,0.6666666666666666,0.125,0.5129,0.60155,0.561075,0.07692307692307693,0.11764705882352941,,0.1,0.15,7.493333333333333,26.066666666666666,0.20444444444444446,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203493,1610612752,Reggie Bullock,Reggie Bullock,203493,NYK,41059.0,684,-78,1393,1391,333.0,359.0,169,2784,25,39,4.0,6.0,5.0,8.0,5.0,22.0,23.0,52.0,9.0,33.0,10.0,28.0,78.0,2.0,4.0,4.0,14.0,53,113,37.0,111.0,17.0,234,1560,6.0,14.0,2.0,4.0,20.0,12.0,24.0,7.0,24.0,4.0,49.0,76.0,30.0,108.0,3.0,2.0,78.0,28.0,7.0,30.0,12.0,42.0,9.0,3.0,21.0,6.0,3.0,96.0,4.0,8.0,28.0,20.0,7.0,55,13.0,68,4.0,25.0,14.0,12.0,9.0,7.0,3.0,1.0,19.0,8.0,25.0,56.0,,,1.0,24.0,,21.0,4.0,9.0,,2.0,2.0,,3.0,,,47.0,329.0,8.0,1.0,0.7169811320754716,0.7307692307692307,0.972972972972973,0.3333333333333333,0.5,0.2916666666666667,0.3333333333333333,0.4690265486725664,0.42857142857142855,0.5,0.484375,0.5,0.46875,0.5,0.5263157894736842,0.48,0.4955357142857143,0.061946902654867256,0.07692307692307693,15.75299306868305,0.631578947368421,0.15555555555555556,0.06153846153846154,0.018018018018018018,0.09824561403508772,0.017777777777777778,0.07868852459016394,0.017937219730941704,0.006097560975609756,0.027777777777777776,0.016853932584269662,0.02127659574468085,0.06521739130434782,0.037383177570093455,0.0875,0.10619469026548672,0.06779661016949153,0.032520325203252036,,0.17410714285714285,0.6410256410256411,0.6944444444444444,0.6,0.09821428571428571,0.22727272727272727,0.25,1.0,0.23214285714285715,0.4423076923076923,0.46,0.782608695652174,0.14732142857142858,0.2727272727272727,0.2727272727272727,1.0,0.3482142857142857,0.358974358974359,0.3684210526315789,0.9642857142857143,0.3333333333333333,0.6666666666666666,0.75,0.2222222222222222,0.5,1.0,0.16666666666666666,0.625,0.20833333333333334,0.2916666666666667,0.2857142857142857,0.6696428571428571,0.358974358974359,0.5272629464285713,0.5333281249999999,0.5159697916666667,0.039301310043668124,0.07627118644067797,,0.08547008547008547,0.2094017094017094,10.985840707964602,25.133333333333336,0.2390524048815506,,11.0,3.0,0.022058823529411766,,2.0,1.0,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,0.018018018018018018,0.09090909090909091,0.038461538461538464,0.02564102564102564,0.024390243902439025,0.3,,,,,,,,True,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,14583.0,243,-32,491,502,157.0,148.0,60,993,41,49,13.0,15.0,14.0,16.0,1.0,1.0,,,,,,,,,,,,42,50,,,13.0,97,572,13.0,15.0,,,32.0,14.0,16.0,,,6.0,34.0,58.0,26.0,,,24.0,,,2.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,3.0,21.0,13.0,22.0,1.0,36,25.0,61,1.0,10.0,8.0,3.0,1.0,4.0,2.0,,7.0,1.0,24.0,35.0,,1.0,2.0,20.0,3.0,21.0,1.0,10.0,,1.0,21.0,6.0,24.0,17.0,1.0,34.0,156.0,5.0,1.0,0.6904761904761905,0.9666666666666667,,,,,,0.84,0.8666666666666667,0.875,0.84,0.8666666666666667,0.875,0.8083333333333333,0.8,0.8095238095238095,,0.04,0.04081632653061224,12.007168458781361,0.42857142857142855,0.05,0.18333333333333332,0.14383561643835616,0.12745098039215685,0.04225352112676056,0.15765765765765766,0.11059907834101383,0.19298245614035087,0.14893617021276595,0.05263157894736842,,0.25,0.17391304347826086,0.1,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.7083333333333334,0.98,0.8367346938775511,0.8723404255319149,0.6829268292682927,0.02,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.8666666666666667,0.07692307692307693,,,,1.0,0.875,,,,0.98,,0.64231,0.6087538461538462,0.6644500000000001,0.1694915254237288,0.1694915254237288,,0.32989690721649484,0.35051546391752575,1.1320000000000001,,0.319755600814664,,2.0,2.0,0.07142857142857142,,1.0,3.0,15.0,,,6.0,,1.0,,,1.0,,,3.0,,,,,0.05263157894736842,,3.0,1.0,,,,,,True,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,28882.0,481,-29,977,966,233.0,240.0,132,1943,64,106,19.0,31.0,15.0,27.0,20.0,55.0,8.0,28.0,3.0,5.0,1.0,8.0,36.0,,6.0,2.0,6.0,92,189,11.0,41.0,65.0,282,1067,23.0,37.0,,8.0,60.0,21.0,45.0,3.0,7.0,33.0,84.0,80.0,104.0,30.0,3.0,22.0,36.0,8.0,16.0,26.0,14.0,40.0,11.0,3.0,17.0,2.0,7.0,94.0,7.0,32.0,54.0,59.0,11.0,124,41.0,165,8.0,17.0,11.0,21.0,10.0,30.0,11.0,8.0,51.0,15.0,19.0,47.0,6.0,4.0,7.0,74.0,3.0,85.0,9.0,37.0,,10.0,5.0,,5.0,5.0,,84.0,229.0,2.0,9.0,0.43478260869565216,0.49382716049382713,0.9090909090909091,0.2682926829268293,,0.42857142857142855,0.2682926829268293,0.48677248677248675,0.6216216216216216,0.4666666666666667,0.4717391304347826,0.5111111111111111,0.49038461538461536,0.5261194029850746,0.5660377358490566,0.5915492957746479,0.1782608695652174,0.08465608465608465,0.11320754716981132,28.3303730017762,0.4117647058823529,0.39285714285714285,0.2543103448275862,0.10191082802547771,0.2608695652173913,0.04294478527607362,0.25740318906605925,0.08176100628930817,0.15384615384615385,0.10784313725490197,0.03937007874015748,0.05555555555555555,0.18181818181818182,0.28378378378378377,0.3389830508474576,0.2422360248447205,0.32608695652173914,0.07339449541284404,1.0,0.4608695652173913,0.6037735849056604,0.6808510638297872,0.484375,0.2391304347826087,0.36363636363636365,0.39215686274509803,0.25,0.12173913043478261,0.2857142857142857,0.2857142857142857,0.5,0.021739130434782608,0.6,0.6,1.0,0.1565217391304348,0.2222222222222222,0.2222222222222222,0.875,0.6888888888888889,0.6129032258064516,0.15789473684210525,0.13333333333333333,,,0.5192307692307693,0.5555555555555556,0.019230769230769232,0.11538461538461539,0.3333333333333333,0.6391304347826087,0.2222222222222222,0.5110117391304346,0.5250105263157895,0.5118653846153846,0.1434108527131783,0.17050691244239632,,0.2127659574468085,0.2978723404255319,5.9978835978835985,25.54390243902439,0.23848515864892528,2.0,6.0,2.0,0.031578947368421054,0.044444444444444446,2.0,,5.0,,1.0,14.0,,2.0,7.0,,2.0,,,,,0.07272727272727272,,,0.06896551724137931,1.0,1.0,,,,,,,True,,,,
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,19404.0,323,-27,654,642,80.0,112.0,83,1296,45,55,18.0,21.0,3.0,4.0,12.0,25.0,10.0,19.0,1.0,1.0,,,,,,,,67,99,1.0,1.0,17.0,154,713,21.0,25.0,,,49.0,4.0,7.0,,,5.0,13.0,90.0,44.0,3.0,,28.0,,,3.0,3.0,7.0,10.0,7.0,,1.0,1.0,1.0,27.0,11.0,22.0,23.0,25.0,,48,33.0,81,5.0,2.0,1.0,5.0,2.0,8.0,3.0,2.0,13.0,2.0,18.0,35.0,,3.0,5.0,19.0,4.0,21.0,3.0,11.0,,1.0,11.0,2.0,12.0,8.0,,13.0,78.0,2.0,1.0,0.6716417910447762,0.8490566037735849,1.0,1.0,,,1.0,0.6767676767676768,0.84,0.5714285714285714,0.685,0.84,0.5714285714285714,0.7064220183486238,0.875,0.65,0.01,0.030303030303030304,0.01818181818181818,16.158940397350992,0.38461538461538464,,0.16891891891891891,0.09734513274336283,0.17037037037037037,0.09821428571428571,0.1696113074204947,0.09763313609467456,0.10256410256410256,0.14864864864864866,0.07954545454545454,0.16666666666666666,0.16666666666666666,0.175,0.16666666666666666,0.16037735849056603,0.20689655172413793,0.1724137931034483,0.6666666666666666,0.55,0.8181818181818182,0.8333333333333334,0.6,0.25,0.48,0.5217391304347826,0.75,0.19,0.5263157894736842,0.5263157894736842,0.9,0.01,1.0,1.0,1.0,,,,,0.84,0.8571428571428571,0.05555555555555555,,,,0.5714285714285714,0.75,,,,0.56,,0.5245225,0.5427500000000001,0.5132714285714286,0.10185185185185185,0.102803738317757,,0.3181818181818182,0.08441558441558442,6.264646464646464,23.4,0.12232415902140673,,1.0,,0.04054054054054054,,,1.0,9.0,1.0,,7.0,,,,,1.0,,,,,0.08,,,,,1.0,1.0,,,,,,True,,,,
203090,1610612752,Maurice Harkless,Maurice Harkless,203090,NYK,1320.0,22,-16,45,49,16.0,15.0,6,94,1,1,,,,,,1.0,,,,,,1.0,3.0,,,,,1,2,1.0,3.0,,5,66,,,,,,,,,,,,,2.0,3.0,,,3.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,2.0,1.0,1.0,4,,4,,1.0,,,,,,,,,3.0,3.0,,,,,,,,,,,1.0,,2.0,1.0,,,16.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,,0.5,,,0.5,,,0.6,,,9.803921568627452,,0.5,0.1,,0.2857142857142857,,0.17647058823529413,,,,,,,0.5,,0.2857142857142857,,,0.5,0.2,1.0,1.0,,0.2,,,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.8,0.3333333333333333,0.47512,,,,,,,,7.75,26.96666666666667,0.35555555555555557,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,14466.0,241,-79,504,498,150.0,141.0,68,1002,21,45,1.0,3.0,9.0,16.0,6.0,17.0,1.0,11.0,2.0,6.0,2.0,6.0,15.0,1.0,2.0,1.0,4.0,28,73,8.0,21.0,39.0,119,608,1.0,4.0,1.0,3.0,5.0,13.0,27.0,1.0,6.0,15.0,44.0,14.0,42.0,21.0,3.0,2.0,14.0,6.0,10.0,15.0,1.0,16.0,1.0,,7.0,5.0,3.0,33.0,,6.0,14.0,13.0,11.0,38,6.0,44,4.0,4.0,4.0,10.0,7.0,8.0,3.0,,18.0,7.0,7.0,20.0,1.0,,3.0,34.0,1.0,51.0,5.0,24.0,,4.0,1.0,,1.0,,,42.0,148.0,,2.0,0.25,0.25925925925925924,0.875,0.38095238095238093,0.3333333333333333,0.16666666666666666,0.4,0.3835616438356164,0.25,0.48148148148148145,0.425531914893617,0.35714285714285715,0.4393939393939394,0.5085470085470085,0.35714285714285715,0.5365853658536586,0.22340425531914893,0.136986301369863,0.15555555555555556,23.076923076923077,0.5555555555555556,0.6875,0.12264150943396226,0.033707865168539325,0.14583333333333334,,0.13366336633663367,0.024,0.027777777777777776,0.017241379310344827,,,0.14035087719298245,0.15,0.06896551724137931,0.14473684210526316,0.15,0.08695652173913043,,0.4787234042553192,0.4666666666666667,0.5526315789473685,0.3333333333333333,0.18085106382978725,0.35294117647058826,0.4,,0.11702127659574468,0.09090909090909091,0.1,,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.1595744680851064,0.4,0.4,0.8333333333333334,0.42857142857142855,0.3333333333333333,,0.2857142857142857,0.5,1.0,0.48484848484848486,0.5625,0.06060606060606061,0.12121212121212122,0.25,0.7021276595744681,0.42857142857142855,0.5219440860215053,0.54681,0.4962203125000001,0.21238938053097345,0.2608695652173913,,0.04201680672268908,0.3697478991596639,5.449315068493152,26.785714285714285,0.2976190476190476,1.0,,1.0,0.0625,0.14285714285714285,1.0,,1.0,,,,,,3.0,,2.0,,,,,0.11764705882352941,0.09090909090909091,,,,,,1.0,,,,,True,,,,
