EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,3SecondViolations,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,BlockedLongMidRange,DefensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,on
1626153,1610612742,Delon Wright,Delon Wright,1626153,DAL,42360.0,706,22,1475,1491,497,372,185,2966,48.0,81.0,11.0,18.0,10.0,21.0,11.0,37.0,2.0,4.0,5.0,9.0,2.0,3.0,2.0,3.0,13.0,42.0,1.0,4.0,2.0,15.0,61.0,122.0,18.0,51.0,31.0,207.0,1692,12.0,21.0,3.0,7.0,7.0,40.0,14.0,32.0,4.0,18.0,19.0,59.0,36.0,86.0,39.0,15.0,18.0,2.0,40.0,13.0,9.0,1.0,45.0,67.0,112.0,51.0,16.0,26.0,11.0,8.0,291.0,13.0,22.0,1.0,42.0,43.0,1.0,86.0,36.0,122.0,4.0,42.0,28.0,14.0,23.0,1.0,15.0,7.0,2.0,8.0,3.0,30.0,8.0,25.0,38.0,1.0,33.0,2.0,3.0,2.0,39.0,3.0,15.0,6.0,8.0,4.0,4.0,8.0,4.0,59.0,497,3.0,6.0,0.29508196721311475,0.34615384615384615,0.7222222222222222,0.35294117647058826,0.42857142857142855,0.2222222222222222,0.3673469387755102,0.5,0.5714285714285714,0.4375,0.5086705202312138,0.5892857142857143,0.4,0.5418848167539267,0.625,0.48360655737704916,0.2947976878612717,0.0196078431372549,0.07377049180327869,0.08641975308641975,0.05405405405405406,0.023809523809523808,13.115727002967358,0.7666666666666667,0.023809523809523808,0.022727272727272728,0.10669975186104218,0.06060606060606061,0.13725490196078433,0.03359173126614987,0.11988716502115655,0.04666666666666667,0.0425531914893617,0.08024691358024691,0.05,0.035483870967741936,0.025974025974025976,0.10982658959537572,0.08,0.15,0.1469387755102041,0.09836065573770492,0.05194805194805195,0.5,0.4682080924855491,0.5925925925925926,0.6486486486486487,0.3333333333333333,0.2138728323699422,0.2972972972972973,0.3142857142857143,0.09090909090909091,0.023121387283236993,0.5,0.5,0.5,0.05202312138728324,0.5555555555555556,0.5555555555555556,1.0,0.24277456647398843,0.30952380952380953,0.3170731707317073,0.6153846153846154,0.6428571428571429,0.6111111111111112,0.18181818181818182,0.10714285714285714,0.6666666666666666,1.0,0.14285714285714285,0.25,1.0,0.42,0.47619047619047616,0.06,0.6666666666666666,0.3,0.13333333333333333,0.7630057803468208,0.325,0.518390643274854,0.5384613636363637,0.48483061224489793,0.08108108108108109,0.11194029850746269,0.1932367149758454,0.28502415458937197,3.77049180327869,26.54901960784314,0.3369491525423729,,,,,,,,,,,,,,,,,,,True
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,4027.0,67,11,133,131,40,33,16,264,12.0,13.0,3.0,4.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,12.0,14.0,,,1.0,25.0,127,3.0,4.0,,,1.0,7.0,2.0,2.0,,,,4.0,22.0,2.0,,,2.0,,,,,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,1.0,3.0,1.0,11.0,15.0,,26.0,5.0,31.0,,1.0,1.0,,1.0,,1.0,2.0,,,1.0,3.0,1.0,4.0,6.0,,1.0,,,,2.0,,1.0,,5.0,2.0,3.0,5.0,3.0,4.0,40,1.0,,0.9166666666666666,1.0,,,,,,0.8571428571428571,0.75,1.0,0.8571428571428571,0.75,1.0,0.8333333333333334,0.7,1.0,,,,,,,11.76470588235294,0.3333333333333333,,0.5,0.32608695652173914,0.07692307692307693,0.34375,0.034482758620689655,0.3333333333333333,0.058823529411764705,0.16666666666666666,0.1111111111111111,,0.047619047619047616,,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.3793103448275862,,,0.6,0.9285714285714286,0.9230769230769231,0.9230769230769231,0.9166666666666666,0.07142857142857142,,,,,,,,,,,,,,,,1.0,0.75,0.6666666666666666,,,,,,,1.0,1.0,,,,,0.9285714285714286,,0.6108071428571428,0.620375,0.65395,0.06666666666666667,0.06666666666666667,0.28,0.16,1.9,,0.3007518796992481,1.0,1.0,,,,,,,,,,,,,,,,,True
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,80846.0,1347,240,2776,2770,705,527,314,5546,74.0,110.0,18.0,36.0,11.0,22.0,5.0,14.0,2.0,6.0,44.0,101.0,3.0,6.0,18.0,34.0,34.0,97.0,3.0,10.0,9.0,22.0,81.0,130.0,78.0,198.0,49.0,445.0,3090,20.0,41.0,6.0,16.0,16.0,74.0,11.0,27.0,27.0,56.0,17.0,120.0,98.0,64.0,222.0,12.0,34.0,1.0,96.0,34.0,12.0,5.0,40.0,39.0,79.0,30.0,9.0,29.0,4.0,7.0,197.0,51.0,39.0,2.0,83.0,87.0,8.0,178.0,92.0,270.0,9.0,31.0,23.0,8.0,20.0,5.0,10.0,20.0,2.0,10.0,2.0,40.0,7.0,49.0,106.0,6.0,56.0,1.0,9.0,3.0,61.0,7.0,27.0,7.0,23.0,17.0,5.0,23.0,13.0,116.0,697,6.0,4.0,0.6049382716049383,0.765625,0.9487179487179487,0.3939393939393939,0.375,0.48214285714285715,0.39593908629441626,0.6230769230769231,0.4878048780487805,0.4074074074074074,0.6036585365853658,0.5087719298245614,0.6204819277108434,0.6267605633802817,0.5692307692307692,0.6382978723404256,0.6036585365853658,0.025252525252525252,0.09230769230769231,0.1,0.07142857142857142,0.020618556701030927,12.619808306709265,0.5,0.14814814814814814,0.02531645569620253,0.11269430051813471,0.06951871657754011,0.12749615975422426,0.06827309236947791,0.11946591707659873,0.06880733944954129,0.11702127659574468,0.03968253968253968,0.05785123966942149,0.070446735395189,0.06060606060606061,0.13183279742765272,0.08813559322033898,0.12048192771084337,0.1266540642722117,0.13114754098360656,0.06,0.5652173913043478,0.3353658536585366,0.6727272727272727,0.7474747474747475,0.581081081081081,0.042682926829268296,0.35714285714285715,0.38461538461538464,0.8,0.018292682926829267,0.3333333333333333,0.3333333333333333,1.0,0.3079268292682927,0.43564356435643564,0.4489795918367347,0.9772727272727273,0.29573170731707316,0.35051546391752575,0.35789473684210527,0.9117647058823529,0.631578947368421,0.5,0.1111111111111111,0.10526315789473684,0.5,1.0,0.17543859649122806,0.3,1.0,0.26506024096385544,0.5,0.40963855421686746,0.5294117647058824,0.26506024096385544,0.4090909090909091,0.9390243902439024,0.3541666666666667,0.5732102446483179,0.5564616279069766,0.5584908536585367,0.07758620689655173,0.18,0.1662921348314607,0.2696629213483146,3.002307692307692,24.57676767676768,0.25396253602305474,3.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0297029702970297,,,,,,,,,,,True
1628382,1610612742,Justin Jackson,Justin Jackson,1628382,DAL,20796.0,347,-39,726,737,201,172,78,1463,18.0,34.0,1.0,5.0,3.0,7.0,12.0,29.0,1.0,3.0,3.0,11.0,,1.0,1.0,3.0,14.0,37.0,1.0,3.0,4.0,6.0,31.0,66.0,17.0,48.0,15.0,128.0,868,3.0,9.0,1.0,4.0,4.0,13.0,7.0,15.0,5.0,9.0,7.0,36.0,50.0,12.0,48.0,3.0,2.0,,37.0,14.0,3.0,,8.0,11.0,19.0,5.0,6.0,2.0,5.0,1.0,49.0,7.0,5.0,,18.0,25.0,9.0,52.0,12.0,64.0,4.0,1.0,1.0,,3.0,,2.0,2.0,,1.0,,5.0,4.0,14.0,27.0,1.0,15.0,,,1.0,18.0,2.0,7.0,3.0,3.0,2.0,,3.0,2.0,36.0,200,4.0,2.0,0.8064516129032258,0.8333333333333334,0.9411764705882353,0.3541666666666667,0.25,0.5555555555555556,0.3541666666666667,0.4696969696969697,0.3333333333333333,0.4666666666666667,0.4956140350877193,0.34615384615384615,0.6041666666666666,0.5245901639344263,0.43333333333333335,0.6666666666666666,0.42105263157894735,,0.045454545454545456,0.058823529411764705,0.034482758620689655,,15.6019656019656,0.6,0.375,,0.12562814070351758,0.026455026455026454,0.13333333333333333,0.03954802259887006,0.12874251497005987,0.03278688524590164,0.028169014084507043,0.03571428571428571,,0.04225352112676056,0.02857142857142857,0.053763440860215055,0.15873015873015872,0.23255813953488372,0.13333333333333333,0.13333333333333333,0.06451612903225806,0.6666666666666666,0.2982456140350877,0.5294117647058824,0.5625,0.8333333333333334,0.2543859649122807,0.41379310344827586,0.42857142857142855,0.8333333333333334,0.02631578947368421,0.3333333333333333,0.3333333333333333,,0.09649122807017543,0.2727272727272727,0.2727272727272727,1.0,0.32456140350877194,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.38461538461538464,0.2,,0.07692307692307693,,,0.23076923076923078,0.3333333333333333,1.0,0.2916666666666667,0.42857142857142855,0.125,0.3333333333333333,0.25,0.6666666666666666,0.7192982456140351,0.3783783783783784,0.5153991228070175,0.5022285714285714,0.5071729166666666,0.058823529411764705,0.09859154929577464,0.1015625,0.28125,5.204545454545453,25.233333333333334,0.2768595041322314,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,True
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,125474.0,2091,290,4353,4328,1244,962,494,8681,79.0,134.0,10.0,14.0,25.0,50.0,49.0,125.0,52.0,112.0,60.0,130.0,5.0,12.0,15.0,34.0,144.0,383.0,15.0,40.0,38.0,119.0,180.0,371.0,204.0,513.0,149.0,1121.0,4874,23.0,43.0,20.0,52.0,12.0,118.0,43.0,98.0,53.0,153.0,70.0,315.0,186.0,174.0,513.0,99.0,10.0,3.0,380.0,144.0,43.0,2.0,76.0,61.0,137.0,51.0,10.0,52.0,20.0,4.0,335.0,12.0,13.0,,118.0,83.0,6.0,207.0,25.0,232.0,7.0,41.0,28.0,13.0,42.0,7.0,24.0,27.0,4.0,18.0,3.0,69.0,16.0,50.0,125.0,5.0,162.0,7.0,7.0,18.0,182.0,11.0,56.0,26.0,5.0,,5.0,5.0,3.0,311.0,1228,8.0,21.0,0.5166666666666667,0.5314285714285715,0.8382352941176471,0.39766081871345027,0.38461538461538464,0.3464052287581699,0.4,0.48517520215633425,0.5348837209302325,0.4387755102040816,0.5497737556561086,0.5578947368421052,0.48804780876494025,0.5796045785639958,0.5841584158415841,0.5435540069686411,0.580316742081448,0.003898635477582846,0.11590296495956873,0.14925373134328357,0.16,0.0026109660574412533,20.932600285074322,0.6086956521739131,0.05555555555555555,,0.07016060862214708,0.013499480789200415,0.1217750257997936,0.010743061772605193,0.09340148698884758,0.01201923076923077,0.008823529411764706,0.016055045871559634,0.016042780748663103,0.010309278350515464,0.012295081967213115,0.05785123966942149,0.07349665924276169,0.088,0.13205128205128205,0.07936507936507936,0.01580135440180587,0.6,0.1515837104072398,0.5895522388059702,0.6929824561403509,0.5443037974683544,0.1414027149321267,0.392,0.4666666666666667,0.5102040816326531,0.12669683257918551,0.4642857142857143,0.47706422018348627,0.4807692307692308,0.14705882352941177,0.46153846153846156,0.46511627906976744,0.9833333333333333,0.4332579185520362,0.37597911227154046,0.3769633507853403,0.7777777777777778,0.14736842105263157,0.7142857142857143,0.4,0.12631578947368421,0.4166666666666667,1.0,0.42105263157894735,0.375,0.8666666666666667,0.199203187250996,0.5,0.13545816733067728,0.4411764705882353,0.47410358565737054,0.31932773109243695,0.7319004524886877,0.37894736842105264,0.5168401136363634,0.48816018518518534,0.5116691532258065,0.07272727272727272,0.1346153846153846,0.10526315789473684,0.28099910793933985,9.009973045822102,25.531968810916176,0.2857799218929474,2.0,,2.0,2.0,3.0,,,0.007692307692307693,6.0,7.0,12.0,0.026785714285714284,0.023121387283236993,,,,,,True
1629151,1610612742,Ryan Broekhoff,Ryan Broekhoff,1629151,DAL,3335.0,56,-10,122,119,45,46,17,241,,1.0,,,,,,2.0,,,3.0,8.0,,1.0,,1.0,3.0,9.0,,2.0,1.0,3.0,,3.0,6.0,17.0,4.0,22.0,167,,,,3.0,,,,1.0,1.0,4.0,2.0,5.0,,,18.0,,,,9.0,3.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,1.0,,3.0,5.0,1.0,9.0,1.0,10.0,,2.0,1.0,1.0,,,,,,,,,,3.0,8.0,,3.0,1.0,,,5.0,,1.0,,2.0,1.0,1.0,2.0,,5.0,45,2.0,,,,1.0,0.35294117647058826,,0.25,0.35294117647058826,,,,0.45,,0.3,0.5,,0.4166666666666667,0.85,,0.3333333333333333,1.0,,,15.384615384615385,,0.5,,0.16666666666666666,0.030303030303030304,0.15789473684210525,,0.16326530612244897,0.016666666666666666,,0.07692307692307693,,,,0.1875,0.1,0.25,,0.6,,,0.05,,,,0.1,,,,,,,,0.4,0.375,0.375,1.0,0.45,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,0.6666666666666666,,,,,0.2,,0.6,0.3333333333333333,0.9,0.3333333333333333,0.52661,0.4674,0.50716,0.09090909090909091,0.25,,0.22727272727272727,7.166666666666667,24.570588235294117,0.36885245901639346,,,,,,,,,,,1.0,,0.05555555555555555,,,,,,True
201584,1610612742,Courtney Lee,Courtney Lee,201584,DAL,8294.0,138,10,277,288,51,44,35,565,5.0,9.0,1.0,1.0,1.0,2.0,3.0,7.0,,1.0,3.0,8.0,,,1.0,3.0,4.0,10.0,1.0,1.0,,,8.0,17.0,7.0,18.0,5.0,42.0,321,1.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,1.0,3.0,2.0,7.0,2.0,14.0,21.0,,2.0,,10.0,4.0,,,1.0,3.0,4.0,3.0,,1.0,,,11.0,4.0,,,3.0,2.0,,5.0,4.0,9.0,1.0,9.0,7.0,2.0,5.0,,3.0,,,2.0,,5.0,3.0,7.0,17.0,,3.0,,,,6.0,,2.0,1.0,1.0,1.0,,1.0,,7.0,51,2.0,,0.125,0.14285714285714285,1.0,0.3888888888888889,1.0,0.3333333333333333,0.3888888888888889,0.47058823529411764,0.5,0.5,0.5285714285714286,0.8333333333333334,0.5,0.5526315789473685,0.875,0.5833333333333334,0.5142857142857142,,,,,,13.333333333333334,1.0,,,0.028169014084507043,,0.05454545454545454,0.046511627906976744,0.03968253968253968,0.027586206896551724,,,,0.058823529411764705,,0.03333333333333333,,0.058823529411764705,0.023255813953488372,0.16666666666666666,0.05,,0.2571428571428571,0.5555555555555556,0.5555555555555556,0.2,0.2,0.42857142857142855,0.42857142857142855,,0.02857142857142857,,,,0.22857142857142856,0.375,0.375,1.0,0.2857142857142857,0.4,0.4,1.0,0.3333333333333333,1.0,,,,,0.3333333333333333,1.0,1.0,0.4,0.5,0.6,0.3333333333333333,,,0.7714285714285715,0.4,0.5564714285714286,0.4269,0.61412,0.05405405405405406,0.10526315789473684,0.16666666666666666,0.16666666666666666,5.052941176470587,24.777777777777782,0.18411552346570398,2.0,,,2.0,,,,,,,,,,,,,,,True
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,35696.0,595,76,1263,1247,388,339,121,2510,23.0,31.0,3.0,4.0,7.0,12.0,10.0,27.0,14.0,25.0,15.0,33.0,1.0,3.0,4.0,12.0,41.0,83.0,3.0,8.0,10.0,19.0,47.0,83.0,56.0,116.0,34.0,296.0,1441,7.0,9.0,4.0,11.0,2.0,28.0,10.0,22.0,14.0,31.0,19.0,81.0,34.0,60.0,129.0,39.0,6.0,,83.0,41.0,2.0,1.0,27.0,29.0,56.0,20.0,9.0,20.0,7.0,,141.0,6.0,5.0,,25.0,20.0,,45.0,11.0,56.0,,19.0,12.0,7.0,9.0,3.0,8.0,8.0,2.0,1.0,2.0,17.0,4.0,15.0,38.0,1.0,32.0,2.0,1.0,1.0,46.0,3.0,9.0,13.0,2.0,1.0,1.0,2.0,,77.0,379,2.0,6.0,0.3617021276595745,0.38636363636363635,0.7678571428571429,0.4827586206896552,0.36363636363636365,0.45161290322580644,0.4827586206896552,0.5662650602409639,0.7777777777777778,0.45454545454545453,0.6582914572864321,0.65,0.5849056603773585,0.6689497716894978,0.6363636363636364,0.6,0.5829145728643216,0.008620689655172414,0.024096385542168676,,0.07407407407407407,0.012048192771084338,16.72623302358828,0.5294117647058824,,,0.06172839506172839,0.01893939393939394,0.09191176470588236,0.019230769230769232,0.07550335570469799,0.019097222222222224,0.010526315789473684,0.024390243902439025,0.021739130434782608,0.020242914979757085,0.015384615384615385,0.08450704225352113,0.03278688524590164,0.06666666666666667,0.09134615384615384,0.09375,,,0.15577889447236182,0.7419354838709677,0.7419354838709677,0.30434782608695654,0.135678391959799,0.37037037037037035,0.4,0.5,0.12562814070351758,0.56,0.56,0.35714285714285715,0.1658291457286432,0.45454545454545453,0.45454545454545453,1.0,0.41708542713567837,0.4939759036144578,0.5,0.6829268292682927,0.2,0.75,,0.15,0.3333333333333333,1.0,0.4,0.375,0.6666666666666666,0.22641509433962265,0.5833333333333334,0.22641509433962265,0.3333333333333333,0.3584905660377358,0.5263157894736842,0.7386934673366834,0.4939759036144578,0.5209924623115578,0.5303461538461539,0.5314273584905661,0.05339805825242718,0.10112359550561797,0.0945945945945946,0.27364864864864863,9.042168674698797,25.205172413793107,0.3072050673000792,4.0,,,,,,,,1.0,3.0,2.0,,0.017094017094017096,1.0,,,,,True
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,58376.0,973,126,2033,2012,731,547,232,4045,59.0,81.0,6.0,14.0,17.0,27.0,6.0,18.0,1.0,2.0,27.0,68.0,3.0,5.0,10.0,26.0,31.0,88.0,2.0,3.0,5.0,19.0,66.0,101.0,58.0,156.0,40.0,346.0,2257,9.0,19.0,5.0,8.0,9.0,42.0,20.0,35.0,15.0,45.0,17.0,102.0,112.0,20.0,174.0,,12.0,,88.0,31.0,4.0,,20.0,23.0,43.0,20.0,3.0,9.0,7.0,4.0,109.0,17.0,23.0,3.0,44.0,72.0,17.0,133.0,43.0,176.0,9.0,12.0,9.0,3.0,11.0,3.0,5.0,20.0,4.0,6.0,2.0,31.0,10.0,60.0,98.0,7.0,53.0,5.0,11.0,2.0,46.0,9.0,19.0,9.0,40.0,30.0,9.0,40.0,21.0,102.0,717,5.0,8.0,0.8484848484848485,0.9333333333333333,1.0,0.3717948717948718,0.625,0.3333333333333333,0.3717948717948718,0.6534653465346535,0.47368421052631576,0.5714285714285714,0.5953307392996109,0.6111111111111112,0.53125,0.6268115942028986,0.6363636363636364,0.5666666666666667,0.6070038910505836,,0.039603960396039604,0.037037037037037035,0.05555555555555555,,13.333333333333334,0.3548387096774194,0.2982456140350877,0.04838709677419355,0.13259668508287292,0.051111111111111114,0.10091743119266056,0.03262955854126679,0.118488253319714,0.0411946446961895,0.08024691358024691,0.028846153846153848,0.05,0.027989821882951654,0.046875,0.14746543778801843,0.12173913043478261,0.125,0.09340659340659341,0.1388888888888889,0.07086614173228346,0.525,0.3151750972762646,0.7283950617283951,0.7564102564102564,0.864406779661017,0.07003891050583658,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.007782101167315175,0.5,0.5,1.0,0.26459143968871596,0.39705882352941174,0.39705882352941174,1.0,0.3424124513618677,0.3522727272727273,0.3522727272727273,1.0,0.5185185185185185,0.42857142857142855,0.16666666666666666,0.18518518518518517,0.6,1.0,0.1111111111111111,0.6666666666666666,1.0,0.3375,0.6296296296296297,0.325,0.38461538461538464,0.2375,0.2631578947368421,0.9221789883268483,0.3522727272727273,0.5540317120622568,0.5006190476190476,0.541051875,0.07116104868913857,0.17117117117117117,0.12138728323699421,0.2947976878612717,2.993069306930693,24.710256410256417,0.35956714215445157,4.0,,3.0,5.0,,1.0,,,,,,,,,1.0,,,,True
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,72441.0,1207,247,2536,2503,811,597,290,5039,175.0,231.0,28.0,32.0,57.0,77.0,68.0,178.0,6.0,21.0,1.0,7.0,1.0,3.0,,2.0,102.0,302.0,3.0,13.0,31.0,104.0,249.0,430.0,103.0,309.0,251.0,1058.0,2794,32.0,43.0,4.0,16.0,18.0,94.0,82.0,131.0,31.0,106.0,125.0,382.0,82.0,416.0,69.0,240.0,28.0,4.0,298.0,102.0,36.0,4.0,176.0,157.0,333.0,88.0,69.0,131.0,25.0,20.0,823.0,10.0,33.0,1.0,141.0,157.0,12.0,310.0,44.0,354.0,26.0,38.0,22.0,16.0,102.0,17.0,69.0,50.0,6.0,33.0,7.0,152.0,46.0,28.0,93.0,9.0,264.0,,4.0,3.0,331.0,39.0,129.0,38.0,12.0,6.0,6.0,12.0,8.0,380.0,796,7.0,34.0,0.1646586345381526,0.17446808510638298,0.22330097087378642,0.3333333333333333,0.25,0.29245283018867924,0.3377049180327869,0.5790697674418605,0.7441860465116279,0.6259541984732825,0.5460081190798376,0.6440677966101694,0.5421940928270043,0.6021689497716894,0.7014925373134329,0.6148867313915858,0.4181326116373478,0.012944983818770227,0.08372093023255814,0.05627705627705628,0.12921348314606743,0.009933774834437087,35.94405594405594,0.6710526315789473,0.18461538461538463,0.012048192771084338,0.2246065808297568,0.06653225806451613,0.25,0.014992503748125937,0.23594615993665874,0.03697334479793637,0.05113636363636364,0.09523809523809523,0.02247191011235955,0.013725490196078431,0.01910828025477707,0.1879432624113475,0.2413793103448276,0.26282051282051283,0.25217391304347825,0.2403846153846154,0.0771513353115727,0.6666666666666666,0.3125845737483085,0.7575757575757576,0.8027522935779816,0.17714285714285713,0.2408660351826793,0.38202247191011235,0.43870967741935485,0.14705882352941177,0.028416779431664412,0.2857142857142857,0.2857142857142857,,0.009472259810554804,0.14285714285714285,0.16666666666666666,1.0,0.40866035182679294,0.33774834437086093,0.3411371237458194,0.21568627450980393,0.5423728813559322,0.875,0.25,0.05084745762711865,0.3333333333333333,1.0,0.22033898305084745,0.23076923076923078,0.3333333333333333,0.32489451476793246,0.7402597402597403,0.008438818565400843,,0.4388185654008439,0.2980769230769231,0.7307171853856563,0.3422818791946309,0.5062405313351498,0.5421500000000001,0.49369525862068975,0.17064439140811455,0.24807692307692308,0.0888468809073724,0.3610586011342155,4.93186046511628,27.005177993527496,0.319794952681388,5.0,,,11.0,10.0,,1.0,0.14285714285714285,5.0,4.0,14.0,,0.0440251572327044,,,,,,True
