EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,FTDefRebounds,SelfOReb,LostBallSteals,Offensive Fouls Drawn,Defensive 3 Seconds Violations,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,Fg3aBlocked,Corner3Assists,Charge Fouls,2pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveAttempts,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes,3SecondViolations
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,3594.0,60.0,-17.0,131.0,127.0,25.0,21.0,17.0,258.0,2.0,2.0,1.0,1.0,2.0,10.0,3.0,5.0,8.0,1.0,2.0,2.0,7.0,18.0,3.0,28.0,145.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,21.0,8.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,6.0,3.0,9.0,6.0,15.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,2.0,25.0,1.0,1.0,1.0,0.3888888888888889,0.3888888888888889,1.0,1.0,0.625,0.2,0.6086956521739131,0.5,0.2,0.9,16.556291390728475,1.0,0.16666666666666666,0.09090909090909091,0.08333333333333333,0.18181818181818182,0.07142857142857142,0.13636363636363635,0.07575757575757576,0.2857142857142857,0.09090909090909091,0.1111111111111111,0.2222222222222222,0.13636363636363635,0.2727272727272727,0.1,1.0,1.0,1.0,0.5,0.2,0.2,1.0,0.4,0.625,0.625,1.0,0.2,1.0,0.6,0.2,1.0,0.625,0.570145,0.56914,0.13043478260869565,0.6,0.03571428571428571,0.07142857142857142,1.0,24.805555555555557,0.19083969465648856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200757,1610612745,Thabo Sefolosha,Thabo Sefolosha,200757,HOU,3043.0,51.0,-24.0,109.0,113.0,67.0,54.0,12.0,222.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,,2.0,,1.0,6.0,1.0,5.0,,5.0,142.0,,,1.0,5.0,2.0,5.0,,3.0,2.0,,,3.0,,9.0,3.0,1.0,,4.0,7.0,13.0,4.0,17.0,2.0,1.0,,,,,2.0,2.0,1.0,,,,,,5.0,67.0,,,1.0,0.2,0.2,0.16666666666666666,0.2,0.22727272727272727,0.35714285714285715,0.22727272727272727,,0.35714285714285715,0.45454545454545453,8.870967741935484,,,0.3181818181818182,0.05,0.16,0.08108108108108109,0.23404255319148937,0.07017543859649122,0.1111111111111111,0.06451612903225806,0.375,0.2857142857142857,0.14285714285714285,0.25,0.18181818181818182,0.5,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,,,,0.2857142857142857,0.5,0.2857142857142857,,0.6363636363636364,,0.47612727272727273,0.4463214285714286,,,,1.0,6.483333333333333,24.14,0.6146788990825688,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2727272727272727,0.09090909090909091,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201566,1610612745,Russell Westbrook,Russell Westbrook,201566,HOU,7562.4,126.0,36.0,277.0,277.0,120.0,107.0,32.0,554.0,10.0,24.0,4.0,14.0,,1.0,1.0,4.0,15.0,7.0,28.0,71.0,4.0,16.0,21.0,89.0,289.0,3.0,5.0,10.0,30.0,8.0,42.0,10.0,6.0,15.0,4.0,11.0,21.0,9.0,52.0,1.0,3.0,,16.0,11.0,33.0,4.0,37.0,6.0,5.0,7.0,5.0,13.0,1.0,5.0,11.0,18.0,26.0,12.0,,,,42.0,119.0,0.17857142857142858,0.17857142857142858,0.5,0.25,0.25,0.39436619718309857,0.3333333333333333,0.39080459770114945,0.3815789473684211,0.445,0.22727272727272727,0.45652173913043476,0.1839080459770115,35.75949367088607,0.5384615384615384,,0.2,0.045454545454545456,0.23880597014925373,0.015625,0.22131147540983606,0.03076923076923077,0.08695652173913043,0.02,0.18181818181818182,0.3333333333333333,0.2641509433962264,0.14285714285714285,0.27586206896551724,0.4166666666666667,0.47619047619047616,0.3,0.011494252873563218,,,,0.1724137931034483,0.26666666666666666,0.26666666666666666,0.5,0.3684210526315789,0.2857142857142857,0.02631578947368421,0.18421052631578946,0.45977011494252873,0.26666666666666666,0.4870063218390805,0.5032236842105263,0.12121212121212122,0.14457831325301204,0.056179775280898875,0.47191011235955055,10.129577464788731,25.375,0.4332129963898917,22.0,25.0,,3.0,46.0,3.0,10.0,10.0,6.0,3.0,1.0,1.0,,0.375,0.04225352112676056,0.125,,0.46153846153846156,,0.14285714285714285,0.057692307692307696,0.25287356321839083,0.28735632183908044,,3.0,9.0,9.0,1.0,2.0,3.0,1.0,6.0,3.0,13.0,6.0,2.0,2.0,6.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.1111111111111111,0.04,0.4090909090909091,0.4090909090909091,0.1111111111111111,0.36,0.36,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.42857142857142855,0.47958749999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,4307.0,72.0,8.0,162.0,165.0,72.0,72.0,18.0,327.0,5.0,8.0,2.0,4.0,,1.0,1.0,10.0,27.0,13.0,8.0,14.0,10.0,28.0,1.0,47.0,178.0,,2.0,2.0,5.0,14.0,19.0,8.0,24.0,27.0,10.0,,3.0,,9.0,,,,2.0,2.0,4.0,,4.0,1.0,1.0,2.0,,3.0,1.0,2.0,5.0,3.0,3.0,2.0,,,,19.0,72.0,0.5,0.5,0.8,0.35714285714285715,0.35714285714285715,0.5714285714285714,0.4,0.5476190476190477,0.5,0.5465116279069767,0.5,0.5,0.6666666666666666,25.13661202185792,0.6666666666666666,,0.05714285714285714,,0.04878048780487805,,0.05263157894736842,,,,,0.125,0.058823529411764705,,0.19047619047619047,0.625,0.7142857142857143,0.6,0.023809523809523808,,,,0.6428571428571429,0.37037037037037035,0.38461538461538464,0.8,0.21052631578947367,0.5,0.05263157894736842,0.6842105263157895,0.8571428571428571,0.37037037037037035,0.5022559523809523,0.5032026315789473,0.046511627906976744,0.13333333333333333,0.0425531914893617,0.40425531914893614,5.214285714285714,26.78928571428571,0.4444444444444444,5.0,1.0,,5.0,8.0,1.0,3.0,1.0,,,,,,0.35714285714285715,0.07142857142857142,0.125,,,,0.08333333333333333,,0.11904761904761904,0.023809523809523808,,1.0,3.0,,,1.0,5.0,1.0,1.0,1.0,,6.0,,,1.0,2.0,,,1.0,,,,,,1.0,0.5,,0.6,0.6,0.3333333333333333,,,,0.5,,0.5,0.38461538461538464,0.54825,1.0,1.0,2.0,1.0,1.0,0.03571428571428571,0.037037037037037035,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2199,1610612745,Tyson Chandler,Tyson Chandler,2199,HOU,13152.4,219.0,29.0,476.0,476.0,175.0,160.0,58.0,952.0,14.0,18.0,8.0,9.0,,,,,,,14.0,18.0,,,5.0,33.0,512.0,1.0,5.0,8.0,9.0,,19.0,24.0,,,,5.0,6.0,4.0,13.0,13.0,12.0,,16.0,24.0,41.0,25.0,66.0,6.0,5.0,2.0,1.0,8.0,1.0,21.0,32.0,17.0,11.0,6.0,8.0,6.0,8.0,19.0,174.0,0.8571428571428571,1.0,,,,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.717391304347826,0.5,0.8636363636363636,,5.730129390018484,0.25,,0.24242424242424243,0.12631578947368421,0.13445378151260504,0.09285714285714286,0.1834862385321101,0.10638297872340426,0.2,0.08108108108108109,0.2,0.35,0.14772727272727273,0.0967741935483871,1.0,0.7777777777777778,0.8235294117647058,0.8571428571428571,,,,,,,,,1.0,0.8888888888888888,,,1.0,,0.6125166666666666,0.5758,0.2608695652173913,0.2608695652173913,0.15151515151515152,0.5757575757575758,1.388888888888889,,0.36764705882352944,,,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.05555555555555555,0.05555555555555555,,0.06666666666666667,0.13793103448275862,0.23076923076923078,,,,,3.0,,,,,,2.0,3.0,,3.0,,1.0,,6.0,1.0,,,2.0,2.0,4.0,,2.0,,0.6666666666666666,0.6666666666666666,0.10638297872340426,,,,,,,1.0,,,,0.6286333333333333,2.0,,,,1.0,,,0.6666666666666666,,4.0,1.0,5.0,2.0,4.0,2.0,0.05555555555555555,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,9811.4,164.0,34.0,348.0,347.0,112.0,101.0,48.0,695.0,18.0,32.0,1.0,4.0,1.0,5.0,4.0,28.0,70.0,23.0,29.0,50.0,29.0,75.0,63.0,208.0,365.0,7.0,19.0,2.0,7.0,27.0,64.0,10.0,12.0,70.0,28.0,14.0,29.0,13.0,73.0,2.0,,,20.0,8.0,31.0,2.0,33.0,10.0,5.0,16.0,11.0,23.0,3.0,3.0,9.0,42.0,78.0,15.0,1.0,1.0,2.0,63.0,111.0,0.1724137931034483,0.17857142857142858,0.13793103448275862,0.38666666666666666,0.38666666666666666,0.58,0.2857142857142857,0.58,0.5882352941176471,0.6558441558441559,0.6333333333333333,0.6630434782608695,0.6,44.3609022556391,0.6956521739130435,,0.10810810810810811,,0.20408163265306123,0.01818181818181818,0.16279069767441862,0.011695906432748537,,0.011904761904761904,0.15625,0.07142857142857142,0.22058823529411764,0.16666666666666666,0.256,0.5625,0.6923076923076923,0.2222222222222222,0.04,0.2,0.2,1.0,0.56,0.4,0.4057971014492754,0.10714285714285714,0.11764705882352941,0.25,0.11764705882352941,0.6764705882352942,0.856,0.4,0.5251648,0.5042897058823529,0.17006802721088435,0.24193548387096775,0.09134615384615384,0.3076923076923077,4.071999999999999,26.466666666666665,0.3218390804597701,17.0,1.0,1.0,12.0,48.0,7.0,15.0,13.0,3.0,2.0,5.0,,,0.4444444444444444,0.14,0.1875,0.058823529411764705,0.375,0.038461538461538464,0.07142857142857142,0.03389830508474576,0.136,0.008,0.25,5.0,10.0,1.0,2.0,3.0,11.0,6.0,7.0,5.0,24.0,75.0,,2.0,7.0,5.0,1.0,,10.0,,2.0,7.0,1.0,6.0,0.8571428571428571,0.5,,0.5882352941176471,0.625,0.1,1.0,1.0,,0.4166666666666667,0.16666666666666666,0.25,0.4782608695652174,0.5249166666666667,4.0,1.0,2.0,1.0,3.0,0.013333333333333334,0.014285714285714285,0.8,0.25,2.0,,2.0,,1.0,,,0.5,1.0,1.0,7.0,10.0,1.0,1.0,0.11764705882352941,,,,,,,,True,,,,,,,,,,,
200782,1610612745,P.J. Tucker,P.J. Tucker,200782,HOU,7381.4,123.0,49.0,265.0,259.0,67.0,61.0,36.0,524.0,6.0,7.0,2.0,2.0,,3.0,3.0,,1.0,,6.0,9.0,,4.0,6.0,18.0,273.0,1.0,5.0,2.0,3.0,3.0,7.0,4.0,,1.0,,2.0,2.0,2.0,4.0,4.0,3.0,,11.0,4.0,17.0,7.0,24.0,3.0,3.0,1.0,1.0,3.0,1.0,6.0,11.0,6.0,8.0,4.0,1.0,1.0,2.0,7.0,66.0,0.3333333333333333,0.5,,,,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.5625,0.4166666666666667,0.4375,0.3076923076923077,6.2706270627062715,0.3333333333333333,,0.07407407407407407,0.05263157894736842,0.15942028985507245,0.05714285714285714,0.12195121951219512,0.05511811023622047,0.07692307692307693,0.07692307692307693,0.125,,0.12244897959183673,0.25,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.23076923076923078,,,,0.07692307692307693,,,,0.3333333333333333,1.0,0.5,,0.8461538461538461,,0.6122653846153846,0.5832916666666667,0.26666666666666666,0.36363636363636365,0.2777777777777778,0.3888888888888889,5.2555555555555555,23.875,0.2528301886792453,1.0,1.0,,,8.0,,,,2.0,,,1.0,,,,,,0.4,,0.047619047619047616,,0.07692307692307693,0.07692307692307693,,2.0,,,1.0,1.0,,2.0,3.0,2.0,3.0,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.06451612903225806,,,,,,,0.4,0.2,0.2,,,2.0,,,,2.0,,,1.0,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,8048.0,134.0,4.0,290.0,295.0,120.0,109.0,30.0,585.0,11.0,15.0,3.0,5.0,2.0,4.0,2.0,5.0,22.0,6.0,12.0,19.0,7.0,26.0,8.0,53.0,315.0,,8.0,3.0,5.0,8.0,16.0,8.0,9.0,22.0,5.0,4.0,4.0,2.0,8.0,1.0,2.0,,7.0,4.0,11.0,3.0,14.0,3.0,2.0,2.0,1.0,3.0,,4.0,9.0,8.0,10.0,4.0,1.0,1.0,1.0,16.0,120.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2692307692307692,0.2692307692307692,0.631578947368421,0.6,0.5,0.34615384615384615,0.5408163265306123,0.8,0.5,0.5777777777777777,15.950920245398773,0.6666666666666666,,0.06060606060606061,0.03225806451612903,0.09722222222222222,0.011494252873563218,0.07971014492753623,0.020134228187919462,,0.013157894736842105,0.037037037037037035,0.07142857142857142,0.05660377358490566,0.21052631578947367,0.3333333333333333,0.7333333333333333,0.7857142857142857,0.2727272727272727,0.08888888888888889,0.5,0.5,0.5,0.4888888888888889,0.22727272727272727,0.22727272727272727,0.4,0.38461538461538464,0.6,0.15384615384615385,0.46153846153846156,0.9111111111111111,0.22727272727272727,0.5336261363636364,0.5305958333333333,0.0851063829787234,0.19047619047619047,0.1509433962264151,0.3018867924528302,3.5052631578947366,26.096153846153847,0.41379310344827586,4.0,,1.0,1.0,16.0,2.0,,,,,1.0,,,0.125,0.10526315789473684,0.06666666666666667,0.25,,,0.08,,0.08888888888888889,,0.5,2.0,1.0,,1.0,2.0,,1.0,2.0,3.0,7.0,12.0,2.0,,1.0,1.0,,1.0,,,,2.0,1.0,2.0,0.5,0.8,0.06451612903225806,0.25,0.3333333333333333,1.0,,,,0.4,0.2,0.4,,0.5130333333333333,1.0,,,,2.0,,,0.5,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,2.0,0.6666666666666666,1.0,0.5,,True,,,,,,,,,,,
203463,1610612745,Ben McLemore,Ben McLemore,203463,HOU,7167.0,119.0,49.0,258.0,255.0,93.0,79.0,30.0,513.0,4.0,7.0,1.0,2.0,1.0,8.0,3.0,9.0,24.0,11.0,5.0,9.0,10.0,32.0,12.0,52.0,269.0,6.0,9.0,1.0,2.0,14.0,20.0,8.0,30.0,24.0,9.0,,3.0,,9.0,1.0,1.0,,9.0,1.0,10.0,2.0,12.0,6.0,6.0,3.0,3.0,6.0,2.0,5.0,7.0,12.0,15.0,5.0,,,,20.0,92.0,0.8,0.8,1.0,0.3125,0.3125,0.5555555555555556,0.5,0.4878048780487805,0.4375,0.5531914893617021,0.5625,0.5263157894736842,0.7804878048780488,18.33910034602076,0.5,,0.022727272727272728,0.022727272727272728,0.14285714285714285,0.012987012987012988,0.09345794392523364,0.01652892561983471,,,0.05555555555555555,,0.1702127659574468,0.0625,0.17073170731707318,0.5714285714285714,0.5714285714285714,0.75,0.1951219512195122,0.125,0.125,1.0,0.5853658536585366,0.375,0.375,1.0,0.125,0.5,0.1875,0.6875,0.9512195121951219,0.375,0.5681219512195123,0.57349375,0.14893617021276595,0.38461538461538464,0.17307692307692307,0.38461538461538464,3.377777777777778,25.225,0.36046511627906974,2.0,,,4.0,2.0,,3.0,1.0,,1.0,,1.0,,0.2857142857142857,,,,,0.05263157894736842,,0.038461538461538464,0.04878048780487805,,,,1.0,,1.0,5.0,4.0,,,6.0,6.0,,,,3.0,,,2.0,1.0,1.0,,,2.0,,,0.25,0.038461538461538464,0.5,0.5,1.0,,,,,0.16666666666666666,0.8333333333333334,0.36363636363636365,0.5751499999999999,,,2.0,,1.0,,,,,,1.0,,,,,,,,1.0,,2.0,,,0.058823529411764705,,1.0,1.0,0.16666666666666666,,0.2,1.0,True,,,,,,,,,,,
1629109,1610612745,Gary Clark,Gary Clark,1629109,HOU,185.0,3.0,-8.0,8.0,8.0,1.0,5.0,1.0,16.0,,,,,,1.0,,,,,,,,1.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,22.22222222222222,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.60765,,,,,,,23.1,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
