EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,Corner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,LongMidRangePctBlocked,OffensiveGoaltends,on,HeaveMakes
1626209,1610612757,Mario Hezonja,Mario Hezonja,1626209,POR,7219.0,120,10.0,254,253,93,121,30,507,12.0,16,2.0,2.0,7.0,7.0,5.0,7.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,18.0,26,2.0,6.0,10.0,52,270,2.0,2.0,4,9.0,9.0,3.0,6.0,24,10.0,26.0,6.0,4.0,5.0,2.0,1.0,8.0,2.0,10.0,1.0,1.0,4.0,2.0,2.0,22.0,2.0,1.0,10,6,3.0,19,3.0,22,1.0,5.0,4.0,1.0,5.0,1.0,4.0,2.0,1.0,7.0,4.0,5.0,10,1.0,9,1.0,12.0,4.0,2.0,1.0,1.0,1.0,1.0,24,92,1.0,2.0,0.2777777777777778,0.3125,1.0,0.3333333333333333,0.3333333333333333,0.6923076923076923,1.0,1.0,0.65625,1.0,0.75,0.6842105263157895,1.0,0.8,0.1875,0.038461538461538464,0.0625,15.463917525773196,0.7142857142857143,0.2727272727272727,0.10714285714285714,0.013513513513513514,0.13333333333333333,0.0425531914893617,0.12213740458015267,0.024793388429752067,0.02857142857142857,0.024390243902439025,0.16666666666666666,0.12903225806451613,0.2222222222222222,0.15384615384615385,0.08695652173913043,0.09090909090909091,1.0,0.5,0.75,0.8,0.3333333333333333,0.21875,0.7142857142857143,0.7142857142857143,0.2,0.09375,0.3333333333333333,0.3333333333333333,0.03125,0.15625,0.4,0.4,1.0,1.0,1.0,0.5833333333333334,1.0,0.08333333333333333,0.16666666666666666,0.6875,0.4,0.5369234375,0.4565,0.6255541666666667,0.1111111111111111,0.13333333333333333,0.07692307692307693,0.46153846153846156,5.200000000000002,25.933333333333334,0.3661417322834646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627746,1610612757,Skal Labissiere,Skal Labissiere,1627746,POR,8006.0,133,-20.0,282,284,80,132,38,566,10.0,16,4.0,8.0,3.0,4.0,7.0,13.0,4.0,6.0,,,3.0,5.0,1.0,21.0,35,3.0,5.0,,51,324,5.0,10.0,10,5.0,7.0,1.0,,10,32.0,10.0,9.0,8.0,5.0,3.0,3.0,9.0,3.0,12.0,1.0,2.0,5.0,,4.0,27.0,5.0,8.0,16,12,2.0,30,13.0,43,1.0,3.0,2.0,1.0,3.0,,1.0,5.0,2.0,8.0,2.0,13.0,20,1.0,6,1.0,1.0,1.0,,5.0,4.0,5.0,4.0,10,80,4.0,,0.7619047619047619,0.9411764705882353,1.0,0.6,0.6,0.6,0.5,0.7142857142857143,0.6375,0.45454545454545453,0.625,0.6375,0.45454545454545453,0.625,0.125,0.08571428571428572,0.125,14.860681114551083,0.375,0.14285714285714285,0.19672131147540983,0.09523809523809523,0.21333333333333335,0.07462686567164178,0.20588235294117646,0.08609271523178808,0.18181818181818182,0.09259259259259259,,0.25806451612903225,0.07692307692307693,0.23636363636363636,0.15,0.07692307692307693,0.8,0.4,0.625,0.7142857142857143,0.6,0.325,0.5384615384615384,0.5833333333333334,0.8571428571428571,0.15,0.6666666666666666,0.6666666666666666,,0.125,0.6,0.6,1.0,0.7272727272727273,0.5,0.5,0.75,,0.125,0.525,0.6,0.49203125000000003,0.5049444444444444,0.5636062500000001,0.025,0.02857142857142857,0.19607843137254902,0.19607843137254902,7.0371428571428565,26.5,0.28368794326241137,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.04,0.038461538461538464,0.17647058823529413,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,24761.0,413,-110.0,863,875,306,368,101,1738,14.0,34,,1.0,6.0,19.0,6.0,26.0,11.0,35.0,8.0,2.0,15.0,50.0,14.0,31.0,95,20.0,58.0,26.0,148,1067,1.0,2.0,7,9.0,32.0,16.0,16.0,37,26.0,36.0,36.0,,49.0,15.0,8.0,13.0,14.0,27.0,9.0,5.0,8.0,2.0,3.0,68.0,5.0,2.0,11,15,2.0,28,7.0,35,,3.0,3.0,,8.0,3.0,6.0,7.0,2.0,15.0,5.0,20.0,34,,27,2.0,32.0,11.0,7.0,2.0,1.0,2.0,2.0,35,305,3.0,6.0,0.41935483870967744,0.41935483870967744,0.6,0.3448275862068966,0.3508771929824561,0.3263157894736842,0.5,0.28125,0.39869281045751637,0.35714285714285715,0.21875,0.4431137724550898,0.4375,0.33035714285714285,0.3790849673202614,0.08421052631578947,0.17647058823529413,18.495934959349594,0.5333333333333333,0.058823529411764705,0.06912442396313365,0.007692307692307693,0.058823529411764705,0.03125,0.06435643564356436,0.016666666666666666,0.019230769230769232,0.030303030303030304,0.03571428571428571,0.09009009009009009,,0.05714285714285714,0.06382978723404255,,1.0,0.2222222222222222,0.4117647058823529,0.5,0.35714285714285715,0.16993464052287582,0.23076923076923078,0.25,0.5,0.22875816993464052,0.3142857142857143,0.3142857142857143,0.05228758169934641,0.32679738562091504,0.3,0.30612244897959184,0.4666666666666667,0.14285714285714285,,0.3958333333333333,0.3157894736842105,0.041666666666666664,0.2916666666666667,0.6013071895424836,0.30612244897959184,0.4889707236842104,0.46891999999999995,0.5008322916666667,0.06875,0.10784313725490197,0.0472972972972973,0.25,10.08736842105263,25.868965517241378,0.354577056778679,5.0,5.0,,2.0,1.0,,4.0,1.0,,,,0.07692307692307693,,,0.07462686567164178,0.45454545454545453,0.7142857142857143,5.0,1.0,1.0,1.0,2.0,1.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0625,0.017241379310344827,0.02,0.625,0.625,1.0,0.2,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,True,
1629018,1610612757,Gary Trent Jr.,Gary Trent Jr.,1629018,POR,11930.0,199,-33.0,416,418,182,151,46,834,4.0,7,1.0,2.0,,3.0,3.0,12.0,11.0,17.0,7.0,3.0,20.0,41.0,19.0,18.0,36,23.0,48.0,6.0,111,498,3.0,7.0,15,4.0,13.0,22.0,3.0,44,10.0,26.0,48.0,2.0,41.0,20.0,1.0,5.0,5.0,10.0,3.0,2.0,4.0,1.0,,25.0,1.0,2.0,6,5,,11,3.0,14,2.0,6.0,4.0,2.0,1.0,,1.0,1.0,,2.0,1.0,4.0,10,,11,2.0,9.0,4.0,1.0,2.0,2.0,2.0,1.0,44,181,2.0,1.0,0.2777777777777778,0.29411764705882354,0.6956521739130435,0.4791666666666667,0.4791666666666667,0.5,0.42857142857142855,0.3076923076923077,0.625,0.625,0.5857142857142857,0.6306818181818182,0.625,0.5945945945945946,0.5714285714285714,0.027777777777777776,,19.06779661016949,0.5,,0.045454545454545456,0.01680672268907563,0.07228915662650602,0.013333333333333334,0.05699481865284974,0.015463917525773196,0.021739130434782608,0.014925373134328358,,0.034482758620689655,0.13333333333333333,0.05172413793103448,0.12,0.05128205128205128,0.5,0.08333333333333333,0.5714285714285714,0.5714285714285714,0.5,0.14285714285714285,0.25,0.2727272727272727,,0.20238095238095238,0.6470588235294118,0.6470588235294118,0.08333333333333333,0.4880952380952381,0.4878048780487805,0.4878048780487805,0.65,0.16666666666666666,0.5,0.08571428571428572,,0.08571428571428572,0.5428571428571428,0.6547619047619048,0.4878048780487805,0.49630059523809517,0.5098090909090909,0.49158714285714294,0.04597701149425287,0.10256410256410256,0.13513513513513514,0.3963963963963964,12.097222222222223,25.19583333333333,0.4375,3.0,5.0,,,1.0,,1.0,,,,,0.08333333333333333,0.023255813953488372,,0.02702702702702703,0.2727272727272727,0.25,3.0,2.0,10.0,3.0,,11.0,21.0,,,,,,2.0,0.6,0.5,,,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.5,0.5263157894736842,1.0,2.0,1.0,0.16666666666666666,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,True,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,34352.0,573,-54.0,1198,1220,390,454,143,2418,44.0,69,12.0,23.0,17.0,26.0,7.0,20.0,,3.0,25.0,7.0,10.0,34.0,12.0,51.0,92,14.0,59.0,28.0,172,1407,13.0,26.0,40,23.0,38.0,19.0,15.0,70,70.0,32.0,42.0,18.0,34.0,10.0,10.0,11.0,11.0,22.0,7.0,4.0,8.0,1.0,2.0,55.0,15.0,15.0,40,27,10.0,77,31.0,108,2.0,13.0,9.0,4.0,9.0,,8.0,6.0,1.0,15.0,7.0,47.0,72,,35,2.0,44.0,20.0,5.0,13.0,11.0,14.0,9.0,70,386,6.0,5.0,0.6862745098039216,0.8333333333333334,1.0,0.23728813559322035,0.23728813559322035,0.5543478260869565,0.5,0.6052631578947368,0.4768211920529801,0.5,0.4824561403508772,0.5058823529411764,0.5405405405405406,0.5223880597014925,0.39072847682119205,0.10869565217391304,0.11594202898550725,13.523391812865498,0.6,0.21739130434782608,0.08463949843260188,0.04398826979472141,0.1520912547528517,0.060240963855421686,0.11512027491408934,0.05084745762711865,0.014598540145985401,0.05339805825242718,0.09302325581395349,0.07453416149068323,0.15517241379310345,0.17616580310880828,0.08571428571428572,0.027777777777777776,0.6428571428571429,0.45695364238410596,0.6376811594202898,0.7213114754098361,0.6818181818181818,0.13245033112582782,0.35,0.3888888888888889,0.7142857142857143,0.019867549668874173,,,0.16556291390728478,0.2251655629139073,0.29411764705882354,0.29411764705882354,1.0,0.71875,0.5217391304347826,0.45614035087719296,0.6538461538461539,0.12280701754385964,0.21052631578947367,0.847682119205298,0.29411764705882354,0.5499715231788082,0.5298442307692308,0.5370175438596492,0.12121212121212122,0.18867924528301888,0.23255813953488372,0.4069767441860465,3.292391304347826,24.56440677966102,0.32554257095158595,5.0,6.0,1.0,,3.0,2.0,6.0,,3.0,,,0.1,0.09243697478991597,0.023529411764705882,0.06,,0.15625,4.0,2.0,,2.0,8.0,3.0,,,2.0,1.0,,,6.0,0.3333333333333333,0.15789473684210525,0.03389830508474576,,0.16,0.17391304347826086,1.0,0.4,1.0,,,1.0,3.0,0.03125,,,0.42857142857142855,1.0,1.0,1.0,2.0,0.08,0.025,0.16666666666666666,,,,,,,,,True,
1629658,1610612757,Jaylen Hoard,Jaylen Hoard,1629658,POR,2491.0,42,25.0,87,84,58,36,13,171,8.0,10,2.0,2.0,5.0,6.0,,6.0,,1.0,,,,2.0,1.0,8.0,17,,2.0,3.0,19,63,2.0,6.0,4,5.0,12.0,1.0,3.0,13,6.0,10.0,,4.0,2.0,,3.0,1.0,,1.0,,,,1.0,,2.0,2.0,4.0,3,2,2.0,7,6.0,13,2.0,3.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1,,4,,7.0,3.0,1.0,,,,,13,58,,1.0,0.375,0.5,,,,0.47058823529411764,0.3333333333333333,0.4166666666666667,0.42105263157894735,0.2857142857142857,0.38461538461538464,0.4318181818181818,0.2857142857142857,0.43333333333333335,0.10526315789473684,0.17647058823529413,,22.33009708737864,,0.4,0.09523809523809523,0.14285714285714285,0.13043478260869565,0.125,0.11363636363636363,0.13636363636363635,0.07142857142857142,0.07692307692307693,0.3333333333333333,,,0.2,,0.25,,0.5263157894736842,0.8,0.8,0.375,0.3157894736842105,,,,0.05263157894736842,,,,0.10526315789473684,,,,0.2857142857142857,1.0,0.46153846153846156,0.8333333333333334,,0.07692307692307693,0.631578947368421,,0.5603157894736842,0.5026142857142857,0.5248076923076923,0.14285714285714285,0.15789473684210525,0.21052631578947367,0.6842105263157895,4.7176470588235295,25.5,0.6666666666666666,1.0,1.0,,1.0,,,1.0,,,,,0.5,0.18181818181818182,0.3333333333333333,1.0,,0.14285714285714285,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201229,1610612757,Anthony Tolliver,Anthony Tolliver,201229,POR,3943.0,66,-38.0,136,137,61,55,12,273,,2,,,,,,,,,,,3.0,10.0,4.0,,2,3.0,10.0,1.0,10,176,,,1,,,4.0,,3,,,9.0,,10.0,3.0,2.0,,6.0,6.0,5.0,1.0,,,,18.0,1.0,3.0,3,8,1.0,12,4.0,16,,1.0,1.0,,2.0,1.0,2.0,2.0,,4.0,1.0,2.0,3,,4,,2.0,1.0,,1.0,1.0,1.0,1.0,3,61,,,,,1.0,0.3,0.3,,,,0.375,,0.375,0.38461538461538464,0.5,0.375,0.8333333333333334,1.0,1.0,11.03896103896104,0.5,0.25,0.26666666666666666,0.08571428571428572,0.10714285714285714,0.02631578947368421,0.1896551724137931,0.0547945205479452,0.07692307692307693,0.029411764705882353,,0.35294117647058826,,0.15789473684210525,,,1.0,0.16666666666666666,,,,,,,,,,,,0.8333333333333334,0.3,0.3,1.0,,,,,,1.0,1.0,0.3,0.5498333333333333,,0.5136,0.07692307692307693,0.3333333333333333,0.1,0.3,1.75,25.779999999999994,0.4485294117647059,,,,,,,,,,,,,0.07142857142857142,0.125,0.2,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,0.25,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,True,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,18577.0,310,-15.0,657,675,208,273,74,1332,36.0,60,1.0,2.0,19.0,25.0,6.0,15.0,10.0,20.0,5.0,,31.0,88.0,27.0,52.0,95,34.0,93.0,73.0,279,775,1.0,4.0,14,25.0,38.0,27.0,40.0,126,10.0,94.0,33.0,2.0,87.0,31.0,11.0,51.0,24.0,75.0,17.0,7.0,32.0,16.0,3.0,174.0,3.0,2.0,17,21,,38,5.0,43,1.0,8.0,5.0,3.0,19.0,5.0,16.0,9.0,3.0,28.0,6.0,14.0,21,1.0,59,6.0,78.0,16.0,12.0,1.0,,3.0,1.0,122,205,1.0,10.0,0.09615384615384616,0.09803921568627451,0.3235294117647059,0.3655913978494624,0.3695652173913043,0.5473684210526316,0.25,0.6578947368421053,0.5478723404255319,0.6111111111111112,0.6615384615384615,0.6284403669724771,0.7,0.7530120481927711,0.4946808510638298,0.11578947368421053,0.18333333333333332,33.153638814016176,0.6785714285714286,,0.10294117647058823,0.012121212121212121,0.12781954887218044,0.020134228187919462,0.11275964391691394,0.01592356687898089,,0.025210084033613446,,0.13636363636363635,0.06976744186046512,0.1326530612244898,0.11428571428571428,0.011494252873563218,0.3333333333333333,0.3191489361702128,0.6,0.7346938775510204,0.08333333333333333,0.0797872340425532,0.4,0.4,0.16666666666666666,0.10638297872340426,0.5,0.5,0.026595744680851064,0.46808510638297873,0.3522727272727273,0.3563218390804598,0.2903225806451613,0.2222222222222222,0.5,0.38461538461538464,0.76,,0.4153846153846154,0.8138297872340425,0.3563218390804598,0.5249733870967742,0.45526666666666665,0.516715625,0.11650485436893204,0.1509433962264151,0.05017921146953405,0.45161290322580644,6.280000000000001,27.151612903225807,0.3165905631659056,5.0,5.0,1.0,1.0,,,5.0,1.0,,,,,0.034482758620689655,,0.0821917808219178,0.1,0.5555555555555556,3.0,3.0,12.0,3.0,3.0,12.0,69.0,1.0,1.0,1.0,3.0,,2.0,0.6,0.4444444444444444,0.010752688172043012,0.011363636363636364,0.6,0.6,0.6666666666666666,0.6,0.6666666666666666,0.4444444444444444,,,,,,,,,2.0,1.0,,,,,1.0,5.0,8.0,1.0,0.08,,,,True,
203145,1610612757,Kent Bazemore,Kent Bazemore,203145,POR,9641.0,161,12.0,338,343,117,111,46,681,4.0,16,,3.0,1.0,3.0,2.0,6.0,2.0,8.0,15.0,4.0,5.0,19.0,8.0,8.0,30,11.0,34.0,14.0,63,348,,3.0,7,2.0,5.0,12.0,3.0,10,6.0,10.0,33.0,,17.0,5.0,2.0,11.0,2.0,13.0,1.0,1.0,6.0,4.0,1.0,28.0,1.0,2.0,16,9,4.0,29,3.0,32,1.0,7.0,5.0,2.0,6.0,2.0,5.0,5.0,1.0,11.0,3.0,5.0,14,1.0,16,5.0,16.0,6.0,1.0,4.0,4.0,4.0,2.0,10,117,1.0,1.0,0.375,0.375,1.0,0.3235294117647059,0.34375,0.26666666666666666,,0.4,0.3828125,0.375,0.20588235294117646,0.44366197183098594,0.3888888888888889,0.2631578947368421,0.53125,0.06666666666666667,0.125,20.865139949109412,0.5454545454545454,0.2857142857142857,0.1111111111111111,0.017391304347826087,0.1702127659574468,0.01282051282051282,0.14285714285714285,0.015544041450777202,,0.015873015873015872,,0.10638297872340426,,0.1,0.375,0.024390243902439025,0.5,0.25,0.25,0.2857142857142857,0.25,0.09375,0.3333333333333333,0.3333333333333333,,0.125,0.25,0.25,0.234375,0.296875,0.2631578947368421,0.2631578947368421,1.0,0.375,,0.17647058823529413,0.3333333333333333,0.23529411764705882,0.47058823529411764,0.78125,0.29411764705882354,0.535625806451613,0.5578333333333333,0.5333666666666667,0.1,0.17142857142857143,0.1111111111111111,0.15873015873015872,7.279999999999999,26.68235294117647,0.34615384615384615,1.0,5.0,1.0,,1.0,,1.0,,,,,,0.045454545454545456,,0.19047619047619047,1.0,0.125,6.0,,,2.0,1.0,1.0,,2.0,,,1.0,,,0.4,0.08333333333333333,,,0.4,0.4,1.0,,,,2.0,4.0,1.0,0.5,0.5,1.0,0.25,,,,,,,,,,1.0,,0.02857142857142857,,,,True,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,13390.0,223,-20.0,463,473,104,153,60,936,19.0,32,2.0,5.0,8.0,13.0,14.0,31.0,15.0,25.0,8.0,1.0,14.0,54.0,7.0,48.0,88,20.0,62.0,11.0,167,570,2.0,8.0,16,11.0,26.0,8.0,4.0,29,16.0,80.0,45.0,4.0,54.0,14.0,7.0,18.0,17.0,35.0,13.0,4.0,12.0,4.0,2.0,87.0,2.0,9.0,10,12,2.0,24,11.0,35,6.0,6.0,1.0,5.0,9.0,1.0,6.0,5.0,3.0,14.0,4.0,7.0,17,2.0,17,,18.0,10.0,,3.0,3.0,3.0,2.0,29,101,2.0,,0.16666666666666666,0.17391304347826086,0.75,0.3225806451612903,0.3225806451612903,0.5454545454545454,0.25,0.4230769230769231,0.52,0.5714285714285714,0.36764705882352944,0.5286624203821656,0.5714285714285714,0.3918918918918919,0.41333333333333333,0.07954545454545454,0.09375,31.843575418994412,0.6428571428571429,0.11764705882352941,0.10084033613445378,0.06521739130434782,0.10416666666666667,0.019230769230769232,0.10232558139534884,0.045454545454545456,0.07017543859649122,0.023529411764705882,,0.09523809523809523,0.21052631578947367,0.10526315789473684,0.1,0.08,0.6666666666666666,0.21333333333333335,0.59375,0.6551724137931034,0.2631578947368421,0.20666666666666667,0.45161290322580644,0.5,0.21428571428571427,0.16666666666666666,0.6,0.625,0.05333333333333334,0.36,0.25925925925925924,0.25925925925925924,0.6428571428571429,0.35714285714285715,0.4,0.38235294117647056,0.6153846153846154,0.029411764705882353,0.20588235294117646,0.6266666666666667,0.25925925925925924,0.5067253333333332,0.5411291666666667,0.5310220588235294,0.06369426751592357,0.10526315789473684,0.09580838323353294,0.17365269461077845,8.820454545454544,25.71451612903226,0.22462203023758098,3.0,6.0,1.0,,,1.0,3.0,,,,,0.0967741935483871,0.09259259259259259,,0.05405405405405406,,0.21428571428571427,6.0,2.0,1.0,4.0,,1.0,15.0,,,1.0,2.0,1.0,,0.6666666666666666,0.125,,,0.75,0.75,1.0,0.6666666666666666,1.0,0.14285714285714285,2.0,3.0,,0.21428571428571427,0.6666666666666666,1.0,,,,,,,,,,1.0,,,,1.0,0.04,,True,
