EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,Clear Path Fouls
1626162,1610612756,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHX,18134.0,302,-34,607,617,182,187,67.0,1224,22.0,37.0,2.0,5.0,3.0,10.0,13.0,36.0,8.0,16.0,4.0,14.0,2.0,15.0,32.0,2.0,4.0,7.0,11.0,43.0,89.0,19.0,46.0,33.0,176.0,712,5.0,13.0,2.0,4.0,5.0,21.0,7.0,22.0,7.0,13.0,14.0,49.0,48.0,38.0,51.0,6.0,6.0,32.0,15.0,13.0,2.0,11.0,3.0,14.0,2.0,1.0,4.0,5.0,2.0,31.0,1.0,11.0,25.0,21.0,3.0,49.0,12.0,61.0,4.0,6.0,3.0,3.0,8.0,5.0,2.0,3.0,10.0,2.0,4.0,7.0,28.0,2.0,1.0,36.0,1.0,2.0,41.0,5.0,1.0,19.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,49.0,180,4.0,1.0,0.5581395348837209,0.6,0.8947368421052632,0.41304347826086957,0.5,0.5384615384615384,0.41304347826086957,0.48314606741573035,0.38461538461538464,0.3181818181818182,0.5296296296296297,0.47058823529411764,0.5,0.5756578947368421,0.5,0.5714285714285714,0.34074074074074073,0.043478260869565216,0.14606741573033707,0.13513513513513514,0.2222222222222222,0.14285714285714285,23.51233671988389,0.8,0.21428571428571427,0.14788732394366197,0.06358381502890173,0.2032520325203252,0.00909090909090909,0.17358490566037735,0.04240282685512368,0.06756756756756757,0.07575757575757576,0.030303030303030304,0.012048192771084338,0.10526315789473684,0.11940298507462686,0.3888888888888889,0.21978021978021978,0.15625,0.06896551724137931,0.6,0.2740740740740741,0.5945945945945946,0.6875,0.6363636363636364,0.26666666666666666,0.3611111111111111,0.4642857142857143,0.46153846153846156,0.11851851851851852,0.5,0.5,0.5,0.1037037037037037,0.2857142857142857,0.3333333333333333,1.0,0.23703703703703705,0.46875,0.46875,0.8666666666666667,0.29411764705882354,0.4,0.23529411764705882,0.5,0.5,0.2857142857142857,0.3,0.05714285714285714,0.3142857142857143,0.6363636363636364,0.6148148148148148,0.46875,0.511282222222222,0.478975,0.4808771428571428,0.13333333333333333,0.18446601941747573,0.02127659574468085,0.11931818181818182,0.2784090909090909,7.401123595505618,25.09130434782609,0.29983525535420097,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,4714.0,79,-5,169,166,65,48,16.0,335,9.0,15.0,2.0,2.0,1.0,2.0,2.0,9.0,1.0,2.0,1.0,2.0,1.0,6.0,15.0,,1.0,3.0,4.0,12.0,26.0,7.0,17.0,3.0,48.0,199,3.0,3.0,,1.0,,6.0,2.0,6.0,4.0,5.0,2.0,18.0,22.0,2.0,21.0,,,15.0,6.0,3.0,,9.0,3.0,12.0,2.0,1.0,5.0,1.0,3.0,27.0,1.0,2.0,7.0,7.0,1.0,15.0,3.0,18.0,,2.0,1.0,1.0,2.0,2.0,1.0,,3.0,,1.0,6.0,8.0,,,6.0,,,3.0,1.0,,2.0,,,1.0,,,1.0,,1.0,1.0,18.0,65,1.0,,0.9166666666666666,0.9166666666666666,1.0,0.4117647058823529,,0.8,0.4117647058823529,0.46153846153846156,1.0,0.3333333333333333,0.5232558139534884,0.75,0.7272727272727273,0.5454545454545454,0.75,0.75,0.3953488372093023,,0.11538461538461539,0.13333333333333333,0.1111111111111111,,24.736842105263158,0.6666666666666666,0.16666666666666666,0.20588235294117646,0.047619047619047616,0.20588235294117646,0.027777777777777776,0.20588235294117646,0.038461538461538464,0.058823529411764705,,0.2,0.03571428571428571,0.14285714285714285,0.2727272727272727,0.5,0.2857142857142857,0.07692307692307693,,1.0,0.3488372093023256,0.6,0.6923076923076923,0.8888888888888888,0.20930232558139536,0.2222222222222222,0.25,1.0,0.046511627906976744,0.5,0.5,1.0,0.046511627906976744,0.5,0.5,1.0,0.3488372093023256,0.4,0.4,1.0,0.5,1.0,0.25,,,0.18181818181818182,0.5,0.09090909090909091,0.36363636363636365,0.75,0.7441860465116279,0.4,0.5307593023255814,0.5015000000000001,0.48866363636363636,0.045454545454545456,0.07407407407407407,,0.125,0.375,5.230769230769231,25.31764705882353,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,24862.0,414,-36,851,838,331,322,83.0,1689,34.0,51.0,1.0,3.0,16.0,22.0,32.0,62.0,19.0,40.0,4.0,10.0,4.0,20.0,61.0,,4.0,11.0,31.0,85.0,153.0,24.0,71.0,91.0,333.0,996,4.0,7.0,,6.0,,8.0,30.0,59.0,12.0,35.0,46.0,142.0,56.0,114.0,36.0,36.0,2.0,61.0,20.0,14.0,1.0,47.0,38.0,85.0,24.0,14.0,36.0,8.0,3.0,208.0,3.0,2.0,27.0,14.0,3.0,44.0,5.0,49.0,,4.0,4.0,,33.0,22.0,24.0,11.0,57.0,3.0,28.0,10.0,34.0,5.0,1.0,82.0,,3.0,96.0,5.0,2.0,35.0,1.0,13.0,4.0,,,3.0,1.0,4.0,1.0,140.0,330,6.0,12.0,0.32941176470588235,0.3333333333333333,0.5,0.3380281690140845,,0.34285714285714286,0.3380281690140845,0.5555555555555556,0.5714285714285714,0.5084745762711864,0.5401785714285714,0.3076923076923077,0.5106382978723404,0.6175373134328358,0.3076923076923077,0.6120689655172413,0.3169642857142857,0.014084507042253521,0.0915032679738562,0.09803921568627451,0.11290322580645161,,34.21052631578947,0.5789473684210527,0.1875,0.07253886010362694,0.009259259259259259,0.15168539325842698,0.017857142857142856,0.1105121293800539,0.013020833333333334,0.012987012987012988,0.010526315789473684,,0.016260162601626018,0.058823529411764705,0.0684931506849315,0.11428571428571428,0.16911764705882354,0.09523809523809523,,0.25,0.22767857142857142,0.6666666666666666,0.7391304347826086,0.4411764705882353,0.2767857142857143,0.5161290322580645,0.5818181818181818,0.21875,0.17857142857142858,0.475,0.5,0.3157894736842105,0.044642857142857144,0.4,0.4,0.5,0.27232142857142855,0.32786885245901637,0.3333333333333333,0.5,0.23076923076923078,0.3333333333333333,0.3076923076923077,,,0.23404255319148937,0.7272727272727273,0.0425531914893617,0.32978723404255317,0.3548387096774194,0.5446428571428571,0.32786885245901637,0.49498490990990984,0.5491285714285714,0.4900612903225806,0.1411764705882353,0.1912568306010929,0.013888888888888888,0.024024024024024024,0.4264264264264264,9.064052287581703,26.197183098591545,0.3889541715628672,1.0,,,1.0,0.25,2.0,8.0,1.0,4.0,6.0,0.05,0.01639344262295082,0.022222222222222223,0.15384615384615385,,,,,,,,,,,True,,,,
1627767,1610612756,Cheick Diallo,Cheick Diallo,1627767,PHX,14852.1,248,-15,508,514,253,236,52.0,1022,39.0,51.0,7.0,9.0,24.0,29.0,9.0,16.0,4.0,5.0,,,,,1.0,,,,1.0,52.0,72.0,,1.0,18.0,122.0,575,8.0,10.0,,,2.0,18.0,28.0,37.0,,1.0,9.0,65.0,88.0,16.0,,,6.0,1.0,,3.0,,6.0,3.0,9.0,3.0,,4.0,,2.0,21.0,6.0,8.0,24.0,22.0,5.0,51.0,14.0,65.0,,5.0,3.0,2.0,11.0,7.0,9.0,4.0,20.0,1.0,10.0,15.0,28.0,,3.0,20.0,3.0,1.0,22.0,2.0,,10.0,,2.0,8.0,,,6.0,2.0,8.0,5.0,65.0,253,4.0,2.0,0.8461538461538461,0.8979591836734694,,,,,,0.7222222222222222,0.8,0.7567567567567568,0.7123287671232876,0.8,0.7368421052631579,0.7349397590361446,0.8181818181818182,0.7386363636363636,0.0136986301369863,,0.041666666666666664,0.058823529411764705,,,18.1657848324515,0.55,0.2631578947368421,0.17054263565891473,0.064,0.27586206896551724,0.061224489795918366,0.21296296296296297,0.06278026905829596,0.08333333333333333,0.07692307692307693,,0.09090909090909091,0.1864406779661017,0.15384615384615385,0.16666666666666666,0.2463768115942029,0.3888888888888889,,0.625,0.6986301369863014,0.7647058823529411,0.8125,0.8974358974358975,0.2191780821917808,0.5625,0.5625,0.5555555555555556,0.0684931506849315,0.8,0.8,1.0,,,,,0.0136986301369863,,,,0.9,0.7777777777777778,,,,0.7631578947368421,0.8275862068965517,,0.02631578947368421,,0.7123287671232876,,0.5466986301369862,0.5797555555555556,0.5562078947368423,0.12345679012345678,0.125,,0.14754098360655737,0.5327868852459017,4.190277777777777,25.0,0.49803149606299213,,,,0.5714285714285714,,,,1.0,1.0,2.0,,,,,2.0,5.0,1.0,,,,,,,,True,,,,
1629059,1610612756,Elie Okobo,Elie Okobo,1629059,PHX,43122.1,719,-64,1469,1466,627,608,152.0,2935,36.0,66.0,,2.0,17.0,28.0,10.0,34.0,1.0,10.0,6.0,15.0,6.0,19.0,56.0,1.0,2.0,9.0,27.0,47.0,110.0,25.0,71.0,50.0,219.0,1655,1.0,7.0,2.0,3.0,4.0,12.0,19.0,45.0,11.0,33.0,29.0,100.0,44.0,50.0,60.0,15.0,,55.0,19.0,6.0,,72.0,43.0,115.0,30.0,13.0,42.0,16.0,14.0,273.0,9.0,7.0,39.0,33.0,2.0,74.0,16.0,90.0,6.0,24.0,10.0,14.0,24.0,19.0,14.0,5.0,38.0,3.0,19.0,30.0,54.0,2.0,,60.0,5.0,3.0,71.0,6.0,,26.0,1.0,11.0,4.0,,,2.0,2.0,4.0,1.0,100.0,625,7.0,10.0,0.46808510638297873,0.46808510638297873,0.8,0.352112676056338,0.6666666666666666,0.3333333333333333,0.35714285714285715,0.42727272727272725,0.14285714285714285,0.4222222222222222,0.46685082872928174,0.4,0.4551282051282051,0.5140845070422535,0.5,0.5050505050505051,0.39226519337016574,,0.05454545454545454,0.07575757575757576,0.029411764705882353,,15.175332527206772,0.631578947368421,0.04878048780487805,0.09166666666666666,0.017948717948717947,0.13220338983050847,0.029801324503311258,0.1099236641221374,0.023121387283236993,0.01935483870967742,0.02531645569620253,,0.018433179723502304,0.1,0.09859154929577464,0.05172413793103448,0.13973799126637554,0.10606060606060606,0.061224489795918366,0.25,0.36464088397790057,0.5454545454545454,0.5901639344262295,0.4444444444444444,0.1878453038674033,0.29411764705882354,0.30303030303030304,0.5,0.055248618784530384,0.1,0.1,1.0,0.08287292817679558,0.4,0.4,1.0,0.30939226519337015,0.3392857142857143,0.3392857142857143,0.7368421052631579,0.2,,0.2,0.5,1.0,0.358974358974359,0.6071428571428571,0.07692307692307693,0.34615384615384615,0.3333333333333333,0.7569060773480663,0.34545454545454546,0.53388,0.40092500000000003,0.5449798701298703,0.13366336633663367,0.2,0.013888888888888888,0.0547945205479452,0.45662100456621,5.567272727272727,25.8056338028169,0.4268209666439755,2.0,,,,0.3333333333333333,1.0,4.0,3.0,3.0,1.0,,,0.058823529411764705,0.1,1.0,,,1.0,1.0,1.0,1.0,,,,True,,,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,24622.0,410,2,842,842,380,367,87.0,1684,19.0,32.0,6.0,7.0,5.0,9.0,6.0,19.0,3.0,5.0,8.0,21.0,8.0,9.0,28.0,1.0,1.0,5.0,14.0,28.0,56.0,17.0,49.0,17.0,124.0,919,6.0,9.0,2.0,3.0,2.0,20.0,10.0,19.0,8.0,22.0,13.0,57.0,40.0,16.0,51.0,,4.0,28.0,9.0,5.0,1.0,22.0,8.0,30.0,4.0,4.0,15.0,5.0,2.0,68.0,8.0,4.0,20.0,22.0,3.0,45.0,12.0,57.0,5.0,26.0,16.0,10.0,8.0,7.0,4.0,1.0,12.0,2.0,4.0,10.0,21.0,,3.0,24.0,3.0,4.0,21.0,1.0,,7.0,,4.0,8.0,,,4.0,4.0,8.0,4.0,56.0,378,3.0,3.0,0.7142857142857143,0.7692307692307693,1.0,0.3469387755102041,0.6666666666666666,0.36363636363636365,0.3469387755102041,0.5,0.6666666666666666,0.5263157894736842,0.5095238095238095,0.75,0.5365853658536586,0.5391304347826087,0.7692307692307693,0.59375,0.4666666666666667,0.02040816326530612,0.08928571428571429,0.09375,0.10526315789473684,,13.396624472573839,0.6666666666666666,0.125,0.09691629955947137,0.01762114537444934,0.11904761904761904,0.04938271604938271,0.10632911392405063,0.030848329048843187,0.022727272727272728,0.02197802197802198,,0.034782608695652174,0.0891089108910891,0.08235294117647059,0.14634146341463414,0.11194029850746269,0.14705882352941177,0.09615384615384616,0.5,0.3047619047619048,0.59375,0.6551724137931034,0.631578947368421,0.18095238095238095,0.3157894736842105,0.35294117647058826,0.8333333333333334,0.047619047619047616,0.6,0.6,1.0,0.2,0.38095238095238093,0.38095238095238093,1.0,0.26666666666666666,0.32142857142857145,0.3333333333333333,1.0,0.5833333333333334,0.8571428571428571,0.08333333333333333,1.0,1.0,0.21951219512195122,0.5555555555555556,0.1951219512195122,0.34146341463414637,0.35714285714285715,0.7714285714285715,0.32142857142857145,0.5527695238095238,0.5789111111111112,0.5285256097560976,0.06306306306306306,0.11290322580645161,,0.16129032258064516,0.4596774193548387,5.371428571428571,24.563265306122453,0.4513064133016627,3.0,1.0,,0.5,0.375,2.0,2.0,,1.0,,,0.03571428571428571,0.0851063829787234,0.16666666666666666,,,1.0,1.0,,0.5,1.0,,,,True,,,,
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,19107.1,318,26,665,649,307,281,62.0,1314,8.0,16.0,1.0,3.0,5.0,9.0,1.0,4.0,4.0,11.0,14.0,38.0,17.0,17.0,39.0,2.0,3.0,7.0,17.0,13.0,31.0,31.0,77.0,6.0,125.0,699,1.0,5.0,3.0,6.0,,11.0,7.0,15.0,11.0,34.0,5.0,52.0,20.0,6.0,93.0,,2.0,39.0,17.0,3.0,,11.0,9.0,20.0,6.0,3.0,6.0,5.0,,49.0,9.0,5.0,14.0,9.0,1.0,24.0,14.0,38.0,1.0,18.0,11.0,7.0,4.0,2.0,6.0,2.0,10.0,,4.0,12.0,21.0,1.0,1.0,7.0,2.0,,10.0,,,2.0,,3.0,6.0,,,3.0,3.0,6.0,4.0,52.0,306,2.0,3.0,0.7692307692307693,0.8333333333333334,1.0,0.4025974025974026,0.5,0.3235294117647059,0.4025974025974026,0.41935483870967744,0.2,0.4666666666666667,0.5509259259259259,0.5,0.47959183673469385,0.5530973451327433,0.5,0.49056603773584906,0.7129629629629629,,0.0967741935483871,0.125,0.25,,16.62162162162162,0.4,0.058823529411764705,0.05521472392638037,0.031446540880503145,0.10071942446043165,0.06164383561643835,0.076158940397351,0.04590163934426229,0.030303030303030304,0.03571428571428571,0.02702702702702703,0.07216494845360824,0.05194805194805195,0.07142857142857142,0.03333333333333333,0.10091743119266056,0.1,0.016666666666666666,0.6666666666666666,0.14814814814814814,0.5,0.5714285714285714,0.625,0.037037037037037035,0.25,0.3333333333333333,1.0,0.10185185185185185,0.36363636363636365,0.36363636363636365,1.0,0.35185185185185186,0.3684210526315789,0.3684210526315789,1.0,0.3611111111111111,0.4358974358974359,0.4358974358974359,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.6666666666666666,1.0,0.1836734693877551,0.5555555555555556,0.3469387755102041,0.3469387755102041,0.4117647058823529,0.8611111111111112,0.4358974358974359,0.5542578703703703,0.62483,0.5563285714285715,0.01818181818181818,0.06060606060606061,,0.088,0.416,8.696774193548388,24.51818181818182,0.4616541353383459,4.0,,1.0,,0.23529411764705882,3.0,1.0,2.0,2.0,,,,0.04081632653061224,0.2727272727272727,,,,1.0,,0.3333333333333333,1.0,,,,True,,,,
203967,1610612756,Dario Saric,Dario Saric,203967,PHX,11969.0,199,-50,403,399,154,140,41.0,802,13.0,19.0,3.0,4.0,4.0,5.0,6.0,16.0,6.0,7.0,3.0,7.0,1.0,4.0,23.0,,4.0,1.0,11.0,25.0,42.0,7.0,30.0,11.0,82.0,472,3.0,5.0,1.0,5.0,,9.0,9.0,17.0,2.0,12.0,2.0,26.0,38.0,12.0,21.0,,4.0,23.0,4.0,6.0,1.0,12.0,5.0,17.0,3.0,2.0,10.0,2.0,,39.0,3.0,4.0,11.0,21.0,4.0,36.0,10.0,46.0,,3.0,1.0,2.0,3.0,2.0,6.0,1.0,9.0,,2.0,15.0,25.0,2.0,1.0,13.0,1.0,1.0,14.0,2.0,,8.0,,,,,,,,,,26.0,154,2.0,,0.76,0.8260869565217391,1.0,0.23333333333333334,0.2,0.16666666666666666,0.23333333333333334,0.5952380952380952,0.6,0.5294117647058824,0.4930555555555556,0.45,0.41379310344827586,0.5256410256410257,0.45,0.43333333333333335,0.4166666666666667,0.03333333333333333,0.14285714285714285,0.15789473684210525,0.1875,,19.12087912087912,0.3333333333333333,0.3333333333333333,0.22340425531914893,0.039603960396039604,0.1506849315068493,0.030927835051546393,0.19161676646706588,0.03535353535353535,,0.09302325581395349,,0.02702702702702703,0.18181818181818182,0.21212121212121213,0.35294117647058826,0.14285714285714285,0.17647058823529413,,,0.2638888888888889,0.6842105263157895,0.8125,0.7692307692307693,0.2222222222222222,0.375,0.46153846153846156,0.8333333333333334,0.09722222222222222,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.09722222222222222,0.42857142857142855,0.42857142857142855,1.0,0.3194444444444444,0.17391304347826086,0.18181818181818182,1.0,0.4,0.75,0.4,,,0.1724137931034483,0.8,0.034482758620689655,0.3793103448275862,0.09090909090909091,0.6805555555555556,0.17391304347826086,0.5175180555555556,0.4818916666666666,0.5076793103448275,0.10256410256410256,0.16666666666666666,,0.10975609756097561,0.3170731707317073,6.68095238095238,24.990000000000002,0.38213399503722084,1.0,,,,1.0,1.0,1.0,,2.0,1.0,,0.043478260869565216,0.043478260869565216,0.1,,,,1.0,,1.0,1.0,3.0,0.25,,True,,,,
1628975,1610612756,Jevon Carter,Jevon Carter,1628975,PHX,15716.1,262,-17,532,537,280,262,58.0,1069,11.0,21.0,3.0,5.0,4.0,6.0,2.0,10.0,5.0,10.0,4.0,15.0,7.0,8.0,28.0,2.0,5.0,3.0,12.0,18.0,41.0,12.0,43.0,7.0,79.0,591,4.0,8.0,3.0,8.0,,17.0,7.0,15.0,5.0,19.0,2.0,31.0,20.0,16.0,27.0,9.0,8.0,27.0,8.0,3.0,2.0,15.0,6.0,21.0,5.0,1.0,10.0,3.0,2.0,48.0,10.0,10.0,7.0,9.0,3.0,19.0,20.0,39.0,5.0,9.0,6.0,3.0,3.0,3.0,6.0,,9.0,1.0,5.0,9.0,20.0,,1.0,13.0,,2.0,9.0,2.0,1.0,4.0,,1.0,2.0,1.0,1.0,,2.0,3.0,3.0,31.0,280,4.0,1.0,0.5555555555555556,0.7142857142857143,0.75,0.27906976744186046,0.375,0.2631578947368421,0.2857142857142857,0.43902439024390244,0.5,0.4666666666666667,0.42857142857142855,0.53125,0.4264705882352941,0.4482758620689655,0.53125,0.44285714285714284,0.5119047619047619,0.046511627906976744,0.07317073170731707,0.09523809523809523,0.1,0.06666666666666667,15.973377703826955,0.3333333333333333,0.17647058823529413,0.06666666666666667,0.072992700729927,0.07608695652173914,0.08928571428571429,0.07048458149779736,0.08032128514056225,0.08620689655172414,0.07142857142857142,0.043478260869565216,0.075,0.06557377049180328,0.05084745762711865,0.13333333333333333,0.09333333333333334,,0.10416666666666667,1.0,0.25,0.5238095238095238,0.5789473684210527,0.5454545454545454,0.11904761904761904,0.2,0.2222222222222222,,0.11904761904761904,0.5,0.5,0.8,0.17857142857142858,0.26666666666666666,0.2857142857142857,0.75,0.3333333333333333,0.2857142857142857,0.2962962962962963,0.75,0.3125,0.6,0.3125,0.4,0.5,0.17647058823529413,0.6666666666666666,0.20588235294117646,0.35294117647058826,0.25,0.7619047619047619,0.2962962962962963,0.5296656626506024,0.5558222222222222,0.515389705882353,0.046511627906976744,0.09302325581395349,,0.21518987341772153,0.3924050632911392,7.714634146341465,25.418604651162795,0.5263157894736842,2.0,2.0,,,0.2857142857142857,3.0,1.0,1.0,1.0,,,0.03571428571428571,0.125,0.1875,,,,1.0,1.0,0.3333333333333333,1.0,,,,True,,,,
204020,1610612756,Tyler Johnson,Tyler Johnson,204020,PHX,3557.0,59,6,125,126,47,59,9.0,251,3.0,6.0,,,1.0,3.0,2.0,4.0,2.0,6.0,,,,2.0,8.0,,1.0,,2.0,7.0,16.0,2.0,8.0,6.0,26.0,122,,1.0,,1.0,,,3.0,8.0,,2.0,4.0,10.0,8.0,6.0,3.0,3.0,,8.0,2.0,2.0,,6.0,3.0,9.0,3.0,,3.0,2.0,1.0,21.0,,,2.0,4.0,1.0,7.0,,7.0,,2.0,,2.0,,,,,,,,3.0,4.0,,,3.0,,,6.0,,,2.0,,1.0,1.0,,,,1.0,1.0,,10.0,47,,1.0,0.5714285714285714,0.5714285714285714,0.5,0.25,,,0.25,0.4375,,0.375,0.4166666666666667,,0.3,0.48148148148148145,,0.4166666666666667,0.3333333333333333,,0.125,0.16666666666666666,0.25,,19.565217391304348,,0.2,0.12121212121212122,,0.058823529411764705,,0.08955223880597014,,,,,,0.07692307692307693,0.18181818181818182,0.1111111111111111,0.08,,,,0.25,0.5,0.6,1.0,0.16666666666666666,0.5,0.6666666666666666,,0.25,0.3333333333333333,0.3333333333333333,0.5,,,,,0.3333333333333333,0.25,0.25,0.5,,,0.5,,,0.3,0.3333333333333333,,0.2,,0.5833333333333334,0.25,0.5128270833333334,0.496125,0.489405,0.07692307692307693,0.1111111111111111,,,0.38461538461538464,9.53125,25.8625,0.376,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
