EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,Fg3aBlocked,Assisted3sPct,FG3APctBlocked,Corner3PctBlocked,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceTurnovers,Charge Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,HeaveAttempts,ShortMidRangeAssists,SelfOReb,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,120.0,2,-3.0,4,4,3.0,1,8,1.0,1.0,6,20.0,1.0,0.4143,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,2282.0,38,-5.0,85,88,39.0,7,173,2.0,11.0,88,23.655913978494624,0.15384615384615385,0.5117346153846154,3.1545454545454548,40.0,6.0,9.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,26.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,12.0,6.0,8.0,6.0,2.0,2.0,2.0,4.0,5.0,9.0,1.0,4.0,4.0,23.0,2.0,2.0,8.0,2.0,10.0,4.0,14.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,7.0,11.0,1.0,5.0,1.0,12.0,39.0,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,0.6363636363636364,0.3333333333333333,0.75,0.7692307692307693,0.3333333333333333,0.9,0.7222222222222222,0.3333333333333333,0.75,0.15384615384615385,0.08,0.09090909090909091,0.4,0.15384615384615385,0.2222222222222222,0.11428571428571428,0.1,0.125,0.2,0.18181818181818182,0.35294117647058826,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.15384615384615385,1.0,1.0,1.0,0.3333333333333333,0.6,1.0,0.2,1.0,0.8461538461538461,1.0,0.47805,0.5146599999999999,0.29411764705882354,0.3333333333333333,0.07692307692307693,0.46153846153846156,26.5,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201149,1610612746,Joakim Noah,Joakim Noah,201149,LAC,3009.0,50,-19.0,113,116,56.0,11,229,1.0,8.0,122,14.4,0.125,0.5071875,2.4375,57.0,4.0,7.0,,1.0,2.0,2.0,,,,,,4.0,,,6.0,14.0,,1.0,,2.0,2.0,,,3.0,7.0,8.0,,,,,,5.0,2.0,7.0,,2.0,4.0,16.0,1.0,3.0,6.0,2.0,11.0,5.0,16.0,1.0,,2.0,3.0,,6.0,3.0,4.0,9.0,1.0,5.0,8.0,,3.0,1.0,7.0,56.0,1.0,1.0,1.0,,,,0.5,,1.0,0.5,,1.0,0.5833333333333334,,0.875,,0.06666666666666667,0.11538461538461539,0.23076923076923078,0.045454545454545456,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.058823529411764705,,0.2608695652173913,,0.875,0.5714285714285714,0.5714285714285714,1.0,,,,,,1.0,,1.0,1.0,,,0.875,,0.5581,0.6591,0.2727272727272727,0.2727272727272727,,0.5,,0.504424778761062,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.5,0.5,0.16666666666666666,0.08333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202335,1610612746,Patrick Patterson,Patrick Patterson,202335,LAC,2177.0,36,-13.0,81,84,41.0,8,165,1.0,5.0,89,16.666666666666668,0.07142857142857142,0.5129142857142857,10.26,34.0,,2.0,,1.0,,1.0,,,3.0,,,,4.0,9.0,2.0,14.0,,2.0,,,2.0,3.0,4.0,2.0,11.0,,,,,3.0,,,,,,,,,,,2.0,6.0,8.0,1.0,9.0,,,,,,,,1.0,2.0,,2.0,2.0,,,1.0,11.0,33.0,1.0,,,0.4444444444444444,0.75,0.4444444444444444,,,,0.42857142857142855,,0.75,0.4666666666666667,,0.7857142857142857,0.6428571428571429,0.24,,0.1111111111111111,,0.18604651162790697,,,,,0.4,0.06666666666666667,0.3333333333333333,0.14285714285714285,,,,,,0.21428571428571427,,,0.5,,0.16666666666666666,,,,0.7857142857142857,,0.4249,0.5192333333333333,,,,0.7857142857142857,24.08888888888889,0.41975308641975306,,1.0,,,,,,,1.0,,,,,,,1.0,,,0.2,0.16666666666666666,,,2.0,4.0,6.0,3.0,4.0,12.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.8,1.0,0.6666666666666666,0.75,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203585,1610612746,Rodney McGruder,Rodney McGruder,203585,LAC,2234.0,37,-12.0,85,87,38.0,5,172,5.0,8.0,92,13.186813186813186,0.5555555555555556,0.4594500000000001,5.9125,37.0,2.0,3.0,,,,,1.0,,,,,3.0,,1.0,4.0,10.0,,,,,3.0,,,,,4.0,2.0,,,,,1.0,,1.0,,,1.0,2.0,,,3.0,6.0,9.0,,9.0,1.0,1.0,,,,1.0,1.0,,,,2.0,4.0,,2.0,,,36.0,,0.6666666666666666,0.6666666666666666,,,,0.375,,,0.3333333333333333,,,0.45454545454545453,,,0.1111111111111111,0.25,,0.15,,0.20454545454545456,,,,,0.2,0.17647058823529413,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2,0.25,,,,,,,,,,0.4444444444444444,,,0.35179999999999995,0.18181818181818182,0.2,,,22.5,0.43529411764705883,,,,,1.0,1.0,,,,,,,,,,,1.0,,,0.25,0.5,,,,1.0,,,,,,,,,0.1111111111111111,,,,,,1.0,0.125,0.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,199.0,3,1.0,7,6,,2,13,,2.0,6,55.55555555555556,,0.49275,2.35,2.0,1.0,2.0,,,,1.0,,,,,,1.0,,,3.0,5.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,2.0,4.0,,2.0,,,2.0,,,,,,,0.5,,,0.5,,,0.625,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,1.0,,,,1.0,,,0.4518,0.5,0.5,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,821.0,14,-10.0,29,29,12.0,5,58,,2.0,29,29.41176470588235,,0.5354214285714286,9.399999999999999,12.0,1.0,1.0,,,,,,1.0,5.0,1.0,3.0,1.0,1.0,5.0,2.0,7.0,,,3.0,,,1.0,3.0,2.0,5.0,,2.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,4.0,,1.0,2.0,,,1.0,5.0,12.0,1.0,,,0.2,0.3333333333333333,0.2,0.5,,,0.35714285714285715,0.75,0.5,0.4375,0.75,0.625,0.7142857142857143,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,,,,0.7142857142857143,0.2,0.2,,,,,1.0,0.3333333333333333,0.8571428571428571,0.2,0.57435,0.54145,,,0.42857142857142855,0.7142857142857143,25.559999999999995,0.41379310344827586,,,,,1.0,1.0,,,,,,,,,,1.0,0.5,,,,,,1.0,,,,,3.0,,1.0,,,0.14285714285714285,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612746,Landry Shamet,Landry Shamet,1629013,LAC,788.0,13,-20.0,30,33,28.0,4,63,,1.0,41,17.142857142857142,,0.47048333333333336,22.0,18.0,,,,,,,,,2.0,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,2.0,1.0,,1.0,,1.0,2.0,,1.0,,,18.0,,,,,,,,,,,,,0.125,,,0.6666666666666666,0.25,,,,0.14285714285714285,,,,,0.25,,,,,,,,,0.6666666666666666,,,,,,,,,0.6666666666666666,,,0.4075,0.25,0.5,,,25.85,0.6,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,0.5,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,1751.0,29,11.0,66,66,23.0,5,132,1.0,6.0,60,22.535211267605636,0.08333333333333333,0.5700083333333333,5.933333333333334,36.0,3.0,4.0,,,2.0,3.0,,,4.0,,3.0,3.0,2.0,6.0,4.0,16.0,,,,2.0,5.0,1.0,4.0,4.0,11.0,4.0,2.0,,,4.0,,2.0,,2.0,,,2.0,4.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,5.0,,2.0,4.0,,,2.0,9.0,35.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.5,,0.4,0.5,,0.3888888888888889,0.5714285714285714,,0.5,0.5,0.05,,,,0.02631578947368421,,,,,0.1111111111111111,,,0.3333333333333333,0.75,0.75,0.6666666666666666,,,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.8333333333333334,,,0.5543444444444445,,,,0.6875,24.75,0.5454545454545454,,,,,1.0,1.0,,2.0,,,,,,,,2.0,0.5,,,,,,1.0,2.0,2.0,1.0,1.0,6.0,,1.0,,,0.08333333333333333,0.16666666666666666,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,271.0,5,-7.0,11,12,12.0,1,23,,1.0,15,25.0,,0.6397,1.7,11.0,,1.0,,,,1.0,,,,,,,,,2.0,2.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,2.0,11.0,1.0,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,0.6397,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
