EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Corner3Assists,SelfOReb,BadPassTurnovers,Charge Fouls,BlockedLongMidRange,SecondChanceFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,Fg3aBlocked,Charge Fouls Drawn,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,Technical Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,Clear Path Fouls,HeaveMakes,BlockedCorner3
1626203,1610612737,Treveon Graham,Treveon Graham,1626203,ATL,594.0,10,21,21,15,15,1,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1,5.0,21,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.5,0.8333333333333334,1.5,0.3333333333333333,18.181818181818183,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5194833333333334,0.48825,0.6,6.8,25.4,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627745,1610612737,Damian Jones,Damian Jones,1627745,ATL,18645.0,311,649,663,207,256,70,1312,45.0,56.0,6.0,,2.0,,1.0,47.0,63,,3,118.0,744,,2.0,31.0,14.0,,2.0,,3.0,3.0,12.0,5.0,31.0,207,,,,,0.746031746031746,0.7121212121212122,0.6470588235294118,0.7195121951219512,0.6739130434782609,0.045454545454545456,12.880886426592799,0.25,0.8484848484848485,0.8035714285714286,0.8653846153846154,0.09090909090909091,0.030303030303030304,,,,0.058823529411764705,,0.8939393939393939,,0.6098492424242423,0.6205852941176471,0.2627118644067797,2.0761904761904764,25.7,0.3189522342064715,-53.0,8.0,14.0,11.0,14.0,1.0,1.0,1.0,1.0,1.0,24.0,8.0,14.0,7.0,23.0,11.0,15.0,9.0,80.0,12.0,6.0,6.0,1.0,7.0,1.0,3.0,2.0,1.0,15.0,12.0,13.0,15.0,27.0,8.0,50.0,25.0,75.0,6.0,5.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,29.0,54.0,8.0,3.0,29.0,6.0,1.0,35.0,4.0,16.0,4.0,13.0,9.0,4.0,13.0,7.0,2.0,1.0,5.0,2.0,0.851063829787234,0.975609756097561,0.5714285714285714,0.7333333333333333,0.5714285714285714,0.6052631578947368,0.09523809523809523,0.07142857142857142,0.3333333333333333,0.4444444444444444,0.15789473684210525,0.08552631578947369,0.125,0.08955223880597014,0.14432989690721648,0.08741258741258741,0.1044776119402985,0.045454545454545456,0.15789473684210525,0.06086956521739131,0.2631578947368421,0.15384615384615385,0.18867924528301888,0.125,0.12244897959183673,0.13636363636363635,0.5384615384615384,0.8444444444444444,0.16666666666666666,0.25,1.0,0.015151515151515152,1.0,1.0,1.0,0.015151515151515152,1.0,0.5714285714285714,0.25,0.8235294117647058,0.7857142857142857,0.058823529411764705,0.5908,0.20512820512820512,0.21333333333333335,0.19491525423728814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,54917.0,915,1961,1989,726,902,222,3950,70.0,118.0,42.0,7.0,37.0,,10.0,89.0,163,15.0,65,249.0,2240,1.0,19.0,66.0,74.0,45.0,35.0,7.0,37.0,13.0,60.0,17.0,66.0,723,1.0,0.23076923076923078,0.05263157894736842,0.23809523809523808,0.5460122699386503,0.48903508771929827,0.4015151515151515,0.4960159362549801,0.42857142857142855,0.2850877192982456,14.046973803071364,0.6166666666666667,0.5175438596491229,0.5932203389830508,0.660377358490566,0.18421052631578946,0.16228070175438597,0.1891891891891892,0.1891891891891892,1.0,0.15151515151515152,,0.8026315789473685,0.2,0.5657634955752215,0.5896968749999999,0.26506024096385544,3.3668711656441723,25.418461538461543,0.37021927587965325,-257.0,7.0,13.0,21.0,34.0,19.0,,3.0,28.0,9.0,26.0,9.0,18.0,3.0,30.0,25.0,47.0,13.0,104.0,14.0,18.0,53.0,28.0,81.0,19.0,45.0,3.0,5.0,190.0,20.0,14.0,56.0,60.0,2.0,118.0,34.0,152.0,55.0,44.0,11.0,12.0,23.0,3.0,,2.0,5.0,31.0,84.0,2.0,2.0,47.0,4.0,12.0,48.0,3.0,23.0,3.0,19.0,14.0,4.0,19.0,12.0,,,16.0,3.0,0.5842696629213483,0.6341463414634146,0.5,0.5319148936170213,0.5625,0.5357142857142857,0.11042944785276074,0.1016949152542373,0.14285714285714285,0.03278688524590164,0.11811023622047244,0.028688524590163935,0.15730337078651685,0.04728132387706856,0.13425925925925927,0.03732162458836443,0.03864734299516908,0.02358490566037736,0.014492753623188406,0.05373134328358209,0.022727272727272728,0.09545454545454546,0.11049723756906077,0.17757009345794392,0.15824915824915825,0.15254237288135594,0.631578947368421,0.6,0.4523809523809524,0.5277777777777778,0.5263157894736842,0.013157894736842105,,,,0.12280701754385964,0.5416666666666666,0.5384615384615384,0.14285714285714285,0.5151515151515151,0.6176470588235294,0.13636363636363635,0.5299076923076923,0.09274193548387097,0.12568306010928962,0.12048192771084337,8.0,1.0,2.0,1.0,2.0,4.0,3.0,6.0,2.0,9.0,2.0,24.0,2.0,1.0,0.5,0.0196078431372549,0.2857142857142857,0.2857142857142857,1.0,0.08333333333333333,0.5,1.0,0.16666666666666666,0.5,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,True,,,
1629164,1610612737,Brandon Goodwin,Brandon Goodwin,1629164,ATL,6030.0,100,214,220,90,131,20,434,4.0,7.0,13.0,2.0,15.0,2.0,10.0,11.0,21,3.0,20,36.0,215,2.0,11.0,16.0,18.0,3.0,14.0,2.0,3.0,,8.0,1.0,16.0,90,0.3333333333333333,0.15,0.18181818181818182,0.15789473684210525,0.5238095238095238,0.3780487804878049,0.3157894736842105,0.4186046511627907,0.38095238095238093,0.4878048780487805,21.42857142857143,0.375,0.17073170731707318,0.5714285714285714,0.5714285714285714,0.3170731707317073,0.36585365853658536,0.13333333333333333,0.13333333333333333,,0.5263157894736842,0.2,0.6585365853658537,0.14285714285714285,0.5038275,0.4623138888888889,0.4444444444444444,6.9714285714285715,26.660000000000004,0.4205607476635514,-21.0,1.0,2.0,,1.0,6.0,1.0,1.0,5.0,1.0,5.0,2.0,3.0,,4.0,3.0,8.0,4.0,4.0,4.0,1.0,5.0,5.0,10.0,5.0,4.0,1.0,,25.0,1.0,3.0,1.0,10.0,,11.0,4.0,15.0,3.0,3.0,,2.0,5.0,,,1.0,1.0,4.0,10.0,1.0,2.0,8.0,,1.0,5.0,1.0,2.0,1.0,2.0,2.0,,2.0,1.0,,,,1.0,0.18181818181818182,0.2222222222222222,0.6666666666666666,0.375,0.5,0.5,0.047619047619047616,,0.07692307692307693,,0.14285714285714285,0.05555555555555555,0.025,0.017857142857142856,0.1,0.03636363636363636,,0.0625,0.14285714285714285,,0.06666666666666667,0.125,0.14285714285714285,0.16666666666666666,0.02857142857142857,,0.5,0.25,0.46153846153846156,0.5,0.16666666666666666,0.024390243902439025,1.0,1.0,,0.12195121951219512,0.5,0.5,,0.05263157894736842,,0.05263157894736842,0.55085,0.047619047619047616,0.09090909090909091,0.1111111111111111,1.0,,,,,1.0,,1.0,1.0,,1.0,3.0,,,,0.04,0.2,0.2,1.0,,,,0.25,,,,6.0,,,,,,,,,,,,,,,,,True,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,1563.0,26,57,57,37,41,3,114,4.0,4.0,4.0,1.0,1.0,,,6.0,9,1.0,1,17.0,63,,,12.0,10.0,,1.0,1.0,3.0,,6.0,4.0,12.0,37,,1.0,,1.0,0.6666666666666666,0.75,0.7142857142857143,0.85,0.8571428571428571,0.1,26.229508196721312,0.5,0.4,1.0,1.0,0.4,0.1,1.0,1.0,,,,0.5,1.0,0.553505,0.5602714285714285,0.7058823529411765,7.0,25.3,0.6491228070175439,-4.0,,,3.0,3.0,1.0,1.0,1.0,,,2.0,,1.0,,,5.0,7.0,2.0,2.0,,,4.0,3.0,7.0,3.0,3.0,1.0,,17.0,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,3.0,1.0,,,,1.0,3.0,,1.0,3.0,,,2.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,0.16666666666666666,0.16666666666666666,,0.7142857142857143,,,,,,,0.09090909090909091,0.1,0.1111111111111111,,0.1,0.045454545454545456,0.5,,,,,,0.16666666666666666,,0.125,,,0.25,0.25,0.25,,0.1,1.0,1.0,,,,,,0.42857142857142855,1.0,,0.4427,0.2,0.2222222222222222,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,True,,,
1713,1610612737,Vince Carter,Vince Carter,1713,ATL,15977.0,266,572,588,233,322,57,1160,2.0,8.0,15.0,12.0,49.0,5.0,19.0,12.0,35,16.0,65,79.0,671,7.0,26.0,31.0,14.0,33.0,49.0,12.0,4.0,,10.0,3.0,31.0,233,0.6875,0.24615384615384617,0.2692307692307692,0.24615384615384617,0.34285714285714286,0.36,0.3815789473684211,0.3798076923076923,0.3974358974358974,0.65,18.009478672985782,0.4,0.08,0.25,0.2857142857142857,0.15,0.49,0.24489795918367346,0.24489795918367346,0.6666666666666666,0.5,0.2631578947368421,0.73,0.24489795918367346,0.5041329999999999,0.492496052631579,0.3924050632911392,10.234285714285715,25.38923076923077,0.40734265734265734,-161.0,,,1.0,2.0,4.0,6.0,12.0,16.0,7.0,7.0,1.0,2.0,3.0,8.0,4.0,12.0,2.0,10.0,2.0,2.0,11.0,4.0,15.0,2.0,10.0,1.0,,34.0,1.0,3.0,7.0,12.0,11.0,30.0,4.0,34.0,7.0,5.0,2.0,3.0,6.0,,,,1.0,13.0,26.0,,1.0,10.0,,1.0,9.0,1.0,5.0,,3.0,2.0,1.0,5.0,2.0,,,3.0,,0.4166666666666667,0.45454545454545453,0.5,0.3333333333333333,0.4166666666666667,0.5,0.05714285714285714,0.125,0.06666666666666667,0.4230769230769231,0.09090909090909091,0.02097902097902098,0.07,0.007042253521126761,0.08189655172413793,0.014035087719298246,0.05357142857142857,,,0.008928571428571428,,0.09836065573770492,0.08333333333333333,0.08695652173913043,0.056818181818181816,0.16666666666666666,0.4,0.5,0.26666666666666666,0.2857142857142857,0.5,0.12,0.5,0.5,0.3333333333333333,0.16,,,,0.05263157894736842,0.5,0.18421052631578946,0.53491,0.04807692307692308,0.1282051282051282,0.10126582278481013,4.0,1.0,2.0,2.0,,2.0,1.0,4.0,,2.0,,4.0,1.0,,0.25,,0.25,0.26666666666666666,0.75,0.3333333333333333,0.5,,0.3333333333333333,,,0.2857142857142857,15.0,1.0,1.0,2.0,2.0,0.015384615384615385,0.0625,,,,,,,,,,,True,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,9541.0,159,358,359,136,180,38,717,23.0,28.0,20.0,6.0,17.0,,5.0,29.0,55,6.0,18,92.0,379,,5.0,37.0,24.0,18.0,17.0,6.0,5.0,4.0,10.0,6.0,37.0,135,1.0,0.3333333333333333,,0.3333333333333333,0.5272727272727272,0.5205479452054794,0.40625,0.575,0.4868421052631579,0.2465753424657534,22.55639097744361,0.5,0.3835616438356164,0.8214285714285714,0.8518518518518519,0.273972602739726,0.2328767123287671,0.35294117647058826,0.35294117647058826,1.0,0.15625,,0.6301369863013698,0.35294117647058826,0.5299328767123287,0.5325890624999999,0.40217391304347827,6.025454545454546,25.777777777777775,0.37988826815642457,-40.0,6.0,6.0,12.0,15.0,3.0,3.0,7.0,1.0,,16.0,6.0,8.0,3.0,15.0,13.0,27.0,11.0,34.0,10.0,11.0,6.0,1.0,7.0,,4.0,1.0,1.0,15.0,1.0,8.0,12.0,19.0,5.0,36.0,10.0,46.0,3.0,1.0,2.0,2.0,5.0,1.0,,,2.0,9.0,20.0,,2.0,17.0,2.0,,18.0,4.0,8.0,3.0,7.0,6.0,1.0,7.0,6.0,,,5.0,3.0,0.5862068965517241,0.7083333333333334,0.75,0.48148148148148145,0.6,0.625,0.2,0.03571428571428571,0.45,0.4166666666666667,0.2087912087912088,0.08888888888888889,0.2,0.014925373134328358,0.2052980132450331,0.05732484076433121,0.06896551724137931,0.1111111111111111,0.0625,,0.045454545454545456,0.15789473684210525,0.25,0.23809523809523808,0.19607843137254902,0.2222222222222222,0.8571428571428571,0.6956521739130435,0.15,0.2727272727272727,,0.0958904109589041,0.42857142857142855,0.5,0.3333333333333333,0.0136986301369863,0.6,1.0,,0.46875,0.8,,0.567155,0.1038961038961039,0.13559322033898305,0.16304347826086957,,,,,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,0.2,,,,,,,,,,,1.0,0.14285714285714285,0.07142857142857142,,,,,,,,True,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,15218.0,254,544,555,169,258,68,1099,7.0,17.0,24.0,11.0,50.0,3.0,16.0,20.0,52,15.0,57,102.0,635,4.0,19.0,25.0,30.0,30.0,50.0,11.0,15.0,6.0,19.0,5.0,24.0,168,0.6666666666666666,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.38461538461538464,0.38990825688073394,0.3,0.42436974789915966,0.35714285714285715,0.5229357798165137,22.168284789644012,0.7894736842105263,0.1559633027522936,0.4117647058823529,0.4375,0.22018348623853212,0.45871559633027525,0.22,0.22,0.6363636363636364,0.5333333333333333,0.1875,0.6788990825688074,0.22,0.4940536697247705,0.4913649999999999,0.24509803921568626,8.446153846153846,26.09298245614034,0.31066176470588236,-96.0,2.0,2.0,1.0,1.0,9.0,4.0,11.0,7.0,3.0,17.0,2.0,4.0,,10.0,3.0,11.0,7.0,10.0,4.0,3.0,19.0,9.0,28.0,5.0,15.0,2.0,2.0,65.0,4.0,3.0,12.0,15.0,,27.0,7.0,34.0,10.0,7.0,3.0,1.0,4.0,1.0,,,2.0,9.0,23.0,2.0,2.0,14.0,1.0,1.0,20.0,,5.0,5.0,6.0,1.0,5.0,6.0,3.0,,,6.0,3.0,0.25,0.2777777777777778,0.5,0.2727272727272727,0.625,0.625,0.057692307692307696,0.058823529411764705,0.08333333333333333,,0.10135135135135136,0.02158273381294964,0.1411764705882353,0.03389830508474576,0.11587982832618025,0.027237354085603113,0.03333333333333333,0.01639344262295082,,0.030303030303030304,0.05263157894736842,0.1044776119402985,0.07272727272727272,0.15384615384615385,0.17647058823529413,,0.5,0.14285714285714285,0.375,0.4090909090909091,0.2222222222222222,0.10091743119266056,0.36363636363636365,0.36363636363636365,0.5,0.06422018348623854,0.25,1.0,,0.03333333333333333,1.0,0.1,0.5130583333333333,0.043859649122807015,0.08771929824561403,0.09803921568627451,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,,4.0,1.0,9.0,,,0.5,0.014492753623188406,0.5714285714285714,0.5714285714285714,0.75,0.125,1.0,,0.375,0.3333333333333333,1.0,0.3333333333333333,15.0,,,,,,,,,,1.0,,,,,,,True,,,
1628981,1610612737,Bruno Fernando,Bruno Fernando,1628981,ATL,12858.0,214,451,449,177,207,67,900,21.0,35.0,8.0,2.0,9.0,,5.0,23.0,44,3.0,15,62.0,502,,8.0,24.0,12.0,9.0,9.0,2.0,9.0,5.0,20.0,5.0,24.0,177,1.0,0.2,,0.2,0.5227272727272727,0.4661016949152542,0.4,0.4696969696969697,0.42857142857142855,0.2542372881355932,16.01489757914339,0.45,0.5932203389830508,0.6,0.7777777777777778,0.13559322033898305,0.15254237288135594,0.2222222222222222,0.2222222222222222,1.0,0.2,,0.847457627118644,0.2222222222222222,0.5603618644067795,0.581196,0.3870967741935484,2.743181818181818,24.633333333333333,0.3924611973392461,-76.0,5.0,9.0,9.0,13.0,2.0,,1.0,6.0,3.0,7.0,7.0,14.0,,14.0,10.0,17.0,4.0,34.0,12.0,10.0,13.0,9.0,22.0,8.0,6.0,4.0,3.0,53.0,7.0,15.0,8.0,17.0,4.0,29.0,22.0,51.0,8.0,6.0,2.0,3.0,11.0,2.0,,2.0,3.0,19.0,31.0,2.0,2.0,14.0,2.0,2.0,14.0,,5.0,2.0,4.0,4.0,,4.0,3.0,,,3.0,2.0,0.7391304347826086,1.0,0.5,0.5882352941176471,0.4375,0.4117647058823529,0.22727272727272727,0.22857142857142856,0.25,0.2857142857142857,0.16831683168316833,0.12396694214876033,0.09523809523809523,0.06796116504854369,0.13513513513513514,0.09821428571428571,0.15217391304347827,0.09836065573770492,0.14285714285714285,0.07692307692307693,0.04,0.14285714285714285,0.15625,0.25,0.1095890410958904,,0.75,0.7619047619047619,0.25,0.3333333333333333,0.5,0.01694915254237288,,,,0.1016949152542373,0.5625,0.5555555555555556,,0.52,0.6923076923076923,0.12,0.546975,0.078125,0.10204081632653061,0.22580645161290322,1.0,,1.0,,,1.0,,2.0,,1.0,2.0,4.0,2.0,,,0.08695652173913043,0.16666666666666666,0.16666666666666666,1.0,0.0625,,,0.0625,,,,,,,,,,,,,,,1.0,,,,,,True,,,
1627820,1610612737,Tyrone Wallace,Tyrone Wallace,1627820,ATL,6579.0,110,231,231,106,127,33,462,9.0,13.0,6.0,1.0,8.0,1.0,5.0,11.0,20,1.0,11,35.0,251,1.0,5.0,18.0,8.0,,7.0,1.0,2.0,2.0,5.0,3.0,18.0,106,,0.09090909090909091,0.2,0.1,0.55,0.4032258064516129,0.5,0.4605263157894737,0.5,0.3548387096774194,15.808823529411763,0.4,0.41935483870967744,0.6923076923076923,0.6923076923076923,0.1935483870967742,0.25806451612903225,0.125,0.125,,0.38461538461538464,0.2,0.7741935483870968,0.14285714285714285,0.5628266666666667,0.5027833333333334,0.5142857142857142,4.24,26.799999999999997,0.4588744588744589,-21.0,,,4.0,4.0,1.0,1.0,1.0,3.0,,10.0,,2.0,2.0,2.0,5.0,8.0,5.0,14.0,,2.0,4.0,2.0,6.0,1.0,4.0,,,14.0,,1.0,8.0,6.0,2.0,16.0,1.0,17.0,2.0,2.0,,,3.0,,,1.0,,8.0,11.0,,,12.0,,2.0,15.0,1.0,5.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,3.0,0.6363636363636364,0.6363636363636364,,0.625,,0.16666666666666666,0.1,,0.3333333333333333,0.2222222222222222,0.13636363636363635,0.018518518518518517,0.17777777777777778,,0.15730337078651685,0.009009009009009009,,0.047619047619047616,,,,0.1111111111111111,0.1111111111111111,0.25,0.19444444444444445,0.1111111111111111,1.0,0.5555555555555556,0.16666666666666666,0.25,1.0,0.03225806451612903,1.0,1.0,1.0,0.0967741935483871,,,,0.3076923076923077,1.0,,0.57825,0.14285714285714285,0.20833333333333334,0.05714285714285714,,,1.0,,,2.0,,3.0,1.0,1.0,1.0,,,,,0.06666666666666667,,,,0.2,,,0.4,,,,3.0,1.0,1.0,,,0.09090909090909091,0.3333333333333333,,,,,,,,,,,True,,,
