EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceFtPoints,PtsPutbacks,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,OffensiveGoaltends,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,LongMidRangePctBlocked,on,Clear Path Fouls,3SecondViolations
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,5796.0,97,20.0,207,205,86,98,30,412,9.0,14,1.0,2.0,6.0,9.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,8,1.0,1.0,2.0,10,22,4.0,13,8.0,40,202,1.0,4.0,3.0,2.0,6.0,12.0,1.0,3.0,4.0,19.0,4.0,16.0,3.0,9.0,8,4.0,2.0,1.0,7.0,5.0,12.0,4.0,1.0,6.0,1.0,29.0,1.0,1.0,2.0,8.0,11.0,1.0,20,4.0,24,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,7.0,4.0,2.0,7.0,1.0,1.0,7,13.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,19.0,84,2.0,1.0,0.2,0.2,0.25,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.45454545454545453,0.25,0.5,0.45714285714285713,0.14285714285714285,0.5,0.4878048780487805,0.14285714285714285,0.5277777777777778,0.37142857142857144,0.07692307692307693,0.09090909090909091,0.07142857142857142,0.25,0.125,19.672131147540984,0.5714285714285714,0.1111111111111111,0.2857142857142857,0.20754716981132076,0.022727272727272728,0.14035087719298245,0.02,0.17272727272727273,0.02127659574468085,0.14285714285714285,0.058823529411764705,0.2222222222222222,0.2631578947368421,0.19047619047619047,0.05555555555555555,1.0,0.4,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.11428571428571428,0.25,0.3333333333333333,0.11428571428571428,0.14285714285714285,0.22857142857142856,0.5,0.5714285714285714,0.25,0.2857142857142857,0.5,1.0,0.2857142857142857,0.14285714285714285,0.6,0.6666666666666666,0.06666666666666667,0.13333333333333333,0.5,0.7714285714285715,0.5,0.5350199999999999,0.5369571428571429,0.5624966666666666,0.1282051282051282,0.19230769230769232,0.05,0.475,6.077272727272727,25.807692307692303,0.41545893719806765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626178,1610612761,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,TOR,24890.0,415,31.0,855,859,238,263,139,1714,45.0,87,13.0,25.0,10.0,16.0,12.0,32.0,5.0,7.0,,3.0,1.0,3,1.0,,1.0,59,124,1.0,10,42.0,163,925,16.0,33.0,1.0,40.0,12.0,24.0,,4.0,17.0,41.0,70.0,48.0,3.0,,3,1.0,14.0,,12.0,24.0,36.0,21.0,3.0,8.0,3.0,96.0,10.0,30.0,1.0,32.0,20.0,4.0,56,41.0,97,7.0,20.0,18.0,2.0,10.0,4.0,16.0,4.0,6.0,1.0,26.0,6.0,20.0,36.0,,5.0,50,56.0,6.0,25.0,6.0,6.0,4.0,,6.0,5.0,41.0,236,4.0,6.0,0.5932203389830508,0.7777777777777778,1.0,0.1,,0.1,0.47580645161290325,0.48484848484848486,0.5,0.45149253731343286,0.47058823529411764,0.42857142857142855,0.5125786163522013,0.5405405405405406,0.5256410256410257,0.07462686567164178,,0.11290322580645161,0.10344827586206896,0.15625,,18.084066471163244,0.38461538461538464,0.14285714285714285,0.04,0.10695187165775401,0.1282051282051282,0.14883720930232558,0.04926108374384237,0.12935323383084577,0.09153318077803203,0.05714285714285714,0.08,0.09090909090909091,0.1267605633802817,0.14189189189189189,0.11864406779661017,0.8333333333333334,0.6492537313432836,0.5172413793103449,0.5769230769230769,0.6444444444444445,0.23880597014925373,0.375,0.4444444444444444,0.03731343283582089,0.05223880597014925,0.022388059701492536,0.3333333333333333,0.3333333333333333,1.0,0.7352941176470589,0.52,0.07692307692307693,,0.029411764705882353,0.5714285714285714,0.625,0.10714285714285714,0.03571428571428571,,0.7238805970149254,0.3333333333333333,0.5261794776119404,0.5482074074074075,0.5316446428571429,0.16339869281045752,0.17482517482517482,0.24539877300613497,0.25153374233128833,3.9806451612903233,23.76,0.2783625730994152,2.0,8.0,28.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,0.15671641791044777,0.1076923076923077,0.0392156862745098,0.10714285714285714,0.16417910447761194,0.4166666666666667,0.4,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,14339.0,239,6.0,506,511,162,152,62,1017,23.0,40,1.0,4.0,7.0,15.0,7.0,16.0,9.0,17.0,5.0,6.0,13.0,25,2.0,3.0,7.0,35,65,17.0,42,25.0,146,555,1.0,5.0,7.0,8.0,10.0,22.0,4.0,13.0,1.0,33.0,50.0,20.0,48.0,3.0,25,13.0,5.0,,7.0,1.0,8.0,1.0,,5.0,1.0,17.0,1.0,3.0,,12.0,11.0,,23,4.0,27,2.0,9.0,6.0,3.0,7.0,4.0,10.0,,3.0,1.0,17.0,7.0,4.0,16.0,,1.0,20,28.0,2.0,13.0,,3.0,2.0,,3.0,2.0,33.0,162,1.0,,0.7142857142857143,0.7142857142857143,0.9411764705882353,0.40476190476190477,0.3076923076923077,0.40476190476190477,0.5384615384615384,0.2,0.45454545454545453,0.5654205607476636,0.3333333333333333,0.45714285714285713,0.6092436974789915,0.3333333333333333,0.4714285714285714,0.3925233644859813,,0.07692307692307693,0.05,0.1875,,23.448275862068968,0.4117647058823529,,,0.07857142857142857,0.021739130434782608,0.09448818897637795,0.009259259259259259,0.08614232209737828,0.016260162601626018,,0.03125,0.06756756756756757,0.09433962264150944,0.06976744186046512,0.0425531914893617,0.6666666666666666,0.37383177570093457,0.575,0.6052631578947368,0.8695652173913043,0.14953271028037382,0.4375,0.5384615384615384,0.08411214953271028,0.1588785046728972,0.2336448598130841,0.52,0.52,0.9230769230769231,0.3333333333333333,0.25,1.0,0.4166666666666667,0.16666666666666666,0.42857142857142855,0.4666666666666667,0.17142857142857143,0.2,0.42857142857142855,0.7663551401869159,0.52,0.5375814285714283,0.537125,0.5508779411764707,0.11764705882352941,0.17105263157894737,0.0547945205479452,0.22602739726027396,5.59076923076923,25.469047619047622,0.3201581027667984,5.0,,,1.0,2.0,3.0,2.0,2.0,,,,1.0,,0.02702702702702703,0.024390243902439025,,0.07692307692307693,0.14634146341463414,0.2857142857142857,0.5555555555555556,0.5555555555555556,0.6,4.0,1.0,2.0,2.0,1.0,1.0,0.2857142857142857,0.23529411764705882,0.23529411764705882,1.0,1.0,1.0,0.16666666666666666,0.023255813953488372,,,,,,,,,,,,,True,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,49114.0,819,99.0,1701,1696,541,577,231,3397,91.0,148,34.0,65.0,26.0,40.0,10.0,26.0,7.0,18.0,,4.0,34.0,100,6.0,9.0,29.0,103,181,38.0,118,91.0,411,1816,36.0,69.0,6.0,98.0,30.0,48.0,10.0,33.0,35.0,125.0,136.0,70.0,114.0,,100,34.0,18.0,1.0,10.0,16.0,26.0,12.0,4.0,7.0,,68.0,43.0,64.0,,77.0,73.0,20.0,170,107.0,277,6.0,22.0,17.0,5.0,14.0,9.0,14.0,3.0,5.0,,28.0,8.0,72.0,114.0,10.0,2.0,92,116.0,16.0,58.0,8.0,49.0,35.0,,61.0,38.0,123.0,538,8.0,7.0,0.6601941747572816,0.9444444444444444,1.0,0.3220338983050847,0.30303030303030304,0.3220338983050847,0.569060773480663,0.5217391304347826,0.625,0.5351170568561873,0.5,0.5555555555555556,0.5888252148997135,0.5444444444444444,0.6313131313131313,0.39464882943143814,0.00847457627118644,0.09944751381215469,0.10810810810810811,0.07692307692307693,0.01,19.088607594936708,0.5,0.36363636363636365,,0.1825,0.14678899082568808,0.17782909930715934,0.11375661375661375,0.18007202881152462,0.13144963144963145,0.11428571428571428,0.14432989690721648,0.16842105263157894,0.1895424836601307,0.174496644295302,0.04411764705882353,0.6229508196721312,0.49498327759197325,0.6148648648648649,0.6893939393939394,0.6373626373626373,0.08695652173913043,0.38461538461538464,0.4166666666666667,0.023411371237458192,0.06020066889632107,0.33444816053511706,0.34,0.3434343434343434,1.0,0.8666666666666667,0.5230769230769231,0.058823529411764705,,0.08,0.49382716049382713,0.65,0.04938271604938271,0.35802469135802467,0.3103448275862069,0.8896321070234113,0.34,0.5595630434782608,0.5619009090909091,0.5509518518518518,0.17008797653958943,0.2600896860986547,0.2384428223844282,0.30413625304136255,2.822099447513812,25.644915254237283,0.31804820693709585,2.0,23.0,62.0,3.0,3.0,3.0,4.0,1.0,3.0,12.0,4.0,14.0,1.0,0.18565400843881857,0.09302325581395349,0.10320284697508897,0.21052631578947367,0.18518518518518517,0.8,0.2857142857142857,0.2857142857142857,1.0,4.0,1.0,1.0,1.0,,,0.16666666666666666,0.2222222222222222,0.2222222222222222,1.0,0.16666666666666666,1.0,0.25,,12.0,9.0,3.0,3.0,5.0,,,,,,,,True,,
1629744,1610612761,Matt Thomas,Matt Thomas,1629744,TOR,14883.0,248,38.0,525,513,159,191,79,1038,,5,,1.0,,2.0,4.0,8.0,18.0,13.0,1.0,3.0,23.0,41,4.0,6.0,13.0,15,31,29.0,54,3.0,120,555,1.0,4.0,5.0,8.0,7.0,13.0,6.0,16.0,2.0,34.0,20.0,10.0,81.0,6.0,41,23.0,4.0,3.0,9.0,7.0,16.0,4.0,3.0,6.0,2.0,39.0,2.0,2.0,1.0,15.0,11.0,,26,5.0,31,2.0,6.0,4.0,2.0,4.0,4.0,4.0,,,,8.0,3.0,11.0,20.0,,1.0,8,5.0,,2.0,,1.0,1.0,,1.0,,34.0,157,1.0,,0.6666666666666666,0.6666666666666666,0.9310344827586207,0.5370370370370371,0.375,0.5370370370370371,0.4838709677419355,0.25,0.5384615384615384,0.6882352941176471,0.4444444444444444,0.5517241379310345,0.6896551724137931,0.4444444444444444,0.5666666666666667,0.6352941176470588,0.05555555555555555,0.12903225806451613,0.4,0.25,0.024390243902439025,15.32258064516129,0.5,,0.0625,0.09090909090909091,0.014285714285714285,0.11029411764705882,0.016129032258064516,0.10116731517509728,0.015151515151515152,0.07142857142857142,,0.10714285714285714,0.08,0.12631578947368421,0.058823529411764705,,0.058823529411764705,,,,0.09411764705882353,0.5,0.6666666666666666,0.21176470588235294,0.15294117647058825,0.4823529411764706,0.5609756097560976,0.575,0.9130434782608695,0.1111111111111111,,,0.1111111111111111,0.4444444444444444,0.06896551724137931,,0.10344827586206896,0.4482758620689655,0.46153846153846156,0.6941176470588235,0.5609756097560976,0.48524941176470615,0.43198749999999997,0.4508655172413793,0.034482758620689655,0.06060606060606061,0.06666666666666667,0.2833333333333333,13.380645161290323,25.394444444444442,0.3028571428571429,11.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.021505376344086023,0.06666666666666667,0.07317073170731707,0.5,0.6111111111111112,0.6111111111111112,0.7272727272727273,6.0,,2.0,2.0,,1.0,0.4,0.46153846153846156,0.5454545454545454,1.0,0.5,1.0,,0.018518518518518517,,,,,,1.0,0.15384615384615385,,,,,,True,,
1626259,1610612761,Malcolm Miller,Malcolm Miller,1626259,TOR,6435.0,107,55.0,226,224,104,121,32,450,1.0,3,,1.0,1.0,2.0,1.0,1.0,1.0,6.0,,3.0,4.0,11,,,4.0,3,5,8.0,17,3.0,33,241,,1.0,,,2.0,3.0,1.0,7.0,2.0,9.0,4.0,2.0,24.0,,11,4.0,,2.0,1.0,5.0,6.0,4.0,1.0,1.0,,17.0,,1.0,,4.0,4.0,1.0,9,1.0,10,,3.0,2.0,1.0,,,3.0,1.0,,,3.0,1.0,4.0,12.0,1.0,,2,4.0,,1.0,1.0,1.0,1.0,,1.0,,7.0,103,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.47058823529411764,0.14285714285714285,0.47058823529411764,0.6,,0.6666666666666666,0.6818181818181818,,0.35,0.6875,,0.4090909090909091,0.7727272727272727,0.11764705882352941,,,,0.18181818181818182,10.227272727272727,,0.125,,0.07547169811320754,0.020833333333333332,0.07272727272727272,,0.07407407407407407,0.011904761904761904,,,0.08,0.05263157894736842,0.06818181818181818,,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.045454545454545456,1.0,1.0,0.045454545454545456,0.2727272727272727,0.5,0.36363636363636365,0.4444444444444444,1.0,1.0,,,,,0.2,0.5,0.3,0.4,,0.9090909090909091,0.36363636363636365,0.5088840909090909,0.5957,0.49734,0.043478260869565216,0.16666666666666666,,0.2727272727272727,5.119999999999999,24.72941176470588,0.46017699115044247,1.0,,,,1.0,,1.0,1.0,,,,,,,0.1111111111111111,,0.1111111111111111,0.09090909090909091,1.0,1.0,1.0,,4.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,0.3333333333333333,,,,,,,,,,,,,,True,,
1628778,1610612761,Paul Watson,Paul Watson,1628778,TOR,2841.0,47,21.0,104,102,42,53,17,206,3.0,4,,,1.0,2.0,,,,,,,,4,,,,3,4,,4,5.0,11,105,,,,,1.0,2.0,,,1.0,3.0,2.0,4.0,,,4,,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,1.0,1.0,,4.0,4.0,1.0,9,2.0,11,,1.0,,1.0,2.0,2.0,1.0,,,,3.0,,1.0,2.0,,,5,7.0,1.0,4.0,,,,,,,3.0,41,,,0.3333333333333333,0.3333333333333333,,,,,0.75,,0.5,0.375,,0.5,0.5,,0.5,0.5,0.25,0.25,0.25,,0.25,11.382113821138212,0.6666666666666666,0.3333333333333333,,0.16,0.058823529411764705,0.16,0.037037037037037035,0.16,0.045454545454545456,0.25,,0.08333333333333333,0.18181818181818182,0.21052631578947367,,,0.5,0.75,1.0,0.3333333333333333,,,,,,0.5,,,,,,,,,1.0,0.5,,,,1.0,,0.57584375,,0.5196,0.36363636363636365,0.5714285714285714,,0.2727272727272727,1.475,26.375,0.40384615384615385,,,,,,,,,,,1.0,,,,,0.05263157894736842,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627775,1610612761,Patrick McCaw,Patrick McCaw,1627775,TOR,16037.0,267,2.0,546,546,162,168,62,1092,9.0,18,1.0,3.0,1.0,3.0,2.0,7.0,3.0,10.0,2.0,3.0,2.0,8,2.0,,3.0,12,28,7.0,18,7.0,52,584,2.0,4.0,4.0,10.0,1.0,4.0,,6.0,1.0,3.0,18.0,6.0,21.0,,8,2.0,3.0,,12.0,12.0,24.0,8.0,4.0,10.0,1.0,60.0,3.0,4.0,,10.0,13.0,1.0,24,7.0,31,3.0,5.0,2.0,3.0,7.0,2.0,5.0,1.0,5.0,,12.0,4.0,12.0,20.0,,1.0,8,11.0,1.0,6.0,,,,,,,3.0,162,2.0,,0.75,0.75,1.0,0.3888888888888889,,0.3888888888888889,0.42857142857142855,0.5,0.25,0.4891304347826087,0.625,0.1,0.5098039215686274,0.625,0.13636363636363635,0.391304347826087,,0.10714285714285714,0.16666666666666666,,,10.128617363344052,0.5833333333333334,0.045454545454545456,,0.10655737704918032,0.0273972602739726,0.06944444444444445,0.024193548387096774,0.08646616541353383,0.025925925925925925,,,0.109375,0.06976744186046512,0.054945054945054944,0.125,,0.391304347826087,0.5,0.6,0.6666666666666666,0.15217391304347827,0.2857142857142857,0.2857142857142857,0.06521739130434782,0.21739130434782608,0.17391304347826086,0.25,0.25,1.0,0.375,0.3333333333333333,1.0,0.25,0.25,0.3,0.3333333333333333,0.3,0.3,,0.782608695652174,0.25,0.5633467391304348,0.54625,0.591235,0.11764705882352941,0.18181818181818182,0.19230769230769232,0.057692307692307696,4.596428571428571,24.272222222222226,0.2967032967032967,1.0,,,1.0,2.0,1.0,2.0,,,,,,,0.027777777777777776,0.0425531914893617,0.033707865168539325,0.2,0.09433962264150944,1.0,0.3333333333333333,0.3333333333333333,1.0,5.0,,,2.0,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,2.0,1.0,1.0,,,True,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,15801.0,263,-17.0,542,540,137,172,73,1082,24.0,50,,3.0,4.0,11.0,3.0,15.0,6.0,9.0,1.0,3.0,16.0,42,2.0,6.0,13.0,29,71,17.0,51,25.0,134,592,,4.0,3.0,7.0,6.0,16.0,6.0,16.0,13.0,43.0,12.0,46.0,18.0,33.0,41,16.0,7.0,2.0,42.0,18.0,60.0,10.0,8.0,31.0,6.0,138.0,,3.0,,18.0,14.0,,32,3.0,35,3.0,11.0,4.0,7.0,18.0,13.0,9.0,1.0,5.0,,27.0,7.0,6.0,20.0,,1.0,35,34.0,3.0,13.0,4.0,3.0,1.0,1.0,3.0,2.0,43.0,136,4.0,4.0,0.20689655172413793,0.20689655172413793,0.35294117647058826,0.3333333333333333,0.375,0.34,0.4084507042253521,,0.375,0.44672131147540983,0.21428571428571427,0.46875,0.48905109489051096,0.3888888888888889,0.5375,0.4180327868852459,0.0392156862745098,0.09859154929577464,0.12,0.06666666666666667,0.047619047619047616,26.11464968152866,0.6666666666666666,,,0.112,0.018633540372670808,0.14173228346456693,,0.12698412698412698,0.010676156583629894,0.05555555555555555,,0.19298245614035087,0.0392156862745098,0.12195121951219512,0.045454545454545456,0.6666666666666666,0.4098360655737705,0.48,0.5454545454545454,0.25,0.12295081967213115,0.2,0.21428571428571427,0.04918032786885246,0.07377049180327869,0.3442622950819672,0.38095238095238093,0.4,0.375,0.42857142857142855,,,0.14285714285714285,0.2857142857142857,0.34375,0.36363636363636365,0.09375,0.40625,0.46153846153846156,0.8278688524590164,0.3902439024390244,0.5211016528925622,0.4947333333333334,0.5322483870967742,0.10526315789473684,0.16049382716049382,0.05223880597014925,0.3208955223880597,4.329577464788733,26.488235294117654,0.25276752767527677,2.0,4.0,,5.0,4.0,1.0,1.0,2.0,1.0,,2.0,1.0,,0.011904761904761904,0.01694915254237288,,0.058823529411764705,0.17777777777777778,,0.3333333333333333,0.3333333333333333,,1.0,,1.0,1.0,,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,,0.5,1.0,,0.019230769230769232,,,,,,,,,,,1.0,,True,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,19140.0,319,51.0,665,664,218,193,85,1329,16.0,31,,,7.0,15.0,8.0,18.0,18.0,12.0,,5.0,23.0,71,2.0,7.0,22.0,30,67,27.0,83,50.0,191,710,2.0,2.0,2.0,11.0,12.0,26.0,7.0,27.0,23.0,68.0,4.0,56.0,36.0,45.0,69,23.0,7.0,1.0,58.0,24.0,82.0,16.0,8.0,48.0,5.0,188.0,1.0,1.0,,17.0,16.0,,33,2.0,35,1.0,9.0,5.0,4.0,17.0,13.0,16.0,1.0,4.0,1.0,33.0,11.0,13.0,28.0,1.0,1.0,51,57.0,4.0,17.0,7.0,5.0,3.0,,5.0,2.0,68.0,217,3.0,7.0,0.06666666666666667,0.06666666666666667,0.4444444444444444,0.3253012048192771,0.25925925925925924,0.3333333333333333,0.44776119402985076,1.0,0.46153846153846156,0.47,0.875,0.42452830188679247,0.5377906976744186,0.9166666666666666,0.515625,0.5533333333333333,0.012048192771084338,0.1044776119402985,0.12903225806451613,0.1111111111111111,0.014084507042253521,27.116402116402117,0.5151515151515151,,,0.10256410256410256,0.006666666666666667,0.09444444444444444,0.00684931506849315,0.09821428571428571,0.006756756756756757,,0.02631578947368421,0.07462686567164178,0.14285714285714285,0.08870967741935484,0.0125,0.4,0.20666666666666667,0.5161290322580645,0.5925925925925926,0.0625,0.12,0.4444444444444444,0.5,0.12,0.08,0.47333333333333333,0.323943661971831,0.32857142857142857,0.43478260869565216,,,,,0.5,0.2830188679245283,0.4666666666666667,0.09433962264150944,0.41509433962264153,0.3181818181818182,0.76,0.3333333333333333,0.5042564189189188,0.4571625,0.4892460784313725,0.11515151515151516,0.2125,0.05759162303664921,0.35602094240837695,7.962686567164179,26.851807228915654,0.32781954887218046,6.0,4.0,,5.0,11.0,1.0,1.0,,5.0,3.0,3.0,2.0,,0.012345679012345678,,,0.07692307692307693,0.10714285714285714,0.125,0.3333333333333333,0.35294117647058826,,4.0,,1.0,1.0,7.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.023529411764705882,,,,,,,,,,,2.0,0.05555555555555555,True,,
