EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,ShootingFouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PtsAssisted3s,OffTwoPtRebounds,OffRebounds,SelfOReb,Assisted3sPct,PenaltyFg3Pct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsPutbacks,FTDefRebounds,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,LostBallSteals,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,Arc3Assists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedArc3,BlockedAtRim,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffArc3ReboundPct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Clear Path Fouls,DefensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,OffensiveGoaltends
1626209,1610612757,Mario Hezonja,Mario Hezonja,1626209,POR,1007.0,17.0,-24.0,39,37,12,24.0,6.0,76,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,58.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,12,1.0,1.0,0.5,0.4,0.5,0.5,0.2,17.77777777777778,0.5,0.1111111111111111,0.0625,1.0,0.6,0.3333333333333333,0.3333333333333333,0.2,1.0,1.0,0.2,1.0,0.8,0.6087,0.5565,0.3333333333333333,5.225,25.1,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,1765.0,29.0,-22.0,65,64,25,42.0,9.0,129,1.0,2.0,,3.0,6.0,1.0,3.0,9.0,6.0,5.0,17.0,85.0,1.0,2.0,4.0,6.0,6.0,,1.0,1.0,,,,,,,,1.0,4.0,6.0,,4.0,25,,,0.3333333333333333,0.4,0.47058823529411764,0.5,0.4,22.972972972972972,,,0.03571428571428571,,0.13333333333333333,0.5,0.5,0.2,,,0.4,0.3333333333333333,0.5333333333333333,0.48027,0.6023,0.23529411764705882,11.133333333333333,25.866666666666664,0.38461538461538464,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,5.0,1.0,6.0,1.0,5.0,13.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.1111111111111111,0.25,0.1,0.1111111111111111,0.26666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,0.55245,0.17647058823529413,0.2727272727272727,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629018,1610612757,Gary Trent Jr.,Gary Trent Jr.,1629018,POR,678.0,11.0,-14.0,24,23,8,1.0,2.0,47,,,1.0,1.0,3.0,,1.0,2.0,5.0,,8.0,30.0,1.0,,5.0,2.0,3.0,,,1.0,,,,,,,,,,,,5.0,8,,,0.5,0.5714285714285714,0.5714285714285714,1.25,0.7142857142857143,26.923076923076923,,,,,,,,0.14285714285714285,1.0,1.0,0.42857142857142855,,0.7142857142857143,0.5080714285714285,0.49845,0.625,13.450000000000001,25.119999999999997,0.3333333333333333,,,,1.0,1.0,,2.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,0.4,0.4,1.0,1.25,,,,,,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,0.125,0.06666666666666667,0.3333333333333333,0.25,0.2857142857142857,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629650,1610612757,Moses Brown,Moses Brown,1629650,POR,1970.0,33.0,-33.0,73,72,33,45.0,9.0,145,3.0,8.0,,,,,4.0,10.0,,3.0,11.0,102.0,,1.0,3.0,2.0,,5.0,11.0,14.0,1.0,1.0,2.0,,1.0,,3.0,7.0,5.0,8.0,,3.0,33,,,0.4,0.4,0.39285714285714285,0.3,,20.731707317073173,0.6666666666666666,0.2631578947368421,0.25806451612903225,,0.8,0.375,0.375,,,,,,0.8,0.59968,0.598525,0.2727272727272727,2.07,,0.4520547945205479,1.0,3.0,1.0,2.0,,,,,2.0,6.0,1.0,4.0,,,,1.0,,1.0,,1.0,2.0,3.0,6.0,,,4.0,,,0.25,0.25,0.6,,,0.25,0.2,0.2,0.5,0.5,,,,0.75,0.3333333333333333,,0.6154333333333334,0.2857142857142857,0.2857142857142857,0.5454545454545454,,,,,,,3.0,3.0,,,,0.15789473684210525,0.08571428571428572,,,,,,,,,2.0,4.0,2.0,4.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.5,1.0,0.2222222222222222,0.2,0.42857142857142855,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,0.5,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,339.0,6.0,-12.0,12,13,12,4.0,,25,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,21.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,2.0,12,,,0.5,0.25,0.25,0.25,0.5,33.333333333333336,,,,,0.25,1.0,1.0,0.25,,,0.5,0.5,0.75,0.5357624999999999,0.5357624999999999,1.0,9.5,25.3,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,3.0,,,,,,,,0.5,0.25,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,1610612757,Carmelo Anthony,Carmelo Anthony,2546,POR,187.0,3.0,-20.0,7,8,3,3.0,1.0,15,,,,1.0,,,,1.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,12.5,,,,,,,,1.0,,,,,,0.3889,,,18.5,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,546.0,9.0,-3.0,20,20,2,9.0,2.0,40,,,,1.0,,,,1.0,1.0,,,19.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,2,,,,,,,0.5,13.636363636363637,1.0,,,,,,,0.5,,,,,0.5,0.4709,,,20.4,23.0,0.1,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,0.1111111111111111,,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629658,1610612757,Jaylen Hoard,Jaylen Hoard,1629658,POR,1211.0,20.0,-7.0,47,44,19,41.0,8.0,91,3.0,4.0,,,,,3.0,5.0,,2.0,8.0,59.0,,2.0,6.0,4.0,,1.0,4.0,6.0,1.0,,,,,,,3.0,2.0,2.0,,6.0,19,2.0,,0.6,0.6,0.6666666666666666,0.6,,10.909090909090908,,0.07692307692307693,0.2,0.16666666666666666,0.8,0.75,0.75,,,,,,0.8,0.6481199999999999,0.585275,0.75,2.1399999999999997,,0.40425531914893614,2.0,3.0,,1.0,,,,,,2.0,2.0,4.0,,,,1.0,,1.0,,,2.0,3.0,,,,1.0,,,0.5,0.5,1.0,,,0.42857142857142855,0.5,0.2,,,,,,0.75,0.6666666666666666,,0.645,0.16666666666666666,0.16666666666666666,0.25,,,,,,,2.0,2.0,1.0,,,0.16666666666666666,0.1,0.3333333333333333,0.5,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,0.3333333333333333,0.5,1.0,1.0,,,0.5,,,,,0.3333333333333333,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612757,Anthony Tolliver,Anthony Tolliver,201229,POR,652.0,11.0,-13.0,26,25,5,15.0,3.0,51,,,,,2.0,,1.0,1.0,2.0,,2.0,38.0,,,,,2.0,3.0,4.0,4.0,,,1.0,,,,1.0,2.0,,,,,5,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.6666666666666666,13.793103448275863,1.0,0.5,0.36363636363636365,,,,,,,,0.6666666666666666,,0.6666666666666666,0.46928333333333333,,,4.4,24.4,0.19230769230769232,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.2,0.2,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,205.0,3.0,-11.0,8,8,8,3.0,,16,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,17.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,3.0,1.0,4.0,8,,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,37.5,,1.0,0.3333333333333333,,,,,0.5,1.0,1.0,0.5,0.5,0.5,0.42325,0.42325,1.0,16.7,29.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
