EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Charge Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,on
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,17048.0,284,-70.0,579,580,142,166,70,1159,22,31,10.0,13.0,5.0,6,3.0,7.0,2.0,1.0,25,38,2.0,17.0,67,715,10.0,13,1.0,3.0,23,6.0,7,7.0,19,28.0,22,20.0,2.0,5.0,1.0,9.0,10.0,8.0,1.0,1.0,29.0,21.0,16.0,15.0,19.0,2.0,36.0,37,73,1.0,8.0,7.0,1.0,8.0,6.0,6.0,1.0,2.0,1.0,14.0,4.0,3.0,10.0,27,3.0,4.0,16.0,2.0,21.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,19,141,3.0,1.0,0.56,0.9333333333333333,0.6578947368421053,0.7692307692307693,0.8571428571428571,0.625,0.7142857142857143,0.8571428571428571,0.6836734693877551,0.7666666666666667,0.8636363636363636,0.05,0.13157894736842105,0.12903225806451613,0.14285714285714285,9.502262443438914,0.5714285714285714,0.11764705882352941,0.15447154471544716,0.11347517730496454,0.13761467889908258,0.16535433070866143,0.14655172413793102,0.13805970149253732,0.08641975308641975,0.15,0.15,0.1595744680851064,0.18181818181818182,0.08771929824561403,0.20930232558139536,0.21739130434782608,0.15476190476190477,0.08,0.1,0.775,0.7096774193548387,0.8148148148148148,0.5454545454545454,0.175,0.42857142857142855,0.5,0.6666666666666666,0.05,0.9285714285714286,0.7692307692307693,0.07142857142857142,0.8571428571428571,0.8333333333333334,0.825,0.5389525,0.5581875,0.5908142857142857,0.22916666666666666,0.2391304347826087,0.34328358208955223,0.2835820895522388,2.7631578947368416,25.5,0.2452504317789292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627739,1610612741,Kris Dunn,Kris Dunn,1627739,CHI,56480.0,941,-29.0,1921,1925,335,426,185,3846,64,88,3.0,3.0,4.0,5,16.0,46.0,55.0,2.0,81,142,78.0,35.0,266,2086,4.0,5,4.0,1.0,18,5.0,10,14.0,36,64.0,98,6.0,55.0,10.0,67.0,49.0,116.0,36.0,13.0,53.0,281.0,8.0,7.0,58.0,57.0,4.0,119.0,15,134,7.0,75.0,43.0,32.0,22.0,16.0,27.0,4.0,6.0,3.0,49.0,6.0,6.0,39.0,104,5.0,3.0,49.0,2.0,47.0,5.0,18.0,8.0,12.0,9.0,12.0,,34,328,13.0,6.0,0.3950617283950617,0.41025641025641024,0.5704225352112676,0.8,0.5,0.525,0.9444444444444444,0.4074074074074074,0.5518672199170125,0.9,0.5,0.35454545454545455,0.07042253521126761,0.045454545454545456,0.13043478260869565,13.62781954887218,0.4489795918367347,0.06666666666666667,0.12527472527472527,0.015086206896551725,0.15718157181571815,0.018306636155606407,0.1395631067961165,0.016648168701442843,0.01834862385321101,0.0189873417721519,,0.008670520231213872,0.054945054945054944,0.10606060606060606,0.10810810810810811,0.2222222222222222,0.16845878136200718,0.12222222222222222,0.0673076923076923,0.4,0.7272727272727273,0.7619047619047619,0.421875,0.20909090909090908,0.34782608695652173,0.4,0.3125,0.25,0.3333333333333333,1.0,0.2222222222222222,0.18518518518518517,0.8,0.7545454545454545,0.5464768181818183,0.5639000000000001,0.5352759259259258,0.07725321888412018,0.11612903225806452,0.06766917293233082,0.13533834586466165,4.653521126760564,24.747435897435896,0.1743883394065591,1.0,8.0,7.0,23.0,2.0,2.0,2.0,4.0,16.0,1.0,2.0,13.0,23.0,3.0,4.0,17.0,69.0,16.0,12.0,2.0,9.0,1.0,4.0,7.0,3.0,8.0,1.0,0.2948717948717949,0.75,0.23529411764705882,0.2948717948717949,0.6666666666666666,0.03636363636363636,0.125,0.125,0.10454545454545454,0.30434782608695654,0.30434782608695654,1.0,0.2909090909090909,0.2909090909090909,1.0,0.2222222222222222,1.0,1.0,0.5,1.0,0.14814814814814814,0.5,0.48148148148148145,0.15384615384615385,0.2909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,True
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,16270.0,271,-60.0,573,567,165,181,72,1140,3,6,,,,2,2.0,5.0,22.0,1.0,5,11,39.0,11.0,63,680,,1,4.0,1.0,7,,3,8.0,26,6.0,4,,22.0,2.0,12.0,13.0,25.0,11.0,2.0,9.0,63.0,5.0,1.0,12.0,15.0,,27.0,6,33,1.0,5.0,2.0,3.0,5.0,4.0,5.0,1.0,1.0,,10.0,1.0,3.0,12.0,29,,,20.0,1.0,16.0,,2.0,6.0,1.0,1.0,1.0,,26,163,2.0,6.0,0.6,0.6,0.45454545454545453,,,0.52,0.6,0.5625,0.5431034482758621,0.5833333333333334,0.5909090909090909,0.78,0.18181818181818182,0.16666666666666666,0.2,10.365853658536587,0.5,,0.12295081967213115,0.006993006993006993,0.10909090909090909,0.03968253968253968,0.11637931034482758,0.022304832713754646,0.012048192771084338,,,0.042105263157894736,0.03225806451612903,0.11475409836065574,0.14634146341463414,0.1,0.09302325581395349,0.16666666666666666,0.034482758620689655,0.12,0.5,0.6,0.6666666666666666,0.1,0.4,0.5,0.5,0.44,,,0.2,0.125,,0.9,0.543659,0.5372,0.530709375,0.038461538461538464,0.15384615384615385,0.1111111111111111,0.4126984126984127,5.445454545454546,24.874358974358973,0.2879581151832461,,,5.0,17.0,1.0,3.0,3.0,5.0,9.0,1.0,3.0,8.0,14.0,2.0,6.0,13.0,39.0,9.0,1.0,2.0,3.0,,,1.0,,1.0,0.9285714285714286,0.358974358974359,0.5,0.46153846153846156,0.358974358974359,1.0,,,,0.34,0.29411764705882354,0.29411764705882354,1.0,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.6,0.3333333333333333,1.0,1.0,1.0,0.3125,0.6,0.5,0.375,0.4090909090909091,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,True
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,17545.0,292,-118.0,630,630,82,149,60,1260,28,47,2.0,6.0,2.0,5,5.0,23.0,9.0,,33,71,19.0,27.0,111,747,2.0,9,2.0,2.0,9,2.0,7,7.0,11,52.0,14,2.0,9.0,9.0,9.0,10.0,19.0,8.0,2.0,8.0,48.0,4.0,7.0,28.0,15.0,9.0,52.0,11,63,3.0,12.0,12.0,,7.0,6.0,5.0,,1.0,,12.0,,1.0,16.0,31,2.0,,32.0,2.0,40.0,2.0,17.0,4.0,3.0,3.0,4.0,,11,82,3.0,4.0,0.7878787878787878,0.8125,0.4647887323943662,0.2222222222222222,0.2857142857142857,0.4666666666666667,0.3181818181818182,0.2,0.5091743119266054,0.34615384615384615,0.36666666666666664,0.2111111111111111,0.1267605633802817,0.10638297872340426,0.17391304347826086,17.310443490701,0.5833333333333334,0.3333333333333333,0.12396694214876033,0.04294478527607362,0.21212121212121213,0.03076923076923077,0.16996047430830039,0.03754266211604096,0.036585365853658534,0.047619047619047616,0.05555555555555555,0.038834951456310676,,0.08064516129032258,0.17073170731707318,0.16666666666666666,0.21818181818181817,0.18181818181818182,0.07142857142857142,0.5222222222222223,0.5957446808510638,0.6666666666666666,0.7857142857142857,0.25555555555555554,0.21739130434782608,0.2631578947368421,0.8,0.1,0.5454545454545454,0.3333333333333333,,0.5,0.4,0.7333333333333333,0.5494572222222222,0.5633,0.5104949999999999,0.1619047619047619,0.19767441860465115,0.08108108108108109,0.0990990990990991,3.6521126760563374,24.326315789473686,0.13015873015873017,,1.0,3.0,10.0,1.0,2.0,,3.0,3.0,,,,6.0,1.0,,3.0,18.0,3.0,1.0,,2.0,1.0,2.0,,,,1.0,0.3157894736842105,0.5,,0.3157894736842105,,0.011111111111111112,,,0.1111111111111111,0.3,0.3,1.0,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,1.0,,,0.3,,,,0.3333333333333333,,5.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,125127.0,2085,-191.0,4326,4313,870,1109,480,8639,289,483,26.0,49.0,53.0,98,19.0,93.0,399.0,19.0,355,715,484.0,268.0,1530,4872,30.0,63,34.0,19.0,130,65.0,150,88.0,338,288.0,422,18.0,397.0,80.0,153.0,101.0,254.0,68.0,33.0,118.0,609.0,11.0,25.0,126.0,93.0,29.0,248.0,41,289,9.0,88.0,62.0,26.0,118.0,78.0,88.0,19.0,40.0,25.0,206.0,9.0,43.0,63.0,131,3.0,13.0,243.0,2.0,334.0,32.0,133.0,24.0,24.0,14.0,28.0,1.0,326,858,15.0,16.0,0.4056338028169014,0.4161849710982659,0.4965034965034965,0.47619047619047616,0.43333333333333335,0.5262718932443703,0.5721649484536082,0.4681647940074906,0.5660165041260315,0.6074766355140186,0.5235849056603774,0.4036697247706422,0.11188811188811189,0.13250517598343686,0.13978494623655913,31.620065789473685,0.5728155339805825,0.21323529411764705,0.09346733668341708,0.02302025782688766,0.15144230769230768,0.011518324607329843,0.11986863711001643,0.017638412542871143,0.036231884057971016,0.010869565217391304,0.006024096385542169,0.012396694214876033,0.008733624454148471,0.057692307692307696,0.11764705882352941,0.1437908496732026,0.15912636505460218,0.1256544502617801,0.015957446808510637,0.40283569641367806,0.598343685300207,0.6897374701670644,0.4290657439446367,0.07756463719766472,0.20430107526881722,0.2375,0.2631578947368421,0.3327773144286906,0.5051546391752577,0.5306122448979592,0.1958762886597938,0.36704119850187267,0.5408163265306123,0.8065054211843202,0.539286842105263,0.5370407692307693,0.5191009433962264,0.1092436974789916,0.16299019607843138,0.08496732026143791,0.22091503267973855,5.7686713286713305,25.97417355371901,0.20110957004160887,47.0,139.0,41.0,85.0,8.0,15.0,7.0,12.0,143.0,9.0,33.0,105.0,184.0,17.0,40.0,117.0,303.0,143.0,29.0,6.0,18.0,2.0,7.0,7.0,9.0,19.0,0.5489130434782609,0.38016528925619836,0.5,0.3418803418803419,0.3817427385892116,0.6785714285714286,0.11592994161801501,0.3381294964028777,0.34558823529411764,0.07089241034195162,0.4823529411764706,0.4939759036144578,0.7560975609756098,0.3583959899749373,0.3620253164556962,0.48951048951048953,0.15463917525773196,0.5333333333333333,1.0,0.47368421052631576,0.7777777777777778,0.0449438202247191,0.5833333333333334,0.39325842696629215,0.3142857142857143,0.3602015113350126,249.0,,4.0,1.0,0.34615384615384615,2.0,6.0,5.0,1.0,25.0,10.0,3.0,1.0,0.012396694214876033,0.02158273381294964,0.023529411764705882,0.010025062656641603,0.049019607843137254,0.3191489361702128,0.02028397565922921,,,,,True
1628374,1610612741,Lauri Markkanen,Lauri Markkanen,1628374,CHI,73853.0,1231,-59.0,2553,2544,441,616,274,5097,94,147,25.0,39.0,13.0,23,19.0,67.0,220.0,15.0,115,225,259.0,108.0,605,2840,25.0,42,20.0,15.0,74,14.0,33,34.0,83,126.0,104,42.0,220.0,26.0,31.0,29.0,60.0,16.0,13.0,29.0,149.0,16.0,35.0,73.0,111.0,24.0,208.0,52,260,11.0,31.0,20.0,11.0,39.0,17.0,27.0,3.0,22.0,3.0,66.0,4.0,6.0,44.0,74,7.0,4.0,101.0,3.0,129.0,7.0,52.0,11.0,19.0,10.0,19.0,1.0,83,432,8.0,9.0,0.5478260869565217,0.6702127659574468,0.5111111111111111,0.5952380952380952,0.42424242424242425,0.5134297520661157,0.47580645161290325,0.4083333333333333,0.5570902394106814,0.5211267605633803,0.532051282051282,0.5351239669421488,0.11555555555555555,0.09523809523809523,0.1791044776119403,21.295971978984237,0.5909090909090909,0.3157894736842105,0.1819672131147541,0.05426356589147287,0.14341846758349705,0.028021015761821366,0.1644325290437891,0.04194078947368421,0.06818181818181818,0.058823529411764705,,0.024553571428571428,0.04065040650406504,0.18,0.19196428571428573,0.16279069767441862,0.1514360313315927,0.11904761904761904,0.04417670682730924,0.3037190082644628,0.6394557823129252,0.706766917293233,0.5851063829787234,0.1384297520661157,0.2835820895522388,0.34545454545454546,0.3684210526315789,0.45454545454545453,0.6290322580645161,0.6410256410256411,0.24193548387096775,0.38333333333333336,0.5652173913043478,0.8388429752066116,0.5492840909090909,0.5587552083333334,0.5300625,0.10714285714285714,0.1925925925925926,0.12231404958677686,0.1371900826446281,3.921777777777778,25.442857142857147,0.172737955346651,2.0,11.0,15.0,39.0,2.0,5.0,1.0,4.0,74.0,1.0,6.0,23.0,89.0,3.0,7.0,27.0,264.0,74.0,2.0,,10.0,,4.0,6.0,9.0,13.0,0.9887640449438202,0.3436293436293436,0.15,0.25925925925925924,0.3436293436293436,0.6842105263157895,0.022727272727272728,0.18181818181818182,0.18181818181818182,0.08057851239669421,0.38461538461538464,0.39473684210526316,1.0,0.33636363636363636,0.3394495412844037,0.9864864864864865,0.08064516129032258,0.4,1.0,0.06666666666666667,1.0,0.06666666666666667,0.25,0.38333333333333336,0.2608695652173913,0.33636363636363636,3.0,1.0,,,0.12,,3.0,1.0,2.0,,5.0,,,0.011583011583011582,,0.02564102564102564,0.00909090909090909,0.018867924528301886,0.5,0.019083969465648856,2.0,,,,True
1629632,1610612741,Coby White,Coby White,1629632,CHI,44796.0,747,-158.0,1569,1563,434,554,191,3132,44,82,4.0,5.0,8.0,16,7.0,28.0,126.0,18.0,58,140,156.0,40.0,318,1861,4.0,9,23.0,4.0,42,10.0,26,9.0,89,28.0,88,,125.0,24.0,28.0,24.0,52.0,15.0,9.0,23.0,128.0,5.0,6.0,45.0,41.0,1.0,87.0,11,98,1.0,21.0,15.0,6.0,21.0,12.0,15.0,1.0,9.0,3.0,36.0,1.0,9.0,26.0,60,3.0,1.0,42.0,1.0,49.0,5.0,21.0,3.0,2.0,2.0,2.0,2.0,89,432,9.0,2.0,0.2413793103448276,0.2413793103448276,0.4142857142857143,0.4444444444444444,0.38461538461538464,0.46959459459459457,0.59375,0.5333333333333333,0.501577287066246,0.6,0.55625,0.527027027027027,0.17142857142857143,0.24390243902439024,0.10714285714285714,19.764837625979844,0.5833333333333334,0.017241379310344827,0.12576687116564417,0.015151515151515152,0.15100671140939598,0.013966480446927373,0.13782051282051283,0.014588859416445624,0.013824884792626729,0.008928571428571428,0.029850746268656716,0.011320754716981131,0.021505376344086023,0.10256410256410256,0.10743801652892562,0.24489795918367346,0.13807531380753138,0.2033898305084746,0.006493506493506494,0.27702702702702703,0.5365853658536586,0.7096774193548387,0.3181818181818182,0.0945945945945946,0.25,0.28,,0.42567567567567566,0.15625,0.8,0.5625,0.21333333333333335,0.5,0.8040540540540541,0.5372559322033899,0.56954375,0.5456533783783785,0.0732484076433121,0.1346153846153846,0.1320754716981132,0.279874213836478,6.557142857142858,25.46346153846154,0.2766093052899936,7.0,30.0,9.0,30.0,1.0,5.0,5.0,9.0,45.0,9.0,15.0,40.0,54.0,10.0,20.0,49.0,138.0,45.0,5.0,,4.0,3.0,3.0,7.0,,1.0,0.8518518518518519,0.34615384615384615,0.43478260869565216,0.40816326530612246,0.34838709677419355,0.5,0.10135135135135136,0.23333333333333334,0.2413793103448276,0.10135135135135136,0.3,0.3103448275862069,1.0,0.35714285714285715,0.35714285714285715,0.8222222222222222,0.15625,0.2,1.0,0.5,1.0,0.12,0.5555555555555556,0.5333333333333333,0.375,0.36,24.0,1.0,,,0.5,1.0,1.0,,,,2.0,,,0.00641025641025641,0.03333333333333333,0.03333333333333333,,,,0.012658227848101266,,1.0,,,True
203107,1610612741,Tomas Satoransky,Tomas Satoransky,203107,CHI,96608.0,1610,-19.0,3341,3331,619,805,367,6672,90,156,8.0,16.0,13.0,26,50.0,114.0,124.0,13.0,149,296,178.0,94.0,572,3709,10.0,23,15.0,15.0,44,18.0,41,32.0,95,110.0,188,10.0,124.0,21.0,185.0,119.0,304.0,91.0,28.0,158.0,727.0,25.0,32.0,74.0,65.0,8.0,147.0,57,204,10.0,67.0,43.0,24.0,66.0,51.0,37.0,4.0,15.0,8.0,103.0,8.0,22.0,55.0,116,4.0,4.0,123.0,3.0,108.0,14.0,45.0,16.0,6.0,3.0,6.0,2.0,89,607,13.0,12.0,0.3691275167785235,0.3819444444444444,0.5033783783783784,0.43478260869565216,0.43902439024390244,0.5042194092827004,0.3815789473684211,0.44366197183098594,0.5489443378119002,0.4888888888888889,0.5277777777777778,0.3755274261603376,0.07094594594594594,0.09615384615384616,0.05263157894736842,16.617842876165113,0.6407766990291263,0.07920792079207921,0.0834403080872914,0.03827751196172249,0.11598746081504702,0.034482758620689655,0.09809456598447425,0.03651505445227418,0.03836930455635491,0.03389830508474576,0.04838709677419355,0.03874538745387454,0.02185792349726776,0.06027397260273973,0.09215017064846416,0.1322314049586777,0.11522633744855967,0.11842105263157894,0.041666666666666664,0.3291139240506329,0.5769230769230769,0.6382978723404256,0.45555555555555555,0.24050632911392406,0.43859649122807015,0.46296296296296297,0.22,0.2616033755274262,0.42105263157894735,0.5,0.34210526315789475,0.36619718309859156,0.5,0.7046413502109705,0.5271723628691981,0.5394420000000001,0.522561971830986,0.0891089108910891,0.13761467889908258,0.07692307692307693,0.1660839160839161,5.652702702702701,24.9623595505618,0.18527387009877283,9.0,26.0,22.0,54.0,1.0,2.0,3.0,8.0,38.0,2.0,6.0,22.0,60.0,3.0,9.0,30.0,162.0,38.0,18.0,9.0,20.0,1.0,,12.0,3.0,5.0,0.9,0.33707865168539325,0.2,0.3,0.33707865168539325,0.8333333333333334,0.05485232067510549,0.34615384615384615,0.34615384615384615,0.11392405063291139,0.4074074074074074,0.4074074074074074,1.0,0.3064516129032258,0.3114754098360656,0.8421052631578947,0.05263157894736842,0.5,1.0,0.15384615384615385,1.0,0.11267605633802817,0.375,0.30985915492957744,0.2727272727272727,0.3064516129032258,18.0,6.0,,,0.375,,2.0,,,,,,,0.011235955056179775,,,0.016129032258064516,,0.3333333333333333,,,,,,True
201152,1610612741,Thaddeus Young,Thaddeus Young,201152,CHI,57032.0,951,-181.0,1983,1974,463,541,220,3957,74,121,17.0,26.0,20.0,28,33.0,74.0,61.0,9.0,108,204,122.0,22.0,385,2269,19.0,31,15.0,5.0,64,27.0,47,13.0,109,126.0,90,36.0,60.0,18.0,34.0,24.0,58.0,16.0,8.0,32.0,140.0,30.0,24.0,62.0,49.0,16.0,127.0,55,182,7.0,55.0,28.0,27.0,31.0,20.0,29.0,4.0,11.0,2.0,60.0,5.0,18.0,45.0,89,5.0,7.0,57.0,4.0,39.0,5.0,16.0,6.0,13.0,8.0,13.0,1.0,109,459,9.0,6.0,0.5833333333333334,0.7,0.5294117647058824,0.6129032258064516,0.574468085106383,0.5567484662576687,0.6413043478260869,0.631578947368421,0.5612244897959183,0.6530612244897959,0.6411764705882353,0.37423312883435583,0.08823529411764706,0.08264462809917356,0.10810810810810811,18.071748878923767,0.5166666666666667,0.25,0.11835748792270531,0.0486815415821501,0.16020671834625322,0.06802721088435375,0.13857677902621723,0.057815845824411134,0.055762081784386616,0.058823529411764705,,0.075,0.049586776859504134,0.1164021164021164,0.13125,0.09230769230769231,0.15806451612903225,0.16883116883116883,0.0472972972972973,0.37116564417177916,0.6115702479338843,0.6666666666666666,0.581081081081081,0.22699386503067484,0.44594594594594594,0.5,0.5757575757575758,0.18711656441717792,0.5652173913043478,0.6538461538461539,0.1956521739130435,0.3684210526315789,0.7142857142857143,0.745398773006135,0.5339406153846155,0.5627983333333334,0.5501573333333334,0.04747774480712166,0.07441860465116279,0.16623376623376623,0.2831168831168831,4.208333333333333,24.584426229508196,0.2334846192637418,1.0,9.0,24.0,61.0,2.0,6.0,9.0,16.0,25.0,5.0,5.0,13.0,49.0,7.0,14.0,29.0,138.0,25.0,1.0,1.0,7.0,1.0,6.0,6.0,5.0,8.0,0.9387755102040817,0.4016393442622951,0.4666666666666667,0.4827586206896552,0.4049586776859504,0.6153846153846154,0.027607361963190184,0.1111111111111111,0.1111111111111111,0.18711656441717792,0.39344262295081966,0.39344262295081966,0.9166666666666666,0.4098360655737705,0.4098360655737705,0.96,0.13043478260869565,0.3333333333333333,0.5,0.5555555555555556,1.0,0.21052631578947367,0.5625,0.17105263157894737,0.38461538461538464,0.4166666666666667,9.0,11.0,,,,1.0,,1.0,,,,,,,,,,0.018867924528301886,1.0,,1.0,,,,True
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,4163.0,69,-12.0,143,139,33,59,11,282,2,4,1.0,1.0,1.0,1,1.0,5.0,11.0,1.0,5,12,13.0,,16,161,1.0,1,1.0,,5,1.0,2,,5,4.0,6,2.0,10.0,,2.0,2.0,4.0,1.0,1.0,2.0,10.0,,1.0,2.0,5.0,2.0,9.0,1,10,,3.0,1.0,2.0,1.0,1.0,2.0,,,1.0,3.0,,2.0,2.0,8,1.0,1.0,,,,,,,,,,,5,33,,,0.4,0.5,0.4166666666666667,1.0,0.5,0.32,1.25,0.5,0.32,1.25,0.5,0.52,,,,18.064516129032256,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.041666666666666664,0.13333333333333333,,0.11666666666666667,0.01639344262295082,0.07142857142857142,,,,,0.1875,0.11764705882352941,,0.1,0.2,,0.16,0.5,0.5,0.5,0.2,0.2,0.2,,0.44,0.5,1.0,0.5,0.2,1.0,0.68,0.4973458333333334,0.617,0.5153125000000001,,,0.3125,0.3125,9.191666666666668,27.530769230769234,0.23076923076923078,2.0,3.0,,2.0,,,,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,6.0,2.0,,,,,,,,,1.0,0.15384615384615385,1.0,0.3333333333333333,0.16666666666666666,,0.12,0.6666666666666666,0.6666666666666666,0.08,,,,0.18181818181818182,0.18181818181818182,1.0,,,,1.0,1.0,,,0.6,0.3333333333333333,0.2,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,True
