EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,Usage,LiveBallTurnoverPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,HeaveAttempts,LostBallOutOfBoundsTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Steals,BadPassSteals,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,HeaveMakes,Fg2aBlocked,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallSteals,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Clear Path Fouls
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,217.0,4.0,1.0,8,8,16,1.0,1.0,9.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,25.0,1.0,1.0,0.4441,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628383,1610612760,Justin Patton,Justin Patton,1628383,OKC,1454.0,24.0,-16.0,56,56,112,2.0,6.0,71.0,2.0,,2.0,,,2.0,4.0,1.0,,2.0,20.33898305084746,0.5,0.2,0.51879,5.933333333333334,19.0,19.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,9.0,1.0,3.0,1.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,19.0,1.0,1.0,1.0,0.25,1.0,0.25,0.5,0.3333333333333333,0.45,0.625,0.45,0.625,0.4,1.0,0.07692307692307693,0.09090909090909091,0.2222222222222222,0.13636363636363635,0.045454545454545456,0.2,0.2,0.25,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.5,0.5,1.0,0.75,0.3333333333333333,0.25,1.0,0.7,0.5,0.56345,0.5555555555555556,24.85,0.3392857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,365.0,6.0,-2.0,14,13,27,,2.0,12.0,,,,,,,,2.0,2.0,2.0,33.333333333333336,1.0,,0.47330000000000005,15.7,11.0,1.0,1.0,,,,,,2.0,1.0,,,,,,1.0,1.0,3.0,,2.0,,,,,3.0,,,,1.0,,,1.0,,1.0,,,1.0,2.0,,,11.0,,,1.0,1.0,,1.0,,,0.5,,0.5,,0.3333333333333333,,,,0.16666666666666666,0.14285714285714285,,,,0.2,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.44085,,23.1,0.7857142857142857,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629126,1610612760,Deonte Burton,Deonte Burton,1629126,OKC,1070.0,18.0,-5.0,42,42,84,,4.0,46.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,2.0,18.6046511627907,0.5,,0.65709,1.075,19.0,17.0,1.0,3.0,4.0,3.0,4.0,,,1.0,,1.0,,1.0,3.0,1.0,2.0,10.0,3.0,4.0,,1.0,7.0,2.0,3.0,,,,1.0,1.0,,2.0,,2.0,1.0,,3.0,4.0,,7.0,19.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,1.0,0.75,0.75,0.75,0.6,0.8333333333333334,0.7,0.3333333333333333,,0.1,,0.1111111111111111,0.10526315789473684,,,0.3333333333333333,0.125,0.6666666666666666,0.75,0.75,0.3333333333333333,,,,,0.16666666666666666,0.16666666666666666,,,,0.8,0.75,0.2,,1.0,,0.669975,0.7,38.9,0.4523809523809524,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833,0.16666666666666666,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,601.0,10.0,-10.0,22,22,44,3.0,4.0,34.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,33.333333333333336,1.0,0.42857142857142855,0.4769928571428571,13.2,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,,,3.0,1.0,3.0,9.0,,,,,,,3.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.75,,0.6428571428571429,,0.6428571428571429,,0.42857142857142855,,,,0.5,0.14285714285714285,0.125,,,,,,,,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,,,,0.42857142857142855,0.5,,,23.8,,,,,,,,,,1.0,1.0,2.0,,6.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,0.2222222222222222,1.0,2.0,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,1373.0,23.0,-16.0,53,54,107,1.0,4.0,68.0,,2.0,2.0,1.0,1.0,,6.0,,,1.0,14.285714285714285,,0.14285714285714285,0.4930357142857143,6.775,19.0,19.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,2.0,,1.0,4.0,,3.0,8.0,,,,1.0,,8.0,,2.0,,,1.0,5.0,,6.0,,6.0,1.0,,,,,,19.0,1.0,1.0,,,,,1.0,,0.5714285714285714,,0.5714285714285714,,0.42857142857142855,,0.4166666666666667,,0.125,0.3,,,0.4,0.125,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,,,,,,1.0,,0.7142857142857143,,0.47115,,24.766666666666666,0.3584905660377358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,2.0,2.0,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,823.0,14.0,-6.0,33,33,66,1.0,3.0,37.0,2.0,1.0,3.0,1.0,,2.0,7.0,,,1.0,23.52941176470588,,0.14285714285714285,0.5218285714285714,9.566666666666666,18.0,16.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,1.0,3.0,4.0,13.0,1.0,2.0,2.0,3.0,10.0,2.0,6.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,10.0,18.0,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.75,0.3333333333333333,0.5,0.7857142857142857,0.8,0.9285714285714286,1.0,0.5714285714285714,,,,0.14285714285714285,0.06666666666666667,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,,,0.14285714285714285,0.42857142857142855,0.14285714285714285,1.0,1.0,1.0,0.2,1.0,,,0.7142857142857143,1.0,0.5732,0.7692307692307693,23.975,0.5454545454545454,2.0,,0.6666666666666666,0.6666666666666666,0.5,,,2.0,,,,2.0,,,,2.0,2.0,1.0,1.0,,,,,,,,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,,,2.0,3.0,3.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628985,1610612760,Devon Hall,Devon Hall,1628985,OKC,188.0,3.0,6.0,8,9,17,,,10.0,1.0,,1.0,,,1.0,2.0,,,,12.5,,,,,8.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,8.0,,,,,,,,,,,0.5,0.5,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,381.0,6.0,-10.0,15,14,29,,1.0,18.0,,,,,,,,,,,20.0,,,0.551,2.3,,13.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,2.0,2.0,,,,,,2.0,,1.0,,,1.0,1.0,,2.0,,2.0,,,2.0,2.0,,,,1.0,1.0,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,0.25,,0.5,0.3333333333333333,,,,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,238.0,4.0,-7.0,9,9,18,,,17.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
