EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,Charge Fouls Drawn,Fg3aBlocked,Loose Ball Fouls,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,BlockedCorner3,on,OffensiveGoaltends,BlockedLongMidRange,Clear Path Fouls
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,12016.0,200,-5,400,401,120,103,54.0,801,5.0,9,2.0,2.0,1.0,6.0,11.0,3.0,4.0,9.0,1.0,1.0,1.0,6.0,21.0,1.0,1.0,6.0,11.0,23,10.0,30.0,21.0,73,438,2.0,3.0,2.0,4.0,1.0,3.0,2.0,7.0,13.0,21,12.0,10.0,30.0,4.0,1.0,20.0,6.0,3.0,5.0,6.0,11,5.0,1.0,3.0,2.0,28,2.0,2.0,12.0,10.0,22.0,4.0,26.0,7.0,6.0,1.0,2.0,2.0,4.0,6.0,1.0,2.0,4.0,16.0,4.0,17.0,2.0,22.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,21,119,4.0,4.0,0.5454545454545454,0.6666666666666666,1.0,0.3333333333333333,0.2857142857142857,0.3448275862068966,0.4782608695652174,0.6666666666666666,0.3333333333333333,0.49056603773584906,0.4,0.4,0.5887096774193549,0.4,0.65625,0.5660377358490566,0.13043478260869565,0.1111111111111111,0.09090909090909091,0.3333333333333333,14.879649890590809,0.3333333333333333,0.10638297872340426,0.018018018018018018,0.13333333333333333,0.021052631578947368,0.11956521739130435,0.019417475728155338,0.044444444444444446,0.02531645569620253,0.10869565217391304,0.06666666666666667,0.16666666666666666,0.10810810810810811,0.25,1.0,0.16981132075471697,0.5555555555555556,0.625,0.6,0.20754716981132076,0.5454545454545454,0.6,0.5,0.05660377358490566,0.16981132075471697,0.4444444444444444,0.4444444444444444,1.0,0.39622641509433965,0.2857142857142857,0.2857142857142857,1.0,0.4,1.0,0.2,0.2,0.1,0.1,1.0,0.6,0.16666666666666666,0.7358490566037735,0.3,0.5163923076923077,0.6105875000000001,0.509565,0.1206896551724138,0.19230769230769232,0.0625,0.0547945205479452,0.2876712328767123,6.38695652173913,25.613333333333333,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,24761.0,413,-142,818,840,159,183,106.0,1658,23.0,49,6.0,8.0,6.0,17.0,34.0,22.0,4.0,20.0,3.0,,,27.0,64.0,3.0,7.0,19.0,47.0,105,31.0,84.0,30.0,217,966,7.0,13.0,6.0,24.0,5.0,12.0,7.0,19.0,5.0,36,20.0,74.0,72.0,6.0,,64.0,27.0,11.0,40.0,21.0,61,17.0,4.0,24.0,12.0,143,2.0,4.0,16.0,26.0,43.0,8.0,51.0,11.0,7.0,4.0,17.0,15.0,8.0,25.0,2.0,3.0,5.0,24.0,4.0,35.0,,39.0,3.0,14.0,2.0,2.0,1.0,,,,1.0,1.0,35,156,2.0,,0.2127659574468085,0.22727272727272727,0.7741935483870968,0.36904761904761907,0.3684210526315789,0.36904761904761907,0.44761904761904764,0.5384615384615384,0.4166666666666667,0.4947089947089947,0.5263157894736842,0.5,0.5197044334975369,0.5714285714285714,0.5147058823529411,0.4444444444444444,0.10476190476190476,0.14285714285714285,0.08823529411764706,0.045454545454545456,24.332977588046962,0.68,0.13,0.01486988847583643,0.09876543209876543,0.012048192771084338,0.11602209944751381,0.013793103448275862,0.023255813953488372,0.007936507936507936,0.06315789473684211,0.18461538461538463,0.2,0.09375,0.11764705882352941,1.0,0.25925925925925924,0.46938775510204084,0.5476190476190477,0.21739130434782608,0.17989417989417988,0.5,0.5483870967741935,0.29411764705882354,0.1164021164021164,0.10582010582010581,0.2,0.2,1.0,0.3386243386243386,0.421875,0.421875,0.7407407407407407,0.42105263157894735,0.75,0.15789473684210525,0.15789473684210525,0.1935483870967742,,,0.6129032258064516,0.3684210526315789,0.7037037037037037,0.421875,0.500835978835979,0.5079933333333334,0.47159193548387085,0.07960199004975124,0.1206896551724138,0.023529411764705882,0.11059907834101383,0.16589861751152074,7.503809523809523,25.261904761904766,0.19437652811735942,4.0,7.0,2.0,2.0,4.0,21.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,6.0,1.0,6.0,1.0,0.3333333333333333,0.058823529411764705,0.08,0.009708737864077669,0.025,0.04081632653061224,0.3181818181818182,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,
1626195,1610612766,Willy Hernangomez,Willy Hernangomez,1626195,CHA,5809.0,97,2,199,205,88,80,23.0,404,13.0,19,7.0,10.0,4.0,6.0,9.0,,,,,,,3.0,8.0,1.0,2.0,6.0,19.0,28,3.0,8.0,12.0,59,215,7.0,10.0,1.0,18.0,6.0,8.0,2.0,6.0,12.0,30,18.0,20.0,9.0,14.0,,8.0,3.0,1.0,3.0,2.0,5,1.0,1.0,2.0,1.0,12,6.0,8.0,12.0,10.0,25.0,16.0,41.0,2.0,2.0,,4.0,2.0,7.0,11.0,2.0,3.0,6.0,11.0,4.0,17.0,4.0,26.0,,7.0,,6.0,,,,,,,30,88,,6.0,0.47368421052631576,0.75,1.0,0.375,0.3333333333333333,0.375,0.6785714285714286,0.7,0.75,0.6527777777777778,0.6363636363636364,0.6428571428571429,0.6020408163265306,0.6,0.6,0.2222222222222222,0.03571428571428571,0.05263157894736842,,,26.666666666666668,0.36363636363636365,0.25,0.16326530612244897,0.2553191489361702,0.14285714285714285,0.25287356321839083,0.15384615384615385,0.2608695652173913,0.16666666666666666,0.21428571428571427,0.3333333333333333,0.18181818181818182,0.21621621621621623,0.4,,0.5277777777777778,0.6842105263157895,0.7222222222222222,0.38461538461538464,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,0.2222222222222222,0.375,0.375,1.0,0.9090909090909091,0.7,,0.09090909090909091,0.2857142857142857,,,0.42857142857142855,0.3333333333333333,0.75,0.375,0.5350166666666666,0.5790375,0.5021392857142857,0.16279069767441862,0.2,,0.3050847457627119,0.5084745762711864,3.5714285714285716,25.650000000000002,0.44221105527638194,3.0,,,,4.0,,,2.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,0.375,0.13333333333333333,0.09523809523809523,,0.15384615384615385,,,,,,0.75,1.0,,,,,,,,,,,,,,,,,True,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,15036.0,251,-35,498,500,144,113,72.0,998,17.0,31,3.0,4.0,3.0,8.0,17.0,3.0,2.0,7.0,,,1.0,12.0,43.0,5.0,5.0,10.0,27.0,51,14.0,50.0,8.0,104,552,4.0,5.0,5.0,13.0,4.0,9.0,5.0,11.0,2.0,25,28.0,26.0,33.0,2.0,1.0,42.0,12.0,5.0,13.0,5.0,18,4.0,1.0,11.0,2.0,41,3.0,2.0,9.0,8.0,17.0,5.0,22.0,8.0,3.0,5.0,11.0,8.0,4.0,15.0,2.0,2.0,12.0,20.0,1.0,14.0,,11.0,3.0,6.0,,1.0,3.0,1.0,1.0,3.0,4.0,3.0,25,143,1.0,1.0,0.5185185185185185,0.5384615384615384,0.7857142857142857,0.28,0.45454545454545453,0.2857142857142857,0.5294117647058824,0.8,0.4444444444444444,0.4752475247524752,0.55,0.575,0.49523809523809526,0.5909090909090909,0.5952380952380952,0.49504950495049505,0.09803921568627451,0.12903225806451613,0.058823529411764705,,20.654044750430295,0.7333333333333333,0.07207207207207207,0.013157894736842105,0.07627118644067797,0.025,0.07423580786026202,0.01838235294117647,0.013513513513513514,0.02,0.07692307692307693,0.125,,0.07608695652173914,0.07692307692307693,0.75,0.3069306930693069,0.5483870967741935,0.6296296296296297,0.5294117647058824,0.16831683168316833,0.47058823529411764,0.5,0.5,0.0297029702970297,0.06930693069306931,0.2857142857142857,0.2857142857142857,1.0,0.42574257425742573,0.27906976744186046,0.2857142857142857,0.75,0.4,0.75,,0.5,0.15,0.05,,0.5,0.5,0.801980198019802,0.2857142857142857,0.510683,0.5447928571428572,0.46030750000000004,0.057692307692307696,0.1111111111111111,,0.125,0.2403846153846154,5.360784313725491,26.553999999999995,0.2891566265060241,1.0,2.0,1.0,1.0,2.0,9.0,,,,1.0,3.0,3.0,,,2.0,,,,0.2,,,0.015873015873015872,0.05,0.018867924528301886,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.02,0.023255813953488372,0.5,,,,,,,,,,,True,,,
1628407,1610612766,Dwayne Bacon,Dwayne Bacon,1628407,CHA,41237.0,687,-132,1373,1399,341,339,168.0,2772,40.0,95,4.0,11.0,18.0,18.0,58.0,24.0,3.0,11.0,1.0,1.0,3.0,16.0,56.0,5.0,3.0,16.0,66.0,177,19.0,67.0,35.0,224,1557,6.0,16.0,6.0,26.0,15.0,34.0,4.0,19.0,8.0,50,62.0,70.0,51.0,6.0,,56.0,16.0,19.0,19.0,33.0,52,24.0,9.0,13.0,6.0,137,2.0,12.0,39.0,38.0,85.0,15.0,100.0,23.0,13.0,10.0,15.0,7.0,22.0,37.0,1.0,7.0,21.0,52.0,4.0,42.0,,53.0,9.0,29.0,,2.0,2.0,,,2.0,2.0,2.0,50,338,2.0,2.0,0.4696969696969697,0.49206349206349204,0.8947368421052632,0.2835820895522388,0.21052631578947367,0.2835820895522388,0.3728813559322034,0.375,0.4411764705882353,0.38729508196721313,0.4090909090909091,0.39622641509433965,0.42105263157894735,0.48148148148148145,0.43859649122807015,0.27459016393442626,0.10734463276836158,0.15789473684210525,0.06896551724137931,,19.410634208840488,0.40540540540540543,0.11343283582089553,0.02977667493796526,0.13175675675675674,0.006779661016949152,0.12202852614896989,0.02005730659025788,0.02617801047120419,0.00847457627118644,0.09316770186335403,0.12727272727272726,0.140625,0.14285714285714285,0.08620689655172414,1.0,0.38934426229508196,0.42105263157894735,0.5,0.55,0.23770491803278687,0.3103448275862069,0.3333333333333333,0.4444444444444444,0.09836065573770492,0.045081967213114756,0.2727272727272727,0.3,1.0,0.22950819672131148,0.2857142857142857,0.2857142857142857,0.875,0.5,0.36363636363636365,0.045454545454545456,0.22727272727272727,0.33962264150943394,0.05660377358490566,0.3333333333333333,0.3018867924528302,0.1875,0.6639344262295082,0.2857142857142857,0.5001611111111111,0.5053823529411765,0.5002009615384615,0.10984848484848485,0.14720812182741116,,0.11607142857142858,0.22321428571428573,6.232768361581921,25.777611940298506,0.24836125273124546,8.0,8.0,1.0,2.0,8.0,6.0,,1.0,8.0,9.0,5.0,8.0,5.0,2.0,4.0,,,,0.3333333333333333,0.23529411764705882,0.02040816326530612,0.03680981595092025,,0.06521739130434782,0.3333333333333333,0.3333333333333333,0.25,0.2,,0.4444444444444444,,1.0,,,0.014925373134328358,,0.125,1.0,3.0,1.0,2.0,0.09090909090909091,0.02040816326530612,1.0,1.0,,,True,,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,4854.0,81,1,153,166,52,28,16.0,319,2.0,2,,,1.0,,,,1.0,1.0,,,,,4.0,1.0,,1.0,2.0,2,1.0,5.0,,7,178,,,1.0,,1.0,1.0,,1.0,,2,2.0,2.0,3.0,,,4.0,,,7.0,2.0,9,2.0,,5.0,1.0,20,1.0,1.0,2.0,10.0,14.0,2.0,16.0,3.0,3.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,2,52,,,0.5,0.5,1.0,0.2,,0.2,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.7142857142857143,,,,,5.294117647058823,0.5,0.2222222222222222,0.02702702702702703,0.05128205128205128,0.029411764705882353,0.14285714285714285,0.028169014084507043,0.09090909090909091,0.03125,0.23809523809523808,0.2727272727272727,0.15384615384615385,0.06060606060606061,,,0.2857142857142857,1.0,1.0,0.5,,,,,,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,,,,,,,1.0,0.5,,,0.5,,1.0,,0.5770642857142857,,0.649325,,,,,0.2857142857142857,0.65,25.46,0.33986928104575165,1.0,,,,,,1.0,,2.0,1.0,,,1.0,,,,,,,0.25,,,,0.25,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,22592.0,377,-117,757,773,162,159,95.0,1530,35.0,53,6.0,10.0,20.0,8.0,32.0,5.0,9.0,23.0,2.0,2.0,5.0,16.0,43.0,5.0,3.0,10.0,46.0,90,25.0,66.0,14.0,181,891,6.0,13.0,7.0,23.0,17.0,29.0,5.0,15.0,4.0,53,48.0,44.0,69.0,10.0,1.0,42.0,16.0,9.0,14.0,10.0,24,9.0,1.0,9.0,4.0,58,9.0,12.0,25.0,17.0,48.0,23.0,71.0,7.0,3.0,4.0,13.0,10.0,8.0,21.0,4.0,2.0,13.0,28.0,1.0,18.0,,21.0,5.0,13.0,,,12.0,1.0,1.0,9.0,13.0,7.0,53,162,3.0,,0.5217391304347826,0.5853658536585366,0.92,0.3787878787878788,0.3333333333333333,0.38461538461538464,0.5111111111111111,0.46153846153846156,0.5862068965517241,0.5352564102564102,0.525,0.5568181818181818,0.551829268292683,0.5227272727272727,0.5888888888888889,0.4230769230769231,0.1,0.07547169811320754,0.15625,,21.28883774453395,0.6190476190476191,0.09497206703910614,0.05309734513274336,0.16556291390728478,0.05555555555555555,0.12727272727272726,0.05412371134020619,0.0761904761904762,0.056,0.06976744186046512,0.12280701754385964,0.1111111111111111,0.15384615384615385,0.20588235294117646,0.5384615384615384,0.33974358974358976,0.660377358490566,0.7142857142857143,0.4857142857142857,0.20512820512820512,0.25,0.2962962962962963,0.625,0.03205128205128205,0.14743589743589744,0.391304347826087,0.391304347826087,0.8888888888888888,0.27564102564102566,0.37209302325581395,0.37209302325581395,0.9375,0.5,0.6,0.1,0.25,0.45454545454545453,0.11363636363636363,0.4,0.22727272727272727,0.3,0.7628205128205128,0.38095238095238093,0.5316432258064517,0.5587423076923077,0.5420116279069768,0.07926829268292683,0.1326530612244898,,0.1270718232044199,0.292817679558011,5.052222222222222,25.383333333333336,0.21400264200792601,15.0,3.0,2.0,3.0,2.0,6.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,1.0,,,,3.0,0.42857142857142855,0.375,0.07692307692307693,0.03125,0.05405405405405406,0.02702702702702703,0.6,0.6,,0.4,1.0,0.75,,,1.0,1.0,,,0.6666666666666666,1.0,,,,,0.04,0.5,,,,True,,,
1628984,1610612766,Devonte' Graham,Devonte' Graham,1628984,CHA,22748.0,379,-52,755,763,218,216,90.0,1518,10.0,21,1.0,2.0,7.0,3.0,23.0,17.0,1.0,6.0,1.0,,2.0,28.0,74.0,3.0,7.0,24.0,20.0,61,29.0,80.0,42.0,169,845,4.0,8.0,4.0,12.0,5.0,22.0,7.0,26.0,18.0,49,20.0,20.0,48.0,,1.0,73.0,28.0,6.0,59.0,25.0,84,19.0,6.0,47.0,12.0,193,5.0,4.0,12.0,20.0,33.0,9.0,42.0,10.0,6.0,4.0,18.0,12.0,8.0,26.0,1.0,7.0,6.0,17.0,,46.0,,46.0,1.0,9.0,7.0,6.0,2.0,,,1.0,2.0,2.0,47,215,,4.0,0.5,0.5,0.5517241379310345,0.3625,0.2692307692307692,0.3670886075949367,0.32786885245901637,0.5,0.22727272727272727,0.450354609929078,0.4583333333333333,0.3229166666666667,0.525,0.5,0.4375,0.5673758865248227,0.09836065573770492,0.047619047619047616,0.21739130434782608,,21.790341578327443,0.6923076923076923,0.10416666666666667,0.02,0.06936416184971098,0.030120481927710843,0.08767123287671233,0.02459016393442623,0.03125,0.03759398496240601,0.11458333333333333,0.1076923076923077,0.06451612903225806,0.06944444444444445,0.06896551724137931,1.0,0.14893617021276595,0.47619047619047616,0.5,0.5,0.16312056737588654,0.13043478260869565,0.16666666666666666,1.0,0.12056737588652482,0.0425531914893617,0.16666666666666666,0.2,1.0,0.524822695035461,0.3783783783783784,0.3835616438356164,0.5357142857142857,0.16666666666666666,0.5,0.08333333333333333,0.25,0.14583333333333334,0.041666666666666664,,0.5,0.2916666666666667,0.7163120567375887,0.3835616438356164,0.48813237410071936,0.46001250000000005,0.4629,0.1038961038961039,0.13043478260869565,0.08235294117647059,0.07100591715976332,0.28994082840236685,8.847540983606558,27.126250000000006,0.28874172185430463,3.0,7.0,1.0,1.0,1.0,39.0,,,1.0,2.0,4.0,6.0,1.0,,1.0,2.0,1.0,1.0,0.25,0.05263157894736842,,0.012195121951219513,,0.02531645569620253,0.4117647058823529,0.4117647058823529,1.0,0.3333333333333333,1.0,0.42857142857142855,4.0,2.0,,,0.025,0.013513513513513514,0.2857142857142857,,,2.0,1.0,0.16666666666666666,,,,1.0,,True,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,22305.0,372,-90,753,761,128,154,79.0,1514,27.0,51,3.0,5.0,14.0,8.0,26.0,2.0,5.0,11.0,,1.0,1.0,11.0,30.0,2.0,1.0,3.0,35.0,79,16.0,41.0,19.0,137,830,3.0,5.0,2.0,6.0,9.0,16.0,2.0,4.0,8.0,32,54.0,16.0,48.0,4.0,,30.0,11.0,8.0,9.0,11.0,20,7.0,4.0,6.0,3.0,51,1.0,10.0,35.0,19.0,56.0,11.0,67.0,16.0,13.0,3.0,11.0,6.0,7.0,18.0,,3.0,22.0,32.0,1.0,28.0,,26.0,2.0,13.0,,1.0,7.0,1.0,,5.0,8.0,4.0,32,125,1.0,1.0,0.7714285714285715,0.8181818181818182,1.0,0.3902439024390244,0.5,0.3902439024390244,0.4430379746835443,0.6,0.5625,0.49166666666666664,0.42857142857142855,0.6,0.5189393939393939,0.42857142857142855,0.6666666666666666,0.3416666666666667,0.10126582278481013,0.058823529411764705,0.19230769230769232,,17.793594306049823,0.6111111111111112,0.09743589743589744,0.04219409282700422,0.21084337349397592,0.00641025641025641,0.14958448753462603,0.027989821882951654,0.05042016806722689,,0.12631578947368421,0.046153846153846156,0.11428571428571428,0.23357664233576642,0.10344827586206896,0.5,0.425,0.5294117647058824,0.5625,0.8148148148148148,0.21666666666666667,0.3076923076923077,0.38095238095238093,0.625,0.016666666666666666,0.09166666666666666,0.45454545454545453,0.45454545454545453,1.0,0.25,0.36666666666666664,0.36666666666666664,1.0,0.7142857142857143,0.6,,0.2857142857142857,0.7,0.05,1.0,0.15,0.3333333333333333,0.7666666666666667,0.36666666666666664,0.5247908333333333,0.5914416666666666,0.536425,0.09923664122137404,0.14444444444444443,,0.043795620437956206,0.23357664233576642,3.9696202531645572,25.051219512195125,0.1699867197875166,9.0,,,,,,,,2.0,3.0,1.0,5.0,,2.0,1.0,,,2.0,,0.13333333333333333,,0.022988505747126436,0.034482758620689655,0.04918032786885246,,,0.3333333333333333,,,0.6428571428571429,,,,1.0,,,,,1.0,1.0,1.0,,0.06451612903225806,,,,1.0,True,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,8546.0,142,-27,278,289,30,59,36.0,567,14.0,24,2.0,6.0,3.0,4.0,12.0,,,,,,,,,,,,18.0,36,,,10.0,46,301,2.0,8.0,,10.0,2.0,4.0,,,4.0,8,34.0,2.0,,2.0,,,,6.0,7.0,1.0,8,1.0,,4.0,3.0,17,4.0,13.0,14.0,13.0,28.0,18.0,46.0,2.0,1.0,1.0,7.0,4.0,4.0,11.0,2.0,,10.0,19.0,1.0,25.0,7.0,17.0,1.0,8.0,,1.0,8.0,,,7.0,8.0,5.0,8,29,2.0,1.0,0.9444444444444444,1.0,,,,,0.5,0.25,0.5,0.5,0.25,0.5,0.5227272727272727,0.38461538461538464,0.5714285714285714,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,17.24137931034483,0.6363636363636364,0.16883116883116883,0.1625,0.2153846153846154,0.07142857142857142,0.19014084507042253,0.125,0.13157894736842105,0.07317073170731707,0.15,0.24,0.08333333333333333,0.22641509433962265,0.16666666666666666,0.625,0.6666666666666666,0.5833333333333334,0.7,0.9285714285714286,0.3333333333333333,0.3333333333333333,0.4,1.0,,,,,,,,,,0.75,0.3333333333333333,,,0.75,,,,,0.6666666666666666,,0.5291305555555558,0.5256,0.44867500000000005,0.18604651162790697,0.18604651162790697,,0.21739130434782608,0.17391304347826086,3.327777777777778,,0.1079136690647482,1.0,,,,6.0,,,1.0,1.0,2.0,,3.0,2.0,,1.0,,,1.0,,0.14285714285714285,0.1111111111111111,0.2,0.06666666666666667,0.16666666666666666,,,0.5,,,0.3333333333333333,,,4.0,,,,,,,,,,0.14285714285714285,,,1.0,,True,,,
