EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyDefPoss,Corner3FGA,Corner3Frequency,PenaltyOffPoss,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,Fg2aBlocked,SecondChanceTurnovers,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Arc3Assists,Steals,LostBallSteals,Corner3FGM,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,LostBallTurnovers,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3FGA,ShortMidRangeAssists,PenaltyArc3Frequency,PenaltyAtRimFGM,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffArc3ReboundPct,PenaltyAtRimAccuracy,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PenaltyFtPoints,HeaveAttempts,LongMidRangeAssists,FTOffRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,893.0,15,3,29,29,5,58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,30,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.25,1.0,0.4166666666666667,1.0,0.25,16.666666666666668,0.14285714285714285,0.1111111111111111,0.125,0.2,0.13333333333333333,0.14285714285714285,0.5,0.5,0.3333333333333333,0.125,0.3333333333333333,0.25,1.0,1.0,0.25,0.25,0.25,1.0,1.0,0.5,0.5068625,0.632,0.3333333333333333,0.4,0.8,9.799999999999999,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,893.0,15,3,29,29,5,58,6.0,7.0,1.0,1.0,,,1.0,6.0,7.0,1.0,,15.0,30,1.0,1.0,,2.0,6.0,2.0,1.0,,1.0,,3.0,,2.0,2.0,1.0,4.0,2.0,6.0,,,1.0,,,,,,,,0.8571428571428571,1.0,0.9375,1.0,0.9375,1.0,0.125,27.77777777777778,0.14285714285714285,0.2222222222222222,0.25,,0.2,0.14285714285714285,0.5,,,0.25,,0.875,0.8571428571428571,0.8571428571428571,,,0.125,1.0,1.0,1.0,0.57651875,0.6362,,,0.13333333333333333,1.8285714285714287,26.9,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.6,1.0,1.0,1.0,0.5,1.0,0.2,0.5,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,201.0,3,-2,7,6,1,13,,,,,,,,,,1.0,,,8,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,12.5,0.5,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,0.5649,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628968,1610612754,Brian Bowen II,Brian Bowen II,1628968,IND,1864.0,31,13,65,62,10,127,2.0,5.0,,1.0,1.0,2.0,,3.0,8.0,2.0,,6.0,58,,2.0,,,2.0,,,,,,,,1.0,4.0,2.0,6.0,1.0,7.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,0.375,,0.3,,0.3,,0.2,14.285714285714285,0.10526315789473684,0.05263157894736842,0.3076923076923077,,0.1875,0.03571428571428571,,,,0.3076923076923077,1.0,0.5,0.4,0.5,0.1,0.2,,0.3333333333333333,,0.7,0.5103249999999999,0.5274333333333333,,,,6.575000000000001,23.15,,,4.0,,,,,,1.0,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,0.125,0.1,0.16666666666666666,0.5,,,,,22.0,2.0,0.2,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,11.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.125,0.2,0.25,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.49041666666666667,0.3333333333333333,0.16923076923076924,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,1302.0,22,7,44,43,8,87,1.0,2.0,,,4.0,,2.0,4.0,6.0,2.0,,8.0,41,1.0,1.0,,2.0,4.0,,2.0,,2.0,,6.0,,,,,,,,1.0,2.0,,,,,,,,,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,0.25,16.666666666666664,,,,,,,,,,,,0.25,0.5,1.0,0.5,,0.25,,,0.5,0.445075,0.2223,,,0.25,3.7499999999999996,27.0,,,4.0,,,2.0,,,,1.0,1.0,,,1.0,0.5,0.5,,,,1.0,,,,,1.0,,,,,13.0,,,4.0,,3.0,,,,1.0,1.0,,2.0,1.0,,,2.0,4.0,,1.0,1.0,1.0,0.16666666666666666,0.5,,0.75,0.75,0.3333333333333333,,,,0.2924,0.25,0.09090909090909091,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,828.0,14,5,27,27,4,54,1.0,3.0,,,1.0,,2.0,1.0,4.0,3.0,1.0,9.0,26,,,,,2.0,,2.0,3.0,3.0,3.0,6.0,,,1.0,1.0,2.0,,2.0,,2.0,1.0,2.0,1.0,,,,,,0.25,,0.5714285714285714,,0.5625,,0.42857142857142855,30.3030303030303,0.14285714285714285,,0.125,,0.13333333333333333,,,,,0.125,,0.42857142857142855,0.3333333333333333,0.5,0.14285714285714285,,0.2857142857142857,,,0.8571428571428571,0.6123142857142857,,0.125,0.2,,2.175,24.333333333333332,1.0,2.0,,3.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.5,0.5,,0.5,,1.0,0.14285714285714285,,,,,,,,,,,2.0,,,,,,,,,0.5,0.3333333333333333,0.5,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,530.0,9,9,19,18,3,37,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,,,4.0,12,1.0,1.0,,2.0,4.0,2.0,,,,,,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,18.181818181818183,0.125,0.2,0.5,,0.2,0.16666666666666666,,,,0.5,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.3333333333333333,0.49300000000000005,0.6746,,,0.5,6.8999999999999995,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,0.3333333333333333,,0.16666666666666666,,,,,,,17.0,,,5.0,,,,,,,,,,1.0,,,,5.0,,,,,0.3333333333333333,,,,,,,,,,,0.2631578947368421,,,,,,,,1.0,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628513,1610612754,Naz Mitrou-Long,Naz Mitrou-Long,1628513,IND,717.0,12,3,27,24,3,51,,,,,1.0,,2.0,1.0,1.0,2.0,,2.0,24,,,,,2.0,,2.0,4.0,4.0,2.0,8.0,,,2.0,,2.0,,2.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,13.333333333333334,,,0.4,,0.16666666666666666,,,,,0.4,,,,,0.3333333333333333,,0.6666666666666666,,,0.6666666666666666,0.46108333333333335,,,,,10.1,26.05,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,13.0,,,11.0,,1.0,,,,,,1.0,,,,,,11.0,1.0,,,,,,,1.0,1.0,,,,,0.43905,,0.4074074074074074,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628993,1610612754,Alize Johnson,Alize Johnson,1628993,IND,717.0,12,3,27,24,3,51,3.0,4.0,1.0,1.0,2.0,,,4.0,6.0,,2.0,10.0,24,1.0,1.0,1.0,3.0,6.0,2.0,,,1.0,,3.0,1.0,2.0,1.0,2.0,3.0,3.0,6.0,,2.0,3.0,3.0,2.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.7142857142857143,1.5,,26.666666666666668,0.2857142857142857,0.2857142857142857,0.2,0.25,0.25,0.2727272727272727,,,0.5,0.2,,0.6666666666666666,0.75,0.75,0.3333333333333333,,,1.0,1.0,0.6666666666666666,0.57835,0.531,0.2857142857142857,0.2857142857142857,0.3,4.233333333333333,,,,2.0,,,1.0,,,,,,1.0,1.0,1.0,0.25,0.3333333333333333,,,,,,,0.25,,0.3333333333333333,,,,,13.0,,,11.0,1.0,1.0,,,,2.0,3.0,,4.0,1.0,1.0,,4.0,11.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,0.5,1.0,,,0.3333333333333333,,0.5079666666666667,0.4,0.4074074074074074,1.0,,,,,,1.0,0.5,,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629048,1610612754,Goga Bitadze,Goga Bitadze,1629048,IND,680.0,11,13,25,24,4,49,2.0,2.0,,,2.0,1.0,2.0,3.0,5.0,2.0,,12.0,17,,,,,,,2.0,,,,,,,,2.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.6,,0.8571428571428571,,0.8571428571428571,,0.2857142857142857,27.586206896551726,0.25,,,,0.16666666666666666,,,,,,1.0,0.2857142857142857,1.0,1.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,,,0.5714285714285714,0.4845071428571428,,0.14285714285714285,0.2,,7.56,25.9,2.0,2.0,6.0,6.0,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,14.0,,,7.0,1.0,1.0,,,,1.0,1.0,,2.0,,,,2.0,7.0,,1.0,1.0,1.0,,,,0.5,0.5,1.0,,1.0,,0.5422,0.16666666666666666,0.28,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
