EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,Fg2aBlocked,FTDefRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,3pt And 1 Free Throw Trips,BlockedArc3,BlockedLongMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,LongMidRangePctBlocked,on,HeaveMakes,Corner3PctBlocked
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,22397.0,373,38.0,762,746,164.0,127.0,71.0,1508,5.0,8.0,2.0,2.0,1.0,2.0,25.0,48.0,19.0,48.0,3.0,6.0,1.0,2.0,1.0,1.0,12.0,38.0,1.0,4.0,13.0,49.0,104.0,15.0,44.0,39.0,182.0,804,3.0,6.0,1.0,3.0,2.0,11.0,13.0,29.0,5.0,14.0,33.0,74.0,10.0,88.0,15.0,30.0,2.0,4.0,34.0,12.0,58.0,36.0,94.0,29.0,7.0,42.0,9.0,7.0,224.0,1.0,2.0,22.0,29.0,51,3.0,54,2.0,15.0,10.0,5.0,10.0,7.0,10.0,12.0,1.0,22.0,3.0,5.0,10.0,26.0,1.0,2.0,44.0,2.0,4.0,2.0,41.0,1.0,1.0,5.0,1.0,14.0,4.0,1.0,2.0,1.0,2.0,5.0,3.0,74.0,164.0,3.0,14.0,0.10204081632653061,0.10416666666666667,0.3333333333333333,0.3409090909090909,0.3333333333333333,0.35714285714285715,0.375,0.47115384615384615,0.5,0.4482758620689655,0.4831081081081081,0.5,0.47674418604651164,0.5419161676646707,0.55,0.6083333333333333,0.2972972972972973,22.526817640047675,0.45454545454545453,0.14871794871794872,0.00966183574879227,0.14666666666666667,0.006993006993006993,0.14782608695652175,0.008571428571428572,0.02247191011235955,0.008620689655172414,0.1388888888888889,0.10606060606060606,0.21052631578947367,0.14285714285714285,0.15789473684210525,0.02564102564102564,0.6,0.05405405405405406,0.625,0.625,0.2,0.32432432432432434,0.5208333333333334,0.5208333333333334,0.04,0.32432432432432434,0.3958333333333333,0.3958333333333333,0.15789473684210525,0.04054054054054054,0.5,0.5,0.3333333333333333,0.25675675675675674,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.2222222222222222,1.0,0.2222222222222222,0.5,1.0,0.1111111111111111,0.046511627906976744,0.5,0.023255813953488372,1.0,0.3023255813953488,0.3076923076923077,0.35135135135135137,0.35294117647058826,0.45102916666666676,0.46856666666666663,0.43300128205128213,0.0392156862745098,0.046296296296296294,0.022222222222222223,0.06043956043956044,0.4065934065934066,12.521153846153847,28.56136363636364,0.2152230971128609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,52017.0,867,-85.0,1788,1780,512.0,437.0,156.0,3568,55.0,80.0,7.0,8.0,15.0,22.0,14.0,41.0,6.0,14.0,18.0,42.0,2.0,4.0,6.0,14.0,30.0,86.0,7.0,5.0,15.0,75.0,135.0,48.0,128.0,51.0,345.0,1937,9.0,12.0,6.0,11.0,1.0,37.0,17.0,33.0,11.0,29.0,17.0,84.0,98.0,52.0,141.0,3.0,6.0,,86.0,30.0,22.0,16.0,38.0,10.0,6.0,16.0,4.0,2.0,92.0,6.0,8.0,44.0,40.0,86,14.0,100,3.0,23.0,11.0,12.0,18.0,3.0,13.0,25.0,3.0,43.0,2.0,15.0,39.0,78.0,4.0,2.0,49.0,,5.0,2.0,66.0,9.0,1.0,29.0,4.0,3.0,18.0,2.0,5.0,,9.0,20.0,17.0,84.0,512.0,5.0,3.0,0.6533333333333333,0.6805555555555556,0.9791666666666666,0.375,0.5454545454545454,0.3793103448275862,0.375,0.5555555555555556,0.75,0.5151515151515151,0.55893536121673,0.782608695652174,0.5403225806451613,0.596885813148789,0.8043478260869565,0.5915492957746479,0.4866920152091255,16.895674300254456,0.4186046511627907,0.08830022075055188,0.015717092337917484,0.11195928753180662,0.01834862385321101,0.09929078014184398,0.01674641148325359,0.009708737864077669,0.015384615384615385,0.07954545454545454,0.04878048780487805,0.1592920353982301,0.125,0.07216494845360824,0.023255813953488372,0.85,0.3041825095057034,0.6875,0.7638888888888888,0.6727272727272727,0.155893536121673,0.34146341463414637,0.358974358974359,0.5714285714285714,0.053231939163498096,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1596958174904943,0.42857142857142855,0.42857142857142855,0.9444444444444444,0.3269961977186312,0.3488372093023256,0.3488372093023256,1.0,0.34782608695652173,0.875,0.17391304347826086,0.5,1.0,0.30434782608695654,0.3548387096774194,0.6818181818181818,0.22580645161290322,0.42857142857142855,0.24193548387096775,0.3333333333333333,0.7908745247148289,0.3488372093023256,0.5254950570342205,0.520140625,0.5081419354838708,0.11538461538461539,0.1870967741935484,0.030534351145038167,0.1072463768115942,0.24347826086956523,5.035555555555555,25.100000000000005,0.28635346756152125,4.0,10.0,2.0,5.0,2.0,10.0,5.0,1.0,2.0,4.0,0.07407407407407407,0.1,0.04878048780487805,0.07692307692307693,0.028089887640449437,0.008,0.029850746268656716,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,,,,,True,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,13006.0,217,3.0,438,439,131.0,127.0,41.0,877,,1.0,,,,,,,,2.0,3.0,10.0,,1.0,1.0,2.0,5.0,15.0,,2.0,6.0,,3.0,8.0,25.0,5.0,29.0,483,,,,1.0,,,,1.0,3.0,8.0,1.0,10.0,,,24.0,,,,15.0,5.0,8.0,6.0,14.0,4.0,2.0,4.0,2.0,2.0,34.0,1.0,,1.0,4.0,5,1.0,6,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,4.0,1.0,1.0,11.0,20.0,1.0,1.0,7.0,,1.0,3.0,6.0,,,2.0,,1.0,5.0,,4.0,,1.0,5.0,3.0,10.0,131.0,2.0,1.0,,,1.0,0.32,,0.375,0.32,,,,0.42857142857142855,,0.5,0.46774193548387094,,0.5,0.8928571428571429,7.291666666666667,0.5,0.032520325203252036,,0.010869565217391304,0.012048192771084338,0.023255813953488372,0.005319148936170213,,0.014705882352941176,0.023809523809523808,0.041666666666666664,0.030303030303030304,0.015151515151515152,,0.05263157894736842,0.6,0.03571428571428571,,,,,,,,0.07142857142857142,,,,0.35714285714285715,0.3,0.3,1.0,0.5357142857142857,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,,,0.2222222222222222,0.5,0.6666666666666666,0.3333333333333333,0.9285714285714286,0.3333333333333333,0.5522,0.62655,0.5570444444444445,0.06666666666666667,0.4,,,0.3448275862068966,12.633333333333335,24.548000000000002,0.2990867579908676,,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,True,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,12069.0,201,-48.0,421,424,149.0,137.0,37.0,845,16.0,25.0,5.0,8.0,3.0,4.0,2.0,9.0,3.0,10.0,1.0,4.0,,1.0,,,,7.0,,,3.0,21.0,44.0,1.0,11.0,14.0,59.0,464,5.0,8.0,,1.0,1.0,11.0,4.0,11.0,,3.0,3.0,11.0,28.0,14.0,3.0,,6.0,,7.0,,4.0,6.0,10.0,5.0,1.0,2.0,1.0,1.0,26.0,1.0,8.0,14.0,14.0,29,9.0,38,1.0,4.0,4.0,,7.0,,5.0,9.0,2.0,16.0,,8.0,13.0,25.0,4.0,3.0,19.0,,1.0,2.0,22.0,4.0,,13.0,,,1.0,,1.0,,,1.0,1.0,11.0,149.0,1.0,,0.6666666666666666,0.7777777777777778,1.0,0.09090909090909091,,,0.09090909090909091,0.4772727272727273,0.625,0.36363636363636365,0.4090909090909091,0.5555555555555556,0.2857142857142857,0.4609375,0.55,0.3235294117647059,0.2,17.204301075268816,0.4375,0.12844036697247707,0.06504065040650407,0.14,0.014285714285714285,0.1339712918660287,0.046632124352331605,0.04,,0.09302325581395349,0.1388888888888889,0.16666666666666666,0.11842105263157894,0.20833333333333334,0.038461538461538464,1.0,0.45454545454545453,0.64,0.7619047619047619,0.625,0.16363636363636364,0.2222222222222222,0.2857142857142857,0.5,0.18181818181818182,0.3,0.3,1.0,0.07272727272727272,0.25,0.25,1.0,0.12727272727272726,,,,0.8888888888888888,0.625,0.1111111111111111,,,,0.2857142857142857,0.75,,,0.21428571428571427,,0.6545454545454545,,0.5296663636363637,0.5925642857142857,0.49110000000000004,0.203125,0.24528301886792453,,0.1864406779661017,0.1864406779661017,6.2340909090909085,25.08181818181818,0.35391923990498814,,6.0,1.0,2.0,,3.0,1.0,,,,0.13636363636363635,0.16,0.2222222222222222,0.1111111111111111,0.125,0.030303030303030304,0.07692307692307693,0.2,,,,,,,,,,,,,,True,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,22299.0,372,-72.0,766,770,231.0,207.0,68.0,1536,18.0,34.0,2.0,7.0,5.0,10.0,5.0,18.0,2.0,5.0,2.0,14.0,,1.0,,1.0,9.0,32.0,1.0,5.0,11.0,25.0,57.0,11.0,46.0,17.0,100.0,828,3.0,9.0,,2.0,2.0,8.0,6.0,14.0,5.0,12.0,6.0,33.0,32.0,18.0,33.0,,4.0,,32.0,9.0,6.0,9.0,15.0,7.0,2.0,4.0,1.0,1.0,39.0,2.0,11.0,27.0,27.0,57,13.0,70,7.0,10.0,8.0,2.0,7.0,,5.0,7.0,1.0,14.0,1.0,3.0,9.0,15.0,1.0,,18.0,,,1.0,25.0,3.0,,14.0,,,13.0,,7.0,,4.0,13.0,7.0,33.0,231.0,,,0.64,0.6956521739130435,1.0,0.2391304347826087,,0.4166666666666667,0.2391304347826087,0.43859649122807015,0.3333333333333333,0.42857142857142855,0.4029126213592233,0.2727272727272727,0.5192307692307693,0.43859649122807015,0.3333333333333333,0.532258064516129,0.44660194174757284,15.219976218787158,0.5,0.14835164835164835,0.0514018691588785,0.1534090909090909,0.013071895424836602,0.15083798882681565,0.035422343324250684,0.08139534883720931,0.01818181818181818,0.1267605633802817,0.19696969696969696,0.1111111111111111,0.14705882352941177,0.175,0.11666666666666667,0.5384615384615384,0.3300970873786408,0.5294117647058824,0.5625,0.5555555555555556,0.17475728155339806,0.2777777777777778,0.38461538461538464,0.8,0.04854368932038835,0.4,0.4,1.0,0.13592233009708737,0.14285714285714285,0.14285714285714285,1.0,0.3106796116504854,0.28125,0.28125,1.0,0.6363636363636364,0.2857142857142857,0.09090909090909091,,,0.09090909090909091,0.38461538461538464,0.5,0.038461538461538464,,0.4230769230769231,0.45454545454545453,0.7766990291262136,0.28125,0.5374859223300972,0.5456850000000001,0.5286173076923077,0.12280701754385964,0.20588235294117646,,0.08,0.33,4.891228070175439,25.05652173913043,0.30156657963446476,,7.0,3.0,2.0,,2.0,3.0,,,2.0,0.12280701754385964,0.058823529411764705,0.2777777777777778,0.2727272727272727,0.05194805194805195,,,,,,,,,,,,,,,,,True,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,21904.0,365,-28.0,746,743,183.0,147.0,65.0,1489,29.0,67.0,1.0,5.0,5.0,13.0,23.0,55.0,17.0,28.0,2.0,4.0,,,1.0,1.0,11.0,28.0,1.0,3.0,8.0,69.0,150.0,13.0,32.0,41.0,218.0,815,2.0,9.0,1.0,1.0,,7.0,13.0,28.0,4.0,9.0,15.0,53.0,28.0,110.0,15.0,24.0,2.0,,28.0,11.0,28.0,17.0,45.0,11.0,6.0,18.0,4.0,6.0,107.0,,7.0,27.0,25.0,57,7.0,64,6.0,12.0,7.0,5.0,16.0,2.0,9.0,8.0,2.0,24.0,1.0,6.0,6.0,16.0,3.0,2.0,44.0,,,,48.0,7.0,1.0,23.0,,4.0,3.0,,2.0,,1.0,3.0,3.0,53.0,183.0,1.0,4.0,0.2028985507246377,0.20588235294117646,0.38461538461538464,0.40625,1.0,0.4444444444444444,0.40625,0.46,0.2222222222222222,0.4642857142857143,0.48626373626373626,0.35,0.5135135135135135,0.5371287128712872,0.35,0.5888888888888889,0.17582417582417584,27.527405602923263,0.6666666666666666,0.13812154696132597,0.030042918454935622,0.16666666666666666,,0.15160349854227406,0.019390581717451522,0.02127659574468085,,0.1232876712328767,0.07142857142857142,0.2894736842105263,0.15178571428571427,0.2,0.06741573033707865,1.0,0.36813186813186816,0.43283582089552236,0.4915254237288136,0.27586206896551724,0.3021978021978022,0.41818181818181815,0.4339622641509434,0.17391304347826086,0.15384615384615385,0.6071428571428571,0.6071428571428571,0.11764705882352941,0.02197802197802198,0.5,0.5,1.0,0.15384615384615385,0.39285714285714285,0.39285714285714285,0.2727272727272727,0.5,0.2,,,,0.1,0.35135135135135137,0.38461538461538464,0.02702702702702703,1.0,0.21621621621621623,0.375,0.5439560439560439,0.39285714285714285,0.4770145604395604,0.4693375,0.4811540540540541,0.11616161616161616,0.13855421686746988,,0.03211009174311927,0.24311926605504589,7.3873333333333315,26.159374999999997,0.2453083109919571,1.0,10.0,5.0,7.0,,2.0,,,,,0.06666666666666667,0.11940298507462686,0.03636363636363636,0.4166666666666667,0.03488372093023256,0.03773584905660377,,,1.0,1.0,,,,,,,,,,,,True,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,17697.0,295,-12.0,606,601,200.0,137.0,45.0,1207,36.0,41.0,8.0,10.0,12.0,13.0,4.0,13.0,2.0,8.0,,,,,,,,1.0,,,1.0,42.0,62.0,,1.0,22.0,106.0,637,8.0,12.0,,,2.0,18.0,12.0,20.0,,1.0,11.0,35.0,68.0,16.0,,,14.0,1.0,,,13.0,5.0,18.0,4.0,1.0,8.0,3.0,2.0,41.0,7.0,15.0,18.0,31.0,53,22.0,75,,18.0,6.0,12.0,10.0,1.0,7.0,5.0,,15.0,1.0,7.0,20.0,46.0,5.0,2.0,26.0,1.0,3.0,3.0,29.0,1.0,,11.0,,4.0,23.0,1.0,17.0,,6.0,24.0,16.0,35.0,200.0,6.0,4.0,0.8095238095238095,0.9714285714285714,,,,,,0.6774193548387096,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6883116883116883,0.6,0.603448275862069,0.015873015873015872,14.045801526717558,0.6666666666666666,0.20261437908496732,0.0872093023255814,0.13636363636363635,0.06862745098039216,0.17192982456140352,0.08029197080291971,0.030303030303030304,0.0547945205479452,0.2112676056338028,0.19230769230769232,0.2,0.08333333333333333,0.2777777777777778,,0.6666666666666666,0.6507936507936508,0.8780487804878049,0.9,0.8055555555555556,0.20634920634920634,0.3076923076923077,0.3076923076923077,0.75,0.12698412698412698,0.25,0.25,1.0,,,,,0.015873015873015872,,,,0.8333333333333334,0.8,,,,,0.6190476190476191,0.9230769230769231,,,0.047619047619047616,,0.6666666666666666,,0.5588145161290322,0.5695,0.5546949999999999,0.1506849315068493,0.1527777777777778,,0.16981132075471697,0.330188679245283,5.240322580645161,47.5,0.33003300330033003,,1.0,4.0,3.0,,1.0,,,1.0,,0.016129032258064516,0.024390243902439025,,0.3333333333333333,0.109375,0.14285714285714285,0.10344827586206896,0.125,,,1.0,4.0,1.0,1.0,1.0,,,,,,,True,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,8291.0,138,-63.0,300,291,94.0,100.0,21.0,591,6.0,10.0,1.0,2.0,1.0,3.0,,4.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,10.0,29.0,,4.0,8.0,9.0,17.0,11.0,33.0,8.0,59.0,331,1.0,2.0,1.0,1.0,2.0,7.0,2.0,6.0,5.0,10.0,5.0,24.0,14.0,4.0,33.0,,2.0,,29.0,10.0,7.0,3.0,10.0,3.0,,4.0,2.0,1.0,23.0,4.0,2.0,14.0,15.0,29,6.0,35,,3.0,3.0,,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,13.0,18.0,2.0,,12.0,1.0,1.0,,9.0,1.0,,3.0,,2.0,3.0,,3.0,,,3.0,3.0,24.0,94.0,1.0,2.0,0.7777777777777778,0.875,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5294117647058824,0.5,0.3333333333333333,0.51,0.8333333333333334,0.59375,0.5462962962962963,0.875,0.631578947368421,0.66,17.757009345794394,0.3333333333333333,0.20270270270270271,0.025974025974025976,0.21212121212121213,0.05714285714285714,0.20714285714285716,0.04081632653061224,0.04,0.05263157894736842,0.18518518518518517,0.2413793103448276,0.16666666666666666,0.21568627450980393,0.2,,1.0,0.2,0.6,0.75,0.8333333333333334,0.08,,,,0.06,1.0,1.0,0.6666666666666666,0.08,0.25,0.25,1.0,0.58,0.3448275862068966,0.35714285714285715,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,,0.1875,0.3333333333333333,0.125,0.5,0.5,0.5,0.86,0.3448275862068966,0.5288509999999998,0.62395,0.50889375,0.057692307692307696,0.15789473684210525,,0.11864406779661017,0.4067796610169492,6.629411764705883,26.03333333333334,0.31333333333333335,,2.0,,,,,1.0,,,,0.11764705882352941,0.2,,,0.027777777777777776,,0.07692307692307693,,,,1.0,,,0.030303030303030304,0.034482758620689655,,,,,,,True,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,23519.0,392,-13.0,792,795,194.0,177.0,82.0,1587,41.0,60.0,10.0,18.0,6.0,7.0,26.0,51.0,1.0,2.0,,,,,,,,,,,,68.0,113.0,,,21.0,157.0,873,11.0,23.0,,,3.0,25.0,11.0,15.0,,,5.0,27.0,98.0,38.0,,,16.0,,,,36.0,11.0,47.0,10.0,1.0,25.0,2.0,9.0,105.0,20.0,29.0,49.0,48.0,98,49.0,147,7.0,9.0,9.0,,13.0,3.0,7.0,11.0,1.0,24.0,3.0,4.0,14.0,22.0,2.0,2.0,43.0,1.0,3.0,,40.0,1.0,,17.0,1.0,2.0,17.0,1.0,8.0,,9.0,18.0,13.0,27.0,194.0,,2.0,0.7205882352941176,0.8166666666666667,,,,,,0.6017699115044248,0.4782608695652174,0.7333333333333333,0.6017699115044248,0.4782608695652174,0.7333333333333333,0.5946969696969697,0.46296296296296297,0.675,,17.48878923766816,0.5416666666666666,0.23414634146341465,0.12236286919831224,0.28160919540229884,0.14925373134328357,0.2559366754617414,0.1320754716981132,0.09009009009009009,0.13392857142857142,0.2727272727272727,0.20253164556962025,0.23333333333333334,0.2814814814814815,0.28205128205128205,0.20588235294117646,0.7222222222222222,0.5309734513274337,0.6833333333333333,0.7321428571428571,0.7073170731707317,0.45132743362831856,0.5098039215686274,0.5777777777777777,0.7307692307692307,0.017699115044247787,0.5,0.5,1.0,,,,,,,,,0.782608695652174,0.5555555555555556,,,,,0.4666666666666667,0.8571428571428571,,,,,0.5309734513274337,,0.4969522123893807,0.5582812500000001,0.5001866666666667,0.13846153846153847,0.13178294573643412,1.0,0.1592356687898089,0.17197452229299362,4.5194690265486726,,0.24494949494949494,,10.0,1.0,6.0,1.0,2.0,1.0,,1.0,,0.08849557522123894,0.06666666666666667,0.11764705882352941,0.09090909090909091,0.208955223880597,0.0847457627118644,0.22727272727272727,0.1,,,,,,,,1.0,1.0,,,,,True,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,7663.0,128,-16.0,269,265,107.0,53.0,29.0,534,8.0,17.0,1.0,3.0,3.0,8.0,2.0,7.0,,,2.0,2.0,,,1.0,1.0,1.0,9.0,1.0,,,10.0,24.0,3.0,11.0,14.0,43.0,301,1.0,3.0,,1.0,2.0,4.0,4.0,10.0,1.0,1.0,8.0,19.0,14.0,6.0,9.0,,,,9.0,1.0,4.0,,4.0,,,2.0,2.0,,8.0,,2.0,8.0,4.0,13,4.0,17,1.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,,5.0,,2.0,6.0,16.0,1.0,,13.0,,3.0,1.0,18.0,4.0,,9.0,,2.0,1.0,,1.0,,,1.0,,19.0,107.0,,2.0,0.7,0.7,1.0,0.2727272727272727,,1.0,0.2727272727272727,0.4166666666666667,0.3333333333333333,0.4,0.4142857142857143,0.25,0.5,0.5119047619047619,0.4,0.59375,0.3142857142857143,15.511551155115512,0.4,0.06896551724137931,0.023255813953488372,0.12307692307692308,,0.0975609756097561,0.015151515151515152,0.06666666666666667,,0.037037037037037035,0.16666666666666666,,0.12,0.13333333333333333,0.05,,0.4857142857142857,0.47058823529411764,0.47058823529411764,0.625,0.2,0.2857142857142857,0.4,1.0,,,,,0.05714285714285714,1.0,1.0,1.0,0.2571428571428571,0.1111111111111111,0.1111111111111111,1.0,0.75,0.3333333333333333,,,,0.25,0.7272727272727273,0.375,0.09090909090909091,1.0,,,0.8,0.1111111111111111,0.530137142857143,0.6071249999999999,0.5561954545454545,0.225,0.3103448275862069,,0.09302325581395349,0.4418604651162791,3.4583333333333326,25.736363636363638,0.39776951672862454,,2.0,1.0,1.0,,,1.0,,,,0.08333333333333333,,0.2857142857142857,0.5,,,,1.0,,,,,,,,,,2.0,0.25,,,True,,
