EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,Offensive Fouls,Offensive Fouls Drawn,AtRimPctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,OffensiveGoaltends,on,SecondChanceArc3FGM,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Clear Path Fouls,BlockedCorner3
1626156,1610612744,D'Angelo Russell,D'Angelo Russell,1626156,GSW,678.0,11,3.0,24,20,6.0,1.0,44,2.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,4.0,4.0,5.0,2.0,18.0,31,1.0,2.0,3.0,4.0,3.0,9.0,5.0,4.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,0.25,0.8,0.5,0.8,0.5,0.8888888888888888,0.75,0.9,0.75,0.5555555555555556,40.0,0.2857142857142857,0.18181818181818182,0.4,0.2222222222222222,1.0,1.0,0.2222222222222222,0.5555555555555556,0.8,0.8,0.25,1.0,0.5,0.5555555555555556,0.8,0.46731666666666666,0.4572,0.1,0.2,0.16666666666666666,15.125,29.24,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,1795.0,30,10.0,62,57,26.0,8.0,119,1.0,2.0,2.0,3.0,5.0,2.0,3.0,4.0,7.0,3.0,5.0,1.0,18.0,63,2.0,3.0,13.0,4.0,9.0,,5.0,3.0,1.0,1.0,1.0,2.0,6.0,7.0,8.0,2.0,2.0,1.0,13.0,26.0,1.0,0.6,0.6666666666666666,0.6,0.5714285714285714,0.7083333333333334,1.0,0.6923076923076923,0.9285714285714286,0.4166666666666667,21.126760563380284,0.3157894736842105,0.25,0.3125,0.16666666666666666,0.5,0.5,0.16666666666666666,0.4166666666666667,0.6,0.6,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6,0.47062500000000007,0.45594166666666663,0.07692307692307693,0.125,0.7222222222222222,9.64285714285714,27.28,0.41935483870967744,27.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,0.1111111111111111,0.058823529411764705,0.034482758620689655,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.2,0.25,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,0.5,0.5,0.16666666666666666,1.0,0.4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629346,1610612744,Alen Smailagic,Alen Smailagic,1629346,GSW,8332.0,139,-8.0,291,291,74.0,29.0,582,2.0,8.0,3.0,2.0,8.0,,,17.0,27.0,3.0,13.0,16.0,59.0,331,,,6.0,16.0,9.0,,8.0,2.0,6.0,13.0,2.0,33.0,6.0,17.0,27.0,19.0,19.0,10.0,6.0,74.0,1.0,0.23076923076923078,,0.23076923076923078,0.6296296296296297,0.5375,0.6666666666666666,0.6145833333333334,0.75,0.325,18.38006230529595,0.08450704225352113,0.11267605633802817,0.05172413793103448,0.2,0.25,0.3333333333333333,0.075,0.2,0.25,0.25,1.0,,,0.725,0.25,0.5069150000000001,0.38083333333333336,0.2127659574468085,0.29411764705882354,0.1016949152542373,4.7370370370370365,25.107692307692307,0.2542955326460481,90.0,14.0,16.0,5.0,2.0,2.0,1.0,,6.0,,2.0,3.0,2.0,18.0,8.0,10.0,10.0,1.0,3.0,1.0,5.0,3.0,2.0,6.0,11.0,14.0,0.5294117647058824,0.6428571428571429,0.6666666666666666,0.45454545454545453,0.14084507042253522,0.11594202898550725,0.08333333333333333,0.1,0.12903225806451613,0.23076923076923078,0.05555555555555555,0.4,0.875,0.875,1.0,0.3333333333333333,0.3333333333333333,1.0,0.8333333333333334,,0.6666666666666666,1.0,0.5609500000000001,4.0,1.0,5.0,4.0,3.0,11.0,6.0,2.0,7.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6875,0.07407407407407407,0.25,0.1111111111111111,0.0392156862745098,0.16666666666666666,0.09523809523809523,0.045454545454545456,0.16666666666666666,0.1,0.5,0.42857142857142855,0.125,0.2,0.2,1.0,0.8,0.25,0.1864406779661017,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202692,1610612744,Alec Burks,Alec Burks,202692,GSW,2535.0,42,-22.0,86,86,20.0,8.0,172,1.0,4.0,4.0,3.0,8.0,1.0,3.0,5.0,12.0,3.0,8.0,4.0,23.0,116,1.0,3.0,3.0,6.0,9.0,,8.0,3.0,5.0,6.0,4.0,13.0,5.0,8.0,10.0,6.0,4.0,2.0,3.0,20.0,1.0,0.375,0.3333333333333333,0.375,0.4166666666666667,0.475,0.3,0.5227272727272727,0.3,0.4,25.531914893617024,0.25,0.21052631578947367,0.3333333333333333,0.2,0.25,0.25,0.2,0.4,0.375,0.375,1.0,0.6,0.3333333333333333,0.6,0.375,0.47485750000000004,0.41740000000000005,0.09090909090909091,0.14285714285714285,0.13043478260869565,10.775,26.775,0.23255813953488372,25.0,2.0,4.0,,,,2.0,1.0,1.0,1.0,,2.0,,4.0,1.0,3.0,2.0,2.0,1.0,,1.0,,1.0,1.0,2.0,3.0,0.4,0.4,,0.5,0.16666666666666666,0.05,0.05128205128205128,0.1,0.2222222222222222,,0.2,0.2,0.5,0.6666666666666666,,0.5,0.5,0.5,,0.5,,,0.59115,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.08333333333333333,,,0.05263157894736842,,,0.0625,0.14285714285714285,,,0.5,,,,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,1341.0,22,-8.0,46,43,14.0,6.0,89,,1.0,,,2.0,,,3.0,4.0,,2.0,,6.0,59,,,4.0,,,,2.0,,5.0,9.0,3.0,22.0,4.0,6.0,6.0,1.0,,,4.0,14.0,,,,,0.75,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,13.461538461538462,0.3333333333333333,0.375,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,,,,,,0.8333333333333334,,0.527175,0.4993666666666667,,,0.6666666666666666,4.05,27.15,0.30434782608695654,16.0,3.0,3.0,,2.0,2.0,,,,,2.0,3.0,,6.0,,2.0,,,,,,1.0,,1.0,1.0,3.0,1.0,1.0,0.6666666666666666,,0.5,,,,,0.3333333333333333,,0.5,1.0,1.0,,,,,,,0.6666666666666666,1.0,,,,,,,,,,4.0,3.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203922,1610612744,Glenn Robinson III,Glenn Robinson III,203922,GSW,1794.0,30,12.0,61,61,11.0,8.0,122,2.0,3.0,4.0,1.0,3.0,1.0,2.0,5.0,8.0,3.0,6.0,5.0,24.0,67,1.0,2.0,7.0,2.0,9.0,,3.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,3.0,5.0,2.0,7.0,11.0,1.0,0.5,0.5,0.5,0.625,0.6785714285714286,0.625,0.7333333333333333,0.75,0.42857142857142855,23.188405797101453,0.1111111111111111,0.12121212121212122,0.14285714285714285,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.3333333333333333,0.48714642857142865,0.4513375,0.13333333333333333,0.2222222222222222,0.2916666666666667,11.5625,24.599999999999998,0.18032786885245902,22.0,1.0,1.0,,,,2.0,,,1.0,1.0,2.0,2.0,8.0,,2.0,1.0,,,,,1.0,,1.0,1.0,,0.8,0.8,0.5,,0.13333333333333333,,0.04,,0.16666666666666666,,,0.07142857142857142,1.0,1.0,1.0,0.5,0.5,0.5,,,,,0.5835,,2.0,3.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.5,1.5,,,0.25,0.125,,,0.14285714285714285,0.14285714285714285,,,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,,,0.125,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629672,1610612744,Eric Paschall,Eric Paschall,1629672,GSW,4932.0,82,6.0,170,174,44.0,16.0,344,3.0,6.0,4.0,3.0,4.0,1.0,1.0,12.0,21.0,3.0,4.0,5.0,38.0,193,1.0,1.0,9.0,14.0,9.0,,4.0,3.0,3.0,4.0,3.0,9.0,3.0,9.0,11.0,7.0,6.0,4.0,9.0,44.0,1.0,0.75,1.0,0.75,0.5714285714285714,0.66,0.75,0.7037037037037037,0.75,0.16,18.817204301075268,0.075,0.09411764705882353,0.09090909090909091,0.24,0.5,0.75,0.16,0.16,0.75,0.75,1.0,0.16666666666666666,1.0,0.6,0.75,0.5158200000000001,0.555825,0.14814814814814814,0.17391304347826086,0.23684210526315788,6.695238095238096,25.575,0.25882352941176473,41.0,9.0,11.0,1.0,2.0,3.0,,,3.0,,3.0,5.0,,10.0,1.0,5.0,2.0,,2.0,1.0,4.0,1.0,1.0,4.0,8.0,10.0,0.4166666666666667,0.45454545454545453,0.6,0.5,0.1111111111111111,0.02857142857142857,0.031746031746031744,,0.14285714285714285,,,0.44,0.8181818181818182,0.8181818181818182,,,,,0.3333333333333333,,0.5,0.6666666666666666,,1.0,,,2.0,1.0,5.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,,,,2.0,,1.0,,1.0,1.0,,,2.0,,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.09523809523809523,0.3333333333333333,0.16666666666666666,0.03571428571428571,,0.07692307692307693,0.041666666666666664,0.10526315789473684,,,0.5555555555555556,,,,,1.0,1.0,0.13157894736842105,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,3378.0,56,-14.0,122,124,32.0,13.0,246,2.0,4.0,5.0,3.0,11.0,1.0,2.0,7.0,12.0,3.0,11.0,6.0,29.0,153,1.0,2.0,3.0,6.0,6.0,3.0,11.0,3.0,3.0,7.0,2.0,18.0,2.0,5.0,6.0,5.0,8.0,2.0,3.0,32.0,0.6666666666666666,0.2727272727272727,0.5,0.2727272727272727,0.5833333333333334,0.5,0.5,0.56,0.5,0.4782608695652174,20.74074074074074,0.08,0.09090909090909091,0.09523809523809523,0.17391304347826086,0.5,0.6666666666666666,0.21739130434782608,0.4782608695652174,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.6086956521739131,0.2727272727272727,0.46402173913043476,0.48638333333333333,0.16,0.15384615384615385,0.10344827586206896,11.433333333333332,28.127272727272725,0.26229508196721313,30.0,2.0,3.0,,,,3.0,,,,,1.0,,8.0,,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,3.0,5.0,0.5714285714285714,0.5714285714285714,,0.6666666666666666,0.1,,0.02040816326530612,,0.07692307692307693,,0.09090909090909091,0.13043478260869565,0.6666666666666666,1.0,,0.6,0.6,0.6666666666666666,,,,,,,,,,,,,2.0,4.0,4.0,,1.0,,1.0,,1.0,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,0.25,,0.045454545454545456,,,0.045454545454545456,0.09090909090909091,0.16666666666666666,,1.0,,,,,,,,,1.0,0.3333333333333333,,,,1.0,,,,,1.0,1.0,2.0,0.16666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,,,
1626161,1610612744,Willie Cauley-Stein,Willie Cauley-Stein,1626161,GSW,95.0,2,,4,4,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,25.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628980,1610612744,Jacob Evans,Jacob Evans,1628980,GSW,3292.0,55,-3.0,114,117,28.0,12.0,231,2.0,7.0,3.0,,5.0,,1.0,5.0,11.0,1.0,7.0,5.0,18.0,114,1.0,2.0,6.0,4.0,3.0,,5.0,,2.0,2.0,1.0,4.0,2.0,6.0,7.0,4.0,6.0,3.0,6.0,28.0,1.0,0.14285714285714285,0.5,0.14285714285714285,0.45454545454545453,0.3611111111111111,0.5,0.42857142857142855,0.5,0.3888888888888889,20.8,0.06666666666666667,0.08695652173913043,0.041666666666666664,0.3888888888888889,0.2857142857142857,0.5,0.16666666666666666,0.2777777777777778,,,,0.2,,0.4444444444444444,,0.4600388888888889,0.46895,0.14285714285714285,0.21428571428571427,0.3333333333333333,12.681818181818182,25.599999999999998,0.24561403508771928,31.0,1.0,1.0,,,,2.0,,,1.0,1.0,3.0,1.0,6.0,1.0,4.0,1.0,,1.0,1.0,4.0,,3.0,1.0,5.0,1.0,0.6,0.6,0.3333333333333333,0.8,0.10256410256410256,0.034482758620689655,0.0196078431372549,0.07142857142857142,0.125,0.16666666666666666,,0.05555555555555555,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.5676,,1.0,2.0,,,3.0,,3.0,,,,1.0,,,,,1.0,,1.0,2.0,1.0,,,,,,,2.0,1.0,1.0,3.0,1.0,,,,,1.5,1.5,0.2727272727272727,0.42857142857142855,,,,,,0.1,,0.3333333333333333,1.0,0.1111111111111111,0.5,1.0,1.0,,,0.16666666666666666,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.2,1.0,,,True,,,,,,,,,,,,,
