EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,Charge Fouls,PenaltyCorner3FGA,FTOffRebounds,FTDefRebounds,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
1626147,1610612751,Justin Anderson,Justin Anderson,1626147,BKN,91.0,2,1,3,3,3.0,3,6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.333333333333336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5955,0.5955,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629033,1610612751,Theo Pinson,Theo Pinson,1629033,BKN,4468.0,74,-20,160,155,59.0,82,315,2.0,4.0,,1.0,3.0,8.0,22.0,176,,2.0,5.0,4.0,5.0,59.0,0.6666666666666666,0.6666666666666666,0.375,,0.3103448275862069,0.25,0.3548387096774194,0.35714285714285715,21.34831460674157,0.13793103448275862,0.5,0.6666666666666666,0.5,0.16666666666666666,,0.8620689655172413,0.5256428571428572,0.5011333333333333,0.22727272727272727,5.887499999999999,0.36875,16.0,2.0,1.0,2.0,1.0,1.0,3.0,20.0,5.0,1.0,4.0,4.0,21.0,4.0,5.0,1.0,4.0,2.0,2.0,9.0,3.0,20.0,3.0,2.0,1.0,11.0,9.0,20.0,4.0,5.0,9.0,2.0,49.0,2.0,3.0,3.0,6.0,2.0,8.0,1.0,4.0,2.0,2.0,6.0,3.0,1.0,3.0,1.0,7.0,1.0,4.0,5.0,4.0,1.0,4.0,2.0,0.75,0.19047619047619047,0.25,0.19047619047619047,0.7241379310344828,0.047619047619047616,0.25,0.25,0.5,0.05,0.8571428571428571,0.06521739130434782,0.0967741935483871,0.038461538461538464,0.07792207792207792,0.027777777777777776,0.023255813953488372,0.1111111111111111,0.045454545454545456,0.2,0.08333333333333333,0.14285714285714285,0.05263157894736842,0.06896551724137931,0.06896551724137931,0.5,0.5,1.0,0.034482758620689655,1.0,1.0,1.0,0.6896551724137931,0.15,0.15789473684210525,0.6666666666666666,1.0,0.6666666666666666,0.25,0.15,0.53345,0.06451612903225806,0.2,26.466666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629058,1610612751,Dzanan Musa,Dzanan Musa,1629058,BKN,6367.0,106,-31,229,227,70.0,105,456,10.0,16.0,3.0,5.0,13.0,23.0,52.0,257,3.0,5.0,17.0,16.0,17.0,70.0,0.6153846153846154,0.6666666666666666,0.5652173913043478,0.6,0.4270833333333333,0.5,0.4727272727272727,0.5666666666666667,24.31372549019608,0.3333333333333333,0.625,0.7142857142857143,0.6,0.4166666666666667,0.6,0.8541666666666666,0.5422874999999999,0.5185458333333334,0.3269230769230769,3.521739130434783,0.3056768558951965,25.0,7.0,,,1.0,3.0,4.0,22.0,3.0,2.0,7.0,5.0,25.0,11.0,4.0,2.0,7.0,5.0,10.0,15.0,,22.0,4.0,3.0,,2.0,5.0,7.0,5.0,,1.0,,19.0,3.0,7.0,5.0,12.0,6.0,18.0,,4.0,3.0,1.0,6.0,4.0,1.0,2.0,,7.0,,1.0,6.0,11.0,,15.0,5.0,1.0,0.2,0.2857142857142857,0.2,0.5208333333333334,,0.13043478260869565,0.125,0.14285714285714285,,0.8571428571428571,0.07142857142857142,0.15217391304347827,0.04918032786885246,0.10344827586206896,0.05357142857142857,0.04,0.09090909090909091,0.075,0.08333333333333333,0.16216216216216217,0.1111111111111111,,0.14583333333333334,,,,,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.4583333333333333,0.18181818181818182,0.18181818181818182,1.0,0.42857142857142855,0.5833333333333334,0.2857142857142857,0.18181818181818182,0.5779249999999999,0.09615384615384616,0.18518518518518517,25.608,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,9.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.25,0.6666666666666666,0.5,0.5625,0.058823529411764705,0.08,0.05,0.05555555555555555,0.42857142857142855,0.5,0.6666666666666666,0.2857142857142857,1.0,0.5,0.14285714285714285,0.3333333333333333,1.0,0.17307692307692307,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,3150.0,52,-18,118,116,42.0,47,234,4.0,4.0,2.0,2.0,4.0,6.0,19.0,134,2.0,4.0,6.0,6.0,6.0,42.0,0.75,0.75,0.6666666666666666,0.5,0.6538461538461539,0.2857142857142857,0.6785714285714286,0.375,16.153846153846153,0.3076923076923077,1.0,1.0,0.75,0.2857142857142857,1.0,0.8461538461538461,0.5177692307692306,0.4694,0.3157894736842105,4.466666666666668,0.3559322033898305,13.0,2.0,,,,,3.0,7.0,,,3.0,3.0,7.0,2.0,,,3.0,2.0,2.0,9.0,,7.0,3.0,,,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,2.0,3.0,5.0,1.0,6.0,,5.0,2.0,3.0,4.0,3.0,3.0,1.0,,7.0,,3.0,7.0,2.0,,2.0,1.0,1.0,0.42857142857142855,,0.42857142857142855,0.5384615384615384,,,,,,0.5714285714285714,0.13636363636363635,0.08695652173913043,0.03333333333333333,0.1111111111111111,0.020833333333333332,0.038461538461538464,,0.09090909090909091,0.6666666666666666,0.058823529411764705,0.16666666666666666,,0.15384615384615385,,,,,,,,,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,,0.42857142857142855,,0.42857142857142855,0.3526,0.07142857142857142,0.14285714285714285,25.414285714285715,,,,,,,1.0,,,,,,,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629651,1610612751,Nicolas Claxton,Nicolas Claxton,1629651,BKN,11211.0,187,-67,399,399,120.0,165,798,21.0,29.0,7.0,8.0,26.0,41.0,66.0,451,8.0,13.0,21.0,36.0,21.0,120.0,0.6923076923076923,0.8571428571428571,0.6341463414634146,0.6153846153846154,0.5729166666666666,0.5333333333333333,0.5789473684210527,0.525,14.798206278026907,0.6041666666666666,0.7241379310344828,0.8076923076923077,0.7619047619047619,0.5333333333333333,0.875,0.75,0.5543822916666666,0.5286000000000001,0.3181818181818182,3.302439024390244,0.3007518796992481,42.0,11.0,,1.0,,4.0,1.0,3.0,,,,1.0,7.0,11.0,,,2.0,5.0,16.0,3.0,,3.0,1.0,5.0,,11.0,5.0,16.0,5.0,,9.0,2.0,37.0,6.0,6.0,16.0,25.0,19.0,44.0,1.0,1.0,1.0,,3.0,,6.0,3.0,1.0,9.0,,5.0,14.0,19.0,,21.0,9.0,1.0,0.14285714285714285,,0.14285714285714285,0.14583333333333334,,0.12195121951219512,0.10344827586206896,0.18181818181818182,,0.3333333333333333,0.128,0.0759493670886076,0.057692307692307696,0.10784313725490197,0.08673469387755102,0.05952380952380952,0.05,0.11320754716981132,0.12903225806451613,0.06557377049180328,0.1111111111111111,0.0625,0.22916666666666666,0.020833333333333332,,,,0.08333333333333333,,,,0.0625,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.5393833333333333,0.16666666666666666,0.19148936170212766,23.985714285714288,6.0,9.0,5.0,,,7.0,10.0,,3.0,17.0,10.0,,11.0,,4.0,1.0,3.0,3.0,8.0,4.0,8.0,1.0,3.0,,0.7,0.7,0.7083333333333334,0.11956521739130435,0.08571428571428572,0.1590909090909091,0.14634146341463414,0.45454545454545453,0.5555555555555556,0.4,0.9,0.6666666666666666,0.3333333333333333,,,,0.25757575757575757,1.0,,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,0.25,0.15384615384615385,0.07692307692307693,0.375,0.13333333333333333,,,,,,,True,,,,,,,,,,,,,
1627740,1610612751,Henry Ellenson,Henry Ellenson,1627740,BKN,200.0,3,-2,9,8,9.0,8,17,,,,,,,,9,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628021,1610612751,David Nwaba,David Nwaba,1628021,BKN,2216.0,37,1,81,78,32.0,42,159,3.0,4.0,,,4.0,5.0,17.0,82,,,1.0,8.0,1.0,32.0,1.0,1.0,0.8,,1.0,,0.9444444444444444,0.5,10.112359550561798,0.5714285714285714,0.75,1.0,1.0,,,0.8571428571428571,0.6551,,0.058823529411764705,1.8,0.3950617283950617,8.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,3.0,1.0,,,1.0,,6.0,,1.0,1.0,1.0,,2.0,,2.0,,,2.0,,4.0,,3.0,1.0,4.0,,4.0,,2.0,2.0,,,,,,,,,3.0,3.0,2.0,,4.0,2.0,1.0,1.0,,1.0,0.2857142857142857,,0.2,0.25,,,,0.043478260869565216,0.15789473684210525,,0.09523809523809523,,,,0.09090909090909091,,0.1875,,,0.14285714285714285,,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.5,,,1.0,,0.2222222222222222,0.2857142857142857,25.1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,5.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.25,1.25,,,,,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,0.29411764705882354,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,3656.0,61,-31,127,133,40.0,36,260,1.0,3.0,1.0,2.0,4.0,20.0,24.0,150,3.0,9.0,10.0,,10.0,40.0,,,0.2,0.3333333333333333,0.29411764705882354,0.4090909090909091,0.32432432432432434,0.4166666666666667,28.0,0.08823529411764706,0.3333333333333333,0.3333333333333333,,0.18181818181818182,0.5,0.5,0.49695882352941173,0.47424090909090916,0.4166666666666667,8.745000000000001,0.31496062992125984,20.0,16.0,1.0,1.0,,2.0,4.0,12.0,1.0,1.0,2.0,4.0,14.0,4.0,2.0,1.0,2.0,1.0,8.0,6.0,6.0,12.0,4.0,,,3.0,7.0,10.0,5.0,2.0,2.0,1.0,27.0,,6.0,5.0,12.0,1.0,13.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,,5.0,,1.0,5.0,5.0,,6.0,2.0,0.5,0.2857142857142857,0.5,0.2857142857142857,0.4117647058823529,,,,,,0.4,0.13157894736842105,0.2608695652173913,,0.18032786885245902,0.014705882352941176,,,0.18181818181818182,0.09090909090909091,0.2777777777777778,0.2,0.038461538461538464,0.47058823529411764,0.029411764705882353,1.0,1.0,,0.058823529411764705,,,,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,0.25,0.18181818181818182,0.5,0.3333333333333333,0.4998333333333334,0.05555555555555555,0.09090909090909091,25.321428571428573,,,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,1.0,,1.0,,,1.0,,,,,1.0,0.5,0.5,0.625,0.625,0.024390243902439025,,0.037037037037037035,0.125,0.125,0.125,,,,,0.25,1.0,1.0,0.20833333333333334,1.0,,,,1.0,1.0,,1.0,,,,,0.16666666666666666,,,,,1.0,,,,,,True,,,,,,,,,,,,,
1627752,1610612751,Taurean Prince,Taurean Prince,1627752,BKN,1210.0,20,-5,40,43,5.0,4,83,1.0,1.0,,,2.0,3.0,10.0,47,,,,2.0,,5.0,0.5,0.5,0.6666666666666666,,0.625,,0.625,,19.607843137254903,0.125,1.0,1.0,1.0,,,0.75,0.50348125,0.4749,,7.266666666666667,0.125,7.0,2.0,,,2.0,3.0,,2.0,,,1.0,2.0,5.0,,,,1.0,,2.0,6.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,2.0,,,3.0,1.0,,,,1.0,0.4,,0.4,0.625,,,,,,,,,,,,,,,,,,,0.25,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,1.0,,,,,,25.419999999999998,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,2650.0,44,-28,98,98,39.0,48,196,1.0,3.0,,1.0,2.0,4.0,29.0,121,,1.0,13.0,2.0,13.0,39.0,0.5,0.5,0.5,,0.8333333333333334,0.8571428571428571,0.8055555555555556,0.8125,18.749999999999996,0.2,0.3333333333333333,0.5,1.0,0.14285714285714285,,0.9333333333333333,0.5714533333333333,0.5784,0.4482758620689655,3.9499999999999997,0.3979591836734694,14.0,1.0,,,2.0,4.0,5.0,7.0,2.0,3.0,4.0,7.0,11.0,4.0,2.0,4.0,6.0,1.0,2.0,21.0,,7.0,5.0,1.0,,1.0,,1.0,,,1.0,,2.0,,3.0,2.0,5.0,,5.0,,1.0,1.0,,1.0,1.0,2.0,,,3.0,,1.0,4.0,4.0,1.0,6.0,2.0,1.0,0.6363636363636364,0.6666666666666666,0.6363636363636364,0.7333333333333333,,0.25,0.3333333333333333,,,0.3333333333333333,0.11764705882352941,0.16666666666666666,,0.14285714285714285,,,,,0.25,0.16666666666666666,0.16666666666666666,,0.06666666666666667,,,,,0.26666666666666666,0.5,0.5,1.0,0.4666666666666667,0.7142857142857143,0.7142857142857143,1.0,1.0,0.5714285714285714,0.75,0.7142857142857143,0.6897,0.11764705882352941,0.3333333333333333,24.363636363636363,,,1.0,,2.0,,,2.0,,6.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.5,1.5,,,,0.1111111111111111,1.0,1.0,,,,,,1.0,1.0,0.20689655172413793,,,2.0,,,1.0,1.0,,,,,,,,,,0.2857142857142857,,1.0,0.5,,,,True,,,,,,,,,,,,,
