EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,Charge Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedArc3,3SecondViolations,BlockedLongMidRange,on,Corner3PctBlocked
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,33175.0,553,1156,1158,281.0,196,150.0,2314,43.0,77.0,6.0,11.0,9.0,16.0,31.0,86.0,2.0,9.0,4.0,10.0,1.0,2.0,25.0,69.0,4.0,10.0,7.0,18.0,76.0,172,29.0,79.0,40.0,279.0,1311,8.0,20.0,4.0,11.0,3.0,31.0,16.0,38.0,7.0,20.0,13.0,66.0,48.0,104.0,54.0,33.0,8.0,69.0,25.0,16.0,48.0,30.0,78.0,23.0,7.0,42.0,6.0,186.0,4.0,8.0,26.0,39.0,65.0,12.0,77.0,5.0,23.0,16.0,7.0,22.0,6.0,13.0,20.0,1.0,9.0,2.0,6.0,42.0,4.0,11.0,19.0,42.0,3.0,4.0,57.0,1.0,6.0,57.0,9.0,27.0,6.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,63.0,274.0,4.0,4.0,0.3157894736842105,0.3333333333333333,0.6206896551724138,0.3670886075949367,0.36363636363636365,0.35,0.3670886075949367,0.4418604651162791,0.4,0.42105263157894735,0.4760956175298805,0.45161290322580644,0.45689655172413796,0.5072727272727273,0.4696969696969697,0.4925373134328358,0.3147410358565737,0.09302325581395349,0.1038961038961039,0.08139534883720931,0.1111111111111111,23.852520692249815,0.5238095238095238,0.11538461538461539,0.026936026936026935,0.11659192825112108,0.014760147601476014,0.11586452762923351,0.02112676056338028,0.03007518796992481,0.022900763358778626,0.030303030303030304,0.014705882352941176,0.014925373134328358,0.07964601769911504,0.11678832116788321,0.1590909090909091,0.12021857923497267,0.1,0.04,0.75,0.30677290836653387,0.5584415584415584,0.6231884057971014,0.4186046511627907,0.3426294820717131,0.36046511627906974,0.3924050632911392,0.1935483870967742,0.035856573705179286,0.2222222222222222,0.25,0.0398406374501992,0.4,0.4,0.75,0.2749003984063745,0.36231884057971014,0.36231884057971014,0.6,0.3548387096774194,0.5454545454545454,0.3333333333333333,0.03225806451612903,0.3225806451612903,0.4,0.75,0.27586206896551724,0.5625,0.034482758620689655,0.3103448275862069,0.3888888888888889,0.6215139442231076,0.36231884057971014,0.5015599601593626,0.4999431818181818,0.49682672413793105,0.10037174721189591,0.14210526315789473,0.1111111111111111,0.23655913978494625,6.270930232558141,25.516455696202534,0.2430795847750865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627752,1610612751,Taurean Prince,Taurean Prince,1627752,BKN,111443.0,1857,3887,3881,923.0,731,462.0,7768,80.0,156.0,11.0,21.0,18.0,28.0,34.0,105.0,18.0,47.0,45.0,138.0,12.0,27.0,101.0,293.0,11.0,32.0,14.0,47.0,132.0,308,146.0,431.0,71.0,773.0,4269,14.0,29.0,15.0,44.0,9.0,82.0,28.0,46.0,21.0,74.0,27.0,146.0,152.0,112.0,384.0,54.0,6.0,289.0,101.0,25.0,69.0,47.0,116.0,31.0,16.0,58.0,8.0,279.0,26.0,16.0,123.0,176.0,331.0,50.0,381.0,10.0,57.0,44.0,13.0,62.0,16.0,38.0,65.0,6.0,24.0,1.0,20.0,127.0,4.0,31.0,65.0,159.0,9.0,12.0,95.0,10.0,10.0,89.0,3.0,28.0,11.0,25.0,,17.0,,25.0,9.0,,139.0,908.0,11.0,7.0,0.5757575757575758,0.5891472868217055,0.8767123287671232,0.33874709976798145,0.3409090909090909,0.28378378378378377,0.34192037470725994,0.42857142857142855,0.4827586206896552,0.6086956521739131,0.4749661705006766,0.5,0.49583333333333335,0.493573264781491,0.5192307692307693,0.5333333333333333,0.5832205683355887,0.08116883116883117,0.12179487179487179,0.05714285714285714,,20.438121047877146,0.4881889763779528,0.15827338129496402,0.017130620985010708,0.15073529411764705,0.027253668763102725,0.15508298755186722,0.022245762711864406,0.01072961373390558,0.025,0.018518518518518517,0.03333333333333333,0.008547008547008548,0.13647642679900746,0.16856492027334852,0.17407407407407408,0.140625,0.1875,0.023474178403755867,0.36,0.21109607577807848,0.5128205128205128,0.583941605839416,0.7125,0.14208389715832206,0.3238095238095238,0.3434343434343434,0.3235294117647059,0.06359945872801083,0.3829787234042553,0.3829787234042553,0.18673883626522328,0.32608695652173914,0.32608695652173914,0.9777777777777777,0.39648173207036536,0.3447098976109215,0.3470790378006873,0.8316831683168316,0.2876712328767123,0.5238095238095238,0.5454545454545454,0.1643835616438356,0.4383561643835616,0.34375,0.8181818181818182,0.23333333333333334,0.6428571428571429,0.225,0.39166666666666666,0.2978723404255319,0.7943166441136671,0.3494809688581315,0.5375627891156466,0.551701282051282,0.5391606837606838,0.0391644908616188,0.08408408408408409,0.10608020698576973,0.1888745148771022,6.44642857142857,25.32877030162413,0.23745819397993312,71.0,4.0,7.0,4.0,2.0,3.0,8.0,32.0,5.0,9.0,5.0,3.0,8.0,0.004640371229698376,0.006825938566552901,0.37209302325581395,0.06349206349206349,0.4444444444444444,0.3333333333333333,1.0,0.25925925925925924,0.004618937644341801,,,,,,,True,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,11355.0,189,396,402,107.0,91,47.0,798,12.0,16.0,,,4.0,4.0,,1.0,1.0,1.0,7.0,15.0,4.0,6.0,4.0,13.0,1.0,2.0,1.0,4.0,13.0,18,11.0,28.0,18.0,77.0,406,,1.0,3.0,6.0,,9.0,4.0,4.0,4.0,10.0,10.0,30.0,20.0,6.0,33.0,,,13.0,4.0,2.0,7.0,3.0,10.0,2.0,1.0,5.0,1.0,23.0,3.0,,7.0,11.0,18.0,4.0,22.0,,2.0,2.0,,2.0,,1.0,3.0,1.0,1.0,,,5.0,,3.0,8.0,23.0,2.0,1.0,17.0,,3.0,20.0,2.0,10.0,1.0,,,,,,,,30.0,106.0,2.0,1.0,0.7692307692307693,0.7692307692307693,1.0,0.39285714285714285,0.5,0.4,0.39285714285714285,0.7222222222222222,,1.0,0.6413043478260869,0.6428571428571429,0.7142857142857143,0.7,0.6428571428571429,0.7894736842105263,0.6086956521739131,0.1111111111111111,0.0625,1.0,,13.363028953229398,0.4,0.09243697478991597,,0.07291666666666667,0.03296703296703297,0.08372093023255814,0.015789473684210527,,,,0.045454545454545456,,0.08108108108108109,0.08695652173913043,0.1111111111111111,0.0875,,,,0.34782608695652173,0.75,0.8,0.75,0.021739130434782608,,,,0.021739130434782608,1.0,1.0,0.32608695652173914,0.4666666666666667,0.4666666666666667,1.0,0.2826086956521739,0.3076923076923077,0.3076923076923077,1.0,,,,0.5714285714285714,0.2857142857142857,0.5,1.0,0.2857142857142857,1.0,0.42857142857142855,0.2857142857142857,0.25,0.9565217391304348,0.3076923076923077,0.5724369565217391,0.5598416666666667,0.5895750000000001,0.18518518518518517,0.38461538461538464,0.11688311688311688,0.38961038961038963,3.222222222222222,24.492857142857144,0.2702020202020202,6.0,2.0,3.0,,,1.0,1.0,,1.0,,,,,,,,0.1111111111111111,1.0,0.5,1.0,0.5,,,,,,,,True,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,82898.0,1382,2878,2863,626.0,505,334.0,5741,214.0,297.0,47.0,87.0,46.0,62.0,15.0,51.0,,1.0,,4.0,,,,1.0,,,,1.0,229.0,349,,5.0,115.0,573.0,3144,49.0,95.0,,,24.0,122.0,50.0,70.0,,1.0,40.0,140.0,360.0,98.0,,,74.0,1.0,,32.0,37.0,41.0,78.0,31.0,10.0,27.0,8.0,197.0,46.0,121.0,153.0,164.0,343.0,169.0,512.0,15.0,35.0,25.0,10.0,21.0,5.0,12.0,39.0,2.0,9.0,,9.0,60.0,6.0,11.0,72.0,122.0,10.0,19.0,197.0,1.0,3.0,190.0,24.0,84.0,23.0,71.0,,56.0,,71.0,39.0,3.0,140.0,622.0,7.0,21.0,0.7860262008733624,0.9375,,,,,,0.6561604584527221,0.5157894736842106,0.7142857142857143,0.6468926553672316,0.5157894736842106,0.704225352112676,0.6556064073226545,0.5350877192982456,0.6730769230769231,0.014124293785310734,0.09169054441260745,0.07407407407407407,0.19607843137254902,,15.217391304347828,0.35,0.19316843345111898,0.1746031746031746,0.261986301369863,0.06424581005586592,0.2212142358688067,0.1185237757274663,0.2034383954154728,0.15925925925925927,0.0945945945945946,0.0686456400742115,0.05084745762711865,0.14285714285714285,0.2318840579710145,0.20634920634920634,0.2673913043478261,0.24193548387096775,0.16483516483516483,0.5492957746478874,0.8389830508474576,0.7205387205387206,0.7781818181818182,0.780373831775701,0.1440677966101695,0.29411764705882354,0.36585365853658536,0.8666666666666667,0.002824858757062147,,,0.011299435028248588,,,,0.002824858757062147,,,,0.9157894736842105,0.5402298850574713,0.14893617021276595,,,,,0.8732394366197183,0.7419354838709677,,0.014084507042253521,,0.8531073446327684,,0.5770566384180791,0.5807604938271604,0.6000119718309859,0.2028985507246377,0.20537897310513448,0.21291448516579406,0.2443280977312391,2.1716332378223493,23.6,0.21751216122307157,77.0,,,,,2.0,2.0,26.0,2.0,18.0,,,15.0,,,0.4262295081967213,0.02247191011235955,,,,,,1.0,2.0,,,,,True,
1629185,1610612751,Chris Chiozza,Chris Chiozza,1629185,BKN,3620.0,60,134,132,46.0,35,18.0,266,6.0,9.0,1.0,2.0,3.0,4.0,1.0,1.0,,1.0,,2.0,1.0,2.0,6.0,10.0,1.0,2.0,1.0,1.0,7.0,11,6.0,12.0,,32.0,127,1.0,2.0,1.0,3.0,,5.0,3.0,4.0,1.0,3.0,,9.0,2.0,12.0,15.0,3.0,2.0,10.0,6.0,1.0,7.0,4.0,11.0,3.0,1.0,6.0,1.0,26.0,2.0,1.0,6.0,3.0,9.0,3.0,12.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,1.0,4.0,1.0,,2.0,,1.0,,,,,,,,,,,,9.0,46.0,,,0.14285714285714285,0.16666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6363636363636364,0.5,0.75,0.6956521739130435,0.5,0.6428571428571429,0.6956521739130435,0.5,0.6428571428571429,0.5217391304347826,0.09090909090909091,0.1111111111111111,,,16.233766233766232,0.5,0.09090909090909091,0.02631578947368421,0.17647058823529413,0.06060606060606061,0.13432835820895522,0.04225352112676056,0.047619047619047616,,,0.043478260869565216,0.1,0.14285714285714285,,0.1111111111111111,0.19230769230769232,0.125,0.1111111111111111,,0.391304347826087,0.6666666666666666,0.75,0.16666666666666666,0.043478260869565216,1.0,1.0,,0.043478260869565216,,,0.08695652173913043,,,,0.43478260869565216,0.6,0.6,0.8333333333333334,0.4,0.5,,0.2,0.4,0.5,1.0,0.5714285714285714,0.75,0.2857142857142857,0.14285714285714285,1.0,0.9130434782608695,0.6,0.5507217391304348,0.52825,0.6184785714285714,,,0.15625,0.28125,3.463636363636364,25.708333333333332,0.34328358208955223,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201163,1610612751,Wilson Chandler,Wilson Chandler,201163,BKN,5191.0,87,185,183,81.0,48,21.0,368,,,,,,,3.0,6.0,,,2.0,5.0,1.0,2.0,1.0,8.0,,1.0,,3.0,3.0,6,3.0,13.0,4.0,19.0,226,,,,2.0,,,1.0,1.0,2.0,5.0,2.0,10.0,2.0,4.0,9.0,,,8.0,1.0,1.0,2.0,,2.0,,,2.0,,4.0,1.0,,6.0,6.0,14.0,1.0,15.0,,2.0,,2.0,4.0,2.0,2.0,4.0,,2.0,1.0,1.0,8.0,1.0,5.0,8.0,15.0,,,2.0,,,4.0,,1.0,1.0,2.0,,1.0,,2.0,2.0,,10.0,79.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,,0.4,0.23076923076923078,0.5,,1.0,0.39473684210526316,,0.6666666666666666,0.4523809523809524,,0.7142857142857143,0.6842105263157895,0.16666666666666666,,0.16666666666666666,,13.744075829383887,0.5,0.13636363636363635,,0.14634146341463414,0.018867924528301886,0.1411764705882353,0.010752688172043012,,,,0.022222222222222223,,0.0625,0.2222222222222222,0.1,0.125,0.2222222222222222,,1.0,,,,,0.3157894736842105,0.5,0.6,0.3333333333333333,,,,0.2631578947368421,0.4,0.4,1.0,0.42105263157894735,0.125,0.125,1.0,,,,0.5,0.5,,,,,0.3333333333333333,0.5,,0.6842105263157895,0.125,0.5063631578947368,0.6675,0.49245,0.05,0.14285714285714285,,0.5263157894736842,7.899999999999999,24.384615384615383,0.43783783783783786,-57.0,,2.0,,,,,2.0,,,,,1.0,,,0.4,,,,,1.0,,,,,,,,True,
202681,1610612751,Kyrie Irving,Kyrie Irving,202681,BKN,30657.0,511,1101,1091,248.0,206,118.0,2192,44.0,72.0,4.0,5.0,14.0,23.0,35.0,79.0,28.0,60.0,8.0,14.0,6.0,6.0,43.0,107.0,1.0,3.0,6.0,18.0,107.0,211,51.0,121.0,74.0,441.0,1259,10.0,16.0,4.0,9.0,5.0,37.0,28.0,55.0,11.0,24.0,34.0,123.0,42.0,172.0,57.0,96.0,6.0,106.0,43.0,13.0,60.0,45.0,105.0,35.0,10.0,50.0,8.0,255.0,8.0,11.0,31.0,36.0,67.0,19.0,86.0,7.0,21.0,9.0,12.0,29.0,6.0,19.0,12.0,1.0,10.0,,2.0,41.0,1.0,6.0,11.0,38.0,2.0,2.0,68.0,3.0,1.0,81.0,5.0,23.0,12.0,7.0,,5.0,,7.0,3.0,,122.0,244.0,3.0,10.0,0.19626168224299065,0.20192307692307693,0.37254901960784315,0.4214876033057851,0.4444444444444444,0.4583333333333333,0.425,0.5071090047393365,0.625,0.509090909090909,0.552710843373494,0.64,0.5632911392405063,0.5983606557377049,0.6481481481481481,0.640625,0.3644578313253012,0.061611374407582936,0.06944444444444445,0.0759493670886076,0.03333333333333333,32.955465587044536,0.7073170731707317,0.12631578947368421,0.04330708661417323,0.1409090909090909,0.031746031746031744,0.13267326732673268,0.037549407114624504,0.038834951456310676,0.05555555555555555,0.023255813953488372,0.02564102564102564,0.05263157894736842,0.14035087719298245,0.08695652173913043,0.17857142857142858,0.14201183431952663,0.13725490196078433,0.04430379746835443,0.42857142857142855,0.21686746987951808,0.6111111111111112,0.6567164179104478,0.22727272727272727,0.23795180722891565,0.4430379746835443,0.4794520547945205,0.17142857142857143,0.18072289156626506,0.4666666666666667,0.4827586206896552,0.04216867469879518,0.5714285714285714,0.5714285714285714,0.625,0.32228915662650603,0.40186915887850466,0.40186915887850466,0.32558139534883723,0.2,0.8,,0.24,0.12,0.3333333333333333,1.0,0.2911392405063291,0.6086956521739131,0.0759493670886076,0.22784810126582278,0.3333333333333333,0.5813253012048193,0.4056603773584906,0.495125,0.4791,0.48776168831168826,0.07909604519774012,0.10043668122270742,0.08390022675736962,0.2789115646258503,8.845971563981042,25.651239669421482,0.22524977293369663,18.0,3.0,5.0,1.0,,2.0,,,,1.0,3.0,5.0,2.0,,,,,0.17857142857142858,0.5,1.0,0.8333333333333334,0.04,,,1.0,,,,True,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,84467.0,1408,2920,2910,729.0,566,352.0,5830,154.0,256.0,13.0,24.0,38.0,64.0,42.0,141.0,8.0,25.0,9.0,40.0,5.0,12.0,78.0,246.0,3.0,13.0,14.0,64.0,204.0,422,87.0,286.0,240.0,909.0,3223,17.0,34.0,4.0,18.0,14.0,60.0,54.0,104.0,16.0,76.0,87.0,243.0,76.0,332.0,126.0,135.0,4.0,243.0,78.0,33.0,180.0,123.0,303.0,93.0,30.0,155.0,14.0,729.0,12.0,12.0,55.0,76.0,131.0,24.0,155.0,11.0,29.0,25.0,4.0,56.0,17.0,46.0,54.0,5.0,10.0,4.0,7.0,110.0,10.0,31.0,44.0,120.0,3.0,15.0,203.0,1.0,9.0,308.0,25.0,122.0,22.0,15.0,1.0,7.0,,16.0,8.0,,238.0,716.0,9.0,16.0,0.18627450980392157,0.18811881188118812,0.4827586206896552,0.3041958041958042,0.2222222222222222,0.21052631578947367,0.30742049469964666,0.4834123222748815,0.5,0.5192307692307693,0.4724576271186441,0.4423076923076923,0.43333333333333335,0.5369487485101311,0.5,0.5308370044052864,0.403954802259887,0.07819905213270142,0.0703125,0.09929078014184398,0.04,28.412841284128415,0.509090909090909,0.09101796407185629,0.017316017316017316,0.08957654723127036,0.016830294530154277,0.0904071773636991,0.017069701280227598,0.011560693641618497,0.025362318840579712,0.014084507042253521,0.016917293233082706,0.016574585635359115,0.10963455149501661,0.06748466257668712,0.10096153846153846,0.09791666666666667,0.05970149253731343,0.029411764705882353,0.5,0.3615819209039548,0.6015625,0.6470588235294118,0.2077922077922078,0.19915254237288135,0.2978723404255319,0.33070866141732286,0.09523809523809523,0.03531073446327684,0.32,0.3333333333333333,0.05649717514124294,0.225,0.225,0.6666666666666666,0.3474576271186441,0.3170731707317073,0.32098765432098764,0.46153846153846156,0.46153846153846156,0.5416666666666666,0.38461538461538464,0.09615384615384616,0.25,0.23076923076923078,1.0,0.35555555555555557,0.59375,0.06666666666666667,0.35555555555555557,0.21875,0.7655367231638418,0.32098765432098764,0.5237404119318181,0.5408681818181819,0.5135768361581923,0.1664626682986536,0.2350674373795761,0.066006600660066,0.26732673267326734,4.799526066350712,25.925874125874135,0.24965753424657533,91.0,1.0,2.0,3.0,3.0,11.0,,,4.0,,9.0,14.0,8.0,0.01048951048951049,0.012195121951219513,,,0.25,0.2,,0.16666666666666666,0.04697986577181208,,,2.0,1.0,1.0,,True,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,90705.0,1512,3163,3149,685.0,534,371.0,6312,105.0,166.0,14.0,21.0,17.0,27.0,17.0,56.0,13.0,26.0,26.0,50.0,9.0,15.0,94.0,234.0,9.0,31.0,19.0,46.0,135.0,248,120.0,284.0,49.0,679.0,3480,20.0,33.0,15.0,40.0,7.0,92.0,22.0,43.0,28.0,61.0,25.0,153.0,208.0,62.0,342.0,18.0,12.0,234.0,94.0,41.0,56.0,49.0,105.0,24.0,25.0,47.0,8.0,259.0,22.0,25.0,76.0,81.0,160.0,49.0,209.0,12.0,30.0,21.0,9.0,29.0,12.0,17.0,33.0,6.0,12.0,3.0,1.0,62.0,8.0,10.0,44.0,103.0,11.0,9.0,58.0,1.0,6.0,62.0,6.0,18.0,11.0,10.0,,8.0,,10.0,6.0,,145.0,670.0,14.0,5.0,0.7703703703703704,0.8062015503875969,0.95,0.4225352112676056,0.375,0.45901639344262296,0.4225352112676056,0.5443548387096774,0.6060606060606061,0.5116279069767442,0.5921052631578947,0.5821917808219178,0.6153846153846154,0.6075268817204301,0.5897435897435898,0.6483050847457628,0.5338345864661654,0.16532258064516128,0.15060240963855423,0.2857142857142857,,17.22700750208391,0.46774193548387094,0.08940397350993377,0.033288948069241014,0.11728395061728394,0.028314028314028315,0.10102960102960103,0.030759162303664923,0.03116883116883117,0.03819444444444445,0.02564102564102564,0.029159519725557463,0.02577319587628866,0.09063444108761329,0.06318681318681318,0.13270142180094788,0.12133072407045009,0.10218978102189781,0.05128205128205128,0.6,0.31203007518796994,0.6325301204819277,0.7446808510638298,0.7619047619047619,0.10526315789473684,0.30357142857142855,0.425,0.7058823529411765,0.04887218045112782,0.5,0.5,0.09398496240601503,0.52,0.52,0.9615384615384616,0.4398496240601504,0.4017094017094017,0.4051724137931034,0.9468085106382979,0.2876712328767123,0.6666666666666666,0.2857142857142857,0.1232876712328767,0.4246575342465753,0.2903225806451613,0.8888888888888888,0.25961538461538464,0.6296296296296297,0.14423076923076922,0.4423076923076923,0.41304347826086957,0.8458646616541353,0.4017094017094017,0.5415095864661653,0.5166611111111111,0.5316600961538462,0.038391224862888484,0.06923076923076923,0.13549337260677466,0.22533136966126657,4.822983870967742,25.2556338028169,0.21656655074296555,101.0,6.0,9.0,,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,0.007042253521126761,0.008547008547008548,0.04285714285714286,0.019417475728155338,0.9230769230769231,0.6666666666666666,1.0,0.6,0.010452961672473868,,,,,,,True,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,6217.0,104,222,222,48.0,31,24.0,444,7.0,13.0,,1.0,2.0,3.0,,2.0,,,1.0,6.0,,1.0,6.0,12.0,,,1.0,1.0,7.0,15,7.0,18.0,2.0,37.0,225,,1.0,,,,,2.0,4.0,1.0,2.0,,7.0,14.0,,21.0,,,12.0,6.0,2.0,5.0,6.0,11.0,5.0,1.0,5.0,,28.0,3.0,,9.0,9.0,19.0,3.0,22.0,,4.0,2.0,2.0,3.0,1.0,2.0,2.0,,1.0,,1.0,5.0,,1.0,6.0,17.0,2.0,,4.0,,,6.0,,2.0,1.0,,,,,,,,7.0,48.0,1.0,1.0,1.0,1.0,1.0,0.3888888888888889,,0.5,0.3888888888888889,0.4666666666666667,,0.5,0.5303030303030303,,0.5833333333333334,0.5138888888888888,,0.5,0.5454545454545454,0.13333333333333333,0.07692307692307693,0.5,,16.59919028340081,0.6,0.16363636363636364,,0.16071428571428573,0.04838709677419355,0.16216216216216217,0.02654867256637168,,,,0.021739130434782608,0.125,0.11538461538461539,0.2,0.21052631578947367,0.14285714285714285,0.21428571428571427,,,0.3939393939393939,0.5384615384615384,0.5833333333333334,1.0,0.06060606060606061,,,,,,,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.36363636363636365,0.5,0.5,1.0,1.0,,,,,,,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.9393939393939394,0.5,0.5964939393939394,,0.5752,0.05714285714285714,0.11764705882352941,,0.1891891891891892,1.7066666666666668,24.7,0.21621621621621623,17.0,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,True,
