EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Defensive 3 Seconds Violations,OffensiveGoaltends,3SecondViolations,on,HeaveMakes
1628963,1610612758,Marvin Bagley III,Marvin Bagley III,1628963,SAC,14097.0,235,-55,496,489,86.0,113,50.0,985,39.0,63.0,10.0,16.0,10.0,17.0,11.0,34.0,4.0,10.0,54.0,107.0,16.0,127.0,580,12.0,21.0,2.0,26.0,13.0,26.0,5.0,31.0,70.0,38.0,20.0,10.0,5.0,2.0,7.0,2.0,,3.0,2.0,,16.0,10.0,12.0,,29.0,14.0,3.0,46.0,22.0,68.0,2.0,5.0,3.0,2.0,4.0,,1.0,7.0,,3.0,1.0,3.0,11.0,2.0,2.0,17.0,31.0,2.0,5.0,,22.0,2.0,2.0,18.0,4.0,10.0,1.0,9.0,,,5.0,,,4.0,9.0,7.0,1.0,31.0,86.0,3.0,1.0,0.6481481481481481,0.7954545454545454,0.5046728971962616,0.5714285714285714,0.5,0.45867768595041325,0.5714285714285714,0.4482758620689655,0.49609375,0.6190476190476191,0.5,0.09345794392523364,0.14285714285714285,0.029411764705882353,24.910394265232974,0.36363636363636365,0.2,,0.15384615384615385,0.08955223880597014,0.23770491803278687,0.08771929824561403,0.20187793427230047,0.08870967741935484,0.1320754716981132,0.0625,0.058823529411764705,0.09195402298850575,0.07407407407407407,0.12195121951219512,0.15,0.3,0.2727272727272727,0.08695652173913043,0.03636363636363636,0.7777777777777778,0.5206611570247934,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.2809917355371901,0.3235294117647059,0.3333333333333333,0.6363636363636364,0.08264462809917356,0.4,0.4,0.5,0.7619047619047619,0.625,0.1,0.5862068965517241,0.5882352941176471,0.6363636363636364,0.5158632231404958,0.53525,0.48851206896551724,0.07874015748031496,0.08849557522123894,0.2047244094488189,0.2440944881889764,5.191588785046729,0.17338709677419356,,1.0,,,,,1.0,13.0,,,,3.0,1.0,14.0,,,,3.0,3.0,,,13.0,1.0,,1.0,,,,1.0,0.07142857142857142,,,0.07142857142857142,0.11570247933884298,,,,,0.008264462809917356,,,,0.10743801652892562,0.07692307692307693,0.07692307692307693,1.0,,,,,,,,,0.10344827586206896,,0.07692307692307693,,25.407142857142862,,,,True,
203145,1610612758,Kent Bazemore,Kent Bazemore,203145,SAC,24293.0,405,-18,833,838,238.0,353,74.0,1671,33.0,62.0,2.0,7.0,7.0,12.0,8.0,27.0,1.0,10.0,42.0,99.0,40.0,181.0,924,2.0,10.0,1.0,11.0,9.0,22.0,16.0,52.0,48.0,36.0,2.0,16.0,14.0,6.0,20.0,5.0,1.0,10.0,3.0,1.0,46.0,8.0,4.0,,41.0,26.0,6.0,73.0,12.0,85.0,2.0,21.0,14.0,7.0,7.0,3.0,5.0,13.0,3.0,2.0,1.0,1.0,20.0,1.0,7.0,26.0,51.0,2.0,2.0,3.0,48.0,2.0,7.0,51.0,6.0,20.0,8.0,6.0,1.0,,4.0,1.0,,2.0,7.0,2.0,2.0,52.0,237.0,8.0,7.0,0.5714285714285714,0.5853658536585366,0.42424242424242425,0.2,0.4090909090909091,0.46381578947368424,0.2777777777777778,0.5,0.5201149425287356,0.3055555555555556,0.5652173913043478,0.16161616161616163,0.1935483870967742,0.1111111111111111,21.179039301310045,0.35,0.2857142857142857,,0.13402061855670103,0.020942408376963352,0.21808510638297873,0.043010752688172046,0.17539267015706805,0.03183023872679045,0.023809523809523808,0.015625,0.023255813953488372,0.022058823529411766,0.1,0.10526315789473684,0.13580246913580246,0.1891891891891892,0.21232876712328766,0.23809523809523808,0.02857142857142857,0.2857142857142857,0.40789473684210525,0.532258064516129,0.66,0.6363636363636364,0.17763157894736842,0.2962962962962963,0.3333333333333333,0.25,0.06578947368421052,0.1,0.1111111111111111,1.0,0.3888888888888889,0.2857142857142857,,0.3333333333333333,0.5833333333333334,0.756578947368421,0.5230596026490067,0.5352708333333333,0.5062071428571429,0.12650602409638553,0.17699115044247787,0.06077348066298342,0.287292817679558,5.285858585858587,0.2857142857142857,8.0,31.0,1.0,6.0,2.0,7.0,11.0,22.0,1.0,2.0,4.0,7.0,19.0,53.0,2.0,8.0,6.0,14.0,57.0,,1.0,21.0,11.0,1.0,3.0,1.0,,1.0,1.0,0.3584905660377358,0.25,0.42857142857142855,0.36538461538461536,0.34868421052631576,0.018867924528301886,0.1,0.03225806451612903,,0.20394736842105263,0.25806451612903225,0.26666666666666666,1.0,0.14473684210526316,0.5,0.5,1.0,0.3333333333333333,0.16666666666666666,1.0,0.1111111111111111,0.5,1.0,0.19444444444444445,0.2857142857142857,0.19444444444444445,0.5714285714285714,0.5238095238095238,0.018867924528301886,24.566037735849058,,,,True,
1629610,1610612758,DaQuan Jeffries,DaQuan Jeffries,1629610,SAC,5399.0,90,-6,197,197,32.0,64,15.0,394,5.0,6.0,,,,,2.0,4.0,,1.0,7.0,11.0,5.0,22.0,231,,,,,1.0,1.0,,2.0,12.0,2.0,,,1.0,3.0,4.0,2.0,1.0,,1.0,,11.0,2.0,1.0,,8.0,2.0,,10.0,3.0,13.0,,2.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,,5.0,12.0,,1.0,,5.0,,,6.0,,3.0,,1.0,,,,,,1.0,1.0,,,2.0,32.0,,,0.8571428571428571,0.8571428571428571,0.6363636363636364,,1.0,0.4722222222222222,,0.3333333333333333,0.5238095238095238,,0.3333333333333333,,,,10.2803738317757,,,,0.06060606060606061,0.02631578947368421,0.17777777777777778,0.044444444444444446,0.1282051282051282,0.03614457831325301,0.07692307692307693,,,0.05263157894736842,,0.08333333333333333,,0.2,0.13513513513513514,0.375,,,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,0.2222222222222222,0.5,0.5,0.5,0.05555555555555555,,,,,,,,,0.7222222222222222,0.5085500000000001,,0.4915,0.14285714285714285,0.21428571428571427,,0.09090909090909091,5.590909090909091,0.16243654822335024,1.0,4.0,,,,1.0,,3.0,,,,1.0,1.0,7.0,,,,2.0,3.0,,,3.0,,,1.0,,,,1.0,0.14285714285714285,,,0.14285714285714285,0.3888888888888889,,,,,0.2222222222222222,0.25,0.25,1.0,0.16666666666666666,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,23.971428571428568,,,,True,
201147,1610612758,Corey Brewer,Corey Brewer,201147,SAC,583.0,10,-14,21,22,3.0,8,1.0,43,1.0,1.0,,,,,,,,,1.0,1.0,1.0,3.0,30,,,,,,,,,2.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,3.0,,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,0.5,,,0.5,,,,,,18.181818181818183,,,,0.3333333333333333,,,,0.2,,,,,,,,0.5,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.61855,,,0.3333333333333333,0.5,,,1.7,0.14285714285714285,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,22.7,,,,True,
1628385,1610612758,Harry Giles III,Harry Giles III,1628385,SAC,19657.0,328,-81,688,683,163.0,284,55.0,1371,43.0,55.0,7.0,8.0,6.0,7.0,11.0,34.0,10.0,24.0,64.0,113.0,14.0,142.0,831,8.0,12.0,3.0,19.0,11.0,22.0,2.0,24.0,102.0,26.0,12.0,9.0,20.0,11.0,31.0,6.0,5.0,18.0,,2.0,73.0,4.0,15.0,,27.0,25.0,9.0,61.0,19.0,80.0,,9.0,7.0,2.0,11.0,2.0,5.0,14.0,2.0,6.0,,2.0,25.0,3.0,7.0,37.0,60.0,,3.0,7.0,20.0,4.0,1.0,17.0,3.0,9.0,1.0,8.0,,,4.0,,,4.0,8.0,3.0,3.0,24.0,163.0,11.0,1.0,0.796875,0.8793103448275862,0.5663716814159292,0.6666666666666666,0.5,0.5663716814159292,0.6666666666666666,0.5,0.5916666666666667,0.6785714285714286,0.5217391304347826,0.07964601769911504,0.09090909090909091,0.11764705882352941,19.463087248322147,0.44,0.4090909090909091,,0.20833333333333334,0.08333333333333333,0.1836734693877551,0.032520325203252036,0.1947565543071161,0.0627062706270627,0.11666666666666667,0.09090909090909091,0.023255813953488372,0.033707865168539325,0.029411764705882353,0.225,0.21568627450980393,0.1724137931034483,0.16666666666666666,0.23076923076923078,,0.375,0.48672566371681414,0.7818181818181819,0.86,0.7674418604651163,0.3008849557522124,0.3235294117647059,0.36666666666666664,0.9090909090909091,0.21238938053097345,0.4166666666666667,0.4166666666666667,0.8,0.6666666666666666,0.875,0.14285714285714285,0.3181818181818182,0.8571428571428571,0.48672566371681414,0.49006283185840704,0.48835,0.45653181818181826,0.07563025210084033,0.07563025210084033,0.13380281690140844,0.16901408450704225,7.28495575221239,0.2369186046511628,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,
203473,1610612758,Dewayne Dedmon,Dewayne Dedmon,203473,SAC,16091.0,268,-90,555,555,101.0,182,62.0,1110,24.0,38.0,7.0,13.0,6.0,8.0,2.0,13.0,2.0,5.0,28.0,56.0,13.0,96.0,648,7.0,14.0,3.0,17.0,6.0,9.0,9.0,27.0,42.0,14.0,10.0,7.0,4.0,3.0,7.0,3.0,,4.0,,,17.0,7.0,17.0,,16.0,22.0,6.0,44.0,24.0,68.0,4.0,9.0,6.0,3.0,9.0,5.0,7.0,18.0,2.0,2.0,,3.0,27.0,2.0,2.0,30.0,52.0,,2.0,7.0,21.0,4.0,1.0,16.0,2.0,6.0,3.0,12.0,,,6.0,,,6.0,12.0,6.0,,27.0,101.0,7.0,3.0,0.75,0.9130434782608695,0.5,0.5,0.6666666666666666,0.41919191919191917,0.5,0.5294117647058824,0.4528301886792453,0.53125,0.6136363636363636,0.125,0.07894736842105263,0.3076923076923077,21.178343949044585,0.3333333333333333,0.5454545454545454,,0.18032786885245902,0.12142857142857143,0.14414414414414414,0.05384615384615385,0.1630901287553648,0.08888888888888889,0.15384615384615385,0.1111111111111111,0.08,0.047619047619047616,0.08,0.2653061224489796,0.125,0.12,0.1794871794871795,0.06060606060606061,0.07547169811320754,0.5,0.3838383838383838,0.631578947368421,0.6857142857142857,0.7083333333333334,0.13131313131313133,0.15384615384615385,0.2222222222222222,1.0,0.050505050505050504,0.4,0.4,1.0,0.9285714285714286,0.5384615384615384,0.14285714285714285,0.47058823529411764,0.75,0.8181818181818182,0.5270267676767677,0.5314333333333333,0.5331735294117648,0.05825242718446602,0.1,0.17708333333333334,0.28125,4.549999999999999,0.18198198198198198,3.0,8.0,,,,2.0,6.0,35.0,,,2.0,6.0,9.0,43.0,,,2.0,8.0,27.0,,,35.0,6.0,1.0,1.0,,,,1.0,0.20930232558139536,,0.25,0.20930232558139536,0.43434343434343436,0.023255813953488372,,,0.02857142857142857,0.08080808080808081,0.375,0.375,1.0,0.35353535353535354,0.17142857142857143,0.17647058823529413,1.0,,,,,,,0.11764705882352941,,0.35294117647058826,0.3333333333333333,0.17142857142857143,,25.255813953488367,,,,True,
203953,1610612758,Jabari Parker,Jabari Parker,203953,SAC,3323.0,55,25,122,120,18.0,27,7.0,242,9.0,10.0,2.0,2.0,,1.0,1.0,3.0,2.0,3.0,12.0,16.0,2.0,29.0,132,4.0,4.0,,8.0,,1.0,,,16.0,8.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,5.0,,,3.0,5.0,3.0,11.0,5.0,16.0,,1.0,,1.0,2.0,,2.0,1.0,,,,,3.0,,,3.0,4.0,,,1.0,6.0,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,18.0,,,0.6666666666666666,0.8,0.75,1.0,,0.7941176470588235,1.0,,0.8055555555555556,1.0,,0.125,0.1,0.3333333333333333,16.27906976744186,0.6666666666666666,0.75,,0.17857142857142858,,0.14285714285714285,0.22727272727272727,0.16326530612244897,0.1282051282051282,,,,0.2222222222222222,0.25,0.15384615384615385,0.23076923076923078,,0.15789473684210525,,,,0.5882352941176471,0.9,1.0,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.5,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,,0.6470588235294118,0.5272235294117646,,0.4245,0.1111111111111111,0.11764705882352941,0.27586206896551724,,6.1499999999999995,0.14754098360655737,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,0.058823529411764705,,,,,,,,,0.058823529411764705,1.0,1.0,1.0,,,,,,,,,,,1.0,,24.7,,,,True,
201229,1610612758,Anthony Tolliver,Anthony Tolliver,201229,SAC,3640.0,61,-20,123,124,30.0,56,14.0,247,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,6.0,158,,,1.0,1.0,,,1.0,1.0,2.0,,,,2.0,,2.0,,,2.0,,,4.0,,,,3.0,3.0,1.0,7.0,,7.0,,2.0,,2.0,,,,2.0,1.0,,,,2.0,,,1.0,5.0,1.0,,,2.0,2.0,,2.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,30.0,1.0,1.0,1.0,1.0,0.5,,,0.22727272727272727,,,0.25,0.25,0.25,,,,10.071942446043167,,0.3333333333333333,,0.13043478260869565,,0.15,,0.13953488372093023,,,,,,,,0.3333333333333333,,0.21428571428571427,,,1.0,,,,,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,,,,,,0.8181818181818182,0.5365954545454545,0.57375,0.56655,,,0.16666666666666666,0.16666666666666666,13.6,0.24390243902439024,,4.0,,,,,1.0,5.0,,1.0,,1.0,1.0,9.0,,1.0,,1.0,3.0,,,5.0,1.0,,,,,,1.0,0.1111111111111111,,,0.1111111111111111,0.8181818181818182,,,,,0.36363636363636365,,,,0.45454545454545453,0.2,0.2,1.0,,,,1.0,,,,,1.0,,0.2,,24.855555555555554,,,,True,
1629117,1610612758,Wenyen Gabriel,Wenyen Gabriel,1629117,SAC,552.0,9,-4,21,21,1.0,15,2.0,42,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,32,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,0.5,,,0.5,,,,,,8.695652173913043,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.63585,,,,,,,1.2,0.047619047619047616,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,,,,,,25.7,,,,True,
203458,1610612758,Alex Len,Alex Len,203458,SAC,7357.0,123,5,251,255,83.0,83,33.0,506,15.0,22.0,8.0,11.0,6.0,9.0,6.0,9.0,,,21.0,31.0,7.0,52.0,261,8.0,11.0,,16.0,6.0,11.0,2.0,14.0,32.0,10.0,8.0,1.0,1.0,5.0,6.0,3.0,2.0,1.0,,,17.0,8.0,10.0,,14.0,18.0,,32.0,18.0,50.0,3.0,,,,3.0,1.0,2.0,7.0,,1.0,,,10.0,,3.0,11.0,20.0,1.0,2.0,3.0,12.0,3.0,,9.0,1.0,5.0,,11.0,,,4.0,,1.0,6.0,11.0,8.0,,14.0,83.0,2.0,,0.7619047619047619,0.9411764705882353,0.6774193548387096,0.7272727272727273,0.5454545454545454,0.703125,0.7272727272727273,0.5454545454545454,0.7222222222222222,0.7272727272727273,0.5833333333333334,0.03225806451612903,,0.1111111111111111,15.972222222222223,0.3,,,0.23076923076923078,0.15873015873015872,0.2545454545454545,0.12698412698412698,0.24060150375939848,0.14285714285714285,0.15384615384615385,0.21052631578947367,0.1111111111111111,0.08163265306122448,0.2857142857142857,0.17857142857142858,0.2222222222222222,0.35714285714285715,0.2826086956521739,0.1111111111111111,0.3333333333333333,0.7272727272727273,0.6875,0.6818181818181818,0.6818181818181818,0.6666666666666666,0.28125,0.6666666666666666,0.75,1.0,,,,,1.0,0.7272727272727273,0.375,0.8181818181818182,0.6666666666666666,0.71875,0.5580124999999999,0.6075714285714285,0.5928636363636364,0.1388888888888889,0.14285714285714285,0.3076923076923077,0.2692307692307692,3.0645161290322585,0.33067729083665337,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,0.03125,,,,,,,,,0.03125,1.0,1.0,1.0,,,,,,,,,,,1.0,,25.8,,,1.0,True,
1628403,1610612758,Caleb Swanigan,Caleb Swanigan,1628403,SAC,141.0,2,-3,5,5,5.0,2,,10,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628450,1610612758,Eric Mika,Eric Mika,1628450,SAC,625.0,10,-3,22,22,7.0,22,1.0,44,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,4.0,29,,,,,2.0,2.0,,4.0,4.0,,,,,,,,,,,,,,,,3.0,,,3.0,,3.0,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,8.695652173913043,,,,,,0.75,,0.3333333333333333,,,,,,,,,,0.6666666666666666,1.0,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.5,0.5151,,0.5151,,,,1.0,7.05,0.3181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626158,1610612758,Richaun Holmes,Richaun Holmes,1626158,SAC,18353.0,306,-49,601,628,166.0,181,64.0,1229,34.0,46.0,13.0,18.0,12.0,15.0,15.0,31.0,2.0,7.0,51.0,84.0,13.0,115.0,702,15.0,25.0,3.0,33.0,16.0,26.0,4.0,36.0,76.0,26.0,18.0,2.0,8.0,2.0,10.0,2.0,,6.0,1.0,1.0,22.0,5.0,19.0,,25.0,31.0,2.0,58.0,24.0,82.0,2.0,11.0,7.0,4.0,2.0,1.0,1.0,9.0,,1.0,,,11.0,1.0,4.0,20.0,44.0,1.0,9.0,5.0,23.0,5.0,,24.0,2.0,11.0,2.0,12.0,,,8.0,,,4.0,12.0,9.0,2.0,36.0,166.0,8.0,2.0,0.7450980392156863,0.9047619047619048,0.6071428571428571,0.6,0.6153846153846154,0.6071428571428571,0.6,0.6153846153846154,0.6052631578947368,0.5892857142857143,0.6,0.023809523809523808,0.043478260869565216,,15.703703703703704,0.18181818181818182,0.18181818181818182,,0.19375,0.12258064516129032,0.21008403361344538,0.038461538461538464,0.2007168458781362,0.08421052631578947,0.2,0.11392405063291139,0.05555555555555555,0.0380952380952381,0.04,0.17543859649122806,0.2,0.21052631578947367,0.2127659574468085,0.2,0.06666666666666667,0.75,0.5476190476190477,0.7391304347826086,0.7727272727272727,0.6764705882352942,0.36904761904761907,0.4838709677419355,0.4838709677419355,0.8666666666666667,0.08333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.72,0.7222222222222222,0.15384615384615385,0.5769230769230769,0.8,0.5476190476190477,0.5187857142857143,0.5257526315789472,0.5452153846153847,0.11827956989247312,0.11827956989247312,0.28695652173913044,0.3130434782608696,5.208333333333333,0.2762063227953411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,
1627812,1610612758,Yogi Ferrell,Yogi Ferrell,1627812,SAC,16195.0,270,4,547,542,162.0,200,58.0,1089,9.0,14.0,,,2.0,2.0,6.0,14.0,19.0,28.0,34.0,56.0,22.0,129.0,572,1.0,1.0,,5.0,6.0,10.0,6.0,36.0,16.0,52.0,,5.0,22.0,15.0,37.0,13.0,2.0,10.0,8.0,4.0,89.0,2.0,1.0,,12.0,11.0,1.0,24.0,3.0,27.0,1.0,8.0,7.0,1.0,10.0,,9.0,6.0,,1.0,3.0,3.0,16.0,,2.0,7.0,16.0,,,,23.0,1.0,4.0,24.0,1.0,7.0,3.0,1.0,,,,,,1.0,1.0,,,36.0,162.0,4.0,3.0,0.23529411764705882,0.23529411764705882,0.6071428571428571,1.0,0.6,0.5297029702970297,0.8333333333333334,0.5357142857142857,0.5636363636363636,0.8333333333333334,0.5806451612903226,0.08928571428571429,0.2857142857142857,0.07142857142857142,20.48780487804878,0.625,0.07142857142857142,,0.08396946564885496,0.007142857142857143,0.10434782608695652,0.01694915254237288,0.09349593495934959,0.011627906976744186,,0.017241379310344827,,0.020833333333333332,,0.0851063829787234,0.07017543859649122,0.1111111111111111,0.10638297872340426,0.09523809523809523,0.02040816326530612,,0.13861386138613863,0.6428571428571429,0.9,0.1111111111111111,0.13861386138613863,0.42857142857142855,0.46153846153846156,0.16666666666666666,0.27722772277227725,0.6785714285714286,0.6785714285714286,0.3157894736842105,,,,0.07142857142857142,1.0,0.5841584158415841,0.49228762376237634,0.4154,0.4967553571428572,0.06542056074766354,0.11290322580645161,0.03875968992248062,0.27906976744186046,12.064285714285713,0.2961608775137112,3.0,7.0,1.0,1.0,2.0,2.0,10.0,38.0,,1.0,4.0,16.0,13.0,45.0,1.0,2.0,6.0,18.0,21.0,18.0,,38.0,10.0,,2.0,,5.0,,0.5384615384615384,0.28888888888888886,0.5,0.3333333333333333,0.28888888888888886,0.44554455445544555,,,,,0.06930693069306931,0.42857142857142855,0.42857142857142855,1.0,0.37623762376237624,0.2631578947368421,0.2631578947368421,0.4,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.07142857142857142,1.0,0.5714285714285714,0.25,0.2631578947368421,,25.573333333333338,,,,False,
