EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Arc3Assists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffThreePtRebounds,Travels,OffThreePtReboundPct,OffArc3ReboundPct,PtsUnassisted3s,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Loose Ball Fouls,Charge Fouls Drawn,BlockedLongMidRange,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,HeaveMakes,HeaveAttempts,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Defensive 3 Seconds Violations,on,Fg3aBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked
1626174,1610612765,Christian Wood,Christian Wood,1626174,DET,6628.0,110,230,235,85,58.0,23.0,465,17.0,19.0,3.0,3.0,5.0,5.0,2.0,6.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,9.0,1.0,2.0,1.0,4.0,21.0,28.0,6.0,13.0,8.0,68,241,3.0,3.0,1.0,2.0,1.0,10.0,5.0,7.0,2.0,6.0,3.0,19.0,32.0,10.0,18.0,6.0,9.0,3.0,3.0,4.0,2.0,6.0,2.0,3.0,1.0,14.0,4.0,3.0,12.0,17.0,29.0,7.0,36.0,1.0,3.0,3.0,5.0,1.0,4.0,4.0,2.0,1.0,9.0,3.0,4.0,6.0,1.0,12.0,2.0,2.0,10.0,2.0,4.0,2.0,6.0,5.0,1.0,6.0,4.0,19.0,85,2.0,0.7619047619047619,0.8888888888888888,1.0,0.46153846153846156,0.5,0.3333333333333333,0.46153846153846156,0.75,1.0,0.7142857142857143,0.7317073170731707,0.9,0.6153846153846154,0.7555555555555555,0.8333333333333334,0.6333333333333333,0.3170731707317073,0.10714285714285714,0.5,21.011673151750973,0.5555555555555556,0.25,0.22972972972972974,0.07017543859649122,0.32432432432432434,0.26126126126126126,0.04,0.08695652173913043,0.09523809523809523,0.14285714285714285,0.2857142857142857,0.2222222222222222,0.39285714285714285,0.1111111111111111,0.09090909090909091,0.6666666666666666,0.4634146341463415,0.8947368421052632,0.8947368421052632,0.7647058823529411,0.14634146341463414,0.3333333333333333,0.6666666666666666,0.5,0.07317073170731707,0.6666666666666666,0.6666666666666666,1.0,0.0975609756097561,0.75,0.75,1.0,0.21951219512195122,0.3333333333333333,0.3333333333333333,1.0,0.6,1.0,0.4,0.5,1.0,0.38461538461538464,1.0,0.15384615384615385,0.5,0.3076923076923077,0.25,0.7804878048780488,0.3333333333333333,0.564730487804878,0.55632,0.5825884615384616,0.09302325581395349,0.13333333333333333,0.14705882352941177,0.27941176470588236,4.271428571428571,25.092307692307692,0.3695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627748,1610612765,Thon Maker,Thon Maker,1627748,DET,5181.0,86,181,183,56,42.0,18.0,364,8.0,8.0,,,3.0,3.0,2.0,5.0,,1.0,2.0,5.0,1.0,2.0,1.0,3.0,,,1.0,1.0,10.0,14.0,3.0,8.0,14.0,43,194,,,,,4.0,4.0,3.0,4.0,2.0,3.0,3.0,15.0,18.0,2.0,9.0,,3.0,1.0,1.0,1.0,1.0,2.0,,,,5.0,2.0,,6.0,4.0,11.0,2.0,13.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,3.0,,5.0,7.0,,11.0,1.0,,19.0,1.0,9.0,1.0,2.0,1.0,1.0,2.0,1.0,15.0,56,1.0,0.9,0.9,1.0,0.375,,0.6666666666666666,0.375,0.7142857142857143,,0.75,0.6590909090909091,,0.8571428571428571,0.6935483870967742,1.0,0.75,0.36363636363636365,0.07142857142857142,0.2,17.171717171717173,0.3333333333333333,,0.0975609756097561,0.047619047619047616,0.20689655172413793,0.14285714285714285,0.02631578947368421,,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.125,0.16666666666666666,0.4,0.125,0.5,0.36363636363636365,1.0,1.0,1.0,0.22727272727272727,0.4,0.5,0.5,0.045454545454545456,,,,0.22727272727272727,0.4,0.4,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.42857142857142855,1.0,0.2857142857142857,0.5,0.14285714285714285,1.0,0.7272727272727273,0.3333333333333333,0.5274954545454544,,0.5101857142857144,0.3,0.4090909090909091,0.09302325581395349,0.3488372093023256,5.207142857142857,24.400000000000002,0.30939226519337015,-1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628379,1610612765,Luke Kennard,Luke Kennard,1628379,DET,5383.0,90,169,172,12,23.0,16.0,341,2.0,3.0,,,,,2.0,5.0,4.0,9.0,,1.0,,,4.0,14.0,,,,2.0,8.0,17.0,4.0,15.0,,28,204,2.0,2.0,,,,4.0,,,,2.0,,,8.0,8.0,12.0,,14.0,4.0,,5.0,5.0,10.0,3.0,4.0,1.0,25.0,,,2.0,2.0,4.0,1.0,5.0,,3.0,2.0,2.0,,1.0,2.0,1.0,1.0,4.0,,4.0,8.0,,3.0,,,,,,,,,,,,,12,,0.5,0.5,1.0,0.26666666666666666,,,0.26666666666666666,0.47058823529411764,1.0,,0.4375,1.0,,0.4375,1.0,,0.46875,,,18.75,0.5,,0.043478260869565216,,0.06060606060606061,0.05063291139240506,0.011904761904761904,,,,0.045454545454545456,0.125,0.04,0.125,,,0.09375,0.6666666666666666,0.6666666666666666,,0.15625,0.4,0.4,1.0,0.28125,0.4444444444444444,0.4444444444444444,0.5,0.03125,,,,0.4375,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,1.0,,0.5625,0.2857142857142857,0.4753562499999999,0.381,0.453825,,,0.14285714285714285,,12.105882352941176,25.613333333333333,0.07100591715976332,-31.0,2.0,,,1.0,1.0,,1.0,1.0,0.030303030303030304,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203503,1610612765,Tony Snell,Tony Snell,203503,DET,11744.0,196,395,393,46,46.0,42.0,788,4.0,5.0,1.0,2.0,,,1.0,5.0,3.0,8.0,6.0,12.0,1.0,1.0,6.0,18.0,,3.0,1.0,3.0,8.0,18.0,12.0,30.0,5.0,57,452,3.0,6.0,,3.0,,6.0,,,2.0,4.0,1.0,7.0,12.0,4.0,33.0,,18.0,6.0,,6.0,5.0,11.0,3.0,5.0,,27.0,2.0,,4.0,3.0,7.0,2.0,9.0,2.0,4.0,2.0,1.0,,,1.0,,1.0,2.0,1.0,5.0,10.0,,4.0,1.0,,5.0,1.0,2.0,,1.0,1.0,,1.0,,7.0,46,,0.75,0.75,0.9166666666666666,0.4,,0.5,0.4,0.4444444444444444,0.5,,0.5416666666666666,0.3333333333333333,0.75,0.5612244897959183,0.3333333333333333,0.75,0.625,,,11.486486486486486,0.5,,0.03,0.01834862385321101,0.056338028169014086,0.04093567251461988,0.010471204188481676,,0.023255813953488372,0.03571428571428571,,0.09090909090909091,0.07547169811320754,,0.07142857142857142,,0.10416666666666667,0.8,0.8,1.0,0.10416666666666667,0.2,0.2,1.0,0.16666666666666666,0.375,0.375,0.3333333333333333,0.25,0.5,0.5,0.8333333333333334,0.375,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.3333333333333333,,,,,0.25,1.0,0.75,0.3333333333333333,0.7291666666666666,0.3333333333333333,0.5200854166666666,0.5332125,0.55905,0.04081632653061224,0.10526315789473684,0.10526315789473684,0.12280701754385964,10.555555555555555,24.826666666666664,0.11645569620253164,-58.0,2.0,1.0,,2.0,2.0,,,,,,3.0,1.0,1.0,2.0,0.043478260869565216,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
204025,1610612765,Tim Frazier,Tim Frazier,204025,DET,21290.0,355,715,724,139,125.0,76.0,1439,11.0,21.0,3.0,3.0,1.0,2.0,6.0,21.0,7.0,22.0,3.0,5.0,,1.0,7.0,25.0,,1.0,1.0,3.0,24.0,64.0,10.0,30.0,19.0,97,796,3.0,3.0,,2.0,,6.0,4.0,11.0,1.0,4.0,9.0,20.0,14.0,34.0,21.0,2.0,25.0,7.0,3.0,53.0,40.0,93.0,10.0,44.0,4.0,226.0,8.0,,13.0,11.0,24.0,9.0,33.0,2.0,14.0,7.0,23.0,4.0,15.0,13.0,3.0,8.0,36.0,6.0,16.0,42.0,1.0,32.0,1.0,8.0,24.0,,8.0,4.0,4.0,2.0,1.0,4.0,3.0,20.0,139,2.0,0.2916666666666667,0.30434782608695654,0.7,0.3333333333333333,,0.25,0.3333333333333333,0.375,1.0,0.36363636363636365,0.4148936170212766,0.6,0.36666666666666664,0.45754716981132076,0.6,0.47619047619047616,0.3191489361702128,0.046875,0.047619047619047616,17.683686176836865,0.6388888888888888,,0.05789473684210526,0.0427807486631016,0.1,0.075,0.02654867256637168,0.07352941176470588,0.0125,0.037037037037037035,0.045454545454545456,0.10416666666666667,0.10101010101010101,0.0967741935483871,0.03636363636363636,0.75,0.22340425531914893,0.5238095238095238,0.5789473684210527,0.36363636363636365,0.22340425531914893,0.2857142857142857,0.3,0.3333333333333333,0.23404255319148937,0.3181818181818182,0.3181818181818182,0.14285714285714285,0.05319148936170213,0.6,0.6,1.0,0.26595744680851063,0.28,0.28,0.5714285714285714,0.6,1.0,0.2,,,0.13333333333333333,0.5,0.06666666666666667,,0.2,0.3333333333333333,0.5425531914893617,0.28,0.4689484042553191,0.58685,0.46287666666666666,0.0784313725490196,0.1111111111111111,0.061855670103092786,0.20618556701030927,10.38125,25.573333333333334,0.1944055944055944,-54.0,30.0,5.0,,7.0,4.0,,1.0,3.0,0.006578947368421052,0.008,9.0,3.0,2.0,,0.05128205128205128,0.3333333333333333,1.0,2.0,3.0,1.0,0.09523809523809523,0.2,,,,,,,,,,,,,,,True,,,,,,,,,
204038,1610612765,Langston Galloway,Langston Galloway,204038,DET,7658.0,128,258,267,75,64.0,30.0,525,4.0,6.0,,1.0,,,1.0,12.0,3.0,7.0,3.0,5.0,1.0,2.0,3.0,21.0,1.0,2.0,2.0,7.0,8.0,25.0,6.0,26.0,4.0,38,305,,1.0,1.0,2.0,,3.0,1.0,3.0,3.0,9.0,1.0,12.0,10.0,6.0,18.0,,21.0,3.0,1.0,5.0,3.0,8.0,2.0,4.0,1.0,19.0,1.0,,3.0,6.0,10.0,1.0,11.0,,5.0,3.0,2.0,,1.0,,,1.0,2.0,2.0,1.0,5.0,,6.0,,2.0,4.0,1.0,2.0,,2.0,,2.0,2.0,1.0,12.0,75,,0.625,0.625,1.0,0.23076923076923078,0.5,0.3333333333333333,0.23076923076923078,0.32,,0.3333333333333333,0.3333333333333333,0.5,0.4583333333333333,0.3557692307692308,0.5,0.4583333333333333,0.5098039215686274,0.04,0.08333333333333333,18.43003412969283,1.0,,0.08450704225352113,0.015151515151515152,0.06382978723404255,0.07627118644067797,0.0078125,0.045454545454545456,,0.09090909090909091,0.10714285714285714,0.047619047619047616,0.08333333333333333,,,0.5,0.11764705882352941,0.6666666666666666,0.6666666666666666,0.75,0.23529411764705882,0.08333333333333333,0.09090909090909091,,0.13725490196078433,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.09803921568627451,0.6,0.6,1.0,0.4117647058823529,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,,0.6666666666666666,0.5,1.0,,,0.16666666666666666,0.5,0.5833333333333334,0.2857142857142857,0.6274509803921569,0.14285714285714285,0.5044450980392157,0.543825,0.5025625,0.038461538461538464,0.07692307692307693,0.07894736842105263,0.3157894736842105,10.168,25.65384615384615,0.29069767441860467,-34.0,1.0,,1.0,2.0,,0.3333333333333333,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628971,1610612765,Bruce Brown,Bruce Brown,1628971,DET,5958.0,99,200,202,35,30.0,18.0,402,8.0,11.0,1.0,2.0,2.0,3.0,1.0,6.0,,1.0,1.0,2.0,,,1.0,4.0,,,,1.0,9.0,18.0,2.0,6.0,6.0,30,201,1.0,2.0,,,,2.0,2.0,4.0,,1.0,,4.0,8.0,10.0,6.0,2.0,4.0,1.0,1.0,5.0,1.0,6.0,,3.0,1.0,13.0,1.0,,5.0,7.0,12.0,1.0,13.0,,6.0,4.0,3.0,2.0,2.0,4.0,,1.0,7.0,,5.0,8.0,,6.0,,,8.0,,4.0,,,,,,,4.0,35,,0.4444444444444444,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.4,0.5357142857142857,0.5,0.4,0.25,0.05555555555555555,,15.981735159817353,0.42857142857142855,,0.13725490196078433,0.01818181818181818,0.125,0.13186813186813187,0.011235955056179775,0.0625,,,0.125,0.3333333333333333,0.10714285714285714,0.16666666666666666,,,0.4583333333333333,0.7272727272727273,0.8,0.5,0.25,0.16666666666666666,0.16666666666666666,,0.041666666666666664,,,,0.08333333333333333,0.5,0.5,1.0,0.16666666666666666,0.25,0.25,1.0,1.0,0.5,,,,0.6,0.6666666666666666,,,0.2,,0.7083333333333334,0.25,0.5249625,0.47425,0.66804,0.14285714285714285,0.18181818181818182,0.06666666666666667,0.13333333333333333,4.527777777777777,25.400000000000002,0.175,-8.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,True,,,,,,,,,
1629004,1610612765,Svi Mykhailiuk,Svi Mykhailiuk,1629004,DET,11805.0,197,403,407,94,89.0,44.0,810,4.0,13.0,,,1.0,2.0,1.0,6.0,2.0,3.0,7.0,10.0,1.0,1.0,18.0,46.0,1.0,1.0,6.0,11.0,7.0,22.0,25.0,56.0,11.0,100,428,,,4.0,5.0,,12.0,2.0,5.0,7.0,12.0,,25.0,10.0,4.0,69.0,,44.0,17.0,7.0,9.0,9.0,18.0,4.0,8.0,1.0,45.0,1.0,1.0,9.0,8.0,17.0,3.0,20.0,,7.0,3.0,4.0,1.0,4.0,7.0,3.0,,11.0,1.0,9.0,16.0,,9.0,,3.0,13.0,1.0,4.0,,,,,1.0,,25.0,94,,0.7142857142857143,0.7142857142857143,0.92,0.44642857142857145,0.8,0.5833333333333334,0.43636363636363634,0.3181818181818182,,0.4,0.5705128205128205,1.2,0.7352941176470589,0.5914634146341463,1.2,0.7352941176470589,0.717948717948718,0.3181818181818182,0.3333333333333333,20.620842572062084,0.36363636363636365,0.08333333333333333,0.07339449541284404,0.010416666666666666,0.12857142857142856,0.09497206703910614,0.010752688172043012,,0.025,0.1111111111111111,0.0392156862745098,0.0967741935483871,0.10714285714285714,0.21428571428571427,,,0.16666666666666666,0.3076923076923077,0.5,0.75,0.07692307692307693,0.16666666666666666,0.25,,0.038461538461538464,0.6666666666666666,0.6666666666666666,1.0,0.1282051282051282,0.7,0.7,0.8571428571428571,0.5897435897435898,0.391304347826087,0.391304347826087,0.9444444444444444,,,0.2,1.0,1.0,0.11764705882352941,0.5,0.058823529411764705,1.0,0.6470588235294118,0.5454545454545454,0.8846153846153846,0.38636363636363635,0.5269246753246754,0.548025,0.4981031250000001,0.06097560975609756,0.16,0.12,0.25,6.090909090909091,26.080357142857142,0.23325062034739455,14.0,5.0,,,4.0,,,1.0,1.0,0.011111111111111112,0.013513513513513514,6.0,,2.0,3.0,,,4.0,,,,0.38461538461538464,0.8,3.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.017543859649122806,,,,,,True,,,,,,,,,
1629663,1610612765,Louis King,Louis King,1629663,DET,410.0,7,14,14,6,,3.0,28,1.0,1.0,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,2.0,3.0,1.0,3.0,,7,14,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,2.0,,5.0,,4.0,3.0,2.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,5.0,6,,,,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5833333333333334,1.25,0.8333333333333334,0.5833333333333334,1.25,0.8333333333333334,0.5,,,41.17647058823529,,,0.25,,,0.16666666666666666,0.14285714285714285,,,,0.5,,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,,0.5334666666666666,0.6552,0.54105,,,0.7142857142857143,0.7142857142857143,6.0,25.733333333333334,0.42857142857142855,1.0,,,,,,,1.0,,0.2,,,,,,,,1.0,,,,,0.5,1.0,,,,,,1.0,1.0,,1.0,,,,,True,,,,,,,,,
1629635,1610612765,Sekou Doumbouya,Sekou Doumbouya,1629635,DET,3889.0,65,137,138,38,37.0,15.0,275,8.0,13.0,2.0,3.0,1.0,2.0,2.0,5.0,,1.0,1.0,2.0,,,1.0,8.0,,,,4.0,10.0,19.0,2.0,10.0,2.0,28,134,3.0,5.0,,,,6.0,2.0,4.0,,4.0,1.0,5.0,18.0,2.0,6.0,,8.0,1.0,6.0,2.0,,2.0,,2.0,,4.0,2.0,,3.0,6.0,10.0,3.0,13.0,,1.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,6.0,,3.0,,,5.0,1.0,3.0,,1.0,1.0,,1.0,1.0,5.0,38,,0.9,0.9,1.0,0.2,,,0.2,0.5263157894736842,0.6,0.5,0.4482758620689655,0.6,0.25,0.45161290322580644,0.6,0.2777777777777778,0.3448275862068966,0.3157894736842105,0.6,21.56862745098039,0.5,,0.15384615384615385,0.05405405405405406,0.14285714285714285,0.15,0.05,,0.0625,0.2857142857142857,0.09090909090909091,0.2,0.11764705882352941,0.25,,1.0,0.4482758620689655,0.6153846153846154,0.8,0.875,0.1724137931034483,0.4,1.0,1.0,0.034482758620689655,,,,0.06896551724137931,0.5,0.5,1.0,0.27586206896551724,0.125,0.125,1.0,0.6,0.6666666666666666,,,,0.25,0.5,,,0.5,,0.7931034482758621,0.125,0.5018844827586206,0.422875,0.42520624999999995,0.0967741935483871,0.14285714285714285,0.21428571428571427,0.17857142857142858,3.7789473684210533,25.47,0.2773722627737226,10.0,,,1.0,,1.0,0.25,1.0,1.0,0.043478260869565216,0.05,,,,,0.1111111111111111,1.0,,,,,0.23076923076923078,,,,,,,,,,,,,,,,True,,,,,,,,,
