EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Corner3FGA,Arc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,Corner3PctBlocked,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,3SecondViolations,on,OffensiveGoaltends
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,797.0,13,-14.0,26,27,7,3,1,53,2.0,2.0,2.0,1,2.0,3,32,2.0,1,1.0,2.0,2,2,1.0,1.0,1.0,2.0,3,7,0.6,0.5,0.5,22.22222222222222,1.0,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.25,0.4,0.4,0.2,1.0,1.0,0.6026,0.66875,1.4,24.333333333333332,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626178,1610612761,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,TOR,28488.0,475,42.0,975,986,269,335,115,1961,102.0,23.0,6.0,2,124.0,8,1068,30.0,2,10.0,36.0,77,124,13.0,7.0,22.0,16.0,50,266,0.06060606060606061,0.08064516129032258,0.058823529411764705,16.218637992831543,0.5909090909090909,0.1565217391304348,0.14838709677419354,0.14666666666666667,0.175,0.7727272727272727,0.045454545454545456,0.015151515151515152,0.71875,0.8333333333333334,0.571045075757576,0.5668171875,2.680645161290322,23.737500000000004,0.27589743589743587,61.0,9.0,22.0,15.0,4.0,20.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,67.0,1.0,39.0,176.0,9.0,25.0,1.0,2.0,20.0,16.0,1.0,2.0,13.0,48.0,98.0,36.0,3.0,18.0,1.0,17.0,25.0,42.0,21.0,4.0,14.0,3.0,109.0,10.0,37.0,33.0,8.0,47.0,5.0,16.0,10.0,6.0,3.0,6.0,9.0,2.0,1.0,1.0,3.0,9.0,1.0,6.0,1.0,50.0,2.0,2.0,4.0,60.0,6.0,30.0,3.0,11.0,2.0,2.0,9.0,2.0,13.0,8.0,48.0,10.0,3.0,0.7313432835820896,0.8448275862068966,1.0,0.125,0.5,0.125,0.5403225806451613,0.36,0.5333333333333333,0.5189393939393939,0.34615384615384615,0.546875,0.5534591194968553,0.35714285714285715,0.5853658536585366,0.2,0.2857142857142857,0.14042553191489363,0.1450980392156863,0.04975124378109453,0.10307017543859649,0.15328467153284672,0.14102564102564102,0.125,0.059602649006622516,0.02,0.09278350515463918,0.17777777777777778,0.16666666666666666,0.09615384615384616,0.6153846153846154,0.5980392156862745,0.6354166666666666,0.7540983606557377,0.15151515151515152,0.2,0.25,0.5,0.015151515151515152,1.0,1.0,0.5,0.5,0.5,1.0,0.8461538461538461,0.4090909090909091,0.038461538461538464,0.6521739130434783,0.03125,0.03125,1.0,0.5,0.577413043478261,0.19230769230769232,0.20270270270270271,0.11363636363636363,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,115689.0,1928,204.0,3989,3989,1024,1067,360,7978,269.0,68.0,63.0,311,399.0,374,4224,97.0,309,46.0,97.0,185,203,74.0,29.0,121.0,46.0,132,1006,0.48382923673997413,0.11528822055137844,0.13011152416356878,22.2626079054975,0.6115702479338843,0.09908069458631256,0.0928462709284627,0.09818731117824774,0.10094637223974763,0.34799482535575677,0.0815006468305304,0.4023285899094437,0.33663366336633666,0.8318240620957309,0.5277857328145266,0.5142059701492537,5.367167919799497,26.044117647058815,0.25670594133868135,139.0,3.0,9.0,29.0,16.0,71.0,18.0,59.0,10.0,16.0,119.0,34.0,89.0,173.0,146.0,168.0,952.0,4.0,17.0,37.0,5.0,67.0,38.0,39.0,105.0,81.0,274.0,64.0,282.0,303.0,,119.0,211.0,146.0,357.0,100.0,46.0,148.0,46.0,860.0,10.0,8.0,86.0,2.0,18.0,8.0,100.0,43.0,57.0,16.0,45.0,47.0,5.0,1.0,6.0,5.0,29.0,7.0,6.0,11.0,187.0,1.0,2.0,9.0,198.0,18.0,69.0,31.0,14.0,3.0,2.0,6.0,5.0,17.0,9.0,260.0,16.0,22.0,0.18497109826589594,0.18497109826589594,0.6917808219178082,0.39037433155080214,0.37142857142857144,0.3924731182795699,0.43358395989974935,0.23529411764705882,0.3917525773195876,0.5071151358344114,0.5740740740740741,0.4777227722772277,0.5529069767441861,0.5877192982456141,0.5548780487804879,0.14084507042253522,0.02197802197802198,0.08669354838709678,0.008324661810613945,0.011454753722794959,0.009814612868047983,0.008438818565400843,0.005970149253731343,0.013157894736842105,0.010687022900763359,0.013761467889908258,0.11056511056511056,0.05263157894736842,0.1024390243902439,0.020253164556962026,0.5294117647058824,0.516728624535316,0.594017094017094,0.19424460431654678,0.09184993531694696,0.22535211267605634,0.26229508196721313,0.1875,0.07632600258732213,0.3050847457627119,0.3103448275862069,0.1111111111111111,0.38263665594855306,0.3888888888888889,0.6302521008403361,0.16666666666666666,0.3333333333333333,0.18518518518518517,0.4264705882352941,0.07920792079207921,0.4405940594059406,0.38202247191011235,0.3851132686084142,0.5208513888888888,0.09047044632086852,0.15333333333333332,0.0703781512605042,0.28781512605042014,27.0,6.0,5.0,12.0,27.0,18.0,135.0,2.0,5.0,17.0,1.0,1.0,6.0,1.0,3.0,0.4864864864864865,0.013368983957219251,0.01694915254237288,0.01607717041800643,0.42857142857142855,0.42857142857142855,0.9629629629629629,0.6,1.0,0.5,0.4444444444444444,0.8333333333333334,0.3125,0.0158311345646438,,,,,,,,,True,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,15801.0,263,-17.0,542,540,137,172,73,1082,49.0,9.0,6.0,26,56.0,32,592,10.0,26,6.0,18.0,44,77,2.0,2.0,5.0,31.0,36,136,0.36363636363636365,0.10714285714285714,0.10204081632653061,17.35668789808917,0.4,0.14173228346456693,0.15873015873015872,0.12195121951219512,0.17777777777777778,0.5568181818181818,0.06818181818181818,0.29545454545454547,0.5294117647058824,0.9204545454545454,0.5746119318181819,0.5525205882352942,2.092857142857143,25.5,0.25276752767527677,29.0,9.0,20.0,4.0,1.0,6.0,,1.0,,2.0,8.0,2.0,5.0,30.0,8.0,27.0,111.0,9.0,20.0,1.0,6.0,24.0,4.0,2.0,7.0,7.0,21.0,40.0,20.0,24.0,16.0,8.0,1.0,5.0,6.0,3.0,2.0,1.0,,17.0,11.0,22.0,22.0,4.0,33.0,2.0,3.0,2.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,,,,25.0,2.0,3.0,,35.0,3.0,17.0,2.0,12.0,4.0,4.0,9.0,3.0,16.0,11.0,19.0,1.0,1.0,0.6666666666666666,0.9090909090909091,1.0,0.25,0.2857142857142857,0.25,0.5357142857142857,0.45,0.4,0.4772727272727273,0.42857142857142855,0.4117647058823529,0.5336538461538461,0.48,0.5,0.16666666666666666,0.36363636363636365,0.176,0.13664596273291926,0.09166666666666666,0.11743772241992882,0.15476190476190477,0.13559322033898305,0.05555555555555555,0.07228915662650602,0.13513513513513514,0.14035087719298245,0.21568627450980393,0.17647058823529413,0.046511627906976744,0.6875,0.5918367346938775,0.6590909090909091,0.6896551724137931,0.06818181818181818,0.16666666666666666,0.2,,0.011363636363636364,,,,0.3076923076923077,0.3076923076923077,1.0,0.9523809523809523,0.45,,0.4444444444444444,0.11764705882352941,0.29411764705882354,0.4,0.3076923076923077,0.5758176470588235,0.16666666666666666,0.24285714285714285,0.21621621621621623,0.1891891891891892,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.047619047619047616,,,,,2.0,3.0,,,,,,,True,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,64835.0,1081,100.0,2259,2252,558,558,191,4511,99.0,27.0,24.0,190,166.0,214,2384,41.0,188,23.0,82.0,145,159,51.0,13.0,93.0,36.0,98,547,0.5631578947368421,0.13855421686746988,0.18181818181818182,21.612903225806452,0.5483870967741935,0.15185185185185185,0.13314711359404097,0.15512465373961218,0.1452513966480447,0.26052631578947366,0.06315789473684211,0.5,0.2872340425531915,0.8236842105263158,0.5312646276595744,0.5149065934065934,6.080722891566264,26.364485981308412,0.24701195219123506,60.0,3.0,4.0,16.0,16.0,41.0,9.0,26.0,2.0,9.0,68.0,15.0,44.0,85.0,77.0,134.0,535.0,4.0,7.0,13.0,6.0,29.0,20.0,16.0,53.0,63.0,151.0,56.0,114.0,135.0,2.0,68.0,123.0,63.0,186.0,41.0,22.0,88.0,20.0,435.0,8.0,6.0,61.0,2.0,14.0,2.0,43.0,25.0,18.0,18.0,38.0,42.0,6.0,,7.0,3.0,30.0,4.0,5.0,7.0,156.0,19.0,5.0,11.0,157.0,12.0,50.0,20.0,13.0,1.0,1.0,5.0,8.0,14.0,7.0,148.0,7.0,15.0,0.32941176470588235,0.3333333333333333,0.5844155844155844,0.3598130841121495,0.3018867924528302,0.3632075471698113,0.5120481927710844,0.5714285714285714,0.4878048780487805,0.5276315789473685,0.575,0.46808510638297873,0.5910112359550562,0.6136363636363636,0.596,0.12195121951219512,0.038461538461538464,0.11423220973782772,0.011450381679389313,0.015904572564612324,0.013631937682570594,0.007633587786259542,0.01675977653631285,0.012048192771084338,0.0158311345646438,0.016129032258064516,0.10952380952380952,0.116751269035533,0.11811023622047244,0.010810810810810811,0.5,0.6060606060606061,0.7407407407407407,0.31666666666666665,0.10789473684210527,0.3902439024390244,0.4444444444444444,0.4375,0.06842105263157895,0.34615384615384615,0.34615384615384615,0.2222222222222222,0.35789473684210527,0.3617021276595745,0.5588235294117647,0.2,0.75,0.1,0.5925925925925926,0.09574468085106383,0.46808510638297873,0.3409090909090909,0.3617021276595745,0.537275,0.13411764705882354,0.24509803921568626,0.05420560747663551,0.2822429906542056,9.0,2.0,1.0,3.0,11.0,5.0,96.0,2.0,3.0,15.0,,10.0,7.0,,,0.38461538461538464,0.014018691588785047,,0.010526315789473684,0.375,0.391304347826087,0.7777777777777778,1.0,1.0,0.55,0.2727272727272727,1.0,0.1111111111111111,0.03167420814479638,,2.0,1.0,0.041666666666666664,0.3333333333333333,,,,True,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,38987.0,650,42.0,1347,1347,428,373,119,2694,93.0,22.0,40.0,67,134.0,107,1431,34.0,65,16.0,29.0,80,93,15.0,8.0,36.0,18.0,48,419,0.44398340248962653,0.11940298507462686,0.11827956989247312,20.54237288135593,0.4166666666666667,0.08923076923076922,0.10359712230215827,0.08733624454148471,0.09375,0.38589211618257263,0.16597510373443983,0.27800829875518673,0.3142857142857143,0.8298755186721992,0.5396817226890755,0.5243543478260869,4.300746268656717,25.861682242990657,0.317743132887899,56.0,6.0,12.0,9.0,12.0,31.0,2.0,10.0,5.0,15.0,25.0,9.0,21.0,70.0,41.0,52.0,315.0,7.0,14.0,11.0,,26.0,12.0,16.0,36.0,23.0,95.0,92.0,48.0,120.0,4.0,25.0,21.0,12.0,33.0,5.0,7.0,17.0,3.0,78.0,5.0,8.0,43.0,8.0,13.0,4.0,21.0,15.0,6.0,4.0,7.0,21.0,2.0,3.0,4.0,2.0,8.0,4.0,3.0,3.0,45.0,,1.0,2.0,60.0,6.0,24.0,8.0,6.0,2.0,2.0,3.0,3.0,8.0,4.0,92.0,5.0,6.0,0.6571428571428571,0.6764705882352942,0.975609756097561,0.38317757009345793,0.4444444444444444,0.3904761904761905,0.5223880597014925,0.5,0.35294117647058826,0.5456431535269709,0.52,0.5142857142857142,0.5861423220973783,0.52,0.572289156626506,0.16129032258064516,0.25806451612903225,0.11621621621621622,0.024242424242424242,0.017605633802816902,0.021172638436482084,0.03164556962025317,0.025210084033613446,,0.014492753623188406,0.025974025974025976,0.12025316455696203,0.12142857142857143,0.09722222222222222,0.03636363636363636,0.5,0.6021505376344086,0.6829268292682927,0.6607142857142857,0.12863070539419086,0.3870967741935484,0.46153846153846156,0.6666666666666666,0.04149377593360996,0.2,0.2,0.5,0.373134328358209,0.373134328358209,0.96,0.48,0.5,0.2,0.4090909090909091,0.21428571428571427,0.3,0.42857142857142855,0.38461538461538464,0.5587176470588234,0.09266409266409266,0.15789473684210525,0.08253968253968254,0.30158730158730157,16.0,,7.0,4.0,6.0,4.0,3.0,2.0,,1.0,,2.0,,,,0.36363636363636365,,,,0.4,0.4,1.0,,,0.24,0.6666666666666666,1.0,0.4666666666666667,,1.0,,,,0.3333333333333333,,,,True,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,80806.0,1347,221.0,2806,2803,772,785,240,5609,237.0,50.0,63.0,157,465.0,220,2931,116.0,157,37.0,119.0,240,286,47.0,20.0,89.0,37.0,102,757,0.32116788321167883,0.07956989247311828,0.0970464135021097,27.692808330621542,0.5280898876404494,0.16784203102961917,0.15971223021582734,0.1787941787941788,0.14473684210526316,0.345985401459854,0.09197080291970802,0.2291970802919708,0.29411764705882354,0.6671532846715329,0.5141859124087588,0.49555529411764704,6.040430107526883,25.440454545454543,0.2751247327156094,155.0,17.0,28.0,36.0,61.0,172.0,19.0,56.0,6.0,14.0,59.0,15.0,40.0,235.0,81.0,143.0,856.0,23.0,43.0,14.0,9.0,73.0,55.0,19.0,54.0,52.0,219.0,194.0,276.0,165.0,20.0,59.0,52.0,72.0,124.0,51.0,21.0,40.0,12.0,320.0,12.0,33.0,103.0,18.0,46.0,14.0,35.0,20.0,15.0,9.0,27.0,42.0,2.0,,10.0,2.0,26.0,9.0,11.0,9.0,148.0,,2.0,1.0,179.0,23.0,82.0,18.0,21.0,7.0,1.0,19.0,2.0,28.0,16.0,216.0,16.0,15.0,0.4127659574468085,0.4311111111111111,0.6790123456790124,0.36818181818181817,0.35185185185185186,0.36818181818181817,0.5053763440860215,0.5348837209302325,0.47413793103448276,0.5204379562043796,0.5614035087719298,0.49117647058823527,0.5603674540682415,0.5887096774193549,0.550251256281407,0.0755813953488372,0.2857142857142857,0.1512481644640235,0.05108359133126935,0.01910828025477707,0.03532182103610675,0.059006211180124224,0.05263157894736842,0.020833333333333332,0.01680672268907563,0.02631578947368421,0.08955223880597014,0.18840579710144928,0.19708029197080293,0.04281345565749235,0.5714285714285714,0.6540084388185654,0.7242990654205608,0.5032258064516129,0.2510948905109489,0.3546511627906977,0.3836477987421384,0.18032786885245902,0.08175182481751825,0.3392857142857143,0.34545454545454546,0.42105263157894735,0.37579617834394907,0.3782051282051282,0.576271186440678,0.49122807017543857,0.6071428571428571,0.10526315789473684,0.72,0.08235294117647059,0.23529411764705882,0.375,0.37579617834394907,0.5396934210526316,0.11021505376344086,0.15648854961832062,0.0852803738317757,0.2558411214953271,22.0,4.0,4.0,2.0,8.0,6.0,78.0,,1.0,,,2.0,,6.0,,0.42857142857142855,0.004545454545454545,0.017857142857142856,0.006369426751592357,0.3492063492063492,0.3492063492063492,0.9545454545454546,0.6666666666666666,1.0,0.14035087719298245,0.25,0.5,0.2857142857142857,,1.0,1.0,,,0.35294117647058826,1.0,0.0196078431372549,,True,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,77848.0,1297,189.0,2694,2700,595,625,221,5394,178.0,33.0,86.0,60,201.0,146,2804,38.0,60,39.0,104.0,180,229,22.0,11.0,50.0,44.0,99,581,0.4207492795389049,0.19402985074626866,0.19662921348314608,14.387512724804887,0.44,0.15316642120765833,0.12518740629685157,0.13948497854077252,0.18309859154929578,0.5129682997118156,0.2478386167146974,0.1729106628242075,0.5076923076923077,0.9337175792507204,0.5894079250720462,0.5711523076923076,2.497512437810946,24.382876712328766,0.2208611729769859,112.0,16.0,23.0,17.0,4.0,16.0,2.0,7.0,5.0,18.0,21.0,3.0,9.0,118.0,57.0,39.0,446.0,17.0,24.0,12.0,3.0,46.0,17.0,11.0,27.0,17.0,84.0,176.0,60.0,171.0,12.0,21.0,28.0,38.0,66.0,24.0,14.0,24.0,4.0,170.0,24.0,21.0,63.0,13.0,49.0,5.0,51.0,29.0,22.0,6.0,11.0,28.0,1.0,2.0,10.0,6.0,8.0,6.0,2.0,1.0,57.0,3.0,2.0,10.0,62.0,6.0,26.0,8.0,27.0,8.0,4.0,13.0,11.0,35.0,20.0,80.0,8.0,4.0,0.7457627118644068,0.7857142857142857,1.0,0.3904109589041096,0.4074074074074074,0.3904109589041096,0.5870646766169154,0.7083333333333334,0.4473684210526316,0.5864553314121037,0.5972222222222222,0.5153846153846153,0.5946666666666667,0.6052631578947368,0.5526315789473685,0.25,0.24074074074074073,0.09618320610687023,0.03409090909090909,0.03993344425956739,0.03697617091207888,0.06168831168831169,0.009569377990430622,,0.035634743875278395,0.05263157894736842,0.09774436090225563,0.07407407407407407,0.13013698630136986,0.03875968992248062,0.5714285714285714,0.6292134831460674,0.7832167832167832,0.7410714285714286,0.04610951008645533,0.25,0.3333333333333333,1.0,0.020172910662824207,0.2857142857142857,0.2857142857142857,0.5,0.35,0.35,1.0,0.6388888888888888,0.6956521739130435,0.1388888888888889,0.5151515151515151,0.27692307692307694,0.13846153846153847,0.3333333333333333,0.35,0.5819304347826088,0.07084468664850137,0.11764705882352941,0.1031390134529148,0.18834080717488788,36.0,2.0,8.0,1.0,7.0,3.0,,,2.0,,,,,4.0,3.0,0.25,0.0136986301369863,,,0.4186046511627907,0.42857142857142855,1.0,0.4,1.0,0.19444444444444445,0.14285714285714285,1.0,0.4444444444444444,,,3.0,,0.023255813953488372,0.375,4.0,0.0851063829787234,,True,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,25979.0,433,43.0,875,871,281,286,103,1746,43.0,15.0,27.0,51,57.0,78,963,17.0,50,9.0,37.0,65,91,9.0,3.0,16.0,20.0,42,280,0.5777777777777777,0.15789473684210525,0.11627906976744186,15.531062124248496,0.5625,0.1712962962962963,0.14349775784753363,0.16783216783216784,0.1780821917808219,0.31851851851851853,0.2,0.37777777777777777,0.4411764705882353,0.8962962962962963,0.5591354477611942,0.5826000000000001,3.473684210526317,25.41923076923077,0.3211428571428571,31.0,12.0,16.0,10.0,2.0,11.0,,3.0,3.0,3.0,20.0,6.0,14.0,33.0,36.0,10.0,184.0,12.0,18.0,12.0,,36.0,10.0,7.0,17.0,3.0,44.0,28.0,38.0,99.0,18.0,20.0,14.0,6.0,20.0,6.0,,10.0,4.0,46.0,16.0,10.0,27.0,1.0,26.0,4.0,15.0,15.0,,1.0,6.0,7.0,,,1.0,,3.0,3.0,2.0,1.0,15.0,1.0,,1.0,14.0,5.0,8.0,1.0,4.0,2.0,,1.0,2.0,6.0,2.0,44.0,3.0,1.0,0.42424242424242425,0.5833333333333334,0.9166666666666666,0.46153846153846156,0.4117647058823529,0.4675324675324675,0.5789473684210527,0.6666666666666666,0.5882352941176471,0.6444444444444445,0.6,0.6029411764705882,0.6618705035971223,0.6,0.6285714285714286,0.36363636363636365,0.058823529411764705,0.11739130434782609,0.04291845493562232,0.08743169398907104,0.0625,0.0423728813559322,0.06097560975609756,,0.1056338028169014,0.024390243902439025,0.08163265306122448,0.13829787234042554,0.15789473684210525,0.07407407407407407,0.3333333333333333,0.7209302325581395,0.8157894736842105,0.41935483870967744,0.08148148148148149,0.18181818181818182,0.2857142857142857,0.5,0.022222222222222223,,,,0.39215686274509803,0.4,0.85,0.5333333333333333,0.75,0.1,0.6666666666666666,0.08823529411764706,0.4117647058823529,0.42857142857142855,0.4,0.5592157894736842,0.06521739130434782,0.13333333333333333,0.1956521739130435,0.2391304347826087,16.0,2.0,1.0,2.0,9.0,4.0,9.0,1.0,1.0,,1.0,,1.0,2.0,1.0,0.3333333333333333,0.01282051282051282,,0.0196078431372549,0.5925925925925926,0.5925925925925926,1.0,0.6666666666666666,1.0,0.3,0.2222222222222222,1.0,0.3333333333333333,0.01282051282051282,,,,,0.16666666666666666,,,,True,
201586,1610612761,Serge Ibaka,Serge Ibaka,201586,TOR,48896.0,815,9.0,1679,1691,450,455,158,3370,101.0,23.0,14.0,92,269.0,106,1842,56.0,92,13.0,79.0,183,240,22.0,12.0,58.0,34.0,77,446,0.2826666666666667,0.048327137546468404,0.09900990099009901,24.81203007518797,0.3793103448275862,0.18990384615384615,0.20118343195266272,0.2074074074074074,0.15753424657534246,0.2693333333333333,0.037333333333333336,0.24533333333333332,0.3108108108108108,0.552,0.5019085333333333,0.5003777027027028,7.488104089219331,25.67169811320755,0.26801667659321027,69.0,15.0,28.0,18.0,65.0,116.0,20.0,52.0,1.0,4.0,36.0,5.0,14.0,154.0,39.0,48.0,473.0,26.0,44.0,7.0,12.0,67.0,35.0,7.0,18.0,19.0,110.0,248.0,60.0,117.0,38.0,36.0,17.0,19.0,36.0,12.0,7.0,14.0,1.0,91.0,18.0,38.0,91.0,13.0,57.0,11.0,18.0,10.0,8.0,3.0,10.0,36.0,2.0,,8.0,4.0,17.0,2.0,9.0,15.0,57.0,,10.0,,66.0,8.0,29.0,8.0,23.0,,,19.0,4.0,23.0,16.0,110.0,4.0,8.0,0.8051948051948052,0.9185185185185185,1.0,0.36792452830188677,0.3888888888888889,0.36792452830188677,0.5724907063197026,0.5909090909090909,0.625,0.5666666666666667,0.5392156862745098,0.6148648648648649,0.5853960396039604,0.5403225806451613,0.632183908045977,0.02586206896551724,0.35135135135135137,0.21212121212121213,0.09112709832134293,0.049723756906077346,0.07188703465982028,0.0967741935483871,0.11764705882352941,0.02564102564102564,0.04895104895104895,0.05263157894736842,0.18181818181818182,0.2125,0.26881720430107525,0.06547619047619048,0.6956521739130435,0.6831683168316832,0.7582417582417582,0.7536231884057971,0.30933333333333335,0.5603448275862069,0.5752212389380531,0.8153846153846154,0.13866666666666666,0.38461538461538464,0.38461538461538464,0.95,0.391304347826087,0.391304347826087,1.0,0.5490196078431373,0.5357142857142857,0.0196078431372549,0.782608695652174,0.05405405405405406,0.1891891891891892,0.35714285714285715,0.391304347826087,0.5443145161290323,0.07323232323232323,0.1,0.1416490486257928,0.23255813953488372,3.0,,2.0,1.0,6.0,1.0,,,,2.0,,,,,,0.14285714285714285,,,,0.21428571428571427,0.21428571428571427,1.0,,,0.11764705882352941,0.16666666666666666,1.0,0.5,,2.0,5.0,,,0.06666666666666667,1.0,0.034482758620689655,6.0,True,
