EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,Corner3Assists,FTOffRebounds,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,PenaltyCorner3Accuracy,BlockedLongMidRange,Arc3PctBlocked,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3SecondViolations,3pt And 1 Free Throw Trips,Clear Path Fouls
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,14610.0,244,-98,498,500,85,66,68,998,19.0,30.0,5.0,11.0,1.0,1.0,8.0,19.0,1.0,3.0,1.0,1.0,9.0,1.0,28.0,52,1.0,10.0,22.0,81,602,7.0,17.0,1.0,7.0,21.0,4.0,6.0,4.0,12.0,36.0,20.0,3.0,12.0,9.0,1.0,6.0,11.0,4.0,15.0,4.0,6.0,4.0,1.0,34.0,6.0,14.0,15.0,18.0,6.0,39.0,20.0,59.0,1.0,12.0,8.0,4.0,4.0,1.0,1.0,8.0,1.0,3.0,2.0,12.0,1.0,19.0,35.0,4.0,3.0,27.0,2.0,35.0,3.0,16.0,3.0,12.0,4.0,8.0,12.0,4.0,1.0,12.0,83,1.0,3.0,0.6428571428571429,0.8181818181818182,1.0,0.1,0.1,0.5384615384615384,0.4117647058823529,0.6666666666666666,0.47580645161290325,0.3888888888888889,0.6666666666666666,0.5192307692307693,0.5,0.6,0.16129032258064516,0.11538461538461539,0.13333333333333333,0.10526315789473684,15.517241379310345,0.3333333333333333,0.5,0.144,0.08235294117647059,0.13761467889908258,0.0625,0.14102564102564102,0.07518796992481203,0.06976744186046512,0.1095890410958904,0.05555555555555555,0.06666666666666667,0.047619047619047616,0.09090909090909091,0.19230769230769232,0.13793103448275862,0.16853932584269662,0.037037037037037035,0.3333333333333333,0.4838709677419355,0.6333333333333333,0.7307692307692307,0.6842105263157895,0.3064516129032258,0.42105263157894735,0.47058823529411764,0.5,0.04838709677419355,0.3333333333333333,0.3333333333333333,1.0,0.016129032258064516,0.14516129032258066,0.1111111111111111,0.1111111111111111,1.0,0.6111111111111112,0.45454545454545453,0.05555555555555555,0.16666666666666666,1.0,0.6451612903225806,0.1111111111111111,0.5020306451612904,0.4808321428571429,0.3984166666666667,0.21333333333333335,0.24615384615384617,0.25925925925925924,0.14814814814814814,4.492307692307692,26.01,0.1706827309236948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627780,1610612764,Gary Payton II,Gary Payton II,1627780,WAS,25900.0,432,-139,907,910,269,258,118,1817,33.0,51.0,6.0,17.0,8.0,10.0,1.0,17.0,1.0,2.0,22.0,7.0,24.0,1.0,35.0,70,13.0,46.0,4.0,113,1077,6.0,17.0,4.0,1.0,16.0,8.0,17.0,2.0,33.0,44.0,26.0,39.0,6.0,24.0,7.0,7.0,28.0,20.0,48.0,14.0,10.0,6.0,12.0,116.0,8.0,17.0,33.0,21.0,,54.0,26.0,80.0,7.0,33.0,18.0,15.0,10.0,3.0,6.0,10.0,,4.0,4.0,20.0,2.0,22.0,54.0,5.0,,11.0,,8.0,2.0,4.0,1.0,5.0,4.0,1.0,7.0,4.0,,33.0,264,5.0,1.0,0.6285714285714286,0.6875,1.0,0.2826086956521739,0.2826086956521739,0.5,0.35294117647058826,0.47058823529411764,0.4698275862068966,0.35714285714285715,0.484375,0.47478991596638653,0.36363636363636365,0.5,0.39655172413793105,0.1,0.0196078431372549,0.35294117647058826,13.238095238095237,0.5,,0.10096153846153846,0.05862068965517241,0.1746031746031746,0.049079754601226995,0.13602015113350127,0.05518763796909492,0.10666666666666667,0.06153846153846154,0.011764705882352941,0.04838709677419355,0.05128205128205128,0.16216216216216217,0.06896551724137931,0.06382978723404255,0.16774193548387098,0.11475409836065574,0.5714285714285714,0.4396551724137931,0.6470588235294118,0.66,0.6060606060606061,0.14655172413793102,0.058823529411764705,0.09090909090909091,1.0,0.017241379310344827,0.5,0.5,1.0,0.1896551724137931,0.20689655172413793,0.2916666666666667,0.2916666666666667,1.0,0.8095238095238095,0.35294117647058826,0.047619047619047616,0.3125,0.8,0.8362068965517241,0.2916666666666667,0.5611375000000001,0.6109785714285714,0.5365765625000001,0.03389830508474576,0.05555555555555555,0.1415929203539823,0.2920353982300885,3.091428571428571,24.68913043478261,0.2965821389195149,6.0,1.0,3.0,2.0,5.0,13.0,1.0,5.0,15.0,6.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.041666666666666664,0.20588235294117646,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,0.0625,0.40625,0.38461538461538464,,,,,,,,,,,,,,,,,,,,True,,,
1628418,1610612764,Thomas Bryant,Thomas Bryant,1628418,WAS,3537.0,59,-48,125,125,26,32,6,250,12.0,12.0,3.0,3.0,3.0,3.0,,1.0,,2.0,,3.0,6.0,,12.0,15,3.0,6.0,3.0,36,173,3.0,3.0,,1.0,7.0,3.0,3.0,1.0,10.0,20.0,4.0,9.0,4.0,6.0,3.0,,2.0,,2.0,,1.0,,1.0,4.0,,3.0,8.0,4.0,2.0,14.0,3.0,17.0,,,,,,1.0,,5.0,,,1.0,5.0,,3.0,5.0,,1.0,4.0,1.0,3.0,3.0,3.0,,1.0,1.0,,1.0,,,10.0,26,,,0.8333333333333334,1.0,1.0,0.5,0.5,0.8,1.0,1.0,0.7857142857142857,1.0,0.9,0.8571428571428571,1.1666666666666667,1.0,0.2857142857142857,,,,19.696969696969695,,0.5,0.18181818181818182,0.09090909090909091,0.2857142857142857,,0.24,0.05660377358490566,,0.14285714285714285,0.07142857142857142,,,0.1,0.2857142857142857,0.2,0.36363636363636365,,,0.5714285714285714,1.0,1.0,0.8333333333333334,0.047619047619047616,,,,0.09523809523809523,,,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,,0.6,1.0,0.8571428571428571,0.5,0.5831952380952381,0.5992999999999999,0.56195,0.14285714285714285,0.2,0.19444444444444445,0.2777777777777778,4.573333333333334,25.583333333333332,0.208,,,,,1.0,2.0,,1.0,2.0,,,,1.0,1.0,,,,,,,0.5,,,,,,0.3333333333333333,,,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,True,,,
202738,1610612764,Isaiah Thomas,Isaiah Thomas,202738,WAS,13144.0,219,-88,451,452,64,63,57,903,1.0,3.0,,,,1.0,5.0,32.0,18.0,40.0,5.0,14.0,38.0,4.0,24.0,75,14.0,43.0,16.0,106,542,4.0,11.0,4.0,2.0,10.0,5.0,13.0,6.0,19.0,20.0,28.0,27.0,,38.0,14.0,9.0,11.0,6.0,17.0,5.0,7.0,4.0,,40.0,2.0,4.0,6.0,3.0,1.0,10.0,6.0,16.0,2.0,3.0,1.0,2.0,11.0,5.0,6.0,7.0,1.0,5.0,1.0,18.0,1.0,7.0,16.0,,,14.0,1.0,16.0,,6.0,2.0,,,,,,,19.0,64,3.0,2.0,0.4166666666666667,0.4166666666666667,0.6428571428571429,0.32558139534883723,0.32558139534883723,0.32,0.36363636363636365,0.38461538461538464,0.3813559322033898,0.26666666666666666,0.34210526315789475,0.42063492063492064,0.3125,0.4318181818181818,0.3644067796610169,0.12,,0.21875,27.69230769230769,0.6111111111111112,0.08333333333333333,0.027777777777777776,0.025477707006369428,0.06315789473684211,0.02564102564102564,0.04433497536945813,0.02553191489361702,,0.05194805194805195,,0.034482758620689655,,,0.06666666666666667,,0.02564102564102564,0.02857142857142857,,0.025423728813559324,0.3333333333333333,0.3333333333333333,1.0,0.2711864406779661,0.15625,0.2,0.2,0.3389830508474576,0.45,0.47368421052631576,0.4444444444444444,0.0423728813559322,0.3220338983050847,0.3684210526315789,0.3684210526315789,0.6428571428571429,,,0.26666666666666666,0.05263157894736842,,0.3898305084745763,0.3684210526315789,0.47352033898305074,0.4542125000000001,0.45721842105263155,0.04838709677419355,0.07407407407407407,0.09433962264150944,0.1792452830188679,13.122666666666666,25.82558139534884,0.1419068736141907,,,,,1.0,6.0,,1.0,6.0,1.0,,,2.0,,,,,,,,0.16666666666666666,,0.23529411764705882,,,,,,,,,0.3157894736842105,0.16666666666666666,15.0,1.0,1.0,0.023255813953488372,0.05,0.2,,,,,,,,,,,,,,True,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,10756.0,179,-67,374,374,103,81,47,748,17.0,30.0,3.0,5.0,3.0,10.0,14.0,26.0,12.0,26.0,7.0,7.0,33.0,3.0,43.0,82,8.0,40.0,37.0,147,473,5.0,7.0,6.0,5.0,24.0,5.0,20.0,19.0,38.0,22.0,64.0,12.0,4.0,33.0,7.0,5.0,22.0,6.0,28.0,5.0,20.0,1.0,1.0,62.0,2.0,5.0,11.0,7.0,,18.0,7.0,25.0,4.0,6.0,5.0,1.0,10.0,2.0,7.0,8.0,1.0,3.0,1.0,18.0,,4.0,13.0,,2.0,34.0,,46.0,1.0,17.0,6.0,3.0,2.0,1.0,3.0,2.0,,38.0,100,1.0,4.0,0.2558139534883721,0.2682926829268293,0.5,0.2,0.2,0.524390243902439,0.7142857142857143,0.25,0.45081967213114754,0.7307692307692307,0.2878787878787879,0.5069444444444444,0.75,0.41304347826086957,0.32786885245901637,0.06097560975609756,0.13333333333333333,0.038461538461538464,37.41339491916859,0.5555555555555556,,0.09090909090909091,0.046296296296296294,0.125,0.02666666666666667,0.10909090909090909,0.03825136612021858,0.0975609756097561,,0.04,0.03773584905660377,,0.037037037037037035,0.058823529411764705,0.25,0.125,0.06153846153846154,0.6666666666666666,0.2459016393442623,0.5666666666666667,0.6538461538461539,0.29411764705882354,0.21311475409836064,0.5384615384615384,0.56,0.35714285714285715,0.21311475409836064,0.46153846153846156,0.46153846153846156,0.08333333333333333,0.05737704918032787,0.27049180327868855,0.21212121212121213,0.21212121212121213,0.42857142857142855,0.38461538461538464,0.6,0.23076923076923078,0.30303030303030304,0.3,0.5737704918032787,0.21212121212121213,0.509127868852459,0.5969277777777778,0.5196621212121212,0.12318840579710146,0.17346938775510204,0.16326530612244897,0.2585034013605442,8.976829268292681,25.714999999999996,0.27540106951871657,1.0,1.0,3.0,1.0,3.0,12.0,3.0,3.0,13.0,1.0,,,8.0,2.0,1.0,,,,1.0,0.5,0.23076923076923078,,0.125,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,0.23076923076923078,0.3333333333333333,1.0,0.030303030303030304,0.36363636363636365,0.25,12.0,,2.0,,,,2.0,1.0,0.6666666666666666,1.0,,,,,,,,,,True,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,13091.0,218,-60,471,470,206,176,61,941,16.0,22.0,,1.0,6.0,9.0,4.0,22.0,11.0,25.0,7.0,6.0,19.0,1.0,31.0,69,10.0,26.0,22.0,114,548,1.0,5.0,1.0,4.0,9.0,14.0,25.0,8.0,51.0,24.0,38.0,30.0,,17.0,5.0,3.0,13.0,11.0,24.0,9.0,9.0,1.0,3.0,59.0,1.0,4.0,23.0,17.0,3.0,43.0,5.0,48.0,1.0,15.0,12.0,3.0,9.0,,6.0,4.0,1.0,3.0,,13.0,,10.0,17.0,1.0,1.0,21.0,1.0,33.0,4.0,13.0,4.0,2.0,2.0,,2.0,1.0,,46.0,201,3.0,1.0,0.3870967741935484,0.3870967741935484,1.0,0.38461538461538464,0.36,0.4492753623188406,0.2,0.56,0.4842105263157895,0.4166666666666667,0.6142857142857143,0.5138888888888888,0.5,0.6097560975609756,0.2736842105263158,0.043478260869565216,0.045454545454545456,0.09090909090909091,22.201834862385322,0.6923076923076923,0.25,0.1717171717171717,0.0273972602739726,0.23,0.011764705882352941,0.20100502512562815,0.021645021645021644,0.02857142857142857,0.03125,0.02127659574468085,0.014285714285714285,,0.13157894736842105,0.16216216216216217,0.25,0.2289156626506024,0.02040816326530612,0.5,0.23157894736842105,0.7272727272727273,0.7619047619047619,0.5625,0.23157894736842105,0.18181818181818182,0.2,,0.2631578947368421,0.44,0.44,0.2727272727272727,0.07368421052631578,0.2,0.3157894736842105,0.3157894736842105,1.0,0.16666666666666666,,0.16666666666666666,0.2571428571428571,0.6666666666666666,0.5052631578947369,0.29411764705882354,0.47825957446808504,0.43959166666666666,0.4794882352941176,0.125,0.16666666666666666,0.07894736842105263,0.4473684210526316,9.992753623188404,26.526923076923076,0.43736730360934184,4.0,,,3.0,4.0,7.0,1.0,5.0,10.0,2.0,,1.0,1.0,,,,,,,1.0,0.5,,0.23529411764705882,0.5714285714285714,0.5714285714285714,1.0,,,,,0.08571428571428572,0.2,0.5714285714285714,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,True,,,
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,9170.0,153,-3,317,321,94,120,39,638,10.0,14.0,2.0,5.0,3.0,6.0,2.0,7.0,,,,3.0,6.0,,12.0,21,3.0,6.0,9.0,42,349,2.0,5.0,,2.0,6.0,4.0,7.0,5.0,19.0,10.0,14.0,9.0,4.0,6.0,3.0,3.0,6.0,5.0,11.0,4.0,5.0,,1.0,27.0,4.0,7.0,9.0,11.0,,20.0,12.0,32.0,2.0,8.0,8.0,,3.0,1.0,2.0,2.0,,1.0,1.0,5.0,,9.0,15.0,,,11.0,,10.0,2.0,4.0,2.0,4.0,3.0,1.0,5.0,5.0,,17.0,91,1.0,1.0,0.4166666666666667,0.5,1.0,0.5,0.5,0.5714285714285714,0.4,0.5714285714285714,0.6111111111111112,0.4,0.7,0.6774193548387096,0.5,0.7916666666666666,0.2222222222222222,0.14285714285714285,0.07142857142857142,0.2857142857142857,9.72972972972973,0.6,,0.12941176470588237,0.07608695652173914,0.15254237288135594,0.07272727272727272,0.1388888888888889,0.07482993197278912,0.07692307692307693,0.11627906976744186,,0.09523809523809523,,0.13333333333333333,0.1,0.2,0.18,0.2222222222222222,1.0,0.5185185185185185,0.7142857142857143,0.7692307692307693,0.3,0.25925925925925924,0.2857142857142857,0.4,1.0,,,,,,0.2222222222222222,0.5,0.5,1.0,1.0,0.4,,0.6,0.5,0.7407407407407407,0.5,0.5302537037037037,0.63322,0.538695,0.13793103448275862,0.17391304347826086,0.14285714285714285,0.4523809523809524,3.9809523809523806,25.833333333333332,0.29652996845425866,,,,,2.0,3.0,,2.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,0.6666666666666666,0.07692307692307693,,,,,,,,,,0.3,0.6666666666666666,,,2.0,,,,,,,,,,,,,,,,,True,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,7367.0,123,-66,266,267,97,102,37,533,8.0,14.0,,,2.0,2.0,5.0,14.0,3.0,15.0,7.0,2.0,9.0,1.0,16.0,43,5.0,16.0,1.0,48,328,1.0,1.0,2.0,,5.0,5.0,15.0,1.0,11.0,4.0,28.0,12.0,,9.0,2.0,2.0,12.0,7.0,19.0,5.0,9.0,3.0,,45.0,,,1.0,4.0,,5.0,,5.0,,4.0,4.0,,6.0,1.0,3.0,2.0,,3.0,,8.0,1.0,2.0,5.0,1.0,,7.0,,3.0,1.0,1.0,1.0,,,,,,,11.0,95,,1.0,0.125,0.125,0.8,0.3125,0.3125,0.37209302325581395,1.0,0.3333333333333333,0.3983050847457627,0.8333333333333334,0.2631578947368421,0.4,0.8333333333333334,0.275,0.2711864406779661,0.046511627906976744,0.07142857142857142,0.07142857142857142,21.72523961661342,0.75,,0.06060606060606061,,0.018518518518518517,,0.041666666666666664,,,,,,,0.06666666666666667,,0.15384615384615385,0.022222222222222223,,,0.23728813559322035,0.5714285714285714,0.6153846153846154,0.25,0.23728813559322035,0.35714285714285715,0.38461538461538464,,0.2542372881355932,0.2,0.2,,0.11864406779661017,0.15254237288135594,0.2222222222222222,0.2222222222222222,0.5,,,0.3333333333333333,0.10526315789473684,1.0,0.5084745762711864,0.2222222222222222,0.48272796610169494,0.5358333333333333,0.42636315789473683,0.01694915254237288,0.023255813953488372,0.10416666666666667,0.22916666666666666,9.151162790697674,24.56875,0.36466165413533835,3.0,1.0,1.0,3.0,,1.0,1.0,,4.0,2.0,,1.0,1.0,,,,,,,0.5,,,,0.42857142857142855,0.42857142857142855,1.0,,0.3333333333333333,1.0,1.0,0.15789473684210525,0.05263157894736842,,3.0,,,,,,,,,,,,,,,,,,,True,,,
203895,1610612764,Jordan McRae,Jordan McRae,203895,WAS,6797.0,113,-28,242,245,76,73,31,487,12.0,18.0,2.0,7.0,3.0,6.0,2.0,16.0,5.0,17.0,1.0,9.0,18.0,2.0,19.0,51,10.0,19.0,11.0,79,281,5.0,11.0,2.0,,13.0,5.0,13.0,6.0,22.0,16.0,22.0,18.0,4.0,17.0,9.0,6.0,8.0,3.0,11.0,1.0,7.0,1.0,,25.0,2.0,7.0,6.0,6.0,1.0,13.0,10.0,23.0,5.0,1.0,,1.0,7.0,,6.0,2.0,,1.0,2.0,9.0,,2.0,8.0,1.0,,15.0,,17.0,3.0,8.0,2.0,4.0,,3.0,4.0,2.0,,22.0,76,2.0,2.0,0.42105263157894735,0.47058823529411764,0.6,0.5263157894736842,0.5555555555555556,0.37254901960784315,0.45454545454545453,0.38461538461538464,0.4857142857142857,0.5,0.4,0.512987012987013,0.5,0.4583333333333333,0.2714285714285714,0.11764705882352941,0.1111111111111111,0.125,30.935251798561154,0.7777777777777778,0.1111111111111111,0.0967741935483871,0.08045977011494253,0.13333333333333333,0.0625,0.11214953271028037,0.07563025210084033,0.25,0.044444444444444446,0.06666666666666667,0.07407407407407407,,0.045454545454545456,0.12,0.13333333333333333,0.14705882352941177,0.15625,0.5,0.2571428571428571,0.6666666666666666,0.75,0.4166666666666667,0.22857142857142856,0.125,0.14285714285714285,,0.24285714285714285,0.29411764705882354,0.3333333333333333,0.6,0.014285714285714285,0.2571428571428571,0.5,0.5294117647058824,0.5555555555555556,0.5384615384615384,0.2857142857142857,0.15384615384615385,0.3,0.5,0.5285714285714286,0.5294117647058824,0.4776683823529411,0.49587999999999993,0.48096388888888897,0.10666666666666667,0.14285714285714285,0.16455696202531644,0.27848101265822783,9.588235294117645,28.78947368421052,0.3140495867768595,1.0,,,,2.0,7.0,1.0,2.0,7.0,2.0,1.0,,2.0,,2.0,,,,,0.5,0.2857142857142857,0.1111111111111111,0.09090909090909091,1.0,1.0,1.0,,,,,,0.35,0.2857142857142857,12.0,1.0,,0.05263157894736842,0.11764705882352941,,1.0,,0.5,1.0,,,1.0,,1.0,0.05555555555555555,,,,True,,,
1629140,1610612764,Johnathan Williams,Johnathan Williams,1629140,WAS,5224.0,87,-36,176,179,31,26,32,355,7.0,7.0,6.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,,,,,10.0,13,,,3.0,23,202,6.0,6.0,,3.0,15.0,2.0,3.0,1.0,5.0,8.0,12.0,,10.0,,,1.0,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,1.0,10.0,7.0,10.0,1.0,18.0,11.0,29.0,,,,,1.0,,1.0,2.0,,,,3.0,1.0,,2.0,,1.0,7.0,4.0,5.0,1.0,3.0,,5.0,4.0,1.0,5.0,2.0,,5.0,31,,,0.4,0.8,,,,0.7692307692307693,1.0,0.6666666666666666,0.7692307692307693,1.0,0.6666666666666666,0.7666666666666667,0.9375,0.8333333333333334,,0.07692307692307693,,0.25,8.450704225352114,0.3333333333333333,0.3333333333333333,0.24390243902439024,0.1388888888888889,0.17073170731707318,0.037037037037037035,0.2073170731707317,0.1111111111111111,,0.21212121212121213,0.10714285714285714,,0.16666666666666666,0.15384615384615385,0.15789473684210525,0.5555555555555556,0.18421052631578946,,0.4,0.5384615384615384,1.0,1.0,0.2857142857142857,0.3076923076923077,0.5,0.6666666666666666,0.5,0.15384615384615385,0.5,0.5,1.0,,,,,,1.0,1.0,,0.6666666666666666,1.0,0.5384615384615384,,0.5057076923076923,0.5606166666666667,0.4706666666666666,0.2,0.2,0.6521739130434783,0.21739130434782608,5.438461538461538,,0.17613636363636365,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,
