EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,BlockedLongMidRange,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Arc3PctBlocked,BlockedCorner3,on,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,21135.0,352,52.0,751,751,189,242,85,1502,26.0,46.0,4.0,7.0,6.0,9.0,13.0,43.0,5.0,13.0,1.0,8.0,1.0,5.0,19.0,2.0,1.0,3.0,44.0,102.0,6.0,27.0,18.0,124.0,766,5.0,10.0,3.0,2.0,12.0,7.0,20.0,1.0,3.0,6.0,23.0,44.0,44.0,15.0,3.0,8.0,19.0,5.0,4.0,28.0,16.0,44.0,11.0,5.0,19.0,4.0,5.0,104.0,6.0,10.0,36.0,19.0,2.0,57.0,16.0,73.0,5.0,7.0,2.0,5.0,12.0,6.0,10.0,12.0,2.0,2.0,1.0,24,3.0,15.0,38,4.0,2.0,21.0,2.0,1.0,1.0,27.0,1.0,10.0,4.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,21.0,186,6.0,3.0,0.5,0.55,0.8333333333333334,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.43137254901960786,0.5,0.35,0.4108527131782946,0.38461538461538464,0.3695652173913043,0.43661971830985913,0.4,0.39655172413793105,0.20930232558139536,0.0392156862745098,0.021739130434782608,0.06976744186046512,19.691577698695138,0.5,0.09090909090909091,0.12837837837837837,0.05128205128205128,0.18848167539267016,0.044444444444444446,0.16224188790560473,0.048484848484848485,0.07575757575757576,0.05063291139240506,0.02,0.04081632653061224,0.05405405405405406,0.12962962962962962,0.11320754716981132,0.14634146341463414,0.2108843537414966,0.11363636363636363,0.0684931506849315,0.6,0.35658914728682173,0.5652173913043478,0.5777777777777777,0.5,0.3333333333333333,0.3023255813953488,0.325,0.5384615384615384,0.10077519379844961,0.38461538461538464,0.38461538461538464,0.4,0.06201550387596899,0.125,0.125,1.0,0.14728682170542637,0.2631578947368421,0.2631578947368421,0.8,0.5384615384615384,0.5714285714285714,0.25,0.07692307692307693,0.15384615384615385,0.391304347826087,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.5658914728682171,0.2631578947368421,0.47851279069767433,0.55009,0.4657065217391305,0.07246376811594203,0.09009009009009009,0.0967741935483871,0.18548387096774194,6.547058823529409,25.12962962962963,0.25166444740346205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627884,1610612748,Derrick Jones Jr.,Derrick Jones Jr.,1627884,MIA,3803.0,63,5.0,143,140,33,47,12,283,7.0,12.0,2.0,2.0,1.0,3.0,,1.0,,,1.0,3.0,,1.0,2.0,,,1.0,7.0,13.0,2.0,5.0,6.0,26.0,140,2.0,2.0,,1.0,5.0,1.0,3.0,,1.0,1.0,3.0,12.0,2.0,6.0,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,2.0,3.0,4.0,,7.0,3.0,10.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,1.0,,2,,4.0,10,,,9.0,1.0,1.0,2.0,8.0,2.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,,3.0,33,,1.0,0.8571428571428571,0.8571428571428571,1.0,0.4,,0.4,0.5384615384615384,1.0,0.3333333333333333,0.5555555555555556,1.0,0.25,0.6190476190476191,1.25,0.3,0.2777777777777778,0.07692307692307693,,1.0,14.935064935064934,0.5,,0.125,0.05555555555555555,0.0967741935483871,0.03571428571428571,0.1111111111111111,0.046875,0.06666666666666667,0.07142857142857142,,0.047619047619047616,,0.07142857142857142,0.125,0.2,0.11538461538461539,,0.14285714285714285,1.0,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.05555555555555555,,,,,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.5,0.5,1.0,1.0,1.0,0.5,,,0.75,0.3333333333333333,0.25,,0.9444444444444444,0.5,0.5462833333333333,0.56475,0.5038625,0.2,0.26666666666666666,0.19230769230769232,0.11538461538461539,2.069230769230769,24.639999999999997,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,11986.0,200,39.0,417,421,115,117,48,838,16.0,27.0,2.0,7.0,2.0,2.0,8.0,19.0,,2.0,,1.0,,,,,,,24.0,48.0,,1.0,26.0,74.0,422,5.0,11.0,,7.0,17.0,2.0,4.0,,1.0,9.0,13.0,34.0,14.0,,,4.0,,,5.0,17.0,8.0,25.0,7.0,1.0,9.0,7.0,1.0,58.0,3.0,13.0,22.0,20.0,6.0,48.0,17.0,65.0,4.0,7.0,5.0,2.0,9.0,2.0,3.0,8.0,2.0,6.0,,17,4.0,7.0,14,1.0,3.0,36.0,,1.0,4.0,40.0,2.0,15.0,6.0,8.0,,,2.0,5.0,8.0,4.0,1.0,12.0,112,1.0,5.0,0.7083333333333334,0.7727272727272727,,,,,0.5,0.45454545454545453,0.5,0.4897959183673469,0.45454545454545453,0.4,0.5441176470588235,0.53125,0.5416666666666666,0.02040816326530612,0.10416666666666667,0.07407407407407407,0.15789473684210525,18.123667377398718,0.5294117647058824,0.5,0.24096385542168675,0.125,0.19130434782608696,0.039473684210526314,0.21212121212121213,0.08888888888888889,0.1875,0.10416666666666667,0.08333333333333333,0.03636363636363636,0.047619047619047616,0.17857142857142858,0.29411764705882354,0.23809523809523808,0.2087912087912088,0.125,0.21052631578947367,0.5,0.5510204081632653,0.5925925925925926,0.64,0.6875,0.3877551020408163,0.42105263157894735,0.5,0.75,0.04081632653061224,,,,0.02040816326530612,,,,,,,,0.6363636363636364,0.2857142857142857,,,,0.4,1.0,,,0.5714285714285714,,0.5073540816326532,0.4650555555555555,0.50029,0.24193548387096775,0.2459016393442623,0.22972972972972974,0.17567567567567569,4.716666666666667,24.2,0.27577937649880097,1.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,10620.0,177,37.0,381,380,63,120,44,761,12.0,20.0,1.0,1.0,2.0,2.0,7.0,17.0,4.0,15.0,3.0,10.0,,9.0,26.0,4.0,3.0,5.0,23.0,52.0,12.0,36.0,5.0,87.0,365,2.0,3.0,4.0,1.0,11.0,2.0,7.0,4.0,6.0,,16.0,16.0,30.0,27.0,9.0,,25.0,9.0,7.0,12.0,6.0,18.0,3.0,3.0,8.0,3.0,1.0,42.0,,1.0,9.0,2.0,,11.0,1.0,12.0,1.0,10.0,4.0,6.0,5.0,,1.0,4.0,1.0,4.0,1.0,9,5.0,9.0,15,,,11.0,,,2.0,8.0,2.0,5.0,,2.0,,,2.0,,2.0,,,16.0,63,2.0,,0.34782608695652173,0.34782608695652173,0.75,0.3333333333333333,0.6666666666666666,0.34285714285714286,0.4423076923076923,0.6666666666666666,0.2857142857142857,0.4659090909090909,0.7142857142857143,0.6153846153846154,0.47802197802197804,0.6875,0.6153846153846154,0.4090909090909091,0.1346153846153846,0.25,0.11764705882352941,23.20185614849188,0.5555555555555556,,0.028985507246376812,0.008333333333333333,0.08737864077669903,,0.06395348837209303,0.005405405405405406,,,0.03333333333333333,,,0.06451612903225806,,,0.05263157894736842,0.18518518518518517,0.022727272727272728,,0.22727272727272727,0.6,0.8,0.3333333333333333,0.19318181818181818,0.4117647058823529,0.4666666666666667,0.5714285714285714,0.17045454545454544,0.26666666666666666,0.26666666666666666,,0.11363636363636363,0.3,0.3333333333333333,1.0,0.29545454545454547,0.34615384615384615,0.34615384615384615,0.6666666666666666,0.14285714285714285,1.0,1.0,,0.5714285714285714,0.15384615384615385,1.0,0.38461538461538464,0.6,0.6363636363636364,0.36,0.5230063218390805,0.5384666666666668,0.53825,0.054945054945054944,0.09090909090909091,0.12643678160919541,0.1839080459770115,8.626923076923077,26.12222222222222,0.16535433070866143,1.0,,,2.0,,,0.07692307692307693,1.0,2.0,2.0,1.0,1.0,0.5,0.027777777777777776,0.1,0.5,0.5,1.0,,,,,,,,,,,True,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,5599.0,93,18.0,186,187,65,61,31,373,10.0,14.0,2.0,3.0,4.0,7.0,2.0,10.0,2.0,7.0,1.0,3.0,,6.0,14.0,2.0,1.0,5.0,14.0,31.0,7.0,17.0,25.0,74.0,191,2.0,4.0,2.0,3.0,10.0,6.0,11.0,1.0,6.0,14.0,29.0,8.0,20.0,6.0,15.0,4.0,13.0,6.0,3.0,5.0,6.0,11.0,4.0,2.0,2.0,2.0,1.0,28.0,2.0,6.0,4.0,9.0,,13.0,8.0,21.0,2.0,8.0,5.0,3.0,4.0,,3.0,3.0,1.0,1.0,1.0,7,3.0,,2,1.0,,22.0,,,,34.0,5.0,15.0,3.0,,1.0,1.0,,,1.0,1.0,,29.0,64,,3.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.4117647058823529,0.16666666666666666,0.4375,0.45161290322580644,0.5,0.5454545454545454,0.5104166666666666,0.5833333333333334,0.4411764705882353,0.5967741935483871,0.625,0.5576923076923077,0.3541666666666667,0.0967741935483871,,0.3,31.651376146788987,0.5714285714285714,,0.2,0.1016949152542373,0.0851063829787234,0.05,0.14130434782608695,0.08080808080808081,0.1875,0.0967741935483871,,0.0625,,0.26666666666666666,0.05555555555555555,0.3333333333333333,0.07894736842105263,0.1111111111111111,0.09090909090909091,1.0,0.2916666666666667,0.7142857142857143,0.7142857142857143,0.2,0.20833333333333334,0.2,0.2857142857142857,0.5,0.14583333333333334,0.2857142857142857,0.2857142857142857,0.5,0.0625,0.3333333333333333,0.3333333333333333,,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.6666666666666666,,,0.3333333333333333,0.4117647058823529,0.5714285714285714,0.29411764705882354,0.2,0.6458333333333334,0.46153846153846156,0.49540319148936174,0.4700583333333333,0.499684375,0.2711864406779661,0.36585365853658536,0.13513513513513514,0.3918918918918919,7.090322580645162,27.523529411764702,0.34946236559139787,1.0,,1.0,,,,0.058823529411764705,,1.0,1.0,1.0,,0.5,,,0.5,,,1.0,1.0,0.05555555555555555,,,,,,,,True,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,13191.0,220,8.0,473,465,124,143,45,938,4.0,11.0,,2.0,1.0,2.0,6.0,10.0,12.0,27.0,5.0,13.0,,13.0,30.0,1.0,3.0,8.0,22.0,48.0,18.0,43.0,8.0,106.0,489,1.0,4.0,1.0,1.0,6.0,6.0,8.0,3.0,10.0,2.0,23.0,14.0,30.0,39.0,15.0,,30.0,13.0,3.0,5.0,8.0,13.0,6.0,2.0,3.0,2.0,,34.0,1.0,,18.0,16.0,2.0,36.0,1.0,37.0,,7.0,4.0,3.0,14.0,,9.0,6.0,1.0,5.0,2.0,20,5.0,3.0,8,,1.0,8.0,,,1.0,12.0,2.0,3.0,,1.0,,,,1.0,1.0,1.0,,23.0,122,,,0.3181818181818182,0.3181818181818182,0.7222222222222222,0.4186046511627907,0.3,0.4186046511627907,0.4583333333333333,0.25,0.75,0.5384615384615384,0.5,0.5833333333333334,0.5531914893617021,0.5,0.6052631578947368,0.4725274725274725,0.0625,0.18181818181818182,0.1,21.839080459770116,0.7,0.14285714285714285,0.18181818181818182,,0.14754098360655737,0.012195121951219513,0.1619047619047619,0.005154639175257732,,,,,0.047619047619047616,0.25,0.17647058823529413,0.09090909090909091,0.15625,0.11538461538461539,,1.0,0.12087912087912088,0.36363636363636365,0.4444444444444444,0.25,0.10989010989010989,0.6,0.6666666666666666,0.16666666666666666,0.2967032967032967,0.4444444444444444,0.4444444444444444,0.4166666666666667,0.14285714285714285,0.38461538461538464,0.38461538461538464,1.0,0.32967032967032966,0.43333333333333335,0.43333333333333335,0.6153846153846154,0.4,,,,0.2,0.1111111111111111,0.5,0.4444444444444444,0.375,0.5934065934065934,0.43333333333333335,0.4927571428571429,0.42645,0.4987555555555556,0.05319148936170213,0.061224489795918366,0.05660377358490566,0.2169811320754717,12.822916666666666,25.82790697674419,0.26215644820295986,2.0,,1.0,1.0,,,0.1111111111111111,,1.0,1.0,,,1.0,,,1.0,1.0,,,2.0,0.044444444444444446,2.0,,,,,,,True,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,7421.0,124,22.0,263,272,77,100,27,535,8.0,9.0,,,3.0,3.0,,1.0,,,4.0,9.0,3.0,13.0,23.0,5.0,2.0,5.0,8.0,10.0,17.0,32.0,4.0,71.0,280,,,8.0,,9.0,3.0,3.0,3.0,7.0,1.0,16.0,14.0,2.0,48.0,3.0,,23.0,13.0,,2.0,5.0,7.0,4.0,1.0,1.0,1.0,,19.0,,1.0,9.0,4.0,,13.0,1.0,14.0,1.0,3.0,1.0,2.0,,1.0,,2.0,,,,2,1.0,10.0,18,2.0,,9.0,,,3.0,4.0,1.0,2.0,,2.0,1.0,1.0,2.0,,3.0,1.0,,16.0,75,5.0,,0.875,0.875,0.9411764705882353,0.53125,0.42857142857142855,0.53125,0.8,,1.0,0.7976190476190477,0.5625,0.75,0.813953488372093,0.5625,0.8,0.7619047619047619,,,,15.517241379310345,,,0.07692307692307693,0.01639344262295082,0.13846153846153847,,0.1111111111111111,0.008771929824561403,,0.038461538461538464,,,,0.058823529411764705,0.05263157894736842,0.125,0.11363636363636363,0.19047619047619047,0.058823529411764705,0.3333333333333333,0.21428571428571427,0.8888888888888888,0.8888888888888888,0.875,0.023809523809523808,,,,,,,,0.21428571428571427,0.4444444444444444,0.4444444444444444,0.75,0.5476190476190477,0.5652173913043478,0.5652173913043478,1.0,,,,0.375,0.625,0.3,1.0,0.5,0.4,0.9761904761904762,0.5652173913043478,0.5425511904761905,0.5799000000000001,0.5681849999999999,0.046511627906976744,0.18181818181818182,0.1267605633802817,0.22535211267605634,1.95,26.175,0.29277566539923955,2.0,,,,,,0.2,1.0,2.0,3.0,,,0.375,,,0.4,1.0,0.5,1.0,,,1.0,1.0,0.3333333333333333,1.0,,,,True,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,10236.0,171,26.0,369,369,92,116,39,738,17.0,21.0,,,3.0,4.0,5.0,10.0,5.0,11.0,3.0,7.0,,10.0,25.0,2.0,3.0,5.0,27.0,42.0,13.0,32.0,24.0,117.0,395,,,2.0,1.0,4.0,6.0,10.0,4.0,7.0,16.0,40.0,10.0,44.0,18.0,21.0,,25.0,10.0,1.0,14.0,11.0,25.0,6.0,5.0,13.0,,1.0,61.0,,,12.0,7.0,2.0,21.0,,21.0,,4.0,2.0,2.0,6.0,2.0,4.0,7.0,,2.0,1.0,13,5.0,5.0,13,,,22.0,1.0,1.0,,36.0,1.0,8.0,9.0,2.0,,,,1.0,2.0,2.0,,38.0,89,1.0,8.0,0.18518518518518517,0.18518518518518517,0.46153846153846156,0.40625,0.5714285714285714,0.40625,0.6428571428571429,,0.6,0.6283783783783784,0.75,0.7058823529411765,0.6428571428571429,0.6666666666666666,0.7142857142857143,0.43243243243243246,0.023809523809523808,,0.1,25.30413625304136,0.46153846153846156,0.2222222222222222,0.08974358974358974,,0.13793103448275862,,0.11515151515151516,,,,,,,0.07142857142857142,0.14814814814814814,0.043478260869565216,0.1323529411764706,0.15789473684210525,,1.0,0.28378378378378377,0.8095238095238095,0.8095238095238095,0.23529411764705882,0.13513513513513514,0.5,0.5555555555555556,0.2,0.14864864864864866,0.45454545454545453,0.45454545454545453,,0.0945945945945946,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.33783783783783783,0.4,0.4166666666666667,0.4,,,,,1.0,0.23529411764705882,0.75,0.29411764705882354,0.6,0.7162162162162162,0.4,0.5131412162162161,0.5612250000000001,0.4846941176470589,0.10975609756097561,0.16326530612244897,0.03418803418803419,0.3418803418803419,7.869047619047619,25.762500000000003,0.24932249322493225,2.0,,,1.0,1.0,,0.11764705882352941,1.0,1.0,1.0,,1.0,0.5,0.03125,,0.5,1.0,0.5,1.0,1.0,0.030303030303030304,,,,,1.0,0.04,,True,,,,
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,11015.0,184,56.0,400,395,136,156,46,795,10.0,15.0,3.0,4.0,5.0,6.0,2.0,7.0,2.0,3.0,4.0,7.0,1.0,9.0,30.0,4.0,2.0,9.0,14.0,25.0,13.0,37.0,14.0,81.0,396,4.0,5.0,5.0,,11.0,6.0,11.0,3.0,10.0,7.0,28.0,20.0,8.0,33.0,6.0,8.0,29.0,9.0,3.0,5.0,6.0,11.0,6.0,,3.0,1.0,1.0,28.0,4.0,3.0,10.0,11.0,3.0,24.0,8.0,32.0,2.0,6.0,4.0,2.0,3.0,1.0,1.0,11.0,,2.0,4.0,14,6.0,11.0,28,2.0,5.0,16.0,2.0,3.0,,16.0,1.0,4.0,2.0,4.0,,,3.0,1.0,4.0,,,28.0,135,1.0,2.0,0.7142857142857143,1.0,0.8461538461538461,0.35135135135135137,0.3,0.3611111111111111,0.56,0.8,0.5454545454545454,0.5403225806451613,0.55,0.5,0.5808823529411765,0.55,0.5416666666666666,0.5967741935483871,0.12,0.2,,18.181818181818183,0.21428571428571427,0.2727272727272727,0.13580246913580246,0.03225806451612903,0.10204081632653061,0.05714285714285714,0.11731843575418995,0.04294478527607362,0.058823529411764705,0.02564102564102564,,0.0392156862745098,0.10526315789473684,0.03571428571428571,0.15384615384615385,0.2222222222222222,0.1,0.1111111111111111,0.06451612903225806,,0.24193548387096775,0.6666666666666666,0.8333333333333334,0.7,0.11290322580645161,0.2857142857142857,0.2857142857142857,0.5,0.04838709677419355,0.6666666666666666,0.6666666666666666,1.0,0.11290322580645161,0.5714285714285714,0.5714285714285714,1.0,0.4838709677419355,0.3,0.3,0.7777777777777778,0.4,0.75,,0.1,0.4,0.2857142857142857,0.8333333333333334,0.42857142857142855,0.2222222222222222,0.8387096774193549,0.3103448275862069,0.5254295081967212,0.6080083333333334,0.524245,0.07575757575757576,0.14285714285714285,0.13580246913580246,0.345679012345679,4.816,27.254054054054052,0.34,1.0,1.0,1.0,1.0,,0.05555555555555555,0.047619047619047616,1.0,1.0,1.0,1.0,,0.2,,,0.25,1.0,1.0,,1.0,0.02631578947368421,2.0,,,,,,,True,,,,
1629735,1610612748,Chris Silva,Chris Silva,1629735,MIA,3697.0,62,23.0,131,132,25,70,23,263,8.0,10.0,4.0,6.0,1.0,1.0,,,,1.0,,,,,,,,,8.0,11.0,,,10.0,26.0,129,4.0,7.0,,3.0,11.0,1.0,1.0,,,1.0,3.0,8.0,8.0,,,6.0,,,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,4.0,11.0,5.0,4.0,3.0,12.0,15.0,27.0,,1.0,,1.0,2.0,,1.0,4.0,,1.0,,6,1.0,8.0,20,4.0,4.0,11.0,,3.0,,12.0,,6.0,,8.0,,,8.0,,8.0,6.0,,3.0,25,2.0,,0.5,0.8,,,,,0.7272727272727273,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,1.0,0.7647058823529411,0.6111111111111112,0.75,,0.09090909090909091,0.1,,14.743589743589743,0.3333333333333333,0.75,0.13793103448275862,0.28205128205128205,0.15625,0.2222222222222222,0.14754098360655737,0.2631578947368421,0.35714285714285715,0.2,0.26666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.25,0.1111111111111111,0.2,0.08333333333333333,,0.75,0.9090909090909091,0.8,0.8888888888888888,0.5,,,,,0.09090909090909091,,,,,,,,,,,,0.8571428571428571,0.6666666666666666,,,,1.0,1.0,,,0.9090909090909091,,0.5671363636363637,0.5318833333333334,0.4733,0.35294117647058826,0.35294117647058826,0.4230769230769231,0.11538461538461539,2.909090909090909,,0.19083969465648856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
