EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3FGA,PenaltyCorner3FGA,HeaveAttempts,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedArc3,FTOffRebounds,OffFTReboundPct,on,Clear Path Fouls
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,13763.0,229,-21,465,480,133,160,45,945,22.0,34.0,4.0,6.0,11.0,12.0,9.0,18,4.0,11.0,3.0,5.0,10.0,30.0,1.0,1.0,7.0,35,63,13.0,35,15.0,124,517,6.0,11.0,1.0,1.0,13.0,12.0,18.0,1.0,7.0,4.0,31.0,54.0,16.0,39.0,8.0,30.0,10.0,3.0,3.0,5.0,8.0,3.0,2.0,1.0,2.0,21.0,2.0,18.0,29,17.0,3.0,49,20.0,69,2.0,3.0,3.0,4.0,1.0,3.0,11.0,1.0,1.0,15,2.0,3.0,14.0,29.0,3.0,1.0,5.0,24.0,4.0,1.0,20.0,6.0,12.0,1.0,14.0,10.0,1.0,3.0,14.0,9.0,1.0,31.0,133,4.0,1.0,0.7714285714285715,0.8709677419354839,1.0,0.37142857142857144,0.14285714285714285,0.37142857142857144,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.5561224489795918,0.5,0.54,0.5904761904761905,0.5416666666666666,0.5740740740740741,0.35714285714285715,0.047619047619047616,0.08823529411764706,23.21083172147002,0.26666666666666666,0.23076923076923078,0.13076923076923078,0.13432835820895522,0.25,0.0196078431372549,0.18699186991869918,0.0847457627118644,0.125,0.11428571428571428,0.16279069767441862,0.07692307692307693,0.11475409836065574,0.16666666666666666,0.09523809523809523,0.26136363636363635,0.21428571428571427,0.043478260869565216,0.6428571428571429,0.3469387755102041,0.6470588235294118,0.7096774193548387,0.7727272727272727,0.1836734693877551,0.5,0.5,0.7777777777777778,0.11224489795918367,0.36363636363636365,0.36363636363636365,0.75,0.05102040816326531,0.6,0.6,1.0,0.30612244897959184,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.08333333333333333,0.48,0.9166666666666666,0.28,0.14285714285714285,0.7040816326530612,0.3333333333333333,0.5034632653061224,0.5226,0.5147799999999999,0.11538461538461539,0.17391304347826086,0.10483870967741936,0.25,6.795238095238096,25.72285714285714,0.2860215053763441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,48780.0,813,113,1667,1661,254,319,164,3328,137.0,214.0,28.0,53.0,17.0,22.0,22.0,64,23.0,42.0,,2.0,7.0,34.0,2.0,2.0,6.0,182,320,7.0,36,102.0,487,1836,32.0,61.0,2.0,9.0,76.0,27.0,40.0,2.0,6.0,15.0,75.0,236.0,128.0,21.0,48.0,34.0,7.0,23.0,81.0,60.0,141.0,48.0,12.0,47.0,18.0,342.0,16.0,62.0,91,138.0,14.0,243,78.0,321,20.0,19.0,14.0,33.0,7.0,22.0,34.0,11.0,3.0,67,6.0,8.0,32.0,72.0,4.0,5.0,15.0,139.0,13.0,1.0,142.0,24.0,73.0,10.0,12.0,8.0,,4.0,12.0,5.0,,75.0,251,3.0,6.0,0.6483516483516484,0.7468354430379747,1.0,0.19444444444444445,0.3333333333333333,0.19444444444444445,0.56875,0.5245901639344263,0.675,0.5407303370786517,0.5317460317460317,0.6521739130434783,0.5867469879518072,0.5507246376811594,0.6578947368421053,0.10112359550561797,0.071875,0.07476635514018691,25.900053734551317,0.4925373134328358,0.42424242424242425,0.3101123595505618,0.12783505154639174,0.26843657817109146,0.055944055944055944,0.29209183673469385,0.10116731517509728,0.2,0.10067114093959731,0.03305785123966942,0.05714285714285714,0.30337078651685395,0.29310344827586204,0.3548387096774194,0.3014705882352941,0.13432835820895522,0.14184397163120568,0.4166666666666667,0.601123595505618,0.6401869158878505,0.6919191919191919,0.6204379562043796,0.1797752808988764,0.34375,0.3793103448275862,0.5909090909090909,0.11797752808988764,0.5476190476190477,0.5609756097560976,0.8695652173913043,0.0056179775280898875,,,,0.09550561797752809,0.20588235294117646,0.21212121212121213,1.0,0.8412698412698413,0.5283018867924528,0.031746031746031744,0.4782608695652174,0.7727272727272727,0.13043478260869565,0.3333333333333333,0.702247191011236,0.20588235294117646,0.5255988764044944,0.5495901960784314,0.5013717391304349,0.18024691358024691,0.1978319783197832,0.15605749486652978,0.1540041067761807,4.866562499999999,26.20277777777778,0.15236952609478105,1.0,1.0,1.0,16.0,5.0,3.0,1.0,0.5,0.027777777777777776,0.09375,0.023809523809523808,0.029411764705882353,0.05555555555555555,0.10714285714285714,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,17420.0,290,6,600,598,152,209,53,1198,21.0,55.0,1.0,4.0,5.0,16.0,3.0,15,12.0,30.0,3.0,5.0,9.0,37.0,5.0,3.0,9.0,36,100,12.0,42,30.0,138,677,1.0,6.0,5.0,1.0,3.0,7.0,28.0,3.0,9.0,10.0,33.0,10.0,62.0,15.0,2.0,37.0,9.0,11.0,50.0,26.0,76.0,19.0,7.0,29.0,12.0,178.0,,6.0,23,16.0,,39,6.0,45,4.0,6.0,3.0,22.0,1.0,19.0,3.0,3.0,,25,2.0,7.0,8.0,17.0,,,1.0,23.0,,,35.0,1.0,13.0,3.0,,,,,,,,29.0,149,1.0,1.0,0.1388888888888889,0.14285714285714285,0.4166666666666667,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.36,0.16666666666666666,0.25,0.38028169014084506,0.09090909090909091,0.3108108108108108,0.4299363057324841,0.09090909090909091,0.38372093023255816,0.29577464788732394,0.11,0.2,27.36842105263158,0.88,,0.10191082802547771,0.036585365853658534,0.17164179104477612,,0.13402061855670103,0.021352313167259787,,0.11904761904761904,0.02631578947368421,,0.0975609756097561,0.125,0.07407407407407407,0.14,0.2647058823529412,0.05,,0.3873239436619718,0.38181818181818183,0.4772727272727273,0.09523809523809523,0.1056338028169014,0.2,0.2,,0.2112676056338028,0.4,0.4,0.25,0.035211267605633804,0.6,0.6,1.0,0.2605633802816901,0.24324324324324326,0.24324324324324326,0.2222222222222222,0.36363636363636365,0.25,0.45454545454545453,0.43243243243243246,0.3125,0.24324324324324326,0.3333333333333333,0.6830985915492958,0.24324324324324326,0.5037123239436619,0.5294409090909091,0.4955175675675676,0.08441558441558442,0.11607142857142858,0.021739130434782608,0.2391304347826087,7.832000000000001,26.488095238095234,0.25333333333333335,,,,9.0,3.0,,,,,,,,,,,,21.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,True,
203087,1610612754,Jeremy Lamb,Jeremy Lamb,203087,IND,16540.0,276,33,577,569,132,141,49,1146,12.0,19.0,4.0,5.0,4.0,4.0,13.0,24,8.0,19.0,4.0,7.0,9.0,27.0,2.0,3.0,12.0,33,62,13.0,34,34.0,139,634,5.0,9.0,3.0,,13.0,8.0,12.0,3.0,13.0,13.0,38.0,18.0,48.0,33.0,10.0,26.0,9.0,3.0,8.0,7.0,15.0,5.0,2.0,4.0,2.0,37.0,2.0,6.0,15,20.0,,35,8.0,43,3.0,10.0,4.0,5.0,2.0,3.0,5.0,2.0,,10,,3.0,7.0,24.0,1.0,3.0,1.0,35.0,1.0,7.0,41.0,5.0,19.0,2.0,3.0,1.0,,2.0,4.0,4.0,,38.0,132,,2.0,0.2727272727272727,0.32142857142857145,0.8461538461538461,0.38235294117647056,0.23076923076923078,0.3939393939393939,0.532258064516129,0.5555555555555556,0.6666666666666666,0.546875,0.5416666666666666,0.5,0.6106194690265486,0.5416666666666666,0.59375,0.3541666666666667,0.04838709677419355,0.05263157894736842,19.585987261146496,0.5,,0.12987012987012986,0.04316546762589928,0.13392857142857142,0.018691588785046728,0.13157894736842105,0.032520325203252036,0.038461538461538464,0.04081632653061224,0.05263157894736842,0.043478260869565216,0.1095890410958904,0.1836734693877551,0.09375,0.10843373493975904,0.20689655172413793,0.06666666666666667,1.0,0.19791666666666666,0.631578947368421,0.6666666666666666,0.4166666666666667,0.25,0.5416666666666666,0.5909090909090909,0.23076923076923078,0.19791666666666666,0.42105263157894735,0.42105263157894735,0.125,0.07291666666666667,0.5714285714285714,0.5714285714285714,1.0,0.28125,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.4166666666666667,0.8,0.16666666666666666,0.16,1.0,0.48,0.25,0.5520833333333334,0.34615384615384615,0.48155263157894734,0.5189111111111111,0.47678125,0.18018018018018017,0.25,0.09352517985611511,0.2733812949640288,9.474193548387097,26.752941176470586,0.22876949740034663,1.0,1.0,,2.0,6.0,1.0,,0.3333333333333333,,0.08333333333333333,,,0.011904761904761904,,0.5,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.04,0.02857142857142857,,,,,,,,,,,,True,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,82336.0,1372,102,2849,2861,584,745,266,5710,104.0,154.0,17.0,23.0,14.0,21.0,19.0,44,16.0,55.0,31.0,72.0,97.0,222.0,19.0,11.0,30.0,139,253,128.0,294,48.0,710,3086,20.0,29.0,24.0,6.0,76.0,16.0,30.0,16.0,41.0,5.0,85.0,238.0,40.0,384.0,22.0,222.0,97.0,28.0,65.0,13.0,78.0,6.0,7.0,47.0,8.0,169.0,9.0,17.0,66,71.0,11.0,148,26.0,174,5.0,12.0,7.0,19.0,4.0,14.0,23.0,5.0,5.0,42,3.0,6.0,63.0,117.0,2.0,13.0,7.0,57.0,,5.0,58.0,6.0,18.0,3.0,4.0,2.0,,2.0,5.0,2.0,,85.0,581,4.0,1.0,0.8561151079136691,0.9296875,1.0,0.43537414965986393,0.3902439024390244,0.43537414965986393,0.549407114624506,0.6896551724137931,0.5333333333333333,0.6051188299817185,0.660377358490566,0.5633802816901409,0.622791519434629,0.6785714285714286,0.5753424657534246,0.5374771480804388,0.11067193675889328,0.13636363636363635,19.152970922882428,0.4523809523809524,0.14864864864864866,0.0926892950391645,0.021170610211706103,0.10855263157894737,0.016885553470919325,0.09970887918486172,0.019461077844311378,0.023391812865497075,0.03018867924528302,0.00510204081632653,0.0234375,0.11411411411411411,0.06643356643356643,0.09523809523809523,0.11864406779661017,0.07352941176470588,0.02066115702479339,0.4,0.28153564899451555,0.6753246753246753,0.7819548872180451,0.8173076923076923,0.08043875685557587,0.4318181818181818,0.48717948717948717,0.9473684210526315,0.10054844606946983,0.2909090909090909,0.3018867924528302,1.0,0.1316270566727605,0.4305555555555556,0.4492753623188406,1.0,0.40585009140767825,0.4369369369369369,0.44907407407407407,1.0,0.4339622641509434,0.7391304347826086,0.3584905660377358,0.29577464788732394,0.6666666666666666,0.4225352112676056,0.36666666666666664,0.8190127970749543,0.4369369369369369,0.5351025594149909,0.5444934210526314,0.5360436619718308,0.0497335701598579,0.06792452830188679,0.10704225352112676,0.11971830985915492,6.534387351778659,25.685034013605446,0.20498420498420497,9.0,10.0,9.0,10.0,5.0,2.0,,0.4166666666666667,0.030612244897959183,0.11363636363636363,0.03636363636363636,0.02702702702702703,0.014814814814814815,0.4117647058823529,0.47368421052631576,1.0,,3.0,6.0,5.0,11.0,,2.0,10.0,1.0,1.0,0.09433962264150944,0.15492957746478872,0.03355704697986577,1.0,5.0,6.0,1.0,0.041666666666666664,0.2,1.0,0.45454545454545453,,,,True,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,59272.0,988,76,2054,2067,366,498,186,4121,38.0,66.0,1.0,2.0,7.0,12.0,4.0,16,9.0,27.0,30.0,76.0,55.0,127.0,8.0,9.0,34.0,51,109,85.0,203,40.0,397,2231,3.0,9.0,15.0,4.0,28.0,10.0,17.0,15.0,46.0,13.0,78.0,76.0,26.0,246.0,2.0,124.0,55.0,13.0,38.0,22.0,60.0,14.0,8.0,23.0,4.0,142.0,8.0,11.0,43,54.0,10.0,107,19.0,126,2.0,50.0,38.0,14.0,2.0,8.0,9.0,6.0,2.0,23,4.0,7.0,49.0,80.0,,1.0,3.0,47.0,1.0,7.0,48.0,2.0,15.0,5.0,24.0,15.0,2.0,7.0,27.0,12.0,,78.0,363,8.0,5.0,0.7450980392156863,0.76,0.9647058823529412,0.4187192118226601,0.32608695652173914,0.425,0.46788990825688076,0.3333333333333333,0.5882352941176471,0.5721153846153846,0.5,0.5158730158730159,0.5960960960960962,0.5384615384615384,0.5492957746478874,0.6506410256410257,0.11926605504587157,0.12121212121212122,15.648351648351648,0.6086956521739131,0.2,0.09800362976406533,0.01936619718309859,0.10046728971962617,0.02040816326530612,0.09908069458631256,0.019791666666666666,0.02092050209205021,0.026595744680851064,0.0070921985815602835,0.030303030303030304,0.06896551724137931,0.10232558139534884,0.15384615384615385,0.0960960960960961,0.11578947368421053,0.012987012987012988,0.4444444444444444,0.21153846153846154,0.5757575757575758,0.6551724137931034,0.7368421052631579,0.05128205128205128,0.25,0.36363636363636365,0.75,0.08653846153846154,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.24358974358974358,0.39473684210526316,0.39473684210526316,0.9666666666666667,0.40705128205128205,0.4330708661417323,0.4435483870967742,0.9636363636363636,0.08333333333333333,0.5,0.3333333333333333,0.19047619047619047,0.5833333333333334,0.5396825396825397,0.2647058823529412,0.8621794871794872,0.4435483870967742,0.5516414239482202,0.49559722222222224,0.5506816666666666,0.057926829268292686,0.12295081967213115,0.07052896725440806,0.1964735516372796,6.829357798165137,25.462561576354684,0.17818889970788704,4.0,6.0,3.0,11.0,12.0,1.0,,0.4,0.014778325123152709,0.3125,,0.023622047244094488,0.017064846416382253,,0.5,0.75,9.0,,,7.0,12.0,3.0,2.0,4.0,3.0,1.0,0.2916666666666667,0.19047619047619047,0.019417475728155338,2.0,6.0,1.0,,,0.2857142857142857,0.5,0.5,2.0,,,True,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,2943.0,49,1,104,108,47,61,7,212,2.0,8.0,1.0,1.0,2.0,7.0,2.0,2,4.0,6.0,,,2.0,10.0,,2.0,8.0,8,16,2.0,10,3.0,25,110,2.0,2.0,,,4.0,4.0,11.0,2.0,8.0,1.0,15.0,6.0,10.0,,,10.0,2.0,2.0,4.0,2.0,6.0,,2.0,3.0,1.0,14.0,,,5,1.0,,6,,6,,1.0,,1.0,2.0,1.0,2.0,,,3,,3.0,1.0,4.0,,1.0,,5.0,1.0,1.0,3.0,,1.0,,1.0,1.0,,,1.0,,,15.0,47,,,0.375,0.375,,0.2,0.25,0.2,0.5,1.0,0.36363636363636365,0.4230769230769231,1.0,0.3684210526315789,0.46296296296296297,1.0,0.39473684210526316,0.38461538461538464,0.125,0.25,26.086956521739133,0.3333333333333333,,0.0625,,0.15151515151515152,,0.12244897959183673,,,,,,0.1111111111111111,,,0.125,0.2222222222222222,,,0.3076923076923077,0.25,0.3333333333333333,,0.07692307692307693,1.0,1.0,0.5,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,,,,0.38461538461538464,0.2,0.2,,0.5,1.0,,0.3684210526315789,0.2857142857142857,0.42105263157894735,0.25,0.6923076923076923,0.2,0.46925000000000006,0.3603,0.4707973684210525,0.07407407407407407,0.058823529411764705,0.16,0.6,8.94375,28.22,0.4519230769230769,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,1.0,,,,,0.1,,,1.0,,,,,,,,,True,
203933,1610612754,T.J. Warren,T.J. Warren,203933,IND,22442.0,374,14,767,775,198,233,73,1542,34.0,52.0,3.0,7.0,4.0,6.0,25.0,52,15.0,29.0,9.0,21.0,6.0,25.0,2.0,,3.0,74,133,15.0,46,25.0,218,843,4.0,9.0,3.0,5.0,19.0,15.0,27.0,2.0,11.0,11.0,47.0,90.0,58.0,39.0,6.0,25.0,6.0,4.0,9.0,6.0,15.0,3.0,3.0,6.0,2.0,36.0,2.0,7.0,10,22.0,3.0,35,9.0,44,3.0,11.0,6.0,8.0,1.0,4.0,6.0,4.0,4.0,14,1.0,4.0,17.0,32.0,1.0,1.0,,25.0,2.0,1.0,28.0,7.0,14.0,3.0,5.0,2.0,,3.0,6.0,2.0,,45.0,195,3.0,2.0,0.6081081081081081,0.6338028169014085,0.8666666666666667,0.32608695652173914,0.18181818181818182,0.32608695652173914,0.556390977443609,0.4444444444444444,0.5555555555555556,0.5391061452513967,0.5833333333333334,0.47368421052631576,0.5740740740740741,0.6333333333333333,0.5465116279069767,0.2569832402234637,0.03007518796992481,0.057692307692307696,23.742690058479532,0.5714285714285714,0.1875,0.1004566210045662,0.029914529914529916,0.06369426751592357,0.014184397163120567,0.0851063829787234,0.024,0.041666666666666664,0.0375,,0.034482758620689655,0.08,0.12,0.11363636363636363,0.075,0.02702702702702703,0.03529411764705882,0.3333333333333333,0.2905027932960894,0.6538461538461539,0.6938775510204082,0.7941176470588235,0.2905027932960894,0.4807692307692308,0.49019607843137253,0.4,0.16201117318435754,0.5172413793103449,0.5172413793103449,0.5333333333333333,0.11731843575418995,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.13966480446927373,0.24,0.24,0.8333333333333334,0.5833333333333334,0.42857142857142855,0.16666666666666666,0.15789473684210525,0.6666666666666666,0.07894736842105263,,0.547486033519553,0.24,0.5100206703910615,0.5406636363636363,0.4950605263157895,0.07526881720430108,0.1,0.0871559633027523,0.21559633027522937,8.130075187969924,24.936956521739134,0.258148631029987,1.0,2.0,,1.0,5.0,,,0.6666666666666666,,0.019230769230769232,,,0.008928571428571428,0.3333333333333333,0.5,1.0,6.0,,1.0,1.0,8.0,,1.0,,1.0,1.0,0.08333333333333333,0.21052631578947367,,1.0,2.0,,1.0,,1.0,,0.25,,,,True,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,57141.0,952,83,1977,1992,333,467,185,3969,75.0,114.0,3.0,4.0,15.0,20.0,68.0,131,22.0,58.0,1.0,4.0,1.0,7.0,,,2.0,165,303,2.0,11,26.0,362,2144,11.0,17.0,1.0,,22.0,34.0,57.0,,3.0,12.0,80.0,78.0,252.0,6.0,6.0,6.0,1.0,16.0,157.0,111.0,268.0,76.0,35.0,112.0,22.0,647.0,13.0,13.0,50,60.0,4.0,114,26.0,140,1.0,38.0,24.0,38.0,6.0,19.0,29.0,19.0,12.0,67,2.0,9.0,27.0,61.0,,4.0,2.0,50.0,1.0,10.0,31.0,7.0,14.0,5.0,8.0,3.0,,5.0,9.0,5.0,,80.0,333,9.0,5.0,0.23636363636363636,0.24074074074074073,1.0,0.18181818181818182,,0.2,0.5445544554455446,0.6470588235294118,0.5964912280701754,0.535031847133758,0.6111111111111112,0.5666666666666667,0.5552147239263804,0.6111111111111112,0.6060606060606061,0.03503184713375796,0.052805280528052806,0.11403508771929824,17.920656634746923,0.5671641791044776,0.08163265306122448,0.11131725417439703,0.023214285714285715,0.12468827930174564,0.036414565826330535,0.11702127659574468,0.028353326063249727,0.034334763948497854,0.010752688172043012,0.02127659574468085,0.010638297872340425,0.10426540284360189,0.11059907834101383,0.12612612612612611,0.12341772151898735,0.12941176470588237,0.008064516129032258,0.5555555555555556,0.3630573248407643,0.6578947368421053,0.7425742574257426,0.28,0.4171974522292994,0.5190839694656488,0.53125,0.16176470588235295,0.18471337579617833,0.3793103448275862,0.3793103448275862,0.3181818181818182,0.012738853503184714,0.25,0.25,1.0,0.022292993630573247,0.14285714285714285,0.14285714285714285,1.0,0.2222222222222222,0.75,,0.3333333333333333,0.75,0.03333333333333333,,0.3980891719745223,0.16666666666666666,0.4732725961538463,0.4467866666666666,0.469575,0.04361370716510903,0.04516129032258064,0.06077348066298342,0.22099447513812154,8.009570957095708,27.936363636363637,0.16843702579666162,,,,23.0,14.0,4.0,1.0,,,0.022900763358778626,,,0.045627376425855515,,,,,2.0,,1.0,1.0,1.0,4.0,,1.0,,0.05555555555555555,0.016666666666666666,,,,,,,,,,1.0,,,True,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,14465.0,241,-6,501,502,104,143,52,1003,19.0,30.0,2.0,3.0,5.0,7.0,4.0,14,,1.0,6.0,8.0,3.0,23.0,3.0,2.0,6.0,23,45,9.0,31,10.0,83,554,3.0,4.0,4.0,3.0,12.0,6.0,11.0,2.0,6.0,3.0,21.0,30.0,16.0,27.0,2.0,22.0,3.0,7.0,13.0,15.0,28.0,10.0,5.0,6.0,1.0,71.0,3.0,4.0,12,7.0,,19,7.0,26,2.0,7.0,4.0,5.0,1.0,3.0,6.0,2.0,1.0,11,2.0,1.0,9.0,27.0,,2.0,1.0,16.0,1.0,2.0,21.0,,9.0,,3.0,1.0,1.0,1.0,4.0,2.0,1.0,21.0,104,4.0,,0.6521739130434783,0.6818181818181818,1.0,0.2903225806451613,0.3333333333333333,0.3,0.5111111111111111,0.75,0.5454545454545454,0.48026315789473684,0.5625,0.5294117647058824,0.48255813953488375,0.6,0.525,0.40789473684210525,0.15555555555555556,0.16666666666666666,17.259786476868328,0.45454545454545453,,0.058333333333333334,0.02962962962962963,0.11764705882352941,0.029411764705882353,0.08558558558558559,0.029535864978902954,0.061224489795918366,0.01818181818181818,,,0.0625,0.038461538461538464,0.1,0.1125,0.13636363636363635,0.05714285714285714,0.5,0.39473684210526316,0.6333333333333333,0.76,0.631578947368421,0.18421052631578946,0.2857142857142857,0.3333333333333333,0.75,0.013157894736842105,,,,0.10526315789473684,0.75,0.75,1.0,0.3026315789473684,0.13043478260869565,0.13043478260869565,1.0,0.375,0.6666666666666666,0.375,0.4117647058823529,0.7142857142857143,0.35294117647058826,0.3333333333333333,0.8026315789473685,0.13636363636363635,0.5274986666666667,0.6022,0.470064705882353,0.11627906976744186,0.16666666666666666,0.14457831325301204,0.25301204819277107,4.1177777777777775,26.14838709677419,0.20758483033932135,1.0,1.0,,6.0,3.0,1.0,,0.25,,0.14285714285714285,,,0.03571428571428571,,0.3333333333333333,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,0.125,,0.03125,,,,,,,,,1.0,,,True,
