EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,HeaveMakes,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlockedCorner3,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,on,BlockedLongMidRange,3SecondViolations,Corner3PctBlocked
1626158,1610612758,Richaun Holmes,Richaun Holmes,1626158,SAC,7000.0,117,2,234,225,58.0,51,28.0,459,13.0,18.0,7.0,9.0,3.0,5.0,10.0,13.0,2.0,23.0,33.0,7.0,53.0,254,7.0,10.0,14.0,6.0,9.0,5.0,17.0,30.0,16.0,12.0,4.0,4.0,3.0,1.0,8.0,2.0,12.0,5.0,6.0,1.0,12.0,14.0,26.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,11.0,1.0,10.0,4.0,8.0,2.0,3.0,2.0,5.0,3.0,2.0,5.0,4.0,1.0,15.0,55.0,1.0,0.6521739130434783,0.8823529411764706,0.696969696969697,0.7,0.6666666666666666,0.696969696969697,0.7,0.6666666666666666,0.7361111111111112,0.7,0.7727272727272727,13.703703703703702,1.0,0.5,0.1,0.17142857142857143,0.125,0.043478260869565216,0.11,0.1206896551724138,0.28,0.14814814814814814,0.05555555555555555,0.02702702702702703,0.1111111111111111,0.13043478260869565,0.09090909090909091,0.06666666666666667,0.09090909090909091,0.2857142857142857,0.1111111111111111,0.8,0.5454545454545454,0.7222222222222222,0.7222222222222222,0.46153846153846156,0.3939393939393939,0.7692307692307693,0.7692307692307693,0.9,0.06060606060606061,0.9,0.7777777777777778,0.5555555555555556,0.6,0.5454545454545454,0.5212424242424243,0.5150555555555555,0.4961222222222222,0.08823529411764706,0.08823529411764706,0.2641509433962264,0.32075471698113206,5.284848484848486,0.24786324786324787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,15587.0,260,-18,545,538,120.0,166,58.0,1083,16.0,32.0,1.0,4.0,2.0,11.0,5.0,13.0,23.0,34.0,68.0,21.0,167.0,601,2.0,8.0,13.0,2.0,17.0,6.0,22.0,32.0,36.0,2.0,12.0,17.0,12.0,,39.0,4.0,4.0,18.0,19.0,2.0,39.0,8.0,47.0,3.0,4.0,2.0,2.0,12.0,8.0,18.0,11.0,27.0,,15.0,,25.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,21.0,116.0,,0.47058823529411764,0.48484848484848486,0.5,0.25,0.11764705882352941,0.5069444444444444,0.38235294117647056,0.23529411764705882,0.5427631578947368,0.38235294117647056,0.2972972972972973,27.823240589198033,0.6666666666666666,0.14285714285714285,0.168141592920354,0.031007751937984496,0.1651376146788991,0.03225806451612903,0.16666666666666666,0.03162055335968379,0.06779661016949153,,,0.031914893617021274,0.03333333333333333,0.20454545454545456,0.1590909090909091,0.12,0.16455696202531644,0.16666666666666666,0.04,,0.2222222222222222,0.5,0.5714285714285714,0.6875,0.09027777777777778,0.38461538461538464,0.38461538461538464,,0.1597222222222222,0.23529411764705882,0.25,0.3235294117647059,0.18181818181818182,0.75,0.506303125,0.48157500000000003,0.48270588235294126,0.059602649006622516,0.04285714285714286,0.07784431137724551,0.1317365269461078,9.004411764705885,0.22018348623853212,13.0,7.0,16.0,2.0,5.0,1.0,3.0,19.0,60.0,1.0,4.0,3.0,14.0,26.0,76.0,3.0,9.0,4.0,17.0,48.0,30.0,60.0,19.0,4.0,1.0,5.0,5.0,2.0,4.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,6.0,6.0,0.6153846153846154,0.34210526315789475,0.3333333333333333,0.23529411764705882,0.34210526315789475,0.5277777777777778,0.013157894736842105,0.058823529411764705,0.125,0.016666666666666666,0.5652173913043478,0.5652173913043478,0.38461538461538464,0.1111111111111111,0.4375,0.4375,0.8571428571428571,0.4166666666666667,0.31666666666666665,0.3220338983050847,0.5263157894736842,0.29411764705882354,0.4,1.0,0.23529411764705882,0.25,1.0,0.08823529411764706,0.3333333333333333,0.4117647058823529,0.21428571428571427,0.31666666666666665,0.07407407407407407,25.45,,,,,,,,,,,,,,,,,,,,True,,,
1627812,1610612758,Yogi Ferrell,Yogi Ferrell,1627812,SAC,31782.0,530,-14,1092,1080,282.0,366,116.0,2172,16.0,32.0,1.0,2.0,2.0,3.0,9.0,25.0,52.0,55.0,109.0,36.0,218.0,1173,2.0,4.0,8.0,9.0,18.0,14.0,53.0,26.0,84.0,,37.0,69.0,20.0,9.0,170.0,4.0,2.0,23.0,19.0,1.0,43.0,6.0,49.0,2.0,18.0,10.0,8.0,17.0,3.0,28.0,11.0,38.0,1.0,46.0,1.0,42.0,1.0,13.0,6.0,4.0,2.0,2.0,4.0,2.0,,49.0,278.0,4.0,0.23636363636363636,0.23636363636363636,0.5045871559633027,0.5,0.5,0.48404255319148937,0.3888888888888889,0.5,0.5169902912621359,0.4,0.5638297872340425,19.086460032626427,0.6071428571428571,0.03571428571428571,0.0778688524590164,0.007434944237918215,0.10267857142857142,0.01652892561983471,0.08974358974358974,0.011741682974559686,0.009708737864077669,0.01020408163265306,,0.021052631578947368,,0.04395604395604396,0.0891089108910891,0.11538461538461539,0.09826589595375723,0.11764705882352941,0.02040816326530612,0.5,0.1702127659574468,0.5,0.6666666666666666,0.25,0.13297872340425532,0.36,0.375,0.1111111111111111,0.2765957446808511,0.2222222222222222,0.5,0.07692307692307693,0.6666666666666666,0.5904255319148937,0.4947508064516127,0.46895,0.48638157894736844,0.065,0.10743801652892562,0.03669724770642202,0.24311926605504589,11.256880733944957,0.25824175824175827,30.0,8.0,15.0,1.0,1.0,2.0,2.0,16.0,64.0,,4.0,5.0,19.0,24.0,79.0,1.0,5.0,7.0,21.0,48.0,24.0,63.0,16.0,9.0,1.0,32.0,23.0,,14.0,11.0,3.0,4.0,,4.0,1.0,,5.0,,10.0,0.6666666666666666,0.3037974683544304,0.2,0.3333333333333333,0.3076923076923077,0.42021276595744683,0.012658227848101266,0.08256880733944955,0.25,0.015625,0.5769230769230769,0.5769230769230769,0.26666666666666666,0.0797872340425532,0.5333333333333333,0.5333333333333333,1.0,0.3404255319148936,0.25,0.25396825396825395,0.5,0.1111111111111111,1.0,1.0,0.4444444444444444,,,0.05128205128205128,1.0,0.48717948717948717,0.2631578947368421,0.25396825396825395,,25.810126582278485,1.0,1.0,9.0,8.0,1.0,2.0,4.0,12.0,0.04,1.0,,,,,,,,,,True,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,2003.0,33,-8,72,70,30.0,37,7.0,142,6.0,8.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,8.0,15.0,6.0,25.0,82,1.0,1.0,2.0,3.0,8.0,3.0,12.0,,16.0,2.0,3.0,4.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,,3.0,3.0,6.0,,1.0,,1.0,1.0,,2.0,,2.0,,7.0,,8.0,2.0,5.0,,,,,,,,12.0,30.0,,,,0.5333333333333333,1.0,0.375,0.5277777777777778,1.0,0.5,0.5952380952380952,1.0,0.5454545454545454,29.11392405063291,0.5,,0.125,0.07407407407407407,0.16666666666666666,0.09090909090909091,0.15,0.07894736842105263,,0.16666666666666666,,0.16666666666666666,,1.0,,,0.125,0.25,,,0.4444444444444444,0.75,1.0,,0.3333333333333333,0.16666666666666666,0.2,,0.05555555555555555,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6111111111111112,0.46208611111111103,0.5821,0.42323888888888894,0.23809523809523808,0.2777777777777778,0.08,0.48,6.093333333333334,0.4166666666666667,1.0,,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,3.0,,,1.0,1.0,3.0,,1.0,1.0,3.0,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.16666666666666666,,0.2,0.25,,1.0,1.0,,0.1111111111111111,,,,0.05555555555555555,1.0,1.0,1.0,,,,,,,,,0.1111111111111111,1.0,1.0,,23.2,,,1.0,1.0,,,,1.0,0.16666666666666666,,,,,,,,,,,True,,,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,16234.0,271,-28,557,549,133.0,160,51.0,1106,18.0,28.0,3.0,4.0,3.0,6.0,10.0,23.0,4.0,28.0,55.0,38.0,106.0,602,4.0,5.0,15.0,7.0,14.0,12.0,29.0,22.0,34.0,6.0,9.0,15.0,7.0,1.0,36.0,6.0,5.0,14.0,18.0,1.0,33.0,11.0,44.0,3.0,2.0,1.0,1.0,5.0,3.0,10.0,5.0,12.0,2.0,34.0,1.0,47.0,3.0,21.0,4.0,1.0,,1.0,1.0,1.0,1.0,29.0,129.0,4.0,0.39285714285714285,0.44,0.509090909090909,0.8,0.5,0.4533333333333333,0.6875,0.53125,0.5463917525773195,0.75,0.6041666666666666,17.37012987012987,0.5,0.08333333333333333,0.13740458015267176,0.034482758620689655,0.11290322580645161,0.05217391304347826,0.12549019607843137,0.04230769230769231,0.08196721311475409,,,0.05747126436781609,0.03571428571428571,0.14285714285714285,0.1276595744680851,0.14285714285714285,0.11956521739130435,0.09375,0.08333333333333333,1.0,0.37333333333333335,0.6428571428571429,0.75,0.5,0.30666666666666664,0.43478260869565216,0.5,0.2,0.05333333333333334,0.5,0.75,0.375,0.5,0.64,0.48355067567567556,0.5084625,0.48011875,0.22580645161290322,0.2876712328767123,0.14150943396226415,0.27358490566037735,5.85090909090909,0.23877917414721722,,,3.0,,,,,4.0,17.0,1.0,3.0,1.0,2.0,4.0,20.0,1.0,3.0,1.0,2.0,9.0,3.0,15.0,3.0,7.0,,6.0,6.0,,2.0,5.0,,2.0,1.0,,1.0,,,,1.0,0.75,0.2,0.3333333333333333,0.5,0.15789473684210525,0.26666666666666666,,0.12727272727272726,0.14285714285714285,,,,,0.04,,,,0.22666666666666666,0.23529411764705882,0.23529411764705882,0.75,,,,0.375,0.3333333333333333,1.0,,,0.125,0.5,0.2,,26.365000000000002,4.0,1.0,,1.0,2.0,,,2.0,0.13043478260869565,,1.0,,,,,,,,,True,,,
1629713,1610612758,Justin James,Justin James,1629713,SAC,9621.0,160,-9,343,344,112.0,122,33.0,687,12.0,19.0,2.0,2.0,5.0,6.0,5.0,12.0,9.0,20.0,40.0,10.0,65.0,347,2.0,4.0,11.0,8.0,13.0,8.0,36.0,34.0,6.0,4.0,11.0,15.0,8.0,2.0,34.0,2.0,3.0,10.0,5.0,2.0,17.0,5.0,22.0,,4.0,4.0,,2.0,2.0,4.0,8.0,12.0,,18.0,3.0,21.0,1.0,8.0,3.0,6.0,3.0,3.0,6.0,1.0,,36.0,112.0,3.0,0.85,0.9444444444444444,0.5,0.5,0.6153846153846154,0.4824561403508772,0.7142857142857143,0.6363636363636364,0.48507462686567165,0.6875,0.6206896551724138,18.635170603674542,0.5,0.2222222222222222,0.05952380952380952,0.036585365853658534,0.14084507042253522,0.025,0.0967741935483871,0.030864197530864196,0.045454545454545456,0.06060606060606061,,0.03076923076923077,,0.058823529411764705,,0.16666666666666666,0.1568627450980392,0.1,,0.16666666666666666,0.3333333333333333,0.631578947368421,0.6666666666666666,0.75,0.21052631578947367,0.4166666666666667,0.4166666666666667,1.0,0.15789473684210525,0.2857142857142857,1.0,0.2727272727272727,0.8333333333333334,0.631578947368421,0.5162107142857143,0.5145666666666666,0.518397619047619,0.125,0.1702127659574468,0.16923076923076924,0.5538461538461539,7.6625,0.32653061224489793,3.0,2.0,8.0,2.0,2.0,2.0,3.0,3.0,9.0,,1.0,2.0,6.0,5.0,17.0,2.0,3.0,4.0,9.0,12.0,3.0,9.0,3.0,1.0,,4.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,0.8,0.29411764705882354,0.6666666666666666,0.4444444444444444,0.29411764705882354,0.2982456140350877,,0.025,0.05263157894736842,,0.3333333333333333,0.3333333333333333,1.0,0.14035087719298245,0.25,0.25,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2857142857142857,1.0,1.0,0.14285714285714285,,,0.13636363636363635,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,,24.964705882352945,1.0,,3.0,1.0,,,,3.0,,,,,,,,,,,,True,,,
202357,1610612758,Nemanja Bjelica,Nemanja Bjelica,202357,SAC,11808.0,197,-1,383,373,48.0,88,47.0,756,14.0,24.0,4.0,8.0,2.0,4.0,4.0,10.0,3.0,20.0,37.0,9.0,76.0,416,6.0,11.0,13.0,2.0,4.0,,4.0,20.0,20.0,8.0,14.0,25.0,9.0,2.0,61.0,4.0,12.0,11.0,26.0,1.0,38.0,16.0,54.0,3.0,9.0,5.0,4.0,6.0,4.0,15.0,14.0,29.0,2.0,10.0,1.0,10.0,,5.0,,7.0,5.0,2.0,9.0,5.0,,4.0,47.0,,0.5,0.625,0.5405405405405406,0.5454545454545454,0.5,0.5153846153846153,0.5,0.2,0.5428571428571428,0.5,0.2,19.540229885057474,0.4,0.1,0.29545454545454547,0.1276595744680851,0.13924050632911392,0.0425531914893617,0.2215568862275449,0.0851063829787234,0.16666666666666666,0.11428571428571428,0.08695652173913043,0.04054054054054054,0.05,0.25,0.358974358974359,0.23809523809523808,0.1,0.2631578947368421,0.09375,0.5555555555555556,0.36923076923076925,0.5833333333333334,0.6086956521739131,0.5714285714285714,0.15384615384615385,0.4,0.4444444444444444,0.25,0.046153846153846156,0.6666666666666666,0.5,0.4,0.5,0.8,0.5209292307692308,0.537215,0.5612,0.07142857142857142,0.11904761904761904,0.17105263157894737,0.05263157894736842,4.348648648648648,0.12532637075718014,2.0,2.0,4.0,,,,2.0,7.0,24.0,,1.0,,4.0,9.0,28.0,,1.0,,6.0,24.0,3.0,24.0,7.0,2.0,,11.0,6.0,2.0,2.0,9.0,,3.0,2.0,2.0,2.0,,,,2.0,0.8888888888888888,0.32142857142857145,,,0.32142857142857145,0.4307692307692308,,0.05405405405405406,0.041666666666666664,,0.6666666666666666,0.6666666666666666,0.5,0.06153846153846154,0.5,0.5,1.0,0.36923076923076925,0.2916666666666667,0.2916666666666667,0.8571428571428571,,,,0.08333333333333333,,,0.2,,0.4,,0.2916666666666667,,26.810714285714287,1.0,,5.0,3.0,2.0,,,,0.1,,,2.0,2.0,1.0,,,,,,True,,,
203992,1610612758,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,SAC,14932.0,249,15,487,477,95.0,142,54.0,964,10.0,18.0,1.0,1.0,5.0,8.0,9.0,20.0,16.0,29.0,54.0,10.0,143.0,503,1.0,1.0,14.0,9.0,14.0,2.0,23.0,8.0,50.0,,23.0,34.0,16.0,4.0,79.0,1.0,,9.0,12.0,,21.0,1.0,22.0,,12.0,5.0,7.0,12.0,8.0,23.0,9.0,17.0,,21.0,1.0,14.0,3.0,6.0,1.0,1.0,1.0,,1.0,,,23.0,95.0,1.0,0.13793103448275862,0.13793103448275862,0.5370370370370371,1.0,0.6428571428571429,0.5732758620689655,1.0,0.4772727272727273,0.5909090909090909,1.0,0.5,26.134301270417424,0.5217391304347826,,0.10909090909090909,,0.08035714285714286,0.009523809523809525,0.0945945945945946,0.004366812227074236,,,,0.011627906976744186,,0.125,0.08888888888888889,0.12,0.0898876404494382,0.043478260869565216,,,0.15517241379310345,0.5555555555555556,0.5882352941176471,0.2,0.1724137931034483,0.45,0.47368421052631576,0.1111111111111111,0.13793103448275862,0.14285714285714285,1.0,0.36363636363636365,0.625,0.6896551724137931,0.4905508620689656,0.5389749999999999,0.4772272727272728,0.058333333333333334,0.10526315789473684,0.0979020979020979,0.16083916083916083,9.907407407407407,0.19507186858316222,10.0,3.0,6.0,,1.0,,1.0,22.0,56.0,4.0,5.0,1.0,7.0,25.0,62.0,4.0,6.0,1.0,8.0,66.0,9.0,56.0,22.0,3.0,1.0,11.0,7.0,6.0,4.0,11.0,1.0,2.0,1.0,4.0,2.0,,,1.0,,0.88,0.4032258064516129,0.6666666666666666,0.125,0.4032258064516129,0.5344827586206896,0.016129032258064516,0.05555555555555555,0.05555555555555555,0.017857142857142856,0.625,0.6666666666666666,0.1,0.05172413793103448,0.5,0.5,1.0,0.4827586206896552,0.39285714285714285,0.4,0.8636363636363636,0.14285714285714285,,,0.7142857142857143,0.8,0.75,0.045454545454545456,,0.3181818181818182,0.14285714285714285,0.39285714285714285,0.015873015873015872,25.766129032258068,,,4.0,3.0,,,,3.0,0.05,,,,,,0.0625,,,,,True,,,
2772,1610612758,Trevor Ariza,Trevor Ariza,2772,SAC,9110.0,152,-39,297,297,45.0,67,30.0,594,2.0,6.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,8.0,5.0,27.0,338,1.0,1.0,5.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,5.0,10.0,2.0,1.0,25.0,2.0,4.0,10.0,5.0,3.0,18.0,6.0,24.0,1.0,6.0,4.0,2.0,6.0,1.0,6.0,4.0,13.0,2.0,9.0,,6.0,,3.0,,1.0,1.0,,3.0,1.0,,8.0,45.0,,0.5,1.0,0.25,1.0,1.0,0.4074074074074074,0.5,0.875,0.45,0.5,0.8,10.714285714285715,1.0,0.6,0.06756756756756757,0.04938271604938271,0.15873015873015872,0.028169014084507043,0.10948905109489052,0.039473684210526314,0.07407407407407407,0.027777777777777776,0.05555555555555555,0.01818181818181818,0.0625,0.06666666666666667,0.1,,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.037037037037037035,,,,0.037037037037037035,0.2,1.0,0.5,1.0,0.9259259259259259,0.5442574074074072,0.4810875,0.5937,0.1,0.2727272727272727,0.18518518518518517,0.2962962962962963,4.6375,0.15151515151515152,,3.0,11.0,,2.0,1.0,2.0,3.0,8.0,1.0,2.0,,,6.0,19.0,1.0,4.0,1.0,2.0,18.0,,8.0,3.0,,,5.0,4.0,,5.0,,,,2.0,,,,,,,1.0,0.3157894736842105,0.25,0.5,0.3157894736842105,0.7037037037037037,,,,,,,,0.4074074074074074,0.2727272727272727,0.2727272727272727,1.0,0.2962962962962963,0.375,0.375,1.0,0.4,,,0.4,0.5,1.0,0.5,0.5,,,0.375,,24.4,,,1.0,2.0,,,,3.0,,,,2.0,2.0,,,,,,,True,,,
202709,1610612758,Cory Joseph,Cory Joseph,202709,SAC,8286.0,138,-11,285,284,75.0,81,33.0,569,5.0,6.0,1.0,1.0,2.0,3.0,3.0,7.0,6.0,10.0,19.0,8.0,43.0,317,1.0,1.0,11.0,2.0,6.0,4.0,8.0,,20.0,,7.0,14.0,3.0,3.0,35.0,2.0,2.0,7.0,4.0,1.0,12.0,4.0,16.0,1.0,3.0,3.0,,4.0,,9.0,2.0,7.0,,8.0,1.0,9.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,8.0,71.0,2.0,,,0.5263157894736842,1.0,0.3333333333333333,0.625,1.375,0.3333333333333333,0.671875,1.375,0.5,12.732919254658384,0.4444444444444444,0.1111111111111111,0.06451612903225806,0.02702702702702703,0.12280701754385964,0.03278688524590164,0.09243697478991597,0.02962962962962963,,0.03333333333333333,0.05555555555555555,0.02040816326530612,0.08333333333333333,0.0625,0.058823529411764705,0.08333333333333333,0.16666666666666666,,0.09090909090909091,1.0,0.21428571428571427,0.8333333333333334,0.8333333333333334,,0.25,0.42857142857142855,0.5,,0.21428571428571427,0.25,1.0,0.5,0.6666666666666666,0.5357142857142857,0.49990357142857134,0.6503333333333333,0.4908666666666666,0.1,0.14285714285714285,0.2558139534883721,0.18604651162790697,9.442105263157897,0.2631578947368421,2.0,1.0,1.0,1.0,1.0,,,4.0,8.0,2.0,2.0,,,5.0,9.0,3.0,3.0,,,12.0,3.0,8.0,4.0,1.0,1.0,7.0,5.0,3.0,4.0,5.0,,,,2.0,,,,,1.0,0.8,0.5555555555555556,1.0,,0.5555555555555556,0.32142857142857145,0.1111111111111111,0.05263157894736842,,0.125,0.3333333333333333,0.3333333333333333,,0.03571428571428571,1.0,1.0,1.0,0.2857142857142857,0.5,0.5714285714285714,0.75,0.25,1.0,1.0,0.5,1.0,1.0,,,,,0.5,,25.211111111111112,,,2.0,1.0,1.0,1.0,,2.0,0.14285714285714285,,,,,,,,,,,True,,,
