EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,LostBallTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,Clear Path Fouls
101107,1610612749,Marvin Williams,Marvin Williams,101107,MIL,8595.0,143,25,301,317,144,111,22,618,5,6,2.0,3.0,2,3.0,9.0,1.0,3.0,6.0,2.0,6.0,1.0,3.0,5,8,5.0,15,1,26,339,1.0,2.0,5,4.0,9.0,1.0,17.0,10,15.0,6.0,2.0,5,4,9,4.0,4,1.0,22,4.0,2.0,13.0,14.0,2.0,29,6.0,35,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3,4,2.0,1.0,7,15,1.0,2,1.0,2,1,3.0,1.0,2.0,3.0,1.0,17.0,143,1.0,1.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.625,0.4,0.5434782608695652,0.5714285714285714,0.5416666666666666,0.5666666666666667,0.6521739130434783,8.536585365853659,0.25,0.3333333333333333,0.1794871794871795,0.03571428571428571,0.17105263157894737,0.06349206349206349,0.17532467532467533,0.05042016806722689,0.047619047619047616,0.07142857142857142,0.0784313725490196,0.08571428571428572,0.32,0.16666666666666666,0.16417910447761194,0.2222222222222222,0.08333333333333333,0.3333333333333333,0.2608695652173913,0.8333333333333334,0.8333333333333334,1.0,0.08695652173913043,0.391304347826087,0.3333333333333333,0.3333333333333333,1.0,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,1.0,0.21428571428571427,0.6666666666666666,0.42857142857142855,0.5,0.21428571428571427,0.3333333333333333,0.9130434782608695,0.3333333333333333,0.5628434782608696,0.5486642857142857,0.041666666666666664,0.1111111111111111,0.6538461538461539,3.2750000000000004,24.54,0.47840531561461797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,24606.0,410,-29,878,885,443,247,94,1763,24,48,13.0,25.0,24,4.0,12.0,,3.0,7.0,18.0,49.0,7.0,24.0,43,79,22.0,61,36,188,990,1.0,19.0,35,10.0,31.0,22.0,90.0,70,63.0,48.0,18.0,10,13,23,11.0,6,1.0,59,18.0,9.0,37.0,44.0,11.0,92,30.0,122,6.0,7.0,5.0,2.0,7.0,1.0,6.0,5,12,1.0,6.0,18,36,1.0,35,3.0,44,16,8.0,3.0,5.0,8.0,6.0,90.0,441,6.0,0.813953488372093,0.9722222222222222,0.9545454545454546,0.36065573770491804,0.3225806451612903,0.36666666666666664,0.5443037974683544,0.5428571428571428,0.5428571428571428,0.5151515151515151,0.5875,0.5769230769230769,0.4357142857142857,17.40890688259109,0.5833333333333334,0.5238095238095238,0.19130434782608696,0.0481283422459893,0.1796116504854369,0.07860262008733625,0.18577981651376146,0.06490384615384616,0.06593406593406594,,0.08108108108108109,0.1794871794871795,0.2159090909090909,0.171875,0.1935483870967742,0.13725490196078433,0.09375,0.75,0.34285714285714286,0.5,0.5454545454545454,0.7916666666666666,0.17142857142857143,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.35,0.3673469387755102,0.3673469387755102,0.9444444444444444,,0.3787878787878788,0.52,0.10606060606060606,0.42857142857142855,0.36363636363636365,0.2916666666666667,0.7785714285714286,0.375,0.5170431159420289,0.5176554687500001,0.10526315789473684,0.17582417582417584,0.4787234042553192,5.263291139240507,26.252459016393438,0.5045558086560364,7.0,15.0,14.0,5.0,7.0,1.0,1.0,10.0,19.0,1.0,8.0,31.0,16.0,3.0,14.0,1.0,6.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,8.0,8.0,1.0,0.5263157894736842,0.575,0.62,0.0759493670886076,0.08333333333333333,0.08333333333333333,0.0967741935483871,0.04054054054054054,0.06818181818181818,0.5833333333333334,0.6363636363636364,0.7857142857142857,0.05,0.7142857142857143,0.7142857142857143,1.0,0.75,0.4666666666666667,0.2857142857142857,0.05,1.0,1.0,0.5453653846153846,0.16489361702127658,,,,,,,,,,,,,,,,,,,,,,,,True,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,74581.0,1243,81,2676,2702,1104,781,289,5378,76,110,29.0,42.0,18,6.0,20.0,2.0,4.0,11.0,49.0,146.0,19.0,62.0,82,135,55.0,166,31,360,2890,15.0,31.0,50,23.0,73.0,12.0,143.0,120,156.0,146.0,49.0,54,53,107,40.0,36,10.0,267,35.0,24.0,109.0,113.0,2.0,224,60.0,284,3.0,25.0,18.0,7.0,34.0,8.0,20.0,18,52,7.0,26.0,46,70,1.0,41,,40,17,17.0,3.0,7.0,31.0,19.0,141.0,1099,2.0,0.7317073170731707,0.9090909090909091,0.9454545454545454,0.3313253012048193,0.3150684931506849,0.3313253012048193,0.6074074074074074,0.62,0.5465116279069767,0.532520325203252,0.5660377358490566,0.5458015267175572,0.5514950166112956,12.26790450928382,0.6538461538461539,0.03389830508474576,0.1550068587105624,0.04285714285714286,0.16873065015479877,0.05319148936170213,0.16145454545454546,0.048440065681444995,0.03137254901960784,0.06521739130434782,0.045627376425855515,0.12350597609561753,0.15734265734265734,0.19270833333333334,0.1736641221374046,0.14754098360655737,0.02097902097902098,0.6129032258064516,0.3654485049833887,0.6909090909090909,0.7676767676767676,0.7236842105263158,0.059800664451827246,0.0664451827242525,0.3,0.3,1.0,0.4850498338870432,0.3356164383561644,0.3402777777777778,0.9387755102040817,0.04878048780487805,0.34146341463414637,0.6904761904761905,0.08943089430894309,0.36363636363636365,0.5040650406504065,0.3064516129032258,0.9169435215946844,0.3356164383561644,0.554379900332226,0.5396711382113824,0.05448717948717949,0.11643835616438356,0.3972222222222222,3.2333333333333316,26.165662650602414,0.4125560538116592,20.0,22.0,6.0,,7.0,4.0,13.0,20.0,26.0,5.0,4.0,59.0,44.0,9.0,32.0,,16.0,13.0,8.0,1.0,14.0,1.0,,5.0,7.0,6.0,6.0,4.0,0.3333333333333333,0.7692307692307693,0.6707317073170732,0.686046511627907,0.11851851851851852,0.1,0.16666666666666666,0.009433962264150943,0.046948356807511735,0.08333333333333333,0.3333333333333333,0.4,0.8333333333333334,0.023255813953488372,,,,0.5365853658536586,0.9090909090909091,0.2,0.3170731707317073,0.3076923076923077,0.75,0.5471925925925926,0.1638888888888889,1.0,2.0,3.0,2.0,14.0,14.0,7.0,1.0,0.012048192771084338,0.2857142857142857,0.0136986301369863,0.5,1.0,,,,,,,,,,,True,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,12167.0,203,-10,445,439,172,180,43,884,15,23,5.0,7.0,10,7.0,11.0,2.0,,3.0,4.0,28.0,1.0,14.0,21,38,11.0,39,6,81,460,4.0,7.0,11,1.0,17.0,2.0,19.0,34,30.0,28.0,4.0,10,6,16,5.0,5,2.0,38,3.0,4.0,23.0,22.0,4.0,49,7.0,56,1.0,2.0,1.0,1.0,5.0,1.0,4.0,8,13,,5.0,10,19,,12,2.0,10,4,3.0,1.0,2.0,3.0,2.0,19.0,172,1.0,0.8095238095238095,0.8947368421052632,0.9090909090909091,0.28205128205128205,0.058823529411764705,0.28205128205128205,0.5526315789473685,0.6363636363636364,0.487012987012987,0.30357142857142855,0.49390243902439024,0.31666666666666665,0.5064935064935064,19.26977687626775,0.38461538461538464,0.4,0.16541353383458646,0.04938271604938271,0.21100917431192662,0.02702702702702703,0.1859504132231405,0.036458333333333336,0.02702702702702703,0.09523809523809523,0.02247191011235955,0.09090909090909091,0.14285714285714285,0.30303030303030304,0.21739130434782608,0.17647058823529413,0.024390243902439025,0.6666666666666666,0.2987012987012987,0.6521739130434783,0.7142857142857143,0.7333333333333333,0.12987012987012986,0.14285714285714285,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.36363636363636365,0.14285714285714285,0.14285714285714285,1.0,0.2,0.25,0.7142857142857143,0.10714285714285714,,0.5,0.07142857142857142,0.8051948051948052,0.14285714285714285,0.5257207792207793,0.5342964285714286,0.04938271604938271,0.09523809523809523,0.2345679012345679,5.886842105263158,25.20769230769231,0.3865168539325843,5.0,6.0,4.0,2.0,5.0,,2.0,5.0,6.0,1.0,1.0,14.0,8.0,3.0,4.0,,3.0,1.0,3.0,,1.0,4.0,,2.0,1.0,,1.0,1.0,0.25,0.8333333333333334,0.65,0.6363636363636364,0.07894736842105263,0.08695652173913043,0.1,,0.043478260869565216,0.045454545454545456,0.4,0.4444444444444444,1.0,0.06493506493506493,0.4,0.4,1.0,0.6,0.8333333333333334,0.6,0.2,,,0.594575,0.1728395061728395,1.0,,,1.0,,,,,,,,0.5,1.0,1.0,,,,,,,,,,True,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,20598.0,343,-15,739,731,337,237,82,1470,15,30,8.0,15.0,17,7.0,19.0,1.0,3.0,10.0,15.0,56.0,8.0,21.0,22,56,22.0,75,14,124,795,5.0,11.0,25,11.0,31.0,11.0,66.0,24,57.0,55.0,15.0,11,7,18,4.0,10,1.0,43,6.0,5.0,24.0,29.0,2.0,55,13.0,68,2.0,10.0,8.0,2.0,15.0,,9.0,8,23,,12.0,9,18,1.0,15,1.0,19,8,4.0,3.0,1.0,4.0,2.0,66.0,335,3.0,0.5454545454545454,0.6,0.8636363636363636,0.29333333333333333,0.3548387096774194,0.2972972972972973,0.39285714285714285,0.44,0.4198473282442748,0.49107142857142855,0.4492753623188406,0.5409836065573771,0.5725190839694656,19.304556354916066,0.6521739130434783,0.13333333333333333,0.13679245283018868,0.03125,0.13636363636363635,0.03409090909090909,0.13659793814432988,0.03273809523809524,0.06329113924050633,,0.027972027972027972,0.14285714285714285,0.15714285714285714,0.10344827586206896,0.1357142857142857,0.1388888888888889,0.028985507246376812,0.5,0.22900763358778625,0.5,0.75,0.6,0.1297709923664122,0.1450381679389313,0.3684210526315789,0.3684210526315789,1.0,0.42748091603053434,0.26785714285714285,0.26785714285714285,0.8,0.07142857142857142,0.26785714285714285,0.5333333333333333,0.17857142857142858,0.3,0.375,0.38095238095238093,0.8015267175572519,0.2727272727272727,0.53159,0.548699090909091,0.0661764705882353,0.13333333333333333,0.532258064516129,6.121428571428569,25.904,0.456021650879567,4.0,6.0,5.0,2.0,9.0,1.0,4.0,5.0,9.0,1.0,,13.0,20.0,9.0,4.0,1.0,14.0,3.0,,2.0,6.0,2.0,2.0,2.0,,4.0,2.0,1.0,0.2,0.5555555555555556,0.4642857142857143,0.4642857142857143,0.25,0.3333333333333333,0.11764705882352941,0.06451612903225806,,0.06060606060606061,0.29411764705882354,0.3333333333333333,0.4,0.06870229007633588,0.2222222222222222,0.2857142857142857,0.5,0.42857142857142855,0.6666666666666666,0.25,0.2857142857142857,0.25,1.0,0.5185416666666667,0.10483870967741936,,,2.0,,,,,,,0.2222222222222222,,,,3.0,1.0,0.013157894736842105,,,,,,,,True,
1628412,1610612749,Frank Mason,Frank Mason,1628412,MIL,2924.0,49,15,110,107,51,32,13,217,6,9,3.0,4.0,2,,3.0,,,1.0,1.0,7.0,,3.0,6,12,1.0,10,6,21,101,,3.0,4,,4.0,3.0,9.0,4,3.0,7.0,1.0,5,5,10,2.0,3,2.0,25,1.0,1.0,4.0,3.0,,7,2.0,9,,1.0,,1.0,4.0,,2.0,1,5,,4.0,3,4,,6,,10,4,,,,,,9.0,51,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,,0.1,0.5,0.75,0.3409090909090909,0.375,0.3888888888888889,0.45,0.45454545454545453,25.806451612903228,0.8,,0.10344827586206896,0.058823529411764705,0.11764705882352941,0.029411764705882353,0.1111111111111111,0.0392156862745098,,0.14285714285714285,,,0.0625,0.2857142857142857,0.1,0.25,,,0.4090909090909091,0.6666666666666666,0.75,0.3333333333333333,0.09090909090909091,0.13636363636363635,,,,0.3181818181818182,0.14285714285714285,0.16666666666666666,1.0,,0.5,0.75,0.125,,0.375,,0.8636363636363636,0.14285714285714285,0.552859090909091,0.5663499999999999,0.15384615384615385,0.25,0.42857142857142855,3.691666666666667,25.860000000000003,0.4636363636363636,1.0,3.0,,,1.0,,,1.0,3.0,,1.0,3.0,8.0,,,,2.0,3.0,,,2.0,1.0,1.0,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.375,0.16666666666666666,0.1111111111111111,0.5,,,0.14285714285714285,,,,0.045454545454545456,,,,1.0,0.3333333333333333,1.0,,,,0.5269999999999999,0.14285714285714285,,1.0,,,,,,,0.1,,0.14285714285714285,,,,,,,,,,,,,True,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,28166.0,469,93,1015,1036,460,317,123,2051,41,67,23.0,35.0,11,4.0,13.0,1.0,1.0,4.0,23.0,75.0,10.0,32.0,51,93,27.0,88,33,216,1082,10.0,28.0,46,11.0,36.0,24.0,113.0,40,60.0,73.0,23.0,32,21,53,15.0,24,6.0,127,15.0,12.0,42.0,41.0,1.0,84,27.0,111,3.0,25.0,18.0,7.0,17.0,3.0,12.0,11,28,4.0,11.0,12,34,1.0,35,1.0,41,14,5.0,4.0,1.0,6.0,5.0,109.0,456,6.0,0.39215686274509803,0.4444444444444444,0.7407407407407407,0.3068181818181818,0.3055555555555556,0.313953488372093,0.5483870967741935,0.6086956521739131,0.505524861878453,0.5426829268292683,0.5373134328358209,0.5885416666666666,0.4861878453038674,19.690455717970764,0.6071428571428571,0.045454545454545456,0.15413533834586465,0.05504587155963303,0.175,0.06,0.16403162055335968,0.057692307692307696,0.04807692307692308,0.06451612903225806,0.0594059405940594,0.12903225806451613,0.18085106382978725,0.1518987341772152,0.171875,0.1875,0.033707865168539325,0.8333333333333334,0.3701657458563536,0.6119402985074627,0.7068965517241379,0.43902439024390244,0.06077348066298342,0.0718232044198895,0.3076923076923077,0.3333333333333333,0.75,0.4143646408839779,0.30666666666666664,0.3108108108108108,0.7391304347826086,0.037037037037037035,0.4268292682926829,0.6571428571428571,0.04878048780487805,0.25,0.3902439024390244,0.3125,0.856353591160221,0.3150684931506849,0.5477325842696628,0.5550911392405062,0.07216494845360824,0.1320754716981132,0.5231481481481481,5.008602150537635,26.862499999999997,0.45320197044334976,9.0,17.0,2.0,8.0,15.0,5.0,9.0,9.0,17.0,5.0,5.0,38.0,62.0,21.0,12.0,2.0,9.0,6.0,2.0,,5.0,2.0,2.0,1.0,6.0,1.0,7.0,5.0,0.5,0.5294117647058824,0.6111111111111112,0.6333333333333333,0.0967741935483871,0.13432835820895522,,,0.060240963855421686,0.0625,0.18181818181818182,0.18181818181818182,,0.08287292817679558,0.5333333333333333,0.5333333333333333,0.25,0.6296296296296297,0.5294117647058824,0.2222222222222222,0.3333333333333333,0.5555555555555556,1.0,0.5789928571428572,0.17592592592592593,,2.0,3.0,1.0,1.0,1.0,,,0.022727272727272728,,0.013333333333333334,,,1.0,,,0.07692307692307693,,,,,,,True,
2594,1610612749,Kyle Korver,Kyle Korver,2594,MIL,24597.0,410,15,891,904,335,271,88,1795,1,3,,,4,10.0,30.0,1.0,4.0,11.0,32.0,78.0,15.0,34.0,14,28,42.0,108,17,171,960,5.0,4.0,5,19.0,45.0,6.0,71.0,24,120.0,78.0,32.0,29,12,41,10.0,22,5.0,94,6.0,,15.0,30.0,2.0,47,6.0,53,,12.0,11.0,1.0,12.0,3.0,9.0,11,23,4.0,11.0,13,30,,19,2.0,20,2,4.0,2.0,2.0,6.0,4.0,71.0,335,2.0,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.3888888888888889,0.4222222222222222,0.3888888888888889,0.5,0.8,0.5661764705882353,0.65,0.5944055944055944,0.6730769230769231,0.7941176470588235,16.483516483516485,0.5217391304347826,0.09523809523809523,0.11363636363636363,,0.07109004739336493,0.025974025974025976,0.09473684210526316,0.014634146341463415,,,0.03488372093023256,0.06741573033707865,0.16363636363636364,0.09230769230769231,0.0718232044198895,0.06666666666666667,,0.6666666666666666,0.022058823529411766,0.3333333333333333,0.3333333333333333,1.0,0.029411764705882353,0.22058823529411764,0.3333333333333333,0.3333333333333333,1.0,0.5735294117647058,0.41025641025641024,0.4155844155844156,0.9375,0.1111111111111111,,,0.22,0.36363636363636365,0.68,0.4411764705882353,0.8161764705882353,0.41025641025641024,0.5191738970588236,0.520694,0.04964539007092199,0.06666666666666667,0.4152046783625731,15.646428571428569,25.429629629629627,0.3759820426487093,,1.0,2.0,11.0,21.0,3.0,4.0,2.0,4.0,3.0,1.0,14.0,4.0,6.0,,,,2.0,2.0,,3.0,4.0,2.0,1.0,1.0,,2.0,1.0,0.6,0.5,0.7222222222222222,0.7222222222222222,,,,,,,0.5,0.5,1.0,0.15441176470588236,0.5238095238095238,0.5238095238095238,0.8181818181818182,0.1111111111111111,,,0.4444444444444444,0.75,0.6666666666666666,0.3815125,0.08187134502923976,,1.0,1.0,,2.0,1.0,,,0.009259259259259259,,0.01282051282051282,,,2.0,5.0,0.04504504504504504,,2.0,2.0,1.0,,,,True,
201588,1610612749,George Hill,George Hill,201588,MIL,32916.0,549,144,1152,1157,617,362,124,2309,34,57,18.0,27.0,22,7.0,19.0,2.0,6.0,14.0,30.0,69.0,16.0,37.0,50,93,37.0,88,45,256,1198,7.0,25.0,44,22.0,51.0,34.0,150.0,40,66.0,69.0,30.0,51,29,80,17.0,33,14.0,189,6.0,13.0,33.0,28.0,,61,20.0,81,2.0,22.0,14.0,8.0,21.0,2.0,17.0,13,34,3.0,22.0,13,33,1.0,43,2.0,56,12,2.0,,1.0,2.0,2.0,150.0,614,8.0,0.4,0.40816326530612246,0.5945945945945946,0.42045454545454547,0.43137254901960786,0.42045454545454547,0.5376344086021505,0.5681818181818182,0.5828729281767956,0.6105263157894737,0.6127450980392157,0.6415929203539823,0.4861878453038674,18.258859784283512,0.6176470588235294,,0.08358208955223881,0.058823529411764705,0.1166077738515901,0.020761245674740483,0.09870550161812297,0.03725490196078431,0.056074766355140186,0.0967741935483871,0.025974025974025976,0.09734513274336283,0.06060606060606061,0.1,0.12554112554112554,0.07692307692307693,0.024691358024691357,1.0,0.3149171270718232,0.5964912280701754,0.723404255319149,0.47058823529411764,0.12154696132596685,0.10497237569060773,0.3684210526315789,0.3684210526315789,1.0,0.3812154696132597,0.43478260869565216,0.43478260869565216,0.5,0.09090909090909091,0.28421052631578947,0.6666666666666666,0.14736842105263157,0.42857142857142855,0.3894736842105263,0.43243243243243246,0.8011049723756906,0.43478260869565216,0.5272350828729281,0.5250584210526317,0.07692307692307693,0.11428571428571428,0.5859375,5.810752688172044,25.53636363636364,0.5355902777777778,6.0,11.0,7.0,9.0,14.0,3.0,5.0,7.0,15.0,4.0,4.0,30.0,60.0,45.0,2.0,,12.0,12.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,,9.0,8.0,0.5714285714285714,0.4666666666666667,0.5909090909090909,0.6,0.12903225806451613,0.17543859649122806,0.045454545454545456,0.018867924528301886,0.04819277108433735,,0.3181818181818182,0.3333333333333333,0.2857142857142857,0.07734806629834254,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.5,0.5454545454545454,0.5,0.22727272727272727,0.6,0.3333333333333333,0.5945615384615384,0.1171875,1.0,,3.0,1.0,,,1.0,,,0.07142857142857142,,0.5,1.0,,3.0,0.03333333333333333,,1.0,7.0,,,,,True,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,21561.0,359,-6,778,778,275,200,80,1556,24,37,8.0,14.0,59,5.0,9.0,,1.0,3.0,13.0,58.0,9.0,30.0,83,151,18.0,67,46,266,881,3.0,25.0,50,10.0,33.0,24.0,104.0,58,39.0,58.0,13.0,43,23,66,17.0,38,4.0,155,2.0,6.0,41.0,22.0,1.0,64,10.0,74,4.0,11.0,8.0,3.0,20.0,2.0,15.0,11,31,2.0,14.0,8,27,3.0,39,2.0,50,15,,,,,,104.0,273,2.0,0.3493975903614458,0.35802469135802467,0.7222222222222222,0.26865671641791045,0.30303030303030304,0.26865671641791045,0.5496688741721855,0.5,0.5045871559633027,0.4819277108433735,0.5525210084033614,0.543010752688172,0.3073394495412844,30.91954022988506,0.6451612903225806,0.07692307692307693,0.12222222222222222,0.03428571428571429,0.21808510638297873,0.011428571428571429,0.17119565217391305,0.022857142857142857,0.043478260869565216,0.03333333333333333,0.013333333333333334,0.07575757575757576,0.136986301369863,0.17073170731707318,0.20945945945945946,0.25,0.037383177570093455,,0.16972477064220184,0.6486486486486487,0.7272727272727273,0.5,0.2706422018348624,0.04128440366972477,0.5555555555555556,0.5555555555555556,1.0,0.26605504587155965,0.22413793103448276,0.22807017543859648,0.6153846153846154,,0.1686746987951807,0.5714285714285714,0.03614457831325301,0.3333333333333333,0.3614457831325301,0.3,0.47706422018348627,0.22413793103448276,0.47861238532110106,0.48205843373493973,0.07758620689655173,0.09259259259259259,0.39097744360902253,10.736423841059597,26.117910447761194,0.35347043701799485,3.0,6.0,28.0,31.0,55.0,1.0,3.0,5.0,9.0,1.0,2.0,15.0,108.0,15.0,4.0,,6.0,6.0,1.0,2.0,5.0,2.0,1.0,,2.0,4.0,6.0,3.0,0.3333333333333333,0.5555555555555556,0.5416666666666666,0.5769230769230769,0.039735099337748346,0.10810810810810811,0.01694915254237288,0.07142857142857142,0.02631578947368421,,0.4745762711864407,0.4827586206896552,0.25,0.25229357798165136,0.5636363636363636,0.5740740740740741,0.3225806451612903,0.5,0.5,0.3333333333333333,0.25,0.3333333333333333,,0.5293277777777778,0.05639097744360902,,1.0,1.0,,,,,,0.014925373134328358,0.01818181818181818,0.017241379310344827,,,3.0,3.0,0.04285714285714286,,,3.0,,,,,True,
