EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted2s,OffThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,SelfOReb,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeFGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangeFrequency,Corner3Assists,BlockedShortMidRange,on,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,LongMidRangeAssists,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,LongMidRangePctBlocked,Clear Path Fouls,3SecondViolations
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,1014.0,17.0,10,37.0,38,17.0,28,5.0,75,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,6.0,2.0,3.0,1.0,13.0,39,1.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,6.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,6.0,4.0,2.0,16.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,17.0,0.5,0.6666666666666666,0.5,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.7,0.65,1.0,0.7,0.3333333333333333,28.571428571428573,0.5,0.18181818181818182,0.07692307692307693,0.16666666666666666,0.17647058823529413,0.06666666666666667,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.4,0.5,0.6666666666666666,1.0,0.50885,0.1672,0.5338875,0.2,0.2857142857142857,0.15384615384615385,0.5384615384615384,3.783333333333333,32.13333333333333,0.4594594594594595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626178,1610612761,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,TOR,121.0,2.0,5,5.0,5,5.0,5,,10,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,2,,,,,,1.0,1.0,3.0,,3.0,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,3.0,5.0,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,20.0,,0.5,,1.0,0.6666666666666666,,,0.5,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5388,,0.5388,,,,1.0,,25.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626259,1610612761,Malcolm Miller,Malcolm Miller,1626259,TOR,1695.0,28.0,11,62.0,63,41.0,53,7.0,125,2.0,2.0,1.0,1.0,,,,,,,2.0,2.0,1.0,1.0,,7.0,66,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,,2.0,,,,1.0,2.0,3.0,2.0,1.0,8.0,,1.0,,2.0,1.0,3.0,,,,,,2.0,4.0,1.0,,,,,1.0,1.0,1.0,5.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,1.25,1.1666666666666667,1.0,1.25,0.3333333333333333,4.225352112676057,,,,0.09090909090909091,0.034482758620689655,0.041666666666666664,,,,0.6666666666666666,1.0,1.0,,,,,,,,0.5,1.0,,,1.0,,0.6363,,0.61415,,,0.2857142857142857,0.7142857142857143,1.1,22.7,0.6612903225806451,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2,0.25,0.25,0.25,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629608,1610612761,Dewan Hernandez,Dewan Hernandez,1629608,TOR,1695.0,28.0,11,62.0,63,41.0,53,7.0,125,3.0,11.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,12.0,1.0,2.0,3.0,14.0,66,2.0,4.0,6.0,2.0,7.0,1.0,2.0,8.0,6.0,3.0,,2.0,,2.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,5.0,4.0,5.0,9.0,5.0,14.0,2.0,,1.0,1.0,3.0,1.0,6.0,3.0,,5.0,1.0,2.0,,,,8.0,41.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.2857142857142857,0.39285714285714285,0.5,0.3888888888888889,0.4375,0.6,0.4,0.14285714285714285,26.760563380281692,0.6666666666666666,0.2777777777777778,0.25,0.36363636363636365,0.3103448275862069,0.20833333333333334,0.2727272727272727,0.5,0.2857142857142857,0.7857142857142857,0.2727272727272727,0.5,0.07142857142857142,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,0.7777777777777778,0.2857142857142857,0.2222222222222222,0.5,0.9285714285714286,0.5,0.5499821428571429,0.61385,0.5459388888888889,0.13333333333333333,0.15384615384615385,0.42857142857142855,0.5714285714285714,2.525,25.9,0.6612903225806451,1.0,3.0,,,,,2.0,,,1.0,,,4.0,0.25,0.3333333333333333,,,,0.5,0.3333333333333333,,,,,0.75,0.3333333333333333,,,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4166666666666667,0.45454545454545453,0.2857142857142857,0.2,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629744,1610612761,Matt Thomas,Matt Thomas,1629744,TOR,685.0,11.0,12,27.0,28,23.0,28,3.0,55,,,,,,,1.0,3.0,1.0,3.0,,2.0,1.0,3.0,,3.0,24,,,,,2.0,1.0,3.0,3.0,,3.0,,,,3.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,3.0,23.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.3,,0.3,0.3,,0.3,0.6,16.666666666666668,,,,,,,,,,,,,,,,0.6,0.3333333333333333,0.5,1.0,,,0.6,0.3333333333333333,0.6,0.3333333333333333,0.47928999999999994,,0.47928999999999994,,,,1.0,17.3,26.5,0.8518518518518519,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628778,1610612761,Paul Watson,Paul Watson,1628778,TOR,893.0,15.0,5,32.0,33,12.0,23,5.0,65,2.0,3.0,1.0,1.0,,2.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,,16.0,37,,,,1.0,1.0,2.0,2.0,8.0,,12.0,,,,4.0,4.0,,,,,,,,,1.0,3.0,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,8.0,12.0,1.0,1.0,1.0,1.0,0.4,,1.0,0.8888888888888888,,1.3333333333333333,0.8888888888888888,,1.3333333333333333,0.4444444444444444,24.324324324324326,,0.1111111111111111,,,0.07142857142857142,,,,,0.3333333333333333,0.6666666666666666,1.0,0.2222222222222222,,,0.4444444444444444,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.7777777777777778,1.0,0.5233833333333333,,0.5326000000000001,,,,0.5,4.64,25.625,0.375,,,,,,,4.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.2,0.3333333333333333,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,1058.0,18.0,4,38.0,38,22.0,28,4.0,76,2.0,2.0,1.0,1.0,,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,,10.0,43,1.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,6.0,,,,3.0,2.0,2.0,4.0,6.0,2.0,2.0,16.0,,,3.0,4.0,,4.0,2.0,1.0,1.0,1.0,3.0,,2.0,,,,,,,,,8.0,22.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.3333333333333333,0.8333333333333334,1.0,1.3333333333333333,0.5,21.42857142857143,0.6666666666666666,0.2727272727272727,,,0.17647058823529413,,,0.25,,0.3333333333333333,1.0,1.0,0.16666666666666666,,,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,0.5353583333333333,,0.5614666666666667,,,0.2,0.8,3.733333333333334,25.866666666666664,0.5789473684210527,1.0,1.0,,,,,2.0,,1.0,,,,2.0,0.5,0.5,0.3333333333333333,,,,0.5,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,0.6666666666666666,,,,,,,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627775,1610612761,Patrick McCaw,Patrick McCaw,1627775,TOR,111.0,2.0,4,4.0,3,4.0,3,,7,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,595.0,10.0,2,21.0,21,20.0,21,2.0,42,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,8.0,23,,,,1.0,1.0,2.0,2.0,8.0,,6.0,,,,2.0,2.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,2.0,2.0,4.0,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,8.0,20.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.3333333333333333,,1.3333333333333333,1.3333333333333333,,1.3333333333333333,0.6666666666666666,16.0,1.0,,0.16666666666666666,0.2,0.09090909090909091,0.25,0.25,,0.25,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,0.5941166666666666,,0.5941166666666666,0.3333333333333333,1.0,,1.0,0.8,25.299999999999997,0.9523809523809523,,,,,,,2.0,1.0,1.0,,,,,1.0,1.0,0.5,0.5,0.5,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629044,1610612761,Shamorie Ponds,Shamorie Ponds,1629044,TOR,101.0,2.0,-2,3.0,3,2.0,3,1.0,6,,1.0,,,,,,,,,,1.0,,,,,4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.6688,0.6688,,,,,,0.5,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
