EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,TwoPtAssists,AtRimAssists,FTDefRebounds,BadPassSteals,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,SecondChanceFG2A,Arc3Assists,OffTwoPtRebounds,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg2Pct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,OffAtRimReboundPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,HeaveAttempts,Offensive Fouls Drawn,Blocked3s,BlockedArc3,on,PenaltyCorner3FGM,ShortMidRangeAssists,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangeAssists,BlockedCorner3,3pt And 1 Free Throw Trips,LongMidRangePctAssisted,Clear Path Fouls,HeaveMakes,3SecondViolations
1626187,1610612745,Michael Frazier,Michael Frazier,1626187,HOU,8674.0,145,-58.0,320,326,129.0,158.0,23.0,646,3.0,6.0,2.0,4.0,3.0,7.0,1.0,1.0,16.0,1.0,5.0,3.0,6.0,4.0,23.0,9.0,27.0,367,2.0,4.0,1.0,6.0,5.0,12.0,6.0,12.0,16.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,5.0,4.0,9.0,1.0,10.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,11.0,22.0,2.0,8.0,1.0,14.0,3.0,4.0,12.0,129.0,6.0,4.0,1.0,1.0,1.0,0.17391304347826086,0.16666666666666666,0.17391304347826086,0.5,0.5,0.3103448275862069,0.35,0.375,0.42857142857142855,0.7931034482758621,0.043478260869565216,0.3333333333333333,0.3333333333333333,0.0625,11.918604651162791,0.2,0.06896551724137931,0.07462686567164178,0.009615384615384616,0.072,0.006711409395973154,0.011764705882352941,0.12,0.07692307692307693,0.08163265306122448,0.05555555555555555,0.20689655172413793,0.5,0.75,1.0,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.5517241379310345,0.0625,0.06666666666666667,1.0,0.4,0.5,0.1,0.5,0.2,1.0,0.0625,0.5548034482758621,0.553065,0.09375,0.3333333333333333,0.4444444444444444,2.0333333333333328,25.12608695652174,0.403125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,2084.0,35,-10.0,74,76,40.0,39.0,4.0,150,,1.0,,1.0,,,,2.0,8.0,1.0,5.0,1.0,3.0,2.0,8.0,2.0,10.0,84,1.0,2.0,1.0,5.0,,5.0,,6.0,8.0,2.0,,,,1.0,,2.0,,4.0,1.0,6.0,,6.0,5.0,3.0,1.0,,1.0,,,1.0,1.0,2.0,4.0,1.0,2.0,,4.0,2.0,,5.0,40.0,1.0,,,,1.0,0.25,0.2,0.25,0.3333333333333333,0.5,0.36363636363636365,0.35714285714285715,0.38461538461538464,0.35714285714285715,0.7272727272727273,,,,,17.94871794871795,1.0,0.14285714285714285,0.2222222222222222,,0.2,,,0.25,,0.2727272727272727,0.14285714285714285,0.09090909090909091,,,,,,,,0.7272727272727273,0.25,0.25,1.0,0.14285714285714285,,,0.7142857142857143,0.2,0.8181818181818182,0.25,0.527090909090909,0.5293785714285715,0.15384615384615385,0.4,0.5,6.933333333333333,26.374999999999996,0.5405405405405406,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,1.5,0.25,0.18181818181818182,0.5,0.5,1.0,1.0,1.0,0.6192,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628392,1610612745,Isaiah Hartenstein,Isaiah Hartenstein,1628392,HOU,1637.0,27,-24.0,61,63,21.0,43.0,4.0,124,2.0,3.0,1.0,1.0,,1.0,,,2.0,,,2.0,3.0,,3.0,1.0,5.0,75,1.0,1.0,,,1.0,3.0,4.0,,2.0,,,,2.0,5.0,1.0,12.0,,3.0,2.0,5.0,1.0,6.0,2.0,,1.0,,1.0,1.0,,2.0,1.0,4.0,5.0,,2.0,,2.0,1.0,,3.0,21.0,,,1.0,1.0,,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,0.35714285714285715,0.75,0.5,,,,,13.636363636363635,0.5,0.2,0.3333333333333333,,0.2631578947368421,0.034482758620689655,,,,0.2857142857142857,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,0.3333333333333333,,,,1.0,1.0,,,,1.0,,0.5739166666666667,0.6935,0.14285714285714285,0.25,0.6,1.9333333333333333,24.666666666666668,0.3442622950819672,,,,1.0,,1.0,,,3.0,3.0,,2.0,,,,,,,,0.5,,,0.490475,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629598,1610612745,Chris Clemons,Chris Clemons,1629598,HOU,3780.0,63,-36.0,143,145,55.0,95.0,9.0,288,4.0,6.0,1.0,1.0,,,,7.0,21.0,2.0,6.0,7.0,12.0,7.0,21.0,4.0,39.0,159,1.0,1.0,2.0,6.0,2.0,10.0,4.0,12.0,21.0,7.0,,,3.0,9.0,2.0,21.0,1.0,3.0,4.0,7.0,2.0,9.0,1.0,,4.0,,2.0,3.0,1.0,7.0,4.0,4.0,6.0,,6.0,,4.0,1.0,1.0,10.0,55.0,,1.0,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.5303030303030303,0.5714285714285714,0.5571428571428572,0.625,0.6363636363636364,,,,,27.45098039215686,0.5714285714285714,0.2,0.08333333333333333,0.02040816326530612,0.125,0.029850746268656716,0.023809523809523808,0.25,0.2,0.038461538461538464,0.2,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6363636363636364,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.14285714285714285,1.0,,0.8571428571428571,0.3333333333333333,0.8181818181818182,0.3333333333333333,0.5284030303030303,0.5518785714285714,0.029411764705882353,0.07692307692307693,0.2564102564102564,6.091666666666668,27.576190476190476,0.38461538461538464,2.0,4.0,1.0,1.0,1.0,1.0,5.0,10.0,6.0,6.0,,1.0,1.0,1.25,1.25,,0.12121212121212122,0.5,0.5,0.5,1.0,1.0,0.612825,0.1282051282051282,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.05555555555555555,0.125,0.14285714285714285,,0.5,1.0,1.0,2.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.06060606060606061,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629739,1610612745,William Howard,William Howard,1629739,HOU,796.0,13,-16.0,29,30,7.0,21.0,2.0,59,,,,,,1.0,,,3.0,,,,,,4.0,,,34,,,,,,,,,3.0,,,,1.0,1.0,,3.0,,,1.0,2.0,,2.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,7.0,,,,,,,,,,,,,,,1.0,,,,,15.625,1.0,0.25,,,0.14285714285714285,,,,1.0,,,,,,,0.25,,,,0.75,,,,,,,,,1.0,,0.48960000000000004,,,,,,25.375,0.2413793103448276,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200757,1610612745,Thabo Sefolosha,Thabo Sefolosha,200757,HOU,2067.0,34,5.0,74,75,34.0,52.0,5.0,149,3.0,3.0,2.0,2.0,1.0,1.0,,1.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,,14.0,80,3.0,3.0,1.0,3.0,,9.0,2.0,6.0,3.0,1.0,,,,,,,1.0,2.0,2.0,5.0,2.0,7.0,3.0,1.0,,,,,,,,2.0,5.0,1.0,1.0,,,,,9.0,34.0,2.0,,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,0.875,0.75,0.875,0.75,0.5,,,,,10.126582278481012,,0.15384615384615385,0.13333333333333333,0.05,0.14285714285714285,0.0625,0.058823529411764705,,,0.18181818181818182,,0.375,1.0,1.0,0.3333333333333333,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.5,0.3333333333333333,0.875,0.3333333333333333,0.554725,0.530325,,,0.6428571428571429,5.3,25.325000000000003,0.4594594594594595,,,,,,,2.0,6.0,,,1.0,2.0,,1.0,1.0,0.3333333333333333,,,,,,,0.7046,0.14285714285714285,1.0,1.0,,1.0,,,,,,0.08333333333333333,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,0.125,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,5901.0,98,-36.0,223,226,104.0,110.0,14.0,449,13.0,17.0,5.0,7.0,,1.0,1.0,8.0,18.0,4.0,11.0,13.0,25.0,8.0,19.0,14.0,64.0,254,5.0,10.0,4.0,12.0,9.0,31.0,4.0,12.0,18.0,8.0,2.0,,10.0,15.0,2.0,40.0,1.0,6.0,6.0,12.0,1.0,13.0,3.0,1.0,1.0,2.0,1.0,3.0,,4.0,2.0,4.0,6.0,1.0,12.0,1.0,17.0,7.0,2.0,31.0,104.0,1.0,1.0,0.15384615384615385,0.15384615384615385,0.5,0.42105263157894735,0.3333333333333333,0.42105263157894735,0.52,0.5,0.5681818181818182,0.5,0.6153846153846154,0.5740740740740741,0.4318181818181818,,0.08,,,23.529411764705884,0.25,0.14285714285714285,0.14634146341463414,0.015384615384615385,0.14457831325301204,0.010309278350515464,0.0196078431372549,0.29411764705882354,0.09090909090909091,0.1724137931034483,0.08333333333333333,0.38636363636363635,0.7647058823529411,0.7647058823529411,0.15384615384615385,0.022727272727272728,,,,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.5,0.3181818181818182,0.7142857142857143,0.045454545454545456,0.5,0.36363636363636365,0.8181818181818182,0.4444444444444444,0.5088988636363637,0.49967727272727275,0.14,0.22580645161290322,0.484375,4.283999999999999,25.989473684210523,0.4663677130044843,,8.0,,,,,6.0,22.0,5.0,5.0,,2.0,,1.0,1.0,,0.18181818181818182,,,,,,0.5503,0.09375,2.0,2.0,8.0,,,2.0,1.0,2.0,2.0,,,,1.0,1.0,2.0,,,2.0,12.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200782,1610612745,P.J. Tucker,P.J. Tucker,200782,HOU,2211.0,37,-18.0,74,79,28.0,28.0,10.0,153,1.0,1.0,1.0,1.0,1.0,6.0,1.0,,1.0,,,1.0,1.0,1.0,7.0,3.0,8.0,102,1.0,1.0,,1.0,2.0,4.0,,3.0,1.0,,,,2.0,3.0,1.0,8.0,2.0,4.0,6.0,10.0,3.0,13.0,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,,2.0,,4.0,1.0,1.0,4.0,28.0,,1.0,,,1.0,0.14285714285714285,,0.14285714285714285,1.0,1.0,0.3125,0.5,0.4,0.6666666666666666,0.875,,,,,13.095238095238095,1.0,0.3,0.4444444444444444,0.08333333333333333,0.3448275862068966,0.08333333333333333,0.1111111111111111,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.125,1.0,1.0,,0.75,0.16666666666666666,0.16666666666666666,1.0,0.125,,,,0.5,1.0,0.5,,,1.0,,0.52696875,0.45045,0.1111111111111111,0.5,0.5,1.2,23.371428571428567,0.3783783783783784,,,,,1.0,2.0,5.0,2.0,1.0,1.0,,1.0,0.5,0.8333333333333334,0.8333333333333334,,,,,,,,0.5679500000000001,0.625,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,0.08333333333333333,,0.5,1.0,0.3333333333333333,1.0,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,1.0,0.14285714285714285,,,,,,1.0,2.0,0.6666666666666666,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,1080.0,18,5.0,36,39,27.0,18.0,5.0,75,6.0,8.0,6.0,7.0,,,,,4.0,,2.0,6.0,8.0,,4.0,10.0,22.0,43,6.0,7.0,,2.0,5.0,17.0,4.0,,4.0,,1.0,,1.0,1.0,,3.0,,2.0,,3.0,,3.0,,,,1.0,,1.0,,1.0,1.0,,,,7.0,,13.0,4.0,1.0,17.0,27.0,,,0.3333333333333333,0.3333333333333333,,,,,0.75,0.8571428571428571,0.5,0.6666666666666666,0.6176470588235294,0.7272727272727273,0.3333333333333333,,0.125,0.125,,41.463414634146346,,,0.2222222222222222,,0.125,,,,,0.2857142857142857,,0.6666666666666666,0.75,0.8571428571428571,0.3333333333333333,,,,,0.3333333333333333,,,,0.7777777777777778,0.8571428571428571,,0.2222222222222222,,1.0,,0.5186125,0.5189055555555555,0.3125,0.36363636363636365,0.7727272727272727,2.4749999999999996,27.5,0.75,,,,,,,5.0,8.0,,,1.0,,,1.0,1.25,1.0,,,,,,,0.5186,0.22727272727272727,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,3.0,,1.0,,1.0,,,,,,1.0,1.0,0.2,,,,,,True,,,,,,,,,,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,1498.0,25,-3.0,52,53,22.0,24.0,7.0,105,3.0,6.0,1.0,1.0,,1.0,,3.0,8.0,2.0,6.0,5.0,10.0,3.0,9.0,5.0,24.0,61,2.0,2.0,2.0,6.0,1.0,11.0,2.0,,8.0,3.0,3.0,,2.0,4.0,1.0,10.0,,2.0,3.0,5.0,2.0,7.0,3.0,2.0,6.0,,2.0,,,6.0,3.0,,1.0,,3.0,,7.0,1.0,1.0,11.0,22.0,1.0,1.0,0.2,0.2,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.625,0.5454545454545454,0.6111111111111112,0.47368421052631576,,0.3,0.3333333333333333,,47.45762711864407,1.0,0.21428571428571427,0.16666666666666666,,0.19230769230769232,0.07407407407407407,,0.16666666666666666,1.0,0.2222222222222222,,0.3157894736842105,0.5,0.75,0.3333333333333333,0.05263157894736842,,,,0.42105263157894735,0.375,0.375,,0.125,1.0,,0.75,0.3333333333333333,0.7894736842105263,0.375,0.49039210526315796,0.47660625,0.09523809523809523,0.09090909090909091,0.4583333333333333,4.25,26.611111111111107,0.4230769230769231,2.0,3.0,,,,,4.0,8.0,2.0,2.0,,1.0,,1.0,1.0,,0.15789473684210525,0.6666666666666666,1.0,,,,,0.16666666666666666,,2.0,1.0,2.0,,,,,,0.2,,,,,,,1.0,2.0,9.0,,,4.0,,,,,,1.0,,0.05263157894736842,,,,0.2857142857142857,,,,0.3333333333333333,,,,,,,,1.0,0.1,,,,,,True,,,,,,,,,,,,,,,,,,,,
