EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Charge Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Travels,Defensive 3 Seconds Violations,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceFtPoints,BlockedLongMidRange,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceCorner3FGM,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,Clear Path Fouls
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,2311.0,39,38,79,75,35.0,33.0,11.0,154,6.0,8.0,3.0,4.0,1.0,2.0,2.0,1.0,6.0,11.0,7.0,19.0,59,3.0,4.0,6.0,1.0,5.0,2.0,4.0,8.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,7.0,5.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,10.0,2.0,6.0,5.0,4.0,1.0,5.0,4.0,2.0,4.0,35.0,0.6666666666666666,1.0,0.5454545454545454,0.75,0.2,0.5454545454545454,0.75,0.2,0.6333333333333333,0.75,0.3333333333333333,20.2247191011236,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1666666666666666,0.1666666666666666,0.1944444444444444,0.1282051282051282,0.3,0.1666666666666666,0.4285714285714285,0.125,0.1428571428571428,0.25,0.25,0.8,0.7272727272727273,0.75,0.75,0.6666666666666666,0.1818181818181818,0.0909090909090909,1.0,0.75,0.3333333333333333,0.4,0.5,0.7272727272727273,0.5241454545454546,0.6088,0.4205199999999999,0.4,0.4,0.3157894736842105,0.2105263157894736,4.054545454545456,0.4430379746835443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,4834.0,81,52,165,160,76.0,82.0,18.0,325,10.0,14.0,1.0,1.0,2.0,5.0,5.0,8.0,18.0,27.0,13.0,52.0,145,1.0,1.0,2.0,5.0,11.0,11.0,21.0,24.0,12.0,,8.0,14.0,6.0,,34.0,1.0,3.0,7.0,3.0,11.0,4.0,15.0,1.0,6.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,9.0,,,,16.0,2.0,5.0,1.0,1.0,,1.0,1.0,,21.0,76.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.4545454545454545,0.5735294117647058,0.5,0.3125,0.6341463414634146,0.5,0.4772727272727273,23.204419889502763,1.0,0.0857142857142857,0.0833333333333333,0.1842105263157894,0.027027027027027,0.136986301369863,0.0547945205479452,0.0625,0.03125,0.1428571428571428,0.0769230769230769,0.25,,0.0909090909090909,1.0,0.4117647058823529,0.7142857142857143,0.9090909090909092,0.8,0.1470588235294117,0.2352941176470588,0.5,1.0,,0.3125,0.4,0.6176470588235294,0.4767121212121212,0.4534749999999999,0.43148,0.1351351351351351,0.1666666666666666,0.0384615384615384,0.4038461538461538,8.248148148148148,0.4606060606060606,3.0,5.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,7.0,1.0,5.0,3.0,1.0,5.0,1.0,3.0,6.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,0.1428571428571428,0.1666666666666666,0.2058823529411764,0.1111111111111111,0.2142857142857142,0.5,0.1,0.1,0.6,0.6,0.3333333333333333,0.625,0.625,0.6,0.0294117647058823,0.1764705882352941,0.1666666666666666,0.1666666666666666,1.0,0.5,0.0625,0.25,0.2,32.05714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,2346.0,39,-5,81,80,28.0,34.0,5.0,161,5.0,7.0,,,,1.0,4.0,1.0,6.0,12.0,3.0,15.0,85,,,,,4.0,1.0,1.0,10.0,2.0,,1.0,1.0,1.0,,2.0,,,3.0,3.0,6.0,,6.0,,,,1.0,,,1.0,1.0,,2.0,3.0,,,,4.0,,2.0,,,,,,,1.0,28.0,0.8333333333333334,0.8333333333333334,0.5,,,0.5,,,0.5357142857142857,,0.1,17.647058823529413,1.0,0.1578947368421052,,0.2142857142857142,,0.1818181818181818,,,,0.1111111111111111,,0.3,,,,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.8,0.3333333333333333,0.0833333333333333,,,,0.25,,0.5833333333333334,0.5357083333333333,,0.4397,0.1428571428571428,0.1428571428571428,,0.0666666666666666,5.083333333333333,0.345679012345679,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0833333333333333,,,,,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629185,1610612764,Chris Chiozza,Chris Chiozza,1629185,WAS,7354.0,123,49,263,254,94.0,119.0,27.0,517,2.0,8.0,,,2.0,2.0,5.0,5.0,3.0,18.0,,27.0,225,,4.0,,3.0,7.0,,18.0,2.0,4.0,,13.0,28.0,7.0,3.0,71.0,,,9.0,6.0,15.0,,15.0,,10.0,4.0,5.0,4.0,4.0,9.0,4.0,2.0,12.0,3.0,,1.0,,,,,2.0,,2.0,2.0,1.0,,18.0,94.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,,0.4285714285714285,0.3970588235294117,,0.6,0.3970588235294117,,0.6,15.034965034965037,0.5555555555555556,0.1071428571428571,,0.1666666666666666,,0.1363636363636363,,,,,0.1904761904761904,0.2142857142857142,,,0.5,0.2352941176470588,0.25,0.4,0.5,0.1470588235294117,0.1470588235294117,,,,0.1333333333333333,1.0,0.7058823529411765,0.5082764705882352,0.4201,0.5092633333333334,,,,0.6666666666666666,7.7666666666666675,0.3574144486692015,1.0,,2.0,2.0,5.0,14.0,,6.0,7.0,16.0,,8.0,21.0,,14.0,5.0,4.0,15.0,14.0,1.0,3.0,,6.0,1.0,,,1.0,0.4375,0.4375,0.4705882352941176,0.2222222222222222,0.375,,,,0.2,0.25,,,,,0.0588235294117647,0.4117647058823529,0.3571428571428571,0.3571428571428571,1.0,,0.1333333333333333,0.4,0.3571428571428571,25.95625,1.0,4.0,0.2,0.2,2.0,2.0,2.0,4.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202722,1610612764,Davis Bertans,Davis Bertans,202722,WAS,6053.0,101,30,213,209,65.0,74.0,23.0,422,3.0,5.0,1.0,2.0,1.0,1.0,5.0,4.0,7.0,14.0,5.0,73.0,191,1.0,2.0,5.0,2.0,3.0,,25.0,10.0,4.0,2.0,2.0,2.0,2.0,,4.0,,2.0,9.0,7.0,17.0,2.0,19.0,,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,9.0,10.0,,,4.0,5.0,,,4.0,3.0,1.0,4.0,2.0,,25.0,65.0,0.7142857142857143,0.8333333333333334,0.5,0.5,0.6666666666666666,0.6296296296296297,0.625,0.9615384615384616,0.6545454545454545,0.625,0.9615384615384616,25.431034482758623,0.25,0.1320754716981132,0.0416666666666666,0.2045454545454545,,0.1649484536082474,0.0198019801980198,0.1111111111111111,,0.2,0.05,0.1666666666666666,0.375,,0.5,0.0925925925925925,0.6,0.75,0.6666666666666666,0.0925925925925925,0.074074074074074,0.5,0.5,,0.0769230769230769,1.0,0.8333333333333334,0.5119648148148148,0.5711833333333334,0.4909153846153846,0.0363636363636363,,0.0684931506849315,0.3424657534246575,9.471428571428572,0.3051643192488263,3.0,1.0,2.0,1.0,17.0,38.0,2.0,9.0,18.0,40.0,2.0,10.0,48.0,,38.0,17.0,1.0,,,,,1.0,3.0,,,,0.8888888888888888,0.45,0.45,0.7407407407407407,0.0714285714285714,0.2,0.2,,,0.6,0.6,1.0,0.25,0.25,,0.037037037037037,0.7037037037037037,0.4473684210526316,0.4473684210526316,0.8823529411764706,0.5,0.0769230769230769,0.6923076923076923,0.4473684210526316,26.53,,1.0,,0.125,1.0,1.0,6.0,7.0,,1.0,,0.7,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.048780487804878,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,2099.0,35,35,77,74,36.0,51.0,6.0,151,3.0,5.0,,1.0,,,,,3.0,5.0,4.0,10.0,59,,1.0,,,,2.0,2.0,4.0,2.0,,2.0,4.0,2.0,,10.0,1.0,1.0,3.0,,3.0,2.0,5.0,,1.0,,,,,,,5.0,5.0,4.0,,,1.0,4.0,2.0,2.0,1.0,,1.0,1.0,,,2.0,36.0,0.6666666666666666,0.6666666666666666,0.6,,,0.375,,,0.5555555555555556,,0.5,10.843373493975903,,,0.0833333333333333,0.1578947368421052,0.0555555555555555,0.1071428571428571,0.0666666666666666,0.125,0.0625,,,0.0769230769230769,0.3333333333333333,,,0.625,0.6,0.6,0.6666666666666666,,,0.5,,,,,1.0,0.55810625,0.471,0.531,0.25,0.4,,0.2,2.32,0.4675324675324675,,,1.0,,,2.0,,1.0,,3.0,1.0,1.0,,,2.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,0.375,,,,,,,,,,,,0.125,0.25,,,,,,1.0,,24.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,
1629678,1610612764,Admiral Schofield,Admiral Schofield,1629678,WAS,3412.0,57,15,123,119,37.0,45.0,11.0,242,2.0,3.0,1.0,1.0,1.0,1.0,,,2.0,3.0,2.0,18.0,113,1.0,1.0,2.0,1.0,1.0,,8.0,4.0,,,3.0,3.0,1.0,1.0,6.0,2.0,,,4.0,6.0,2.0,8.0,,1.0,1.0,1.0,,1.0,2.0,,4.0,9.0,1.0,,,,2.0,,1.0,,,,,,,8.0,37.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,12.781954887218044,0.5,0.1333333333333333,,,0.0526315789473684,0.0754716981132075,0.037037037037037,,0.0606060606060606,0.1428571428571428,0.0909090909090909,,,,,0.2142857142857142,0.6666666666666666,1.0,1.0,,,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,0.5472857142857144,0.5699,0.5103583333333334,0.0666666666666666,0.25,0.1111111111111111,0.4444444444444444,1.7333333333333334,0.3008130081300813,,,3.0,1.0,3.0,8.0,,4.0,4.0,11.0,,5.0,12.0,,8.0,3.0,1.0,,,,1.0,2.0,,,,,1.0,0.3636363636363636,0.3636363636363636,0.7857142857142857,0.3333333333333333,0.3333333333333333,0.4,,,,,,,,,0.2142857142857142,0.5714285714285714,0.375,0.375,1.0,,0.1666666666666666,0.6666666666666666,0.375,24.50909090909091,1.0,,,0.2,1.0,,2.0,2.0,,1.0,2.0,0.4,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,789.0,13,13,30,28,10.0,21.0,4.0,58,,1.0,,,,,,1.0,,2.0,,,19,,,,,,,,,,,1.0,3.0,1.0,,8.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,10.0,,,,,,,,,,,,8.823529411764705,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.5690666666666666,,,,,,,9.85,0.3333333333333333,,,,,,1.0,,,,1.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,,,,,,,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,1633.0,27,-8,59,56,26.0,34.0,10.0,115,2.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,10.0,2.0,11.0,56,2.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,,2.0,5.0,2.0,,13.0,,,,3.0,3.0,,3.0,,2.0,,5.0,3.0,1.0,6.0,3.0,1.0,6.0,6.0,,,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,3.0,26.0,0.3333333333333333,0.3333333333333333,0.3,1.0,0.25,0.3,0.6666666666666666,0.2,0.3125,0.6666666666666666,0.25,32.83582089552239,0.8333333333333334,0.3333333333333333,,,,0.1578947368421052,,,,0.2,1.0,,,,1.0,0.3333333333333333,0.4,0.4,0.5,0.2,0.1333333333333333,0.6666666666666666,1.0,0.5,0.6,0.3333333333333333,0.6666666666666666,0.4973233333333333,0.54305,0.4481099999999999,0.0625,0.0909090909090909,0.3636363636363636,0.2727272727272727,8.29,0.4406779661016949,1.0,,,,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,,,5.0,1.0,,3.0,2.0,1.0,,,2.0,,,,,0.2,0.2,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,0.2,0.2,,0.3333333333333333,,0.2,0.2,25.660000000000004,2.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
101139,1610612764,CJ Miles,CJ Miles,101139,WAS,109.0,2,2,4,3,,3.0,,7,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
