EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,SecondChanceFtPoints,BlockedCorner3,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,on
1626188,1610612747,Quinn Cook,Quinn Cook,1626188,LAL,6773.0,113.0,6.0,238.0,232.0,75.0,75.0,26.0,470.0,3.0,8.0,2.0,4.0,9.0,3.0,7.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,10.0,24.0,2.0,12.0,2.0,28.0,262.0,3.0,5.0,1.0,2.0,9.0,4.0,16.0,6.0,8.0,1.0,1.0,7.0,6.0,13.0,3.0,3.0,4.0,2.0,1.0,32.0,1.0,1.0,3.0,5.0,8.0,2.0,10.0,1.0,1.0,7.0,4.0,3.0,7.0,1.0,3.0,2.0,5.0,3.0,1.0,2.0,1.0,9.0,75.0,2.0,0.2,0.2,1.0,0.16666666666666666,0.5,0.16666666666666666,0.4166666666666667,0.6,0.3611111111111111,0.6428571428571429,0.3783783783783784,0.6428571428571429,0.3333333333333333,0.041666666666666664,0.125,16.356877323420075,1.0,0.07692307692307693,0.013888888888888888,0.06382978723404255,0.027777777777777776,0.07142857142857142,0.018518518518518517,0.041666666666666664,0.037037037037037035,0.03125,0.13636363636363635,0.09090909090909091,0.08823529411764706,0.2222222222222222,0.375,0.42857142857142855,0.25,0.4444444444444444,0.4444444444444444,0.5,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.25,0.25,1.0,0.2222222222222222,0.125,0.125,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.0,0.5555555555555556,0.125,0.49926527777777774,0.4812142857142857,0.02702702702702703,0.04,0.32142857142857145,9.35,25.241666666666664,0.31512605042016806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,19173.0,320.0,113.0,680.0,673.0,284.0,263.0,75.0,1353.0,21.0,30.0,9.0,1.0,11.0,1.0,8.0,1.0,8.0,2.0,13.0,30.0,5.0,12.0,23.0,49.0,14.0,38.0,21.0,109.0,694.0,5.0,13.0,5.0,14.0,36.0,24.0,22.0,30.0,30.0,13.0,4.0,33.0,15.0,48.0,8.0,7.0,26.0,6.0,1.0,111.0,4.0,2.0,14.0,16.0,32.0,7.0,39.0,20.0,18.0,13.0,10.0,3.0,18.0,,5.0,9.0,29.0,33.0,2.0,31.0,8.0,36.0,272.0,8.0,0.5217391304347826,0.5714285714285714,0.7142857142857143,0.3684210526315789,0.35714285714285715,0.3684210526315789,0.46938775510204084,0.38461538461538464,0.5057471264367817,0.46296296296296297,0.5343137254901961,0.4864864864864865,0.4367816091954023,0.08163265306122448,0.1,15.686274509803921,0.7222222222222222,0.0963855421686747,0.0125,0.1044776119402985,0.032,0.1,0.021052631578947368,,0.022988505747126436,0.0759493670886076,0.11864406779661017,0.10714285714285714,0.11818181818181818,0.3448275862068966,0.7,0.7777777777777778,0.12643678160919541,0.09090909090909091,0.1,1.0,0.09195402298850575,0.125,0.125,0.09195402298850575,0.125,0.14285714285714285,1.0,0.3448275862068966,0.43333333333333335,0.43333333333333335,0.6923076923076923,0.3333333333333333,0.07407407407407407,0.4444444444444444,0.4166666666666667,0.7816091954022989,0.43333333333333335,0.5244224137931034,0.51215,0.0851063829787234,0.14285714285714285,0.3302752293577982,5.824489795918366,25.647368421052636,0.4176470588235294,5.0,7.0,5.0,1.0,2.0,6.0,10.0,1.0,2.0,15.0,11.0,12.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,3.0,1.0,1.0,8.0,4.0,2.0,2.0,4.0,1.0,7.0,0.5,0.6,0.625,0.625,0.02631578947368421,0.09090909090909091,0.125,0.125,0.03225806451612903,0.029411764705882353,0.05263157894736842,0.041666666666666664,0.25,0.5238095238095238,0.5833333333333334,0.7142857142857143,0.6,0.16666666666666666,0.5,1.0,0.5555555555555556,0.5257999999999999,0.13761467889908258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,24861.0,414.0,65.0,897.0,884.0,318.0,302.0,103.0,1781.0,34.0,42.0,14.0,13.0,40.0,2.0,14.0,7.0,17.0,5.0,12.0,59.0,6.0,22.0,49.0,96.0,19.0,76.0,38.0,193.0,936.0,15.0,29.0,9.0,27.0,69.0,70.0,28.0,54.0,58.0,12.0,3.0,20.0,8.0,28.0,7.0,1.0,13.0,3.0,4.0,64.0,9.0,4.0,36.0,25.0,67.0,15.0,82.0,7.0,4.0,9.0,7.0,2.0,28.0,3.0,10.0,29.0,45.0,34.0,,53.0,25.0,69.0,314.0,3.0,0.7142857142857143,0.7777777777777778,0.9473684210526315,0.25,0.3333333333333333,0.25333333333333335,0.5104166666666666,0.5172413793103449,0.45058139534883723,0.5089285714285714,0.49230769230769234,0.5396825396825397,0.4418604651162791,0.03125,,22.18905472636816,0.32142857142857145,0.10822510822510822,0.02,0.2057142857142857,0.04712041884816754,0.15024630541871922,0.03324808184143223,0.03125,0.0425531914893617,0.08928571428571429,0.08,0.20454545454545456,0.17692307692307693,0.2441860465116279,0.8095238095238095,0.8095238095238095,0.23255813953488372,0.325,0.35135135135135137,0.6923076923076923,0.08139534883720931,0.14285714285714285,0.14285714285714285,0.09883720930232558,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.3430232558139535,0.2033898305084746,0.2033898305084746,1.0,0.25,0.08928571428571429,0.39285714285714285,0.2727272727272727,0.686046511627907,0.20689655172413793,0.5131923976608188,0.4996181818181818,0.13471502590673576,0.21551724137931033,0.35751295336787564,6.731249999999999,25.96710526315789,0.35451505016722407,6.0,8.0,12.0,2.0,4.0,9.0,18.0,4.0,9.0,30.0,12.0,3.0,8.0,,2.0,6.0,3.0,4.0,19.0,3.0,3.0,,5.0,2.0,5.0,5.0,,5.0,2.0,1.0,0.4444444444444444,0.5,0.5555555555555556,0.5555555555555556,,0.075,,0.17142857142857143,0.07142857142857142,0.011904761904761904,0.06,0.28888888888888886,0.4,0.7352941176470589,0.2962962962962963,0.75,0.3333333333333333,0.14814814814814814,0.5,1.0,0.8571428571428571,0.46965833333333334,0.15544041450777202,2.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,0.019230769230769232,0.01020408163265306,0.5,0.18518518518518517,0.4,1.0,0.6,0.012987012987012988,,,,,,,,,,,,True
201980,1610612747,Danny Green,Danny Green,201980,LAL,101203.0,1687.0,255.0,3553.0,3537.0,879.0,825.0,407.0,7090.0,47.0,72.0,15.0,22.0,45.0,8.0,30.0,55.0,138.0,32.0,65.0,189.0,17.0,48.0,77.0,147.0,120.0,327.0,32.0,546.0,3813.0,12.0,27.0,28.0,80.0,121.0,104.0,50.0,351.0,189.0,65.0,4.0,64.0,27.0,91.0,13.0,14.0,48.0,11.0,5.0,209.0,33.0,16.0,62.0,102.0,174.0,51.0,225.0,85.0,41.0,31.0,23.0,8.0,63.0,10.0,13.0,59.0,136.0,62.0,16.0,46.0,10.0,117.0,859.0,14.0,0.6753246753246753,0.7536231884057971,0.975,0.3669724770642202,0.35,0.3669724770642202,0.5238095238095238,0.4444444444444444,0.5421940928270043,0.5046728971962616,0.5526315789473685,0.521551724137931,0.689873417721519,0.027210884353741496,0.041666666666666664,13.834287136103509,0.49206349206349204,0.11333333333333333,0.018140589569160998,0.08516483516483517,0.047619047619047616,0.10073710073710074,0.03111111111111111,0.01444043321299639,0.04251012145748988,0.10975609756097561,0.10759493670886076,0.13218390804597702,0.08532423208191127,0.1518987341772152,0.6527777777777778,0.6811594202898551,0.0949367088607595,0.4888888888888889,0.5,0.6363636363636364,0.06329113924050633,0.26666666666666666,0.26666666666666666,0.2911392405063291,0.39855072463768115,0.39855072463768115,0.9454545454545454,0.3987341772151899,0.3439153439153439,0.34946236559139787,1.0,0.14018691588785046,0.29906542056074764,0.4485981308411215,0.3541666666666667,0.8417721518987342,0.3439153439153439,0.5448429324894513,0.5340616822429908,0.03292181069958848,0.0641025641025641,0.2216117216117216,7.322448979591836,24.864220183486236,0.2473965662820152,9.0,12.0,8.0,2.0,21.0,11.0,20.0,7.0,42.0,43.0,13.0,9.0,16.0,3.0,2.0,10.0,44.0,9.0,32.0,7.0,3.0,3.0,1.0,8.0,30.0,18.0,12.0,32.0,21.0,4.0,0.16666666666666666,0.55,0.3467741935483871,0.3412698412698413,0.009174311926605505,0.022222222222222223,,0.11363636363636363,0.017094017094017096,0.01662049861495845,0.06030150753768844,0.08450704225352113,0.65625,0.6808510638297872,0.1935483870967742,0.75,0.2222222222222222,0.3387096774193548,0.09523809523809523,1.0,0.5333333333333333,0.5534366666666667,0.07875457875457875,5.0,21.0,11.0,,13.0,4.0,7.0,3.0,2.0,5.0,,6.0,2.0,,0.02459016393442623,0.04887218045112782,0.75,0.3387096774193548,0.23809523809523808,0.6,0.34375,0.01818181818181818,1.0,3.0,2.0,2.0,0.015873015873015872,,,,,,,True
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,84106.0,1402.0,217.0,2943.0,2933.0,725.0,671.0,332.0,5876.0,204.0,280.0,68.0,80.0,180.0,40.0,129.0,13.0,30.0,11.0,29.0,103.0,8.0,27.0,324.0,589.0,42.0,133.0,249.0,1023.0,3170.0,76.0,128.0,14.0,38.0,303.0,370.0,278.0,126.0,102.0,29.0,29.0,73.0,64.0,137.0,46.0,18.0,60.0,8.0,5.0,338.0,28.0,53.0,118.0,141.0,268.0,86.0,354.0,63.0,45.0,63.0,35.0,28.0,103.0,10.0,27.0,68.0,103.0,246.0,2.0,291.0,110.0,293.0,708.0,6.0,0.5709876543209876,0.6357388316151202,1.0,0.3157894736842105,0.3684210526315789,0.3181818181818182,0.5500848896434635,0.59375,0.53601108033241,0.5843373493975904,0.6009557945041816,0.6772727272727272,0.18421052631578946,0.04923599320882852,0.06785714285714285,28.257598555522122,0.6116504854368932,0.19315068493150686,0.07152496626180836,0.19798657718120805,0.049557522123893805,0.19532428355957768,0.062021439509954056,0.06986899563318777,0.04477611940298507,0.18971061093247588,0.2029520295202952,0.18243243243243243,0.19958847736625515,0.3878116343490305,0.7285714285714285,0.7816091954022989,0.24930747922437674,0.4444444444444444,0.47058823529411764,0.4375,0.1786703601108033,0.31007751937984496,0.31007751937984496,0.04155124653739612,0.43333333333333335,0.43333333333333335,1.0,0.14265927977839335,0.2815533980582524,0.2815533980582524,1.0,0.40963855421686746,0.06626506024096386,0.16265060240963855,0.2962962962962963,0.5720221606648199,0.28431372549019607,0.5052629166666667,0.5016045731707317,0.1439299123904881,0.16541353383458646,0.2961876832844575,7.350254668930391,25.842857142857138,0.24634726469588855,40.0,63.0,51.0,5.0,7.0,48.0,82.0,6.0,9.0,137.0,109.0,,66.0,,5.0,9.0,18.0,13.0,40.0,6.0,7.0,13.0,34.0,37.0,72.0,41.0,27.0,81.0,51.0,30.0,0.6666666666666666,0.5853658536585366,0.6263736263736264,0.6732673267326733,,0.05555555555555555,,0.1267605633802817,0.053763440860215055,0.10927152317880795,0.06134969325153374,0.19090909090909092,0.6296296296296297,0.6470588235294118,0.6923076923076923,0.6349206349206349,0.1,0.07692307692307693,0.7142857142857143,1.0,0.75,0.5227192857142857,0.13391984359726294,1.0,2.0,6.0,1.0,15.0,5.0,2.0,9.0,3.0,7.0,22.0,6.0,3.0,1.0,0.01904761904761905,0.047021943573667714,0.45,0.02197802197802198,0.5,1.0,0.5454545454545454,0.03731343283582089,,4.0,9.0,8.0,,23.0,1.0,4.0,1.0,2.0,,True
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,22177.0,370.0,61.0,760.0,761.0,255.0,197.0,102.0,1521.0,60.0,74.0,23.0,3.0,9.0,,,,,,1.0,1.0,1.0,1.0,63.0,83.0,1.0,1.0,30.0,159.0,849.0,21.0,26.0,1.0,1.0,59.0,76.0,50.0,3.0,1.0,1.0,3.0,11.0,4.0,15.0,4.0,,7.0,3.0,1.0,34.0,16.0,35.0,47.0,34.0,88.0,53.0,141.0,10.0,6.0,5.0,2.0,3.0,22.0,2.0,5.0,32.0,63.0,62.0,2.0,61.0,24.0,59.0,254.0,3.0,0.6031746031746031,0.926829268292683,1.0,1.0,1.0,1.0,0.7590361445783133,0.8076923076923077,0.7678571428571429,0.8333333333333334,0.7162162162162162,0.7195121951219512,0.011904761904761904,0.03614457831325301,0.02702702702702703,14.915254237288137,0.22727272727272727,0.19883040935672514,0.175,0.2883435582822086,0.11267605633802817,0.24251497005988024,0.14912280701754385,0.1206896551724138,0.09615384615384616,0.2,0.2191780821917808,0.15789473684210525,0.3023255813953488,0.8809523809523809,0.8108108108108109,0.8333333333333334,0.10714285714285714,0.3333333333333333,0.375,1.0,,,,,,,,0.011904761904761904,1.0,1.0,1.0,0.8518518518518519,,0.037037037037037035,1.0,0.8928571428571429,1.0,0.5839136904761904,0.6031685185185185,0.24,0.24242424242424243,0.3710691823899371,1.9867469879518074,27.8,0.3355263157894737,26.0,33.0,20.0,,,26.0,34.0,,,64.0,14.0,,44.0,,2.0,7.0,4.0,2.0,17.0,8.0,,14.0,8.0,11.0,21.0,15.0,6.0,21.0,15.0,8.0,,0.7647058823529411,0.7647058823529411,0.7272727272727273,,0.1111111111111111,,0.6363636363636364,0.05405405405405406,0.2289156626506024,0.15789473684210525,0.23529411764705882,0.7142857142857143,0.5833333333333334,0.9705882352941176,0.7878787878787878,0.11538461538461539,,,,0.8695652173913043,0.5676333333333334,0.4025157232704403,,,,,2.0,2.0,,2.0,1.0,9.0,,,4.0,,0.15254237288135594,0.11764705882352941,,,,,,,,,,,,12.0,,,1.0,,,True
2544,1610612747,LeBron James,LeBron James,2544,LAL,80600.0,1343.0,225.0,2827.0,2824.0,596.0,607.0,318.0,5651.0,213.0,315.0,86.0,34.0,85.0,24.0,80.0,6.0,15.0,2.0,70.0,207.0,15.0,47.0,271.0,480.0,76.0,222.0,158.0,928.0,3026.0,66.0,113.0,16.0,49.0,237.0,134.0,408.0,93.0,207.0,70.0,36.0,311.0,143.0,454.0,87.0,56.0,229.0,48.0,34.0,1051.0,13.0,23.0,103.0,109.0,235.0,37.0,272.0,45.0,30.0,113.0,89.0,24.0,168.0,3.0,30.0,22.0,70.0,196.0,7.0,228.0,107.0,231.0,579.0,9.0,0.24723247232472326,0.2637795275590551,0.40789473684210525,0.34234234234234234,0.32653061224489793,0.34234234234234234,0.5645833333333333,0.584070796460177,0.5484330484330484,0.5555555555555556,0.581555834378921,0.5925,0.3162393162393162,0.075,0.09206349206349207,30.140845070422536,0.6726190476190477,0.1489071038251366,0.033527696793002916,0.17606837606837608,0.022847100175746926,0.1609719058466211,0.028685258964143426,0.01932367149758454,0.012376237623762377,0.13134328358208955,0.14285714285714285,0.2,0.18220338983050846,0.44871794871794873,0.6761904761904762,0.7447552447552448,0.12108262108262108,0.4,0.4358974358974359,0.058823529411764705,0.11396011396011396,0.3,0.3,0.021367521367521368,0.4,0.4,0.8333333333333334,0.2948717948717949,0.33816425120772947,0.33980582524271846,0.37142857142857144,0.5308641975308642,0.012345679012345678,0.29012345679012347,0.3191489361702128,0.7649572649572649,0.33816425120772947,0.5260656428571427,0.5089783950617284,0.13860103626943004,0.19454545454545455,0.25538793103448276,5.784791666666665,26.568018018018016,0.21082419525999294,27.0,37.0,56.0,4.0,10.0,30.0,45.0,5.0,12.0,84.0,57.0,135.0,34.0,1.0,1.0,23.0,15.0,28.0,55.0,5.0,7.0,4.0,37.0,25.0,16.0,13.0,3.0,16.0,9.0,16.0,0.4166666666666667,0.6666666666666666,0.6578947368421053,0.65625,0.0045045045045045045,0.08235294117647059,,0.2987012987012987,0.010638297872340425,0.052083333333333336,0.048484848484848485,0.1504424778761062,0.5625,0.28169014084507044,0.6491228070175439,0.7297297297297297,0.14814814814814814,0.17543859649122806,0.4,0.25,0.6511627906976745,0.5656207317073171,0.09051724137931035,1.0,2.0,1.0,,14.0,3.0,2.0,6.0,7.0,5.0,2.0,,,,0.020942408376963352,0.044444444444444446,0.20833333333333334,0.03508771929824561,0.5,,0.5,,,,,,0.004830917874396135,9.0,,,,,,True
200765,1610612747,Rajon Rondo,Rajon Rondo,200765,LAL,10675.0,178.0,8.0,377.0,363.0,172.0,106.0,49.0,740.0,6.0,18.0,10.0,5.0,10.0,1.0,5.0,2.0,4.0,1.0,7.0,16.0,2.0,5.0,12.0,33.0,9.0,20.0,8.0,59.0,404.0,6.0,14.0,3.0,6.0,25.0,2.0,22.0,18.0,16.0,7.0,3.0,25.0,13.0,38.0,8.0,5.0,16.0,5.0,4.0,89.0,4.0,1.0,8.0,9.0,17.0,5.0,22.0,12.0,6.0,16.0,15.0,1.0,24.0,1.0,14.0,3.0,7.0,11.0,4.0,8.0,2.0,25.0,167.0,1.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.45,0.5,0.45,0.36363636363636365,0.42857142857142855,0.4811320754716981,0.525,0.5175438596491229,0.5681818181818182,0.37735849056603776,0.09090909090909091,0.05555555555555555,18.969555035128806,0.6666666666666666,0.10714285714285714,0.011235955056179775,0.11594202898550725,0.04819277108433735,0.1111111111111111,0.029069767441860465,,0.07272727272727272,0.14285714285714285,0.0967741935483871,0.05555555555555555,0.12727272727272726,0.33962264150943394,0.3333333333333333,0.35294117647058826,0.18867924528301888,0.5,0.625,,0.09433962264150944,0.2,0.2,0.07547169811320754,0.5,0.5,1.0,0.3018867924528302,0.4375,0.4375,0.5714285714285714,0.5,0.05,0.25,0.4,0.7169811320754716,0.4375,0.4833660377358492,0.46232749999999995,0.03636363636363636,0.05714285714285714,0.423728813559322,5.833333333333334,25.875,0.4562334217506631,,1.0,3.0,1.0,1.0,,4.0,1.0,1.0,3.0,4.0,9.0,,,,,6.0,4.0,8.0,1.0,,,,2.0,,,,,,1.0,1.0,,0.3,0.3,,0.2,,,,,,0.07142857142857142,,0.16666666666666666,0.2,,,0.2,1.0,1.0,0.3,0.4247666666666667,0.05084745762711865,,,1.0,,1.0,2.0,,1.0,,,,,,,0.045454545454545456,0.03571428571428571,,,,,1.0,,,,,,,,,,,,,True
201162,1610612747,Jared Dudley,Jared Dudley,201162,LAL,2580.0,43.0,,82.0,84.0,26.0,22.0,9.0,166.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,3.0,7.0,,1.0,2.0,3.0,3.0,8.0,,13.0,91.0,1.0,1.0,,1.0,2.0,4.0,,9.0,7.0,3.0,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,,2.0,2.0,4.0,,4.0,,,,,,,,,2.0,6.0,,,,,2.0,26.0,1.0,1.0,1.0,1.0,0.375,,0.375,0.6666666666666666,1.0,0.5909090909090909,0.5,0.5909090909090909,0.5,0.7272727272727273,,,11.956521739130434,,0.08,,0.11764705882352941,,0.09523809523809523,,,,0.0625,,0.3333333333333333,0.07692307692307693,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,0.09090909090909091,,,,0.6363636363636364,0.42857142857142855,0.42857142857142855,1.0,0.5,,0.5,,0.8181818181818182,0.42857142857142855,0.535409090909091,0.550075,,,0.15384615384615385,8.433333333333332,25.9125,0.3170731707317073,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,,,,,,,1.0,0.3939,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
201580,1610612747,JaVale McGee,JaVale McGee,201580,LAL,55721.0,929.0,127.0,1942.0,1934.0,184.0,203.0,217.0,3876.0,138.0,198.0,23.0,22.0,48.0,2.0,3.0,,,,1.0,4.0,,3.0,162.0,249.0,1.0,4.0,48.0,375.0,2089.0,14.0,25.0,,3.0,36.0,246.0,78.0,3.0,3.0,1.0,16.0,22.0,8.0,30.0,6.0,2.0,16.0,3.0,3.0,68.0,26.0,71.0,105.0,98.0,223.0,99.0,322.0,30.0,21.0,15.0,11.0,4.0,40.0,10.0,3.0,59.0,126.0,77.0,1.0,74.0,37.0,36.0,184.0,4.0,0.7592592592592593,0.8848920863309353,1.0,0.25,,0.3333333333333333,0.6506024096385542,0.56,0.6462450592885376,0.5,0.6578947368421053,0.5454545454545454,0.015810276679841896,0.0642570281124498,0.05555555555555555,14.846962083142987,0.375,0.1801470588235294,0.1411530815109344,0.26054590570719605,0.07103825136612021,0.21436114044350582,0.11162255466052934,0.14792899408284024,0.07116104868913857,0.14015151515151514,0.192090395480226,0.2621359223300971,0.2621951219512195,0.782608695652174,0.696969696969697,0.7379679144385026,0.18972332015810275,0.4583333333333333,0.5116279069767442,0.7727272727272727,0.011857707509881422,0.6666666666666666,0.6666666666666666,,,,,0.015810276679841896,0.25,0.25,1.0,0.8214285714285714,,0.10714285714285714,,0.7984189723320159,0.3333333333333333,0.5546565476190476,0.5488925925925926,0.13214285714285715,0.13405797101449277,0.096,2.995983935742972,32.3,0.09474768280123584,27.0,52.0,13.0,,,29.0,56.0,,,71.0,8.0,,46.0,,2.0,20.0,9.0,2.0,25.0,7.0,,14.0,10.0,5.0,79.0,65.0,14.0,81.0,54.0,2.0,,0.5178571428571429,0.5178571428571429,0.5378787878787878,,0.10416666666666667,,0.5263157894736842,0.0425531914893617,0.17277486910994763,0.0707070707070707,0.25333333333333335,0.6666666666666666,0.7681159420289855,0.9285714285714286,0.5192307692307693,0.1111111111111111,,,,0.5652173913043478,0.5688666666666666,0.18933333333333333,,,,1.0,12.0,2.0,,7.0,4.0,25.0,,,14.0,1.0,0.09090909090909091,0.1643835616438356,,,,,,,,,2.0,1.0,,13.0,1.0,,1.0,,,True
