EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,HeaveAttempts,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3FGM,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,on
1626171,1610612752,Bobby Portis,Bobby Portis,1626171,NYK,45751.0,763,-50.0,1591,1579,341,463,203,3170,52,91,15.0,36.0,11.0,20.0,45.0,102.0,33.0,75.0,10.0,20.0,1.0,1.0,2.0,32.0,89.0,4.0,5.0,5.0,16.0,130,268,42.0,109.0,44.0,430,1715,19.0,49.0,4.0,6.0,5.0,55.0,29.0,54.0,6.0,18.0,15.0,91.0,138.0,122,126.0,24.0,89.0,32.0,20.0,32.0,27.0,59,18.0,9.0,24.0,2.0,6.0,145,16.0,34.0,56.0,69.0,26.0,151,50.0,201,4.0,14.0,12.0,2.0,14.0,1.0,6.0,34.0,5.0,8.0,1.0,13.0,48,5.0,10.0,29.0,60.0,2.0,5.0,10.0,52.0,1.0,5.0,2.0,55.0,5.0,25.0,5.0,12.0,1.0,1.0,11.0,1.0,13.0,8.0,2.0,1.0,91.0,341,7.0,6.0,0.5307692307692308,0.5847457627118644,1.0,0.3853211009174312,0.6666666666666666,0.3333333333333333,0.3853211009174312,0.48507462686567165,0.3877551020408163,0.5370370370370371,0.5119363395225465,0.45454545454545453,0.5277777777777778,0.5348258706467661,0.4824561403508772,0.56875,0.2891246684350133,0.07462686567164178,0.17582417582417584,0.0392156862745098,24.65753424657534,0.2916666666666667,0.4406779661016949,0.18110236220472442,0.0737527114967462,0.15730337078651685,0.04892966360856269,0.16960651289009498,0.06345177664974619,0.1111111111111111,0.0625,0.038461538461538464,0.038910505836575876,0.08571428571428572,0.19402985074626866,0.16463414634146342,0.1927710843373494,0.15901060070671377,0.1506849315068493,0.0223463687150838,0.6153846153846154,0.2413793103448276,0.5714285714285714,0.6933333333333334,0.5,0.27055702917771884,0.4411764705882353,0.45918367346938777,0.4,0.1989389920424403,0.44,0.44,0.7575757575757576,0.05305039787798409,0.5,0.5,1.0,0.23607427055702918,0.3595505617977528,0.3595505617977528,1.0,0.6545454545454545,0.4166666666666667,0.13333333333333333,0.01818181818181818,0.09090909090909091,0.8,1.0,0.2777777777777778,0.55,0.027777777777777776,0.5,0.2222222222222222,0.3125,0.5305039787798409,0.3595505617977528,0.4875607712765957,0.5269576923076924,0.4922147887323943,0.06297229219143577,0.08680555555555555,0.12790697674418605,0.2116279069767442,9.096268656716418,25.353211009174302,0.2143306096794469,,,,,,,,,,,,,,,,,,,,,,True
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,18088.0,301,-159.0,631,628,168,179,78,1259,22,43,2.0,3.0,4.0,12.0,6.0,21.0,4.0,31.0,1.0,4.0,,1.0,3.0,7.0,27.0,2.0,2.0,2.0,7.0,32,95,8.0,31.0,14.0,102,737,2.0,5.0,2.0,2.0,1.0,11.0,6.0,31.0,3.0,10.0,7.0,28.0,10.0,54,9.0,4.0,27.0,7.0,5.0,35.0,20.0,55,17.0,3.0,21.0,4.0,10.0,130,4.0,3.0,20.0,15.0,,35,7.0,42,1.0,18.0,7.0,11.0,20.0,11.0,15.0,20.0,2.0,5.0,,3.0,40,3.0,9.0,21.0,44.0,1.0,2.0,3.0,25.0,,,4.0,23.0,1.0,9.0,3.0,4.0,1.0,,4.0,,5.0,5.0,,,28.0,168,2.0,3.0,0.15625,0.16666666666666666,0.375,0.25806451612903225,1.0,0.3,0.25806451612903225,0.3368421052631579,0.4,0.1935483870967742,0.3492063492063492,0.7142857142857143,0.25609756097560976,0.3722627737226277,0.6875,0.30434782608695654,0.24603174603174602,0.05263157894736842,0.09302325581395349,,24.447513812154696,0.5,,0.11278195488721804,0.016042780748663103,0.13793103448275862,0.029850746268656716,0.12589928057553956,0.021806853582554516,0.02631578947368421,0.017241379310344827,,0.036036036036036036,,0.13725490196078433,0.11764705882352941,0.06451612903225806,0.1504424778761062,0.09375,0.013157894736842105,1.0,0.3412698412698413,0.5116279069767442,0.5641025641025641,0.22727272727272727,0.16666666666666666,0.2857142857142857,0.2857142857142857,,0.24603174603174602,0.12903225806451613,0.13333333333333333,,0.031746031746031744,0.25,0.25,1.0,0.21428571428571427,0.25925925925925924,0.2692307692307692,0.2857142857142857,0.42857142857142855,0.6666666666666666,,,0.2857142857142857,1.0,,0.2926829268292683,0.3333333333333333,0.07317073170731707,0.3333333333333333,0.17073170731707318,0.2857142857142857,0.5873015873015873,0.25925925925925924,0.49950119047619035,0.4811625,0.46863902439024396,0.06716417910447761,0.08737864077669903,0.10784313725490197,0.27450980392156865,8.86842105263158,25.635483870967743,0.2662440570522979,15.0,1.0,1.0,0.03225806451612903,0.03225806451612903,0.037037037037037035,,,,,,,,,,,,,,,,True
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,28297.0,472,7.0,969,964,177,229,113,1933,19,37,,2.0,2.0,4.0,8.0,27.0,14.0,30.0,6.0,12.0,,2.0,3.0,12.0,52.0,1.0,5.0,1.0,13.0,41,94,18.0,64.0,25.0,161,1041,,3.0,1.0,5.0,2.0,5.0,5.0,14.0,3.0,16.0,12.0,31.0,16.0,66,36.0,,51.0,12.0,8.0,54.0,31.0,85,28.0,3.0,31.0,12.0,11.0,201,7.0,4.0,23.0,20.0,4.0,47,11.0,58,,23.0,17.0,6.0,21.0,1.0,16.0,14.0,2.0,5.0,2.0,4.0,35,5.0,5.0,26.0,62.0,1.0,2.0,2.0,26.0,,,6.0,27.0,1.0,8.0,4.0,4.0,2.0,2.0,2.0,2.0,6.0,5.0,,1.0,29.0,176,7.0,3.0,0.1951219512195122,0.1951219512195122,0.6666666666666666,0.28125,0.2,0.1875,0.2857142857142857,0.43617021276595747,,0.35714285714285715,0.43037974683544306,0.1875,0.31666666666666665,0.46449704142011833,0.2777777777777778,0.4305555555555556,0.4050632911392405,0.0851063829787234,0.1891891891891892,0.037037037037037035,18.613138686131386,0.6,0.125,0.08130081300813008,0.014234875444839857,0.11442786069651742,0.03867403314917127,0.09619686800894854,0.023809523809523808,0.011111111111111112,0.009900990099009901,0.022222222222222223,0.034013605442176874,0.058823529411764705,0.08333333333333333,0.06956521739130435,0.10638297872340426,0.10759493670886076,0.13953488372093023,,0.8333333333333334,0.23417721518987342,0.5135135135135135,0.6333333333333333,0.21052631578947367,0.17088607594936708,0.2962962962962963,0.3076923076923077,0.25,0.189873417721519,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.0759493670886076,0.5,0.5,1.0,0.3291139240506329,0.23076923076923078,0.23529411764705882,0.5,0.25,,,,0.625,0.2,,0.13333333333333333,0.5,0.1,0.6666666666666666,0.43333333333333335,0.07692307692307693,0.6392405063291139,0.23529411764705882,0.5070512738853503,0.6583125,0.47291999999999995,0.048484848484848485,0.07920792079207921,0.031055900621118012,0.19254658385093168,9.372340425531918,25.871875,0.1826625386996904,18.0,1.0,,0.015625,,0.019230769230769232,1.0,4.0,1.0,,,,,,,,,,,,,True
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,69965.0,1166,-179.0,2423,2418,571,715,300,4841,47,90,9.0,14.0,9.0,16.0,17.0,58.0,15.0,54.0,13.0,51.0,4.0,5.0,12.0,52.0,148.0,6.0,14.0,10.0,31.0,79,202,65.0,199.0,66.0,419,2698,11.0,26.0,7.0,18.0,4.0,47.0,15.0,42.0,15.0,43.0,19.0,94.0,80.0,78,180.0,12.0,147.0,52.0,21.0,38.0,23.0,61,15.0,8.0,25.0,5.0,8.0,145,11.0,16.0,79.0,65.0,12.0,156,28.0,184,4.0,23.0,16.0,7.0,26.0,1.0,14.0,19.0,2.0,12.0,5.0,1.0,45,5.0,5.0,56.0,106.0,7.0,11.0,3.0,81.0,,4.0,2.0,101.0,5.0,47.0,5.0,24.0,4.0,3.0,17.0,6.0,28.0,14.0,,1.0,94.0,570,7.0,5.0,0.5063291139240507,0.547945205479452,0.9230769230769231,0.32663316582914576,0.3888888888888889,0.3488372093023256,0.3282828282828283,0.3910891089108911,0.4230769230769231,0.35714285714285715,0.4401496259351621,0.48863636363636365,0.4411764705882353,0.4654017857142857,0.5,0.46534653465346537,0.49625935162094764,0.10396039603960396,0.14444444444444443,0.1206896551724138,17.81713046620889,0.5777777777777777,0.1348314606741573,0.11245674740484429,0.022222222222222223,0.1519230769230769,0.023109243697478993,0.13114754098360656,0.0225752508361204,0.029304029304029304,0.01639344262295082,0.019704433497536946,0.023936170212765957,0.02,0.05069124423963134,0.13114754098360656,0.18803418803418803,0.14698795180722893,0.17142857142857143,0.017167381974248927,0.5,0.22443890274314215,0.5222222222222223,0.6103896103896104,0.44680851063829785,0.14463840399002495,0.29310344827586204,0.3333333333333333,0.5882352941176471,0.13466334164588528,0.2777777777777778,0.2830188679245283,0.6,0.12718204488778054,0.2549019607843137,0.2549019607843137,1.0,0.3690773067331671,0.35135135135135137,0.35135135135135137,0.9038461538461539,0.3181818181818182,0.6428571428571429,0.1111111111111111,0.09090909090909091,0.3181818181818182,0.42857142857142855,0.8333333333333334,0.18823529411764706,0.5625,0.1411764705882353,0.4166666666666667,0.36470588235294116,0.3225806451612903,0.7206982543640897,0.35374149659863946,0.5231023749999998,0.5270808823529413,0.5177076470588233,0.10609480812641084,0.19262295081967212,0.11217183770883055,0.2243436754176611,8.043069306930688,25.371356783919605,0.23565827486586877,15.0,,1.0,,0.018518518518518517,,1.0,2.0,2.0,1.0,1.0,1.0,0.011111111111111112,0.25,1.0,,,,,,,True
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,35867.0,598,-52.0,1230,1231,306,344,175,2461,106,140,38.0,56.0,25.0,35.0,1.0,3.0,,,,,,,,,,,,,,107,143,,,33.0,247,1370,38.0,56.0,,,18.0,94.0,26.0,36.0,,,15.0,67.0,138.0,76,,68.0,,,3.0,14.0,4.0,18,3.0,1.0,7.0,2.0,5.0,40,20.0,56.0,44.0,46.0,6.0,96,80.0,176,12.0,31.0,23.0,8.0,5.0,,2.0,10.0,1.0,3.0,,,15,3.0,3.0,50.0,80.0,,3.0,6.0,51.0,1.0,8.0,2.0,52.0,6.0,24.0,5.0,40.0,7.0,4.0,22.0,16.0,47.0,28.0,1.0,1.0,67.0,306,10.0,4.0,0.6448598130841121,0.9452054794520548,,,,,,0.7482517482517482,0.6785714285714286,0.7222222222222222,0.7482517482517482,0.6785714285714286,0.7222222222222222,0.7439759036144579,0.6714285714285714,0.7282608695652174,,0.02097902097902098,0.014285714285714285,0.3333333333333333,12.605042016806724,0.3333333333333333,0.13043478260869565,0.15436241610738255,0.14583333333333334,0.15827338129496402,0.08888888888888889,0.15625,0.12479474548440066,0.2,0.10317460317460317,0.11650485436893204,0.09195402298850575,0.0784313725490196,0.16521739130434782,0.19491525423728814,0.06153846153846154,0.17647058823529413,0.08771929824561403,0.36363636363636365,0.5957446808510638,0.9790209790209791,0.7571428571428571,0.7681159420289855,0.6415094339622641,0.02097902097902098,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,1.0,0.6785714285714286,0.05263157894736842,,,,,0.9722222222222222,0.7142857142857143,,,,,0.9790209790209791,,0.6318496503496503,0.5878911111111113,0.6271555555555556,0.14906832298136646,0.14906832298136646,0.3805668016194332,0.27125506072874495,1.2363636363636363,,0.24878048780487805,,,3.0,,,,,,6.0,,4.0,2.0,0.09523809523809523,,,2.0,,,,,,True
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,22493.0,375,-75.0,798,788,202,273,91,1586,46,85,4.0,8.0,12.0,25.0,10.0,40.0,6.0,14.0,5.0,15.0,,1.0,3.0,4.0,23.0,,3.0,1.0,8.0,62,139,9.0,38.0,48.0,199,900,4.0,11.0,,3.0,4.0,12.0,14.0,39.0,2.0,11.0,14.0,48.0,32.0,92,27.0,2.0,23.0,4.0,17.0,24.0,13.0,37,8.0,5.0,17.0,4.0,3.0,87,1.0,8.0,28.0,27.0,4.0,59,10.0,69,4.0,14.0,11.0,3.0,21.0,5.0,13.0,11.0,2.0,8.0,,1.0,32,,7.0,9.0,25.0,,1.0,2.0,55.0,,2.0,2.0,80.0,6.0,38.0,5.0,5.0,,,3.0,2.0,5.0,3.0,,,48.0,201,2.0,3.0,0.25806451612903225,0.26229508196721313,1.0,0.23684210526315788,,0.18181818181818182,0.23684210526315788,0.4460431654676259,0.36363636363636365,0.358974358974359,0.4265536723163842,0.2857142857142857,0.34,0.4649532710280374,0.35294117647058826,0.39344262295081966,0.21468926553672316,0.1223021582733813,0.15294117647058825,0.1,27.45535714285714,0.65625,0.13793103448275862,0.13636363636363635,0.03404255319148936,0.18064516129032257,0.007246376811594203,0.1558073654390935,0.024128686327077747,0.05825242718446602,0.023529411764705882,,0.009615384615384616,,0.1375,0.14814814814814814,0.10810810810810811,0.16666666666666666,0.2413793103448276,0.04597701149425287,0.6,0.480225988700565,0.5411764705882353,0.6388888888888888,0.2608695652173913,0.22598870056497175,0.25,0.2777777777777778,0.1,0.07909604519774012,0.42857142857142855,0.42857142857142855,0.5,0.0847457627118644,0.3333333333333333,0.35714285714285715,1.0,0.12994350282485875,0.17391304347826086,0.17391304347826086,1.0,0.5714285714285714,0.5,0.5,,0.21428571428571427,,,0.5,0.48,0.06,0.3333333333333333,0.16,0.125,0.6949152542372882,0.17391304347826086,0.5231149717514124,0.5557909090909091,0.5201839999999999,0.18181818181818182,0.2222222222222222,0.06030150753768844,0.24120603015075376,4.9949640287769785,24.926315789473687,0.2531328320802005,,1.0,,0.02631578947368421,,,,,,,1.0,,0.030303030303030304,,,,0.06666666666666667,,,,,True
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,11348.0,189,-105.0,390,389,81,96,35,779,19,29,7.0,11.0,,1.0,3.0,9.0,4.0,8.0,,2.0,,,1.0,,2.0,,,,,26,46,,4.0,5.0,57,479,7.0,11.0,,,1.0,15.0,,2.0,,1.0,,,38.0,14,,10.0,2.0,,3.0,3.0,5.0,8,3.0,2.0,2.0,1.0,,21,7.0,12.0,12.0,12.0,4.0,28,20.0,48,3.0,7.0,4.0,3.0,3.0,1.0,2.0,4.0,,1.0,,1.0,7,1.0,1.0,12.0,27.0,,6.0,2.0,11.0,,1.0,1.0,8.0,4.0,6.0,,2.0,1.0,,1.0,1.0,3.0,1.0,,1.0,,81,3.0,,0.7307692307692307,0.9047619047619048,,,,,,0.5652173913043478,0.6363636363636364,,0.52,0.6363636363636364,,0.5480769230769231,0.6818181818181818,,0.08,0.06521739130434782,0.10344827586206896,,13.625866050808314,0.42857142857142855,0.3333333333333333,0.1518987341772152,0.09090909090909091,0.14285714285714285,0.1044776119402985,0.147239263803681,0.09547738693467336,0.1111111111111111,0.1,0.06521739130434782,0.07692307692307693,0.2,0.16666666666666666,0.15384615384615385,0.1,0.16666666666666666,0.05555555555555555,0.15,0.3333333333333333,0.58,0.6551724137931034,0.7307692307692307,0.6842105263157895,0.18,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16,0.5,0.5,1.0,0.04,,,,0.04,,,,1.0,0.6363636363636364,0.2857142857142857,,,,,0.3333333333333333,,0.3333333333333333,,,,0.66,,0.526692,0.5792375000000001,0.5197166666666667,0.11538461538461539,0.125,0.2631578947368421,,5.423913043478261,24.15,0.2076923076923077,,,1.0,,,,,,2.0,,1.0,,0.05555555555555555,,,,,,,,,True
201961,1610612752,Wayne Ellington,Wayne Ellington,201961,NYK,17853.0,298,-27.0,607,608,117,163,80,1215,5,6,1.0,2.0,2.0,3.0,,2.0,3.0,10.0,5.0,11.0,1.0,,1.0,24.0,66.0,,5.0,2.0,6.0,8,18,29.0,77.0,8.0,111,665,1.0,3.0,,6.0,,2.0,2.0,5.0,2.0,7.0,,10.0,10.0,6,81.0,2.0,66.0,24.0,1.0,14.0,14.0,28,11.0,3.0,8.0,3.0,3.0,70,,2.0,24.0,10.0,2.0,36,2.0,38,1.0,8.0,7.0,1.0,6.0,1.0,4.0,4.0,,2.0,,2.0,10,,3.0,11.0,23.0,,2.0,1.0,13.0,,1.0,1.0,8.0,1.0,3.0,,2.0,,,1.0,1.0,2.0,2.0,,,10.0,117,1.0,,0.625,0.7142857142857143,0.9310344827586207,0.37662337662337664,,0.2857142857142857,0.37662337662337664,0.4444444444444444,0.3333333333333333,0.4,0.5421052631578948,0.1111111111111111,0.4166666666666667,0.5663265306122449,0.1111111111111111,0.4166666666666667,0.8105263157894737,0.05555555555555555,,,15.340909090909092,0.6,0.125,0.0684931506849315,0.011363636363636364,0.1643835616438356,,0.11643835616438356,0.006289308176100629,0.01639344262295082,0.016129032258064516,,,,0.09259259259259259,0.046153846153846156,0.07407407407407407,0.1724137931034483,0.13333333333333333,0.017857142857142856,1.0,0.06315789473684211,0.8333333333333334,0.8333333333333334,0.6,0.021052631578947368,,,,0.10526315789473684,0.3,0.3333333333333333,0.6666666666666666,0.11578947368421053,0.45454545454545453,0.45454545454545453,1.0,0.6947368421052632,0.36363636363636365,0.36923076923076925,0.9166666666666666,0.2222222222222222,0.5,,0.1111111111111111,0.5555555555555556,,,0.25,0.6666666666666666,0.08333333333333333,,0.5,0.3333333333333333,0.8736842105263158,0.36363636363636365,0.528418947368421,0.5229571428571429,0.5290375,0.04081632653061224,0.15,0.018018018018018018,0.09009009009009009,12.050000000000002,25.470129870129867,0.1927512355848435,6.0,1.0,,0.012987012987012988,0.1,0.015151515151515152,,,,,,,,,,,,1.0,0.01282051282051282,,,True
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,23538.0,392,-84.0,815,813,186,220,94,1628,40,64,7.0,12.0,6.0,13.0,20.0,47.0,7.0,20.0,3.0,6.0,1.0,1.0,1.0,10.0,32.0,,3.0,1.0,4.0,67,131,13.0,38.0,60.0,233,904,9.0,16.0,,4.0,19.0,37.0,7.0,18.0,2.0,5.0,23.0,43.0,60.0,74,33.0,8.0,32.0,10.0,10.0,19.0,26.0,45,24.0,2.0,13.0,2.0,4.0,116,5.0,16.0,30.0,56.0,5.0,91,22.0,113,7.0,7.0,2.0,5.0,20.0,4.0,9.0,19.0,3.0,11.0,,4.0,39,2.0,9.0,18.0,40.0,1.0,2.0,6.0,62.0,,4.0,2.0,87.0,7.0,37.0,10.0,7.0,,,4.0,2.0,7.0,6.0,1.0,,43.0,185,3.0,9.0,0.44776119402985076,0.47619047619047616,0.8461538461538461,0.34210526315789475,,0.4,0.34210526315789475,0.5114503816793893,0.5625,0.3888888888888889,0.5118343195266272,0.45,0.43478260869565216,0.5574162679425837,0.578125,0.5512820512820513,0.22485207100591717,0.07633587786259542,0.109375,0.06382978723404255,26.868905742145177,0.5128205128205128,0.22727272727272727,0.26540284360189575,0.07017543859649122,0.18072289156626506,0.029585798816568046,0.22811671087533156,0.05289672544080604,0.09782608695652174,0.07792207792207792,0.01694915254237288,0.030303030303030304,0.02702702702702703,0.21428571428571427,0.25842696629213485,0.39473684210526316,0.2,0.0967741935483871,0.09210526315789473,0.8571428571428571,0.378698224852071,0.625,0.7017543859649122,0.5,0.2781065088757396,0.425531914893617,0.45454545454545453,0.35,0.11834319526627218,0.35,0.35,0.42857142857142855,0.03550295857988166,0.5,0.5,1.0,0.1893491124260355,0.3125,0.3125,0.8,0.6,0.5833333333333334,,0.05,0.15,,,0.5652173913043478,0.46153846153846156,0.043478260869565216,1.0,0.17391304347826086,0.25,0.6035502958579881,0.3125,0.5050289940828401,0.5492375,0.5191521739130434,0.18592964824120603,0.22981366459627328,0.15879828326180256,0.18454935622317598,6.5770992366412235,25.18947368421053,0.2282208588957055,6.0,,,,,,,,,,1.0,1.0,0.021739130434782608,,,,,,,,,True
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,27442.0,457,-6.0,948,961,283,318,125,1909,19,26,3.0,3.0,3.0,5.0,3.0,12.0,17.0,41.0,5.0,14.0,,1.0,4.0,27.0,73.0,2.0,6.0,7.0,24.0,39,79,32.0,87.0,10.0,184,1015,9.0,14.0,2.0,6.0,,24.0,8.0,24.0,8.0,28.0,2.0,42.0,44.0,34,72.0,4.0,73.0,27.0,2.0,16.0,18.0,34,12.0,6.0,8.0,4.0,4.0,86,3.0,5.0,28.0,20.0,,48,9.0,57,3.0,11.0,9.0,2.0,9.0,3.0,6.0,6.0,,3.0,,2.0,15,,5.0,16.0,25.0,,2.0,1.0,17.0,2.0,,1.0,17.0,2.0,4.0,,,,,,,,,,,42.0,282,2.0,,0.5641025641025641,0.5945945945945946,0.75,0.367816091954023,0.3333333333333333,0.2857142857142857,0.367816091954023,0.4936708860759494,0.6428571428571429,0.3333333333333333,0.5240963855421686,0.6,0.38461538461538464,0.5350877192982456,0.6,0.3867924528301887,0.5240963855421686,0.02531645569620253,0.07692307692307693,,17.06422018348624,0.6,,0.08695652173913043,0.01838235294117647,0.13333333333333333,0.015151515151515152,0.10909090909090909,0.01702127659574468,0.020833333333333332,0.033707865168539325,,0.012738853503184714,0.024390243902439025,0.09195402298850575,0.043478260869565216,0.1568627450980392,0.12650602409638553,0.1590909090909091,0.03409090909090909,,0.1566265060240964,0.7307692307692307,0.7916666666666666,0.5789473684210527,0.07228915662650602,0.25,0.25,0.3333333333333333,0.2469879518072289,0.4146341463414634,0.4146341463414634,0.5882352941176471,0.08433734939759036,0.35714285714285715,0.35714285714285715,1.0,0.4397590361445783,0.3698630136986301,0.3698630136986301,0.7037037037037037,0.15,1.0,,,0.3,0.3333333333333333,0.5,0.09615384615384616,0.6,0.07692307692307693,0.25,0.46153846153846156,0.2916666666666667,0.6807228915662651,0.3698630136986301,0.5037168674698794,0.45331000000000005,0.46524423076923066,0.04093567251461988,0.04938271604938271,0.13043478260869565,0.22826086956521738,11.345569620253164,25.83333333333333,0.29852320675105487,24.0,,,,,,,2.0,1.0,,1.0,,0.02857142857142857,,,,,3.0,0.03333333333333333,,,True
