EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,3pt And 1 Free Throw Trips,on,Clear Path Fouls,OffensiveGoaltends
1626209,1610612757,Mario Hezonja,Mario Hezonja,1626209,POR,16665.0,278,-32,581,584,160,169,56.0,1165,13.0,29.0,1.0,4.0,1.0,4.0,4.0,7.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,4.0,15.0,1.0,1.0,2.0,6.0,18.0,45.0,5.0,18.0,18.0,69.0,659,1.0,5.0,1.0,2.0,2.0,7.0,2.0,7.0,3.0,7.0,10.0,23.0,20.0,16.0,15.0,2.0,15.0,4.0,7.0,11.0,7.0,18.0,7.0,7.0,4.0,43.0,2.0,6.0,24.0,26.0,6.0,56.0,8.0,64.0,3.0,7.0,3.0,4.0,6.0,2.0,4.0,7.0,2.0,2.0,13.0,1.0,1.0,13.0,34.0,1.0,1.0,2.0,20.0,1.0,1.0,2.0,21.0,3.0,12.0,3.0,1.0,2.0,3.0,23.0,159,5.0,0.5555555555555556,0.5882352941176471,1.0,0.2777777777777778,0.5,0.4285714285714285,0.2777777777777778,0.4,0.2,0.2857142857142857,0.4047619047619047,0.3571428571428571,0.4642857142857143,0.4791666666666667,0.4375,0.6052631578947368,0.2857142857142857,0.1555555555555555,0.2413793103448276,13.28125,0.4615384615384615,0.3157894736842105,0.1645569620253164,0.0344827586206896,0.1739130434782608,0.0204081632653061,0.1689189189189189,0.0294117647058823,0.0746268656716417,0.0178571428571428,0.0116279069767441,0.0833333333333333,0.1126760563380281,0.18,0.2432432432432432,0.1851851851851851,0.1333333333333333,0.0909090909090909,0.4603174603174603,0.4482758620689655,0.5909090909090909,0.6153846153846154,0.1111111111111111,0.5714285714285714,0.5714285714285714,0.5,0.1428571428571428,0.1111111111111111,0.1111111111111111,0.0476190476190476,0.3333333333333333,0.3333333333333333,1.0,0.238095238095238,0.2666666666666666,0.2666666666666666,1.0,0.5714285714285714,0.25,0.1428571428571428,0.1428571428571428,1.0,1.0,0.2857142857142857,0.25,0.0714285714285714,1.0,0.4285714285714285,0.3333333333333333,0.746031746031746,0.2666666666666666,0.5047777777777777,0.5247071428571429,0.5378928571428571,0.1666666666666666,0.2222222222222222,0.1014492753623188,0.3333333333333333,5.935555555555556,25.38888888888889,0.2753872633390705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627746,1610612757,Skal Labissiere,Skal Labissiere,1627746,POR,19792.0,330,11,688,699,152,209,80.0,1387,24.0,35.0,10.0,18.0,7.0,9.0,13.0,29.0,10.0,16.0,,1.0,,,,3.0,5.0,,,,1.0,47.0,80.0,3.0,6.0,11.0,114.0,751,11.0,22.0,,,4.0,26.0,12.0,17.0,,1.0,2.0,26.0,68.0,26.0,9.0,18.0,5.0,3.0,4.0,12.0,12.0,24.0,7.0,6.0,2.0,60.0,11.0,25.0,23.0,32.0,4.0,59.0,38.0,97.0,3.0,5.0,5.0,,9.0,1.0,6.0,13.0,3.0,2.0,22.0,,3.0,28.0,50.0,1.0,7.0,6.0,20.0,,2.0,1.0,15.0,1.0,7.0,18.0,13.0,5.0,18.0,26.0,152,7.0,0.723404255319149,0.8947368421052632,1.0,0.5,,,0.5,0.5875,0.5,0.7058823529411765,0.5988372093023255,0.5,0.6666666666666666,0.6129032258064516,0.52,0.6842105263157895,0.0697674418604651,0.05,0.0571428571428571,14.7247119078105,0.4090909090909091,0.1666666666666666,0.1758241758241758,0.1213592233009708,0.1385542168674698,0.0808823529411764,0.1580459770114942,0.1052631578947368,0.1343283582089552,0.0985915492957746,0.0714285714285714,0.125,0.1704545454545454,0.1818181818181818,0.1794871794871795,0.1639344262295081,0.0681818181818181,0.0967741935483871,0.4069767441860465,0.6857142857142857,0.7272727272727273,0.5416666666666666,0.3372093023255814,0.4482758620689655,0.4814814814814814,0.9230769230769232,0.1860465116279069,0.625,0.625,0.0116279069767441,,,,0.0581395348837209,0.6,0.6,1.0,0.8181818181818182,0.5555555555555556,,,,,0.5,0.7777777777777778,,,0.0555555555555555,,0.4767441860465116,0.6,0.4939058139534883,0.5442352941176472,0.5282083333333334,0.0760869565217391,0.0813953488372093,0.2280701754385964,0.2280701754385964,7.045,25.683333333333334,0.2209302325581395,5.0,4.0,2.0,1.0,1.0,9.0,2.0,2.0,3.0,1.0,0.0689655172413793,0.1818181818181818,0.1323529411764706,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,True,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,26291.0,438,-49,926,934,260,306,97.0,1860,22.0,34.0,,,5.0,6.0,13.0,33.0,15.0,30.0,8.0,15.0,,1.0,3.0,19.0,60.0,1.0,4.0,6.0,18.0,50.0,97.0,27.0,75.0,20.0,201.0,1027,,,1.0,4.0,3.0,6.0,7.0,16.0,7.0,21.0,4.0,39.0,44.0,56.0,54.0,,60.0,19.0,6.0,12.0,21.0,33.0,12.0,4.0,4.0,87.0,4.0,1.0,14.0,19.0,2.0,35.0,5.0,40.0,,7.0,4.0,3.0,12.0,4.0,8.0,9.0,4.0,,21.0,1.0,8.0,12.0,37.0,,1.0,2.0,28.0,,2.0,1.0,29.0,2.0,13.0,3.0,1.0,2.0,3.0,39.0,260,5.0,0.44,0.44,0.6666666666666666,0.36,0.25,0.3333333333333333,0.36,0.5154639175257731,,0.4375,0.5261627906976745,0.375,0.4729729729729729,0.5405405405405406,0.5,0.5,0.436046511627907,0.0618556701030927,0.1470588235294117,19.86499517839923,0.5714285714285714,0.0571428571428571,0.0763052208835341,0.003690036900369,0.0654205607476635,0.0210526315789473,0.0712742980561555,0.0108459869848156,0.0098039215686274,,0.0256410256410256,,0.0846153846153846,0.072463768115942,0.06,0.0566037735849056,0.0909090909090909,,0.1976744186046511,0.6470588235294118,0.7586206896551724,0.5454545454545454,0.191860465116279,0.3939393939393939,0.40625,0.3846153846153846,0.1744186046511628,0.5,0.5,0.0872093023255814,0.5333333333333333,0.5714285714285714,0.875,0.3488372093023256,0.3166666666666666,0.3392857142857143,0.5789473684210527,,,,1.0,0.25,,0.1621621621621621,0.8333333333333334,0.081081081081081,0.3333333333333333,0.4864864864864865,0.3333333333333333,0.6337209302325582,0.3166666666666666,0.4954837209302324,0.5526000000000001,0.4989472972972973,0.0710382513661202,0.1203703703703703,0.0298507462686567,0.1940298507462686,9.084536082474228,25.416000000000004,0.2807775377969762,9.0,4.0,,1.0,2.0,3.0,,,,2.0,0.0303030303030303,,,1.0,0.3333333333333333,27.0,5.0,1.0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,,,,,,,,,,,,,,,True,,
1629018,1610612757,Gary Trent Jr.,Gary Trent Jr.,1629018,POR,6274.0,105,12,213,212,86,52,20.0,425,2.0,6.0,2.0,2.0,,2.0,1.0,7.0,1.0,3.0,2.0,6.0,,,2.0,6.0,19.0,,2.0,2.0,3.0,4.0,16.0,8.0,25.0,4.0,36.0,225,2.0,2.0,,2.0,,4.0,,6.0,2.0,5.0,4.0,10.0,4.0,4.0,21.0,2.0,19.0,6.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,12.0,3.0,,4.0,5.0,,9.0,3.0,12.0,1.0,7.0,6.0,1.0,,1.0,,2.0,,,2.0,,2.0,3.0,8.0,,1.0,,4.0,,,1.0,4.0,,1.0,,,,,8.0,84,,0.5,0.6666666666666666,0.875,0.32,,0.4,0.32,0.25,1.0,,0.3902439024390244,0.5,0.2727272727272727,0.4186046511627907,0.5,0.3846153846153846,0.6097560975609756,0.0625,0.1666666666666666,18.67219917012448,,,0.0793650793650793,,0.0869565217391304,0.0638297872340425,0.0825688073394495,0.0267857142857142,,,0.0769230769230769,,0.0967741935483871,0.0869565217391304,,0.1081081081081081,,0.0357142857142857,0.1463414634146341,0.3333333333333333,0.4,0.5,0.1707317073170731,0.1428571428571428,0.1428571428571428,,0.073170731707317,0.3333333333333333,0.3333333333333333,0.1463414634146341,0.3333333333333333,0.3333333333333333,1.0,0.4634146341463415,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.5,1.0,,0.5,,,0.1818181818181818,,0.1818181818181818,,0.2727272727272727,0.6666666666666666,0.7560975609756098,0.3157894736842105,0.5235817073170732,0.4876,0.5218499999999999,0.0238095238095238,0.0588235294117647,0.1111111111111111,0.2777777777777778,8.59375,25.14,0.4037558685446009,1.0,,,,1.0,,,,,,,,,,1.0,3.0,,1.0,,,,,0.5,,,,,,,,,,,,,,True,,
203145,1610612757,Kent Bazemore,Kent Bazemore,203145,POR,66649.0,1111,14,2323,2325,605,625,243.0,4648,34.0,81.0,1.0,5.0,10.0,20.0,10.0,37.0,13.0,37.0,23.0,75.0,7.0,4.0,21.0,33.0,96.0,4.0,7.0,6.0,27.0,57.0,155.0,56.0,171.0,58.0,340.0,2549,2.0,11.0,7.0,14.0,1.0,26.0,12.0,30.0,10.0,48.0,22.0,76.0,46.0,68.0,159.0,2.0,92.0,33.0,15.0,45.0,16.0,61.0,10.0,28.0,10.0,138.0,7.0,6.0,78.0,66.0,15.0,159.0,13.0,172.0,5.0,45.0,28.0,17.0,36.0,13.0,29.0,24.0,7.0,2.0,60.0,4.0,14.0,53.0,121.0,2.0,2.0,2.0,86.0,1.0,5.0,20.0,72.0,6.0,29.0,27.0,23.0,2.0,31.0,75.0,599,19.0,0.4035087719298245,0.4107142857142857,0.9464285714285714,0.327485380116959,0.5,0.2083333333333333,0.3353293413173652,0.3677419354838709,0.1818181818181818,0.4,0.4325153374233129,0.5,0.3461538461538461,0.4748603351955307,0.5,0.4175824175824176,0.5245398773006135,0.0967741935483871,0.1234567901234567,16.009191880505554,0.6,0.217391304347826,0.103125,0.00920245398773,0.1491395793499044,0.0145833333333333,0.1238177128116938,0.0114840989399293,0.0074906367041198,0.018018018018018,0.0131926121372031,0.0198019801980198,0.1006493506493506,0.1391752577319587,0.0579710144927536,0.14,0.1788617886178861,0.0263157894736842,0.2484662576687116,0.419753086419753,0.4788732394366197,0.4705882352941176,0.1134969325153374,0.2702702702702703,0.303030303030303,0.2,0.1134969325153374,0.3513513513513513,0.3611111111111111,0.2300613496932515,0.3066666666666666,0.3066666666666666,1.0,0.294478527607362,0.34375,0.3548387096774194,0.9090909090909092,0.2,0.2,0.28,0.28,0.5714285714285714,1.0,0.2564102564102564,0.5,0.2692307692307692,0.1904761904761904,0.3461538461538461,0.2222222222222222,0.7730061349693251,0.358695652173913,0.5366965838509317,0.5412812499999999,0.5517,0.0883190883190883,0.1629213483146067,0.0764705882352941,0.2235294117647059,7.22516129032258,25.567836257309946,0.2604390873869995,6.0,7.0,,4.0,7.0,17.0,1.0,,,6.0,0.1081081081081081,,,0.5483870967741935,0.3846153846153846,9.0,3.0,1.0,,0.0175438596491228,,0.03125,,3.0,4.0,2.0,4.0,1.0,3.0,2.0,0.027027027027027,0.4285714285714285,1.0,0.0115606936416184,,,True,,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,9641.0,161,12,338,343,117,111,46.0,681,12.0,19.0,4.0,6.0,6.0,8.0,1.0,5.0,,1.0,1.0,6.0,,1.0,2.0,3.0,10.0,1.0,2.0,,5.0,13.0,25.0,4.0,16.0,13.0,51.0,348,4.0,8.0,1.0,2.0,5.0,16.0,7.0,11.0,1.0,7.0,6.0,23.0,16.0,10.0,12.0,6.0,10.0,3.0,3.0,1.0,1.0,2.0,,1.0,,5.0,4.0,6.0,16.0,7.0,3.0,26.0,11.0,37.0,,5.0,3.0,2.0,3.0,,3.0,2.0,,,5.0,,3.0,11.0,16.0,1.0,1.0,,14.0,,3.0,,21.0,3.0,10.0,6.0,4.0,,6.0,23.0,117,1.0,0.6153846153846154,0.8,1.0,0.25,0.5,0.1428571428571428,0.25,0.52,0.5,0.6363636363636364,0.4634146341463415,0.55,0.4722222222222222,0.51,0.6153846153846154,0.5227272727272727,0.3902439024390244,0.12,0.1052631578947368,13.994910941475826,0.6,0.2142857142857142,0.0864197530864197,0.0521739130434782,0.1702127659574468,0.0512820512820512,0.1314285714285714,0.0518134715025906,0.0232558139534883,0.1136363636363636,0.0634920634920634,,0.0638297872340425,0.0476190476190476,0.2307692307692307,0.2,0.0833333333333333,,0.4634146341463415,0.631578947368421,0.7058823529411765,0.5833333333333334,0.1219512195121951,0.2,0.25,1.0,0.024390243902439,,,0.1463414634146341,0.1666666666666666,0.1666666666666666,1.0,0.2439024390243902,0.3,0.3,1.0,0.6,0.6666666666666666,,0.2,0.5,1.0,0.4444444444444444,0.75,0.1111111111111111,0.5,0.2777777777777778,,0.8536585365853658,0.3,0.5488378048780487,0.52543125,0.5238083333333334,0.2083333333333333,0.3125,0.3137254901960784,0.4509803921568627,3.228,24.6125,0.3461538461538461,1.0,,1.0,,2.0,5.0,1.0,,,2.0,0.2,0.0588235294117647,,0.8333333333333334,,,,1.0,,,,,0.25,,,,,,,2.0,,,,,,,True,,
201229,1610612757,Anthony Tolliver,Anthony Tolliver,201229,POR,12843.0,214,-43,459,463,113,129,41.0,922,1.0,7.0,,1.0,,1.0,,2.0,1.0,2.0,6.0,12.0,,2.0,4.0,3.0,23.0,,,,5.0,2.0,11.0,9.0,35.0,1.0,32.0,512,,3.0,,,1.0,1.0,,1.0,2.0,9.0,,6.0,2.0,2.0,27.0,,23.0,3.0,2.0,4.0,8.0,12.0,6.0,3.0,,32.0,2.0,8.0,9.0,14.0,3.0,26.0,10.0,36.0,,3.0,2.0,1.0,8.0,1.0,6.0,4.0,2.0,1.0,12.0,,3.0,16.0,26.0,,2.0,1.0,8.0,3.0,1.0,,2.0,,1.0,1.0,1.0,,1.0,6.0,110,1.0,0.5,0.5,1.0,0.2571428571428571,,0.2222222222222222,0.2571428571428571,0.1818181818181818,,,0.3369565217391304,,0.3,0.3404255319148936,0.125,0.3,0.7608695652173914,0.1818181818181818,0.2857142857142857,11.568627450980394,0.6666666666666666,0.2727272727272727,0.1085271317829457,0.0625,0.1058823529411764,0.0194174757281553,0.1074766355140186,0.0432900432900432,0.0526315789473684,0.0888888888888888,0.025,,0.1129032258064516,0.073170731707317,0.1538461538461538,0.140625,,,0.1521739130434782,0.1428571428571428,0.2,1.0,0.0434782608695652,,,,0.0434782608695652,0.5,0.5,0.2608695652173913,0.5,0.5,1.0,0.5,0.1304347826086956,0.1363636363636363,1.0,0.3333333333333333,,,,,,0.1,,0.4,0.5,0.5,,0.9130434782608696,0.1304347826086956,0.5357391304347826,0.4381333333333333,0.5604750000000001,0.0212765957446808,0.0833333333333333,0.03125,0.1875,5.663636363636363,25.117142857142863,0.2461873638344226,2.0,1.0,,,,1.0,,,,,,,0.0384615384615384,1.0,,,1.0,1.0,,0.0285714285714285,,0.0434782608695652,,,,,,,,,,,,,,,True,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,48840.0,814,42,1721,1708,533,519,173.0,3429,78.0,136.0,3.0,10.0,31.0,51.0,13.0,39.0,20.0,40.0,3.0,5.0,,,,69.0,195.0,3.0,4.0,19.0,53.0,111.0,215.0,72.0,200.0,156.0,594.0,1885,6.0,16.0,3.0,4.0,8.0,29.0,36.0,71.0,19.0,53.0,102.0,231.0,20.0,202.0,63.0,6.0,192.0,68.0,19.0,97.0,64.0,161.0,41.0,64.0,23.0,386.0,3.0,8.0,38.0,36.0,2.0,76.0,12.0,88.0,3.0,23.0,10.0,13.0,49.0,9.0,34.0,15.0,15.0,1.0,64.0,,24.0,18.0,37.0,1.0,,2.0,137.0,2.0,7.0,6.0,176.0,8.0,41.0,6.0,1.0,2.0,9.0,229.0,527,5.0,0.09009009009009,0.0925925925925925,0.2916666666666667,0.36,0.75,0.3584905660377358,0.3585858585858585,0.5162790697674419,0.375,0.5070422535211268,0.5277108433734939,0.525,0.5201612903225806,0.5979591836734693,0.6041666666666666,0.6432584269662921,0.4819277108433735,0.0883720930232558,0.1029411764705882,28.77922077922078,0.765625,0.0377358490566037,0.0770877944325481,0.0179775280898876,0.0992167101827676,0.0082872928176795,0.0870588235294117,0.01363073110285,0.0150753768844221,0.0268456375838926,0.010752688172043,,0.0651162790697674,0.0629370629370629,0.1192660550458715,0.1016949152542373,0.0909090909090909,0.0147058823529411,0.327710843373494,0.5735294117647058,0.639344262295082,0.0897435897435897,0.0939759036144578,0.3333333333333333,0.3714285714285714,0.0769230769230769,0.0963855421686747,0.5,0.5128205128205128,0.0120481927710843,0.6,0.6,0.6666666666666666,0.4698795180722891,0.3538461538461538,0.3575129533678756,0.2753623188405797,0.5,0.3,,0.2,0.75,1.0,0.4112903225806452,0.6078431372549019,,,0.4274193548387097,0.3584905660377358,0.8096385542168675,0.3541666666666667,0.5223649635036497,0.542571875,0.5185024793388429,0.1096491228070175,0.1653225806451612,0.0488215488215488,0.3888888888888889,5.964651162790698,27.4505,0.3097036606624055,23.0,10.0,1.0,,34.0,8.0,,,,32.0,0.1025641025641025,0.0263157894736842,0.0103092783505154,0.8888888888888888,0.1,153.0,2.0,1.0,9.0,0.01,,0.0102564102564102,,,2.0,9.0,3.0,2.0,1.0,3.0,0.025,,,0.0432692307692307,1.0,1.0,True,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,45114.0,752,36,1565,1564,317,350,164.0,3129,49.0,88.0,6.0,15.0,7.0,15.0,41.0,86.0,38.0,73.0,8.0,21.0,4.0,,4.0,43.0,115.0,2.0,7.0,11.0,19.0,128.0,247.0,51.0,136.0,41.0,450.0,1728,8.0,25.0,4.0,11.0,,28.0,21.0,41.0,11.0,23.0,15.0,90.0,54.0,202.0,102.0,8.0,115.0,43.0,13.0,48.0,30.0,78.0,21.0,25.0,13.0,186.0,2.0,15.0,28.0,33.0,2.0,63.0,17.0,80.0,8.0,18.0,9.0,9.0,14.0,3.0,6.0,17.0,8.0,1.0,31.0,,6.0,24.0,53.0,,3.0,8.0,40.0,,,2.0,54.0,5.0,22.0,11.0,6.0,3.0,11.0,87.0,311,4.0,0.2109375,0.2177419354838709,0.6666666666666666,0.375,0.3636363636363636,0.4782608695652174,0.375,0.5182186234817814,0.32,0.5121951219512195,0.5339425587467362,0.3888888888888889,0.5859375,0.5529556650246306,0.3888888888888889,0.6164383561643836,0.3550913838120104,0.0526315789473684,0.1136363636363636,24.829545454545453,0.4516129032258064,0.0465116279069767,0.0739910313901345,0.0345622119815668,0.0818713450292397,0.0063694267515923,0.0774111675126903,0.0227272727272727,0.03954802259887,0.0272108843537414,0.00418410041841,0.0133333333333333,0.0613207547169811,0.0714285714285714,0.1063829787234042,0.075187969924812,0.1052631578947368,0.0423280423280423,0.2297650130548303,0.5568181818181818,0.6282051282051282,0.2857142857142857,0.2245430809399478,0.4767441860465116,0.4823529411764706,0.1463414634146341,0.1906005221932115,0.5205479452054794,0.5352112676056338,0.0548302872062663,0.3809523809523809,0.3809523809523809,0.875,0.3002610966057441,0.3739130434782609,0.3739130434782609,0.627906976744186,0.4166666666666667,0.4,0.1111111111111111,0.1944444444444444,0.2857142857142857,1.0,0.234375,0.4666666666666667,0.0625,,0.296875,0.5789473684210527,0.5848563968668408,0.3739130434782609,0.5015689295039165,0.5206517857142857,0.50108359375,0.0573566084788029,0.0833333333333333,0.0622222222222222,0.2,9.174493927125503,25.22720588235294,0.202555910543131,9.0,10.0,,4.0,5.0,7.0,,,,3.0,0.0116279069767441,,0.0363636363636363,0.6363636363636364,0.1842105263157894,51.0,,1.0,2.0,,,,0.1666666666666666,2.0,,1.0,,,,2.0,0.0273972602739726,0.5,0.5,0.0072992700729927,,,True,,
203918,1610612757,Rodney Hood,Rodney Hood,203918,POR,7982.0,133,-50,285,294,61,116,36.0,579,3.0,6.0,,2.0,1.0,1.0,7.0,15.0,3.0,5.0,3.0,8.0,,,,1.0,6.0,,,,1.0,13.0,26.0,4.0,14.0,7.0,45.0,340,1.0,5.0,,,,2.0,1.0,1.0,,1.0,2.0,4.0,6.0,20.0,12.0,,6.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,13.0,1.0,4.0,8.0,7.0,,15.0,5.0,20.0,1.0,4.0,4.0,,1.0,,,2.0,1.0,1.0,3.0,1.0,1.0,3.0,11.0,,1.0,,10.0,,2.0,2.0,10.0,,5.0,1.0,1.0,,1.0,4.0,58,2.0,0.2307692307692307,0.2307692307692307,1.0,0.2857142857142857,,,0.2857142857142857,0.5,0.2,1.0,0.475,0.2,0.5,0.5,0.2,0.6666666666666666,0.35,0.0384615384615384,,14.723926380368098,0.3333333333333333,,0.1076923076923077,0.0449438202247191,0.1333333333333333,0.0166666666666666,0.12,0.0335570469798657,0.054054054054054,0.0666666666666666,0.0217391304347826,,0.1052631578947368,0.0588235294117647,0.2,0.1739130434782608,,0.0454545454545454,0.15,0.5,0.5,0.6666666666666666,0.375,0.4666666666666667,0.5,0.1428571428571428,0.125,0.6,0.6,0.2,0.375,0.375,1.0,0.15,0.1666666666666666,0.1666666666666666,1.0,0.4,,,,,,0.5,1.0,,,0.5,,0.5,0.1666666666666666,0.4901987499999999,0.512175,0.7052,0.1111111111111111,0.1612903225806451,0.0444444444444444,0.0888888888888888,9.003846153846153,24.70714285714286,0.2140350877192982,1.0,,,,,,,,,,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
