EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,OffTwoPtRebounds,OffRebounds,LostBallTurnovers,Travels,Offensive Fouls Drawn,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGA,HeaveAttempts,Corner3Assists,FTDefRebounds,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,DefFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,DefLongMidRangeReboundPct,NonShootingPenaltyNonTakeFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,SecondChanceTurnovers,Blocked3s,BlockedArc3,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,on,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,Fg3aBlocked,Loose Ball Fouls,Charge Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,1525.0,25,3.0,51,52,18.0,12.0,4.0,103,4.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,6.0,10.0,1.0,4.0,3.0,18.0,53.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,10.0,3.0,4.0,1.0,4.0,4.0,2.0,2.0,8.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,5.0,18.0,0.16666666666666666,0.16666666666666666,0.25,0.5,0.25,0.6,1.0,0.3333333333333333,0.5357142857142857,1.0,0.5,0.6,1.5,0.5,0.2857142857142857,31.578947368421055,0.3333333333333333,0.14285714285714285,0.125,0.13636363636363635,0.4,0.125,0.2857142857142857,1.0,1.0,0.25,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.25,0.25,1.0,1.0,0.4,0.5,0.5714285714285714,0.25,0.4893464285714285,0.5008,0.47744,0.13333333333333333,0.18181818181818182,0.16666666666666666,0.2777777777777778,9.080000000000002,25.45,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,1644.0,27,-8.0,58,57,24.0,23.0,5.0,115,3.0,3.0,,,,3.0,,2.0,1.0,2.0,1.0,2.0,3.0,8.0,1.0,2.0,8.0,17.0,64.0,,,,,1.0,1.0,1.0,2.0,11.0,4.0,2.0,,2.0,1.0,2.0,3.0,1.0,1.0,7.0,3.0,,3.0,3.0,,,,1.0,,1.0,2.0,3.0,,2.0,4.0,1.0,5.0,10.0,,2.0,9.0,22.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.375,,1.0,0.45,,0.8333333333333334,0.5666666666666667,,0.7857142857142857,0.2,27.69230769230769,0.3333333333333333,,0.1875,0.1111111111111111,,0.2,0.3,1.0,1.0,0.6666666666666666,0.3,,,0.2,,,0.2,0.5,0.5,,,0.6666666666666666,0.5,0.5,0.5,0.48052,,0.6141,0.16666666666666666,0.2,,0.6470588235294118,8.649999999999999,25.85,0.41379310344827586,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.125,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628982,1610612753,Melvin Frazier Jr.,Melvin Frazier Jr.,1628982,ORL,3262.0,54,-7.0,113,112,46.0,34.0,10.0,225,3.0,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,7.0,2.0,4.0,,14.0,119.0,1.0,1.0,,2.0,,,1.0,2.0,3.0,6.0,2.0,,3.0,1.0,1.0,2.0,1.0,,5.0,3.0,1.0,4.0,5.0,4.0,2.0,2.0,1.0,,,1.0,2.0,1.0,,1.0,,2.0,,,,3.0,44.0,0.75,1.0,0.5,0.5,0.5,0.5714285714285714,1.0,,0.6363636363636364,0.5,0.75,0.6363636363636364,0.5,0.75,0.36363636363636365,10.236220472440944,0.5,0.045454545454545456,0.1111111111111111,0.08163265306122448,,0.08333333333333333,0.36363636363636365,0.75,0.75,0.6666666666666666,0.18181818181818182,,,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.5,0.7272727272727273,0.3333333333333333,0.5300999999999999,0.45685000000000003,0.472575,,,0.14285714285714285,0.21428571428571427,5.942857142857142,24.875,0.40707964601769914,,,,6.0,,1.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.027777777777777776,0.019230769230769232,0.07142857142857142,0.08333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629724,1610612753,Vic Law,Vic Law,1629724,ORL,3713.0,62,-7.0,131,128,56.0,43.0,11.0,259,,2.0,,1.0,4.0,5.0,1.0,4.0,1.0,5.0,1.0,3.0,5.0,11.0,1.0,7.0,2.0,15.0,132.0,,1.0,1.0,1.0,3.0,6.0,1.0,5.0,11.0,2.0,8.0,,4.0,1.0,1.0,3.0,1.0,,8.0,4.0,4.0,9.0,11.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,4.0,6.0,1.0,5.0,6.0,,1.0,11.0,54.0,0.2,0.2,0.14285714285714285,0.2,0.16666666666666666,0.45454545454545453,,0.5,0.3611111111111111,,0.4090909090909091,0.35714285714285715,0.25,0.39285714285714285,0.3888888888888889,15.753424657534246,,0.15384615384615385,0.125,0.13793103448275862,0.2857142857142857,0.13793103448275862,0.1111111111111111,,,,0.2777777777777778,0.8,1.0,0.2222222222222222,0.25,0.25,0.2777777777777778,0.2,0.2,1.0,,0.2727272727272727,0.3333333333333333,0.5,0.25,0.4770647058823529,0.6077,0.47955000000000003,0.05263157894736842,0.08333333333333333,0.06666666666666667,0.7333333333333333,11.654545454545456,30.642857142857142,0.42748091603053434,,1.0,2.0,3.0,1.0,2.0,1.0,,2.0,2.0,1.0,0.09090909090909091,0.2,1.0,0.09090909090909091,,,2.0,,,,2.0,2.0,,,1.0,0.047619047619047616,0.03389830508474576,,0.13333333333333333,,,0.1111111111111111,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,0.25,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203920,1610612753,Khem Birch,Khem Birch,203920,ORL,2670.0,44,-6.0,94,90,31.0,24.0,8.0,184,6.0,9.0,2.0,4.0,,3.0,1.0,1.0,,,,,7.0,13.0,,,7.0,21.0,90.0,2.0,4.0,2.0,6.0,2.0,5.0,,,4.0,10.0,4.0,,,,3.0,3.0,2.0,,6.0,3.0,3.0,6.0,11.0,3.0,2.0,1.0,2.0,,,,2.0,1.0,3.0,5.0,,5.0,10.0,,5.0,4.0,31.0,0.7142857142857143,0.8333333333333334,,,,0.5384615384615384,0.5,0.4,0.5384615384615384,0.5,0.4,0.5833333333333334,0.6,0.4,,19.23076923076923,1.0,0.14285714285714285,0.13636363636363635,0.13953488372093023,,0.15,0.6923076923076923,0.6666666666666666,0.75,0.6666666666666666,0.23076923076923078,,,0.07692307692307693,1.0,1.0,,,,1.0,0.5,,,0.6923076923076923,,0.5091,0.54,0.42342,0.2777777777777778,0.2777777777777778,0.2857142857142857,0.19047619047619047,4.430769230769231,,0.32978723404255317,1.0,2.0,,,3.0,,,,,,,0.23076923076923078,0.6666666666666666,,0.4,0.5,,,,,2.0,4.0,5.0,2.0,,,0.125,0.11363636363636363,,0.25,,1.0,,,,,,,,,,,,,0.08333333333333333,,,1.0,1.0,2.0,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.09090909090909091,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,556.0,9,-1.0,16,18,6.0,4.0,2.0,34,1.0,1.0,,,,1.0,1.0,3.0,2.0,4.0,,2.0,2.0,5.0,2.0,4.0,,10.0,21.0,,1.0,,,1.0,2.0,,2.0,2.0,4.0,,,4.0,2.0,,,,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,2.0,6.0,1.0,1.0,0.5,,0.5,0.4,,0.5,0.5555555555555556,,0.25,0.5555555555555556,,0.25,0.4444444444444444,45.0,,,0.3333333333333333,0.2,,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5,0.5,,,0.5,,0.5555555555555556,0.5,0.4895,0.3963,0.493325,,,,0.2,11.9,25.7,0.375,1.0,1.0,,6.0,,,,,,,1.0,,,1.0,0.25,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,417.0,7,1.0,14,14,6.0,4.0,2.0,28,,,,,,,,1.0,,1.0,,,,1.0,1.0,2.0,,3.0,13.0,,,,,,,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,6.0,,,0.5,1.0,0.5,,,,0.5,,1.5,0.5,,1.5,0.6666666666666666,18.75,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,0.6666666666666666,,0.5409166666666666,,0.62535,,,,1.0,14.8,24.200000000000003,0.42857142857142855,,,,3.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203516,1610612753,James Ennis III,James Ennis III,203516,ORL,327.0,5,-4.0,10,9,,,,19,,1.0,,,1.0,1.0,,,,1.0,,,1.0,2.0,,1.0,,2.0,16.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,30.0,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,,,,,0.6666666666666666,,0.5094333333333333,,,,,,,4.8,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629168,1610612753,BJ Johnson,BJ Johnson,1629168,ORL,1746.0,29,7.0,67,63,33.0,31.0,6.0,130,1.0,4.0,1.0,1.0,,,1.0,6.0,,2.0,,1.0,2.0,10.0,,2.0,9.0,13.0,60.0,1.0,1.0,,2.0,,2.0,,1.0,7.0,,4.0,,2.0,,1.0,1.0,1.0,,2.0,3.0,4.0,7.0,9.0,1.0,1.0,,2.0,,1.0,1.0,3.0,,,1.0,,6.0,10.0,,3.0,6.0,31.0,,,,,,0.2,1.0,,0.16666666666666666,1.0,,0.38235294117647056,1.0,0.5,0.16666666666666666,27.027027027027028,0.6666666666666666,0.26666666666666666,0.1875,0.22580645161290322,,0.2,0.3333333333333333,0.25,0.3333333333333333,,,,,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,1.0,1.0,0.3333333333333333,,0.5,,0.4778083333333334,0.5561,0.5252666666666667,0.2,0.23076923076923078,0.15384615384615385,0.5384615384615384,12.209999999999999,25.6,0.4925373134328358,,1.0,7.0,,1.0,,,,2.0,,,0.1,,,0.3333333333333333,,,,,,2.0,1.0,2.0,1.0,,1.0,0.0625,0.07692307692307693,,0.2222222222222222,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25,0.1,0.2,0.125,0.1111111111111111,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201571,1610612753,D.J. Augustin,D.J. Augustin,201571,ORL,964.0,16,-6.0,34,33,10.0,10.0,3.0,67,,,,,1.0,2.0,1.0,2.0,,1.0,,1.0,2.0,4.0,,1.0,,4.0,33.0,,1.0,,,,,,1.0,,,4.0,,,,2.0,5.0,2.0,,13.0,2.0,,2.0,3.0,,,,,,,,,,,2.0,,2.0,,,,,10.0,,,,,,0.5,,,0.4,,,0.4,,,0.2,12.82051282051282,,,0.2,0.15384615384615385,,0.125,,,,,0.4,0.5,0.5,0.4,0.5,0.5,0.2,,,,,1.0,,0.2,,0.41215,0.4057,,,,,,12.7,53.0,0.29411764705882354,,,,,,3.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,0.07142857142857142,0.05263157894736842,,,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
