EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,LostBallTurnovers,Offensive Fouls,3SecondViolations,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyCorner3FGM,Fg3aBlocked,Corner3Assists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Charge Fouls,OffensiveGoaltends,Corner3PctBlocked,LongMidRangePctBlocked,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,Travels,on,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGM,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls
101139,1610612764,CJ Miles,CJ Miles,101139,WAS,9661.0,161,-8,359,352,75.0,104,43.0,711,6.0,13.0,3.0,5.0,1.0,2.0,1.0,6.0,1.0,5.0,2.0,7.0,1.0,9.0,28.0,2.0,4.0,1.0,3.0,8.0,24.0,11.0,35.0,15.0,64.0,419,3.0,7.0,2.0,4.0,1.0,13.0,1.0,4.0,1.0,4.0,3.0,8.0,12.0,4.0,30.0,3.0,2.0,28.0,9.0,2.0,10.0,2.0,12.0,2.0,7.0,2.0,1.0,26.0,4.0,4.0,4.0,8.0,4.0,12.0,10.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,8.0,14.0,1.0,14.0,2.0,2.0,20.0,1.0,4.0,7.0,1.0,4.0,4.0,4.0,2.0,8.0,75.0,2.0,0.75,0.8571428571428571,0.9090909090909091,0.3142857142857143,0.5,0.25,0.3142857142857143,0.3333333333333333,0.42857142857142855,0.25,0.4152542372881356,0.5454545454545454,0.3125,0.4621212121212121,0.5416666666666666,0.3888888888888889,0.5932203389830508,0.08333333333333333,0.07692307692307693,0.16666666666666666,17.283950617283953,0.5,0.04819277108433735,0.05970149253731343,0.044444444444444446,0.05333333333333334,0.02247191011235955,0.05128205128205128,0.02631578947368421,0.02857142857142857,0.2,0.07547169811320754,0.5,0.22033898305084745,0.46153846153846156,0.5,0.6666666666666666,0.1016949152542373,0.16666666666666666,0.2,1.0,0.0847457627118644,0.2,0.2,1.0,0.11864406779661017,0.2857142857142857,0.2857142857142857,1.0,0.4745762711864407,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.45454545454545453,0.6,0.6666666666666666,0.36363636363636365,0.5,1.0,0.25,0.5,0.125,0.375,0.3333333333333333,0.8135593220338984,0.32142857142857145,0.5270322033898306,0.54571,0.5215,0.12121212121212122,0.23333333333333334,0.027777777777777776,0.203125,0.125,6.691666666666666,25.70285714285714,0.20891364902506965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628418,1610612764,Thomas Bryant,Thomas Bryant,1628418,WAS,1592.0,27,1,60,58,24.0,28,7.0,118,7.0,8.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,7.0,8.0,,,7.0,21.0,77,1.0,2.0,,,4.0,6.0,1.0,1.0,,,5.0,7.0,12.0,2.0,,,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,5.0,,3.0,1.0,4.0,3.0,7.0,,,,1.0,,2.0,,3.0,,1.0,1.0,5.0,2.0,6.0,,,8.0,2.0,,5.0,,,,,,7.0,24.0,1.0,0.8571428571428571,1.0,,,,,,0.875,0.5,1.0,0.875,0.5,1.0,0.9545454545454546,0.75,1.1666666666666667,,,,,20.8955223880597,0.3333333333333333,0.09090909090909091,0.1875,,0.14814814814814814,0.1111111111111111,,,,0.2,0.2727272727272727,,1.0,0.875,0.875,0.8571428571428571,,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,1.0,,,,1.0,,0.6458,0.4828,0.6428,0.45454545454545453,0.45454545454545453,,0.2857142857142857,0.3333333333333333,1.4125,,0.4,3.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,1950.0,32,23,68,64,15.0,27,11.0,132,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,6.0,8.0,1.0,2.0,4.0,19.0,70,2.0,2.0,,,,4.0,2.0,2.0,,,2.0,6.0,2.0,10.0,3.0,,4.0,2.0,1.0,,3.0,1.0,4.0,1.0,2.0,,1.0,9.0,1.0,6.0,1.0,7.0,3.0,10.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,4.0,,,2.0,,,,,,6.0,15.0,,0.16666666666666666,0.25,1.0,0.5,,,0.5,0.75,1.0,1.0,0.75,1.0,1.0,0.7916666666666666,1.0,1.0,0.2,,,,16.25,,0.05263157894736842,0.42857142857142855,0.0625,0.21212121212121213,0.1,0.06666666666666667,,0.1111111111111111,,0.36363636363636365,,0.6,0.6666666666666666,0.6666666666666666,,0.1,1.0,1.0,,0.1,1.0,1.0,1.0,,,,,0.2,0.5,0.5,1.0,1.0,1.0,,,,,1.0,1.0,,,,0.8,0.5,0.42807499999999993,0.4224,0.40869999999999995,0.16666666666666666,0.2,,0.21052631578947367,0.3157894736842105,4.699999999999999,28.2,0.22058823529411764,2.0,,,,0.14285714285714285,0.1111111111111111,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202722,1610612764,Davis Bertans,Davis Bertans,202722,WAS,8007.0,133,-20,298,295,53.0,74,38.0,593,5.0,8.0,2.0,2.0,1.0,1.0,2.0,5.0,,3.0,2.0,4.0,1.0,11.0,39.0,1.0,2.0,2.0,8.0,7.0,16.0,13.0,43.0,6.0,59.0,341,3.0,3.0,1.0,2.0,,9.0,1.0,2.0,3.0,9.0,3.0,14.0,8.0,6.0,33.0,6.0,4.0,39.0,11.0,1.0,6.0,4.0,10.0,3.0,5.0,,1.0,24.0,4.0,11.0,12.0,24.0,8.0,32.0,4.0,3.0,1.0,3.0,3.0,1.0,,4.0,,,7.0,16.0,2.0,6.0,,1.0,8.0,,,,2.0,2.0,1.0,2.0,1.0,14.0,53.0,,0.5714285714285714,0.8,0.8461538461538461,0.3023255813953488,0.5,0.3333333333333333,0.3023255813953488,0.4375,1.0,0.5,0.4491525423728814,0.9,0.5,0.47580645161290325,0.9,0.5384615384615384,0.7288135593220338,0.0625,0.125,,19.526627218934912,0.75,0.17391304347826086,0.19642857142857142,0.05063291139240506,0.184,0.050314465408805034,0.043478260869565216,0.1,0.3103448275862069,,0.20930232558139536,0.5,0.13559322033898305,0.625,0.7142857142857143,0.4,0.0847457627118644,0.4,0.4,1.0,0.05084745762711865,,,,0.06779661016949153,0.5,0.5,1.0,0.6610169491525424,0.28205128205128205,0.2894736842105263,0.8181818181818182,0.4,1.0,,0.4,0.5,,0.09090909090909091,1.0,0.09090909090909091,0.7272727272727273,0.25,0.864406779661017,0.28205128205128205,0.5203271186440678,0.556725,0.491309090909091,0.03278688524590164,,0.044444444444444446,0.15254237288135594,0.23728813559322035,7.106250000000001,26.223255813953486,0.17785234899328858,4.0,,,,0.05,0.029411764705882353,0.08695652173913043,0.043478260869565216,0.15384615384615385,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.023255813953488372,0.02564102564102564,0.2,0.1,0.05714285714285714,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,4162.0,69,10,153,146,39.0,42,17.0,299,11.0,16.0,,,2.0,2.0,4.0,6.0,4.0,8.0,1.0,4.0,,4.0,16.0,,1.0,2.0,4.0,19.0,30.0,5.0,20.0,13.0,66.0,180,,,,3.0,,,5.0,5.0,2.0,4.0,10.0,26.0,14.0,24.0,12.0,3.0,,16.0,4.0,,9.0,5.0,14.0,5.0,8.0,1.0,,33.0,2.0,4.0,4.0,8.0,3.0,11.0,,,,5.0,4.0,,,5.0,,1.0,4.0,5.0,,10.0,,1.0,14.0,1.0,1.0,6.0,,,,,,26.0,39.0,1.0,0.3684210526315789,0.3684210526315789,0.8,0.25,,0.5,0.25,0.6333333333333333,,1.0,0.53,,0.8888888888888888,0.5803571428571429,,0.8928571428571429,0.4,,,,35.67251461988304,1.0,0.09302325581395349,0.13333333333333333,0.05405405405405406,0.1095890410958904,0.04,0.034482758620689655,0.08695652173913043,0.08333333333333333,0.125,0.09523809523809523,,0.32,0.6875,0.6875,0.2727272727272727,0.12,0.6666666666666666,0.6666666666666666,0.5,0.16,0.5,0.5,0.5,0.08,0.25,0.25,1.0,0.32,0.25,0.25,0.75,,,,0.3333333333333333,,,0.2222222222222222,1.0,,0.4444444444444444,0.5,0.72,0.25,0.5214110000000001,0.6696,0.5260666666666667,0.10909090909090909,0.17142857142857143,,,0.3939393939393939,7.216666666666668,25.654999999999994,0.2549019607843137,1.0,1.0,,,0.02631578947368421,0.05555555555555555,,,0.2222222222222222,,,,,2.0,,1.0,,1.0,,,,0.125,0.08,,2.0,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,849.0,14,-5,33,31,17.0,14,1.0,64,4.0,6.0,,,,2.0,,,,,,1.0,1.0,,,,,,,4.0,6.0,,1.0,,8.0,48,,,,,,,,2.0,,1.0,,,6.0,2.0,,,,,,,1.0,1.0,2.0,1.0,,1.0,,5.0,,2.0,2.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,0.75,0.75,,,,,,0.6666666666666666,,,0.5714285714285714,,,0.5714285714285714,,,0.14285714285714285,,,,20.588235294117645,,0.3333333333333333,0.2857142857142857,,0.3076923076923077,,,0.2,1.0,,0.2857142857142857,,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.75,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,,1.0,,0.5850714285714285,,0.6279333333333333,,,,,,2.1,22.9,0.5151515151515151,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,748.0,12,15,26,25,5.0,17,4.0,51,2.0,2.0,,,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,,1.0,1.0,5.0,28,,,,,,,,,,1.0,,,4.0,,,,,1.0,,,1.0,,1.0,,1.0,,,2.0,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,5.0,,1.0,1.0,,,,,,1.0,,,0.6666666666666666,,,0.8333333333333334,,,0.3333333333333333,,,,9.67741935483871,,0.5,,,0.25,,,,0.5,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,1.0,,0.6372166666666667,,0.51135,0.3333333333333333,0.5,,,,1.0,25.8,0.19230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,8353.0,139,-15,306,304,55.0,78,40.0,610,7.0,16.0,,1.0,1.0,3.0,5.0,10.0,3.0,11.0,,1.0,,2.0,8.0,,,1.0,2.0,15.0,37.0,2.0,9.0,4.0,40.0,359,2.0,5.0,,,,4.0,3.0,9.0,1.0,2.0,3.0,12.0,4.0,26.0,3.0,3.0,,8.0,2.0,6.0,10.0,16.0,26.0,12.0,9.0,1.0,,68.0,3.0,6.0,10.0,16.0,4.0,20.0,2.0,2.0,,3.0,2.0,5.0,,8.0,,1.0,4.0,8.0,,7.0,2.0,1.0,5.0,1.0,,2.0,,3.0,2.0,3.0,2.0,12.0,55.0,,0.13333333333333333,0.13333333333333333,0.5,0.2222222222222222,,0.5,0.2222222222222222,0.40540540540540543,0.4,0.3333333333333333,0.391304347826087,0.4,0.4090909090909091,0.4166666666666667,0.4,0.46153846153846156,0.1956521739130435,0.16216216216216217,0.1875,0.3,16.045845272206304,0.375,0.13513513513513514,0.10526315789473684,0.03614457831325301,0.12213740458015267,0.025157232704402517,0.027777777777777776,0.11428571428571428,0.12903225806451613,0.25,0.1111111111111111,0.6666666666666666,0.34782608695652173,0.4375,0.5384615384615384,,0.21739130434782608,0.5,0.7142857142857143,0.2,0.2391304347826087,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.021739130434782608,,,,0.17391304347826086,0.25,0.25,0.5,0.2,,,,,,0.2727272727272727,0.3333333333333333,,0.18181818181818182,0.5,0.5434782608695652,0.25,0.47076739130434786,0.3767,0.4723636363636363,0.0425531914893617,0.05263157894736842,,0.1,0.3,8.51891891891892,25.32222222222222,0.17973856209150327,1.0,1.0,,,0.013157894736842105,0.030303030303030304,,,0.08333333333333333,,1.0,4.0,,,3.0,1.0,1.0,1.0,0.1111111111111111,,,0.09090909090909091,,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,
202738,1610612764,Isaiah Thomas,Isaiah Thomas,202738,WAS,844.0,14,-6,36,33,18.0,13,1.0,69,,2.0,,,,1.0,,2.0,,2.0,,,,1.0,3.0,,,1.0,2.0,,6.0,1.0,3.0,,3.0,44,,,,,,,,2.0,1.0,2.0,,3.0,,,3.0,,,3.0,1.0,3.0,4.0,,4.0,,3.0,1.0,,8.0,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,3.0,18.0,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,,0.16666666666666666,,0.375,0.16666666666666666,,0.375,0.3333333333333333,0.5,0.5,0.5,27.027027027027028,1.0,,,,,,,,,,,,0.2222222222222222,,,,0.2222222222222222,,,,0.2222222222222222,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.25,,,0.5,0.5,0.5555555555555556,0.3333333333333333,0.44356666666666666,,0.4422,,,,,1.0,10.549999999999999,26.366666666666664,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,True,,,,,,,,,,,,,,,
1629021,1610612764,Moritz Wagner,Moritz Wagner,1629021,WAS,8069.0,134,-9,299,294,51.0,76,36.0,593,24.0,30.0,5.0,5.0,1.0,1.0,1.0,5.0,,,1.0,1.0,1.0,8.0,19.0,1.0,2.0,2.0,4.0,25.0,35.0,9.0,20.0,12.0,89.0,342,5.0,5.0,1.0,2.0,4.0,17.0,1.0,1.0,3.0,5.0,2.0,13.0,36.0,14.0,27.0,,6.0,19.0,8.0,2.0,3.0,5.0,8.0,4.0,2.0,,1.0,21.0,3.0,11.0,9.0,23.0,10.0,33.0,5.0,4.0,1.0,3.0,1.0,7.0,,10.0,1.0,2.0,8.0,24.0,2.0,21.0,3.0,2.0,12.0,2.0,,6.0,,5.0,4.0,5.0,2.0,13.0,51.0,4.0,0.72,0.8181818181818182,1.0,0.45,0.5,0.6,0.45,0.7142857142857143,1.0,1.0,0.7,0.9285714285714286,0.9166666666666666,0.7416666666666667,0.9444444444444444,0.9285714285714286,0.36363636363636365,0.05714285714285714,0.03333333333333333,0.2,20.710059171597635,0.3,0.125,0.21568627450980393,0.038461538461538464,0.16260162601626016,0.06622516556291391,0.043478260869565216,0.11764705882352941,0.15151515151515152,,0.21428571428571427,0.4,0.5454545454545454,0.8,0.8275862068965517,0.7083333333333334,0.09090909090909091,0.2,0.25,1.0,,,,,0.01818181818181818,1.0,1.0,1.0,0.34545454545454546,0.42105263157894735,0.42105263157894735,1.0,0.7142857142857143,1.0,0.2,0.2857142857142857,0.5,1.0,0.16666666666666666,1.0,0.16666666666666666,0.6666666666666666,0.5,0.9090909090909091,0.42105263157894735,0.5384709090909091,0.5552199999999999,0.514425,0.1016949152542373,0.15384615384615385,,0.19101123595505617,0.14606741573033707,2.748571428571428,25.85,0.1705685618729097,7.0,2.0,4.0,2.0,0.0958904109589041,0.09090909090909091,0.15,0.05,0.2222222222222222,1.0,,1.0,3.0,1.0,,1.0,1.0,,,,0.6,,0.05263157894736842,1.0,,,1.0,,,,4.0,1.0,,True,,,,,,,,,,,,,,,
