EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceCorner3FGM,HeaveAttempts,Charge Fouls,Loose Ball Fouls,BlockedCorner3,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,on,LongMidRangePctBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,BlockedLongMidRange,Corner3PctBlocked,3SecondViolations
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,4440.0,74,4.0,145,136,17,15.0,22.0,281,8.0,12.0,4.0,5.0,1.0,2.0,5.0,,,,,,,5.0,,,,2.0,10.0,17,,5.0,10.0,30.0,148,4.0,5.0,,,,8.0,1.0,2.0,,2.0,,2.0,12.0,8.0,,,5.0,,2.0,4.0,2.0,6.0,,2.0,3.0,,14.0,3.0,8.0,9.0,7.0,17.0,11.0,28.0,2.0,2.0,,,,,4.0,,4.0,,4.0,7.0,11.0,1.0,12.0,,6.0,,2.0,17,,,0.6,1.0,,,,,,0.5882352941176471,0.8,0.5,0.45454545454545453,0.8,0.25,0.5357142857142857,0.8,0.25,0.22727272727272727,0.11764705882352941,0.08333333333333333,18.6046511627907,,0.2692307692307692,0.19047619047619047,0.20930232558139536,0.075,0.2318840579710145,0.13414634146341464,0.19047619047619047,0.03333333333333333,0.3333333333333333,0.1935483870967742,0.25,0.2,0.5454545454545454,0.6666666666666666,0.7272727272727273,0.5,0.22727272727272727,0.4,0.5,1.0,,,,,,,,,0.22727272727272727,,,,1.0,0.8,,,,,,0.25,0.5,,0.7727272727272727,,0.5360318181818182,0.57928,0.5151875,0.21428571428571427,0.2608695652173913,0.26666666666666666,0.06666666666666667,3.6411764705882352,25.9,0.11724137931034483,,1.0,1.0,2.0,1.0,,3.0,3.0,3.0,3.0,0.2,0.3333333333333333,0.16666666666666666,0.2,0.2727272727272727,,1.0,,,,8.0,,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,True,,,,,,,
1628407,1610612766,Dwayne Bacon,Dwayne Bacon,1628407,CHA,457.0,8,7.0,19,19,13,15.0,,38,,1.0,,,,,,,,,,,,,,,,,,1,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,5.2631578947368425,,,,0.5,,0.2857142857142857,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7037,,,,,,,0.9,,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629147,1610612766,Joe Chealey,Joe Chealey,1629147,CHA,1184.0,20,-12.0,41,41,7,13.0,5.0,82,,,,,,,2.0,,,,3.0,1.0,,1.0,,1.0,,,,2,,4.0,2.0,2.0,34,,,,2.0,,,,,,,2.0,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,2.0,2.0,,,,,,,,1.0,2.0,1.0,,2.0,,1.0,,2.0,7,,,,,,,,,,,,,,,,0.14285714285714285,,1.0,0.6666666666666666,,,14.583333333333334,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.5,,,,0.16666666666666666,,,,,,,0.5,0.5,,,,,,0.6666666666666666,,0.50435,0.57045,,0.14285714285714285,0.3333333333333333,,1.0,7.25,24.625,0.17073170731707318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,164.0,3,,5,6,3,,1.0,11,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,2,,,,,6,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,28.57142857142857,,,,0.5,,0.3333333333333333,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,1.0,,,0.5,,0.4992,0.5967,0.5967,,,,,12.2,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,48457.0,808,-111.0,1630,1637,505,485.0,183.0,3267,26.0,32.0,5.0,5.0,8.0,23.0,52.0,1.0,9.0,19.0,40.0,8.0,25.0,77.0,4.0,10.0,8.0,28.0,50.0,93,44.0,117.0,43.0,275.0,1877,8.0,13.0,7.0,18.0,7.0,44.0,12.0,25.0,14.0,37.0,27.0,93.0,64.0,36.0,129.0,3.0,76.0,25.0,6.0,19.0,22.0,41.0,16.0,6.0,14.0,1.0,104.0,4.0,11.0,46.0,45.0,94.0,15.0,109.0,2.0,26.0,21.0,13.0,3.0,11.0,12.0,2.0,25.0,5.0,24.0,71.0,46.0,,50.0,,11.0,12.0,93.0,493,12.0,11.0,0.64,0.7272727272727273,0.9772727272727273,0.37606837606837606,0.3888888888888889,0.3783783783783784,0.3793103448275862,0.5376344086021505,0.6153846153846154,0.48,0.5523809523809524,0.5967741935483871,0.532258064516129,0.5952380952380952,0.6470588235294118,0.6118421052631579,0.5571428571428572,0.06451612903225806,0.0625,13.920609026644915,0.52,0.11873350923482849,0.02696078431372549,0.13529411764705881,0.010666666666666666,0.12656467315716272,0.019157088122605363,0.022598870056497175,0.009584664536741214,0.09859154929577464,0.15037593984962405,0.08108108108108109,0.01904761904761905,0.1523809523809524,0.8125,0.8666666666666667,0.6923076923076923,0.24761904761904763,0.4423076923076923,0.46938775510204084,0.5652173913043478,0.04285714285714286,0.1111111111111111,0.125,1.0,0.19047619047619047,0.475,0.475,1.0,0.36666666666666664,0.3246753246753247,0.32894736842105265,0.96,0.16129032258064516,1.0,,0.25806451612903225,0.3225806451612903,0.4,1.0,0.12903225806451613,0.45161290322580644,0.2857142857142857,0.7095238095238096,0.32894736842105265,0.5111045673076922,0.5643568181818182,0.5016064516129033,0.0639269406392694,0.1111111111111111,0.16,0.3381818181818182,6.753763440860215,25.331623931623927,0.3098159509202454,7.0,4.0,3.0,5.0,5.0,5.0,21.0,10.0,22.0,16.0,0.057692307692307696,0.06382978723404255,0.02247191011235955,0.016129032258064516,0.09659090909090909,0.22950819672131148,0.7272727272727273,0.875,6.0,9.0,12.0,,,1.0,9.0,4.0,3.0,1.0,1.0,,,0.14516129032258066,0.6666666666666666,0.025,,3.0,1.0,,4.0,,11.0,,0.375,1.0,1.0,,0.008547008547008548,0.012987012987012988,0.05660377358490566,False,0.1111111111111111,,,,,,
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,121837.0,2031,-404.0,4031,4017,928,867.0,475.0,8048,118.0,227.0,17.0,29.0,44.0,64.0,168.0,28.0,88.0,36.0,85.0,14.0,121.0,310.0,11.0,28.0,25.0,84.0,210.0,483,157.0,395.0,159.0,1050.0,4651,19.0,42.0,16.0,42.0,20.0,106.0,39.0,88.0,30.0,93.0,60.0,228.0,128.0,292.0,393.0,78.0,310.0,121.0,42.0,142.0,101.0,243.0,69.0,32.0,97.0,10.0,587.0,18.0,26.0,122.0,94.0,217.0,46.0,263.0,20.0,60.0,37.0,79.0,15.0,60.0,56.0,19.0,135.0,30.0,46.0,118.0,152.0,19.0,183.0,24.0,49.0,25.0,208.0,907,11.0,9.0,0.3047619047619048,0.32,0.8343949044585988,0.39746835443037976,0.38095238095238093,0.3225806451612903,0.39746835443037976,0.43478260869565216,0.4523809523809524,0.4431818181818182,0.5074031890660592,0.5119047619047619,0.46408839779005523,0.5433862433862434,0.5585106382978723,0.5259433962264151,0.4498861047835991,0.08695652173913043,0.1277533039647577,23.535839160839163,0.5851851851851851,0.09812108559498957,0.022847100175746926,0.1373873873873874,0.02043132803632236,0.11700975081256772,0.021792966815255076,0.019230769230769232,0.01702127659574468,0.1069364161849711,0.12883435582822086,0.16101694915254236,0.043859649122807015,0.25854214123006836,0.5198237885462555,0.5959595959595959,0.3305084745762712,0.19134396355353075,0.38095238095238093,0.41025641025641024,0.28125,0.10022779043280182,0.3181818181818182,0.3218390804597701,0.25,0.09681093394077449,0.4235294117647059,0.4235294117647059,0.9444444444444444,0.3530751708428246,0.3903225806451613,0.39285714285714285,0.8016528925619835,0.34523809523809523,0.5862068965517241,0.11764705882352941,0.16666666666666666,0.3333333333333333,0.39285714285714285,0.7272727272727273,0.2430939226519337,0.46408839779005523,0.2976190476190476,0.7084282460136674,0.3903225806451613,0.5081607753705815,0.5249333333333333,0.49328093922651933,0.06739130434782609,0.09477756286266925,0.10095238095238095,0.21714285714285714,7.450517598343687,25.4146835443038,0.2302158273381295,29.0,35.0,1.0,23.0,,15.0,8.0,3.0,10.0,5.0,0.07142857142857142,0.010416666666666666,0.030042918454935622,0.03409090909090909,0.07727272727272727,0.13372093023255813,0.5,0.6590909090909091,5.0,9.0,20.0,3.0,5.0,11.0,18.0,,13.0,2.0,,,,0.049723756906077346,0.5555555555555556,0.03225806451612903,8.0,5.0,,2.0,2.0,2.0,5.0,,0.35714285714285715,0.8,2.0,,0.005063291139240506,0.0064516129032258064,0.013157894736842105,False,0.011363636363636364,2.0,5.0,0.01834862385321101,,,
1626195,1610612766,Willy Hernangomez,Willy Hernangomez,1626195,CHA,17851.0,298,-27.0,599,591,214,195.0,77.0,1190,46.0,65.0,18.0,24.0,18.0,11.0,30.0,1.0,3.0,1.0,3.0,,4.0,18.0,,3.0,3.0,11.0,58.0,98,5.0,21.0,34.0,165.0,651,18.0,25.0,,3.0,6.0,42.0,15.0,29.0,3.0,13.0,19.0,58.0,64.0,52.0,15.0,,18.0,4.0,6.0,10.0,10.0,20.0,6.0,4.0,5.0,2.0,50.0,16.0,18.0,30.0,34.0,69.0,36.0,105.0,5.0,7.0,5.0,13.0,2.0,7.0,14.0,6.0,27.0,6.0,16.0,30.0,42.0,1.0,52.0,,19.0,8.0,58.0,214,2.0,8.0,0.5517241379310345,0.7804878048780488,1.0,0.23809523809523808,,0.23076923076923078,0.23809523809523808,0.5918367346938775,0.72,0.5172413793103449,0.5504201680672269,0.6428571428571429,0.4642857142857143,0.5729166666666666,0.6363636363636364,0.5087719298245614,0.17647058823529413,0.061224489795918366,0.046153846153846156,24.963503649635037,0.48148148148148145,0.25757575757575757,0.10714285714285714,0.22058823529411764,0.13114754098360656,0.23880597014925373,0.11724137931034483,0.18666666666666668,0.10891089108910891,0.29545454545454547,0.22105263157894736,0.21951219512195122,0.10638297872340426,0.5462184873949579,0.7076923076923077,0.7419354838709677,0.4782608695652174,0.25210084033613445,0.36666666666666664,0.4074074074074074,0.8181818181818182,0.025210084033613446,0.3333333333333333,0.3333333333333333,1.0,0.025210084033613446,0.3333333333333333,0.3333333333333333,1.0,0.15126050420168066,0.2222222222222222,0.2222222222222222,1.0,0.8571428571428571,0.75,0.05555555555555555,,0.10714285714285714,,,0.42857142857142855,0.2619047619047619,0.2727272727272727,0.7226890756302521,0.2222222222222222,0.5235554621848738,0.570707894736842,0.5124916666666667,0.13970588235294118,0.16521739130434782,0.2545454545454545,0.3515151515151515,3.906122448979591,25.414285714285718,0.3572621035058431,12.0,3.0,5.0,2.0,9.0,2.0,6.0,5.0,6.0,5.0,0.1,0.3333333333333333,0.05333333333333334,0.23809523809523808,0.25396825396825395,0.2,0.8333333333333334,0.6666666666666666,,2.0,34.0,,,3.0,6.0,1.0,,,,,1.0,0.047619047619047616,,,3.0,,,1.0,3.0,,1.0,,,,,,,,,False,,2.0,,0.08333333333333333,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,66197.0,1103,-194.0,2222,2200,696,568.0,264.0,4422,95.0,150.0,14.0,22.0,55.0,43.0,98.0,6.0,18.0,8.0,31.0,5.0,44.0,156.0,5.0,17.0,17.0,52.0,144.0,266,52.0,187.0,78.0,522.0,2527,16.0,26.0,5.0,22.0,6.0,53.0,47.0,88.0,18.0,62.0,31.0,179.0,154.0,134.0,132.0,24.0,151.0,44.0,25.0,68.0,37.0,105.0,29.0,8.0,53.0,,247.0,10.0,16.0,71.0,49.0,123.0,26.0,149.0,9.0,24.0,15.0,48.0,11.0,40.0,24.0,8.0,72.0,14.0,36.0,71.0,77.0,5.0,94.0,1.0,45.0,6.0,179.0,689,3.0,6.0,0.5347222222222222,0.5620437956204379,0.8461538461538461,0.27807486631016043,0.22727272727272727,0.2903225806451613,0.2857142857142857,0.5413533834586466,0.6153846153846154,0.5340909090909091,0.4900662251655629,0.4895833333333333,0.49333333333333335,0.5294117647058824,0.5196078431372549,0.5359281437125748,0.41280353200883,0.09398496240601503,0.1,22.349683544303797,0.6666666666666666,0.09297912713472485,0.02671118530884808,0.13680154142581888,0.01968503937007874,0.1147227533460803,0.023486901535682024,0.03296703296703297,0.011904761904761904,0.09941520467836257,0.13720316622691292,0.1357142857142857,0.04128440366972477,0.33112582781456956,0.6333333333333333,0.7037037037037037,0.5578947368421052,0.2163355408388521,0.4387755102040816,0.48863636363636365,0.4883720930232558,0.039735099337748346,0.3333333333333333,0.3333333333333333,0.5,0.0684326710816777,0.25806451612903225,0.25806451612903225,1.0,0.3443708609271523,0.28205128205128205,0.2838709677419355,0.8181818181818182,0.4583333333333333,0.6363636363636364,0.42857142857142855,0.10416666666666667,0.3541666666666667,0.29411764705882354,0.8,0.36666666666666664,0.3466666666666667,0.3269230769230769,0.7439293598233996,0.2913907284768212,0.5174611607142856,0.5425636363636362,0.5141010204081635,0.0944558521560575,0.1505016722408027,0.10153256704980843,0.342911877394636,5.220676691729325,26.594117647058827,0.3132313231323132,33.0,15.0,3.0,9.0,2.0,12.0,14.0,9.0,16.0,5.0,0.10204081632653061,0.061224489795918366,0.023166023166023165,0.056818181818181816,0.09411764705882353,0.07920792079207921,0.3125,0.6,1.0,10.0,14.0,1.0,,5.0,3.0,2.0,1.0,2.0,1.0,1.0,,0.06666666666666667,0.1,0.005319148936170213,3.0,,5.0,5.0,3.0,1.0,4.0,,,,1.0,,0.0053475935828877,0.00641025641025641,0.014925373134328358,False,,,,,1.0,,
1628407,1610612766,Dwayne Bacon,Dwayne Bacon,1628407,CHA,40780.0,680,-139.0,1354,1380,328,324.0,168.0,2734,40.0,94.0,4.0,11.0,18.0,18.0,58.0,8.0,24.0,3.0,11.0,1.0,16.0,56.0,1.0,5.0,3.0,16.0,66.0,176,19.0,67.0,35.0,224.0,1541,6.0,16.0,2.0,6.0,8.0,26.0,15.0,34.0,4.0,19.0,8.0,50.0,62.0,70.0,51.0,6.0,56.0,16.0,19.0,19.0,33.0,52.0,24.0,9.0,13.0,,137.0,2.0,12.0,37.0,38.0,83.0,15.0,98.0,9.0,23.0,13.0,15.0,5.0,7.0,22.0,8.0,37.0,7.0,21.0,52.0,42.0,4.0,53.0,,29.0,2.0,50.0,325,2.0,2.0,0.4696969696969697,0.49206349206349204,0.8947368421052632,0.2835820895522388,0.3333333333333333,0.21052631578947367,0.2835820895522388,0.375,0.375,0.4411764705882353,0.3888888888888889,0.4090909090909091,0.39622641509433965,0.4226415094339623,0.48148148148148145,0.43859649122807015,0.2757201646090535,0.10795454545454546,0.1595744680851064,19.58495460440986,0.40540540540540543,0.1144578313253012,0.03007518796992481,0.1267123287671233,0.006825938566552901,0.1201923076923077,0.02023121387283237,0.026737967914438502,0.008547008547008548,0.12844036697247707,0.14042553191489363,0.07017543859649122,0.06569343065693431,0.3868312757201646,0.425531914893617,0.5063291139240507,0.55,0.23868312757201646,0.3103448275862069,0.3333333333333333,0.4444444444444444,0.09876543209876543,0.3333333333333333,0.3333333333333333,0.125,0.04526748971193416,0.2727272727272727,0.3,1.0,0.23045267489711935,0.2857142857142857,0.2857142857142857,0.875,0.5,0.36363636363636365,0.25,0.045454545454545456,0.22727272727272727,0.2,,0.33962264150943394,0.3018867924528302,0.1875,0.6625514403292181,0.2857142857142857,0.499320041322314,0.5053823529411765,0.5002009615384615,0.11026615969581749,0.14795918367346939,0.11607142857142858,0.22321428571428573,6.263068181818183,25.777611940298506,0.24224519940915806,8.0,6.0,8.0,10.0,,9.0,2.0,2.0,2.0,2.0,0.06896551724137931,0.23529411764705882,0.03680981595092025,,0.09375,0.14285714285714285,1.0,0.4444444444444444,1.0,3.0,6.0,3.0,1.0,1.0,4.0,,,,,,,0.05660377358490566,0.3333333333333333,,5.0,1.0,,2.0,,,,2.0,1.0,1.0,1.0,,0.014925373134328358,,0.02040816326530612,False,,1.0,,0.020833333333333332,,0.09090909090909091,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,110528.0,1842,-408.0,3646,3659,744,738.0,436.0,7305,154.0,251.0,32.0,50.0,47.0,40.0,144.0,10.0,17.0,38.0,99.0,8.0,56.0,171.0,8.0,17.0,10.0,33.0,204.0,412,94.0,270.0,94.0,784.0,4271,34.0,63.0,12.0,25.0,12.0,116.0,35.0,82.0,20.0,56.0,36.0,166.0,212.0,196.0,264.0,18.0,167.0,56.0,39.0,50.0,52.0,102.0,39.0,13.0,42.0,2.0,256.0,43.0,37.0,145.0,84.0,255.0,83.0,338.0,20.0,35.0,21.0,50.0,7.0,37.0,35.0,13.0,85.0,9.0,59.0,125.0,92.0,3.0,118.0,,49.0,13.0,155.0,730,7.0,4.0,0.5196078431372549,0.5888888888888889,0.9361702127659575,0.34814814814814815,0.48,0.35714285714285715,0.3533834586466165,0.49514563106796117,0.5396825396825397,0.4268292682926829,0.5058651026392962,0.5909090909090909,0.47101449275362317,0.5333333333333333,0.6041666666666666,0.5253164556962026,0.39589442815249265,0.09466019417475728,0.10358565737051793,19.6685878962536,0.5882352941176471,0.09578107183580388,0.037111334002006016,0.17220902612826602,0.05237515225334957,0.133216986620128,0.04400440044004401,0.05274725274725275,0.05546995377503852,0.09294871794871795,0.16910569105691056,0.18061674008810572,0.05917159763313609,0.3680351906158358,0.6135458167330677,0.6844444444444444,0.551948051948052,0.21114369501466276,0.2777777777777778,0.3053435114503817,0.35,0.024926686217008796,0.5882352941176471,0.5882352941176471,0.7,0.14516129032258066,0.3838383838383838,0.3838383838383838,0.9736842105263158,0.250733137829912,0.32748538011695905,0.32748538011695905,0.9107142857142857,0.5681818181818182,0.64,0.1875,0.09090909090909091,0.19318181818181818,0.47058823529411764,1.0,0.34057971014492755,0.2391304347826087,0.30303030303030304,0.7639296187683284,0.33532934131736525,0.5267311946902659,0.5558080357142857,0.5258926470588234,0.07063711911357341,0.10888888888888888,0.14795918367346939,0.21173469387755103,4.541504854368933,25.486296296296295,0.204059243006034,26.0,6.0,26.0,14.0,1.0,11.0,42.0,29.0,46.0,26.0,0.09027777777777778,0.29545454545454547,0.028503562945368172,0.040697674418604654,0.0845771144278607,0.12883435582822086,0.5652173913043478,0.5531914893617021,10.0,23.0,48.0,2.0,4.0,10.0,8.0,1.0,2.0,4.0,2.0,3.0,,0.16666666666666666,0.43478260869565216,0.007352941176470588,7.0,4.0,4.0,5.0,5.0,2.0,13.0,,0.5,0.75,,,,,0.008264462809917356,False,,3.0,,0.030303030303030304,,,
1628984,1610612766,Devonte' Graham,Devonte' Graham,1628984,CHA,124271.0,2071,-175.0,4125,4095,1095,1025.0,482.0,8220,66.0,141.0,7.0,16.0,46.0,36.0,118.0,33.0,92.0,15.0,37.0,7.0,188.0,511.0,9.0,35.0,52.0,147.0,135.0,351,203.0,548.0,180.0,1059.0,4689,13.0,27.0,10.0,42.0,3.0,59.0,38.0,98.0,57.0,157.0,106.0,353.0,80.0,190.0,336.0,273.0,508.0,188.0,25.0,301.0,137.0,438.0,105.0,32.0,241.0,8.0,1013.0,17.0,23.0,69.0,86.0,160.0,41.0,201.0,14.0,56.0,35.0,105.0,26.0,74.0,57.0,31.0,162.0,39.0,28.0,106.0,238.0,10.0,220.0,3.0,63.0,35.0,344.0,1071,8.0,29.0,0.2962962962962963,0.3053435114503817,0.5517241379310345,0.3704379562043796,0.23809523809523808,0.3630573248407643,0.3724770642201835,0.38461538461538464,0.48148148148148145,0.3877551020408163,0.4888765294771969,0.4057971014492754,0.4843137254901961,0.5311871227364185,0.42142857142857143,0.5643086816720257,0.6095661846496107,0.07122507122507123,0.09219858156028368,24.65841161400512,0.6481481481481481,0.08739837398373984,0.0219256434699714,0.07590759075907591,0.018065887353878853,0.08188061278394083,0.020100502512562814,0.020242914979757085,0.018494055482166448,0.08450704225352113,0.0725925925925926,0.08547008547008547,0.02729044834307992,0.1568409343715239,0.46808510638297873,0.515625,0.2878787878787879,0.13125695216907676,0.3050847457627119,0.3302752293577982,0.3333333333333333,0.10233592880978866,0.358695652173913,0.3707865168539326,0.2727272727272727,0.041156840934371525,0.40540540540540543,0.42857142857142855,0.9333333333333333,0.5684093437152391,0.3679060665362035,0.3708086785009862,0.5212765957446809,0.2318840579710145,0.4375,0.14285714285714285,0.10144927536231885,0.5072463768115942,0.2571428571428571,0.6666666666666666,0.1803921568627451,0.5764705882352941,0.35374149659863946,0.7664071190211346,0.3700787401574803,0.49771741321388574,0.5119558139534883,0.47669482071713165,0.08029197080291971,0.1575,0.05571293673276676,0.3333333333333333,8.36324786324786,26.53284671532847,0.26545454545454544,23.0,52.0,5.0,21.0,4.0,14.0,14.0,7.0,14.0,9.0,0.07627118644067797,0.045454545454545456,0.02810304449648712,0.016304347826086956,0.08676789587852494,0.09523809523809523,0.6428571428571429,0.5,5.0,10.0,8.0,5.0,3.0,8.0,5.0,9.0,14.0,,,,,0.0392156862745098,0.5,0.025044722719141325,10.0,1.0,3.0,2.0,2.0,,7.0,1.0,0.14285714285714285,1.0,6.0,,0.010948905109489052,0.007827788649706457,0.0078125,False,0.03260869565217391,1.0,3.0,0.007936507936507936,,0.05405405405405406,1.0
